Time,black_panther
2024-10-05,4.094645154176927
2024-10-06,4.014357994291105
2024-10-07,4.094645154176927
2024-10-08,3.6129221948619943
2024-10-09,3.9340708344052824
2024-10-10,3.6932093547478164
2024-10-11,3.8537836745194607
2024-10-12,4.174932314062749
2024-10-13,3.8537836745194607
2024-10-14,3.6932093547478164
2024-10-15,3.6129221948619943
2024-10-16,3.7734965146336386
2024-10-17,3.8537836745194607
2024-10-18,3.45234787509035
2024-10-19,4.255219473948571
2024-10-20,4.496080953606037
2024-10-21,3.6932093547478164
2024-10-22,3.8537836745194607
2024-10-23,3.532635034976172
2024-10-24,4.174932314062749
2024-10-25,4.255219473948571
2024-10-26,4.014357994291105
2024-10-27,4.014357994291105
2024-10-28,4.094645154176927
2024-10-29,3.9340708344052824
2024-10-30,3.7734965146336386
2024-10-31,4.496080953606037
2024-11-01,3.9340708344052824
2024-11-02,3.6932093547478164
2024-11-03,3.6932093547478164
2024-11-04,3.6932093547478164
2024-11-05,3.2917735553187057
2024-11-06,2.8903377558895955
2024-11-07,3.6129221948619943
2024-11-08,3.8537836745194607
2024-11-09,3.9340708344052824
2024-11-10,4.174932314062749
2024-11-11,3.6932093547478164
2024-11-12,5.620101192007547
2024-11-13,6.5835471106374115
2024-11-14,5.37923971235008
2024-11-15,5.4595268722359025
2024-11-16,4.97780391292097
2024-11-17,4.576368113491859
2024-11-18,4.576368113491859
2024-11-19,4.656655273377681
2024-11-20,4.174932314062749
2024-11-21,4.496080953606037
2024-11-22,3.7734965146336386
2024-11-23,4.174932314062749
2024-11-24,4.174932314062749
2024-11-25,3.8537836745194607
2024-11-26,3.9340708344052824
2024-11-27,3.6932093547478164
2024-11-28,4.094645154176927
2024-11-29,4.335506633834393
2024-11-30,4.415793793720215
2024-12-01,4.014357994291105
2024-12-02,3.532635034976172
2024-12-03,3.6129221948619943
2024-12-04,3.532635034976172
2024-12-05,4.174932314062749
2024-12-06,4.094645154176927
2024-12-07,4.094645154176927
2024-12-08,4.014357994291105
2024-12-09,3.8537836745194607
2024-12-10,4.335506633834393
2024-12-11,4.255219473948571
2024-12-12,4.094645154176927
2024-12-13,3.9340708344052824
2024-12-14,4.415793793720215
2024-12-15,4.174932314062749
2024-12-16,4.415793793720215
2024-12-17,4.255219473948571
2024-12-18,4.415793793720215
2024-12-19,4.335506633834393
2024-12-20,4.415793793720215
2024-12-21,4.014357994291105
2024-12-22,5.620101192007547
2024-12-23,3.7734965146336386
2024-12-24,4.174932314062749
2024-12-25,4.817229593149325
2024-12-26,4.817229593149325
2024-12-27,4.496080953606037
2024-12-28,4.496080953606037
2024-12-29,4.817229593149325
2024-12-30,4.576368113491859
2024-12-31,5.058091072806792
2025-01-01,4.8975167530351476
2025-01-02,4.335506633834393
2025-01-03,4.656655273377681
2025-01-04,5.138378232692614
2025-01-05,4.817229593149325
2025-01-06,4.255219473948571
2025-01-07,4.415793793720215
2025-01-08,4.8975167530351476
2025-01-09,5.539814032121725
2025-01-10,4.817229593149325
2025-01-11,5.539814032121725
2025-01-12,5.218665392578436
2025-01-13,4.496080953606037
2025-01-14,4.094645154176927
2025-01-15,4.656655273377681
2025-01-16,4.576368113491859
2025-01-17,4.736942433263503
2025-01-18,4.97780391292097
2025-01-19,4.656655273377681
2025-01-20,6.422972790865767
2025-01-21,4.496080953606037
2025-01-22,4.656655273377681
2025-01-23,4.335506633834393
2025-01-24,4.576368113491859
2025-01-25,5.138378232692614
2025-01-26,5.780675511779191
2025-01-27,4.736942433263503
2025-01-28,4.656655273377681
2025-01-29,4.8975167530351476
2025-01-30,4.817229593149325
2025-01-31,4.576368113491859
2025-02-01,5.058091072806792
2025-02-02,6.984982910066522
2025-02-03,5.37923971235008
2025-02-04,5.138378232692614
2025-02-05,5.298952552464258
2025-02-06,4.817229593149325
2025-02-07,5.298952552464258
2025-02-08,5.941249831550835
2025-02-09,6.422972790865767
2025-02-10,7.948428828696387
2025-02-11,6.9046957501807
2025-02-12,6.422972790865767
2025-02-13,6.0215369914366565
2025-02-14,5.620101192007547
2025-02-15,5.941249831550835
2025-02-16,8.02871598858221
2025-02-17,5.941249831550835
2025-02-18,6.5835471106374115
2025-02-19,6.503259950751589
2025-02-20,6.101824151322479
2025-02-21,7.546993029267277
2025-02-22,6.984982910066522
2025-02-23,7.868141668810565
2025-02-24,7.466705869381455
2025-02-25,5.620101192007547
2025-02-26,6.0215369914366565
2025-02-27,5.539814032121725
2025-02-28,5.298952552464258
2025-03-01,5.860962671665013
2025-03-02,6.182111311208301
2025-03-03,5.539814032121725
2025-03-04,4.97780391292097
2025-03-05,4.576368113491859
2025-03-06,4.97780391292097
2025-03-07,4.8975167530351476
2025-03-08,5.058091072806792
2025-03-09,5.4595268722359025
2025-03-10,5.620101192007547
2025-03-11,4.97780391292097
2025-03-12,4.496080953606037
2025-03-13,4.255219473948571
2025-03-14,4.656655273377681
2025-03-15,5.058091072806792
2025-03-16,4.576368113491859
2025-03-17,4.255219473948571
2025-03-18,4.255219473948571
2025-03-19,4.736942433263503
2025-03-20,4.335506633834393
2025-03-21,4.817229593149325
2025-03-22,4.576368113491859
2025-03-23,4.656655273377681
2025-03-24,4.255219473948571
2025-03-25,3.9340708344052824
2025-03-26,4.97780391292097
2025-03-27,4.8975167530351476
2025-03-28,4.97780391292097
2025-03-29,5.058091072806792
2025-03-30,4.736942433263503
2025-03-31,4.496080953606037
2025-04-01,4.014357994291105
2025-04-02,3.9340708344052824
2025-04-03,4.576368113491859
2025-04-04,4.496080953606037
2025-04-05,4.576368113491859
2025-04-06,4.656655273377681
2025-04-07,5.058091072806792
2025-04-08,4.415793793720215
2025-04-09,4.736942433263503
2025-04-10,4.415793793720215
2025-04-11,4.576368113491859
2025-04-12,5.138378232692614
2025-04-13,4.736942433263503
2025-04-14,4.415793793720215
2025-04-15,4.230129736484251
2025-04-16,4.087954557519775
2025-04-17,4.270273316427163
2025-04-18,4.047810977576864
2025-04-19,4.7151979941277595
2025-04-20,5.079835511942536
2025-04-21,4.6750544141848485
2025-04-22,4.7151979941277595
2025-04-23,4.634910834241937
2025-04-24,4.8975167530351476
2025-04-25,4.49273565527746
2025-04-26,4.532879235220372
2025-04-27,5.119979091885446
2025-04-28,4.8975167530351476
2025-04-29,4.6750544141848485
2025-04-30,4.634910834241937
2025-05-01,4.8975167530351476
2025-05-02,4.8975167530351476
2025-05-03,4.45259207533455
2025-05-04,5.707078948550521
2025-05-05,6.5567847240088035
2025-05-06,5.342441430735745
2025-05-07,4.8975167530351476
2025-05-08,4.49273565527746
2025-05-09,4.6750544141848485
2025-05-10,4.412448495391638
2025-05-11,4.8975167530351476
2025-05-12,4.7151979941277595
2025-05-13,4.49273565527746
2025-05-14,4.8573731730922365
2025-05-15,4.693453554992016
2025-05-16,4.285327158905754
2025-05-17,4.489390356948885
2025-05-18,5.713769545207672
2025-05-19,4.489390356948885
2025-05-20,4.489390356948885
2025-05-21,4.489390356948885
2025-05-22,4.081263960862623
2025-05-23,3.8772007628194918
2025-05-24,4.489390356948885
2025-05-25,5.101579951078278
2025-05-26,5.305643149121409
2025-05-27,4.285327158905754
2025-05-28,5.305643149121409
2025-05-29,5.713769545207672
2025-05-30,4.693453554992016
2025-05-31,5.101579951078278
2025-06-01,4.489390356948885
2025-06-02,4.285327158905754
2025-06-03,4.081263960862623
2025-06-04,4.489390356948885
2025-06-05,8.366591119768376
2025-06-06,20.406319804313114
2025-06-07,17.95756142779554
2025-06-08,13.264107872803525
2025-06-09,9.590970308027163
2025-06-10,7.346275129552721
2025-06-11,5.713769545207672
2025-06-12,5.101579951078278
2025-06-13,4.8975167530351476
2025-06-14,5.509706347164541
2025-06-15,6.3259591393370656
2025-06-16,4.489390356948885
2025-06-17,4.081263960862623
2025-06-18,4.285327158905754
2025-06-19,5.305643149121409
2025-06-20,5.101579951078278
2025-06-21,5.509706347164541
2025-06-22,5.917832743250803
2025-06-23,4.489390356948885
2025-06-24,4.081263960862623
2025-06-25,4.489390356948885
2025-06-26,5.101579951078278
2025-06-27,4.693453554992016
2025-06-28,4.8975167530351476
2025-06-29,4.693453554992016
2025-06-30,4.285327158905754
2025-07-01,4.081263960862623
2025-07-02,4.489390356948885
2025-07-03,4.285327158905754
2025-07-04,5.101579951078278
2025-07-05,5.101579951078278
2025-07-06,5.101579951078278
2025-07-07,3.6731375647763604
2025-07-08,4.8975167530351476
2025-07-09,3.6731375647763604
2025-07-10,3.6731375647763604
2025-07-11,3.8772007628194918
2025-07-12,4.489390356948885
2025-07-13,4.693453554992016
2025-07-14,3.8772007628194918
2025-07-15,3.265011168690098
2025-07-16,3.4690743667332296
2025-07-17,3.6731375647763604
2025-07-18,4.081263960862623
2025-07-19,4.285327158905754
2025-07-20,4.693453554992016
2025-07-21,4.285327158905754
2025-07-22,4.8975167530351476
2025-07-23,3.6731375647763604
2025-07-24,3.8772007628194918
2025-07-25,3.8772007628194918
2025-07-26,4.081263960862623
2025-07-27,4.693453554992016
2025-07-28,4.285327158905754
2025-07-29,3.8772007628194918
2025-07-30,4.081263960862623
2025-07-31,3.8772007628194918
2025-08-01,4.081263960862623
2025-08-02,4.693453554992016
2025-08-03,5.101579951078278
2025-08-04,4.489390356948885
2025-08-05,4.489390356948885
2025-08-06,4.081263960862623
2025-08-07,3.6731375647763604
2025-08-08,3.8772007628194918
2025-08-09,4.081263960862623
2025-08-10,4.8975167530351476
2025-08-11,4.285327158905754
2025-08-12,3.265011168690098
2025-08-13,3.6731375647763604
2025-08-14,3.6731375647763604
2025-08-15,3.6731375647763604
2025-08-16,3.8772007628194918
2025-08-17,4.693453554992016
2025-08-18,3.8772007628194918
2025-08-19,3.060947970646967
2025-08-20,3.265011168690098
2025-08-21,3.265011168690098
2025-08-22,3.8772007628194918
2025-08-23,3.4690743667332296
2025-08-24,4.285327158905754
2025-08-25,3.8772007628194918
2025-08-26,3.265011168690098
2025-08-27,3.4690743667332296
2025-08-28,3.4690743667332296
2025-08-29,3.6731375647763604
2025-08-30,3.6731375647763604
2025-08-31,4.285327158905754
2025-09-01,4.285327158905754
2025-09-02,4.285327158905754
2025-09-03,3.6731375647763604
2025-09-04,3.4690743667332296
2025-09-05,5.101579951078278
2025-09-06,3.8772007628194918
2025-09-07,4.081263960862623
2025-09-08,3.060947970646967
2025-09-09,3.265011168690098
2025-09-10,3.060947970646967
2025-09-11,3.4690743667332296
2025-09-12,3.265011168690098
2025-09-13,3.6731375647763604
2025-09-14,3.8772007628194918
2025-09-15,3.060947970646967
2025-09-16,3.265011168690098
2025-09-17,3.265011168690098
2025-09-18,3.265011168690098
2025-09-19,3.265011168690098
2025-09-20,3.4690743667332296
2025-09-21,3.6731375647763604
2025-09-22,3.265011168690098
2025-09-23,3.060947970646967
2025-09-24,3.8772007628194918
2025-09-25,5.305643149121409
2025-09-26,5.509706347164541
2025-09-27,5.509706347164541
2025-09-28,4.8975167530351476
2025-09-29,4.081263960862623
2025-09-30,3.8772007628194918
2025-10-01,4.081263960862623
2025-10-02,4.081263960862623
2025-10-03,3.6731375647763604
2025-10-04,3.8772007628194918
2025-10-05,4.693453554992016
2025-10-06,4.8975167530351476
2025-10-07,3.6731375647763604
2025-10-08,3.4690743667332296
2025-10-09,3.6731375647763604
2025-10-10,3.4690743667332296
2025-10-11,3.6731375647763604
2025-10-12,3.6731375647763604
2025-10-13,3.6731375647763604
2025-10-14,3.6731375647763604
2025-10-15,3.6731375647763604
2025-10-16,3.8772007628194918
2025-10-17,3.6731375647763604
2025-10-18,3.8772007628194918
2025-10-19,3.6731375647763604
2025-10-20,3.6731375647763604
2025-10-21,3.6731375647763604
2025-10-22,3.6731375647763604
2025-10-23,3.265011168690098
2025-10-24,3.6731375647763604
2025-10-25,4.081263960862623
2025-10-26,3.6731375647763604
2025-10-27,4.081263960862623
2025-10-28,4.285327158905754
2025-10-29,4.285327158905754
2025-10-30,4.285327158905754
2025-10-31,4.693453554992016
2025-11-01,3.8772007628194918
2025-11-02,4.285327158905754
2025-11-03,3.4690743667332296
2025-11-04,3.4690743667332296
2025-11-05,3.6731375647763604
2025-11-06,3.8772007628194918
2025-11-07,3.4690743667332296
2025-11-08,3.8772007628194918
2025-11-09,3.6731375647763604
2025-11-10,4.081263960862623
2025-11-11,4.081263960862623
2025-11-12,3.4690743667332296
2025-11-13,3.8772007628194918
2025-11-14,3.8772007628194918
2025-11-15,4.081263960862623
2025-11-16,4.8975167530351476
2025-11-17,3.8772007628194918
2025-11-18,4.081263960862623
2025-11-19,3.265011168690098
2025-11-20,4.081263960862623
2025-11-21,4.489390356948885
2025-11-22,4.489390356948885
2025-11-23,4.489390356948885
2025-11-24,3.8772007628194918
2025-11-25,4.081263960862623
2025-11-26,3.6731375647763604
2025-11-27,3.8772007628194918
2025-11-28,3.6731375647763604
2025-11-29,4.081263960862623
2025-11-30,4.081263960862623
2025-12-01,3.265011168690098
2025-12-02,3.4690743667332296
2025-12-03,3.6731375647763604
2025-12-04,4.081263960862623
2025-12-05,4.285327158905754
2025-12-06,4.081263960862623
2025-12-07,4.081263960862623
2025-12-08,4.285327158905754
2025-12-09,4.489390356948885
2025-12-10,4.081263960862623
2025-12-11,4.037977827944383
2025-12-12,3.6236676985840863
2025-12-13,4.037977827944383
2025-12-14,4.45228795730468
2025-12-15,3.883384496093526
2025-12-16,3.4690743667332296
2025-12-17,3.6762294314133777
2025-12-18,3.6236676985840863
2025-12-19,3.4165126339039382
2025-12-20,3.6762294314133777
2025-12-21,3.4690743667332296
2025-12-22,3.261919302053081
2025-12-23,3.3144810348823723
2025-12-24,3.3144810348823723
2025-12-25,3.8308227632642344
2025-12-26,4.037977827944383
2025-12-27,4.090539560773674
2025-12-28,3.883384496093526
2025-12-29,3.6762294314133777
2025-12-30,4.297694625453823
2025-12-31,3.8308227632642344
2026-01-01,3.8308227632642344
2026-01-02,3.6236676985840863
2026-01-03,3.9359462289228175
2026-01-04,4.297694625453823
2026-01-05,3.9359462289228175
2026-01-06,4.037977827944383
2026-01-07,4.866598086664976
2026-01-08,4.090539560773674
2026-01-09,4.712004754814119
2026-01-10,5.04592635161197
2026-01-11,5.256173282929136
2026-01-12,5.04592635161197
2026-01-13,10.09185270322394
2026-01-14,7.043272199125042
2026-01-15,6.622778336490711
2026-01-16,9.040618046638114
2026-01-17,10.512346565858271
2026-01-18,8.830371115320949
2026-01-19,7.884259924393704
2026-01-20,7.463766061759372
2026-01-21,6.5176548708321285
2026-01-22,5.992037542539215
2026-01-23,5.466420214246301
2026-01-24,6.307407939514963
2026-01-25,6.727901802149294
2026-01-26,6.938148733466459
2026-01-27,5.992037542539215
2026-01-28,5.466420214246301
2026-01-29,4.835679420294805
2026-01-30,5.04592635161197
2026-01-31,5.466420214246301
2026-02-01,5.8869140768806325
2026-02-02,5.256173282929136
2026-02-03,4.940802885953388
2026-02-04,5.04592635161197
2026-02-05,5.151049817270553
2026-02-06,5.04592635161197
2026-02-07,5.151049817270553
2026-02-08,5.781790611222049
2026-02-09,4.730555954636222
2026-02-10,4.730555954636222
2026-02-11,5.466420214246301
2026-02-12,4.415185557660474
2026-02-13,4.940802885953388
2026-02-14,4.730555954636222
2026-02-15,4.835679420294805
2026-02-16,4.62543248897764
2026-02-17,5.8869140768806325
2026-02-18,4.835679420294805
2026-02-19,4.835679420294805
2026-02-20,4.730555954636222
2026-02-21,4.940802885953388
2026-02-22,4.940802885953388
2026-02-23,4.520309023319057
2026-02-24,4.520309023319057
2026-02-25,4.520309023319057
2026-02-26,4.940802885953388
2026-02-27,5.04592635161197
2026-02-28,3.9946916950261433
2026-03-01,4.835679420294805
2026-03-02,4.415185557660474
2026-03-03,4.204938626343308
2026-03-04,4.204938626343308
2026-03-05,3.8895682293675606
2026-03-06,3.9946916950261433
2026-03-07,3.8895682293675606
2026-03-08,3.9946916950261433
2026-03-09,3.8895682293675606
2026-03-10,3.679321298050395
2026-03-11,3.9946916950261433
2026-03-12,4.310062092001892
2026-03-13,3.7844447637089775
2026-03-14,4.310062092001892
2026-03-15,5.256173282929136
2026-03-16,6.8330252678078764
2026-03-17,4.940802885953388
2026-03-18,4.835679420294805
2026-03-19,4.730555954636222
2026-03-20,4.835679420294805
2026-03-21,4.835679420294805
2026-03-22,5.256173282929136
2026-03-23,4.62543248897764
2026-03-24,4.415185557660474
2026-03-25,4.204938626343308
2026-03-26,4.415185557660474
2026-03-27,4.62543248897764
2026-03-28,4.520309023319057
2026-03-29,4.730555954636222
2026-03-30,4.520309023319057
2026-03-31,3.679321298050395
2026-04-01,4.310062092001892
2026-04-02,4.730555954636222
2026-04-03,4.0998151606847255
2026-04-04,4.415185557660474
2026-04-05,4.940802885953388
2026-04-06,4.62543248897764
2026-04-07,4.0998151606847255
2026-04-08,4.0998151606847255
2026-04-09,4.310062092001892
2026-04-10,4.204938626343308
2026-04-11,4.835679420294805
2026-04-12,4.62543248897764
2026-04-13,4.310062092001892
2026-04-14,4.204938626343308
2026-04-15,4.62543248897764
2026-04-16,4.62543248897764
2026-04-17,4.520309023319057
2026-04-18,4.835679420294805
2026-04-19,4.730555954636222
2026-04-20,4.62543248897764
2026-04-21,4.520309023319057
2026-04-22,4.310062092001892
2026-04-23,4.62543248897764
2026-04-24,4.520309023319057
2026-04-25,4.0998151606847255
2026-04-26,4.415185557660474
2026-04-27,4.62543248897764
2026-04-28,4.415185557660474
2026-04-29,4.204938626343308
2026-04-30,4.520309023319057
2026-05-01,4.310062092001892
2026-05-02,3.7844447637089775
2026-05-03,4.415185557660474
2026-05-04,4.520309023319057
2026-05-05,4.62543248897764
2026-05-06,4.520309023319057
2026-05-07,4.520309023319057
2026-05-08,4.730555954636222
2026-05-09,4.204938626343308
2026-05-10,4.62543248897764
2026-05-11,4.520309023319057
2026-05-12,4.730555954636222
2026-05-13,4.62543248897764
2026-05-14,5.04592635161197
2026-05-15,4.835679420294805
2026-05-16,4.204938626343308
2026-05-17,4.0998151606847255
2026-05-18,4.520309023319057
2026-05-19,4.0998151606847255
2026-05-20,4.415185557660474
2026-05-21,4.204938626343308
2026-05-22,3.9946916950261433
2026-05-23,4.0998151606847255
2026-05-24,4.204938626343308
2026-05-25,3.7844447637089775
2026-05-26,3.9946916950261433
2026-05-27,3.574197832391812
2026-05-28,4.0998151606847255
2026-05-29,3.8895682293675606
2026-05-30,4.204938626343308
2026-05-31,4.0998151606847255
