Time,wingstop
2024-09-24,35.495481497706066
2024-09-25,38.93052809425827
2024-09-26,37.7855125620742
2024-09-27,48.0906523517308
2024-09-28,59.54080767357147
2024-09-29,61.8308387379396
2024-09-30,36.640497029890135
2024-10-01,37.7855125620742
2024-10-02,34.350465965522
2024-10-03,38.93052809425827
2024-10-04,44.6556057551786
2024-10-05,57.250776609203335
2024-10-06,57.250776609203335
2024-10-07,41.2205591586264
2024-10-08,35.495481497706066
2024-10-09,35.495481497706066
2024-10-10,38.93052809425827
2024-10-11,45.80062128736267
2024-10-12,56.10576107701927
2024-10-13,57.250776609203335
2024-10-14,37.7855125620742
2024-10-15,35.495481497706066
2024-10-16,32.06043490115387
2024-10-17,34.350465965522
2024-10-18,43.51059022299454
2024-10-19,57.250776609203335
2024-10-20,57.250776609203335
2024-10-21,36.640497029890135
2024-10-22,32.06043490115387
2024-10-23,34.350465965522
2024-10-24,37.7855125620742
2024-10-25,44.6556057551786
2024-10-26,56.10576107701927
2024-10-27,58.3957921413874
2024-10-28,34.350465965522
2024-10-29,36.640497029890135
2024-10-30,33.20545043333794
2024-10-31,36.640497029890135
2024-11-01,51.525698948283
2024-11-02,52.67071448046707
2024-11-03,53.81573001265114
2024-11-04,37.7855125620742
2024-11-05,33.20545043333794
2024-11-06,25.190341708049466
2024-11-07,36.640497029890135
2024-11-08,44.6556057551786
2024-11-09,61.8308387379396
2024-11-10,60.68582320575553
2024-11-11,43.51059022299454
2024-11-12,34.350465965522
2024-11-13,33.20545043333794
2024-11-14,34.350465965522
2024-11-15,43.51059022299454
2024-11-16,62.97585427012367
2024-11-17,57.250776609203335
2024-11-18,35.495481497706066
2024-11-19,32.06043490115387
2024-11-20,35.495481497706066
2024-11-21,34.350465965522
2024-11-22,38.93052809425827
2024-11-23,51.525698948283
2024-11-24,49.23566788391487
2024-11-25,36.640497029890135
2024-11-26,35.495481497706066
2024-11-27,41.2205591586264
2024-11-28,36.640497029890135
2024-11-29,27.480372772417603
2024-11-30,43.51059022299454
2024-12-01,50.38068341609893
2024-12-02,33.20545043333794
2024-12-03,32.06043490115387
2024-12-04,33.20545043333794
2024-12-05,33.20545043333794
2024-12-06,38.93052809425827
2024-12-07,54.960745544835206
2024-12-08,54.960745544835206
2024-12-09,36.640497029890135
2024-12-10,32.06043490115387
2024-12-11,32.06043490115387
2024-12-12,37.7855125620742
2024-12-13,41.2205591586264
2024-12-14,52.67071448046707
2024-12-15,53.81573001265114
2024-12-16,38.93052809425827
2024-12-17,35.495481497706066
2024-12-18,37.7855125620742
2024-12-19,38.93052809425827
2024-12-20,42.36557469081047
2024-12-21,51.525698948283
2024-12-22,53.81573001265114
2024-12-23,48.0906523517308
2024-12-24,53.81573001265114
2024-12-25,48.0906523517308
2024-12-26,38.93052809425827
2024-12-27,48.0906523517308
2024-12-28,46.945636819546735
2024-12-29,56.10576107701927
2024-12-30,45.80062128736267
2024-12-31,54.960745544835206
2025-01-01,60.68582320575553
2025-01-02,44.6556057551786
2025-01-03,41.2205591586264
2025-01-04,49.23566788391487
2025-01-05,48.0906523517308
2025-01-06,34.350465965522
2025-01-07,32.06043490115387
2025-01-08,38.93052809425827
2025-01-09,34.350465965522
2025-01-10,42.36557469081047
2025-01-11,49.23566788391487
2025-01-12,56.10576107701927
2025-01-13,37.7855125620742
2025-01-14,34.350465965522
2025-01-15,33.20545043333794
2025-01-16,36.640497029890135
2025-01-17,43.51059022299454
2025-01-18,56.10576107701927
2025-01-19,51.525698948283
2025-01-20,48.0906523517308
2025-01-21,40.07554362644233
2025-01-22,36.640497029890135
2025-01-23,34.350465965522
2025-01-24,42.36557469081047
2025-01-25,53.81573001265114
2025-01-26,68.700931931044
2025-01-27,42.36557469081047
2025-01-28,40.07554362644233
2025-01-29,35.495481497706066
2025-01-30,41.2205591586264
2025-01-31,42.36557469081047
2025-02-01,52.67071448046707
2025-02-02,51.525698948283
2025-02-03,36.640497029890135
2025-02-04,36.640497029890135
2025-02-05,35.495481497706066
2025-02-06,34.350465965522
2025-02-07,41.2205591586264
2025-02-08,51.525698948283
2025-02-09,114.50155321840667
2025-02-10,38.93052809425827
2025-02-11,32.06043490115387
2025-02-12,32.06043490115387
2025-02-13,32.06043490115387
2025-02-14,41.2205591586264
2025-02-15,58.3957921413874
2025-02-16,46.945636819546735
2025-02-17,41.2205591586264
2025-02-18,34.350465965522
2025-02-19,33.20545043333794
2025-02-20,34.350465965522
2025-02-21,38.93052809425827
2025-02-22,49.23566788391487
2025-02-23,50.38068341609893
2025-02-24,35.495481497706066
2025-02-25,37.7855125620742
2025-02-26,38.93052809425827
2025-02-27,37.7855125620742
2025-02-28,38.93052809425827
2025-03-01,53.81573001265114
2025-03-02,51.525698948283
2025-03-03,36.640497029890135
2025-03-04,35.495481497706066
2025-03-05,36.640497029890135
2025-03-06,37.7855125620742
2025-03-07,41.2205591586264
2025-03-08,50.38068341609893
2025-03-09,52.67071448046707
2025-03-10,37.7855125620742
2025-03-11,34.350465965522
2025-03-12,34.350465965522
2025-03-13,36.640497029890135
2025-03-14,40.07554362644233
2025-03-15,49.23566788391487
2025-03-16,50.38068341609893
2025-03-17,33.20545043333794
2025-03-18,33.20545043333794
2025-03-19,36.640497029890135
2025-03-20,36.640497029890135
2025-03-21,41.2205591586264
2025-03-22,49.23566788391487
2025-03-23,48.0906523517308
2025-03-24,36.640497029890135
2025-03-25,80.15108725288466
2025-03-26,74.42600959196433
2025-03-27,43.51059022299454
2025-03-28,46.945636819546735
2025-03-29,48.0906523517308
2025-03-30,51.525698948283
2025-03-31,34.350465965522
2025-04-01,32.06043490115387
2025-04-02,32.06043490115387
2025-04-03,34.350465965522
2025-04-04,36.640497029890135
2025-04-05,50.38068341609893
2025-04-06,51.525698948283
2025-04-07,33.20545043333794
2025-04-08,34.350465965522
2025-04-09,32.06043490115387
2025-04-10,34.350465965522
2025-04-11,38.93052809425827
2025-04-12,49.23566788391487
2025-04-13,44.6556057551786
2025-04-14,36.640497029890135
2025-04-15,33.20545043333794
2025-04-16,35.22429360850458
2025-04-17,36.09812125148716
2025-04-18,42.15465077698708
2025-04-19,50.531343354544205
2025-04-20,57.461700523026714
2025-04-21,35.22429360850458
2025-04-22,33.20545043333794
2025-04-23,33.77795819942997
2025-04-24,33.20545043333794
2025-04-25,38.1169644266538
2025-04-26,49.0850079454696
2025-04-27,50.531343354544205
2025-04-28,33.20545043333794
2025-04-29,42.15465077698708
2025-04-30,37.24313678367122
2025-05-01,36.67062901757919
2025-05-02,38.68947219274584
2025-05-03,50.531343354544205
2025-05-04,50.531343354544205
2025-05-05,33.20545043333794
2025-05-06,33.20545043333794
2025-05-07,36.67062901757919
2025-05-08,40.135807601820446
2025-05-09,45.61982936122834
2025-05-10,51.97767876361881
2025-05-11,50.531343354544205
2025-05-12,36.67062901757919
2025-05-13,36.67062901757919
2025-05-14,40.135807601820446
2025-05-15,36.70076100526824
2025-05-16,41.943726863163704
2025-05-17,54.17731386491979
2025-05-18,54.17731386491979
2025-05-19,36.70076100526824
2025-05-20,36.70076100526824
2025-05-21,36.70076100526824
2025-05-22,36.70076100526824
2025-05-23,43.69138214912886
2025-05-24,45.439037435094015
2025-05-25,50.68200329298948
2025-05-26,48.934348007024326
2025-05-27,38.4484162912334
2025-05-28,36.70076100526824
2025-05-29,36.70076100526824
2025-05-30,41.943726863163704
2025-05-31,48.934348007024326
2025-06-01,50.68200329298948
2025-06-02,34.95310571930309
2025-06-03,40.19607157719855
2025-06-04,38.4484162912334
2025-06-05,38.4484162912334
2025-06-06,43.69138214912886
2025-06-07,47.18669272105917
2025-06-08,54.17731386491979
2025-06-09,40.19607157719855
2025-06-10,34.95310571930309
2025-06-11,36.70076100526824
2025-06-12,38.4484162912334
2025-06-13,41.943726863163704
2025-06-14,45.439037435094015
2025-06-15,48.934348007024326
2025-06-16,36.70076100526824
2025-06-17,36.70076100526824
2025-06-18,34.95310571930309
2025-06-19,36.70076100526824
2025-06-20,40.19607157719855
2025-06-21,45.439037435094015
2025-06-22,45.439037435094015
2025-06-23,34.95310571930309
2025-06-24,34.95310571930309
2025-06-25,34.95310571930309
2025-06-26,36.70076100526824
2025-06-27,43.69138214912886
2025-06-28,48.934348007024326
2025-06-29,47.18669272105917
2025-06-30,36.70076100526824
2025-07-01,34.95310571930309
2025-07-02,38.4484162912334
2025-07-03,43.69138214912886
2025-07-04,50.68200329298948
2025-07-05,43.69138214912886
2025-07-06,47.18669272105917
2025-07-07,36.70076100526824
2025-07-08,34.95310571930309
2025-07-09,36.70076100526824
2025-07-10,36.70076100526824
2025-07-11,41.943726863163704
2025-07-12,50.68200329298948
2025-07-13,50.68200329298948
2025-07-14,36.70076100526824
2025-07-15,38.4484162912334
2025-07-16,40.19607157719855
2025-07-17,38.4484162912334
2025-07-18,40.19607157719855
2025-07-19,50.68200329298948
2025-07-20,48.934348007024326
2025-07-21,36.70076100526824
2025-07-22,38.4484162912334
2025-07-23,36.70076100526824
2025-07-24,36.70076100526824
2025-07-25,41.943726863163704
2025-07-26,47.18669272105917
2025-07-27,48.934348007024326
2025-07-28,40.19607157719855
2025-07-29,174.76552859651545
2025-07-30,89.13041958422288
2025-07-31,41.943726863163704
2025-08-01,45.439037435094015
2025-08-02,54.17731386491979
2025-08-03,50.68200329298948
2025-08-04,36.70076100526824
2025-08-05,36.70076100526824
2025-08-06,38.4484162912334
2025-08-07,36.70076100526824
2025-08-08,43.69138214912886
2025-08-09,47.18669272105917
2025-08-10,48.934348007024326
2025-08-11,34.95310571930309
2025-08-12,36.70076100526824
2025-08-13,36.70076100526824
2025-08-14,36.70076100526824
2025-08-15,41.943726863163704
2025-08-16,50.68200329298948
2025-08-17,52.42965857895463
2025-08-18,33.20545043333794
2025-08-19,38.4484162912334
2025-08-20,38.4484162912334
2025-08-21,36.70076100526824
2025-08-22,41.943726863163704
2025-08-23,50.68200329298948
2025-08-24,48.934348007024326
2025-08-25,33.20545043333794
2025-08-26,38.4484162912334
2025-08-27,38.4484162912334
2025-08-28,36.70076100526824
2025-08-29,43.69138214912886
2025-08-30,52.42965857895463
2025-08-31,50.68200329298948
2025-09-01,47.18669272105917
2025-09-02,33.20545043333794
2025-09-03,33.20545043333794
2025-09-04,38.4484162912334
2025-09-05,40.19607157719855
2025-09-06,50.68200329298948
2025-09-07,54.17731386491979
2025-09-08,33.20545043333794
2025-09-09,29.710139861407626
2025-09-10,29.710139861407626
2025-09-11,34.95310571930309
2025-09-12,40.19607157719855
2025-09-13,50.68200329298948
2025-09-14,57.67262443685009
2025-09-15,33.20545043333794
2025-09-16,29.710139861407626
2025-09-17,33.20545043333794
2025-09-18,34.95310571930309
2025-09-19,40.19607157719855
2025-09-20,52.42965857895463
2025-09-21,52.42965857895463
2025-09-22,33.20545043333794
2025-09-23,29.710139861407626
2025-09-24,29.710139861407626
2025-09-25,33.20545043333794
2025-09-26,38.4484162912334
2025-09-27,52.42965857895463
2025-09-28,50.68200329298948
2025-09-29,33.20545043333794
2025-09-30,31.457795147372778
2025-10-01,36.70076100526824
2025-10-02,34.95310571930309
2025-10-03,40.19607157719855
2025-10-04,45.439037435094015
2025-10-05,52.42965857895463
2025-10-06,31.457795147372778
2025-10-07,29.710139861407626
2025-10-08,31.457795147372778
2025-10-09,33.20545043333794
2025-10-10,38.4484162912334
2025-10-11,50.68200329298948
2025-10-12,48.934348007024326
2025-10-13,34.95310571930309
2025-10-14,31.457795147372778
2025-10-15,31.457795147372778
2025-10-16,34.95310571930309
2025-10-17,40.19607157719855
2025-10-18,50.68200329298948
2025-10-19,50.68200329298948
2025-10-20,34.95310571930309
2025-10-21,29.710139861407626
2025-10-22,31.457795147372778
2025-10-23,33.20545043333794
2025-10-24,40.19607157719855
2025-10-25,45.439037435094015
2025-10-26,55.92496915088494
2025-10-27,33.20545043333794
2025-10-28,36.70076100526824
2025-10-29,31.457795147372778
2025-10-30,33.20545043333794
2025-10-31,40.19607157719855
2025-11-01,54.17731386491979
2025-11-02,54.17731386491979
2025-11-03,33.20545043333794
2025-11-04,31.457795147372778
2025-11-05,33.20545043333794
2025-11-06,33.20545043333794
2025-11-07,38.4484162912334
2025-11-08,52.42965857895463
2025-11-09,48.934348007024326
2025-11-10,31.457795147372778
2025-11-11,36.70076100526824
2025-11-12,36.70076100526824
2025-11-13,34.95310571930309
2025-11-14,41.943726863163704
2025-11-15,50.68200329298948
2025-11-16,54.17731386491979
2025-11-17,33.20545043333794
2025-11-18,34.95310571930309
2025-11-19,33.20545043333794
2025-11-20,34.95310571930309
2025-11-21,38.4484162912334
2025-11-22,50.68200329298948
2025-11-23,52.42965857895463
2025-11-24,38.4484162912334
2025-11-25,33.20545043333794
2025-11-26,41.943726863163704
2025-11-27,36.70076100526824
2025-11-28,26.214829289477315
2025-11-29,48.934348007024326
2025-11-30,45.439037435094015
2025-12-01,34.95310571930309
2025-12-02,31.457795147372778
2025-12-03,33.20545043333794
2025-12-04,36.70076100526824
2025-12-05,36.70076100526824
2025-12-06,48.934348007024326
2025-12-07,50.68200329298948
2025-12-08,33.20545043333794
2025-12-09,33.20545043333794
2025-12-10,31.457795147372778
2025-12-11,33.73856546323097
2025-12-12,40.08984940958828
2025-12-13,45.56730571296302
2025-12-14,49.02854502358437
2025-12-15,34.612393106213545
2025-12-16,31.722348470477595
2025-12-17,36.62861009896693
2025-12-18,35.18358778109895
2025-12-19,40.66104408447369
2025-12-20,53.06097900909113
2025-12-21,53.06097900909113
2025-12-22,40.08984940958828
2025-12-23,40.08984940958828
2025-12-24,51.04476201633775
2025-12-25,47.58352270571639
2025-12-26,40.66104408447369
2025-12-27,47.01232803083099
2025-12-28,50.47356734145235
2025-12-29,43.551088720209634
2025-12-30,40.08984940958828
2025-12-31,54.50600132695911
2026-01-01,63.44469694095519
2026-01-02,47.01232803083099
2026-01-03,47.01232803083099
2026-01-04,52.48978433420572
2026-01-05,36.62861009896693
2026-01-06,33.16737078834558
2026-01-07,33.73856546323097
2026-01-08,33.16737078834558
2026-01-09,37.19980477385233
2026-01-10,50.26513138991522
2026-01-11,55.97707813876922
2026-01-12,33.129291143353214
2026-01-13,31.986901793582412
2026-01-14,33.129291143353214
2026-01-15,31.986901793582412
2026-01-16,41.126016591748815
2026-01-17,54.83468878899842
2026-01-18,51.40752073968602
2026-01-19,45.69557399083202
2026-01-20,31.986901793582412
2026-01-21,34.27168049312401
2026-01-22,35.41406984289481
2026-01-23,38.84123789220722
2026-01-24,47.98035269037362
2026-01-25,52.549910089456816
2026-01-26,38.84123789220722
2026-01-27,37.698848542436416
2026-01-28,37.698848542436416
2026-01-29,38.84123789220722
2026-01-30,41.126016591748815
2026-01-31,50.26513138991522
2026-02-01,47.98035269037362
2026-02-02,34.27168049312401
2026-02-03,31.986901793582412
2026-02-04,35.41406984289481
2026-02-05,33.129291143353214
2026-02-06,38.84123789220722
2026-02-07,55.97707813876922
2026-02-08,114.23893497708005
2026-02-09,36.55645919266561
2026-02-10,29.70212309404081
2026-02-11,31.986901793582412
2026-02-12,31.986901793582412
2026-02-13,37.698848542436416
2026-02-14,49.122742040144416
2026-02-15,47.98035269037362
2026-02-16,35.41406984289481
2026-02-17,29.70212309404081
2026-02-18,31.986901793582412
2026-02-19,31.986901793582412
2026-02-20,36.55645919266561
2026-02-21,47.98035269037362
2026-02-22,43.41079529129041
2026-02-23,34.27168049312401
2026-02-24,33.129291143353214
2026-02-25,33.129291143353214
2026-02-26,34.27168049312401
2026-02-27,36.55645919266561
2026-02-28,50.26513138991522
2026-03-01,46.83796334060282
2026-03-02,31.986901793582412
2026-03-03,30.84451244381161
2026-03-04,33.129291143353214
2026-03-05,34.27168049312401
2026-03-06,38.84123789220722
2026-03-07,49.122742040144416
2026-03-08,49.122742040144416
2026-03-09,33.129291143353214
2026-03-10,33.129291143353214
2026-03-11,33.129291143353214
2026-03-12,33.129291143353214
2026-03-13,37.698848542436416
2026-03-14,46.83796334060282
2026-03-15,45.69557399083202
2026-03-16,34.27168049312401
2026-03-17,30.84451244381161
2026-03-18,33.129291143353214
2026-03-19,34.27168049312401
2026-03-20,37.698848542436416
2026-03-21,45.69557399083202
2026-03-22,46.83796334060282
2026-03-23,31.986901793582412
2026-03-24,31.986901793582412
2026-03-25,34.27168049312401
2026-03-26,34.27168049312401
2026-03-27,36.55645919266561
2026-03-28,46.83796334060282
2026-03-29,43.41079529129041
2026-03-30,33.129291143353214
2026-03-31,29.70212309404081
2026-04-01,34.27168049312401
2026-04-02,34.27168049312401
2026-04-03,37.698848542436416
2026-04-04,46.83796334060282
2026-04-05,49.122742040144416
2026-04-06,34.27168049312401
2026-04-07,33.129291143353214
2026-04-08,35.41406984289481
2026-04-09,36.55645919266561
2026-04-10,44.553184641061215
2026-04-11,51.40752073968602
2026-04-12,51.40752073968602
2026-04-13,31.986901793582412
2026-04-14,31.986901793582412
2026-04-15,33.129291143353214
2026-04-16,35.41406984289481
2026-04-17,37.698848542436416
2026-04-18,57.119467488540025
2026-04-19,53.69229943922762
2026-04-20,52.549910089456816
2026-04-21,43.41079529129041
2026-04-22,36.55645919266561
2026-04-23,39.98362724197801
2026-04-24,39.98362724197801
2026-04-25,49.122742040144416
2026-04-26,49.122742040144416
2026-04-27,37.698848542436416
2026-04-28,31.986901793582412
2026-04-29,36.55645919266561
2026-04-30,37.698848542436416
2026-05-01,41.126016591748815
2026-05-02,53.69229943922762
2026-05-03,47.98035269037362
2026-05-04,33.129291143353214
2026-05-05,28.559733744270012
2026-05-06,33.129291143353214
2026-05-07,33.129291143353214
2026-05-08,38.84123789220722
2026-05-09,47.98035269037362
2026-05-10,46.83796334060282
2026-05-11,35.41406984289481
2026-05-12,30.84451244381161
2026-05-13,30.84451244381161
2026-05-14,31.986901793582412
2026-05-15,39.98362724197801
2026-05-16,50.26513138991522
2026-05-17,44.553184641061215
2026-05-18,35.41406984289481
2026-05-19,35.41406984289481
2026-05-20,41.126016591748815
2026-05-21,42.26840594151962
2026-05-22,46.83796334060282
2026-05-23,53.69229943922762
2026-05-24,49.122742040144416
2026-05-25,50.26513138991522
2026-05-26,41.126016591748815
2026-05-27,38.84123789220722
2026-05-28,41.126016591748815
2026-05-29,44.553184641061215
2026-05-30,53.69229943922762
2026-05-31,47.98035269037362
