Time,you_people
2024-11-12,108.40491149715595
2024-11-13,115.0965727006841
2024-11-14,105.7282470157447
2024-11-15,100.37491805292218
2024-11-16,64.2399475538702
2024-11-17,80.29993444233774
2024-11-18,111.08157597856722
2024-11-19,108.40491149715595
2024-11-20,109.74324373786158
2024-11-21,108.40491149715595
2024-11-22,95.02158909009967
2024-11-23,72.26994099810398
2024-11-24,74.94660547951523
2024-11-25,92.3449246086884
2024-11-26,85.65326340516026
2024-11-27,72.26994099810398
2024-11-28,69.59327651669271
2024-11-29,62.90161531316457
2024-11-30,66.91661203528145
2024-12-01,72.26994099810398
2024-12-02,101.71325029362781
2024-12-03,105.7282470157447
2024-12-04,105.7282470157447
2024-12-05,101.71325029362781
2024-12-06,103.05158253433343
2024-12-07,76.28493772022085
2024-12-08,78.96160220163212
2024-12-09,111.08157597856722
2024-12-10,109.74324373786158
2024-12-11,111.08157597856722
2024-12-12,115.0965727006841
2024-12-13,96.35992133080529
2024-12-14,72.26994099810398
2024-12-15,73.6082732388096
2024-12-16,103.05158253433343
2024-12-17,99.03658581221654
2024-12-18,99.03658581221654
2024-12-19,92.3449246086884
2024-12-20,76.28493772022085
2024-12-21,68.25494427598709
2024-12-22,66.91661203528145
2024-12-23,69.59327651669271
2024-12-24,70.93160875739834
2024-12-25,66.91661203528145
2024-12-26,69.59327651669271
2024-12-27,70.93160875739834
2024-12-28,72.26994099810398
2024-12-29,72.26994099810398
2024-12-30,76.28493772022085
2024-12-31,77.62326996092648
2025-01-01,70.93160875739834
2025-01-02,72.26994099810398
2025-01-03,76.28493772022085
2025-01-04,72.26994099810398
2025-01-05,74.94660547951523
2025-01-06,84.31493116445463
2025-01-07,86.99159564586589
2025-01-08,99.03658581221654
2025-01-09,97.69825357151092
2025-01-10,92.3449246086884
2025-01-11,74.94660547951523
2025-01-12,78.96160220163212
2025-01-13,105.7282470157447
2025-01-14,105.7282470157447
2025-01-15,107.06657925645032
2025-01-16,108.40491149715595
2025-01-17,103.05158253433343
2025-01-18,74.94660547951523
2025-01-19,73.6082732388096
2025-01-20,84.31493116445463
2025-01-21,103.05158253433343
2025-01-22,109.74324373786158
2025-01-23,112.41990821927284
2025-01-24,112.41990821927284
2025-01-25,81.63826668304337
2025-01-26,85.65326340516026
2025-01-27,115.0965727006841
2025-01-28,113.75824045997847
2025-01-29,109.74324373786158
2025-01-30,120.44990166350661
2025-01-31,112.41990821927284
2025-02-01,82.97659892374901
2025-02-02,89.66826012727715
2025-02-03,117.77323718209536
2025-02-04,113.75824045997847
2025-02-05,117.77323718209536
2025-02-06,116.43490494138973
2025-02-07,112.41990821927284
2025-02-08,80.29993444233774
2025-02-09,78.96160220163212
2025-02-10,104.38991477503907
2025-02-11,111.08157597856722
2025-02-12,115.0965727006841
2025-02-13,111.08157597856722
2025-02-14,100.37491805292218
2025-02-15,85.65326340516026
2025-02-16,86.99159564586589
2025-02-17,91.00659236798278
2025-02-18,112.41990821927284
2025-02-19,115.0965727006841
2025-02-20,112.41990821927284
2025-02-21,109.74324373786158
2025-02-22,84.31493116445463
2025-02-23,92.3449246086884
2025-02-24,133.8332240705629
2025-02-25,129.81822734844602
2025-02-26,121.78823390421225
2025-02-27,117.77323718209536
2025-02-28,123.12656614491787
2025-03-01,81.63826668304337
2025-03-02,82.97659892374901
2025-03-03,115.0965727006841
2025-03-04,119.11156942280098
2025-03-05,109.74324373786158
2025-03-06,116.43490494138973
2025-03-07,107.06657925645032
2025-03-08,82.97659892374901
2025-03-09,81.63826668304337
2025-03-10,107.06657925645032
2025-03-11,109.74324373786158
2025-03-12,112.41990821927284
2025-03-13,115.0965727006841
2025-03-14,101.71325029362781
2025-03-15,85.65326340516026
2025-03-16,89.66826012727715
2025-03-17,109.74324373786158
2025-03-18,111.08157597856722
2025-03-19,112.41990821927284
2025-03-20,107.06657925645032
2025-03-21,89.66826012727715
2025-03-22,74.94660547951523
2025-03-23,77.62326996092648
2025-03-24,107.06657925645032
2025-03-25,107.06657925645032
2025-03-26,112.41990821927284
2025-03-27,116.43490494138973
2025-03-28,100.37491805292218
2025-03-29,78.96160220163212
2025-03-30,86.99159564586589
2025-03-31,111.08157597856722
2025-04-01,107.06657925645032
2025-04-02,105.7282470157447
2025-04-03,111.08157597856722
2025-04-04,103.05158253433343
2025-04-05,76.28493772022085
2025-04-06,82.97659892374901
2025-04-07,116.43490494138973
2025-04-08,108.40491149715595
2025-04-09,111.08157597856722
2025-04-10,115.0965727006841
2025-04-11,112.41990821927284
2025-04-12,76.28493772022085
2025-04-13,86.99159564586589
2025-04-14,116.43490494138973
2025-04-15,111.49782891957409
2025-04-16,109.39386687793177
2025-04-17,107.3381366765814
2025-04-18,93.47249586660575
2025-04-19,80.32425301727486
2025-04-20,78.93768893627728
2025-04-21,105.95157259558383
2025-04-22,110.78043095892934
2025-04-23,108.72470075757894
2025-04-24,110.11126483857652
2025-04-25,105.23417463493908
2025-04-26,78.26852281592447
2025-04-27,85.87050934126512
2025-04-28,116.3266872829196
2025-04-29,110.78043095892934
2025-04-30,118.4306493245619
2025-05-01,113.55355912092446
2025-05-02,106.62073871593664
2025-05-03,80.32425301727486
2025-05-04,83.7665472996228
2025-05-05,115.65752116256678
2025-05-06,108.72470075757894
2025-05-07,105.95157259558383
2025-05-08,108.72470075757894
2025-05-09,113.55355912092446
2025-05-10,74.1088305729318
2025-05-11,85.15311138062036
2025-05-12,114.94012320192203
2025-05-13,113.55355912092446
2025-05-14,116.3266872829196
2025-05-15,106.17489817542295
2025-05-16,97.56612264768596
2025-05-17,84.65295935608046
2025-05-18,77.47897974963297
2025-05-19,104.74010225413346
2025-05-20,100.43571449026496
2025-05-21,103.30530633284395
2025-05-22,93.26173488381747
2025-05-23,83.21816343479097
2025-05-24,67.43540830060647
2025-05-25,83.21816343479097
2025-05-26,80.34857159221197
2025-05-27,96.13132672639647
2025-05-28,90.39214304123846
2025-05-29,88.95734711994896
2025-05-30,93.26173488381747
2025-05-31,76.04418382834346
2025-06-01,83.21816343479097
2025-06-02,91.82693896252796
2025-06-03,96.13132672639647
2025-06-04,86.08775527736996
2025-06-05,87.52255119865946
2025-06-06,84.65295935608046
2025-06-07,76.04418382834346
2025-06-08,83.21816343479097
2025-06-09,87.52255119865946
2025-06-10,87.52255119865946
2025-06-11,93.26173488381747
2025-06-12,86.08775527736996
2025-06-13,83.21816343479097
2025-06-14,76.04418382834346
2025-06-15,81.78336751350146
2025-06-16,84.65295935608046
2025-06-17,84.65295935608046
2025-06-18,80.34857159221197
2025-06-19,80.34857159221197
2025-06-20,78.91377567092246
2025-06-21,70.30500014318547
2025-06-22,91.82693896252796
2025-06-23,78.91377567092246
2025-06-24,84.65295935608046
2025-06-25,97.56612264768596
2025-06-26,93.26173488381747
2025-06-27,81.78336751350146
2025-06-28,76.04418382834346
2025-06-29,83.21816343479097
2025-06-30,80.34857159221197
2025-07-01,81.78336751350146
2025-07-02,78.91377567092246
2025-07-03,78.91377567092246
2025-07-04,81.78336751350146
2025-07-05,83.21816343479097
2025-07-06,87.52255119865946
2025-07-07,84.65295935608046
2025-07-08,114.78367370315995
2025-07-09,109.04449001800195
2025-07-10,104.74010225413346
2025-07-11,103.30530633284395
2025-07-12,93.26173488381747
2025-07-13,101.87051041155446
2025-07-14,97.56612264768596
2025-07-15,91.82693896252796
2025-07-16,93.26173488381747
2025-07-17,87.52255119865946
2025-07-18,81.78336751350146
2025-07-19,87.52255119865946
2025-07-20,97.56612264768596
2025-07-21,94.69653080510696
2025-07-22,90.39214304123846
2025-07-23,86.08775527736996
2025-07-24,87.52255119865946
2025-07-25,84.65295935608046
2025-07-26,86.08775527736996
2025-07-27,88.95734711994896
2025-07-28,90.39214304123846
2025-07-29,87.52255119865946
2025-07-30,87.52255119865946
2025-07-31,88.95734711994896
2025-08-01,80.34857159221197
2025-08-02,77.47897974963297
2025-08-03,81.78336751350146
2025-08-04,81.78336751350146
2025-08-05,84.65295935608046
2025-08-06,78.91377567092246
2025-08-07,83.21816343479097
2025-08-08,81.78336751350146
2025-08-09,83.21816343479097
2025-08-10,80.34857159221197
2025-08-11,84.65295935608046
2025-08-12,91.82693896252796
2025-08-13,86.08775527736996
2025-08-14,88.95734711994896
2025-08-15,87.52255119865946
2025-08-16,78.91377567092246
2025-08-17,86.08775527736996
2025-08-18,91.82693896252796
2025-08-19,100.43571449026496
2025-08-20,96.13132672639647
2025-08-21,99.00091856897546
2025-08-22,84.65295935608046
2025-08-23,86.08775527736996
2025-08-24,86.08775527736996
2025-08-25,109.04449001800195
2025-08-26,104.74010225413346
2025-08-27,113.34887778187046
2025-08-28,110.47928593929146
2025-08-29,100.43571449026496
2025-08-30,80.34857159221197
2025-08-31,84.65295935608046
2025-09-01,87.52255119865946
2025-09-02,100.43571449026496
2025-09-03,119.08806146702845
2025-09-04,120.52285738831795
2025-09-05,111.91408186058095
2025-09-06,87.52255119865946
2025-09-07,100.43571449026496
2025-09-08,121.95765330960745
2025-09-09,117.65326554573895
2025-09-10,117.65326554573895
2025-09-11,123.39244923089694
2025-09-12,116.21846962444945
2025-09-13,86.08775527736996
2025-09-14,90.39214304123846
2025-09-15,119.08806146702845
2025-09-16,126.26204107347594
2025-09-17,127.69683699476545
2025-09-18,124.82724515218645
2025-09-19,119.08806146702845
2025-09-20,88.95734711994896
2025-09-21,93.26173488381747
2025-09-22,126.26204107347594
2025-09-23,124.82724515218645
2025-09-24,126.26204107347594
2025-09-25,120.52285738831795
2025-09-26,119.08806146702845
2025-09-27,90.39214304123846
2025-09-28,101.87051041155446
2025-09-29,129.13163291605494
2025-09-30,121.95765330960745
2025-10-01,120.52285738831795
2025-10-02,123.39244923089694
2025-10-03,117.65326554573895
2025-10-04,81.78336751350146
2025-10-05,83.21816343479097
2025-10-06,123.39244923089694
2025-10-07,121.95765330960745
2025-10-08,130.56642883734443
2025-10-09,121.95765330960745
2025-10-10,113.34887778187046
2025-10-11,84.65295935608046
2025-10-12,83.21816343479097
2025-10-13,116.21846962444945
2025-10-14,121.95765330960745
2025-10-15,121.95765330960745
2025-10-16,119.08806146702845
2025-10-17,113.34887778187046
2025-10-18,78.91377567092246
2025-10-19,90.39214304123846
2025-10-20,119.08806146702845
2025-10-21,124.82724515218645
2025-10-22,126.26204107347594
2025-10-23,124.82724515218645
2025-10-24,123.39244923089694
2025-10-25,83.21816343479097
2025-10-26,96.13132672639647
2025-10-27,126.26204107347594
2025-10-28,127.69683699476545
2025-10-29,124.82724515218645
2025-10-30,129.13163291605494
2025-10-31,116.21846962444945
2025-11-01,93.26173488381747
2025-11-02,93.26173488381747
2025-11-03,130.56642883734443
2025-11-04,119.08806146702845
2025-11-05,133.43602067992344
2025-11-06,130.56642883734443
2025-11-07,127.69683699476545
2025-11-08,93.26173488381747
2025-11-09,91.82693896252796
2025-11-10,129.13163291605494
2025-11-11,113.34887778187046
2025-11-12,132.00122475863395
2025-11-13,130.56642883734443
2025-11-14,130.56642883734443
2025-11-15,87.52255119865946
2025-11-16,99.00091856897546
2025-11-17,134.87081660121294
2025-11-18,136.30561252250243
2025-11-19,136.30561252250243
2025-11-20,134.87081660121294
2025-11-21,123.39244923089694
2025-11-22,90.39214304123846
2025-11-23,88.95734711994896
2025-11-24,107.60969409671246
2025-11-25,114.78367370315995
2025-11-26,96.13132672639647
2025-11-27,86.08775527736996
2025-11-28,80.34857159221197
2025-11-29,87.52255119865946
2025-11-30,93.26173488381747
2025-12-01,126.26204107347594
2025-12-02,134.87081660121294
2025-12-03,140.61000028637093
2025-12-04,143.47959212894995
2025-12-05,132.00122475863395
2025-12-06,107.60969409671246
2025-12-07,104.74010225413346
2025-12-08,143.47959212894995
2025-12-09,137.74040844379195
2025-12-10,137.74040844379195
2025-12-11,133.40428541235684
2025-12-12,124.6041937110235
2025-12-13,90.9023948848451
2025-12-14,93.08647479571206
2025-12-15,123.88679575037875
2025-12-16,123.13751176080127
2025-12-17,120.9534318499343
2025-12-18,118.02006794948986
2025-12-19,100.41988454682318
2025-12-20,90.9023948848451
2025-12-21,90.9023948848451
2025-12-22,97.48652064637874
2025-12-23,90.9023948848451
2025-12-24,87.96903098440065
2025-12-25,76.23557538262287
2025-12-26,87.96903098440065
2025-12-27,90.9023948848451
2025-12-28,96.01983869615651
2025-12-29,94.5531567459343
2025-12-30,98.95320259660096
2025-12-31,101.88656649704541
2026-01-01,96.01983869615651
2026-01-02,96.01983869615651
2026-01-03,104.81993039748986
2026-01-04,103.35324844726763
2026-01-05,113.6200220988232
2026-01-06,115.80410200969015
2026-01-07,129.00423956169016
2026-01-08,127.53755761146795
2026-01-09,133.40428541235684
2026-01-10,113.89116641577593
2026-01-11,112.39259843662099
2026-01-12,136.36968610310012
2026-01-13,136.36968610310012
2026-01-14,134.87111812394517
2026-01-15,131.87398216563528
2026-01-16,139.36682206141
2026-01-17,110.89403045746603
2026-01-18,112.39259843662099
2026-01-19,113.89116641577593
2026-01-20,131.87398216563528
2026-01-21,137.86825408225508
2026-01-22,133.37255014479024
2026-01-23,131.87398216563528
2026-01-24,107.89689449915615
2026-01-25,119.88543833239572
2026-01-26,127.37827822817044
2026-01-27,131.87398216563528
2026-01-28,133.37255014479024
2026-01-29,137.86825408225508
2026-01-30,145.3610939780298
2026-01-31,107.89689449915615
2026-02-01,119.88543833239572
2026-02-02,142.36395801971992
2026-02-03,136.36968610310012
2026-02-04,128.8768462073254
2026-02-05,136.36968610310012
2026-02-06,128.8768462073254
2026-02-07,112.39259843662099
2026-02-08,107.89689449915615
2026-02-09,131.87398216563528
2026-02-10,131.87398216563528
2026-02-11,131.87398216563528
2026-02-12,130.37541418648033
2026-02-13,119.88543833239572
2026-02-14,98.90548662422647
2026-02-15,101.90262258253635
2026-02-16,110.89403045746603
2026-02-17,133.37255014479024
2026-02-18,128.8768462073254
2026-02-19,133.37255014479024
2026-02-20,130.37541418648033
2026-02-21,104.89975854084625
2026-02-22,106.39832652000119
2026-02-23,142.36395801971992
2026-02-24,133.37255014479024
2026-02-25,134.87111812394517
2026-02-26,142.36395801971992
2026-02-27,139.36682206141
2026-02-28,101.90262258253635
2026-03-01,101.90262258253635
2026-03-02,139.36682206141
2026-03-03,139.36682206141
2026-03-04,143.86252599887484
2026-03-05,139.36682206141
2026-03-06,131.87398216563528
2026-03-07,107.89689449915615
2026-03-08,103.40119056169131
2026-03-09,139.36682206141
2026-03-10,137.86825408225508
2026-03-11,136.36968610310012
2026-03-12,133.37255014479024
2026-03-13,119.88543833239572
2026-03-14,98.90548662422647
2026-03-15,106.39832652000119
2026-03-16,121.38400631155066
2026-03-17,131.87398216563528
2026-03-18,131.87398216563528
2026-03-19,127.37827822817044
2026-03-20,122.8825742907056
2026-03-21,98.90548662422647
2026-03-22,109.39546247831109
2026-03-23,139.36682206141
2026-03-24,142.36395801971992
2026-03-25,140.86539004056496
2026-03-26,140.86539004056496
2026-03-27,131.87398216563528
2026-03-28,104.89975854084625
2026-03-29,116.88830237408582
2026-03-30,131.87398216563528
2026-03-31,131.87398216563528
2026-04-01,136.36968610310012
2026-04-02,130.37541418648033
2026-04-03,116.88830237408582
2026-04-04,101.90262258253635
2026-04-05,103.40119056169131
2026-04-06,119.88543833239572
2026-04-07,128.8768462073254
2026-04-08,128.8768462073254
2026-04-09,130.37541418648033
2026-04-10,124.38114226986056
2026-04-11,106.39832652000119
2026-04-12,115.38973439493087
2026-04-13,140.86539004056496
2026-04-14,139.36682206141
2026-04-15,133.37255014479024
2026-04-16,149.85679791549464
2026-04-17,136.36968610310012
2026-04-18,103.40119056169131
2026-04-19,116.88830237408582
2026-04-20,142.36395801971992
2026-04-21,142.36395801971992
2026-04-22,134.87111812394517
2026-04-23,140.86539004056496
2026-04-24,130.37541418648033
2026-04-25,103.40119056169131
2026-04-26,113.89116641577593
2026-04-27,143.86252599887484
2026-04-28,136.36968610310012
2026-04-29,142.36395801971992
2026-04-30,136.36968610310012
2026-05-01,133.37255014479024
2026-05-02,104.89975854084625
2026-05-03,110.89403045746603
2026-05-04,137.86825408225508
2026-05-05,139.36682206141
2026-05-06,142.36395801971992
2026-05-07,137.86825408225508
2026-05-08,128.8768462073254
2026-05-09,115.38973439493087
2026-05-10,116.88830237408582
2026-05-11,142.36395801971992
2026-05-12,137.86825408225508
2026-05-13,142.36395801971992
2026-05-14,142.36395801971992
2026-05-15,136.36968610310012
2026-05-16,113.89116641577593
2026-05-17,112.39259843662099
2026-05-18,125.8797102490155
2026-05-19,131.87398216563528
2026-05-20,128.8768462073254
2026-05-21,127.37827822817044
2026-05-22,119.88543833239572
2026-05-23,109.39546247831109
2026-05-24,115.38973439493087
2026-05-25,115.38973439493087
2026-05-26,124.38114226986056
2026-05-27,122.8825742907056
2026-05-28,127.37827822817044
2026-05-29,127.37827822817044
2026-05-30,115.38973439493087
2026-05-31,125.8797102490155
