Time,liz_cheney
2025-01-18,7.7335181085328975
2025-01-19,7.7335181085328975
2025-01-20,116.00277162799347
2025-01-21,65.73490392252963
2025-01-22,19.333795271332242
2025-01-23,11.600277162799346
2025-01-24,7.7335181085328975
2025-01-25,7.7335181085328975
2025-01-26,7.7335181085328975
2025-01-27,3.8667590542664487
2025-01-28,3.8667590542664487
2025-01-29,7.7335181085328975
2025-01-30,3.8667590542664487
2025-01-31,3.8667590542664487
2025-02-01,7.7335181085328975
2025-02-02,3.8667590542664487
2025-02-03,3.8667590542664487
2025-02-04,3.8667590542664487
2025-02-05,3.8667590542664487
2025-02-06,11.600277162799346
2025-02-07,7.7335181085328975
2025-02-08,7.7335181085328975
2025-02-09,11.600277162799346
2025-02-10,7.7335181085328975
2025-02-11,3.8667590542664487
2025-02-12,3.8667590542664487
2025-02-13,3.8667590542664487
2025-02-14,3.8667590542664487
2025-02-15,3.8667590542664487
2025-02-16,3.8667590542664487
2025-02-17,3.8667590542664487
2025-02-18,3.8667590542664487
2025-02-19,3.8667590542664487
2025-02-20,3.8667590542664487
2025-02-21,7.7335181085328975
2025-02-22,7.7335181085328975
2025-02-23,11.600277162799346
2025-02-24,7.7335181085328975
2025-02-25,3.8667590542664487
2025-02-26,3.8667590542664487
2025-02-27,3.8667590542664487
2025-02-28,7.7335181085328975
2025-03-01,19.333795271332242
2025-03-02,7.7335181085328975
2025-03-03,3.8667590542664487
2025-03-04,3.8667590542664487
2025-03-05,7.7335181085328975
2025-03-06,3.8667590542664487
2025-03-07,3.8667590542664487
2025-03-08,3.8667590542664487
2025-03-09,0.0
2025-03-10,3.8667590542664487
2025-03-11,3.8667590542664487
2025-03-12,3.8667590542664487
2025-03-13,3.8667590542664487
2025-03-14,3.8667590542664487
2025-03-15,3.8667590542664487
2025-03-16,3.8667590542664487
2025-03-17,3.8667590542664487
2025-03-18,3.8667590542664487
2025-03-19,0.0
2025-03-20,3.8667590542664487
2025-03-21,3.8667590542664487
2025-03-22,7.7335181085328975
2025-03-23,3.8667590542664487
2025-03-24,3.8667590542664487
2025-03-25,3.8667590542664487
2025-03-26,3.8667590542664487
2025-03-27,3.8667590542664487
2025-03-28,3.8667590542664487
2025-03-29,3.8667590542664487
2025-03-30,3.8667590542664487
2025-03-31,3.8667590542664487
2025-04-01,3.8667590542664487
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,3.8667590542664487
2025-04-05,3.8667590542664487
2025-04-06,3.8667590542664487
2025-04-07,3.8667590542664487
2025-04-08,3.8667590542664487
2025-04-09,3.8667590542664487
2025-04-10,3.8667590542664487
2025-04-11,3.8667590542664487
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,3.8667590542664487
2025-04-15,1.288919684755483
2025-04-16,4.51121889664419
2025-04-17,47.69002833595287
2025-04-18,19.333795271332242
2025-04-19,8.377977950910639
2025-04-20,5.155678739021932
2025-04-21,4.51121889664419
2025-04-22,3.8667590542664487
2025-04-23,3.8667590542664487
2025-04-24,1.288919684755483
2025-04-25,0.0
2025-04-26,3.222299211888707
2025-04-27,0.0
2025-04-28,3.222299211888707
2025-04-29,3.222299211888707
2025-04-30,3.8667590542664487
2025-05-01,4.51121889664419
2025-05-02,0.0
2025-05-03,3.222299211888707
2025-05-04,3.222299211888707
2025-05-05,3.8667590542664487
2025-05-06,3.222299211888707
2025-05-07,1.288919684755483
2025-05-08,1.288919684755483
2025-05-09,1.288919684755483
2025-05-10,3.8667590542664487
2025-05-11,0.0
2025-05-12,3.8667590542664487
2025-05-13,1.288919684755483
2025-05-14,3.8667590542664487
2025-05-15,2.577839369510966
2025-05-16,3.8667590542664487
2025-05-17,5.155678739021932
2025-05-18,5.155678739021932
2025-05-19,6.444598423777414
2025-05-20,2.577839369510966
2025-05-21,5.155678739021932
2025-05-22,3.8667590542664487
2025-05-23,3.8667590542664487
2025-05-24,2.577839369510966
2025-05-25,6.444598423777414
2025-05-26,5.155678739021932
2025-05-27,2.577839369510966
2025-05-28,2.577839369510966
2025-05-29,0.0
2025-05-30,3.8667590542664487
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,2.577839369510966
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,2.577839369510966
2025-06-06,2.577839369510966
2025-06-07,0.0
2025-06-08,3.8667590542664487
2025-06-09,2.577839369510966
2025-06-10,3.8667590542664487
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,2.577839369510966
2025-06-14,0.0
2025-06-15,2.577839369510966
2025-06-16,2.577839369510966
2025-06-17,3.8667590542664487
2025-06-18,0.0
2025-06-19,2.577839369510966
2025-06-20,2.577839369510966
2025-06-21,0.0
2025-06-22,5.155678739021932
2025-06-23,5.155678739021932
2025-06-24,10.311357478043863
2025-06-25,3.8667590542664487
2025-06-26,5.155678739021932
2025-06-27,0.0
2025-06-28,2.577839369510966
2025-06-29,6.444598423777414
2025-06-30,7.7335181085328975
2025-07-01,6.444598423777414
2025-07-02,5.155678739021932
2025-07-03,2.577839369510966
2025-07-04,3.8667590542664487
2025-07-05,3.8667590542664487
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,2.577839369510966
2025-07-09,2.577839369510966
2025-07-10,0.0
2025-07-11,3.8667590542664487
2025-07-12,3.8667590542664487
2025-07-13,0.0
2025-07-14,6.444598423777414
2025-07-15,3.8667590542664487
2025-07-16,2.577839369510966
2025-07-17,3.8667590542664487
2025-07-18,0.0
2025-07-19,2.577839369510966
2025-07-20,2.577839369510966
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,2.577839369510966
2025-07-24,2.577839369510966
2025-07-25,2.577839369510966
2025-07-26,2.577839369510966
2025-07-27,3.8667590542664487
2025-07-28,2.577839369510966
2025-07-29,2.577839369510966
2025-07-30,6.444598423777414
2025-07-31,2.577839369510966
2025-08-01,3.8667590542664487
2025-08-02,0.0
2025-08-03,2.577839369510966
2025-08-04,0.0
2025-08-05,3.8667590542664487
2025-08-06,0.0
2025-08-07,2.577839369510966
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,2.577839369510966
2025-08-11,0.0
2025-08-12,2.577839369510966
2025-08-13,2.577839369510966
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,3.8667590542664487
2025-08-17,2.577839369510966
2025-08-18,0.0
2025-08-19,2.577839369510966
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,2.577839369510966
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,2.577839369510966
2025-08-27,3.8667590542664487
2025-08-28,3.8667590542664487
2025-08-29,5.155678739021932
2025-08-30,2.577839369510966
2025-08-31,3.8667590542664487
2025-09-01,3.8667590542664487
2025-09-02,3.8667590542664487
2025-09-03,2.577839369510966
2025-09-04,3.8667590542664487
2025-09-05,2.577839369510966
2025-09-06,2.577839369510966
2025-09-07,2.577839369510966
2025-09-08,2.577839369510966
2025-09-09,0.0
2025-09-10,2.577839369510966
2025-09-11,3.8667590542664487
2025-09-12,3.8667590542664487
2025-09-13,3.8667590542664487
2025-09-14,3.8667590542664487
2025-09-15,3.8667590542664487
2025-09-16,2.577839369510966
2025-09-17,2.577839369510966
2025-09-18,3.8667590542664487
2025-09-19,3.8667590542664487
2025-09-20,2.577839369510966
2025-09-21,3.8667590542664487
2025-09-22,2.577839369510966
2025-09-23,2.577839369510966
2025-09-24,2.577839369510966
2025-09-25,2.577839369510966
2025-09-26,3.8667590542664487
2025-09-27,0.0
2025-09-28,2.577839369510966
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,2.577839369510966
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,2.577839369510966
2025-10-05,3.8667590542664487
2025-10-06,2.577839369510966
2025-10-07,2.577839369510966
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,2.577839369510966
2025-10-12,3.8667590542664487
2025-10-13,2.577839369510966
2025-10-14,0.0
2025-10-15,2.577839369510966
2025-10-16,2.577839369510966
2025-10-17,0.0
2025-10-18,2.577839369510966
2025-10-19,0.0
2025-10-20,2.577839369510966
2025-10-21,3.8667590542664487
2025-10-22,2.577839369510966
2025-10-23,3.8667590542664487
2025-10-24,2.577839369510966
2025-10-25,2.577839369510966
2025-10-26,2.577839369510966
2025-10-27,2.577839369510966
2025-10-28,0.0
2025-10-29,3.8667590542664487
2025-10-30,2.577839369510966
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,116.00277162799347
2025-11-05,30.93407243413159
2025-11-06,11.600277162799346
2025-11-07,9.02243779328838
2025-11-08,11.600277162799346
2025-11-09,9.02243779328838
2025-11-10,6.444598423777414
2025-11-11,3.8667590542664487
2025-11-12,3.8667590542664487
2025-11-13,6.444598423777414
2025-11-14,3.8667590542664487
2025-11-15,3.8667590542664487
2025-11-16,5.155678739021932
2025-11-17,0.0
2025-11-18,2.577839369510966
2025-11-19,0.0
2025-11-20,128.89196847554828
2025-11-21,42.53434959693094
2025-11-22,12.889196847554828
2025-11-23,2.577839369510966
2025-11-24,2.577839369510966
2025-11-25,2.577839369510966
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,2.577839369510966
2025-12-01,2.577839369510966
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,2.577839369510966
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,2.689919342098399
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,3.558539129651007
2025-12-21,2.6618993489515406
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,2.6338793558046825
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,2.577839369510966
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,3.8387390611195906
2026-01-05,4.7633988349659155
2026-01-06,2.6338793558046825
2026-01-07,3.7826990748258735
2026-01-08,2.7459593283921158
2026-01-09,2.3816994174829578
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,2.521799383217249
2026-01-13,2.3536794243360992
2026-01-14,0.0
2026-01-15,1.905359533986366
2026-01-16,2.0174395065737993
2026-01-17,2.577839369510966
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,2.1295194791612326
2026-01-21,2.6338793558046825
2026-01-22,0.0
2026-01-23,2.4657593969235325
2026-01-24,3.810719067972732
2026-01-25,2.9140792872732657
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,2.6338793558046825
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,3.698639095385299
2026-02-02,3.0821992461544157
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,2.9140792872732657
2026-02-09,0.0
2026-02-10,2.9140792872732657
2026-02-11,0.0
2026-02-12,2.2976394380423826
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,2.7459593283921158
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,1.9613995202800827
2026-02-21,2.1855594654549493
2026-02-22,0.0
2026-02-23,1.8493195476926494
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,2.577839369510966
2026-03-02,0.0
2026-03-03,2.2976394380423826
2026-03-04,2.521799383217249
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,2.073479492867516
2026-03-12,0.0
2026-03-13,2.7459593283921158
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,2.409719410629816
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,1.7932795613989327
2026-04-02,0.0
2026-04-03,2.9701192735669824
2026-04-04,2.521799383217249
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,5.211718725315649
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,4.315078944616182
2026-04-27,4.931518793847065
2026-04-28,3.698639095385299
2026-04-29,2.8019993146858324
2026-04-30,2.689919342098399
2026-05-01,2.2976394380423826
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,2.3536794243360992
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,2.3536794243360992
2026-05-12,2.6338793558046825
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,4.371118930909899
2026-05-20,1.9613995202800827
2026-05-21,0.0
2026-05-22,3.362399177622999
2026-05-23,2.409719410629816
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,5.0996387527282145
2026-05-27,5.603998629371665
2026-05-28,3.978839026853882
2026-05-29,2.7459593283921158
2026-05-30,0.0
2026-05-31,0.0
