Time,liverpool
2024-11-03,3.7090491852466476
2024-11-04,3.2454180370908166
2024-11-05,10.663516407584112
2024-11-06,3.7090491852466476
2024-11-07,3.2454180370908166
2024-11-08,3.2454180370908166
2024-11-09,16.690721333609915
2024-11-10,6.027204926025802
2024-11-11,3.2454180370908166
2024-11-12,3.2454180370908166
2024-11-13,2.7817868889349855
2024-11-14,2.7817868889349855
2024-11-15,2.318155740779155
2024-11-16,2.7817868889349855
2024-11-17,2.7817868889349855
2024-11-18,2.318155740779155
2024-11-19,2.7817868889349855
2024-11-20,2.7817868889349855
2024-11-21,2.7817868889349855
2024-11-22,2.318155740779155
2024-11-23,4.63631148155831
2024-11-24,15.763459037298253
2024-11-25,4.63631148155831
2024-11-26,5.563573777869971
2024-11-27,46.363114815583096
2024-11-28,10.663516407584112
2024-11-29,5.099942629714141
2024-11-30,5.563573777869971
2024-12-01,31.990549222752335
2024-12-02,6.027204926025802
2024-12-03,4.172680333402479
2024-12-04,15.763459037298253
2024-12-05,5.099942629714141
2024-12-06,3.7090491852466476
2024-12-07,14.83619674098659
2024-12-08,6.027204926025802
2024-12-09,3.7090491852466476
2024-12-10,15.763459037298253
2024-12-11,4.172680333402479
2024-12-12,3.2454180370908166
2024-12-13,4.172680333402479
2024-12-14,18.54524592623324
2024-12-15,5.099942629714141
2024-12-16,3.2454180370908166
2024-12-17,3.7090491852466476
2024-12-18,12.054409852051604
2024-12-19,5.099942629714141
2024-12-20,3.2454180370908166
2024-12-21,4.63631148155831
2024-12-22,22.254295111479884
2024-12-23,5.563573777869971
2024-12-24,3.7090491852466476
2024-12-25,3.7090491852466476
2024-12-26,21.327032815168224
2024-12-27,6.490836074181633
2024-12-28,4.63631148155831
2024-12-29,18.08161477807741
2024-12-30,5.099942629714141
2024-12-31,3.7090491852466476
2025-01-01,3.7090491852466476
2025-01-02,3.7090491852466476
2025-01-03,3.7090491852466476
2025-01-04,6.027204926025802
2025-01-05,31.063286926440675
2025-01-06,5.099942629714141
2025-01-07,4.63631148155831
2025-01-08,23.181557407791548
2025-01-09,6.490836074181633
2025-01-10,4.172680333402479
2025-01-11,11.127147555739942
2025-01-12,4.63631148155831
2025-01-13,3.7090491852466476
2025-01-14,14.37256559283076
2025-01-15,5.099942629714141
2025-01-16,4.172680333402479
2025-01-17,3.2454180370908166
2025-01-18,15.29982788914242
2025-01-19,4.63631148155831
2025-01-20,3.7090491852466476
2025-01-21,11.590778703895774
2025-01-22,4.63631148155831
2025-01-23,3.7090491852466476
2025-01-24,3.7090491852466476
2025-01-25,11.127147555739942
2025-01-26,4.63631148155831
2025-01-27,3.7090491852466476
2025-01-28,3.7090491852466476
2025-01-29,12.981672148363266
2025-01-30,4.63631148155831
2025-01-31,3.7090491852466476
2025-02-01,12.054409852051604
2025-02-02,4.63631148155831
2025-02-03,3.2454180370908166
2025-02-04,3.7090491852466476
2025-02-05,4.172680333402479
2025-02-06,20.863401667012393
2025-02-07,6.490836074181633
2025-02-08,5.099942629714141
2025-02-09,18.08161477807741
2025-02-10,4.172680333402479
2025-02-11,4.172680333402479
2025-02-12,21.327032815168224
2025-02-13,6.490836074181633
2025-02-14,3.7090491852466476
2025-02-15,5.099942629714141
2025-02-16,14.83619674098659
2025-02-17,4.172680333402479
2025-02-18,3.7090491852466476
2025-02-19,21.790663963324054
2025-02-20,6.027204926025802
2025-02-21,4.172680333402479
2025-02-22,5.563573777869971
2025-02-23,30.59965577828484
2025-02-24,6.027204926025802
2025-02-25,4.172680333402479
2025-02-26,12.981672148363266
2025-02-27,5.563573777869971
2025-02-28,3.7090491852466476
2025-03-01,4.63631148155831
2025-03-02,4.172680333402479
2025-03-03,3.2454180370908166
2025-03-04,4.172680333402479
2025-03-05,24.108819704103208
2025-03-06,7.418098370493295
2025-03-07,4.172680333402479
2025-03-08,15.29982788914242
2025-03-09,6.027204926025802
2025-03-10,4.63631148155831
2025-03-11,40.33590988955729
2025-03-12,11.590778703895774
2025-03-13,4.172680333402479
2025-03-14,3.7090491852466476
2025-03-15,6.027204926025802
2025-03-16,28.74513118566152
2025-03-17,5.099942629714141
2025-03-18,3.2454180370908166
2025-03-19,2.7817868889349855
2025-03-20,2.318155740779155
2025-03-21,2.318155740779155
2025-03-22,3.2454180370908166
2025-03-23,2.7817868889349855
2025-03-24,2.318155740779155
2025-03-25,2.7817868889349855
2025-03-26,2.7817868889349855
2025-03-27,2.318155740779155
2025-03-28,2.7817868889349855
2025-03-29,3.2454180370908166
2025-03-30,3.2454180370908166
2025-03-31,2.7817868889349855
2025-04-01,2.7817868889349855
2025-04-02,10.663516407584112
2025-04-03,4.172680333402479
2025-04-04,2.7817868889349855
2025-04-05,4.172680333402479
2025-04-06,15.29982788914242
2025-04-07,3.2454180370908166
2025-04-08,3.2454180370908166
2025-04-09,3.2454180370908166
2025-04-10,2.7817868889349855
2025-04-11,3.2454180370908166
2025-04-12,4.63631148155831
2025-04-13,11.590778703895774
2025-04-14,3.7090491852466476
2025-04-15,2.8513315611583603
2025-04-16,3.2917811519063997
2025-04-17,2.8513315611583603
2025-04-18,3.083147135236276
2025-04-19,4.172680333402479
2025-04-20,13.190306165033391
2025-04-21,4.172680333402479
2025-04-22,3.2917811519063997
2025-04-23,3.9640463167323547
2025-04-24,4.172680333402479
2025-04-25,3.2917811519063997
2025-04-26,4.404495907480394
2025-04-27,27.91059511898102
2025-04-28,7.9049110760569175
2025-04-29,4.613129924150519
2025-04-30,3.732230742654439
2025-05-01,3.732230742654439
2025-05-02,3.2917811519063997
2025-05-03,4.172680333402479
2025-05-04,17.36298649843587
2025-05-05,4.613129924150519
2025-05-06,4.172680333402479
2025-05-07,3.732230742654439
2025-05-08,3.5235967259843153
2025-05-09,3.2917811519063997
2025-05-10,4.172680333402479
2025-05-11,18.24388567993195
2025-05-12,4.172680333402479
2025-05-13,3.2917811519063997
2025-05-14,3.2917811519063997
2025-05-15,2.920876233381735
2025-05-16,3.338144266721983
2025-05-17,3.338144266721983
2025-05-18,4.172680333402479
2025-05-19,13.76984510022818
2025-05-20,4.5899483667427265
2025-05-21,3.338144266721983
2025-05-22,3.338144266721983
2025-05-23,3.755412300062231
2025-05-24,5.007216400082974
2025-05-25,12.935309033547684
2025-05-26,15.438917233589171
2025-05-27,14.604381166908675
2025-05-28,6.676288533443966
2025-05-29,4.5899483667427265
2025-05-30,4.5899483667427265
2025-05-31,4.172680333402479
2025-06-01,3.755412300062231
2025-06-02,3.338144266721983
2025-06-03,3.338144266721983
2025-06-04,3.338144266721983
2025-06-05,3.338144266721983
2025-06-06,3.338144266721983
2025-06-07,3.338144266721983
2025-06-08,2.920876233381735
2025-06-09,3.338144266721983
2025-06-10,3.338144266721983
2025-06-11,3.755412300062231
2025-06-12,3.338144266721983
2025-06-13,3.338144266721983
2025-06-14,3.338144266721983
2025-06-15,3.338144266721983
2025-06-16,3.338144266721983
2025-06-17,2.920876233381735
2025-06-18,3.755412300062231
2025-06-19,3.755412300062231
2025-06-20,4.172680333402479
2025-06-21,3.755412300062231
2025-06-22,3.338144266721983
2025-06-23,3.338144266721983
2025-06-24,2.920876233381735
2025-06-25,3.755412300062231
2025-06-26,3.755412300062231
2025-06-27,3.338144266721983
2025-06-28,2.920876233381735
2025-06-29,2.920876233381735
2025-06-30,2.920876233381735
2025-07-01,2.920876233381735
2025-07-02,2.503608200041487
2025-07-03,11.68350493352694
2025-07-04,6.259020500103718
2025-07-05,5.007216400082974
2025-07-06,4.172680333402479
2025-07-07,3.338144266721983
2025-07-08,4.172680333402479
2025-07-09,3.755412300062231
2025-07-10,3.338144266721983
2025-07-11,3.755412300062231
2025-07-12,3.755412300062231
2025-07-13,12.518041000207436
2025-07-14,4.172680333402479
2025-07-15,3.755412300062231
2025-07-16,4.172680333402479
2025-07-17,4.5899483667427265
2025-07-18,3.755412300062231
2025-07-19,5.424484433423222
2025-07-20,7.510824600124462
2025-07-21,5.84175246676347
2025-07-22,5.007216400082974
2025-07-23,5.007216400082974
2025-07-24,5.007216400082974
2025-07-25,4.5899483667427265
2025-07-26,17.52525740029041
2025-07-27,6.676288533443966
2025-07-28,5.424484433423222
2025-07-29,6.259020500103718
2025-07-30,12.518041000207436
2025-07-31,7.093556566784214
2025-08-01,7.510824600124462
2025-08-02,4.5899483667427265
2025-08-03,4.172680333402479
2025-08-04,19.194329533651402
2025-08-05,5.84175246676347
2025-08-06,5.007216400082974
2025-08-07,4.5899483667427265
2025-08-08,4.5899483667427265
2025-08-09,5.424484433423222
2025-08-10,22.94974183371363
2025-08-11,5.007216400082974
2025-08-12,4.172680333402479
2025-08-13,4.172680333402479
2025-08-14,4.5899483667427265
2025-08-15,27.53969020045636
2025-08-16,7.510824600124462
2025-08-17,4.5899483667427265
2025-08-18,3.755412300062231
2025-08-19,3.755412300062231
2025-08-20,3.338144266721983
2025-08-21,3.755412300062231
2025-08-22,3.338144266721983
2025-08-23,4.5899483667427265
2025-08-24,5.007216400082974
2025-08-25,24.201545933734376
2025-08-26,6.676288533443966
2025-08-27,4.172680333402479
2025-08-28,4.5899483667427265
2025-08-29,4.172680333402479
2025-08-30,5.84175246676347
2025-08-31,32.12963856719909
2025-09-01,8.345360666804957
2025-09-02,5.007216400082974
2025-09-03,3.755412300062231
2025-09-04,3.338144266721983
2025-09-05,2.920876233381735
2025-09-06,2.920876233381735
2025-09-07,2.920876233381735
2025-09-08,2.503608200041487
2025-09-09,2.920876233381735
2025-09-10,2.920876233381735
2025-09-11,2.503608200041487
2025-09-12,2.920876233381735
2025-09-13,4.172680333402479
2025-09-14,14.187113133568428
2025-09-15,3.755412300062231
2025-09-16,3.755412300062231
2025-09-17,22.11520576703314
2025-09-18,5.424484433423222
2025-09-19,3.755412300062231
2025-09-20,15.856185266929419
2025-09-21,3.755412300062231
2025-09-22,3.338144266721983
2025-09-23,12.518041000207436
2025-09-24,4.5899483667427265
2025-09-25,3.338144266721983
2025-09-26,3.338144266721983
2025-09-27,16.273453300269665
2025-09-28,3.755412300062231
2025-09-29,3.338144266721983
2025-09-30,15.438917233589171
2025-10-01,5.007216400082974
2025-10-02,2.920876233381735
2025-10-03,3.338144266721983
2025-10-04,25.036082000414872
2025-10-05,4.172680333402479
2025-10-06,2.920876233381735
2025-10-07,2.503608200041487
2025-10-08,2.0863401667012393
2025-10-09,2.503608200041487
2025-10-10,2.0863401667012393
2025-10-11,2.920876233381735
2025-10-12,2.503608200041487
2025-10-13,2.0863401667012393
2025-10-14,2.0863401667012393
2025-10-15,2.0863401667012393
2025-10-16,2.503608200041487
2025-10-17,2.503608200041487
2025-10-18,4.172680333402479
2025-10-19,32.12963856719909
2025-10-20,4.5899483667427265
2025-10-21,3.338144266721983
2025-10-22,13.352577066887932
2025-10-23,4.172680333402479
2025-10-24,2.920876233381735
2025-10-25,22.11520576703314
2025-10-26,5.424484433423222
2025-10-27,2.920876233381735
2025-10-28,3.338144266721983
2025-10-29,15.438917233589171
2025-10-30,6.259020500103718
2025-10-31,3.755412300062231
2025-11-01,18.777061500311156
2025-11-02,5.424484433423222
2025-11-03,4.5899483667427265
2025-11-04,41.72680333402479
2025-11-05,8.762628700145205
2025-11-06,3.755412300062231
2025-11-07,3.755412300062231
2025-11-08,5.007216400082974
2025-11-09,27.956958233796605
2025-11-10,4.5899483667427265
2025-11-11,3.338144266721983
2025-11-12,2.920876233381735
2025-11-13,2.503608200041487
2025-11-14,2.503608200041487
2025-11-15,2.503608200041487
2025-11-16,3.338144266721983
2025-11-17,2.503608200041487
2025-11-18,2.503608200041487
2025-11-19,2.503608200041487
2025-11-20,2.920876233381735
2025-11-21,3.338144266721983
2025-11-22,17.52525740029041
2025-11-23,4.5899483667427265
2025-11-24,3.338144266721983
2025-11-25,3.755412300062231
2025-11-26,15.856185266929419
2025-11-27,6.259020500103718
2025-11-28,4.172680333402479
2025-11-29,4.5899483667427265
2025-11-30,13.352577066887932
2025-12-01,4.172680333402479
2025-12-02,4.172680333402479
2025-12-03,14.187113133568428
2025-12-04,5.424484433423222
2025-12-05,3.338144266721983
2025-12-06,19.194329533651402
2025-12-07,6.259020500103718
2025-12-08,5.424484433423222
2025-12-09,18.359793466970906
2025-12-10,6.676288533443966
2025-12-11,4.729037711189476
2025-12-12,5.099942629714141
2025-12-13,18.800243057718948
2025-12-14,5.308576646384265
2025-12-15,4.03359098895573
2025-12-16,3.8249569722856056
2025-12-17,3.8249569722856056
2025-12-18,3.8249569722856056
2025-12-19,3.662686070431065
2025-12-20,12.216680753906147
2025-12-21,4.566766809334935
2025-12-22,3.2917811519063997
2025-12-23,3.2917811519063997
2025-12-24,2.920876233381735
2025-12-25,2.920876233381735
2025-12-26,3.662686070431065
2025-12-27,12.425314770576271
2025-12-28,4.195861890810271
2025-12-29,3.2917811519063997
2025-12-30,3.454052053760941
2025-12-31,3.662686070431065
2026-01-01,16.783447563241083
2026-01-02,4.195861890810271
2026-01-03,3.8249569722856056
2026-01-04,14.975286085433341
2026-01-05,3.8249569722856056
2026-01-06,3.662686070431065
2026-01-07,4.195861890810271
2026-01-08,25.012900443007084
2026-01-09,7.4876430427166705
2026-01-10,5.192668859345307
2026-01-11,5.192668859345307
2026-01-12,14.279839363199596
2026-01-13,5.84175246676347
2026-01-14,4.543585251927144
2026-01-15,3.8945016445089804
2026-01-16,3.8945016445089804
2026-01-17,11.034421326108777
2026-01-18,4.219043448218062
2026-01-19,3.569959840799899
2026-01-20,4.219043448218062
2026-01-21,13.30621395207235
2026-01-22,5.517210663054389
2026-01-23,4.219043448218062
2026-01-24,18.174341007708577
2026-01-25,6.1662942704725525
2026-01-26,4.219043448218062
2026-01-27,4.219043448218062
2026-01-28,10.060795914981533
2026-01-29,5.84175246676347
2026-01-30,4.543585251927144
2026-01-31,18.82342461512674
2026-02-01,7.139919681599798
2026-02-02,4.543585251927144
2026-02-03,4.219043448218062
2026-02-04,4.868127055636226
2026-02-05,4.868127055636226
2026-02-06,4.543585251927144
2026-02-07,5.84175246676347
2026-02-08,32.45418037090817
2026-02-09,6.1662942704725525
2026-02-10,4.868127055636226
2026-02-11,12.008046737236024
2026-02-12,4.543585251927144
2026-02-13,4.543585251927144
2026-02-14,13.955297559490512
2026-02-15,6.490836074181634
2026-02-16,4.868127055636226
2026-02-17,4.543585251927144
2026-02-18,4.219043448218062
2026-02-19,3.569959840799899
2026-02-20,3.569959840799899
2026-02-21,4.543585251927144
2026-02-22,11.358963129817859
2026-02-23,4.219043448218062
2026-02-24,3.569959840799899
2026-02-25,3.8945016445089804
2026-02-26,3.8945016445089804
2026-02-27,5.192668859345307
2026-02-28,12.008046737236024
2026-03-01,3.569959840799899
2026-03-02,3.8945016445089804
2026-03-03,16.227090185454085
2026-03-04,5.84175246676347
2026-03-05,4.543585251927144
2026-03-06,14.604381166908677
2026-03-07,5.517210663054389
2026-03-08,3.8945016445089804
2026-03-09,4.543585251927144
2026-03-10,26.287886100435617
2026-03-11,5.192668859345307
2026-03-12,3.569959840799899
2026-03-13,3.569959840799899
2026-03-14,4.219043448218062
2026-03-15,19.14796641883582
2026-03-16,4.868127055636226
2026-03-17,5.84175246676347
2026-03-18,25.314260689308373
2026-03-19,6.490836074181634
2026-03-20,4.868127055636226
2026-03-21,17.52525740029041
2026-03-22,4.219043448218062
2026-03-23,3.245418037090817
2026-03-24,4.219043448218062
2026-03-25,4.219043448218062
2026-03-26,3.569959840799899
2026-03-27,3.245418037090817
2026-03-28,4.219043448218062
2026-03-29,3.245418037090817
2026-03-30,2.920876233381735
2026-03-31,3.245418037090817
2026-04-01,3.245418037090817
2026-04-02,2.920876233381735
2026-04-03,3.8945016445089804
2026-04-04,24.66517708189021
2026-04-05,4.543585251927144
2026-04-06,4.219043448218062
2026-04-07,4.868127055636226
2026-04-08,27.261511511562862
2026-04-09,6.490836074181634
2026-04-10,4.543585251927144
2026-04-11,14.604381166908677
2026-04-12,4.543585251927144
2026-04-13,4.543585251927144
2026-04-14,30.1823877449446
2026-04-15,7.789003289017961
2026-04-16,3.8945016445089804
2026-04-17,4.868127055636226
2026-04-18,4.868127055636226
2026-04-19,13.630755755781431
2026-04-20,3.8945016445089804
2026-04-21,3.245418037090817
2026-04-22,3.569959840799899
2026-04-23,3.245418037090817
2026-04-24,3.569959840799899
2026-04-25,10.385337718690614
2026-04-26,3.8945016445089804
2026-04-27,3.569959840799899
2026-04-28,3.569959840799899
2026-04-29,2.920876233381735
2026-04-30,3.569959840799899
2026-05-01,3.569959840799899
2026-05-02,4.868127055636226
2026-05-03,20.446133633672147
2026-05-04,4.543585251927144
2026-05-05,3.8945016445089804
2026-05-06,4.219043448218062
2026-05-07,3.8945016445089804
2026-05-08,4.219043448218062
2026-05-09,16.876173792872248
2026-05-10,4.543585251927144
2026-05-11,3.8945016445089804
2026-05-12,3.245418037090817
2026-05-13,3.569959840799899
2026-05-14,3.569959840799899
2026-05-15,18.82342461512674
2026-05-16,6.8153778778907155
2026-05-17,3.8945016445089804
2026-05-18,3.8945016445089804
2026-05-19,3.8945016445089804
2026-05-20,4.219043448218062
2026-05-21,3.8945016445089804
2026-05-22,3.8945016445089804
2026-05-23,4.868127055636226
2026-05-24,13.30621395207235
2026-05-25,5.192668859345307
2026-05-26,3.8945016445089804
2026-05-27,3.569959840799899
2026-05-28,3.569959840799899
2026-05-29,3.8945016445089804
2026-05-30,6.8153778778907155
2026-05-31,5.192668859345307
