Time,tariffs
2024-09-30,143.17132420486715
2024-10-01,143.17132420486715
2024-10-02,143.17132420486715
2024-10-03,143.17132420486715
2024-10-04,143.17132420486715
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,143.17132420486715
2024-10-08,143.17132420486715
2024-10-09,143.17132420486715
2024-10-10,143.17132420486715
2024-10-11,143.17132420486715
2024-10-12,143.17132420486715
2024-10-13,143.17132420486715
2024-10-14,143.17132420486715
2024-10-15,143.17132420486715
2024-10-16,286.3426484097343
2024-10-17,143.17132420486715
2024-10-18,143.17132420486715
2024-10-19,143.17132420486715
2024-10-20,143.17132420486715
2024-10-21,143.17132420486715
2024-10-22,143.17132420486715
2024-10-23,143.17132420486715
2024-10-24,143.17132420486715
2024-10-25,286.3426484097343
2024-10-26,286.3426484097343
2024-10-27,286.3426484097343
2024-10-28,286.3426484097343
2024-10-29,286.3426484097343
2024-10-30,143.17132420486715
2024-10-31,143.17132420486715
2024-11-01,143.17132420486715
2024-11-02,143.17132420486715
2024-11-03,143.17132420486715
2024-11-04,286.3426484097343
2024-11-05,286.3426484097343
2024-11-06,715.8566210243357
2024-11-07,1002.1992694340701
2024-11-08,1145.3705936389372
2024-11-09,1002.1992694340701
2024-11-10,715.8566210243357
2024-11-11,715.8566210243357
2024-11-12,715.8566210243357
2024-11-13,572.6852968194686
2024-11-14,429.51397261460147
2024-11-15,286.3426484097343
2024-11-16,286.3426484097343
2024-11-17,143.17132420486715
2024-11-18,286.3426484097343
2024-11-19,286.3426484097343
2024-11-20,429.51397261460147
2024-11-21,286.3426484097343
2024-11-22,286.3426484097343
2024-11-23,286.3426484097343
2024-11-24,143.17132420486715
2024-11-25,143.17132420486715
2024-11-26,1718.0558904584059
2024-11-27,1145.3705936389372
2024-11-28,572.6852968194686
2024-11-29,429.51397261460147
2024-11-30,286.3426484097343
2024-12-01,429.51397261460147
2024-12-02,429.51397261460147
2024-12-03,286.3426484097343
2024-12-04,286.3426484097343
2024-12-05,286.3426484097343
2024-12-06,143.17132420486715
2024-12-07,143.17132420486715
2024-12-08,143.17132420486715
2024-12-09,286.3426484097343
2024-12-10,286.3426484097343
2024-12-11,286.3426484097343
2024-12-12,286.3426484097343
2024-12-13,143.17132420486715
2024-12-14,143.17132420486715
2024-12-15,143.17132420486715
2024-12-16,143.17132420486715
2024-12-17,143.17132420486715
2024-12-18,143.17132420486715
2024-12-19,143.17132420486715
2024-12-20,143.17132420486715
2024-12-21,143.17132420486715
2024-12-22,143.17132420486715
2024-12-23,143.17132420486715
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,143.17132420486715
2024-12-27,143.17132420486715
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,143.17132420486715
2024-12-31,143.17132420486715
2025-01-01,143.17132420486715
2025-01-02,143.17132420486715
2025-01-03,143.17132420486715
2025-01-04,143.17132420486715
2025-01-05,0.0
2025-01-06,143.17132420486715
2025-01-07,143.17132420486715
2025-01-08,143.17132420486715
2025-01-09,143.17132420486715
2025-01-10,143.17132420486715
2025-01-11,143.17132420486715
2025-01-12,143.17132420486715
2025-01-13,143.17132420486715
2025-01-14,143.17132420486715
2025-01-15,143.17132420486715
2025-01-16,143.17132420486715
2025-01-17,143.17132420486715
2025-01-18,143.17132420486715
2025-01-19,143.17132420486715
2025-01-20,286.3426484097343
2025-01-21,859.0279452292029
2025-01-22,572.6852968194686
2025-01-23,572.6852968194686
2025-01-24,429.51397261460147
2025-01-25,286.3426484097343
2025-01-26,859.0279452292029
2025-01-27,1288.5419178438044
2025-01-28,859.0279452292029
2025-01-29,572.6852968194686
2025-01-30,572.6852968194686
2025-01-31,2720.2551598924756
2025-02-01,5583.681643989818
2025-02-02,10308.335342750435
2025-02-03,9306.136073316364
2025-02-04,4008.7970777362802
2025-02-05,1718.0558904584059
2025-02-06,859.0279452292029
2025-02-07,859.0279452292029
2025-02-08,572.6852968194686
2025-02-09,572.6852968194686
2025-02-10,1145.3705936389372
2025-02-11,1002.1992694340701
2025-02-12,715.8566210243357
2025-02-13,1002.1992694340701
2025-02-14,715.8566210243357
2025-02-15,429.51397261460147
2025-02-16,429.51397261460147
2025-02-17,429.51397261460147
2025-02-18,572.6852968194686
2025-02-19,572.6852968194686
2025-02-20,429.51397261460147
2025-02-21,572.6852968194686
2025-02-22,286.3426484097343
2025-02-23,286.3426484097343
2025-02-24,429.51397261460147
2025-02-25,572.6852968194686
2025-02-26,572.6852968194686
2025-02-27,1002.1992694340701
2025-02-28,859.0279452292029
2025-03-01,429.51397261460147
2025-03-02,429.51397261460147
2025-03-03,1718.0558904584059
2025-03-04,5726.852968194686
2025-03-05,5154.167671375218
2025-03-06,3865.625753531413
2025-03-07,2433.9125114827416
2025-03-08,1718.0558904584059
2025-03-09,1288.5419178438044
2025-03-10,1574.8845662535387
2025-03-11,2577.083835687609
2025-03-12,2433.9125114827416
2025-03-13,1861.227214663273
2025-03-14,1145.3705936389372
2025-03-15,715.8566210243357
2025-03-16,715.8566210243357
2025-03-17,715.8566210243357
2025-03-18,715.8566210243357
2025-03-19,715.8566210243357
2025-03-20,715.8566210243357
2025-03-21,572.6852968194686
2025-03-22,429.51397261460147
2025-03-23,429.51397261460147
2025-03-24,715.8566210243357
2025-03-25,572.6852968194686
2025-03-26,1145.3705936389372
2025-03-27,2004.3985388681401
2025-03-28,1431.7132420486714
2025-03-29,1145.3705936389372
2025-03-30,1145.3705936389372
2025-03-31,1718.0558904584059
2025-04-01,2147.569863073007
2025-04-02,8303.936803882294
2025-04-03,14317.132420486714
2025-04-04,10881.020639569902
2025-04-05,7444.908858653092
2025-04-06,6013.19561660442
2025-04-07,8017.5941554725605
2025-04-08,7444.908858653092
2025-04-09,12742.247854233176
2025-04-10,6156.366940809287
2025-04-11,4008.7970777362802
2025-04-12,3006.59780830221
2025-04-13,2433.9125114827416
2025-04-14,2577.083835687609
2025-04-15,2188.5059455069504
2025-04-16,2701.5715120123687
2025-04-17,2278.9851841173577
2025-04-18,1452.706104835309
2025-04-19,1120.5990155507052
2025-04-20,1177.2797450746261
2025-04-21,1471.5996813432826
2025-04-22,1709.2388880880183
2025-04-23,1894.1860092382938
2025-04-24,1709.2388880880183
2025-04-25,1305.5461367009807
2025-04-26,1120.5990155507052
2025-04-27,1139.4925920586788
2025-04-28,1562.0789199536898
2025-04-29,2758.2522415362896
2025-04-30,2316.772337133305
2025-05-01,2022.4524008646486
2025-05-02,1984.665247848701
2025-05-03,1414.9189518193616
2025-05-04,1414.9189518193616
2025-05-05,1599.8660729696371
2025-05-06,1433.8125283273353
2025-05-07,1433.8125283273353
2025-05-08,1414.9189518193616
2025-05-09,1267.7589836850334
2025-05-10,1011.2262004323243
2025-05-11,1139.4925920586788
2025-05-12,2573.305120386014
2025-05-13,1433.8125283273353
2025-05-14,882.9598088059696
2025-05-15,869.104519366789
2025-05-16,717.9559073029995
2025-05-17,566.8072952392102
2025-05-18,566.8072952392102
2025-05-19,755.743060318947
2025-05-20,717.9559073029995
2025-05-21,642.3816012711048
2025-05-22,529.0201422232628
2025-05-23,831.3173663508417
2025-05-24,604.5944482551575
2025-05-25,604.5944482551575
2025-05-26,529.0201422232628
2025-05-27,566.8072952392102
2025-05-28,680.1687542870523
2025-05-29,2493.9520990525248
2025-05-30,1095.827437462473
2025-05-31,642.3816012711048
2025-06-01,491.2329892073155
2025-06-02,717.9559073029995
2025-06-03,680.1687542870523
2025-06-04,717.9559073029995
2025-06-05,680.1687542870523
2025-06-06,529.0201422232628
2025-06-07,340.0843771435261
2025-06-08,302.2972241275788
2025-06-09,491.2329892073155
2025-06-10,529.0201422232628
2025-06-11,793.5302133348943
2025-06-12,604.5944482551575
2025-06-13,415.65868317542083
2025-06-14,264.5100711116314
2025-06-15,264.5100711116314
2025-06-16,415.65868317542083
2025-06-17,377.8715301594735
2025-06-18,340.0843771435261
2025-06-19,340.0843771435261
2025-06-20,340.0843771435261
2025-06-21,226.72291809568407
2025-06-22,264.5100711116314
2025-06-23,340.0843771435261
2025-06-24,340.0843771435261
2025-06-25,340.0843771435261
2025-06-26,377.8715301594735
2025-06-27,529.0201422232628
2025-06-28,377.8715301594735
2025-06-29,302.2972241275788
2025-06-30,415.65868317542083
2025-07-01,415.65868317542083
2025-07-02,453.44583619136813
2025-07-03,415.65868317542083
2025-07-04,377.8715301594735
2025-07-05,340.0843771435261
2025-07-06,377.8715301594735
2025-07-07,944.6788253986837
2025-07-08,982.465978414631
2025-07-09,906.8916723827363
2025-07-10,755.743060318947
2025-07-11,869.104519366789
2025-07-12,717.9559073029995
2025-07-13,604.5944482551575
2025-07-14,869.104519366789
2025-07-15,680.1687542870523
2025-07-16,642.3816012711048
2025-07-17,944.6788253986837
2025-07-18,529.0201422232628
2025-07-19,755.743060318947
2025-07-20,793.5302133348943
2025-07-21,869.104519366789
2025-07-22,793.5302133348943
2025-07-23,1020.2531314305784
2025-07-24,755.743060318947
2025-07-25,642.3816012711048
2025-07-26,642.3816012711048
2025-07-27,1171.4017434943678
2025-07-28,1209.188896510315
2025-07-29,1246.9760495262624
2025-07-30,2758.4621701641563
2025-07-31,3438.6309244512086
2025-08-01,3778.7153015947347
2025-08-02,793.5302133348943
2025-08-03,680.1687542870523
2025-08-04,869.104519366789
2025-08-05,1058.0402844465257
2025-08-06,1209.188896510315
2025-08-07,1738.209038733578
2025-08-08,1360.3375085741045
2025-08-09,869.104519366789
2025-08-10,869.104519366789
2025-08-11,906.8916723827363
2025-08-12,755.743060318947
2025-08-13,604.5944482551575
2025-08-14,529.0201422232628
2025-08-15,491.2329892073155
2025-08-16,340.0843771435261
2025-08-17,302.2972241275788
2025-08-18,415.65868317542083
2025-08-19,491.2329892073155
2025-08-20,529.0201422232628
2025-08-21,529.0201422232628
2025-08-22,566.8072952392102
2025-08-23,453.44583619136813
2025-08-24,415.65868317542083
2025-08-25,529.0201422232628
2025-08-26,604.5944482551575
2025-08-27,793.5302133348943
2025-08-28,604.5944482551575
2025-08-29,869.104519366789
2025-08-30,1020.2531314305784
2025-08-31,642.3816012711048
2025-09-01,566.8072952392102
2025-09-02,755.743060318947
2025-09-03,604.5944482551575
2025-09-04,642.3816012711048
2025-09-05,529.0201422232628
2025-09-06,340.0843771435261
2025-09-07,340.0843771435261
2025-09-08,566.8072952392102
2025-09-09,529.0201422232628
2025-09-10,491.2329892073155
2025-09-11,340.0843771435261
2025-09-12,340.0843771435261
2025-09-13,264.5100711116314
2025-09-14,226.72291809568407
2025-09-15,415.65868317542083
2025-09-16,453.44583619136813
2025-09-17,415.65868317542083
2025-09-18,415.65868317542083
2025-09-19,377.8715301594735
2025-09-20,302.2972241275788
2025-09-21,302.2972241275788
2025-09-22,377.8715301594735
2025-09-23,415.65868317542083
2025-09-24,453.44583619136813
2025-09-25,415.65868317542083
2025-09-26,1095.827437462473
2025-09-27,566.8072952392102
2025-09-28,415.65868317542083
2025-09-29,642.3816012711048
2025-09-30,717.9559073029995
2025-10-01,491.2329892073155
2025-10-02,453.44583619136813
2025-10-03,680.1687542870523
2025-10-04,226.72291809568407
2025-10-05,226.72291809568407
2025-10-06,340.0843771435261
2025-10-07,453.44583619136813
2025-10-08,377.8715301594735
2025-10-09,415.65868317542083
2025-10-10,1398.1246615900518
2025-10-11,869.104519366789
2025-10-12,604.5944482551575
2025-10-13,642.3816012711048
2025-10-14,604.5944482551575
2025-10-15,1700.4218857176306
2025-10-16,453.44583619136813
2025-10-17,453.44583619136813
2025-10-18,264.5100711116314
2025-10-19,302.2972241275788
2025-10-20,453.44583619136813
2025-10-21,566.8072952392102
2025-10-22,642.3816012711048
2025-10-23,529.0201422232628
2025-10-24,831.3173663508417
2025-10-25,566.8072952392102
2025-10-26,604.5944482551575
2025-10-27,529.0201422232628
2025-10-28,453.44583619136813
2025-10-29,566.8072952392102
2025-10-30,982.465978414631
2025-10-31,831.3173663508417
2025-11-01,453.44583619136813
2025-11-02,415.65868317542083
2025-11-03,680.1687542870523
2025-11-04,717.9559073029995
2025-11-05,1284.7632025422097
2025-11-06,1360.3375085741045
2025-11-07,982.465978414631
2025-11-08,566.8072952392102
2025-11-09,831.3173663508417
2025-11-10,906.8916723827363
2025-11-11,831.3173663508417
2025-11-12,717.9559073029995
2025-11-13,642.3816012711048
2025-11-14,642.3816012711048
2025-11-15,680.1687542870523
2025-11-16,529.0201422232628
2025-11-17,642.3816012711048
2025-11-18,566.8072952392102
2025-11-19,529.0201422232628
2025-11-20,491.2329892073155
2025-11-21,453.44583619136813
2025-11-22,302.2972241275788
2025-11-23,302.2972241275788
2025-11-24,415.65868317542083
2025-11-25,377.8715301594735
2025-11-26,302.2972241275788
2025-11-27,264.5100711116314
2025-11-28,302.2972241275788
2025-11-29,264.5100711116314
2025-11-30,302.2972241275788
2025-12-01,453.44583619136813
2025-12-02,566.8072952392102
2025-12-03,604.5944482551575
2025-12-04,491.2329892073155
2025-12-05,453.44583619136813
2025-12-06,302.2972241275788
2025-12-07,302.2972241275788
2025-12-08,491.2329892073155
2025-12-09,566.8072952392102
2025-12-10,491.2329892073155
2025-12-11,497.5308480433067
2025-12-12,428.2544008474033
2025-12-13,308.59508296357
2025-12-14,258.2122122756402
2025-12-15,396.7651066674472
2025-12-16,377.8715301594735
2025-12-17,428.2544008474033
2025-12-18,516.4244245512804
2025-12-19,327.48865947154366
2025-12-20,239.31863576766654
2025-12-21,239.31863576766654
2025-12-22,308.59508296357
2025-12-23,308.59508296357
2025-12-24,258.2122122756402
2025-12-25,239.31863576766654
2025-12-26,239.31863576766654
2025-12-27,258.2122122756402
2025-12-28,239.31863576766654
2025-12-29,258.2122122756402
2025-12-30,258.2122122756402
2025-12-31,258.2122122756402
2026-01-01,207.82934158771042
2026-01-02,258.2122122756402
2026-01-03,258.2122122756402
2026-01-04,207.82934158771042
2026-01-05,308.59508296357
2026-01-06,377.8715301594735
2026-01-07,377.8715301594735
2026-01-08,516.4244245512804
2026-01-09,875.4023782027803
2026-01-10,377.8715301594735
2026-01-11,251.91435343964898
2026-01-12,440.8501185193857
2026-01-13,629.7858835991225
2026-01-14,881.7002370387714
2026-01-15,566.8072952392102
2026-01-16,503.82870687929795
2026-01-17,692.7644719590347
2026-01-18,818.7216486788592
2026-01-19,881.7002370387714
2026-01-20,1007.6574137585959
2026-01-21,944.6788253986837
2026-01-22,566.8072952392102
2026-01-23,377.8715301594735
2026-01-24,377.8715301594735
2026-01-25,377.8715301594735
2026-01-26,440.8501185193857
2026-01-27,503.82870687929795
2026-01-28,440.8501185193857
2026-01-29,503.82870687929795
2026-01-30,503.82870687929795
2026-01-31,377.8715301594735
2026-02-01,377.8715301594735
2026-02-02,566.8072952392102
2026-02-03,503.82870687929795
2026-02-04,440.8501185193857
2026-02-05,503.82870687929795
2026-02-06,377.8715301594735
2026-02-07,314.89294179956124
2026-02-08,251.91435343964898
2026-02-09,377.8715301594735
2026-02-10,440.8501185193857
2026-02-11,440.8501185193857
2026-02-12,629.7858835991225
2026-02-13,503.82870687929795
2026-02-14,377.8715301594735
2026-02-15,377.8715301594735
2026-02-16,440.8501185193857
2026-02-17,440.8501185193857
2026-02-18,440.8501185193857
2026-02-19,440.8501185193857
2026-02-20,6297.858835991225
2026-02-21,3778.7153015947347
2026-02-22,1574.4647089978062
2026-02-23,1574.4647089978062
2026-02-24,1007.6574137585959
2026-02-25,1070.6360021185083
2026-02-26,755.743060318947
2026-02-27,629.7858835991225
2026-02-28,314.89294179956124
2026-03-01,251.91435343964898
2026-03-02,566.8072952392102
2026-03-03,566.8072952392102
2026-03-04,503.82870687929795
2026-03-05,692.7644719590347
2026-03-06,566.8072952392102
2026-03-07,377.8715301594735
2026-03-08,314.89294179956124
2026-03-09,440.8501185193857
2026-03-10,377.8715301594735
2026-03-11,440.8501185193857
2026-03-12,440.8501185193857
2026-03-13,377.8715301594735
2026-03-14,251.91435343964898
2026-03-15,314.89294179956124
2026-03-16,377.8715301594735
2026-03-17,377.8715301594735
2026-03-18,440.8501185193857
2026-03-19,503.82870687929795
2026-03-20,440.8501185193857
2026-03-21,314.89294179956124
2026-03-22,251.91435343964898
2026-03-23,377.8715301594735
2026-03-24,314.89294179956124
2026-03-25,314.89294179956124
2026-03-26,377.8715301594735
2026-03-27,377.8715301594735
2026-03-28,251.91435343964898
2026-03-29,314.89294179956124
2026-03-30,377.8715301594735
2026-03-31,377.8715301594735
2026-04-01,440.8501185193857
2026-04-02,503.82870687929795
2026-04-03,440.8501185193857
2026-04-04,251.91435343964898
2026-04-05,251.91435343964898
2026-04-06,377.8715301594735
2026-04-07,377.8715301594735
2026-04-08,440.8501185193857
2026-04-09,440.8501185193857
2026-04-10,314.89294179956124
2026-04-11,251.91435343964898
2026-04-12,251.91435343964898
2026-04-13,314.89294179956124
2026-04-14,440.8501185193857
2026-04-15,503.82870687929795
2026-04-16,440.8501185193857
2026-04-17,440.8501185193857
2026-04-18,314.89294179956124
2026-04-19,314.89294179956124
2026-04-20,566.8072952392102
2026-04-21,566.8072952392102
2026-04-22,440.8501185193857
2026-04-23,440.8501185193857
2026-04-24,440.8501185193857
2026-04-25,251.91435343964898
2026-04-26,314.89294179956124
2026-04-27,377.8715301594735
2026-04-28,314.89294179956124
2026-04-29,377.8715301594735
2026-04-30,440.8501185193857
2026-05-01,440.8501185193857
2026-05-02,314.89294179956124
2026-05-03,314.89294179956124
2026-05-04,377.8715301594735
2026-05-05,314.89294179956124
2026-05-06,377.8715301594735
2026-05-07,440.8501185193857
2026-05-08,503.82870687929795
2026-05-09,251.91435343964898
2026-05-10,251.91435343964898
2026-05-11,377.8715301594735
2026-05-12,377.8715301594735
2026-05-13,377.8715301594735
2026-05-14,377.8715301594735
2026-05-15,314.89294179956124
2026-05-16,314.89294179956124
2026-05-17,314.89294179956124
2026-05-18,377.8715301594735
2026-05-19,440.8501185193857
2026-05-20,440.8501185193857
2026-05-21,377.8715301594735
2026-05-22,314.89294179956124
2026-05-23,314.89294179956124
2026-05-24,251.91435343964898
2026-05-25,251.91435343964898
2026-05-26,377.8715301594735
2026-05-27,377.8715301594735
2026-05-28,377.8715301594735
2026-05-29,377.8715301594735
2026-05-30,377.8715301594735
2026-05-31,377.8715301594735
