Time,nfl_schedule
2024-10-21,12.865757116388748
2024-10-22,8.041098197742967
2024-10-23,4.020549098871483
2024-10-24,7.236988377968671
2024-10-25,7.236988377968671
2024-10-26,5.628768738420077
2024-10-27,32.968502610746164
2024-10-28,12.865757116388748
2024-10-29,6.432878558194374
2024-10-30,4.020549098871483
2024-10-31,5.628768738420077
2024-11-01,6.432878558194374
2024-11-02,5.628768738420077
2024-11-03,28.947953511874683
2024-11-04,12.061647296614451
2024-11-05,7.236988377968671
2024-11-06,2.41232945932289
2024-11-07,5.628768738420077
2024-11-08,7.236988377968671
2024-11-09,5.628768738420077
2024-11-10,27.33973387232609
2024-11-11,12.061647296614451
2024-11-12,6.432878558194374
2024-11-13,4.020549098871483
2024-11-14,5.628768738420077
2024-11-15,7.236988377968671
2024-11-16,4.82465891864578
2024-11-17,24.9274044130032
2024-11-18,12.865757116388748
2024-11-19,7.236988377968671
2024-11-20,4.020549098871483
2024-11-21,5.628768738420077
2024-11-22,7.236988377968671
2024-11-23,5.628768738420077
2024-11-24,24.9274044130032
2024-11-25,12.061647296614451
2024-11-26,8.041098197742967
2024-11-27,6.432878558194374
2024-11-28,25.731514232777496
2024-11-29,19.29863567458312
2024-11-30,7.236988377968671
2024-12-01,21.71096513390601
2024-12-02,12.061647296614451
2024-12-03,7.236988377968671
2024-12-04,4.020549098871483
2024-12-05,4.82465891864578
2024-12-06,7.236988377968671
2024-12-07,5.628768738420077
2024-12-08,24.123294593228902
2024-12-09,12.061647296614451
2024-12-10,7.236988377968671
2024-12-11,4.020549098871483
2024-12-12,5.628768738420077
2024-12-13,7.236988377968671
2024-12-14,5.628768738420077
2024-12-15,24.9274044130032
2024-12-16,14.473976755937342
2024-12-17,9.64931783729156
2024-12-18,4.82465891864578
2024-12-19,7.236988377968671
2024-12-20,9.64931783729156
2024-12-21,20.102745494357418
2024-12-22,28.143843692100386
2024-12-23,16.082196395485933
2024-12-24,16.082196395485933
2024-12-25,30.556173151423277
2024-12-26,14.473976755937342
2024-12-27,14.473976755937342
2024-12-28,24.123294593228902
2024-12-29,33.77261243052046
2024-12-30,20.906855314131715
2024-12-31,13.669866936163045
2025-01-01,8.845208017517264
2025-01-02,11.257537476840154
2025-01-03,12.061647296614451
2025-01-04,27.33973387232609
2025-01-05,43.42193026781202
2025-01-06,41.81371062826343
2025-01-07,16.88630621526023
2025-01-08,11.257537476840154
2025-01-09,12.865757116388748
2025-01-10,16.88630621526023
2025-01-11,61.91645612262085
2025-01-12,80.41098197742967
2025-01-13,40.205490988714836
2025-01-14,23.319184773454605
2025-01-15,10.453427657065857
2025-01-16,12.061647296614451
2025-01-17,17.690416035034527
2025-01-18,57.09179720397507
2025-01-19,73.173993599461
2025-01-20,23.319184773454605
2025-01-21,7.236988377968671
2025-01-22,6.432878558194374
2025-01-23,7.236988377968671
2025-01-24,10.453427657065857
2025-01-25,24.9274044130032
2025-01-26,40.205490988714836
2025-01-27,10.453427657065857
2025-01-28,1.6082196395485935
2025-01-29,1.6082196395485935
2025-01-30,0.8041098197742967
2025-01-31,1.6082196395485935
2025-02-01,1.6082196395485935
2025-02-02,2.41232945932289
2025-02-03,0.8041098197742967
2025-02-04,0.8041098197742967
2025-02-05,0.8041098197742967
2025-02-06,0.8041098197742967
2025-02-07,0.8041098197742967
2025-02-08,0.8041098197742967
2025-02-09,3.216439279097187
2025-02-10,3.216439279097187
2025-02-11,0.8041098197742967
2025-02-12,0.8041098197742967
2025-02-13,0.8041098197742967
2025-02-14,0.8041098197742967
2025-02-15,0.8041098197742967
2025-02-16,0.8041098197742967
2025-02-17,0.8041098197742967
2025-02-18,0.8041098197742967
2025-02-19,0.8041098197742967
2025-02-20,0.8041098197742967
2025-02-21,0.8041098197742967
2025-02-22,0.8041098197742967
2025-02-23,0.8041098197742967
2025-02-24,0.8041098197742967
2025-02-25,0.8041098197742967
2025-02-26,0.8041098197742967
2025-02-27,1.6082196395485935
2025-02-28,1.6082196395485935
2025-03-01,1.6082196395485935
2025-03-02,0.8041098197742967
2025-03-03,0.8041098197742967
2025-03-04,0.8041098197742967
2025-03-05,0.8041098197742967
2025-03-06,0.8041098197742967
2025-03-07,0.8041098197742967
2025-03-08,0.8041098197742967
2025-03-09,0.8041098197742967
2025-03-10,0.8041098197742967
2025-03-11,0.8041098197742967
2025-03-12,0.8041098197742967
2025-03-13,0.8041098197742967
2025-03-14,0.8041098197742967
2025-03-15,0.8041098197742967
2025-03-16,0.8041098197742967
2025-03-17,0.8041098197742967
2025-03-18,0.8041098197742967
2025-03-19,0.8041098197742967
2025-03-20,0.8041098197742967
2025-03-21,0.8041098197742967
2025-03-22,0.8041098197742967
2025-03-23,0.8041098197742967
2025-03-24,0.8041098197742967
2025-03-25,0.8041098197742967
2025-03-26,0.8041098197742967
2025-03-27,0.8041098197742967
2025-03-28,0.8041098197742967
2025-03-29,0.8041098197742967
2025-03-30,0.8041098197742967
2025-03-31,0.8041098197742967
2025-04-01,0.8041098197742967
2025-04-02,0.8041098197742967
2025-04-03,0.8041098197742967
2025-04-04,0.8041098197742967
2025-04-05,0.8041098197742967
2025-04-06,0.8041098197742967
2025-04-07,0.8041098197742967
2025-04-08,0.8041098197742967
2025-04-09,0.8041098197742967
2025-04-10,0.8041098197742967
2025-04-11,0.8041098197742967
2025-04-12,0.8041098197742967
2025-04-13,0.8041098197742967
2025-04-14,0.8041098197742967
2025-04-15,0.6408994108102068
2025-04-16,0.6408994108102068
2025-04-17,0.6408994108102068
2025-04-18,0.6408994108102068
2025-04-19,0.6408994108102068
2025-04-20,0.8797439117332653
2025-04-21,0.8797439117332653
2025-04-22,0.8797439117332653
2025-04-23,0.8797439117332653
2025-04-24,1.7594878234665305
2025-04-25,4.800774468553474
2025-04-26,4.561929967630416
2025-04-27,1.5206433225434721
2025-04-28,0.8797439117332653
2025-04-29,0.8797439117332653
2025-04-30,0.8797439117332653
2025-05-01,0.8797439117332653
2025-05-02,0.8797439117332653
2025-05-03,0.8797439117332653
2025-05-04,0.8797439117332653
2025-05-05,1.5206433225434721
2025-05-06,1.5206433225434721
2025-05-07,1.5206433225434721
2025-05-08,1.5206433225434721
2025-05-09,1.7594878234665305
2025-05-10,1.5206433225434721
2025-05-11,1.7594878234665305
2025-05-12,8.721805025373683
2025-05-13,8.080905614563477
2025-05-14,20.24605219491125
2025-05-15,15.286048059075739
2025-05-16,2.866134011076701
2025-05-17,1.4330670055383505
2025-05-18,0.9553780036922337
2025-05-19,0.9553780036922337
2025-05-20,0.9553780036922337
2025-05-21,0.9553780036922337
2025-05-22,0.47768900184611685
2025-05-23,0.47768900184611685
2025-05-24,0.47768900184611685
2025-05-25,0.47768900184611685
2025-05-26,0.47768900184611685
2025-05-27,0.47768900184611685
2025-05-28,0.47768900184611685
2025-05-29,0.47768900184611685
2025-05-30,0.47768900184611685
2025-05-31,0.47768900184611685
2025-06-01,0.47768900184611685
2025-06-02,0.47768900184611685
2025-06-03,0.47768900184611685
2025-06-04,0.47768900184611685
2025-06-05,0.47768900184611685
2025-06-06,0.47768900184611685
2025-06-07,0.47768900184611685
2025-06-08,0.47768900184611685
2025-06-09,0.47768900184611685
2025-06-10,0.47768900184611685
2025-06-11,0.47768900184611685
2025-06-12,0.47768900184611685
2025-06-13,0.47768900184611685
2025-06-14,0.47768900184611685
2025-06-15,0.47768900184611685
2025-06-16,0.47768900184611685
2025-06-17,0.47768900184611685
2025-06-18,0.47768900184611685
2025-06-19,0.47768900184611685
2025-06-20,0.47768900184611685
2025-06-21,0.47768900184611685
2025-06-22,0.47768900184611685
2025-06-23,0.47768900184611685
2025-06-24,0.47768900184611685
2025-06-25,0.47768900184611685
2025-06-26,0.47768900184611685
2025-06-27,0.47768900184611685
2025-06-28,0.47768900184611685
2025-06-29,0.47768900184611685
2025-06-30,0.47768900184611685
2025-07-01,0.9553780036922337
2025-07-02,0.47768900184611685
2025-07-03,0.47768900184611685
2025-07-04,0.47768900184611685
2025-07-05,0.47768900184611685
2025-07-06,0.9553780036922337
2025-07-07,0.9553780036922337
2025-07-08,0.9553780036922337
2025-07-09,0.9553780036922337
2025-07-10,0.9553780036922337
2025-07-11,0.9553780036922337
2025-07-12,0.9553780036922337
2025-07-13,0.9553780036922337
2025-07-14,0.9553780036922337
2025-07-15,0.9553780036922337
2025-07-16,0.9553780036922337
2025-07-17,0.9553780036922337
2025-07-18,0.9553780036922337
2025-07-19,0.9553780036922337
2025-07-20,1.4330670055383505
2025-07-21,1.4330670055383505
2025-07-22,1.4330670055383505
2025-07-23,1.4330670055383505
2025-07-24,1.4330670055383505
2025-07-25,1.9107560073844674
2025-07-26,1.9107560073844674
2025-07-27,2.3884450092305842
2025-07-28,2.3884450092305842
2025-07-29,2.3884450092305842
2025-07-30,2.866134011076701
2025-07-31,5.732268022153402
2025-08-01,6.687646025845636
2025-08-02,4.7768900184611685
2025-08-03,5.732268022153402
2025-08-04,4.299201016615052
2025-08-05,4.299201016615052
2025-08-06,4.7768900184611685
2025-08-07,8.598402033230103
2025-08-08,9.076091035076221
2025-08-09,10.986847042460688
2025-08-10,9.553780036922337
2025-08-11,4.299201016615052
2025-08-12,3.343823012922818
2025-08-13,3.343823012922818
2025-08-14,5.254579020307285
2025-08-15,5.732268022153402
2025-08-16,9.553780036922337
2025-08-17,8.120713031383985
2025-08-18,5.254579020307285
2025-08-19,4.7768900184611685
2025-08-20,3.8215120147689348
2025-08-21,5.254579020307285
2025-08-22,6.687646025845636
2025-08-23,10.986847042460688
2025-08-24,12.897603049845156
2025-08-25,6.209957023999519
2025-08-26,5.254579020307285
2025-08-27,4.7768900184611685
2025-08-28,6.687646025845636
2025-08-29,6.687646025845636
2025-08-30,7.6430240295378695
2025-08-31,14.808359057229623
2025-09-01,10.031469038768453
2025-09-02,10.031469038768453
2025-09-03,10.50915804061457
2025-09-04,22.92907208861361
2025-09-05,25.79520609969031
2025-09-06,21.01831608122914
2025-09-07,42.992010166150514
2025-09-08,17.196804066460206
2025-09-09,11.94222504615292
2025-09-10,6.209957023999519
2025-09-11,12.419914047999038
2025-09-12,13.375292051691272
2025-09-13,8.120713031383985
2025-09-14,42.992010166150514
2025-09-15,16.71911506461409
2025-09-16,11.464536044306804
2025-09-17,5.732268022153402
2025-09-18,11.464536044306804
2025-09-19,10.50915804061457
2025-09-20,7.6430240295378695
2025-09-21,38.21512014768935
2025-09-22,15.286048059075739
2025-09-23,10.50915804061457
2025-09-24,5.254579020307285
2025-09-25,10.986847042460688
2025-09-26,9.553780036922337
2025-09-27,7.165335027691753
2025-09-28,42.03663216245828
2025-09-29,17.196804066460206
2025-09-30,9.076091035076221
2025-10-01,4.7768900184611685
2025-10-02,9.553780036922337
2025-10-03,9.553780036922337
2025-10-04,7.165335027691753
2025-10-05,39.17049815138158
2025-10-06,13.375292051691272
2025-10-07,8.598402033230103
2025-10-08,4.7768900184611685
2025-10-09,9.076091035076221
2025-10-10,10.031469038768453
2025-10-11,6.687646025845636
2025-10-12,37.259742143997116
2025-10-13,15.286048059075739
2025-10-14,9.553780036922337
2025-10-15,4.7768900184611685
2025-10-16,9.076091035076221
2025-10-17,9.076091035076221
2025-10-18,6.687646025845636
2025-10-19,38.21512014768935
2025-10-20,14.808359057229623
2025-10-21,10.031469038768453
2025-10-22,4.7768900184611685
2025-10-23,8.598402033230103
2025-10-24,7.165335027691753
2025-10-25,6.209957023999519
2025-10-26,36.304364140304884
2025-10-27,12.419914047999038
2025-10-28,6.209957023999519
2025-10-29,3.8215120147689348
2025-10-30,7.165335027691753
2025-10-31,6.687646025845636
2025-11-01,5.732268022153402
2025-11-02,31.049785119997594
2025-11-03,13.852981053537388
2025-11-04,8.120713031383985
2025-11-05,4.299201016615052
2025-11-06,6.687646025845636
2025-11-07,8.598402033230103
2025-11-08,6.209957023999519
2025-11-09,33.9159191310743
2025-11-10,12.419914047999038
2025-11-11,9.076091035076221
2025-11-12,4.299201016615052
2025-11-13,6.687646025845636
2025-11-14,7.6430240295378695
2025-11-15,5.732268022153402
2025-11-16,31.049785119997594
2025-11-17,14.808359057229623
2025-11-18,7.6430240295378695
2025-11-19,4.299201016615052
2025-11-20,6.687646025845636
2025-11-21,9.076091035076221
2025-11-22,6.209957023999519
2025-11-23,32.960541127382065
2025-11-24,17.196804066460206
2025-11-25,10.031469038768453
2025-11-26,7.165335027691753
2025-11-27,32.005163123689826
2025-11-28,27.22827310522866
2025-11-29,8.598402033230103
2025-11-30,30.572096118151478
2025-12-01,14.330670055383505
2025-12-02,10.031469038768453
2025-12-03,5.254579020307285
2025-12-04,6.687646025845636
2025-12-05,10.031469038768453
2025-12-06,6.209957023999519
2025-12-07,31.52747412184371
2025-12-08,17.674493068306322
2025-12-09,11.464536044306804
2025-12-10,5.254579020307285
2025-12-11,8.48212011242008
2025-12-12,10.367035692957874
2025-12-13,8.48212011242008
2025-12-14,32.5083336575653
2025-12-15,17.667853514186
2025-12-16,9.18573340176592
2025-12-17,5.415902240690327
2025-12-18,7.300817821228123
2025-12-19,12.25195127349567
2025-12-20,17.906698015109058
2025-12-21,38.16308039917869
2025-12-22,18.849155805377954
2025-12-23,12.95556456284151
2025-12-24,12.95556456284151
2025-12-25,37.22062260890979
2025-12-26,21.437684675261586
2025-12-27,29.680960286758612
2025-12-28,42.63652484960012
2025-12-29,25.91112912568302
2025-12-30,14.136866854033466
2025-12-31,8.24327561149702
2026-01-01,14.136866854033466
2026-01-02,12.716720061918451
2026-01-03,29.91980478768167
2026-01-04,46.40635601067571
2026-01-05,47.58765830186766
2026-01-06,14.840480143379306
2026-01-07,11.070648982303714
2026-01-08,12.25195127349567
2026-01-09,16.725395723917103
2026-01-10,65.06763037918932
2026-01-11,92.95375768455617
2026-01-12,52.98364188019702
2026-01-13,31.604277612749097
2026-01-14,11.15445092214674
2026-01-15,12.083988498992301
2026-01-16,19.520289113756796
2026-01-17,61.34948007180707
2026-01-18,74.36300614764494
2026-01-19,26.95658972852129
2026-01-20,7.436300614764494
2026-01-21,6.506763037918932
2026-01-22,6.506763037918932
2026-01-23,9.295375768455617
2026-01-24,25.097514574830168
2026-01-25,41.829190958050276
2026-01-26,13.013526075837865
2026-01-27,1.8590751536911234
2026-01-28,1.8590751536911234
2026-01-29,1.8590751536911234
2026-01-30,1.8590751536911234
2026-01-31,1.8590751536911234
2026-02-01,2.788612730536685
2026-02-02,1.8590751536911234
2026-02-03,1.8590751536911234
2026-02-04,1.8590751536911234
2026-02-05,1.8590751536911234
2026-02-06,1.8590751536911234
2026-02-07,1.8590751536911234
2026-02-08,4.647687884227809
2026-02-09,4.647687884227809
2026-02-10,1.8590751536911234
2026-02-11,0.9295375768455617
2026-02-12,0.9295375768455617
2026-02-13,0.9295375768455617
2026-02-14,0.9295375768455617
2026-02-15,0.9295375768455617
2026-02-16,0.9295375768455617
2026-02-17,0.9295375768455617
2026-02-18,0.9295375768455617
2026-02-19,0.9295375768455617
2026-02-20,0.9295375768455617
2026-02-21,0.9295375768455617
2026-02-22,0.9295375768455617
2026-02-23,0.9295375768455617
2026-02-24,0.9295375768455617
2026-02-25,0.9295375768455617
2026-02-26,1.8590751536911234
2026-02-27,1.8590751536911234
2026-02-28,1.8590751536911234
2026-03-01,0.9295375768455617
2026-03-02,0.9295375768455617
2026-03-03,0.9295375768455617
2026-03-04,0.9295375768455617
2026-03-05,0.9295375768455617
2026-03-06,0.9295375768455617
2026-03-07,0.9295375768455617
2026-03-08,0.9295375768455617
2026-03-09,1.8590751536911234
2026-03-10,0.9295375768455617
2026-03-11,0.9295375768455617
2026-03-12,0.9295375768455617
2026-03-13,0.9295375768455617
2026-03-14,0.9295375768455617
2026-03-15,0.9295375768455617
2026-03-16,0.9295375768455617
2026-03-17,0.9295375768455617
2026-03-18,0.9295375768455617
2026-03-19,0.9295375768455617
2026-03-20,0.9295375768455617
2026-03-21,0.9295375768455617
2026-03-22,0.9295375768455617
2026-03-23,0.9295375768455617
2026-03-24,0.9295375768455617
2026-03-25,0.9295375768455617
2026-03-26,0.9295375768455617
2026-03-27,0.9295375768455617
2026-03-28,0.9295375768455617
2026-03-29,0.9295375768455617
2026-03-30,0.9295375768455617
2026-03-31,0.9295375768455617
2026-04-01,0.9295375768455617
2026-04-02,0.9295375768455617
2026-04-03,0.9295375768455617
2026-04-04,0.9295375768455617
2026-04-05,0.9295375768455617
2026-04-06,0.9295375768455617
2026-04-07,0.9295375768455617
2026-04-08,0.9295375768455617
2026-04-09,0.9295375768455617
2026-04-10,0.9295375768455617
2026-04-11,0.9295375768455617
2026-04-12,0.9295375768455617
2026-04-13,0.9295375768455617
2026-04-14,0.9295375768455617
2026-04-15,0.9295375768455617
2026-04-16,0.9295375768455617
2026-04-17,0.9295375768455617
2026-04-18,0.9295375768455617
2026-04-19,0.9295375768455617
2026-04-20,0.9295375768455617
2026-04-21,0.9295375768455617
2026-04-22,0.9295375768455617
2026-04-23,1.8590751536911234
2026-04-24,3.718150307382247
2026-04-25,3.718150307382247
2026-04-26,1.8590751536911234
2026-04-27,1.8590751536911234
2026-04-28,1.8590751536911234
2026-04-29,0.9295375768455617
2026-04-30,0.9295375768455617
2026-05-01,0.9295375768455617
2026-05-02,1.8590751536911234
2026-05-03,1.8590751536911234
2026-05-04,1.8590751536911234
2026-05-05,1.8590751536911234
2026-05-06,1.8590751536911234
2026-05-07,3.718150307382247
2026-05-08,3.718150307382247
2026-05-09,1.8590751536911234
2026-05-10,1.8590751536911234
2026-05-11,5.57722546107337
2026-05-12,6.506763037918932
2026-05-13,5.57722546107337
2026-05-14,16.731676383220112
2026-05-15,12.083988498992301
2026-05-16,2.788612730536685
2026-05-17,1.8590751536911234
2026-05-18,1.8590751536911234
2026-05-19,0.9295375768455617
2026-05-20,0.9295375768455617
2026-05-21,0.9295375768455617
2026-05-22,0.9295375768455617
2026-05-23,0.9295375768455617
2026-05-24,0.9295375768455617
2026-05-25,0.9295375768455617
2026-05-26,0.9295375768455617
2026-05-27,0.9295375768455617
2026-05-28,0.9295375768455617
2026-05-29,0.9295375768455617
2026-05-30,0.9295375768455617
2026-05-31,0.9295375768455617
