Time,home_depot
2024-11-26,42.96965755246494
2024-11-27,46.875990057234475
2024-11-28,56.25118806868137
2024-11-29,78.12665009539079
2024-11-30,62.50132007631264
2024-12-01,56.25118806868137
2024-12-02,44.532190554372754
2024-12-03,42.188391051511026
2024-12-04,40.62585804960321
2024-12-05,36.71952554483367
2024-12-06,39.844591548649305
2024-12-07,46.875990057234475
2024-12-08,43.75092405341884
2024-12-09,36.71952554483367
2024-12-10,35.93825904387977
2024-12-11,35.156992542925856
2024-12-12,35.156992542925856
2024-12-13,35.93825904387977
2024-12-14,40.62585804960321
2024-12-15,39.844591548649305
2024-12-16,35.156992542925856
2024-12-17,35.93825904387977
2024-12-18,33.59445954101804
2024-12-19,35.156992542925856
2024-12-20,36.71952554483367
2024-12-21,38.28205854674149
2024-12-22,39.844591548649305
2024-12-23,38.28205854674149
2024-12-24,40.62585804960321
2024-12-25,28.906860535294594
2024-12-26,40.62585804960321
2024-12-27,39.844591548649305
2024-12-28,41.40712455055712
2024-12-29,39.844591548649305
2024-12-30,39.06332504769539
2024-12-31,39.844591548649305
2025-01-01,47.65725655818839
2025-01-02,35.93825904387977
2025-01-03,39.844591548649305
2025-01-04,48.43852305914229
2025-01-05,39.844591548649305
2025-01-06,35.156992542925856
2025-01-07,34.37572604197195
2025-01-08,32.813193040064135
2025-01-09,33.59445954101804
2025-01-10,33.59445954101804
2025-01-11,37.50079204578758
2025-01-12,36.71952554483367
2025-01-13,36.71952554483367
2025-01-14,31.25066003815632
2025-01-15,31.25066003815632
2025-01-16,35.156992542925856
2025-01-17,34.37572604197195
2025-01-18,39.06332504769539
2025-01-19,37.50079204578758
2025-01-20,36.71952554483367
2025-01-21,32.03192653911022
2025-01-22,31.25066003815632
2025-01-23,30.46939353720241
2025-01-24,32.03192653911022
2025-01-25,35.93825904387977
2025-01-26,35.93825904387977
2025-01-27,30.46939353720241
2025-01-28,32.03192653911022
2025-01-29,30.46939353720241
2025-01-30,28.906860535294594
2025-01-31,32.03192653911022
2025-02-01,41.40712455055712
2025-02-02,37.50079204578758
2025-02-03,32.813193040064135
2025-02-04,30.46939353720241
2025-02-05,31.25066003815632
2025-02-06,31.25066003815632
2025-02-07,30.46939353720241
2025-02-08,39.844591548649305
2025-02-09,32.03192653911022
2025-02-10,28.125594034340686
2025-02-11,29.688127036248503
2025-02-12,28.906860535294594
2025-02-13,28.906860535294594
2025-02-14,30.46939353720241
2025-02-15,37.50079204578758
2025-02-16,39.06332504769539
2025-02-17,37.50079204578758
2025-02-18,33.59445954101804
2025-02-19,30.46939353720241
2025-02-20,31.25066003815632
2025-02-21,32.03192653911022
2025-02-22,37.50079204578758
2025-02-23,38.28205854674149
2025-02-24,32.813193040064135
2025-02-25,32.813193040064135
2025-02-26,32.03192653911022
2025-02-27,33.59445954101804
2025-02-28,35.156992542925856
2025-03-01,46.875990057234475
2025-03-02,42.96965755246494
2025-03-03,35.156992542925856
2025-03-04,35.93825904387977
2025-03-05,32.03192653911022
2025-03-06,34.37572604197195
2025-03-07,35.93825904387977
2025-03-08,43.75092405341884
2025-03-09,41.40712455055712
2025-03-10,35.156992542925856
2025-03-11,36.71952554483367
2025-03-12,35.93825904387977
2025-03-13,34.37572604197195
2025-03-14,35.93825904387977
2025-03-15,42.96965755246494
2025-03-16,43.75092405341884
2025-03-17,35.156992542925856
2025-03-18,38.28205854674149
2025-03-19,35.93825904387977
2025-03-20,35.156992542925856
2025-03-21,35.156992542925856
2025-03-22,45.31345705532666
2025-03-23,47.65725655818839
2025-03-24,35.93825904387977
2025-03-25,37.50079204578758
2025-03-26,38.28205854674149
2025-03-27,36.71952554483367
2025-03-28,38.28205854674149
2025-03-29,45.31345705532666
2025-03-30,46.09472355628057
2025-03-31,39.06332504769539
2025-04-01,37.50079204578758
2025-04-02,40.62585804960321
2025-04-03,40.62585804960321
2025-04-04,41.40712455055712
2025-04-05,52.34485556391183
2025-04-06,48.43852305914229
2025-04-07,39.06332504769539
2025-04-08,37.50079204578758
2025-04-09,38.28205854674149
2025-04-10,39.06332504769539
2025-04-11,42.188391051511026
2025-04-12,48.43852305914229
2025-04-13,48.43852305914229
2025-04-14,41.40712455055712
2025-04-15,41.60614235710764
2025-04-16,41.996775607584595
2025-04-17,42.74779816981722
2025-04-18,46.863300292736035
2025-04-19,51.729824977887475
2025-04-20,62.60453016089994
2025-04-21,41.60614235710764
2025-04-22,41.996775607584595
2025-04-23,42.35716491934026
2025-04-24,40.10409723264239
2025-04-25,39.743707920886706
2025-04-26,49.11636797943392
2025-04-27,53.98289266458536
2025-04-28,43.1081874815729
2025-04-29,40.10409723264239
2025-04-30,41.24575304535197
2025-05-01,42.74779816981722
2025-05-02,43.85921004380552
2025-05-03,56.23596035128324
2025-05-04,56.23596035128324
2025-05-05,42.35716491934026
2025-05-06,38.992685358654086
2025-05-07,39.743707920886706
2025-05-08,42.35716491934026
2025-05-09,43.85921004380552
2025-05-10,55.48493778905061
2025-05-11,53.62250335282968
2025-05-12,41.60614235710764
2025-05-13,41.24575304535197
2025-05-14,40.49473048311934
2025-05-15,39.642824293124114
2025-05-16,41.80516016365816
2025-05-17,52.616839516328376
2025-05-18,54.05839676335107
2025-05-19,44.68827465770355
2025-05-20,44.68827465770355
2025-05-21,42.52593878716951
2025-05-22,42.52593878716951
2025-05-23,44.68827465770355
2025-05-24,54.77917538686242
2025-05-25,57.66228988090781
2025-05-26,67.03241198655533
2025-05-27,43.9674960341922
2025-05-28,42.52593878716951
2025-05-29,41.084381540146815
2025-05-30,45.409053281214895
2025-05-31,54.05839676335107
2025-06-01,55.49995401037376
2025-06-02,46.129831904726245
2025-06-03,46.129831904726245
2025-06-04,42.52593878716951
2025-06-05,43.24671741068086
2025-06-06,44.68827465770355
2025-06-07,52.616839516328376
2025-06-08,54.05839676335107
2025-06-09,43.24671741068086
2025-06-10,43.9674960341922
2025-06-11,43.9674960341922
2025-06-12,43.24671741068086
2025-06-13,43.9674960341922
2025-06-14,47.57138915174894
2025-06-15,46.129831904726245
2025-06-16,43.24671741068086
2025-06-17,42.52593878716951
2025-06-18,41.084381540146815
2025-06-19,45.409053281214895
2025-06-20,45.409053281214895
2025-06-21,50.45450364579433
2025-06-22,47.57138915174894
2025-06-23,44.68827465770355
2025-06-24,46.129831904726245
2025-06-25,43.9674960341922
2025-06-26,40.363602916635465
2025-06-27,43.24671741068086
2025-06-28,47.57138915174894
2025-06-29,50.45450364579433
2025-06-30,43.9674960341922
2025-07-01,46.129831904726245
2025-07-02,48.29216777526029
2025-07-03,49.01294639877163
2025-07-04,63.42851886899859
2025-07-05,53.33761813983972
2025-07-06,49.73372502228298
2025-07-07,47.57138915174894
2025-07-08,44.68827465770355
2025-07-09,43.24671741068086
2025-07-10,42.52593878716951
2025-07-11,45.409053281214895
2025-07-12,48.29216777526029
2025-07-13,49.73372502228298
2025-07-14,45.409053281214895
2025-07-15,42.52593878716951
2025-07-16,42.52593878716951
2025-07-17,42.52593878716951
2025-07-18,43.9674960341922
2025-07-19,46.129831904726245
2025-07-20,48.29216777526029
2025-07-21,45.409053281214895
2025-07-22,42.52593878716951
2025-07-23,40.363602916635465
2025-07-24,42.52593878716951
2025-07-25,41.084381540146815
2025-07-26,45.409053281214895
2025-07-27,46.129831904726245
2025-07-28,43.24671741068086
2025-07-29,38.92204566961277
2025-07-30,39.642824293124114
2025-07-31,40.363602916635465
2025-08-01,41.084381540146815
2025-08-02,49.73372502228298
2025-08-03,48.29216777526029
2025-08-04,43.9674960341922
2025-08-05,41.084381540146815
2025-08-06,40.363602916635465
2025-08-07,39.642824293124114
2025-08-08,39.642824293124114
2025-08-09,46.129831904726245
2025-08-10,46.129831904726245
2025-08-11,40.363602916635465
2025-08-12,39.642824293124114
2025-08-13,38.20126704610142
2025-08-14,38.92204566961277
2025-08-15,38.92204566961277
2025-08-16,43.9674960341922
2025-08-17,46.129831904726245
2025-08-18,39.642824293124114
2025-08-19,39.642824293124114
2025-08-20,38.92204566961277
2025-08-21,36.75970979907873
2025-08-22,39.642824293124114
2025-08-23,45.409053281214895
2025-08-24,45.409053281214895
2025-08-25,39.642824293124114
2025-08-26,39.642824293124114
2025-08-27,38.20126704610142
2025-08-28,38.20126704610142
2025-08-29,38.92204566961277
2025-08-30,42.52593878716951
2025-08-31,50.45450364579433
2025-09-01,58.38306850441916
2025-09-02,40.363602916635465
2025-09-03,40.363602916635465
2025-09-04,38.20126704610142
2025-09-05,37.48048842259007
2025-09-06,45.409053281214895
2025-09-07,40.363602916635465
2025-09-08,37.48048842259007
2025-09-09,36.03893117556738
2025-09-10,34.597373928544684
2025-09-11,33.876595305033334
2025-09-12,33.15581668152199
2025-09-13,41.084381540146815
2025-09-14,38.20126704610142
2025-09-15,33.876595305033334
2025-09-16,34.597373928544684
2025-09-17,33.876595305033334
2025-09-18,33.876595305033334
2025-09-19,35.318152552056034
2025-09-20,41.80516016365816
2025-09-21,37.48048842259007
2025-09-22,34.597373928544684
2025-09-23,33.876595305033334
2025-09-24,33.876595305033334
2025-09-25,32.43503805801064
2025-09-26,36.75970979907873
2025-09-27,41.084381540146815
2025-09-28,38.20126704610142
2025-09-29,36.03893117556738
2025-09-30,33.876595305033334
2025-10-01,33.876595305033334
2025-10-02,36.03893117556738
2025-10-03,36.75970979907873
2025-10-04,43.9674960341922
2025-10-05,42.52593878716951
2025-10-06,37.48048842259007
2025-10-07,35.318152552056034
2025-10-08,36.75970979907873
2025-10-09,36.03893117556738
2025-10-10,36.75970979907873
2025-10-11,41.80516016365816
2025-10-12,41.80516016365816
2025-10-13,40.363602916635465
2025-10-14,42.52593878716951
2025-10-15,40.363602916635465
2025-10-16,41.084381540146815
2025-10-17,38.92204566961277
2025-10-18,41.084381540146815
2025-10-19,41.084381540146815
2025-10-20,39.642824293124114
2025-10-21,37.48048842259007
2025-10-22,37.48048842259007
2025-10-23,38.20126704610142
2025-10-24,38.20126704610142
2025-10-25,41.084381540146815
2025-10-26,40.363602916635465
2025-10-27,35.318152552056034
2025-10-28,35.318152552056034
2025-10-29,36.75970979907873
2025-10-30,38.20126704610142
2025-10-31,37.48048842259007
2025-11-01,51.896060892817026
2025-11-02,46.129831904726245
2025-11-03,39.642824293124114
2025-11-04,37.48048842259007
2025-11-05,38.92204566961277
2025-11-06,39.642824293124114
2025-11-07,41.80516016365816
2025-11-08,51.175282269305676
2025-11-09,50.45450364579433
2025-11-10,43.24671741068086
2025-11-11,45.409053281214895
2025-11-12,38.92204566961277
2025-11-13,42.52593878716951
2025-11-14,40.363602916635465
2025-11-15,49.01294639877163
2025-11-16,49.73372502228298
2025-11-17,41.084381540146815
2025-11-18,41.80516016365816
2025-11-19,41.80516016365816
2025-11-20,39.642824293124114
2025-11-21,39.642824293124114
2025-11-22,49.73372502228298
2025-11-23,49.73372502228298
2025-11-24,43.9674960341922
2025-11-25,42.52593878716951
2025-11-26,48.29216777526029
2025-11-27,56.941511257396456
2025-11-28,72.07786235113475
2025-11-29,61.986961621975894
2025-11-30,56.22073263388511
2025-12-01,47.57138915174894
2025-12-02,44.68827465770355
2025-12-03,39.642824293124114
2025-12-04,37.48048842259007
2025-12-05,38.92204566961277
2025-12-06,47.57138915174894
2025-12-07,44.68827465770355
2025-12-08,38.20126704610142
2025-12-09,35.318152552056034
2025-12-10,35.318152552056034
2025-12-11,35.2952985957008
2025-12-12,33.25215489754253
2025-12-13,43.107484076578174
2025-12-14,40.38329247903383
2025-12-15,35.2952985957008
2025-12-16,33.25215489754253
2025-12-17,33.25215489754253
2025-12-18,32.57110699815644
2025-12-19,34.293592108684294
2025-12-20,40.06263389140341
2025-12-21,38.01949019324515
2025-12-22,36.65739439447297
2025-12-23,38.34014878087556
2025-12-24,41.745388277806
2025-12-25,28.1641610142095
2025-12-26,43.107484076578174
2025-12-27,41.064340378419914
2025-12-28,41.064340378419914
2025-12-29,38.34014878087556
2025-12-30,37.33844229385906
2025-12-31,38.700538092631234
2026-01-01,44.79023846298077
2026-01-02,39.02119668026165
2026-01-03,42.747094764822506
2026-01-04,38.34014878087556
2026-01-05,31.890059098770358
2026-01-06,30.888352611753852
2026-01-07,30.527963299998177
2026-01-08,29.84691540061209
2026-01-09,31.56940051113994
2026-01-10,36.55507898986721
2026-01-11,36.55507898986721
2026-01-12,30.783224412519758
2026-01-13,29.500590061998103
2026-01-14,27.57663853621562
2026-01-15,29.500590061998103
2026-01-16,32.70717593830224
2026-01-17,35.91376181460639
2026-01-18,35.27244463934556
2026-01-19,35.91376181460639
2026-01-20,32.06585876304142
2026-01-21,39.76166486617136
2026-01-22,41.04429921669301
2026-01-23,44.25088509299715
2026-01-24,46.81615379404047
2026-01-25,32.06585876304142
2026-01-26,35.27244463934556
2026-01-27,34.63112746408473
2026-01-28,34.63112746408473
2026-01-29,35.27244463934556
2026-01-30,33.989810288823904
2026-01-31,38.4790305156497
2026-02-01,38.4790305156497
2026-02-02,33.34849311356307
2026-02-03,30.783224412519758
2026-02-04,30.14190723725893
2026-02-05,29.500590061998103
2026-02-06,31.42454158778059
2026-02-07,37.83771334038887
2026-02-08,30.783224412519758
2026-02-09,25.652687010433134
2026-02-10,28.217955711476446
2026-02-11,30.14190723725893
2026-02-12,28.217955711476446
2026-02-13,30.14190723725893
2026-02-14,34.63112746408473
2026-02-15,34.63112746408473
2026-02-16,36.55507898986721
2026-02-17,30.14190723725893
2026-02-18,30.783224412519758
2026-02-19,31.42454158778059
2026-02-20,30.783224412519758
2026-02-21,40.40298204143218
2026-02-22,38.4790305156497
2026-02-23,33.34849311356307
2026-02-24,33.34849311356307
2026-02-25,32.70717593830224
2026-02-26,33.989810288823904
2026-02-27,34.63112746408473
2026-02-28,41.68561639195384
2026-03-01,44.89220226825798
2026-03-02,36.55507898986721
2026-03-03,33.989810288823904
2026-03-04,34.63112746408473
2026-03-05,34.63112746408473
2026-03-06,37.83771334038887
2026-03-07,48.74010531982295
2026-03-08,43.60956791773633
2026-03-09,39.76166486617136
2026-03-10,39.12034769091053
2026-03-11,37.83771334038887
2026-03-12,37.83771334038887
2026-03-13,37.83771334038887
2026-03-14,47.4574709693013
2026-03-15,46.174836618779636
2026-03-16,37.19639616512804
2026-03-17,38.4790305156497
2026-03-18,37.83771334038887
2026-03-19,39.76166486617136
2026-03-20,39.12034769091053
2026-03-21,50.66405684560544
2026-03-22,48.74010531982295
2026-03-23,41.04429921669301
2026-03-24,41.04429921669301
2026-03-25,41.04429921669301
2026-03-26,39.76166486617136
2026-03-27,39.12034769091053
2026-03-28,49.38142249508378
2026-03-29,50.66405684560544
2026-03-30,42.9682507424755
2026-03-31,42.32693356721467
2026-04-01,39.76166486617136
2026-04-02,38.4790305156497
2026-04-03,42.9682507424755
2026-04-04,50.022739670344606
2026-04-05,57.07722859821372
2026-04-06,46.174836618779636
2026-04-07,38.4790305156497
2026-04-08,41.04429921669301
2026-04-09,44.25088509299715
2026-04-10,44.25088509299715
2026-04-11,55.15327707243124
2026-04-12,60.28381447451786
2026-04-13,44.25088509299715
2026-04-14,42.9682507424755
2026-04-15,41.68561639195384
2026-04-16,43.60956791773633
2026-04-17,44.25088509299715
2026-04-18,55.15327707243124
2026-04-19,53.22932554664875
2026-04-20,44.25088509299715
2026-04-21,42.32693356721467
2026-04-22,42.9682507424755
2026-04-23,41.68561639195384
2026-04-24,43.60956791773633
2026-04-25,50.022739670344606
2026-04-26,50.022739670344606
2026-04-27,43.60956791773633
2026-04-28,42.32693356721467
2026-04-29,37.83771334038887
2026-04-30,39.76166486617136
2026-05-01,39.76166486617136
2026-05-02,51.30537402086627
2026-05-03,51.94669119612709
2026-05-04,53.22932554664875
2026-05-05,42.32693356721467
2026-05-06,41.04429921669301
2026-05-07,39.12034769091053
2026-05-08,41.04429921669301
2026-05-09,50.022739670344606
2026-05-10,44.89220226825798
2026-05-11,41.04429921669301
2026-05-12,41.68561639195384
2026-05-13,41.68561639195384
2026-05-14,40.40298204143218
2026-05-15,42.32693356721467
2026-05-16,55.15327707243124
2026-05-17,56.43591142295289
2026-05-18,46.174836618779636
2026-05-19,44.25088509299715
2026-05-20,44.89220226825798
2026-05-21,44.25088509299715
2026-05-22,47.4574709693013
2026-05-23,55.79459424769206
2026-05-24,56.43591142295289
2026-05-25,64.13171752608284
2026-05-26,46.81615379404047
2026-05-27,44.25088509299715
2026-05-28,44.25088509299715
2026-05-29,46.174836618779636
2026-05-30,52.58800837138792
2026-05-31,53.22932554664875
