Time,zillow
2024-09-27,65.51974739374499
2024-09-28,66.34911128480505
2024-09-29,67.17847517586512
2024-09-30,67.17847517586512
2024-10-01,65.51974739374499
2024-10-02,62.20229182950474
2024-10-03,65.51974739374499
2024-10-04,62.20229182950474
2024-10-05,65.51974739374499
2024-10-06,65.51974739374499
2024-10-07,66.34911128480505
2024-10-08,63.86101961162486
2024-10-09,61.372927938444676
2024-10-10,60.543564047384606
2024-10-11,63.0316557205648
2024-10-12,64.69038350268492
2024-10-13,68.00783906692517
2024-10-14,66.34911128480505
2024-10-15,66.34911128480505
2024-10-16,63.0316557205648
2024-10-17,63.0316557205648
2024-10-18,64.69038350268492
2024-10-19,65.51974739374499
2024-10-20,61.372927938444676
2024-10-21,68.00783906692517
2024-10-22,65.51974739374499
2024-10-23,63.86101961162486
2024-10-24,63.0316557205648
2024-10-25,61.372927938444676
2024-10-26,58.88483626526448
2024-10-27,63.86101961162486
2024-10-28,66.34911128480505
2024-10-29,63.0316557205648
2024-10-30,61.372927938444676
2024-10-31,58.88483626526448
2024-11-01,63.0316557205648
2024-11-02,64.69038350268492
2024-11-03,63.86101961162486
2024-11-04,62.20229182950474
2024-11-05,54.738016809964165
2024-11-06,45.615014008303476
2024-11-07,61.372927938444676
2024-11-08,62.20229182950474
2024-11-09,63.0316557205648
2024-11-10,63.86101961162486
2024-11-11,63.86101961162486
2024-11-12,64.69038350268492
2024-11-13,62.20229182950474
2024-11-14,60.543564047384606
2024-11-15,58.05547237420442
2024-11-16,57.22610848314436
2024-11-17,62.20229182950474
2024-11-18,62.20229182950474
2024-11-19,63.0316557205648
2024-11-20,59.714200156324544
2024-11-21,58.88483626526448
2024-11-22,54.738016809964165
2024-11-23,54.738016809964165
2024-11-24,57.22610848314436
2024-11-25,58.05547237420442
2024-11-26,59.714200156324544
2024-11-27,54.738016809964165
2024-11-28,49.761833463603786
2024-11-29,53.9086529189041
2024-11-30,55.56738070102423
2024-12-01,57.22610848314436
2024-12-02,57.22610848314436
2024-12-03,57.22610848314436
2024-12-04,56.396744592084296
2024-12-05,53.9086529189041
2024-12-06,55.56738070102423
2024-12-07,53.07928902784404
2024-12-08,57.22610848314436
2024-12-09,60.543564047384606
2024-12-10,58.05547237420442
2024-12-11,56.396744592084296
2024-12-12,56.396744592084296
2024-12-13,53.9086529189041
2024-12-14,55.56738070102423
2024-12-15,57.22610848314436
2024-12-16,58.88483626526448
2024-12-17,59.714200156324544
2024-12-18,61.372927938444676
2024-12-19,58.88483626526448
2024-12-20,57.22610848314436
2024-12-21,50.591197354663855
2024-12-22,57.22610848314436
2024-12-23,55.56738070102423
2024-12-24,51.42056124572392
2024-12-25,49.761833463603786
2024-12-26,64.69038350268492
2024-12-27,69.66656684904531
2024-12-28,64.69038350268492
2024-12-29,67.17847517586512
2024-12-30,71.32529463116543
2024-12-31,63.86101961162486
2025-01-01,63.0316557205648
2025-01-02,70.49593074010536
2025-01-03,73.81338630434561
2025-01-04,70.49593074010536
2025-01-05,68.00783906692517
2025-01-06,68.00783906692517
2025-01-07,69.66656684904531
2025-01-08,64.69038350268492
2025-01-09,63.0316557205648
2025-01-10,65.51974739374499
2025-01-11,66.34911128480505
2025-01-12,70.49593074010536
2025-01-13,71.32529463116543
2025-01-14,72.15465852222549
2025-01-15,69.66656684904531
2025-01-16,67.17847517586512
2025-01-17,67.17847517586512
2025-01-18,65.51974739374499
2025-01-19,60.543564047384606
2025-01-20,59.714200156324544
2025-01-21,62.20229182950474
2025-01-22,65.51974739374499
2025-01-23,66.34911128480505
2025-01-24,66.34911128480505
2025-01-25,68.00783906692517
2025-01-26,67.17847517586512
2025-01-27,65.51974739374499
2025-01-28,66.34911128480505
2025-01-29,63.86101961162486
2025-01-30,63.0316557205648
2025-01-31,63.0316557205648
2025-02-01,66.34911128480505
2025-02-02,68.83720295798524
2025-02-03,66.34911128480505
2025-02-04,68.00783906692517
2025-02-05,69.66656684904531
2025-02-06,68.00783906692517
2025-02-07,68.00783906692517
2025-02-08,65.51974739374499
2025-02-09,66.34911128480505
2025-02-10,61.372927938444676
2025-02-11,66.34911128480505
2025-02-12,67.17847517586512
2025-02-13,64.69038350268492
2025-02-14,62.20229182950474
2025-02-15,72.98402241328556
2025-02-16,72.98402241328556
2025-02-17,72.98402241328556
2025-02-18,73.81338630434561
2025-02-19,73.81338630434561
2025-02-20,68.00783906692517
2025-02-21,68.00783906692517
2025-02-22,72.15465852222549
2025-02-23,77.96020575964593
2025-02-24,72.15465852222549
2025-02-25,71.32529463116543
2025-02-26,70.49593074010536
2025-02-27,69.66656684904531
2025-02-28,67.17847517586512
2025-03-01,69.66656684904531
2025-03-02,73.81338630434561
2025-03-03,70.49593074010536
2025-03-04,70.49593074010536
2025-03-05,70.49593074010536
2025-03-06,72.15465852222549
2025-03-07,69.66656684904531
2025-03-08,72.98402241328556
2025-03-09,76.3014779775258
2025-03-10,76.3014779775258
2025-03-11,76.3014779775258
2025-03-12,73.81338630434561
2025-03-13,74.64275019540568
2025-03-14,69.66656684904531
2025-03-15,73.81338630434561
2025-03-16,76.3014779775258
2025-03-17,73.81338630434561
2025-03-18,77.96020575964593
2025-03-19,74.64275019540568
2025-03-20,70.49593074010536
2025-03-21,76.3014779775258
2025-03-22,77.13084186858588
2025-03-23,82.93638910600632
2025-03-24,72.98402241328556
2025-03-25,77.96020575964593
2025-03-26,72.15465852222549
2025-03-27,72.98402241328556
2025-03-28,76.3014779775258
2025-03-29,71.32529463116543
2025-03-30,79.61893354176607
2025-03-31,77.13084186858588
2025-04-01,73.81338630434561
2025-04-02,71.32529463116543
2025-04-03,77.13084186858588
2025-04-04,70.49593074010536
2025-04-05,75.47211408646575
2025-04-06,77.13084186858588
2025-04-07,72.98402241328556
2025-04-08,72.98402241328556
2025-04-09,72.15465852222549
2025-04-10,73.81338630434561
2025-04-11,77.96020575964593
2025-04-12,77.13084186858588
2025-04-13,76.3014779775258
2025-04-14,73.81338630434561
2025-04-15,75.48959257513792
2025-04-16,76.35372137223825
2025-04-17,74.62546377803758
2025-04-18,73.76133498093726
2025-04-19,71.16894858963627
2025-04-20,72.03307738673661
2025-04-21,77.21785016933859
2025-04-22,78.94610776353925
2025-04-23,78.08197896643891
2025-04-24,77.21785016933859
2025-04-25,73.76133498093726
2025-04-26,73.76133498093726
2025-04-27,77.21785016933859
2025-04-28,78.94610776353925
2025-04-29,75.48959257513792
2025-04-30,73.76133498093726
2025-05-01,75.48959257513792
2025-05-02,72.4825242383069
2025-05-03,69.44069099543562
2025-05-04,74.62546377803758
2025-05-05,73.76133498093726
2025-05-06,75.48959257513792
2025-05-07,70.30481979253594
2025-05-08,70.30481979253594
2025-05-09,73.76133498093726
2025-05-10,68.5765621983353
2025-05-11,72.03307738673661
2025-05-12,78.94610776353925
2025-05-13,77.21785016933859
2025-05-14,75.48959257513792
2025-05-15,74.6081773606695
2025-05-16,72.81038995438831
2025-05-17,73.70928365752891
2025-05-18,76.4059647669507
2025-05-19,73.70928365752891
2025-05-20,78.20375217323189
2025-05-21,76.4059647669507
2025-05-22,76.4059647669507
2025-05-23,71.01260254810713
2025-05-24,69.21481514182592
2025-05-25,74.6081773606695
2025-05-26,75.5070710638101
2025-05-27,80.00153957951308
2025-05-28,80.90043328265368
2025-05-29,80.00153957951308
2025-05-30,81.79932698579428
2025-05-31,79.10264587637249
2025-06-01,80.00153957951308
2025-06-02,81.79932698579428
2025-06-03,82.69822068893488
2025-06-04,77.30485847009129
2025-06-05,76.4059647669507
2025-06-06,74.6081773606695
2025-06-07,73.70928365752891
2025-06-08,73.70928365752891
2025-06-09,76.4059647669507
2025-06-10,75.5070710638101
2025-06-11,75.5070710638101
2025-06-12,75.5070710638101
2025-06-13,71.01260254810713
2025-06-14,69.21481514182592
2025-06-15,70.11370884496652
2025-06-16,77.30485847009129
2025-06-17,75.5070710638101
2025-06-18,73.70928365752891
2025-06-19,71.91149625124771
2025-06-20,72.81038995438831
2025-06-21,70.11370884496652
2025-06-22,67.41702773554474
2025-06-23,74.6081773606695
2025-06-24,77.30485847009129
2025-06-25,75.5070710638101
2025-06-26,74.6081773606695
2025-06-27,78.20375217323189
2025-06-28,72.81038995438831
2025-06-29,69.21481514182592
2025-06-30,80.90043328265368
2025-07-01,80.00153957951308
2025-07-02,77.30485847009129
2025-07-03,74.6081773606695
2025-07-04,71.01260254810713
2025-07-05,75.5070710638101
2025-07-06,83.59711439207547
2025-07-07,83.59711439207547
2025-07-08,79.10264587637249
2025-07-09,80.90043328265368
2025-07-10,80.00153957951308
2025-07-11,78.20375217323189
2025-07-12,78.20375217323189
2025-07-13,80.00153957951308
2025-07-14,85.39490179835667
2025-07-15,89.88937031405965
2025-07-16,81.79932698579428
2025-07-17,80.00153957951308
2025-07-18,80.00153957951308
2025-07-19,79.10264587637249
2025-07-20,84.49600809521607
2025-07-21,83.59711439207547
2025-07-22,81.79932698579428
2025-07-23,84.49600809521607
2025-07-24,78.20375217323189
2025-07-25,75.5070710638101
2025-07-26,78.20375217323189
2025-07-27,77.30485847009129
2025-07-28,81.79932698579428
2025-07-29,79.10264587637249
2025-07-30,74.6081773606695
2025-07-31,76.4059647669507
2025-08-01,75.5070710638101
2025-08-02,74.6081773606695
2025-08-03,79.10264587637249
2025-08-04,80.00153957951308
2025-08-05,82.69822068893488
2025-08-06,81.79932698579428
2025-08-07,79.10264587637249
2025-08-08,76.4059647669507
2025-08-09,70.11370884496652
2025-08-10,79.10264587637249
2025-08-11,79.10264587637249
2025-08-12,78.20375217323189
2025-08-13,75.5070710638101
2025-08-14,77.30485847009129
2025-08-15,74.6081773606695
2025-08-16,75.5070710638101
2025-08-17,79.10264587637249
2025-08-18,78.20375217323189
2025-08-19,75.5070710638101
2025-08-20,73.70928365752891
2025-08-21,71.91149625124771
2025-08-22,71.01260254810713
2025-08-23,71.91149625124771
2025-08-24,76.4059647669507
2025-08-25,75.5070710638101
2025-08-26,72.81038995438831
2025-08-27,71.91149625124771
2025-08-28,68.31592143868534
2025-08-29,66.51813403240413
2025-08-30,68.31592143868534
2025-08-31,71.01260254810713
2025-09-01,73.70928365752891
2025-09-02,72.81038995438831
2025-09-03,71.91149625124771
2025-09-04,71.01260254810713
2025-09-05,66.51813403240413
2025-09-06,68.31592143868534
2025-09-07,67.41702773554474
2025-09-08,71.01260254810713
2025-09-09,70.11370884496652
2025-09-10,63.82145292298235
2025-09-11,62.02366551670116
2025-09-12,61.12477181356056
2025-09-13,62.02366551670116
2025-09-14,64.72034662612295
2025-09-15,67.41702773554474
2025-09-16,66.51813403240413
2025-09-17,68.31592143868534
2025-09-18,67.41702773554474
2025-09-19,65.61924032926355
2025-09-20,68.31592143868534
2025-09-21,61.12477181356056
2025-09-22,70.11370884496652
2025-09-23,68.31592143868534
2025-09-24,68.31592143868534
2025-09-25,67.41702773554474
2025-09-26,66.51813403240413
2025-09-27,65.61924032926355
2025-09-28,62.92255921984175
2025-09-29,70.11370884496652
2025-09-30,68.31592143868534
2025-10-01,66.51813403240413
2025-10-02,64.72034662612295
2025-10-03,64.72034662612295
2025-10-04,64.72034662612295
2025-10-05,67.41702773554474
2025-10-06,71.91149625124771
2025-10-07,66.51813403240413
2025-10-08,70.11370884496652
2025-10-09,68.31592143868534
2025-10-10,62.92255921984175
2025-10-11,61.12477181356056
2025-10-12,62.92255921984175
2025-10-13,69.21481514182592
2025-10-14,68.31592143868534
2025-10-15,62.92255921984175
2025-10-16,64.72034662612295
2025-10-17,64.72034662612295
2025-10-18,63.82145292298235
2025-10-19,64.72034662612295
2025-10-20,72.81038995438831
2025-10-21,67.41702773554474
2025-10-22,67.41702773554474
2025-10-23,69.21481514182592
2025-10-24,67.41702773554474
2025-10-25,63.82145292298235
2025-10-26,66.51813403240413
2025-10-27,66.51813403240413
2025-10-28,64.72034662612295
2025-10-29,66.51813403240413
2025-10-30,62.92255921984175
2025-10-31,59.32698440727937
2025-11-01,63.82145292298235
2025-11-02,61.12477181356056
2025-11-03,71.91149625124771
2025-11-04,67.41702773554474
2025-11-05,65.61924032926355
2025-11-06,63.82145292298235
2025-11-07,64.72034662612295
2025-11-08,63.82145292298235
2025-11-09,63.82145292298235
2025-11-10,64.72034662612295
2025-11-11,62.92255921984175
2025-11-12,64.72034662612295
2025-11-13,64.72034662612295
2025-11-14,62.02366551670116
2025-11-15,62.92255921984175
2025-11-16,65.61924032926355
2025-11-17,66.51813403240413
2025-11-18,62.02366551670116
2025-11-19,57.529197000998174
2025-11-20,62.92255921984175
2025-11-21,54.832515891576385
2025-11-22,54.832515891576385
2025-11-23,60.22587811041996
2025-11-24,60.22587811041996
2025-11-25,58.42809070413877
2025-11-26,56.63030329785758
2025-11-27,48.540259969592206
2025-11-28,51.236941079013995
2025-11-29,50.3380473758734
2025-11-30,57.529197000998174
2025-12-01,57.529197000998174
2025-12-02,59.32698440727937
2025-12-03,58.42809070413877
2025-12-04,58.42809070413877
2025-12-05,55.73140959471698
2025-12-06,56.63030329785758
2025-12-07,53.93362218843579
2025-12-08,57.529197000998174
2025-12-09,57.529197000998174
2025-12-10,56.63030329785758
2025-12-11,55.83128667284371
2025-12-12,57.604104809593224
2025-12-13,53.62150631928975
2025-12-14,51.399241330969936
2025-12-15,54.94487760446896
2025-12-16,54.94487760446896
2025-12-17,52.73509725091499
2025-12-18,53.62150631928975
2025-12-19,50.96227911416548
2025-12-20,49.62642319422043
2025-12-21,51.848688182540236
2025-12-22,56.28073352441401
2025-12-23,54.0584685360942
2025-12-24,49.62642319422043
2025-12-25,44.3079687839719
2025-12-26,54.0584685360942
2025-12-27,64.69537735659125
2025-12-28,61.14974108309224
2025-12-29,63.808968288216505
2025-12-30,62.922559219841744
2025-12-31,54.94487760446896
2026-01-01,56.71769574121846
2026-01-02,67.35460456171552
2026-01-03,64.69537735659125
2026-01-04,62.922559219841744
2026-01-05,63.808968288216505
2026-01-06,68.24101363009028
2026-01-07,66.46819549334077
2026-01-08,67.35460456171552
2026-01-09,62.036150151467
2026-01-10,66.4182569542774
2026-01-11,64.67040808705957
2026-01-12,65.54433252066849
2026-01-13,66.4182569542774
2026-01-14,62.04863478623283
2026-01-15,63.79648365345066
2026-01-16,62.922559219841744
2026-01-17,62.922559219841744
2026-01-18,66.4182569542774
2026-01-19,62.922559219841744
2026-01-20,63.79648365345066
2026-01-21,62.922559219841744
2026-01-22,61.17471035262392
2026-01-23,57.67901261818827
2026-01-24,55.93116375097044
2026-01-25,55.93116375097044
2026-01-26,59.42686148540609
2026-01-27,62.04863478623283
2026-01-28,61.17471035262392
2026-01-29,61.17471035262392
2026-01-30,60.300785919015006
2026-01-31,63.79648365345066
2026-02-01,61.17471035262392
2026-02-02,61.17471035262392
2026-02-03,63.79648365345066
2026-02-04,61.17471035262392
2026-02-05,62.04863478623283
2026-02-06,61.17471035262392
2026-02-07,61.17471035262392
2026-02-08,57.67901261818827
2026-02-09,50.687617149316964
2026-02-10,62.922559219841744
2026-02-11,66.4182569542774
2026-02-12,64.67040808705957
2026-02-13,59.42686148540609
2026-02-14,59.42686148540609
2026-02-15,67.29218138788632
2026-02-16,66.4182569542774
2026-02-17,64.67040808705957
2026-02-18,62.04863478623283
2026-02-19,65.54433252066849
2026-02-20,64.67040808705957
2026-02-21,64.67040808705957
2026-02-22,67.29218138788632
2026-02-23,65.54433252066849
2026-02-24,69.04003025510414
2026-02-25,66.4182569542774
2026-02-26,68.16610582149522
2026-02-27,66.4182569542774
2026-02-28,65.54433252066849
2026-03-01,66.4182569542774
2026-03-02,71.66180355593087
2026-03-03,72.5357279895398
2026-03-04,69.04003025510414
2026-03-05,71.66180355593087
2026-03-06,68.16610582149522
2026-03-07,69.91395468871305
2026-03-08,70.78787912232197
2026-03-09,73.4096524231487
2026-03-10,71.66180355593087
2026-03-11,72.5357279895398
2026-03-12,68.16610582149522
2026-03-13,69.04003025510414
2026-03-14,70.78787912232197
2026-03-15,72.5357279895398
2026-03-16,71.66180355593087
2026-03-17,72.5357279895398
2026-03-18,72.5357279895398
2026-03-19,70.78787912232197
2026-03-20,69.04003025510414
2026-03-21,75.15750129036653
2026-03-22,74.28357685675762
2026-03-23,74.28357685675762
2026-03-24,77.77927459119327
2026-03-25,73.4096524231487
2026-03-26,72.5357279895398
2026-03-27,67.29218138788632
2026-03-28,69.91395468871305
2026-03-29,73.4096524231487
2026-03-30,71.66180355593087
2026-03-31,70.78787912232197
2026-04-01,69.91395468871305
2026-04-02,67.29218138788632
2026-04-03,69.04003025510414
2026-04-04,70.78787912232197
2026-04-05,70.78787912232197
2026-04-06,76.90535015758435
2026-04-07,71.66180355593087
2026-04-08,75.15750129036653
2026-04-09,76.03142572397545
2026-04-10,72.5357279895398
2026-04-11,72.5357279895398
2026-04-12,71.66180355593087
2026-04-13,73.4096524231487
2026-04-14,71.66180355593087
2026-04-15,71.66180355593087
2026-04-16,73.4096524231487
2026-04-17,68.16610582149522
2026-04-18,72.5357279895398
2026-04-19,73.4096524231487
2026-04-20,74.28357685675762
2026-04-21,86.5185189272824
2026-04-22,71.66180355593087
2026-04-23,75.15750129036653
2026-04-24,69.91395468871305
2026-04-25,71.66180355593087
2026-04-26,74.28357685675762
2026-04-27,76.90535015758435
2026-04-28,76.03142572397545
2026-04-29,76.90535015758435
2026-04-30,71.66180355593087
2026-05-01,76.90535015758435
2026-05-02,71.66180355593087
2026-05-03,68.16610582149522
2026-05-04,75.15750129036653
2026-05-05,69.91395468871305
2026-05-06,70.78787912232197
2026-05-07,70.78787912232197
2026-05-08,69.91395468871305
2026-05-09,69.91395468871305
2026-05-10,68.16610582149522
2026-05-11,75.15750129036653
2026-05-12,77.77927459119327
2026-05-13,74.28357685675762
2026-05-14,78.65319902480218
2026-05-15,80.40104789202
2026-05-16,78.65319902480218
2026-05-17,78.65319902480218
2026-05-18,76.03142572397545
2026-05-19,79.5271234584111
2026-05-20,77.77927459119327
2026-05-21,79.5271234584111
2026-05-22,82.14889675923783
2026-05-23,80.40104789202
2026-05-24,83.02282119284675
2026-05-25,81.27497232562892
2026-05-26,82.14889675923783
2026-05-27,80.40104789202
2026-05-28,81.27497232562892
2026-05-29,83.02282119284675
2026-05-30,87.39244336089132
2026-05-31,83.02282119284675
