Time,weather
2024-09-23,46.455134623134754
2024-09-24,51.52296749111309
2024-09-25,60.81399441574005
2024-09-26,67.57110490637783
2024-09-27,66.72646609504811
2024-09-28,48.98905105712392
2024-09-29,41.38730175515642
2024-09-30,38.00874650983753
2024-10-01,35.47483007584836
2024-10-02,33.78555245318891
2024-10-03,33.78555245318891
2024-10-04,38.00874650983753
2024-10-05,39.698024132496975
2024-10-06,43.07657937781587
2024-10-07,48.98905105712392
2024-10-08,46.455134623134754
2024-10-09,54.05688392510226
2024-10-10,44.765857000475314
2024-10-11,34.630191264518636
2024-10-12,39.698024132496975
2024-10-13,40.5426629438267
2024-10-14,41.38730175515642
2024-10-15,39.698024132496975
2024-10-16,40.5426629438267
2024-10-17,38.00874650983753
2024-10-18,38.85338532116725
2024-10-19,38.00874650983753
2024-10-20,35.47483007584836
2024-10-21,35.47483007584836
2024-10-22,31.251636019199747
2024-10-23,30.406997207870024
2024-10-24,32.09627483052947
2024-10-25,33.78555245318891
2024-10-26,33.78555245318891
2024-10-27,37.164107698507806
2024-10-28,36.31946888717808
2024-10-29,39.698024132496975
2024-10-30,43.92121818914559
2024-10-31,48.1444122457942
2024-11-01,43.92121818914559
2024-11-02,44.765857000475314
2024-11-03,46.455134623134754
2024-11-04,49.83368986845365
2024-11-05,40.5426629438267
2024-11-06,30.406997207870024
2024-11-07,39.698024132496975
2024-11-08,40.5426629438267
2024-11-09,40.5426629438267
2024-11-10,43.07657937781587
2024-11-11,38.85338532116725
2024-11-12,33.78555245318891
2024-11-13,39.698024132496975
2024-11-14,38.85338532116725
2024-11-15,37.164107698507806
2024-11-16,33.78555245318891
2024-11-17,39.698024132496975
2024-11-18,46.455134623134754
2024-11-19,47.29977343446448
2024-11-20,49.83368986845365
2024-11-21,53.21224511377254
2024-11-22,47.29977343446448
2024-11-23,42.231940566486145
2024-11-24,41.38730175515642
2024-11-25,45.61049581180503
2024-11-26,43.92121818914559
2024-11-27,39.698024132496975
2024-11-28,42.231940566486145
2024-11-29,41.38730175515642
2024-11-30,43.92121818914559
2024-12-01,42.231940566486145
2024-12-02,38.85338532116725
2024-12-03,38.85338532116725
2024-12-04,43.92121818914559
2024-12-05,45.61049581180503
2024-12-06,37.164107698507806
2024-12-07,38.85338532116725
2024-12-08,39.698024132496975
2024-12-09,43.92121818914559
2024-12-10,42.231940566486145
2024-12-11,48.1444122457942
2024-12-12,45.61049581180503
2024-12-13,41.38730175515642
2024-12-14,47.29977343446448
2024-12-15,48.1444122457942
2024-12-16,47.29977343446448
2024-12-17,39.698024132496975
2024-12-18,43.92121818914559
2024-12-19,39.698024132496975
2024-12-20,44.765857000475314
2024-12-21,41.38730175515642
2024-12-22,41.38730175515642
2024-12-23,43.07657937781587
2024-12-24,47.29977343446448
2024-12-25,38.85338532116725
2024-12-26,45.61049581180503
2024-12-27,48.1444122457942
2024-12-28,52.367606302442816
2024-12-29,54.05688392510226
2024-12-30,43.92121818914559
2024-12-31,43.92121818914559
2025-01-01,44.765857000475314
2025-01-02,49.83368986845365
2025-01-03,55.74616154776171
2025-01-04,59.969355604410325
2025-01-05,82.77460351031284
2025-01-06,83.61924232164256
2025-01-07,64.19254966105893
2025-01-08,63.34791084972921
2025-01-09,73.48357658568588
2025-01-10,76.86213183100477
2025-01-11,55.74616154776171
2025-01-12,45.61049581180503
2025-01-13,43.07657937781587
2025-01-14,44.765857000475314
2025-01-15,44.765857000475314
2025-01-16,47.29977343446448
2025-01-17,54.05688392510226
2025-01-18,57.435439170421155
2025-01-19,71.79429896302645
2025-01-20,72.63893777435617
2025-01-21,84.46388113297229
2025-01-22,65.88182728371838
2025-01-23,49.83368986845365
2025-01-24,40.5426629438267
2025-01-25,43.07657937781587
2025-01-26,45.61049581180503
2025-01-27,43.92121818914559
2025-01-28,37.164107698507806
2025-01-29,39.698024132496975
2025-01-30,42.231940566486145
2025-01-31,46.455134623134754
2025-02-01,40.5426629438267
2025-02-02,43.07657937781587
2025-02-03,44.765857000475314
2025-02-04,44.765857000475314
2025-02-05,59.1247167930806
2025-02-06,59.1247167930806
2025-02-07,48.1444122457942
2025-02-08,54.05688392510226
2025-02-09,44.765857000475314
2025-02-10,48.98905105712392
2025-02-11,60.81399441574005
2025-02-12,70.94966015169672
2025-02-13,63.34791084972921
2025-02-14,57.435439170421155
2025-02-15,68.41574371770756
2025-02-16,71.79429896302645
2025-02-17,58.28007798175088
2025-02-18,67.57110490637783
2025-02-19,69.26038252903727
2025-02-20,49.83368986845365
2025-02-21,43.07657937781587
2025-02-22,39.698024132496975
2025-02-23,38.85338532116725
2025-02-24,40.5426629438267
2025-02-25,37.164107698507806
2025-02-26,36.31946888717808
2025-02-27,40.5426629438267
2025-02-28,35.47483007584836
2025-03-01,38.00874650983753
2025-03-02,43.92121818914559
2025-03-03,47.29977343446448
2025-03-04,57.435439170421155
2025-03-05,60.81399441574005
2025-03-06,48.1444122457942
2025-03-07,42.231940566486145
2025-03-08,40.5426629438267
2025-03-09,42.231940566486145
2025-03-10,49.83368986845365
2025-03-11,43.92121818914559
2025-03-12,46.455134623134754
2025-03-13,51.52296749111309
2025-03-14,61.65863322706977
2025-03-15,76.86213183100477
2025-03-16,70.105021340367
2025-03-17,47.29977343446448
2025-03-18,43.07657937781587
2025-03-19,50.67832867978337
2025-03-20,45.61049581180503
2025-03-21,40.5426629438267
2025-03-22,39.698024132496975
2025-03-23,43.92121818914559
2025-03-24,46.455134623134754
2025-03-25,41.38730175515642
2025-03-26,47.29977343446448
2025-03-27,44.765857000475314
2025-03-28,51.52296749111309
2025-03-29,54.901522736431986
2025-03-30,69.26038252903727
2025-03-31,62.503272038399494
2025-04-01,48.98905105712392
2025-04-02,61.65863322706977
2025-04-03,63.34791084972921
2025-04-04,51.52296749111309
2025-04-05,56.59080035909143
2025-04-06,50.67832867978337
2025-04-07,47.29977343446448
2025-04-08,39.698024132496975
2025-04-09,33.78555245318891
2025-04-10,42.231940566486145
2025-04-11,42.231940566486145
2025-04-12,41.38730175515642
2025-04-13,40.5426629438267
2025-04-14,38.85338532116725
2025-04-15,41.09587857237304
2025-04-16,38.79151894716854
2025-04-17,44.85995901145229
2025-04-18,46.39619876158862
2025-04-19,49.04635885619641
2025-04-20,46.39619876158862
2025-04-21,42.555599386247806
2025-04-22,40.67355916670817
2025-04-23,43.32371926131597
2025-04-24,45.628078886520456
2025-04-25,49.392159325599714
2025-04-26,52.46463882587237
2025-04-27,43.74603866698083
2025-04-28,50.16027920066787
2025-04-29,49.81447873126457
2025-04-30,47.16431863665679
2025-05-01,49.81447873126457
2025-05-02,54.000878576008695
2025-05-03,58.18727842075282
2025-05-04,55.11479892048016
2025-05-05,49.81447873126457
2025-05-06,52.46463882587237
2025-05-07,46.39619876158862
2025-05-08,46.39619876158862
2025-05-09,48.27823898112825
2025-05-10,49.81447873126457
2025-05-11,47.51011910606009
2025-05-12,53.232758700940536
2025-05-13,49.81447873126457
2025-05-14,48.27823898112825
2025-05-15,53.94487322691513
2025-05-16,59.47768073736796
2025-05-17,61.55248355378777
2025-05-18,51.870070410495316
2025-05-19,54.63647416572174
2025-05-20,52.56167134930192
2025-05-21,51.870070410495316
2025-05-22,49.1036666552689
2025-05-23,47.02886383884909
2025-05-24,49.1036666552689
2025-05-25,53.94487322691513
2025-05-26,54.63647416572174
2025-05-27,51.870070410495316
2025-05-28,53.253272288108526
2025-05-29,51.178469471688715
2025-05-30,59.47768073736796
2025-05-31,55.32807510452834
2025-06-01,49.1036666552689
2025-06-02,44.95406102242927
2025-06-03,51.870070410495316
2025-06-04,51.178469471688715
2025-06-05,49.795267594075504
2025-06-06,53.253272288108526
2025-06-07,54.63647416572174
2025-06-08,56.71127698214155
2025-06-09,53.253272288108526
2025-06-10,50.486868532882106
2025-06-11,44.95406102242927
2025-06-12,48.412065716462294
2025-06-13,53.94487322691513
2025-06-14,59.47768073736796
2025-06-15,53.94487322691513
2025-06-16,49.795267594075504
2025-06-17,51.178469471688715
2025-06-18,56.01967604333494
2025-06-19,54.63647416572174
2025-06-20,45.64566196123588
2025-06-21,45.64566196123588
2025-06-22,47.02886383884909
2025-06-23,47.02886383884909
2025-06-24,50.486868532882106
2025-06-25,54.63647416572174
2025-06-26,56.01967604333494
2025-06-27,49.795267594075504
2025-06-28,50.486868532882106
2025-06-29,51.178469471688715
2025-06-30,49.795267594075504
2025-07-01,51.178469471688715
2025-07-02,45.64566196123588
2025-07-03,46.33726290004248
2025-07-04,47.72046477765569
2025-07-05,49.795267594075504
2025-07-06,54.63647416572174
2025-07-07,54.63647416572174
2025-07-08,50.486868532882106
2025-07-09,53.253272288108526
2025-07-10,50.486868532882106
2025-07-11,49.1036666552689
2025-07-12,52.56167134930192
2025-07-13,51.178469471688715
2025-07-14,53.253272288108526
2025-07-15,49.795267594075504
2025-07-16,53.94487322691513
2025-07-17,51.870070410495316
2025-07-18,42.87925820600946
2025-07-19,54.63647416572174
2025-07-20,49.795267594075504
2025-07-21,44.26246008362267
2025-07-22,41.49605632839625
2025-07-23,42.87925820600946
2025-07-24,42.87925820600946
2025-07-25,48.412065716462294
2025-07-26,47.72046477765569
2025-07-27,49.1036666552689
2025-07-28,44.26246008362267
2025-07-29,45.64566196123588
2025-07-30,51.178469471688715
2025-07-31,58.09447885975476
2025-08-01,45.64566196123588
2025-08-02,42.18765726720286
2025-08-03,40.11285445078305
2025-08-04,40.11285445078305
2025-08-05,39.42125351197644
2025-08-06,41.49605632839625
2025-08-07,40.80445538958965
2025-08-08,37.346450695556626
2025-08-09,42.87925820600946
2025-08-10,44.95406102242927
2025-08-11,41.49605632839625
2025-08-12,44.95406102242927
2025-08-13,49.795267594075504
2025-08-14,42.87925820600946
2025-08-15,41.49605632839625
2025-08-16,49.1036666552689
2025-08-17,47.72046477765569
2025-08-18,44.26246008362267
2025-08-19,45.64566196123588
2025-08-20,47.72046477765569
2025-08-21,45.64566196123588
2025-08-22,43.57085914481607
2025-08-23,45.64566196123588
2025-08-24,45.64566196123588
2025-08-25,42.18765726720286
2025-08-26,38.038051634363235
2025-08-27,38.72965257316984
2025-08-28,40.80445538958965
2025-08-29,41.49605632839625
2025-08-30,40.11285445078305
2025-08-31,40.80445538958965
2025-09-01,38.038051634363235
2025-09-02,38.038051634363235
2025-09-03,41.49605632839625
2025-09-04,42.18765726720286
2025-09-05,42.87925820600946
2025-09-06,56.71127698214155
2025-09-07,42.87925820600946
2025-09-08,40.11285445078305
2025-09-09,36.654849756750025
2025-09-10,34.58004694033021
2025-09-11,31.12204224629719
2025-09-12,31.12204224629719
2025-09-13,35.96324881794342
2025-09-14,31.813643185103793
2025-09-15,33.888446001523604
2025-09-16,34.58004694033021
2025-09-17,38.72965257316984
2025-09-18,39.42125351197644
2025-09-19,40.11285445078305
2025-09-20,38.72965257316984
2025-09-21,42.87925820600946
2025-09-22,47.02886383884909
2025-09-23,46.33726290004248
2025-09-24,49.1036666552689
2025-09-25,48.412065716462294
2025-09-26,44.26246008362267
2025-09-27,44.26246008362267
2025-09-28,38.038051634363235
2025-09-29,39.42125351197644
2025-09-30,35.271647879136815
2025-10-01,32.5052441239104
2025-10-02,33.196845062717
2025-10-03,34.58004694033021
2025-10-04,36.654849756750025
2025-10-05,37.346450695556626
2025-10-06,42.87925820600946
2025-10-07,43.57085914481607
2025-10-08,43.57085914481607
2025-10-09,43.57085914481607
2025-10-10,47.02886383884909
2025-10-11,50.486868532882106
2025-10-12,50.486868532882106
2025-10-13,50.486868532882106
2025-10-14,47.02886383884909
2025-10-15,40.11285445078305
2025-10-16,36.654849756750025
2025-10-17,38.72965257316984
2025-10-18,48.412065716462294
2025-10-19,47.72046477765569
2025-10-20,40.11285445078305
2025-10-21,36.654849756750025
2025-10-22,40.80445538958965
2025-10-23,38.038051634363235
2025-10-24,42.18765726720286
2025-10-25,49.795267594075504
2025-10-26,46.33726290004248
2025-10-27,44.95406102242927
2025-10-28,44.95406102242927
2025-10-29,42.87925820600946
2025-10-30,43.57085914481607
2025-10-31,38.038051634363235
2025-11-01,38.038051634363235
2025-11-02,38.038051634363235
2025-11-03,38.038051634363235
2025-11-04,31.12204224629719
2025-11-05,34.58004694033021
2025-11-06,36.654849756750025
2025-11-07,40.80445538958965
2025-11-08,43.57085914481607
2025-11-09,53.253272288108526
2025-11-10,54.63647416572174
2025-11-11,52.56167134930192
2025-11-12,46.33726290004248
2025-11-13,43.57085914481607
2025-11-14,41.49605632839625
2025-11-15,45.64566196123588
2025-11-16,46.33726290004248
2025-11-17,42.87925820600946
2025-11-18,47.02886383884909
2025-11-19,44.26246008362267
2025-11-20,50.486868532882106
2025-11-21,47.02886383884909
2025-11-22,45.64566196123588
2025-11-23,41.49605632839625
2025-11-24,44.26246008362267
2025-11-25,49.1036666552689
2025-11-26,48.412065716462294
2025-11-27,44.95406102242927
2025-11-28,49.1036666552689
2025-11-29,60.16928167617457
2025-11-30,65.7020891866274
2025-12-01,63.627286370207585
2025-12-02,69.16009388066043
2025-12-03,47.72046477765569
2025-12-04,56.01967604333494
2025-12-05,53.94487322691513
2025-12-06,47.02886383884909
2025-12-07,49.795267594075504
2025-12-08,53.253272288108526
2025-12-09,49.795267594075504
2025-12-10,53.253272288108526
2025-12-11,47.775064851772
2025-12-12,45.4090616400652
2025-12-13,57.26637773565737
2025-12-14,65.0559883095844
2025-12-15,56.256276364505624
2025-12-16,46.419163011216945
2025-12-17,45.06326117066189
2025-12-18,54.90037452395056
2025-12-19,55.564675425699015
2025-12-20,45.4090616400652
2025-12-21,42.69725795895509
2025-12-22,48.1208653211753
2025-12-23,50.83266900228541
2025-12-24,51.49696990403386
2025-12-25,48.1208653211753
2025-12-26,65.0559883095844
2025-12-27,55.910475895102316
2025-12-28,57.26637773565737
2025-12-29,64.04588693843263
2025-12-30,56.92057726625407
2025-12-31,54.20877358514396
2026-01-01,50.4868685328821
2026-01-02,49.13096669232705
2026-01-03,47.775064851772
2026-01-04,50.1410680634788
2026-01-05,45.06326117066189
2026-01-06,42.35145748955179
2026-01-07,41.687156587803344
2026-01-08,50.4868685328821
2026-01-09,50.4868685328821
2026-01-10,50.4868685328821
2026-01-11,45.17246131889451
2026-01-12,41.18665590840382
2026-01-13,39.85805410490692
2026-01-14,46.50106312239141
2026-01-15,47.82966492588831
2026-01-16,51.815470336379
2026-01-17,57.12987755036659
2026-01-18,65.10148837134797
2026-01-19,57.12987755036659
2026-01-20,66.43009017484486
2026-01-21,89.01632083429213
2026-01-22,91.67352444128592
2026-01-23,103.630940672758
2026-01-24,123.55996772521145
2026-01-25,132.86018034968973
2026-01-26,90.34492263778903
2026-01-27,70.41589558533556
2026-01-28,58.45847935386348
2026-01-29,61.11568296085728
2026-01-30,65.10148837134797
2026-01-31,77.05890460282005
2026-02-01,70.41589558533556
2026-02-02,53.144072139875895
2026-02-03,50.4868685328821
2026-02-04,46.50106312239141
2026-02-05,46.50106312239141
2026-02-06,50.4868685328821
2026-02-07,49.158266729385204
2026-02-08,49.158266729385204
2026-02-09,39.85805410490692
2026-02-10,46.50106312239141
2026-02-11,49.158266729385204
2026-02-12,41.18665590840382
2026-02-13,42.515257711900716
2026-02-14,47.82966492588831
2026-02-15,51.815470336379
2026-02-16,53.144072139875895
2026-02-17,53.144072139875895
2026-02-18,57.12987755036659
2026-02-19,58.45847935386348
2026-02-20,57.12987755036659
2026-02-21,62.44428476435418
2026-02-22,70.41589558533556
2026-02-23,65.10148837134797
2026-02-24,54.47267394337279
2026-02-25,50.4868685328821
2026-02-26,46.50106312239141
2026-02-27,46.50106312239141
2026-02-28,47.82966492588831
2026-03-01,49.158266729385204
2026-03-02,51.815470336379
2026-03-03,51.815470336379
2026-03-04,49.158266729385204
2026-03-05,51.815470336379
2026-03-06,57.12987755036659
2026-03-07,65.10148837134797
2026-03-08,53.144072139875895
2026-03-09,50.4868685328821
2026-03-10,62.44428476435418
2026-03-11,75.73030279932316
2026-03-12,71.74449738883246
2026-03-13,66.43009017484486
2026-03-14,67.75869197834177
2026-03-15,85.03051542380143
2026-03-16,103.630940672758
2026-03-17,65.10148837134797
2026-03-18,59.78708115736038
2026-03-19,54.47267394337279
2026-03-20,54.47267394337279
2026-03-21,54.47267394337279
2026-03-22,55.80127574686969
2026-03-23,51.815470336379
2026-03-24,50.4868685328821
2026-03-25,59.78708115736038
2026-03-26,61.11568296085728
2026-03-27,63.772886567851074
2026-03-28,69.08729378183867
2026-03-29,67.75869197834177
2026-03-30,70.41589558533556
2026-03-31,69.08729378183867
2026-04-01,61.11568296085728
2026-04-02,65.10148837134797
2026-04-03,61.11568296085728
2026-04-04,65.10148837134797
2026-04-05,59.78708115736038
2026-04-06,55.80127574686969
2026-04-07,55.80127574686969
2026-04-08,51.815470336379
2026-04-09,55.80127574686969
2026-04-10,57.12987755036659
2026-04-11,59.78708115736038
2026-04-12,61.11568296085728
2026-04-13,59.78708115736038
2026-04-14,61.11568296085728
2026-04-15,61.11568296085728
2026-04-16,54.47267394337279
2026-04-17,61.11568296085728
2026-04-18,63.772886567851074
2026-04-19,61.11568296085728
2026-04-20,55.80127574686969
2026-04-21,58.45847935386348
2026-04-22,57.12987755036659
2026-04-23,53.144072139875895
2026-04-24,59.78708115736038
2026-04-25,67.75869197834177
2026-04-26,63.772886567851074
2026-04-27,62.44428476435418
2026-04-28,69.08729378183867
2026-04-29,59.78708115736038
2026-04-30,55.80127574686969
2026-05-01,55.80127574686969
2026-05-02,55.80127574686969
2026-05-03,53.144072139875895
2026-05-04,54.47267394337279
2026-05-05,53.144072139875895
2026-05-06,61.11568296085728
2026-05-07,54.47267394337279
2026-05-08,55.80127574686969
2026-05-09,61.11568296085728
2026-05-10,54.47267394337279
2026-05-11,50.4868685328821
2026-05-12,51.815470336379
2026-05-13,53.144072139875895
2026-05-14,46.50106312239141
2026-05-15,51.815470336379
2026-05-16,59.78708115736038
2026-05-17,62.44428476435418
2026-05-18,69.08729378183867
2026-05-19,67.75869197834177
2026-05-20,67.75869197834177
2026-05-21,70.41589558533556
2026-05-22,66.43009017484486
2026-05-23,73.07309919232935
2026-05-24,69.08729378183867
2026-05-25,61.11568296085728
2026-05-26,61.11568296085728
2026-05-27,58.45847935386348
2026-05-28,57.12987755036659
2026-05-29,54.47267394337279
2026-05-30,59.78708115736038
2026-05-31,50.4868685328821
