Time,wells_fargo
2024-09-25,41.92804217806625
2024-09-26,46.44336979724262
2024-09-27,47.0884165999821
2024-09-28,39.347854967108326
2024-09-29,27.091965715058194
2024-09-30,47.0884165999821
2024-10-01,50.958697416418985
2024-10-02,50.3136506136795
2024-10-03,48.37851020546106
2024-10-04,49.66860381094002
2024-10-05,41.92804217806625
2024-10-06,25.801872109579232
2024-10-07,43.863182586284694
2024-10-08,43.218135783545215
2024-10-09,41.28299537532677
2024-10-10,44.50822938902417
2024-10-11,49.66860381094002
2024-10-12,39.99290176984781
2024-10-13,25.15682530683975
2024-10-14,44.50822938902417
2024-10-15,48.37851020546106
2024-10-16,43.863182586284694
2024-10-17,42.57308898080573
2024-10-18,44.50822938902417
2024-10-19,36.7676677561504
2024-10-20,22.576638095881826
2024-10-21,42.57308898080573
2024-10-22,39.99290176984781
2024-10-23,38.70280816436885
2024-10-24,39.99290176984781
2024-10-25,41.28299537532677
2024-10-26,34.18748054519248
2024-10-27,21.931591293142347
2024-10-28,40.63794857258729
2024-10-29,39.99290176984781
2024-10-30,41.92804217806625
2024-10-31,41.92804217806625
2024-11-01,50.958697416418985
2024-11-02,39.99290176984781
2024-11-03,23.866731701360788
2024-11-04,43.218135783545215
2024-11-05,36.7676677561504
2024-11-06,30.962246531495076
2024-11-07,41.28299537532677
2024-11-08,43.863182586284694
2024-11-09,36.7676677561504
2024-11-10,23.22168489862131
2024-11-11,39.347854967108326
2024-11-12,41.28299537532677
2024-11-13,43.218135783545215
2024-11-14,41.92804217806625
2024-11-15,44.50822938902417
2024-11-16,34.832527347931965
2024-11-17,21.931591293142347
2024-11-18,39.347854967108326
2024-11-19,39.347854967108326
2024-11-20,39.99290176984781
2024-11-21,39.347854967108326
2024-11-22,39.347854967108326
2024-11-23,35.477574150671444
2024-11-24,21.286544490402864
2024-11-25,41.28299537532677
2024-11-26,42.57308898080573
2024-11-27,45.15327619176365
2024-11-28,24.51177850410027
2024-11-29,41.28299537532677
2024-11-30,36.12262095341092
2024-12-01,27.091965715058194
2024-12-02,47.0884165999821
2024-12-03,47.0884165999821
2024-12-04,43.863182586284694
2024-12-05,42.57308898080573
2024-12-06,50.3136506136795
2024-12-07,38.05776136162937
2024-12-08,21.931591293142347
2024-12-09,38.05776136162937
2024-12-10,40.63794857258729
2024-12-11,39.99290176984781
2024-12-12,41.92804217806625
2024-12-13,43.863182586284694
2024-12-14,38.05776136162937
2024-12-15,23.22168489862131
2024-12-16,41.92804217806625
2024-12-17,43.218135783545215
2024-12-18,41.28299537532677
2024-12-19,43.863182586284694
2024-12-20,47.0884165999821
2024-12-21,37.41271455888989
2024-12-22,23.866731701360788
2024-12-23,48.37851020546106
2024-12-24,49.02355700820054
2024-12-25,22.576638095881826
2024-12-26,41.92804217806625
2024-12-27,49.02355700820054
2024-12-28,36.7676677561504
2024-12-29,25.15682530683975
2024-12-30,47.733463402721576
2024-12-31,52.248791021897944
2025-01-01,32.25234013697404
2025-01-02,50.3136506136795
2025-01-03,51.603744219158465
2025-01-04,42.57308898080573
2025-01-05,27.091965715058194
2025-01-06,44.50822938902417
2025-01-07,43.863182586284694
2025-01-08,41.92804217806625
2025-01-09,41.28299537532677
2025-01-10,39.347854967108326
2025-01-11,36.12262095341092
2025-01-12,23.22168489862131
2025-01-13,42.57308898080573
2025-01-14,42.57308898080573
2025-01-15,45.15327619176365
2025-01-16,45.79832299450314
2025-01-17,47.733463402721576
2025-01-18,38.05776136162937
2025-01-19,24.51177850410027
2025-01-20,32.89738693971352
2025-01-21,39.99290176984781
2025-01-22,43.218135783545215
2025-01-23,40.63794857258729
2025-01-24,42.57308898080573
2025-01-25,36.7676677561504
2025-01-26,22.576638095881826
2025-01-27,39.347854967108326
2025-01-28,43.863182586284694
2025-01-29,43.218135783545215
2025-01-30,42.57308898080573
2025-01-31,45.15327619176365
2025-02-01,43.218135783545215
2025-02-02,29.672152926016118
2025-02-03,43.863182586284694
2025-02-04,45.15327619176365
2025-02-05,43.218135783545215
2025-02-06,41.28299537532677
2025-02-07,43.863182586284694
2025-02-08,36.12262095341092
2025-02-09,21.931591293142347
2025-02-10,38.05776136162937
2025-02-11,41.28299537532677
2025-02-12,40.63794857258729
2025-02-13,52.89383782463742
2025-02-14,45.79832299450314
2025-02-15,36.7676677561504
2025-02-16,24.51177850410027
2025-02-17,36.7676677561504
2025-02-18,43.863182586284694
2025-02-19,43.863182586284694
2025-02-20,44.50822938902417
2025-02-21,43.863182586284694
2025-02-22,38.05776136162937
2025-02-23,23.866731701360788
2025-02-24,41.28299537532677
2025-02-25,41.28299537532677
2025-02-26,41.92804217806625
2025-02-27,44.50822938902417
2025-02-28,47.733463402721576
2025-03-01,43.218135783545215
2025-03-02,29.672152926016118
2025-03-03,45.15327619176365
2025-03-04,46.44336979724262
2025-03-05,42.57308898080573
2025-03-06,45.15327619176365
2025-03-07,45.79832299450314
2025-03-08,38.05776136162937
2025-03-09,25.15682530683975
2025-03-10,41.92804217806625
2025-03-11,41.92804217806625
2025-03-12,43.218135783545215
2025-03-13,43.218135783545215
2025-03-14,45.79832299450314
2025-03-15,36.7676677561504
2025-03-16,25.15682530683975
2025-03-17,39.99290176984781
2025-03-18,39.347854967108326
2025-03-19,41.28299537532677
2025-03-20,40.63794857258729
2025-03-21,42.57308898080573
2025-03-22,36.7676677561504
2025-03-23,23.22168489862131
2025-03-24,39.347854967108326
2025-03-25,38.70280816436885
2025-03-26,39.99290176984781
2025-03-27,39.99290176984781
2025-03-28,43.863182586284694
2025-03-29,36.12262095341092
2025-03-30,23.866731701360788
2025-03-31,44.50822938902417
2025-04-01,47.733463402721576
2025-04-02,42.57308898080573
2025-04-03,45.15327619176365
2025-04-04,43.863182586284694
2025-04-05,38.05776136162937
2025-04-06,25.15682530683975
2025-04-07,43.218135783545215
2025-04-08,41.92804217806625
2025-04-09,42.57308898080573
2025-04-10,42.57308898080573
2025-04-11,45.15327619176365
2025-04-12,36.7676677561504
2025-04-13,22.576638095881826
2025-04-14,44.50822938902417
2025-04-15,47.686464882619774
2025-04-16,42.6421673425661
2025-04-17,42.6421673425661
2025-04-18,43.83479421843797
2025-04-19,31.087155350020666
2025-04-20,19.532143357475242
2025-04-21,38.79049667838429
2025-04-22,37.32407976594622
2025-04-23,39.38681011632022
2025-04-24,37.32407976594622
2025-04-25,39.98312355425616
2025-04-26,31.683468787956606
2025-04-27,20.724770233347115
2025-04-28,39.38681011632022
2025-04-29,40.5794369921921
2025-04-30,41.17575043012803
2025-05-01,46.22004797018171
2025-05-02,43.83479421843797
2025-05-03,36.13145289007435
2025-05-04,23.110023985090855
2025-05-05,41.44954046669423
2025-05-06,41.17575043012803
2025-05-07,37.59786980251242
2025-05-08,38.79049667838429
2025-05-09,40.25691359082236
2025-05-10,34.068722539700346
2025-05-11,21.32108367128305
2025-05-12,41.17575043012803
2025-05-13,39.98312355425616
2025-05-14,39.98312355425616
2025-05-15,39.42576526553212
2025-05-16,42.711245704326465
2025-05-17,35.045124680472995
2025-05-18,22.45078299842801
2025-05-19,38.87818519239973
2025-05-20,38.87818519239973
2025-05-21,39.97334533866451
2025-05-22,38.33060511926734
2025-05-23,40.5209254117969
2025-05-24,32.85480438794343
2025-05-25,21.355622852163233
2025-05-26,24.093523217825183
2025-05-27,43.25882577745885
2025-05-28,45.449146069988416
2025-05-29,45.9967261431208
2025-05-30,45.449146069988416
2025-05-31,39.42576526553212
2025-06-01,29.0217438760167
2025-06-02,46.5443062162532
2025-06-03,50.92494680131232
2025-06-04,49.28220658191515
2025-06-05,44.90156599685602
2025-06-06,47.63946636251798
2025-06-07,36.140284826737776
2025-06-08,22.45078299842801
2025-06-09,41.616085558061684
2025-06-10,43.25882577745885
2025-06-11,42.16366563119407
2025-06-12,42.711245704326465
2025-06-13,43.25882577745885
2025-06-14,32.85480438794343
2025-06-15,20.808042779030842
2025-06-16,41.06850548492929
2025-06-17,41.616085558061684
2025-06-18,42.16366563119407
2025-06-19,39.97334533866451
2025-06-20,43.80640585059125
2025-06-21,34.49754460734061
2025-06-22,21.903202925295624
2025-06-23,39.97334533866451
2025-06-24,40.5209254117969
2025-06-25,40.5209254117969
2025-06-26,43.80640585059125
2025-06-27,45.9967261431208
2025-06-28,33.94996453420821
2025-06-29,22.45078299842801
2025-06-30,46.5443062162532
2025-07-01,49.82978665504754
2025-07-02,50.92494680131232
2025-07-03,49.82978665504754
2025-07-04,29.56932394914909
2025-07-05,34.49754460734061
2025-07-06,24.093523217825183
2025-07-07,47.091886289385585
2025-07-08,43.80640585059125
2025-07-09,45.9967261431208
2025-07-10,41.06850548492929
2025-07-11,44.90156599685602
2025-07-12,35.045124680472995
2025-07-13,25.188683364089965
2025-07-14,48.187046435650366
2025-07-15,48.73462650878276
2025-07-16,47.63946636251798
2025-07-17,49.28220658191515
2025-07-18,49.82978665504754
2025-07-19,37.783025046134945
2025-07-20,26.831423583487137
2025-07-21,46.5443062162532
2025-07-22,44.90156599685602
2025-07-23,45.9967261431208
2025-07-24,45.449146069988416
2025-07-25,45.9967261431208
2025-07-26,36.68786489987016
2025-07-27,25.188683364089965
2025-07-28,47.091886289385585
2025-07-29,47.091886289385585
2025-07-30,47.091886289385585
2025-07-31,49.82978665504754
2025-08-01,54.758007313239055
2025-08-02,42.16366563119407
2025-08-03,27.92658372975192
2025-08-04,48.187046435650366
2025-08-05,48.187046435650366
2025-08-06,44.353985923723634
2025-08-07,44.90156599685602
2025-08-08,45.449146069988416
2025-08-09,35.59270475360538
2025-08-10,25.188683364089965
2025-08-11,41.06850548492929
2025-08-12,43.80640585059125
2025-08-13,44.353985923723634
2025-08-14,44.90156599685602
2025-08-15,43.25882577745885
2025-08-16,36.68786489987016
2025-08-17,29.0217438760167
2025-08-18,46.5443062162532
2025-08-19,41.616085558061684
2025-08-20,41.06850548492929
2025-08-21,42.711245704326465
2025-08-22,43.80640585059125
2025-08-23,36.68786489987016
2025-08-24,22.9983630715604
2025-08-25,40.5209254117969
2025-08-26,42.16366563119407
2025-08-27,42.711245704326465
2025-08-28,45.9967261431208
2025-08-29,47.63946636251798
2025-08-30,35.045124680472995
2025-08-31,23.545943144692792
2025-09-01,32.307224314811045
2025-09-02,47.091886289385585
2025-09-03,47.091886289385585
2025-09-04,44.353985923723634
2025-09-05,45.449146069988416
2025-09-06,35.045124680472995
2025-09-07,24.641103290957574
2025-09-08,42.711245704326465
2025-09-09,41.616085558061684
2025-09-10,38.87818519239973
2025-09-11,41.616085558061684
2025-09-12,41.06850548492929
2025-09-13,33.94996453420821
2025-09-14,21.903202925295624
2025-09-15,40.5209254117969
2025-09-16,42.711245704326465
2025-09-17,39.97334533866451
2025-09-18,42.16366563119407
2025-09-19,43.25882577745885
2025-09-20,34.49754460734061
2025-09-21,19.71288263276606
2025-09-22,41.06850548492929
2025-09-23,39.97334533866451
2025-09-24,38.87818519239973
2025-09-25,39.97334533866451
2025-09-26,41.06850548492929
2025-09-27,35.59270475360538
2025-09-28,21.903202925295624
2025-09-29,42.711245704326465
2025-09-30,45.9967261431208
2025-10-01,52.56768702070949
2025-10-02,46.5443062162532
2025-10-03,47.091886289385585
2025-10-04,37.23544497300256
2025-10-05,24.093523217825183
2025-10-06,44.90156599685602
2025-10-07,44.90156599685602
2025-10-08,41.616085558061684
2025-10-09,43.25882577745885
2025-10-10,43.80640585059125
2025-10-11,33.402384461075826
2025-10-12,21.903202925295624
2025-10-13,43.25882577745885
2025-10-14,45.449146069988416
2025-10-15,46.5443062162532
2025-10-16,44.353985923723634
2025-10-17,46.5443062162532
2025-10-18,32.307224314811045
2025-10-19,21.355622852163233
2025-10-20,39.97334533866451
2025-10-21,41.06850548492929
2025-10-22,39.42576526553212
2025-10-23,41.616085558061684
2025-10-24,42.16366563119407
2025-10-25,30.66448409541387
2025-10-26,21.355622852163233
2025-10-27,38.87818519239973
2025-10-28,41.06850548492929
2025-10-29,40.5209254117969
2025-10-30,42.711245704326465
2025-10-31,44.90156599685602
2025-11-01,40.5209254117969
2025-11-02,25.736263437222355
2025-11-03,44.353985923723634
2025-11-04,41.616085558061684
2025-11-05,39.97334533866451
2025-11-06,40.5209254117969
2025-11-07,41.06850548492929
2025-11-08,35.045124680472995
2025-11-09,21.903202925295624
2025-11-10,39.42576526553212
2025-11-11,39.97334533866451
2025-11-12,40.5209254117969
2025-11-13,42.711245704326465
2025-11-14,41.06850548492929
2025-11-15,35.045124680472995
2025-11-16,22.45078299842801
2025-11-17,38.87818519239973
2025-11-18,38.87818519239973
2025-11-19,38.87818519239973
2025-11-20,39.97334533866451
2025-11-21,40.5209254117969
2025-11-22,31.75964424167865
2025-11-23,20.808042779030842
2025-11-24,39.42576526553212
2025-11-25,38.87818519239973
2025-11-26,42.16366563119407
2025-11-27,22.45078299842801
2025-11-28,38.33060511926734
2025-11-29,31.75964424167865
2025-11-30,22.9983630715604
2025-12-01,43.80640585059125
2025-12-02,45.9967261431208
2025-12-03,39.97334533866451
2025-12-04,43.80640585059125
2025-12-05,40.5209254117969
2025-12-06,35.59270475360538
2025-12-07,21.355622852163233
2025-12-08,38.87818519239973
2025-12-09,39.42576526553212
2025-12-10,40.5209254117969
2025-12-11,39.55545528285295
2025-12-12,41.1117354907029
2025-12-13,34.91543466315217
2025-12-14,21.456492865634992
2025-12-15,39.829245319419144
2025-12-16,39.31048525013583
2025-12-17,39.829245319419144
2025-12-18,40.59297542141959
2025-12-19,41.63049555998622
2025-12-20,35.679164765152606
2025-12-21,21.97525293491831
2025-12-22,43.431745800553294
2025-12-23,43.186775767836174
2025-12-24,44.988026008403246
2025-12-25,18.61772248650128
2025-12-26,39.829245319419144
2025-12-27,32.8403943860189
2025-12-28,21.456492865634992
2025-12-29,43.95050586983662
2025-12-30,46.544306216253204
2025-12-31,49.13810656266979
2026-01-01,30.246594039602314
2026-01-02,45.26181604496944
2026-01-03,38.27296511156919
2026-01-04,24.050293212051574
2026-01-05,43.186775767836174
2026-01-06,43.186775767836174
2026-01-07,39.55545528285295
2026-01-08,38.51793514428631
2026-01-09,40.86676545798578
2026-01-10,33.80586451496285
2026-01-11,22.04730294454099
2026-01-12,38.70526516930529
2026-01-13,39.19520523473954
2026-01-14,39.19520523473954
2026-01-15,40.665025431042274
2026-01-16,43.114725758213496
2026-01-17,34.295804580397096
2026-01-18,21.0674228136725
2026-01-19,32.82598438409436
2026-01-20,38.70526516930529
2026-01-21,42.134845627345
2026-01-22,40.17508536560803
2026-01-23,38.21532510387105
2026-01-24,31.35616418779163
2026-01-25,20.087542682804013
2026-01-26,37.235444973002565
2026-01-27,38.70526516930529
2026-01-28,39.19520523473954
2026-01-29,41.154965496476514
2026-01-30,44.09460588908198
2026-01-31,37.725385038436805
2026-02-01,27.43664366431768
2026-02-02,43.114725758213496
2026-02-03,42.134845627345
2026-02-04,39.19520523473954
2026-02-05,38.21532510387105
2026-02-06,39.19520523473954
2026-02-07,35.76562477669983
2026-02-08,20.577482748238257
2026-02-09,33.31592444952861
2026-02-10,37.725385038436805
2026-02-11,37.725385038436805
2026-02-12,39.68514530017378
2026-02-13,41.64490556191076
2026-02-14,32.82598438409436
2026-02-15,23.02718307540948
2026-02-16,33.31592444952861
2026-02-17,38.21532510387105
2026-02-18,42.134845627345
2026-02-19,41.154965496476514
2026-02-20,42.134845627345
2026-02-21,38.21532510387105
2026-02-22,22.537243009975235
2026-02-23,37.235444973002565
2026-02-24,41.154965496476514
2026-02-25,38.70526516930529
2026-02-26,41.64490556191076
2026-02-27,44.09460588908198
2026-02-28,37.235444973002565
2026-03-01,31.35616418779163
2026-03-02,45.07448601995047
2026-03-03,44.09460588908198
2026-03-04,41.154965496476514
2026-03-05,41.64490556191076
2026-03-06,42.134845627345
2026-03-07,39.19520523473954
2026-03-08,24.007063206277966
2026-03-09,41.64490556191076
2026-03-10,41.64490556191076
2026-03-11,39.68514530017378
2026-03-12,41.154965496476514
2026-03-13,41.64490556191076
2026-03-14,37.725385038436805
2026-03-15,24.497003271712213
2026-03-16,39.19520523473954
2026-03-17,40.665025431042274
2026-03-18,38.21532510387105
2026-03-19,38.70526516930529
2026-03-20,39.68514530017378
2026-03-21,34.295804580397096
2026-03-22,22.04730294454099
2026-03-23,39.19520523473954
2026-03-24,38.70526516930529
2026-03-25,38.70526516930529
2026-03-26,38.21532510387105
2026-03-27,38.70526516930529
2026-03-28,32.33604431866012
2026-03-29,24.007063206277966
2026-03-30,44.09460588908198
2026-03-31,42.134845627345
2026-04-01,45.07448601995047
2026-04-02,42.62478569277925
2026-04-03,44.09460588908198
2026-04-04,35.27568471126558
2026-04-05,21.557362879106748
2026-04-06,41.154965496476514
2026-04-07,40.17508536560803
2026-04-08,41.64490556191076
2026-04-09,39.68514530017378
2026-04-10,41.154965496476514
2026-04-11,33.31592444952861
2026-04-12,23.517123140843722
2026-04-13,39.19520523473954
2026-04-14,43.114725758213496
2026-04-15,43.114725758213496
2026-04-16,39.19520523473954
2026-04-17,40.17508536560803
2026-04-18,32.82598438409436
2026-04-19,20.577482748238257
2026-04-20,36.74550490756832
2026-04-21,39.19520523473954
2026-04-22,36.74550490756832
2026-04-23,37.725385038436805
2026-04-24,38.21532510387105
2026-04-25,30.376284056923144
2026-04-26,21.0674228136725
2026-04-27,35.76562477669983
2026-04-28,38.21532510387105
2026-04-29,37.725385038436805
2026-04-30,41.64490556191076
2026-05-01,47.52418634712169
2026-05-02,39.19520523473954
2026-05-03,24.497003271712213
2026-05-04,38.70526516930529
2026-05-05,40.665025431042274
2026-05-06,39.19520523473954
2026-05-07,38.70526516930529
2026-05-08,40.665025431042274
2026-05-09,33.80586451496285
2026-05-10,20.087542682804013
2026-05-11,38.70526516930529
2026-05-12,42.134845627345
2026-05-13,36.25556484213407
2026-05-14,38.70526516930529
2026-05-15,39.19520523473954
2026-05-16,33.80586451496285
2026-05-17,20.087542682804013
2026-05-18,35.76562477669983
2026-05-19,39.68514530017378
2026-05-20,38.21532510387105
2026-05-21,40.17508536560803
2026-05-22,41.64490556191076
2026-05-23,30.376284056923144
2026-05-24,24.497003271712213
2026-05-25,23.02718307540948
2026-05-26,39.19520523473954
2026-05-27,40.665025431042274
2026-05-28,43.114725758213496
2026-05-29,43.604665823647736
2026-05-30,34.78574464583134
2026-05-31,23.02718307540948
