Time,brendan_fraser
2024-08-27,1.257122916466175
2024-08-28,1.2810880126349993
2024-08-29,1.5689764114835687
2024-08-30,1.5689764114835687
2024-08-31,2.144753209180707
2024-09-01,2.432641608029276
2024-09-02,2.250322530252605
2024-09-03,1.3866573337068973
2024-09-04,2.1207881130118826
2024-09-05,1.5161917509476197
2024-09-06,1.3099075770021238
2024-09-07,1.7801150536273647
2024-09-08,2.1207881130118826
2024-09-09,1.151553595394277
2024-09-10,0.7580958754738099
2024-09-11,1.098768934858328
2024-09-12,1.151553595394277
2024-09-13,1.151553595394277
2024-09-14,1.8328997141633134
2024-09-15,2.0680034524759336
2024-09-16,1.4394419942428462
2024-09-17,1.3899755777918115
2024-09-18,1.3899755777918115
2024-09-19,1.0544642314282706
2024-09-20,1.0544642314282706
2024-09-21,1.6775567318177034
2024-09-22,1.6775567318177034
2024-09-23,1.1023944237659193
2024-09-24,0.9106736544153247
2024-09-25,1.0544642314282706
2024-09-26,1.0544642314282706
2024-09-27,0.862743462077676
2024-09-28,1.43790577012946
2024-09-29,1.150324616103568
2024-09-30,0.9586038467529734
2024-10-01,0.71895288506473
2024-10-02,0.7668830774023787
2024-10-03,0.9106736544153247
2024-10-04,0.862743462077676
2024-10-05,1.2461850007788655
2024-10-06,1.1023944237659193
2024-10-07,0.862743462077676
2024-10-08,0.7668830774023787
2024-10-09,0.7668830774023787
2024-10-10,0.8148132697400274
2024-10-11,0.862743462077676
2024-10-12,1.869277501168298
2024-10-13,1.3420453854541627
2024-10-14,0.862743462077676
2024-10-15,1.2461850007788655
2024-10-16,0.9586038467529734
2024-10-17,1.1023944237659193
2024-10-18,2.444439809220082
2024-10-19,3.2592530789601097
2024-10-20,2.3965096168824336
2024-10-21,1.725486924155352
2024-10-22,1.5816963471424061
2024-10-23,1.8213473088306493
2024-10-24,1.4858359624671087
2024-10-25,1.3899755777918115
2024-10-26,2.1089284628565412
2024-10-27,2.2527190398694876
2024-10-28,1.2461850007788655
2024-10-29,1.2461850007788655
2024-10-30,0.9586038467529734
2024-10-31,1.1023944237659193
2024-11-01,2.1089284628565412
2024-11-02,4.265787118050731
2024-11-03,4.793019233764867
2024-11-04,3.5468342329860016
2024-11-05,2.2527190398694876
2024-11-06,1.3420453854541627
2024-11-07,2.300649232207136
2024-11-08,2.779951155583623
2024-11-09,3.450973848310704
2024-11-10,3.882345579349542
2024-11-11,2.588230386233028
2024-11-12,1.5337661548047574
2024-11-13,1.9172076935059468
2024-11-14,1.725486924155352
2024-11-15,1.6775567318177034
2024-11-16,2.0130680781812442
2024-11-17,2.6840907709083255
2024-11-18,1.5816963471424061
2024-11-19,1.294115193116514
2024-11-20,1.3420453854541627
2024-11-21,1.43790577012946
2024-11-22,1.3420453854541627
2024-11-23,1.6296265394800549
2024-11-24,1.7734171164930008
2024-11-25,1.43790577012946
2024-11-26,1.0065340390906221
2024-11-27,1.43790577012946
2024-11-28,1.869277501168298
2024-11-29,2.1089284628565412
2024-11-30,1.6296265394800549
2024-12-01,2.0130680781812442
2024-12-02,1.3420453854541627
2024-12-03,1.9172076935059468
2024-12-04,1.294115193116514
2024-12-05,1.0065340390906221
2024-12-06,1.294115193116514
2024-12-07,1.6775567318177034
2024-12-08,1.6296265394800549
2024-12-09,1.3899755777918115
2024-12-10,1.1023944237659193
2024-12-11,1.1982548084412168
2024-12-12,1.150324616103568
2024-12-13,1.43790577012946
2024-12-14,1.3899755777918115
2024-12-15,1.725486924155352
2024-12-16,1.294115193116514
2024-12-17,1.0544642314282706
2024-12-18,2.2527190398694876
2024-12-19,4.697158849089569
2024-12-20,3.1154625019471633
2024-12-21,3.1154625019471633
2024-12-22,3.1154625019471633
2024-12-23,2.9716719249342174
2024-12-24,2.15685865519419
2024-12-25,2.6840907709083255
2024-12-26,2.492370001557731
2024-12-27,2.3965096168824336
2024-12-28,2.300649232207136
2024-12-29,2.2047888475318387
2024-12-30,1.9651378858435955
2024-12-31,1.6775567318177034
2025-01-01,2.588230386233028
2025-01-02,2.15685865519419
2025-01-03,1.9651378858435955
2025-01-04,2.3485794245447846
2025-01-05,2.492370001557731
2025-01-06,1.5816963471424061
2025-01-07,1.5337661548047574
2025-01-08,1.3420453854541627
2025-01-09,1.43790577012946
2025-01-10,1.6296265394800549
2025-01-11,2.0609982705188927
2025-01-12,2.3965096168824336
2025-01-13,1.3899755777918115
2025-01-14,1.5816963471424061
2025-01-15,1.294115193116514
2025-01-16,1.294115193116514
2025-01-17,2.5403001938953795
2025-01-18,2.444439809220082
2025-01-19,2.779951155583623
2025-01-20,2.444439809220082
2025-01-21,1.9651378858435955
2025-01-22,2.444439809220082
2025-01-23,1.9172076935059468
2025-01-24,1.7734171164930008
2025-01-25,1.869277501168298
2025-01-26,2.2047888475318387
2025-01-27,1.2461850007788655
2025-01-28,1.294115193116514
2025-01-29,1.3899755777918115
2025-01-30,1.6296265394800549
2025-01-31,1.3899755777918115
2025-02-01,1.7734171164930008
2025-02-02,2.588230386233028
2025-02-03,1.43790577012946
2025-02-04,1.1982548084412168
2025-02-05,1.150324616103568
2025-02-06,1.8213473088306493
2025-02-07,2.732020963245974
2025-02-08,3.5468342329860016
2025-02-09,2.6840907709083255
2025-02-10,1.5337661548047574
2025-02-11,1.3420453854541627
2025-02-12,1.43790577012946
2025-02-13,1.3899755777918115
2025-02-14,1.294115193116514
2025-02-15,1.869277501168298
2025-02-16,1.9651378858435955
2025-02-17,1.3420453854541627
2025-02-18,1.294115193116514
2025-02-19,1.4858359624671087
2025-02-20,1.2461850007788655
2025-02-21,1.1982548084412168
2025-02-22,1.6775567318177034
2025-02-23,1.869277501168298
2025-02-24,1.4858359624671087
2025-02-25,1.0544642314282706
2025-02-26,0.862743462077676
2025-02-27,1.150324616103568
2025-02-28,1.3899755777918115
2025-03-01,2.923741732596569
2025-03-02,4.0261361563624884
2025-03-03,2.8278813479212714
2025-03-04,2.779951155583623
2025-03-05,1.725486924155352
2025-03-06,1.43790577012946
2025-03-07,1.3420453854541627
2025-03-08,1.6775567318177034
2025-03-09,1.725486924155352
2025-03-10,1.3420453854541627
2025-03-11,1.1982548084412168
2025-03-12,1.294115193116514
2025-03-13,1.150324616103568
2025-03-14,1.2461850007788655
2025-03-15,1.5337661548047574
2025-03-16,1.43790577012946
2025-03-17,0.862743462077676
2025-03-18,1.0065340390906221
2025-03-19,0.9106736544153247
2025-03-20,1.3899755777918115
2025-03-21,1.1982548084412168
2025-03-22,1.869277501168298
2025-03-23,2.5403001938953795
2025-03-24,1.3899755777918115
2025-03-25,1.1982548084412168
2025-03-26,0.862743462077676
2025-03-27,1.2461850007788655
2025-03-28,1.0544642314282706
2025-03-29,1.294115193116514
2025-03-30,2.588230386233028
2025-03-31,1.6775567318177034
2025-04-01,1.4858359624671087
2025-04-02,1.43790577012946
2025-04-03,1.3420453854541627
2025-04-04,1.7734171164930008
2025-04-05,1.9651378858435955
2025-04-06,1.8213473088306493
2025-04-07,1.3420453854541627
2025-04-08,0.8148132697400274
2025-04-09,0.862743462077676
2025-04-10,1.0065340390906221
2025-04-11,0.9586038467529734
2025-04-12,1.2461850007788655
2025-04-13,1.0065340390906221
2025-04-14,0.71895288506473
2025-04-15,0.8267958178244396
2025-04-16,0.8507609139932639
2025-04-17,0.8267958178244396
2025-04-18,0.9586038467529734
2025-04-19,1.0664467795126829
2025-04-20,1.3060977412009263
2025-04-21,0.8747260101620882
2025-04-22,0.71895288506473
2025-04-23,0.8507609139932639
2025-04-24,0.6949877888959057
2025-04-25,0.9825689429217977
2025-04-26,1.354027933538575
2025-04-27,1.43790577012946
2025-04-28,0.8747260101620882
2025-04-29,0.9586038467529734
2025-04-30,1.8333298569150616
2025-05-01,0.6949877888959057
2025-05-02,0.6350750484738449
2025-05-03,0.9586038467529734
2025-05-04,1.0664467795126829
2025-05-05,0.9586038467529734
2025-05-06,1.0904118756815073
2025-05-07,0.71895288506473
2025-05-08,1.0904118756815073
2025-05-09,1.0904118756815073
2025-05-10,1.6775567318177034
2025-05-11,1.354027933538575
2025-05-12,0.9825689429217977
2025-05-13,1.3060977412009263
2025-05-14,0.934638750584149
2025-05-15,0.9586038467529734
2025-05-16,0.8387783659088517
2025-05-17,1.1982548084412168
2025-05-18,1.078429327597095
2025-05-19,0.9586038467529734
2025-05-20,0.8387783659088517
2025-05-21,0.9586038467529734
2025-05-22,0.5991274042206084
2025-05-23,0.71895288506473
2025-05-24,0.9586038467529734
2025-05-25,0.9586038467529734
2025-05-26,1.6775567318177034
2025-05-27,1.078429327597095
2025-05-28,0.71895288506473
2025-05-29,0.8387783659088517
2025-05-30,0.71895288506473
2025-05-31,1.3180802892853385
2025-06-01,0.9586038467529734
2025-06-02,0.5991274042206084
2025-06-03,0.71895288506473
2025-06-04,0.71895288506473
2025-06-05,0.8387783659088517
2025-06-06,0.9586038467529734
2025-06-07,1.078429327597095
2025-06-08,0.9586038467529734
2025-06-09,0.8387783659088517
2025-06-10,0.8387783659088517
2025-06-11,0.8387783659088517
2025-06-12,0.9586038467529734
2025-06-13,1.078429327597095
2025-06-14,0.9586038467529734
2025-06-15,0.9586038467529734
2025-06-16,0.8387783659088517
2025-06-17,0.9586038467529734
2025-06-18,0.71895288506473
2025-06-19,1.078429327597095
2025-06-20,0.8387783659088517
2025-06-21,1.1982548084412168
2025-06-22,0.9586038467529734
2025-06-23,0.9586038467529734
2025-06-24,0.71895288506473
2025-06-25,0.8387783659088517
2025-06-26,0.8387783659088517
2025-06-27,0.8387783659088517
2025-06-28,0.8387783659088517
2025-06-29,0.9586038467529734
2025-06-30,0.8387783659088517
2025-07-01,0.71895288506473
2025-07-02,0.9586038467529734
2025-07-03,0.9586038467529734
2025-07-04,1.078429327597095
2025-07-05,0.8387783659088517
2025-07-06,1.797382212661825
2025-07-07,1.1982548084412168
2025-07-08,1.078429327597095
2025-07-09,0.9586038467529734
2025-07-10,0.9586038467529734
2025-07-11,1.078429327597095
2025-07-12,1.5577312509735817
2025-07-13,1.5577312509735817
2025-07-14,1.078429327597095
2025-07-15,0.8387783659088517
2025-07-16,1.078429327597095
2025-07-17,0.9586038467529734
2025-07-18,2.7559860594147985
2025-07-19,1.9172076935059468
2025-07-20,1.6775567318177034
2025-07-21,1.3180802892853385
2025-07-22,1.078429327597095
2025-07-23,1.078429327597095
2025-07-24,1.078429327597095
2025-07-25,1.1982548084412168
2025-07-26,1.5577312509735817
2025-07-27,1.078429327597095
2025-07-28,0.9586038467529734
2025-07-29,0.8387783659088517
2025-07-30,0.71895288506473
2025-07-31,0.71895288506473
2025-08-01,0.9586038467529734
2025-08-02,1.078429327597095
2025-08-03,1.1982548084412168
2025-08-04,1.3180802892853385
2025-08-05,1.797382212661825
2025-08-06,2.15685865519419
2025-08-07,1.5577312509735817
2025-08-08,1.43790577012946
2025-08-09,1.797382212661825
2025-08-10,2.15685865519419
2025-08-11,1.5577312509735817
2025-08-12,1.1982548084412168
2025-08-13,1.078429327597095
2025-08-14,1.078429327597095
2025-08-15,1.1982548084412168
2025-08-16,1.797382212661825
2025-08-17,1.6775567318177034
2025-08-18,1.078429327597095
2025-08-19,0.8387783659088517
2025-08-20,0.9586038467529734
2025-08-21,1.078429327597095
2025-08-22,0.9586038467529734
2025-08-23,1.43790577012946
2025-08-24,1.43790577012946
2025-08-25,1.1982548084412168
2025-08-26,0.8387783659088517
2025-08-27,1.078429327597095
2025-08-28,0.8387783659088517
2025-08-29,0.8387783659088517
2025-08-30,1.078429327597095
2025-08-31,1.43790577012946
2025-09-01,0.9586038467529734
2025-09-02,0.8387783659088517
2025-09-03,0.8387783659088517
2025-09-04,0.9586038467529734
2025-09-05,0.71895288506473
2025-09-06,1.3180802892853385
2025-09-07,1.43790577012946
2025-09-08,0.9586038467529734
2025-09-09,0.8387783659088517
2025-09-10,0.8387783659088517
2025-09-11,0.8387783659088517
2025-09-12,0.9586038467529734
2025-09-13,1.078429327597095
2025-09-14,1.3180802892853385
2025-09-15,1.078429327597095
2025-09-16,0.9586038467529734
2025-09-17,0.9586038467529734
2025-09-18,0.9586038467529734
2025-09-19,0.8387783659088517
2025-09-20,1.078429327597095
2025-09-21,1.1982548084412168
2025-09-22,0.8387783659088517
2025-09-23,0.9586038467529734
2025-09-24,0.9586038467529734
2025-09-25,0.8387783659088517
2025-09-26,0.8387783659088517
2025-09-27,1.1982548084412168
2025-09-28,1.1982548084412168
2025-09-29,0.5991274042206084
2025-09-30,0.71895288506473
2025-10-01,1.078429327597095
2025-10-02,0.8387783659088517
2025-10-03,0.9586038467529734
2025-10-04,1.078429327597095
2025-10-05,1.43790577012946
2025-10-06,0.8387783659088517
2025-10-07,0.9586038467529734
2025-10-08,0.8387783659088517
2025-10-09,0.8387783659088517
2025-10-10,0.8387783659088517
2025-10-11,1.3180802892853385
2025-10-12,4.553368272076623
2025-10-13,2.516335097726555
2025-10-14,1.6775567318177034
2025-10-15,1.078429327597095
2025-10-16,2.3965096168824336
2025-10-17,3.59476442532365
2025-10-18,3.4749389444795287
2025-10-19,2.2766841360383117
2025-10-20,1.3180802892853385
2025-10-21,1.1982548084412168
2025-10-22,0.8387783659088517
2025-10-23,0.9586038467529734
2025-10-24,0.8387783659088517
2025-10-25,1.078429327597095
2025-10-26,1.3180802892853385
2025-10-27,0.8387783659088517
2025-10-28,0.9586038467529734
2025-10-29,1.078429327597095
2025-10-30,1.1982548084412168
2025-10-31,1.078429327597095
2025-11-01,1.43790577012946
2025-11-02,1.6775567318177034
2025-11-03,1.078429327597095
2025-11-04,3.1154625019471633
2025-11-05,11.982548084412167
2025-11-06,4.31371731038838
2025-11-07,3.59476442532365
2025-11-08,3.2352879827912853
2025-11-09,2.995637021103042
2025-11-10,2.2766841360383117
2025-11-11,2.3965096168824336
2025-11-12,2.995637021103042
2025-11-13,2.0370331743500683
2025-11-14,1.797382212661825
2025-11-15,2.636160578570677
2025-11-16,2.636160578570677
2025-11-17,1.6775567318177034
2025-11-18,3.3551134636354067
2025-11-19,2.7559860594147985
2025-11-20,3.8344153870118936
2025-11-21,5.392146637985475
2025-11-22,6.111099523050205
2025-11-23,4.912844714608989
2025-11-24,4.553368272076623
2025-11-25,4.0740663487001365
2025-11-26,3.59476442532365
2025-11-27,3.8344153870118936
2025-11-28,3.1154625019471633
2025-11-29,2.7559860594147985
2025-11-30,2.7559860594147985
2025-12-01,1.797382212661825
2025-12-02,1.5577312509735817
2025-12-03,2.0370331743500683
2025-12-04,5.03267019545311
2025-12-05,3.59476442532365
2025-12-06,2.87581154025892
2025-12-07,2.516335097726555
2025-12-08,2.0370331743500683
2025-12-09,2.995637021103042
2025-12-10,2.516335097726555
2025-12-11,1.9047312876913742
2025-12-12,1.5794349985885148
2025-12-13,2.1337253194130037
2025-12-14,1.8084290303101442
2025-12-15,1.2177491925264858
2025-12-16,1.5794349985885148
2025-12-17,1.5430454816293455
2025-12-18,1.2177491925264858
2025-12-19,1.1813596755673168
2025-12-20,1.6757372559697448
2025-12-21,1.772039513350975
2025-12-22,1.3504409668668853
2025-12-23,1.4467432242481153
2025-12-24,1.5430454816293455
2025-12-25,1.8084290303101442
2025-12-26,1.6393477390105757
2025-12-27,1.7121267729289142
2025-12-28,1.8084290303101442
2025-12-29,1.5430454816293455
2025-12-30,1.314051449907716
2025-12-31,1.0850574181860866
2026-01-01,2.170114836372173
2026-01-02,1.6393477390105757
2026-01-03,2.0010335450726044
2026-01-04,2.3991088680938026
2026-01-05,1.3504409668668853
2026-01-06,1.3504409668668853
2026-01-07,1.410353707288946
2026-01-08,1.1813596755673168
2026-01-09,1.314051449907716
2026-01-10,1.6011387462034479
2026-01-11,2.037812949713479
2026-01-12,1.6739177801217864
2026-01-13,1.6739177801217864
2026-01-14,1.4555806783667706
2026-01-15,1.3100226105300936
2026-01-16,1.746696814040125
2026-01-17,2.2561500514684947
2026-01-18,2.183371017550156
2026-01-19,1.892254881876802
2026-01-20,1.6739177801217864
2026-01-21,1.237243576611755
2026-01-22,1.237243576611755
2026-01-23,1.237243576611755
2026-01-24,1.892254881876802
2026-01-25,2.4017081193051717
2026-01-26,1.1644645426934166
2026-01-27,0.8733484070200624
2026-01-28,1.1644645426934166
2026-01-29,1.0189064748567396
2026-01-30,1.1644645426934166
2026-01-31,1.6011387462034479
2026-02-01,1.5283597122851094
2026-02-02,1.237243576611755
2026-02-03,1.091685508775078
2026-02-04,1.1644645426934166
2026-02-05,1.237243576611755
2026-02-06,1.6011387462034479
2026-02-07,1.892254881876802
2026-02-08,1.8194758479584634
2026-02-09,1.1644645426934166
2026-02-10,1.892254881876802
2026-02-11,4.293963001181973
2026-02-12,1.4555806783667706
2026-02-13,2.1105919836318177
2026-02-14,2.328929085386833
2026-02-15,2.328929085386833
2026-02-16,1.8194758479584634
2026-02-17,1.5283597122851094
2026-02-18,2.328929085386833
2026-02-19,3.638951695916927
2026-02-20,3.930067831590281
2026-02-21,4.585079136855327
2026-02-22,4.366742035100312
2026-02-23,2.98394039065188
2026-02-24,1.9650339157951404
2026-02-25,1.8194758479584634
2026-02-26,1.6011387462034479
2026-02-27,1.746696814040125
2026-02-28,2.4017081193051717
2026-03-01,3.3478355602435728
2026-03-02,1.8194758479584634
2026-03-03,1.6739177801217864
2026-03-04,1.4555806783667706
2026-03-05,1.6739177801217864
2026-03-06,1.6011387462034479
2026-03-07,2.7656032888968642
2026-03-08,3.5661726619985883
2026-03-09,2.2561500514684947
2026-03-10,1.9650339157951404
2026-03-11,1.6739177801217864
2026-03-12,1.746696814040125
2026-03-13,2.1105919836318177
2026-03-14,2.328929085386833
2026-03-15,2.2561500514684947
2026-03-16,1.6011387462034479
2026-03-17,1.3828016444484321
2026-03-18,1.6011387462034479
2026-03-19,1.237243576611755
2026-03-20,1.4555806783667706
2026-03-21,2.1105919836318177
2026-03-22,2.4017081193051717
2026-03-23,1.746696814040125
2026-03-24,1.6011387462034479
2026-03-25,1.237243576611755
2026-03-26,1.237243576611755
2026-03-27,1.3100226105300936
2026-03-28,1.892254881876802
2026-03-29,2.328929085386833
2026-03-30,2.1105919836318177
2026-03-31,1.3828016444484321
2026-04-01,1.237243576611755
2026-04-02,1.091685508775078
2026-04-03,1.6011387462034479
2026-04-04,1.6739177801217864
2026-04-05,2.2561500514684947
2026-04-06,1.3100226105300936
2026-04-07,1.3100226105300936
2026-04-08,1.1644645426934166
2026-04-09,2.037812949713479
2026-04-10,2.328929085386833
2026-04-11,2.6200452210601872
2026-04-12,2.7656032888968642
2026-04-13,1.3828016444484321
2026-04-14,1.1644645426934166
2026-04-15,1.091685508775078
2026-04-16,1.3100226105300936
2026-04-17,1.5283597122851094
2026-04-18,2.037812949713479
2026-04-19,2.037812949713479
2026-04-20,1.4555806783667706
2026-04-21,1.237243576611755
2026-04-22,0.946127440938401
2026-04-23,1.0189064748567396
2026-04-24,1.3828016444484321
2026-04-25,1.9650339157951404
2026-04-26,1.892254881876802
2026-04-27,1.5283597122851094
2026-04-28,1.0189064748567396
2026-04-29,0.946127440938401
2026-04-30,0.8733484070200624
2026-05-01,1.0189064748567396
2026-05-02,1.6011387462034479
2026-05-03,1.9650339157951404
2026-05-04,1.237243576611755
2026-05-05,1.1644645426934166
2026-05-06,1.3828016444484321
2026-05-07,2.5472661871418487
2026-05-08,3.2022774924068957
2026-05-09,4.803416238610343
2026-05-10,4.148404933345296
2026-05-11,2.7656032888968642
2026-05-12,2.7656032888968642
2026-05-13,2.037812949713479
2026-05-14,1.9650339157951404
2026-05-15,2.6928242549785257
2026-05-16,4.293963001181973
2026-05-17,2.98394039065188
2026-05-18,1.892254881876802
2026-05-19,1.9650339157951404
2026-05-20,2.4017081193051717
2026-05-21,2.47448715322351
2026-05-22,2.328929085386833
2026-05-23,2.8383823228152028
2026-05-24,5.5312065777937285
2026-05-25,3.784509763753604
2026-05-26,3.930067831590281
2026-05-27,7.277903391833854
2026-05-28,6.1862178830587755
2026-05-29,4.002846865508619
2026-05-30,3.784509763753604
2026-05-31,4.002846865508619
