Time,games
2024-09-25,57.42185568837351
2024-09-26,63.62962387090038
2024-09-27,66.73350796216381
2024-09-28,49.66214546021493
2024-09-29,85.35681250974442
2024-09-30,60.52573977963694
2024-10-01,60.52573977963694
2024-10-02,54.31797159711008
2024-10-03,62.07768182526866
2024-10-04,68.28545000779553
2024-10-05,52.76602955147836
2024-10-06,90.01263864663956
2024-10-07,68.28545000779553
2024-10-08,58.97379773400523
2024-10-09,55.86991364274179
2024-10-10,58.97379773400523
2024-10-11,66.73350796216381
2024-10-12,54.31797159711008
2024-10-13,86.90875455537613
2024-10-14,62.07768182526866
2024-10-15,57.42185568837351
2024-10-16,55.86991364274179
2024-10-17,62.07768182526866
2024-10-18,68.28545000779553
2024-10-19,55.86991364274179
2024-10-20,88.46069660100784
2024-10-21,65.1815659165321
2024-10-22,58.97379773400523
2024-10-23,58.97379773400523
2024-10-24,62.07768182526866
2024-10-25,68.28545000779553
2024-10-26,55.86991364274179
2024-10-27,94.66846478353472
2024-10-28,63.62962387090038
2024-10-29,66.73350796216381
2024-10-30,62.07768182526866
2024-10-31,68.28545000779553
2024-11-01,65.1815659165321
2024-11-02,49.66214546021493
2024-11-03,77.59710228158583
2024-11-04,62.07768182526866
2024-11-05,51.21408750584665
2024-11-06,37.2466090951612
2024-11-07,55.86991364274179
2024-11-08,65.1815659165321
2024-11-09,51.21408750584665
2024-11-10,80.70098637284926
2024-11-11,58.97379773400523
2024-11-12,55.86991364274179
2024-11-13,52.76602955147836
2024-11-14,57.42185568837351
2024-11-15,66.73350796216381
2024-11-16,48.11020341458321
2024-11-17,80.70098637284926
2024-11-18,65.1815659165321
2024-11-19,58.97379773400523
2024-11-20,55.86991364274179
2024-11-21,58.97379773400523
2024-11-22,72.94127614469068
2024-11-23,52.76602955147836
2024-11-24,83.8048704641127
2024-11-25,62.07768182526866
2024-11-26,60.52573977963694
2024-11-27,51.21408750584665
2024-11-28,94.66846478353472
2024-11-29,77.59710228158583
2024-11-30,62.07768182526866
2024-12-01,86.90875455537613
2024-12-02,63.62962387090038
2024-12-03,60.52573977963694
2024-12-04,57.42185568837351
2024-12-05,57.42185568837351
2024-12-06,68.28545000779553
2024-12-07,57.42185568837351
2024-12-08,90.01263864663956
2024-12-09,68.28545000779553
2024-12-10,63.62962387090038
2024-12-11,58.97379773400523
2024-12-12,63.62962387090038
2024-12-13,74.4932181903224
2024-12-14,60.52573977963694
2024-12-15,82.25292841848098
2024-12-16,72.94127614469068
2024-12-17,69.83739205342725
2024-12-18,68.28545000779553
2024-12-19,72.94127614469068
2024-12-20,82.25292841848098
2024-12-21,76.04516023595411
2024-12-22,93.116522737903
2024-12-23,65.1815659165321
2024-12-24,69.83739205342725
2024-12-25,125.70730569616904
2024-12-26,77.59710228158583
2024-12-27,74.4932181903224
2024-12-28,93.116522737903
2024-12-29,102.4281750116933
2024-12-30,74.4932181903224
2024-12-31,72.94127614469068
2025-01-01,77.59710228158583
2025-01-02,60.52573977963694
2025-01-03,58.97379773400523
2025-01-04,85.35681250974442
2025-01-05,110.18788523985188
2025-01-06,68.28545000779553
2025-01-07,57.42185568837351
2025-01-08,57.42185568837351
2025-01-09,60.52573977963694
2025-01-10,65.1815659165321
2025-01-11,93.116522737903
2025-01-12,145.88255228938135
2025-01-13,85.35681250974442
2025-01-14,72.94127614469068
2025-01-15,58.97379773400523
2025-01-16,65.1815659165321
2025-01-17,76.04516023595411
2025-01-18,107.08400114858844
2025-01-19,155.19420456317167
2025-01-20,79.14904432721754
2025-01-21,55.86991364274179
2025-01-22,57.42185568837351
2025-01-23,60.52573977963694
2025-01-24,71.38933409905896
2025-01-25,72.94127614469068
2025-01-26,130.3631318330642
2025-01-27,77.59710228158583
2025-01-28,55.86991364274179
2025-01-29,54.31797159711008
2025-01-30,55.86991364274179
2025-01-31,58.97379773400523
2025-02-01,45.00631932331978
2025-02-02,49.66214546021493
2025-02-03,46.5582613689515
2025-02-04,51.21408750584665
2025-02-05,52.76602955147836
2025-02-06,54.31797159711008
2025-02-07,62.07768182526866
2025-02-08,49.66214546021493
2025-02-09,49.66214546021493
2025-02-10,51.21408750584665
2025-02-11,57.42185568837351
2025-02-12,52.76602955147836
2025-02-13,57.42185568837351
2025-02-14,55.86991364274179
2025-02-15,41.90243523205635
2025-02-16,43.45437727768807
2025-02-17,37.2466090951612
2025-02-18,45.00631932331978
2025-02-19,46.5582613689515
2025-02-20,48.11020341458321
2025-02-21,57.42185568837351
2025-02-22,43.45437727768807
2025-02-23,46.5582613689515
2025-02-24,46.5582613689515
2025-02-25,48.11020341458321
2025-02-26,51.21408750584665
2025-02-27,49.66214546021493
2025-02-28,58.97379773400523
2025-03-01,43.45437727768807
2025-03-02,46.5582613689515
2025-03-03,46.5582613689515
2025-03-04,52.76602955147836
2025-03-05,51.21408750584665
2025-03-06,52.76602955147836
2025-03-07,60.52573977963694
2025-03-08,46.5582613689515
2025-03-09,48.11020341458321
2025-03-10,45.00631932331978
2025-03-11,46.5582613689515
2025-03-12,45.00631932331978
2025-03-13,51.21408750584665
2025-03-14,54.31797159711008
2025-03-15,45.00631932331978
2025-03-16,49.66214546021493
2025-03-17,45.00631932331978
2025-03-18,49.66214546021493
2025-03-19,52.76602955147836
2025-03-20,62.07768182526866
2025-03-21,58.97379773400523
2025-03-22,51.21408750584665
2025-03-23,52.76602955147836
2025-03-24,48.11020341458321
2025-03-25,51.21408750584665
2025-03-26,51.21408750584665
2025-03-27,60.52573977963694
2025-03-28,65.1815659165321
2025-03-29,55.86991364274179
2025-03-30,57.42185568837351
2025-03-31,49.66214546021493
2025-04-01,51.21408750584665
2025-04-02,57.42185568837351
2025-04-03,60.52573977963694
2025-04-04,57.42185568837351
2025-04-05,57.42185568837351
2025-04-06,55.86991364274179
2025-04-07,49.66214546021493
2025-04-08,51.21408750584665
2025-04-09,51.21408750584665
2025-04-10,54.31797159711008
2025-04-11,58.97379773400523
2025-04-12,51.21408750584665
2025-04-13,48.11020341458321
2025-04-14,45.00631932331978
2025-04-15,51.79606577295854
2025-04-16,55.86991364274179
2025-04-17,57.22786293266955
2025-04-18,43.2603845219841
2025-04-19,53.929986085702154
2025-04-20,59.16779048970919
2025-04-21,49.274159948807
2025-04-22,55.86991364274179
2025-04-23,59.16779048970919
2025-04-24,60.52573977963694
2025-04-25,62.46566733667659
2025-04-26,54.51196435281405
2025-04-27,59.16779048970919
2025-04-28,54.51196435281405
2025-04-29,59.16779048970919
2025-04-30,60.52573977963694
2025-05-01,68.47944276349949
2025-05-02,68.47944276349949
2025-05-03,55.86991364274179
2025-05-04,57.22786293266955
2025-05-05,57.22786293266955
2025-05-06,62.46566733667659
2025-05-07,60.52573977963694
2025-05-08,63.82361662660435
2025-05-09,66.53951520645984
2025-05-10,59.16779048970919
2025-05-11,62.46566733667659
2025-05-12,60.52573977963694
2025-05-13,66.53951520645984
2025-05-14,65.1815659165321
2025-05-15,68.67343551920345
2025-05-16,67.50947898497967
2025-05-17,59.36178324541316
2025-05-18,57.033870176965586
2025-05-19,55.86991364274179
2025-05-20,57.033870176965586
2025-05-21,64.01760938230831
2025-05-22,62.85365284808452
2025-05-23,60.52573977963694
2025-05-24,54.70595710851801
2025-05-25,57.033870176965586
2025-05-26,52.378044040070435
2025-05-27,53.54200057429422
2025-05-28,54.70595710851801
2025-05-29,52.378044040070435
2025-05-30,51.21408750584665
2025-05-31,45.39430483472771
2025-06-01,48.88617443739907
2025-06-02,43.066391766280134
2025-06-03,43.066391766280134
2025-06-04,43.066391766280134
2025-06-05,48.88617443739907
2025-06-06,51.21408750584665
2025-06-07,47.722217903175284
2025-06-08,48.88617443739907
2025-06-09,45.39430483472771
2025-06-10,41.90243523205635
2025-06-11,44.23034830050392
2025-06-12,41.90243523205635
2025-06-13,41.90243523205635
2025-06-14,46.5582613689515
2025-06-15,44.23034830050392
2025-06-16,39.57452216360877
2025-06-17,41.90243523205635
2025-06-18,39.57452216360877
2025-06-19,37.2466090951612
2025-06-20,41.90243523205635
2025-06-21,39.57452216360877
2025-06-22,43.066391766280134
2025-06-23,38.41056562938498
2025-06-24,34.918696026713626
2025-06-25,36.08265256093741
2025-06-26,39.57452216360877
2025-06-27,41.90243523205635
2025-06-28,45.39430483472771
2025-06-29,44.23034830050392
2025-06-30,37.2466090951612
2025-07-01,34.918696026713626
2025-07-02,37.2466090951612
2025-07-03,38.41056562938498
2025-07-04,40.73847869783256
2025-07-05,40.73847869783256
2025-07-06,41.90243523205635
2025-07-07,34.918696026713626
2025-07-08,36.08265256093741
2025-07-09,37.2466090951612
2025-07-10,36.08265256093741
2025-07-11,36.08265256093741
2025-07-12,40.73847869783256
2025-07-13,40.73847869783256
2025-07-14,32.59078295826605
2025-07-15,31.42682642404226
2025-07-16,33.75473949248983
2025-07-17,33.75473949248983
2025-07-18,32.59078295826605
2025-07-19,39.57452216360877
2025-07-20,40.73847869783256
2025-07-21,34.918696026713626
2025-07-22,33.75473949248983
2025-07-23,33.75473949248983
2025-07-24,32.59078295826605
2025-07-25,32.59078295826605
2025-07-26,38.41056562938498
2025-07-27,41.90243523205635
2025-07-28,33.75473949248983
2025-07-29,36.08265256093741
2025-07-30,36.08265256093741
2025-07-31,39.57452216360877
2025-08-01,38.41056562938498
2025-08-02,38.41056562938498
2025-08-03,43.066391766280134
2025-08-04,32.59078295826605
2025-08-05,31.42682642404226
2025-08-06,36.08265256093741
2025-08-07,39.57452216360877
2025-08-08,43.066391766280134
2025-08-09,45.39430483472771
2025-08-10,50.050130971622856
2025-08-11,36.08265256093741
2025-08-12,36.08265256093741
2025-08-13,38.41056562938498
2025-08-14,43.066391766280134
2025-08-15,46.5582613689515
2025-08-16,44.23034830050392
2025-08-17,46.5582613689515
2025-08-18,40.73847869783256
2025-08-19,44.23034830050392
2025-08-20,46.5582613689515
2025-08-21,46.5582613689515
2025-08-22,53.54200057429422
2025-08-23,47.722217903175284
2025-08-24,45.39430483472771
2025-08-25,45.39430483472771
2025-08-26,50.050130971622856
2025-08-27,47.722217903175284
2025-08-28,54.70595710851801
2025-08-29,55.86991364274179
2025-08-30,47.722217903175284
2025-08-31,54.70595710851801
2025-09-01,44.23034830050392
2025-09-02,45.39430483472771
2025-09-03,51.21408750584665
2025-09-04,60.52573977963694
2025-09-05,73.32926165609861
2025-09-06,59.36178324541316
2025-09-07,82.64091392988891
2025-09-08,58.19782671118937
2025-09-09,57.033870176965586
2025-09-10,51.21408750584665
2025-09-11,54.70595710851801
2025-09-12,65.1815659165321
2025-09-13,47.722217903175284
2025-09-14,76.82113125876997
2025-09-15,57.033870176965586
2025-09-16,55.86991364274179
2025-09-17,52.378044040070435
2025-09-18,55.86991364274179
2025-09-19,66.34552245075588
2025-09-20,50.050130971622856
2025-09-21,72.16530512187482
2025-09-22,55.86991364274179
2025-09-23,52.378044040070435
2025-09-24,50.050130971622856
2025-09-25,58.19782671118937
2025-09-26,64.01760938230831
2025-09-27,50.050130971622856
2025-09-28,76.82113125876997
2025-09-29,60.52573977963694
2025-09-30,58.19782671118937
2025-10-01,58.19782671118937
2025-10-02,58.19782671118937
2025-10-03,65.1815659165321
2025-10-04,50.050130971622856
2025-10-05,73.32926165609861
2025-10-06,58.19782671118937
2025-10-07,57.033870176965586
2025-10-08,55.86991364274179
2025-10-09,60.52573977963694
2025-10-10,64.01760938230831
2025-10-11,50.050130971622856
2025-10-12,69.83739205342725
2025-10-13,54.70595710851801
2025-10-14,58.19782671118937
2025-10-15,53.54200057429422
2025-10-16,55.86991364274179
2025-10-17,59.36178324541316
2025-10-18,51.21408750584665
2025-10-19,71.00134858765104
2025-10-20,57.033870176965586
2025-10-21,57.033870176965586
2025-10-22,54.70595710851801
2025-10-23,59.36178324541316
2025-10-24,69.83739205342725
2025-10-25,53.54200057429422
2025-10-26,72.16530512187482
2025-10-27,57.033870176965586
2025-10-28,64.01760938230831
2025-10-29,57.033870176965586
2025-10-30,67.50947898497967
2025-10-31,67.50947898497967
2025-11-01,58.19782671118937
2025-11-02,75.65717472454618
2025-11-03,58.19782671118937
2025-11-04,52.378044040070435
2025-11-05,52.378044040070435
2025-11-06,57.033870176965586
2025-11-07,64.01760938230831
2025-11-08,51.21408750584665
2025-11-09,67.50947898497967
2025-11-10,59.36178324541316
2025-11-11,54.70595710851801
2025-11-12,54.70595710851801
2025-11-13,60.52573977963694
2025-11-14,67.50947898497967
2025-11-15,52.378044040070435
2025-11-16,69.83739205342725
2025-11-17,58.19782671118937
2025-11-18,60.52573977963694
2025-11-19,59.36178324541316
2025-11-20,61.689696313860736
2025-11-21,73.32926165609861
2025-11-22,58.19782671118937
2025-11-23,74.4932181903224
2025-11-24,61.689696313860736
2025-11-25,61.689696313860736
2025-11-26,52.378044040070435
2025-11-27,88.46069660100784
2025-11-28,76.82113125876997
2025-11-29,62.85365284808452
2025-11-30,77.98508779299375
2025-12-01,59.36178324541316
2025-12-02,59.36178324541316
2025-12-03,57.033870176965586
2025-12-04,62.85365284808452
2025-12-05,69.83739205342725
2025-12-06,64.01760938230831
2025-12-07,80.31300086144134
2025-12-08,72.16530512187482
2025-12-09,62.85365284808452
2025-12-10,59.36178324541316
2025-12-11,64.25935623607509
2025-12-12,78.83606317481687
2025-12-13,62.97627902233449
2025-12-14,76.26990874733565
2025-12-15,68.69056614440882
2025-12-16,67.40748893066821
2025-12-17,68.69056614440882
2025-12-18,79.53716212144559
2025-12-19,92.24881357933486
2025-12-20,73.12177605274255
2025-12-21,85.25144924351993
2025-12-22,61.693201808593884
2025-12-23,56.56089295363144
2025-12-24,63.55825728944638
2025-12-25,116.38903928137282
2025-12-26,80.1191403885575
2025-12-27,83.96837202977932
2025-12-28,89.68265915185364
2025-12-29,60.41012459485327
2025-12-30,52.83078199192643
2025-12-31,58.54506911400077
2026-01-01,73.82287499937127
2026-01-02,54.69583747277893
2026-01-03,71.83869883900194
2026-01-04,85.25144924351993
2026-01-05,57.261991900260156
2026-01-06,53.41276025903832
2026-01-07,53.41276025903832
2026-01-08,57.84397016737205
2026-01-09,70.55562162526132
2026-01-10,88.33846727521824
2026-01-11,127.60000828642634
2026-01-12,79.92527991567364
2026-01-13,68.70769676961419
2026-01-14,57.49011362355473
2026-01-15,61.696707303327024
2026-01-16,67.30549887635675
2026-01-17,93.94725884824797
2026-01-18,140.21978932574325
2026-01-19,68.70769676961419
2026-01-20,56.0879157302973
2026-01-21,56.0879157302973
2026-01-22,60.294509410069594
2026-01-23,67.30549887635675
2026-01-24,74.31648834264392
2026-01-25,112.1758314605946
2026-01-26,70.10989466287162
2026-01-27,50.47912415726756
2026-01-28,50.47912415726756
2026-01-29,54.68571783703986
2026-01-30,64.50110308984189
2026-01-31,51.881322050525
2026-02-01,53.28351994378243
2026-02-02,50.47912415726756
2026-02-03,51.881322050525
2026-02-04,58.89231151681216
2026-02-05,61.696707303327024
2026-02-06,61.696707303327024
2026-02-07,50.47912415726756
2026-02-08,50.47912415726756
2026-02-09,50.47912415726756
2026-02-10,57.49011362355473
2026-02-11,54.68571783703986
2026-02-12,53.28351994378243
2026-02-13,57.49011362355473
2026-02-14,43.468134690980406
2026-02-15,44.870332584237836
2026-02-16,44.870332584237836
2026-02-17,49.07692626401013
2026-02-18,49.07692626401013
2026-02-19,53.28351994378243
2026-02-20,60.294509410069594
2026-02-21,51.881322050525
2026-02-22,50.47912415726756
2026-02-23,53.28351994378243
2026-02-24,51.881322050525
2026-02-25,54.68571783703986
2026-02-26,56.0879157302973
2026-02-27,63.098905196584454
2026-02-28,44.870332584237836
2026-03-01,44.870332584237836
2026-03-02,53.28351994378243
2026-03-03,56.0879157302973
2026-03-04,56.0879157302973
2026-03-05,60.294509410069594
2026-03-06,64.50110308984189
2026-03-07,49.07692626401013
2026-03-08,47.6747283707527
2026-03-09,51.881322050525
2026-03-10,51.881322050525
2026-03-11,56.0879157302973
2026-03-12,57.49011362355473
2026-03-13,60.294509410069594
2026-03-14,47.6747283707527
2026-03-15,47.6747283707527
2026-03-16,51.881322050525
2026-03-17,51.881322050525
2026-03-18,53.28351994378243
2026-03-19,61.696707303327024
2026-03-20,68.70769676961419
2026-03-21,51.881322050525
2026-03-22,51.881322050525
2026-03-23,51.881322050525
2026-03-24,53.28351994378243
2026-03-25,54.68571783703986
2026-03-26,63.098905196584454
2026-03-27,71.51209255612905
2026-03-28,61.696707303327024
2026-03-29,70.10989466287162
2026-03-30,58.89231151681216
2026-03-31,54.68571783703986
2026-04-01,53.28351994378243
2026-04-02,54.68571783703986
2026-04-03,47.6747283707527
2026-04-04,53.28351994378243
2026-04-05,50.47912415726756
2026-04-06,47.6747283707527
2026-04-07,49.07692626401013
2026-04-08,49.07692626401013
2026-04-09,53.28351994378243
2026-04-10,54.68571783703986
2026-04-11,44.870332584237836
2026-04-12,44.870332584237836
2026-04-13,49.07692626401013
2026-04-14,49.07692626401013
2026-04-15,53.28351994378243
2026-04-16,58.89231151681216
2026-04-17,64.50110308984189
2026-04-18,53.28351994378243
2026-04-19,54.68571783703986
2026-04-20,53.28351994378243
2026-04-21,58.89231151681216
2026-04-22,60.294509410069594
2026-04-23,61.696707303327024
2026-04-24,63.098905196584454
2026-04-25,53.28351994378243
2026-04-26,56.0879157302973
2026-04-27,56.0879157302973
2026-04-28,61.696707303327024
2026-04-29,60.294509410069594
2026-04-30,65.90330098309933
2026-05-01,65.90330098309933
2026-05-02,51.881322050525
2026-05-03,56.0879157302973
2026-05-04,56.0879157302973
2026-05-05,58.89231151681216
2026-05-06,60.294509410069594
2026-05-07,65.90330098309933
2026-05-08,67.30549887635675
2026-05-09,53.28351994378243
2026-05-10,53.28351994378243
2026-05-11,57.49011362355473
2026-05-12,61.696707303327024
2026-05-13,63.098905196584454
2026-05-14,64.50110308984189
2026-05-15,67.30549887635675
2026-05-16,51.881322050525
2026-05-17,50.47912415726756
2026-05-18,58.89231151681216
2026-05-19,61.696707303327024
2026-05-20,58.89231151681216
2026-05-21,60.294509410069594
2026-05-22,58.89231151681216
2026-05-23,54.68571783703986
2026-05-24,57.49011362355473
2026-05-25,53.28351994378243
2026-05-26,56.0879157302973
2026-05-27,54.68571783703986
2026-05-28,51.881322050525
2026-05-29,56.0879157302973
2026-05-30,47.6747283707527
2026-05-31,50.47912415726756
