Time,ryan_grantham
2025-03-15,49.40917431192659
2025-03-16,35.51284403669724
2025-03-17,18.013761467889903
2025-03-18,18.013761467889903
2025-03-19,13.896330275229355
2025-03-20,13.381651376146786
2025-03-21,26.248623853211004
2025-03-22,22.131192660550454
2025-03-23,25.733944954128436
2025-03-24,39.115596330275224
2025-03-25,36.542201834862375
2025-03-26,21.616513761467886
2025-03-27,8.749541284403668
2025-03-28,17.499082568807335
2025-03-29,9.264220183486236
2025-03-30,0.0
2025-03-31,12.352293577981648
2025-04-01,9.264220183486236
2025-04-02,5.661467889908256
2025-04-03,0.0
2025-04-04,10.293577981651374
2025-04-05,12.352293577981648
2025-04-06,10.808256880733943
2025-04-07,6.690825688073393
2025-04-08,8.2348623853211
2025-04-09,6.690825688073393
2025-04-10,6.176146788990824
2025-04-11,0.0
2025-04-12,7.2055045871559615
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,7.913188073394494
2025-04-20,13.703325688073392
2025-04-21,13.188646788990823
2025-04-22,7.398509174311926
2025-04-23,0.0
2025-04-24,16.341055045871556
2025-04-25,7.65584862385321
2025-04-26,13.445986238532107
2025-04-27,13.445986238532107
2025-04-28,8.427866972477062
2025-04-29,8.427866972477062
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,8.170527522935778
2025-05-03,13.703325688073392
2025-05-04,10.808256880733943
2025-05-05,10.550917431192659
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,7.398509174311926
2025-05-10,0.0
2025-05-11,8.170527522935778
2025-05-12,8.427866972477062
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,32.42477064220183
2025-05-16,18.914449541284398
2025-05-17,0.0
2025-05-18,13.510321100917428
2025-05-19,8.106192660550457
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,10.808256880733943
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,8.106192660550457
2025-06-05,8.106192660550457
2025-06-06,0.0
2025-06-07,13.510321100917428
2025-06-08,13.510321100917428
2025-06-09,0.0
2025-06-10,8.106192660550457
2025-06-11,8.106192660550457
2025-06-12,13.510321100917428
2025-06-13,8.106192660550457
2025-06-14,0.0
2025-06-15,8.106192660550457
2025-06-16,0.0
2025-06-17,8.106192660550457
2025-06-18,8.106192660550457
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,8.106192660550457
2025-06-22,10.808256880733943
2025-06-23,8.106192660550457
2025-06-24,13.510321100917428
2025-06-25,13.510321100917428
2025-06-26,10.808256880733943
2025-06-27,16.212385321100914
2025-06-28,16.212385321100914
2025-06-29,8.106192660550457
2025-06-30,13.510321100917428
2025-07-01,8.106192660550457
2025-07-02,0.0
2025-07-03,10.808256880733943
2025-07-04,13.510321100917428
2025-07-05,0.0
2025-07-06,10.808256880733943
2025-07-07,13.510321100917428
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,8.106192660550457
2025-07-11,8.106192660550457
2025-07-12,8.106192660550457
2025-07-13,0.0
2025-07-14,10.808256880733943
2025-07-15,8.106192660550457
2025-07-16,8.106192660550457
2025-07-17,0.0
2025-07-18,8.106192660550457
2025-07-19,0.0
2025-07-20,13.510321100917428
2025-07-21,13.510321100917428
2025-07-22,8.106192660550457
2025-07-23,8.106192660550457
2025-07-24,0.0
2025-07-25,10.808256880733943
2025-07-26,18.914449541284398
2025-07-27,259.3981651376146
2025-07-28,270.2064220183486
2025-07-29,202.65481651376143
2025-07-30,137.80527522935776
2025-07-31,40.53096330275228
2025-08-01,16.212385321100914
2025-08-02,10.808256880733943
2025-08-03,8.106192660550457
2025-08-04,13.510321100917428
2025-08-05,16.212385321100914
2025-08-06,16.212385321100914
2025-08-07,8.106192660550457
2025-08-08,10.808256880733943
2025-08-09,0.0
2025-08-10,10.808256880733943
2025-08-11,0.0
2025-08-12,5.404128440366971
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,8.106192660550457
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,10.808256880733943
2025-08-31,13.510321100917428
2025-09-01,13.510321100917428
2025-09-02,8.106192660550457
2025-09-03,8.106192660550457
2025-09-04,10.808256880733943
2025-09-05,0.0
2025-09-06,8.106192660550457
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,8.106192660550457
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,5.404128440366971
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,10.808256880733943
2025-09-21,0.0
2025-09-22,13.510321100917428
2025-09-23,16.212385321100914
2025-09-24,10.808256880733943
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,8.106192660550457
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,8.106192660550457
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,54.041284403669714
2025-10-20,35.126834862385316
2025-10-21,32.42477064220183
2025-10-22,8.106192660550457
2025-10-23,10.808256880733943
2025-10-24,10.808256880733943
2025-10-25,8.106192660550457
2025-10-26,10.808256880733943
2025-10-27,8.106192660550457
2025-10-28,10.808256880733943
2025-10-29,8.106192660550457
2025-10-30,10.808256880733943
2025-10-31,13.510321100917428
2025-11-01,10.808256880733943
2025-11-02,10.808256880733943
2025-11-03,0.0
2025-11-04,8.106192660550457
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,8.106192660550457
2025-11-09,18.914449541284398
2025-11-10,0.0
2025-11-11,8.106192660550457
2025-11-12,8.106192660550457
2025-11-13,10.808256880733943
2025-11-14,10.808256880733943
2025-11-15,8.106192660550457
2025-11-16,8.106192660550457
2025-11-17,8.106192660550457
2025-11-18,8.106192660550457
2025-11-19,18.914449541284398
2025-11-20,8.106192660550457
2025-11-21,8.106192660550457
2025-11-22,18.914449541284398
2025-11-23,24.318577981651373
2025-11-24,24.318577981651373
2025-11-25,16.212385321100914
2025-11-26,16.212385321100914
2025-11-27,10.808256880733943
2025-11-28,8.106192660550457
2025-11-29,8.106192660550457
2025-11-30,13.510321100917428
2025-12-01,8.106192660550457
2025-12-02,13.510321100917428
2025-12-03,5.404128440366971
2025-12-04,8.106192660550457
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,8.106192660550457
2025-12-08,0.0
2025-12-09,8.106192660550457
2025-12-10,10.808256880733943
2025-12-11,8.344610091743117
2025-12-12,0.0
2025-12-13,11.364564220183485
2025-12-14,0.0
2025-12-15,8.821444954128438
2025-12-16,6.039908256880732
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,7.629357798165136
2025-12-20,8.344610091743117
2025-12-21,13.430848623853208
2025-12-22,16.450802752293576
2025-12-23,10.887729357798163
2025-12-24,7.867775229357797
2025-12-25,10.649311926605503
2025-12-26,48.16032110091743
2025-12-27,8.344610091743117
2025-12-28,10.410894495412842
2025-12-29,10.410894495412842
2025-12-30,7.867775229357797
2025-12-31,0.0
2026-01-01,11.364564220183485
2026-01-02,16.212385321100914
2026-01-03,10.887729357798163
2026-01-04,10.649311926605503
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,7.629357798165136
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,9.0598623853211
2026-01-13,10.490366972477062
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,7.629357798165136
2026-01-17,14.781880733944952
2026-01-18,9.536697247706421
2026-01-19,7.629357798165136
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,7.629357798165136
2026-01-25,8.106192660550457
2026-01-26,16.212385321100914
2026-01-27,6.198853211009173
2026-01-28,8.106192660550457
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,11.920871559633026
2026-02-07,8.583027522935778
2026-02-08,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,13.828211009174309
2026-02-17,17.166055045871556
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,24.795412844036694
2026-02-22,12.874541284403668
2026-02-23,12.397706422018347
2026-02-24,0.0
2026-02-25,14.305045871559631
2026-02-26,14.781880733944952
2026-02-27,7.152522935779816
2026-02-28,0.0
2026-03-01,17.642889908256876
2026-03-02,8.583027522935778
2026-03-03,7.152522935779816
2026-03-04,10.490366972477062
2026-03-05,11.444036697247704
2026-03-06,10.490366972477062
2026-03-07,0.0
2026-03-08,9.536697247706421
2026-03-09,8.106192660550457
2026-03-10,20.980733944954125
2026-03-11,39.57729357798164
2026-03-12,37.19311926605504
2026-03-13,25.272247706422014
2026-03-14,9.0598623853211
2026-03-15,10.490366972477062
2026-03-16,12.874541284403668
2026-03-17,0.0
2026-03-18,7.152522935779816
2026-03-19,0.0
2026-03-20,7.629357798165136
2026-03-21,7.152522935779816
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,7.152522935779816
2026-03-29,0.0
2026-03-30,6.198853211009173
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,8.583027522935778
2026-04-12,28.133256880733942
2026-04-13,9.536697247706421
2026-04-14,35.76261467889908
2026-04-15,8.106192660550457
2026-04-16,8.583027522935778
2026-04-17,6.198853211009173
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,7.629357798165136
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,7.152522935779816
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,12.397706422018347
2026-05-04,7.629357798165136
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,12.874541284403668
2026-05-31,18.1197247706422
