Time,google_maps
2024-09-23,59.89934934329527
2024-09-24,63.566656445945995
2024-09-25,64.78909214682957
2024-09-26,64.78909214682957
2024-09-27,58.67691364241169
2024-09-28,40.34037812915804
2024-09-29,36.67307102650731
2024-09-30,62.34422074506242
2024-10-01,59.89934934329527
2024-10-02,61.12178504417884
2024-10-03,63.566656445945995
2024-10-04,61.12178504417884
2024-10-05,39.11794242827446
2024-10-06,35.45063532562373
2024-10-07,64.78909214682957
2024-10-08,67.23396354859673
2024-10-09,68.45639924948031
2024-10-10,62.34422074506242
2024-10-11,57.45447794152811
2024-10-12,37.89550672739088
2024-10-13,36.67307102650731
2024-10-14,55.00960653976096
2024-10-15,58.67691364241169
2024-10-16,59.89934934329527
2024-10-17,58.67691364241169
2024-10-18,56.23204224064454
2024-10-19,39.11794242827446
2024-10-20,34.22819962474016
2024-10-21,61.12178504417884
2024-10-22,59.89934934329527
2024-10-23,61.12178504417884
2024-10-24,59.89934934329527
2024-10-25,58.67691364241169
2024-10-26,35.45063532562373
2024-10-27,33.00576392385658
2024-10-28,57.45447794152811
2024-10-29,59.89934934329527
2024-10-30,61.12178504417884
2024-10-31,57.45447794152811
2024-11-01,56.23204224064454
2024-11-02,35.45063532562373
2024-11-03,34.22819962474016
2024-11-04,56.23204224064454
2024-11-05,50.119863736226655
2024-11-06,40.34037812915804
2024-11-07,52.56473513799381
2024-11-08,55.00960653976096
2024-11-09,34.22819962474016
2024-11-10,31.783328222972997
2024-11-11,52.56473513799381
2024-11-12,57.45447794152811
2024-11-13,58.67691364241169
2024-11-14,58.67691364241169
2024-11-15,55.00960653976096
2024-11-16,31.783328222972997
2024-11-17,31.783328222972997
2024-11-18,56.23204224064454
2024-11-19,56.23204224064454
2024-11-20,57.45447794152811
2024-11-21,56.23204224064454
2024-11-22,52.56473513799381
2024-11-23,33.00576392385658
2024-11-24,30.56089252208942
2024-11-25,51.34229943711023
2024-11-26,51.34229943711023
2024-11-27,47.674992334459496
2024-11-28,26.893585419438693
2024-11-29,34.22819962474016
2024-11-30,29.338456821205845
2024-12-01,31.783328222972997
2024-12-02,55.00960653976096
2024-12-03,55.00960653976096
2024-12-04,56.23204224064454
2024-12-05,58.67691364241169
2024-12-06,56.23204224064454
2024-12-07,35.45063532562373
2024-12-08,31.783328222972997
2024-12-09,55.00960653976096
2024-12-10,57.45447794152811
2024-12-11,56.23204224064454
2024-12-12,58.67691364241169
2024-12-13,53.78717083887739
2024-12-14,35.45063532562373
2024-12-15,33.00576392385658
2024-12-16,55.00960653976096
2024-12-17,62.34422074506242
2024-12-18,72.12370635213104
2024-12-19,68.45639924948031
2024-12-20,59.89934934329527
2024-12-21,39.11794242827446
2024-12-22,33.00576392385658
2024-12-23,46.452556633575924
2024-12-24,35.45063532562373
2024-12-25,23.226278316787962
2024-12-26,44.007685231808765
2024-12-27,45.230120932692344
2024-12-28,35.45063532562373
2024-12-29,31.783328222972997
2024-12-30,47.674992334459496
2024-12-31,42.78524953092519
2025-01-01,29.338456821205845
2025-01-02,47.674992334459496
2025-01-03,48.897428035343076
2025-01-04,35.45063532562373
2025-01-05,33.00576392385658
2025-01-06,53.78717083887739
2025-01-07,58.67691364241169
2025-01-08,69.67883495036388
2025-01-09,64.78909214682957
2025-01-10,59.89934934329527
2025-01-11,37.89550672739088
2025-01-12,41.56281383004161
2025-01-13,61.12178504417884
2025-01-14,63.566656445945995
2025-01-15,61.12178504417884
2025-01-16,59.89934934329527
2025-01-17,56.23204224064454
2025-01-18,35.45063532562373
2025-01-19,30.56089252208942
2025-01-20,40.34037812915804
2025-01-21,55.00960653976096
2025-01-22,58.67691364241169
2025-01-23,59.89934934329527
2025-01-24,59.89934934329527
2025-01-25,35.45063532562373
2025-01-26,35.45063532562373
2025-01-27,63.566656445945995
2025-01-28,80.68075625831608
2025-01-29,69.67883495036388
2025-01-30,64.78909214682957
2025-01-31,57.45447794152811
2025-02-01,39.11794242827446
2025-02-02,36.67307102650731
2025-02-03,58.67691364241169
2025-02-04,59.89934934329527
2025-02-05,61.12178504417884
2025-02-06,59.89934934329527
2025-02-07,57.45447794152811
2025-02-08,37.89550672739088
2025-02-09,34.22819962474016
2025-02-10,61.12178504417884
2025-02-11,122.24357008835769
2025-02-12,84.3480633609668
2025-02-13,72.12370635213104
2025-02-14,66.01152784771315
2025-02-15,42.78524953092519
2025-02-16,39.11794242827446
2025-02-17,52.56473513799381
2025-02-18,64.78909214682957
2025-02-19,63.566656445945995
2025-02-20,62.34422074506242
2025-02-21,62.34422074506242
2025-02-22,39.11794242827446
2025-02-23,35.45063532562373
2025-02-24,64.78909214682957
2025-02-25,64.78909214682957
2025-02-26,66.01152784771315
2025-02-27,63.566656445945995
2025-02-28,62.34422074506242
2025-03-01,39.11794242827446
2025-03-02,37.89550672739088
2025-03-03,62.34422074506242
2025-03-04,68.45639924948031
2025-03-05,62.34422074506242
2025-03-06,63.566656445945995
2025-03-07,58.67691364241169
2025-03-08,39.11794242827446
2025-03-09,37.89550672739088
2025-03-10,63.566656445945995
2025-03-11,64.78909214682957
2025-03-12,68.45639924948031
2025-03-13,63.566656445945995
2025-03-14,58.67691364241169
2025-03-15,40.34037812915804
2025-03-16,39.11794242827446
2025-03-17,63.566656445945995
2025-03-18,62.34422074506242
2025-03-19,64.78909214682957
2025-03-20,62.34422074506242
2025-03-21,59.89934934329527
2025-03-22,39.11794242827446
2025-03-23,37.89550672739088
2025-03-24,58.67691364241169
2025-03-25,63.566656445945995
2025-03-26,62.34422074506242
2025-03-27,62.34422074506242
2025-03-28,59.89934934329527
2025-03-29,40.34037812915804
2025-03-30,37.89550672739088
2025-03-31,62.34422074506242
2025-04-01,61.12178504417884
2025-04-02,59.89934934329527
2025-04-03,62.34422074506242
2025-04-04,62.34422074506242
2025-04-05,40.34037812915804
2025-04-06,37.89550672739088
2025-04-07,66.01152784771315
2025-04-08,61.12178504417884
2025-04-09,64.78909214682957
2025-04-10,63.566656445945995
2025-04-11,62.34422074506242
2025-04-12,40.34037812915804
2025-04-13,36.67307102650731
2025-04-14,63.566656445945995
2025-04-15,65.97822502258919
2025-04-16,65.97822502258919
2025-04-17,62.33289778452027
2025-04-18,53.706355983243235
2025-04-19,36.81560711803786
2025-04-20,33.170279879968945
2025-04-21,61.97056304717157
2025-04-22,68.2876649355189
2025-04-23,66.34055975993789
2025-04-24,64.64233769744999
2025-04-25,60.023457871590566
2025-04-26,38.15149444317707
2025-04-27,39.12504703096757
2025-04-28,65.97822502258919
2025-04-29,65.00467243479869
2025-04-30,63.30645037231077
2025-05-01,70.95943958579731
2025-05-02,65.61589028524048
2025-05-03,41.43448694389728
2025-05-04,40.46093435610678
2025-05-05,67.3141123477284
2025-05-06,70.95943958579731
2025-05-07,69.2612175233094
2025-05-08,68.2876649355189
2025-05-09,65.61589028524048
2025-05-10,41.79682168124599
2025-05-11,36.45327238068916
2025-05-12,72.29532691093652
2025-05-13,67.3141123477284
2025-05-14,72.29532691093652
2025-05-15,68.11893062155748
2025-05-16,63.046244298675546
2025-05-17,40.581490583055526
2025-05-18,38.40748215896326
2025-05-19,67.39426114686006
2025-05-20,68.8436000962549
2025-05-21,67.39426114686006
2025-05-22,65.22025272276781
2025-05-23,62.321574823978125
2025-05-24,37.68281268426584
2025-05-25,39.13215163366068
2025-05-26,39.13215163366068
2025-05-27,65.22025272276781
2025-05-28,67.39426114686006
2025-05-29,67.39426114686006
2025-05-30,61.5969053492807
2025-05-31,42.75549900714778
2025-06-01,40.581490583055526
2025-06-02,65.94492219746522
2025-06-03,67.39426114686006
2025-06-04,65.94492219746522
2025-06-05,63.046244298675546
2025-06-06,60.87223587458328
2025-06-07,41.30616005775294
2025-06-08,38.40748215896326
2025-06-09,62.321574823978125
2025-06-10,64.49558324807039
2025-06-11,62.321574823978125
2025-06-12,65.22025272276781
2025-06-13,60.87223587458328
2025-06-14,40.581490583055526
2025-06-15,37.68281268426584
2025-06-16,64.49558324807039
2025-06-17,63.77091377337297
2025-06-18,59.42289692518845
2025-06-19,53.62554112760908
2025-06-20,60.14756639988586
2025-06-21,39.13215163366068
2025-06-22,40.581490583055526
2025-06-23,61.5969053492807
2025-06-24,60.87223587458328
2025-06-25,58.698227450491025
2025-06-26,61.5969053492807
2025-06-27,58.698227450491025
2025-06-28,42.03082953245036
2025-06-29,39.13215163366068
2025-06-30,59.42289692518845
2025-07-01,60.87223587458328
2025-07-02,61.5969053492807
2025-07-03,57.24888850109618
2025-07-04,40.581490583055526
2025-07-05,40.581490583055526
2025-07-06,39.856821108358105
2025-07-07,66.66959167216264
2025-07-08,65.22025272276781
2025-07-09,62.321574823978125
2025-07-10,63.046244298675546
2025-07-11,59.42289692518845
2025-07-12,42.75549900714778
2025-07-13,39.13215163366068
2025-07-14,65.94492219746522
2025-07-15,62.321574823978125
2025-07-16,63.046244298675546
2025-07-17,64.49558324807039
2025-07-18,59.42289692518845
2025-07-19,45.65417690593746
2025-07-20,45.65417690593746
2025-07-21,64.49558324807039
2025-07-22,65.22025272276781
2025-07-23,63.046244298675546
2025-07-24,60.87223587458328
2025-07-25,58.698227450491025
2025-07-26,45.65417690593746
2025-07-27,42.75549900714778
2025-07-28,62.321574823978125
2025-07-29,65.94492219746522
2025-07-30,69.56826957095232
2025-07-31,65.22025272276781
2025-08-01,60.87223587458328
2025-08-02,40.581490583055526
2025-08-03,36.233473734871005
2025-08-04,61.5969053492807
2025-08-05,64.49558324807039
2025-08-06,64.49558324807039
2025-08-07,60.14756639988586
2025-08-08,60.87223587458328
2025-08-09,42.75549900714778
2025-08-10,42.75549900714778
2025-08-11,63.77091377337297
2025-08-12,65.94492219746522
2025-08-13,63.77091377337297
2025-08-14,61.5969053492807
2025-08-15,61.5969053492807
2025-08-16,40.581490583055526
2025-08-17,39.13215163366068
2025-08-18,67.39426114686006
2025-08-19,64.49558324807039
2025-08-20,66.66959167216264
2025-08-21,64.49558324807039
2025-08-22,57.973557975793604
2025-08-23,39.13215163366068
2025-08-24,39.13215163366068
2025-08-25,65.94492219746522
2025-08-26,63.046244298675546
2025-08-27,71.01760852034717
2025-08-28,63.77091377337297
2025-08-29,60.87223587458328
2025-08-30,36.95814320956842
2025-08-31,36.95814320956842
2025-09-01,37.68281268426584
2025-09-02,62.321574823978125
2025-09-03,65.22025272276781
2025-09-04,63.77091377337297
2025-09-05,60.14756639988586
2025-09-06,37.68281268426584
2025-09-07,34.78413478547616
2025-09-08,64.49558324807039
2025-09-09,65.94492219746522
2025-09-10,60.87223587458328
2025-09-11,70.29293904564975
2025-09-12,63.046244298675546
2025-09-13,40.581490583055526
2025-09-14,36.233473734871005
2025-09-15,65.94492219746522
2025-09-16,66.66959167216264
2025-09-17,65.22025272276781
2025-09-18,67.39426114686006
2025-09-19,63.046244298675546
2025-09-20,41.30616005775294
2025-09-21,36.233473734871005
2025-09-22,64.49558324807039
2025-09-23,64.49558324807039
2025-09-24,65.94492219746522
2025-09-25,66.66959167216264
2025-09-26,63.77091377337297
2025-09-27,41.30616005775294
2025-09-28,37.68281268426584
2025-09-29,68.11893062155748
2025-09-30,65.94492219746522
2025-10-01,62.321574823978125
2025-10-02,59.42289692518845
2025-10-03,59.42289692518845
2025-10-04,36.95814320956842
2025-10-05,34.05946531077874
2025-10-06,63.77091377337297
2025-10-07,64.49558324807039
2025-10-08,65.22025272276781
2025-10-09,65.94492219746522
2025-10-10,58.698227450491025
2025-10-11,42.03082953245036
2025-10-12,36.95814320956842
2025-10-13,60.14756639988586
2025-10-14,64.49558324807039
2025-10-15,63.046244298675546
2025-10-16,65.94492219746522
2025-10-17,63.77091377337297
2025-10-18,39.856821108358105
2025-10-19,36.233473734871005
2025-10-20,62.321574823978125
2025-10-21,61.5969053492807
2025-10-22,63.046244298675546
2025-10-23,61.5969053492807
2025-10-24,60.14756639988586
2025-10-25,35.508804260173584
2025-10-26,35.508804260173584
2025-10-27,61.5969053492807
2025-10-28,60.14756639988586
2025-10-29,58.698227450491025
2025-10-30,61.5969053492807
2025-10-31,57.973557975793604
2025-11-01,36.233473734871005
2025-11-02,32.610126361383905
2025-11-03,60.87223587458328
2025-11-04,62.321574823978125
2025-11-05,61.5969053492807
2025-11-06,60.87223587458328
2025-11-07,59.42289692518845
2025-11-08,38.40748215896326
2025-11-09,33.33479583608132
2025-11-10,56.52421902639876
2025-11-11,55.074880077003925
2025-11-12,58.698227450491025
2025-11-13,58.698227450491025
2025-11-14,57.24888850109618
2025-11-15,36.95814320956842
2025-11-16,31.160787411989062
2025-11-17,57.973557975793604
2025-11-18,56.52421902639876
2025-11-19,55.074880077003925
2025-11-20,54.350210602306504
2025-11-21,54.350210602306504
2025-11-22,33.33479583608132
2025-11-23,29.711448462594223
2025-11-24,51.451532703516826
2025-11-25,48.55285480472714
2025-11-26,45.65417690593746
2025-11-27,26.81277056380454
2025-11-28,31.160787411989062
2025-11-29,28.986778987896802
2025-11-30,29.711448462594223
2025-12-01,52.17620217821424
2025-12-02,55.074880077003925
2025-12-03,55.79954955170135
2025-12-04,56.52421902639876
2025-12-05,50.726863228819404
2025-12-06,37.68281268426584
2025-12-07,31.160787411989062
2025-12-08,55.074880077003925
2025-12-09,56.52421902639876
2025-12-10,51.451532703516826
2025-12-11,54.477704580261516
2025-12-12,53.297991784245625
2025-12-13,35.50109166150717
2025-12-14,29.05477577613948
2025-12-15,52.48061372557845
2025-12-16,50.84585760824409
2025-12-17,52.842948462927154
2025-12-18,51.66323566691126
2025-12-19,49.6661448122282
2025-12-20,30.234488572155367
2025-12-21,28.237397717472298
2025-12-22,43.94449840155792
2025-12-23,42.76478560554203
2025-12-24,32.686622748156914
2025-12-25,20.97370377343743
2025-12-26,32.686622748156914
2025-12-27,31.051866630822552
2025-12-28,29.41711051348819
2025-12-29,40.312651429540495
2025-12-30,42.76478560554203
2025-12-31,37.13584777884152
2026-01-01,24.605550745454863
2026-01-02,40.767694750858965
2026-01-03,34.68371360283999
2026-01-04,28.237397717472298
2026-01-05,49.211101490909726
2026-01-06,52.842948462927154
2026-01-07,56.474795434944596
2026-01-08,55.295082638928704
2026-01-09,52.48061372557845
2026-01-10,35.49337906284075
2026-01-11,30.942945849656038
2026-01-12,59.15563177140125
2026-01-13,57.335458486127365
2026-01-14,60.06571841403819
2026-01-15,53.695111915579595
2026-01-16,55.51528520085348
2026-01-17,34.583292420203804
2026-01-18,30.032859207019094
2026-01-19,43.684158846573226
2026-01-20,53.695111915579595
2026-01-21,55.51528520085348
2026-01-22,55.51528520085348
2026-01-23,50.054765345031825
2026-01-24,48.234592059757944
2026-01-25,40.953898918662404
2026-01-26,52.785025272942654
2026-01-27,71.89684476831845
2026-01-28,51.87493863030571
2026-01-29,70.07667148304455
2026-01-30,61.885891699312076
2026-01-31,38.223638990751574
2026-02-01,34.583292420203804
2026-02-02,54.605198558216536
2026-02-03,55.51528520085348
2026-02-04,68.25649819777067
2026-02-05,91.00866426369423
2026-02-06,71.89684476831845
2026-02-07,42.774072203936285
2026-02-08,40.953898918662404
2026-02-09,56.425371843490424
2026-02-10,65.52623826985985
2026-02-11,63.70606498458596
2026-02-12,64.6161516272229
2026-02-13,79.17753790941399
2026-02-14,61.885891699312076
2026-02-15,38.223638990751574
2026-02-16,52.785025272942654
2026-02-17,58.245545128764306
2026-02-18,58.245545128764306
2026-02-19,57.335458486127365
2026-02-20,54.605198558216536
2026-02-21,41.863985561299344
2026-02-22,35.49337906284075
2026-02-23,56.425371843490424
2026-02-24,59.15563177140125
2026-02-25,56.425371843490424
2026-02-26,60.975805056675135
2026-02-27,58.245545128764306
2026-02-28,36.40346570547769
2026-03-01,35.49337906284075
2026-03-02,60.975805056675135
2026-03-03,63.70606498458596
2026-03-04,61.885891699312076
2026-03-05,61.885891699312076
2026-03-06,58.245545128764306
2026-03-07,41.863985561299344
2026-03-08,39.133725633388515
2026-03-09,61.885891699312076
2026-03-10,61.885891699312076
2026-03-11,64.6161516272229
2026-03-12,61.885891699312076
2026-03-13,60.06571841403819
2026-03-14,47.324505417120996
2026-03-15,43.684158846573226
2026-03-16,60.06571841403819
2026-03-17,66.43632491249679
2026-03-18,68.25649819777067
2026-03-19,73.71701805359233
2026-03-20,70.07667148304455
2026-03-21,46.414418774484055
2026-03-22,42.774072203936285
2026-03-23,69.16658484040761
2026-03-24,70.9867581256815
2026-03-25,69.16658484040761
2026-03-26,79.17753790941399
2026-03-27,66.43632491249679
2026-03-28,46.414418774484055
2026-03-29,46.414418774484055
2026-03-30,70.07667148304455
2026-03-31,70.07667148304455
2026-04-01,69.16658484040761
2026-04-02,60.06571841403819
2026-04-03,53.695111915579595
2026-04-04,45.504332131847114
2026-04-05,42.774072203936285
2026-04-06,66.43632491249679
2026-04-07,65.52623826985985
2026-04-08,66.43632491249679
2026-04-09,64.6161516272229
2026-04-10,59.15563177140125
2026-04-11,43.684158846573226
2026-04-12,38.223638990751574
2026-04-13,66.43632491249679
2026-04-14,65.52623826985985
2026-04-15,66.43632491249679
2026-04-16,66.43632491249679
2026-04-17,65.52623826985985
2026-04-18,46.414418774484055
2026-04-19,43.684158846573226
2026-04-20,66.43632491249679
2026-04-21,64.6161516272229
2026-04-22,69.16658484040761
2026-04-23,67.34641155513373
2026-04-24,60.06571841403819
2026-04-25,44.594245489210174
2026-04-26,43.684158846573226
2026-04-27,66.43632491249679
2026-04-28,68.25649819777067
2026-04-29,64.6161516272229
2026-04-30,66.43632491249679
2026-05-01,63.70606498458596
2026-05-02,43.684158846573226
2026-05-03,45.504332131847114
2026-05-04,66.43632491249679
2026-05-05,61.885891699312076
2026-05-06,66.43632491249679
2026-05-07,63.70606498458596
2026-05-08,60.06571841403819
2026-05-09,40.04381227602546
2026-05-10,37.313552348114634
2026-05-11,65.52623826985985
2026-05-12,62.79597834194902
2026-05-13,62.79597834194902
2026-05-14,62.79597834194902
2026-05-15,59.15563177140125
2026-05-16,41.863985561299344
2026-05-17,39.133725633388515
2026-05-18,60.975805056675135
2026-05-19,60.975805056675135
2026-05-20,60.975805056675135
2026-05-21,61.885891699312076
2026-05-22,58.245545128764306
2026-05-23,42.774072203936285
2026-05-24,40.04381227602546
2026-05-25,41.863985561299344
2026-05-26,61.885891699312076
2026-05-27,63.70606498458596
2026-05-28,62.79597834194902
2026-05-29,61.885891699312076
2026-05-30,48.234592059757944
2026-05-31,46.414418774484055
