Time,everything_everywhere_all_at_once
2024-11-11,2.1403335137330064
2024-11-12,1.7626275995448288
2024-11-13,1.888529570940888
2024-11-14,1.3849216853566513
2024-11-15,1.7206602757461424
2024-11-16,2.0983661899343202
2024-11-17,2.8537780183106753
2024-11-18,2.4760721041224976
2024-11-19,1.6367256281487697
2024-11-20,1.5527909805513969
2024-11-21,1.9304968947395744
2024-11-22,1.9724642185382608
2024-11-23,2.308202808927752
2024-11-24,2.5600067517198704
2024-11-25,2.308202808927752
2024-11-26,1.8465622471422016
2024-11-27,2.4760721041224976
2024-11-28,2.5600067517198704
2024-11-29,2.9796799897067348
2024-11-30,2.811810694511989
2024-12-01,3.5672225228883443
2024-12-02,2.1403335137330064
2024-12-03,2.0983661899343202
2024-12-04,1.888529570940888
2024-12-05,1.9304968947395744
2024-12-06,2.182300837531693
2024-12-07,2.3501701327264386
2024-12-08,2.3921374565251248
2024-12-09,1.9304968947395744
2024-12-10,1.888529570940888
2024-12-11,2.224268161330379
2024-12-12,2.3921374565251248
2024-12-13,1.9724642185382608
2024-12-14,1.8465622471422016
2024-12-15,2.518039427921184
2024-12-16,2.0983661899343202
2024-12-17,2.266235485129066
2024-12-18,1.5947583043500833
2024-12-19,1.9304968947395744
2024-12-20,1.8465622471422016
2024-12-21,2.4341047803238114
2024-12-22,2.5600067517198704
2024-12-23,2.3921374565251248
2024-12-24,2.0563988661356336
2024-12-25,2.895745342109362
2024-12-26,2.811810694511989
2024-12-27,2.8537780183106753
2024-12-28,2.7698433707133026
2024-12-29,2.895745342109362
2024-12-30,2.4760721041224976
2024-12-31,2.6859087231159298
2025-01-01,3.315418580096226
2025-01-02,3.5252551990896577
2025-01-03,2.3501701327264386
2025-01-04,3.1055819611027937
2025-01-05,2.9796799897067348
2025-01-06,2.811810694511989
2025-01-07,2.4341047803238114
2025-01-08,1.8465622471422016
2025-01-09,2.4760721041224976
2025-01-10,2.601974075518557
2025-01-11,2.6859087231159298
2025-01-12,3.315418580096226
2025-01-13,1.9304968947395744
2025-01-14,2.0983661899343202
2025-01-15,2.0563988661356336
2025-01-16,2.0983661899343202
2025-01-17,2.0144315423369474
2025-01-18,3.1055819611027937
2025-01-19,2.8537780183106753
2025-01-20,2.811810694511989
2025-01-21,1.8465622471422016
2025-01-22,2.224268161330379
2025-01-23,2.643941399317243
2025-01-24,2.3921374565251248
2025-01-25,3.021647313505421
2025-01-26,3.651157170485717
2025-01-27,2.182300837531693
2025-01-28,1.678692951947456
2025-01-29,2.3921374565251248
2025-01-30,2.182300837531693
2025-01-31,2.224268161330379
2025-02-01,2.643941399317243
2025-02-02,2.6859087231159298
2025-02-03,2.4341047803238114
2025-02-04,3.651157170485717
2025-02-05,2.7278760469146164
2025-02-06,2.643941399317243
2025-02-07,2.182300837531693
2025-02-08,2.7698433707133026
2025-02-09,3.0636146373041075
2025-02-10,1.6367256281487697
2025-02-11,1.8045949233435152
2025-02-12,1.9304968947395744
2025-02-13,1.8465622471422016
2025-02-14,2.0983661899343202
2025-02-15,2.8537780183106753
2025-02-16,3.441320551492285
2025-02-17,2.1403335137330064
2025-02-18,2.308202808927752
2025-02-19,2.0983661899343202
2025-02-20,1.8465622471422016
2025-02-21,2.0563988661356336
2025-02-22,2.5600067517198704
2025-02-23,2.9796799897067348
2025-02-24,2.811810694511989
2025-02-25,2.4760721041224976
2025-02-26,1.888529570940888
2025-02-27,2.3501701327264386
2025-02-28,2.0983661899343202
2025-03-01,2.224268161330379
2025-03-02,3.0636146373041075
2025-03-03,3.73509181808309
2025-03-04,2.5600067517198704
2025-03-05,2.0983661899343202
2025-03-06,1.8045949233435152
2025-03-07,2.3921374565251248
2025-03-08,2.895745342109362
2025-03-09,3.315418580096226
2025-03-10,2.518039427921184
2025-03-11,2.224268161330379
2025-03-12,2.0144315423369474
2025-03-13,1.8465622471422016
2025-03-14,2.0144315423369474
2025-03-15,2.4341047803238114
2025-03-16,2.811810694511989
2025-03-17,1.7626275995448288
2025-03-18,2.0563988661356336
2025-03-19,1.7206602757461424
2025-03-20,1.4268890091553377
2025-03-21,1.8045949233435152
2025-03-22,2.3921374565251248
2025-03-23,2.1403335137330064
2025-03-24,1.8465622471422016
2025-03-25,1.7206602757461424
2025-03-26,1.4268890091553377
2025-03-27,1.5108236567527105
2025-03-28,1.9304968947395744
2025-03-29,2.1403335137330064
2025-03-30,3.0636146373041075
2025-03-31,1.8465622471422016
2025-04-01,1.678692951947456
2025-04-02,1.5527909805513969
2025-04-03,1.468856332954024
2025-04-04,1.7626275995448288
2025-04-05,2.811810694511989
2025-04-06,2.601974075518557
2025-04-07,2.182300837531693
2025-04-08,1.468856332954024
2025-04-09,1.8045949233435152
2025-04-10,1.5108236567527105
2025-04-11,1.4268890091553377
2025-04-12,2.0144315423369474
2025-04-13,1.7206602757461424
2025-04-14,1.5527909805513969
2025-04-15,1.6743652797418802
2025-04-16,1.804117769741362
2025-04-17,1.5822968277171048
2025-04-18,1.9338702597408437
2025-04-19,2.2687433156892203
2025-04-20,2.5282482956881838
2025-04-21,2.0636227497403254
2025-04-22,1.9338702597408437
2025-04-23,1.8418018077160683
2025-04-24,2.0469223736649624
2025-04-25,1.6533816178425371
2025-04-26,1.804117769741362
2025-04-27,2.3441113916386325
2025-04-28,1.8794858456907746
2025-04-29,1.5613131658177615
2025-04-30,1.7664337317666559
2025-05-01,1.9338702597408437
2025-05-02,2.0092383356902563
2025-05-03,3.0305578796107477
2025-05-04,2.8631213516365595
2025-05-05,1.8961862217661376
2025-05-06,2.0092383356902563
2025-05-07,2.138990825689738
2025-05-08,1.8418018077160683
2025-05-09,2.2310592777145137
2025-05-10,2.938489427585972
2025-05-11,3.3110465215090543
2025-05-12,3.0138575035353847
2025-05-13,2.101306787715032
2025-05-14,2.138990825689738
2025-05-15,2.1042473854957437
2025-05-16,1.7702398639884829
2025-05-17,2.3714534027015524
2025-05-18,2.605258667756635
2025-05-19,1.7368391118377566
2025-05-20,1.3026293338783175
2025-05-21,2.0374458811942917
2025-05-22,1.6700376075363046
2025-05-23,1.5698353510841263
2025-05-24,2.0708466333450177
2025-05-25,2.3714534027015524
2025-05-26,3.2064722064697047
2025-05-27,2.204449641947922
2025-05-28,1.7702398639884829
2025-05-29,1.6700376075363046
2025-05-30,2.171048889797196
2025-05-31,2.471655659153731
2025-06-01,3.340075215072609
2025-06-02,1.6032361032348523
2025-06-03,1.6032361032348523
2025-06-04,1.7034383596870306
2025-06-05,1.7034383596870306
2025-06-06,1.503033846782674
2025-06-07,2.0374458811942917
2025-06-08,1.803640616139209
2025-06-09,1.4362323424812218
2025-06-10,1.5364345989334
2025-06-11,1.3694308381797697
2025-06-12,1.5364345989334
2025-06-13,1.4362323424812218
2025-06-14,1.5698353510841263
2025-06-15,1.803640616139209
2025-06-16,1.7034383596870306
2025-06-17,2.0040451290435652
2025-06-18,1.469633094631948
2025-06-19,1.5364345989334
2025-06-20,1.6366368553855783
2025-06-21,1.9038428725913872
2025-06-22,2.0040451290435652
2025-06-23,1.5698353510841263
2025-06-24,1.4028315903304958
2025-06-25,1.3694308381797697
2025-06-26,1.6032361032348523
2025-06-27,2.0708466333450177
2025-06-28,1.803640616139209
2025-06-29,2.171048889797196
2025-06-30,1.3026293338783175
2025-07-01,1.3026293338783175
2025-07-02,1.6700376075363046
2025-07-03,1.6700376075363046
2025-07-04,1.7034383596870306
2025-07-05,1.9372436247421132
2025-07-06,2.204449641947922
2025-07-07,1.7702398639884829
2025-07-08,1.469633094631948
2025-07-09,1.5698353510841263
2025-07-10,1.3694308381797697
2025-07-11,1.2692285817275915
2025-07-12,1.5698353510841263
2025-07-13,1.9038428725913872
2025-07-14,1.3694308381797697
2025-07-15,1.5698353510841263
2025-07-16,1.2358278295768654
2025-07-17,1.469633094631948
2025-07-18,1.5364345989334
2025-07-19,2.1376481376464698
2025-07-20,2.672060172058087
2025-07-21,1.7368391118377566
2025-07-22,1.5364345989334
2025-07-23,1.469633094631948
2025-07-24,1.3694308381797697
2025-07-25,1.469633094631948
2025-07-26,2.1042473854957437
2025-07-27,2.505056411304457
2025-07-28,1.6032361032348523
2025-07-29,1.9706443768928392
2025-07-30,2.3380526505508263
2025-07-31,2.471655659153731
2025-08-01,2.605258667756635
2025-08-02,2.1042473854957437
2025-08-03,2.3380526505508263
2025-08-04,1.7368391118377566
2025-08-05,1.7034383596870306
2025-08-06,1.8704421204406612
2025-08-07,1.4362323424812218
2025-08-08,1.7034383596870306
2025-08-09,1.837041368289935
2025-08-10,2.7054609242088135
2025-08-11,1.503033846782674
2025-08-12,1.5698353510841263
2025-08-13,1.803640616139209
2025-08-14,1.6032361032348523
2025-08-15,1.7034383596870306
2025-08-16,2.0374458811942917
2025-08-17,2.505056411304457
2025-08-18,1.6032361032348523
2025-08-19,1.503033846782674
2025-08-20,1.7034383596870306
2025-08-21,1.6700376075363046
2025-08-22,1.3026293338783175
2025-08-23,2.1376481376464698
2025-08-24,2.4048541548522784
2025-08-25,1.4362323424812218
2025-08-26,1.4028315903304958
2025-08-27,1.5698353510841263
2025-08-28,1.4028315903304958
2025-08-29,1.3360300860290435
2025-08-30,1.837041368289935
2025-08-31,2.0374458811942917
2025-09-01,2.237850394098648
2025-09-02,1.3360300860290435
2025-09-03,1.5364345989334
2025-09-04,1.3026293338783175
2025-09-05,1.3026293338783175
2025-09-06,1.6366368553855783
2025-09-07,2.0374458811942917
2025-09-08,1.3360300860290435
2025-09-09,1.6366368553855783
2025-09-10,1.0354233166725089
2025-09-11,1.2024270774261392
2025-09-12,1.4028315903304958
2025-09-13,1.9706443768928392
2025-09-14,1.7034383596870306
2025-09-15,1.503033846782674
2025-09-16,1.2024270774261392
2025-09-17,1.5698353510841263
2025-09-18,1.2358278295768654
2025-09-19,1.3360300860290435
2025-09-20,1.7702398639884829
2025-09-21,1.837041368289935
2025-09-22,1.3360300860290435
2025-09-23,1.3694308381797697
2025-09-24,1.4028315903304958
2025-09-25,1.3694308381797697
2025-09-26,1.3360300860290435
2025-09-27,1.9038428725913872
2025-09-28,1.9038428725913872
2025-09-29,1.6366368553855783
2025-09-30,1.3694308381797697
2025-10-01,0.8684195559188783
2025-10-02,1.5698353510841263
2025-10-03,1.0354233166725089
2025-10-04,1.3694308381797697
2025-10-05,1.7368391118377566
2025-10-06,1.3360300860290435
2025-10-07,1.4362323424812218
2025-10-08,1.4362323424812218
2025-10-09,1.503033846782674
2025-10-10,1.2358278295768654
2025-10-11,1.5364345989334
2025-10-12,1.837041368289935
2025-10-13,1.9038428725913872
2025-10-14,1.503033846782674
2025-10-15,1.2692285817275915
2025-10-16,1.7034383596870306
2025-10-17,1.6366368553855783
2025-10-18,1.503033846782674
2025-10-19,1.7702398639884829
2025-10-20,1.837041368289935
2025-10-21,1.469633094631948
2025-10-22,1.4028315903304958
2025-10-23,1.2358278295768654
2025-10-24,1.1690263252754132
2025-10-25,1.6700376075363046
2025-10-26,1.9706443768928392
2025-10-27,1.2024270774261392
2025-10-28,1.102224820973961
2025-10-29,1.2358278295768654
2025-10-30,1.102224820973961
2025-10-31,1.6700376075363046
2025-11-01,1.3694308381797697
2025-11-02,1.9372436247421132
2025-11-03,1.5698353510841263
2025-11-04,1.2024270774261392
2025-11-05,1.803640616139209
2025-11-06,1.6366368553855783
2025-11-07,1.469633094631948
2025-11-08,2.1042473854957437
2025-11-09,2.3714534027015524
2025-11-10,1.837041368289935
2025-11-11,1.6700376075363046
2025-11-12,1.503033846782674
2025-11-13,1.6032361032348523
2025-11-14,1.6700376075363046
2025-11-15,2.1376481376464698
2025-11-16,2.171048889797196
2025-11-17,1.6700376075363046
2025-11-18,1.5364345989334
2025-11-19,1.5364345989334
2025-11-20,1.6366368553855783
2025-11-21,1.5364345989334
2025-11-22,2.237850394098648
2025-11-23,2.1376481376464698
2025-11-24,1.7702398639884829
2025-11-25,1.6700376075363046
2025-11-26,1.7702398639884829
2025-11-27,2.237850394098648
2025-11-28,2.7722624285102655
2025-11-29,2.204449641947922
2025-11-30,2.672060172058087
2025-12-01,1.8704421204406612
2025-12-02,1.6366368553855783
2025-12-03,1.5698353510841263
2025-12-04,1.837041368289935
2025-12-05,1.6032361032348523
2025-12-06,1.9038428725913872
2025-12-07,2.571857915605909
2025-12-08,1.837041368289935
2025-12-09,1.6700376075363046
2025-12-10,1.7368391118377566
2025-12-11,1.4589490301252817
2025-12-12,1.6651218938178465
2025-12-13,2.0087433333054543
2025-12-14,1.6651218938178465
2025-12-15,1.5109729419474403
2025-12-16,1.373524366152397
2025-12-17,1.6140593737937226
2025-12-18,1.6484215177424835
2025-12-19,1.1673515024598324
2025-12-20,1.562035461971564
2025-12-21,1.562035461971564
2025-12-22,1.6307597498690856
2025-12-23,1.6307597498690856
2025-12-24,1.5109729419474403
2025-12-25,1.940019045407933
2025-12-26,2.180554053049258
2025-12-27,2.4210890606905835
2025-12-28,1.940019045407933
2025-12-29,1.6307597498690856
2025-12-30,2.111829765151737
2025-12-31,2.077467621202976
2026-01-01,2.334703004919665
2026-01-02,2.0431054772542154
2026-01-03,2.197254429124621
2026-01-04,2.2316165730733823
2026-01-05,1.4078865101011577
2026-01-06,1.5276733180228033
2026-01-07,1.7338461817153679
2026-01-08,1.4589490301252817
2026-01-09,1.6484215177424835
2026-01-10,1.6602061800993884
2026-01-11,2.260706287794912
2026-01-12,1.8015003230865703
2026-01-13,2.0487650733141387
2026-01-14,1.5189120371122065
2026-01-15,1.7308532515929793
2026-01-16,1.4482649656186153
2026-01-17,2.0134415375673433
2026-01-18,2.9318534669840264
2026-01-19,2.11941214480773
2026-01-20,1.8368238588333659
2026-01-21,1.3776178941250243
2026-01-22,2.1547356805545252
2026-01-23,1.7308532515929793
2026-01-24,2.437323966528889
2026-01-25,2.861206395490435
2026-01-26,2.5432945737692756
2026-01-27,1.6248826443525928
2026-01-28,1.9074709303269568
2026-01-29,2.1900592163013206
2026-01-30,2.2253827520481164
2026-01-31,2.861206395490435
2026-02-01,2.9318534669840264
2026-02-02,1.9781180018205478
2026-02-03,1.7308532515929793
2026-02-04,1.9427944660737524
2026-02-05,1.6602061800993884
2026-02-06,1.6248826443525928
2026-02-07,2.0134415375673433
2026-02-08,2.7552357882500487
2026-02-09,1.4835885013654109
2026-02-10,1.5189120371122065
2026-02-11,2.0134415375673433
2026-02-12,1.9074709303269568
2026-02-13,1.3069708226314334
2026-02-14,1.9427944660737524
2026-02-15,2.5786181095160714
2026-02-16,2.0134415375673433
2026-02-17,1.7308532515929793
2026-02-18,2.1900592163013206
2026-02-19,1.9427944660737524
2026-02-20,1.342294358378229
2026-02-21,2.331353359288503
2026-02-22,2.2253827520481164
2026-02-23,1.7308532515929793
2026-02-24,1.5542355728590018
2026-02-25,1.7308532515929793
2026-02-26,1.5542355728590018
2026-02-27,1.8368238588333659
2026-02-28,2.11941214480773
2026-03-01,2.0487650733141387
2026-03-02,1.7308532515929793
2026-03-03,2.0840886090609345
2026-03-04,1.6602061800993884
2026-03-05,2.1547356805545252
2026-03-06,2.0134415375673433
2026-03-07,2.5079710380224802
2026-03-08,3.4263829674391633
2026-03-09,2.7199122525032533
2026-03-10,2.11941214480773
2026-03-11,1.766176787339775
2026-03-12,2.11941214480773
2026-03-13,2.2253827520481164
2026-03-14,2.82588285974364
2026-03-15,3.1084711457180036
2026-03-16,3.2850888244519814
2026-03-17,2.8965299312372306
2026-03-18,2.0134415375673433
2026-03-19,1.9427944660737524
2026-03-20,2.649265181009662
2026-03-21,3.2850888244519814
2026-03-22,3.53235357467955
2026-03-23,2.11941214480773
2026-03-24,2.1547356805545252
2026-03-25,2.472647502275685
2026-03-26,2.11941214480773
2026-03-27,2.9318534669840264
2026-03-28,3.037824074224413
2026-03-29,2.437323966528889
2026-03-30,2.472647502275685
2026-03-31,2.0487650733141387
2026-04-01,1.5542355728590018
2026-04-02,2.260706287794912
2026-04-03,2.5786181095160714
2026-04-04,2.82588285974364
2026-04-05,2.7199122525032533
2026-04-06,2.5432945737692756
2026-04-07,1.059706072403865
2026-04-08,1.9427944660737524
2026-04-09,2.1547356805545252
2026-04-10,2.0487650733141387
2026-04-11,2.2253827520481164
2026-04-12,2.437323966528889
2026-04-13,1.5189120371122065
2026-04-14,1.6248826443525928
2026-04-15,1.8368238588333659
2026-04-16,1.5895591086057974
2026-04-17,1.4835885013654109
2026-04-18,2.5432945737692756
2026-04-19,2.260706287794912
2026-04-20,1.9781180018205478
2026-04-21,1.6955297158461837
2026-04-22,2.0134415375673433
2026-04-23,1.766176787339775
2026-04-24,1.766176787339775
2026-04-25,1.766176787339775
2026-04-26,2.472647502275685
2026-04-27,1.9427944660737524
2026-04-28,1.9074709303269568
2026-04-29,1.5542355728590018
2026-04-30,1.6602061800993884
2026-05-01,2.4020004307820937
2026-05-02,2.472647502275685
2026-05-03,2.649265181009662
2026-05-04,1.7308532515929793
2026-05-05,1.8721473945801612
2026-05-06,1.9427944660737524
2026-05-07,2.1900592163013206
2026-05-08,1.8368238588333659
2026-05-09,2.4020004307820937
2026-05-10,3.002500538477617
2026-05-11,2.260706287794912
2026-05-12,1.5542355728590018
2026-05-13,1.5542355728590018
2026-05-14,1.5542355728590018
2026-05-15,1.3776178941250243
2026-05-16,2.0134415375673433
2026-05-17,2.5079710380224802
2026-05-18,1.6602061800993884
2026-05-19,2.0134415375673433
2026-05-20,1.3776178941250243
2026-05-21,2.0840886090609345
2026-05-22,2.0134415375673433
2026-05-23,2.0134415375673433
2026-05-24,2.790559323996844
2026-05-25,2.4020004307820937
2026-05-26,2.260706287794912
2026-05-27,1.766176787339775
2026-05-28,1.8015003230865703
2026-05-29,1.6248826443525928
2026-05-30,2.2253827520481164
2026-05-31,2.11941214480773
