Time,buffalo_wild_wings
2024-09-22,35.08599593958791
2024-09-23,19.56719004323172
2024-09-24,19.56719004323172
2024-09-25,18.892459352085798
2024-09-26,24.96503557239909
2024-09-27,24.96503557239909
2024-09-28,33.73653455729607
2024-09-29,36.43545732187975
2024-09-30,17.542997969793955
2024-10-01,19.56719004323172
2024-10-02,18.217728660939876
2024-10-03,23.615574190107246
2024-10-04,24.290304881253167
2024-10-05,32.387073175004225
2024-10-06,36.43545732187975
2024-10-07,18.217728660939876
2024-10-08,19.56719004323172
2024-10-09,19.56719004323172
2024-10-10,29.013419719274616
2024-10-11,29.688150410420537
2024-10-12,43.182764233338965
2024-10-13,41.1585721599012
2024-10-14,26.31449695469093
2024-10-15,26.31449695469093
2024-10-16,24.96503557239909
2024-10-17,29.013419719274616
2024-10-18,29.688150410420537
2024-10-19,37.784918704171595
2024-10-20,37.784918704171595
2024-10-21,19.56719004323172
2024-10-22,22.266112807815404
2024-10-23,20.91665142552356
2024-10-24,28.338689028128695
2024-10-25,29.688150410420537
2024-10-26,40.48384146875528
2024-10-27,39.809110777609355
2024-10-28,21.591382116669482
2024-10-29,28.338689028128695
2024-10-30,26.989227645836852
2024-10-31,28.338689028128695
2024-11-01,31.03761179271238
2024-11-02,38.45964939531751
2024-11-03,39.809110777609355
2024-11-04,24.290304881253167
2024-11-05,22.266112807815404
2024-11-06,16.868267278648034
2024-11-07,24.96503557239909
2024-11-08,29.688150410420537
2024-11-09,37.11018801302567
2024-11-10,43.182764233338965
2024-11-11,47.23114838021449
2024-11-12,26.31449695469093
2024-11-13,20.91665142552356
2024-11-14,25.63976626354501
2024-11-15,33.73653455729607
2024-11-16,41.83330285104712
2024-11-17,39.13438008646344
2024-11-18,18.892459352085798
2024-11-19,19.56719004323172
2024-11-20,18.892459352085798
2024-11-21,22.266112807815404
2024-11-22,24.96503557239909
2024-11-23,30.362881101566458
2024-11-24,32.387073175004225
2024-11-25,19.56719004323172
2024-11-26,20.91665142552356
2024-11-27,24.96503557239909
2024-11-28,20.91665142552356
2024-11-29,19.56719004323172
2024-11-30,29.013419719274616
2024-12-01,28.338689028128695
2024-12-02,16.868267278648034
2024-12-03,16.868267278648034
2024-12-04,18.892459352085798
2024-12-05,22.266112807815404
2024-12-06,23.615574190107246
2024-12-07,33.73653455729607
2024-12-08,35.08599593958791
2024-12-09,18.217728660939876
2024-12-10,20.91665142552356
2024-12-11,19.56719004323172
2024-12-12,23.615574190107246
2024-12-13,24.96503557239909
2024-12-14,31.03761179271238
2024-12-15,37.784918704171595
2024-12-16,20.91665142552356
2024-12-17,22.266112807815404
2024-12-18,22.266112807815404
2024-12-19,25.63976626354501
2024-12-20,29.013419719274616
2024-12-21,35.08599593958791
2024-12-22,33.06180386615014
2024-12-23,25.63976626354501
2024-12-24,31.03761179271238
2024-12-25,27.663958336982773
2024-12-26,31.7123424838583
2024-12-27,32.387073175004225
2024-12-28,33.06180386615014
2024-12-29,35.76072663073383
2024-12-30,28.338689028128695
2024-12-31,37.784918704171595
2025-01-01,39.809110777609355
2025-01-02,28.338689028128695
2025-01-03,29.013419719274616
2025-01-04,33.73653455729607
2025-01-05,33.06180386615014
2025-01-06,18.217728660939876
2025-01-07,18.892459352085798
2025-01-08,20.24192073437764
2025-01-09,25.63976626354501
2025-01-10,26.31449695469093
2025-01-11,33.73653455729607
2025-01-12,34.411265248441985
2025-01-13,19.56719004323172
2025-01-14,19.56719004323172
2025-01-15,20.24192073437764
2025-01-16,22.266112807815404
2025-01-17,25.63976626354501
2025-01-18,37.784918704171595
2025-01-19,37.11018801302567
2025-01-20,27.663958336982773
2025-01-21,21.591382116669482
2025-01-22,20.91665142552356
2025-01-23,22.266112807815404
2025-01-24,22.940843498961325
2025-01-25,28.338689028128695
2025-01-26,40.48384146875528
2025-01-27,24.290304881253167
2025-01-28,21.591382116669482
2025-01-29,20.24192073437764
2025-01-30,25.63976626354501
2025-01-31,25.63976626354501
2025-02-01,31.03761179271238
2025-02-02,29.688150410420537
2025-02-03,16.868267278648034
2025-02-04,18.892459352085798
2025-02-05,20.91665142552356
2025-02-06,24.290304881253167
2025-02-07,27.663958336982773
2025-02-08,35.08599593958791
2025-02-09,67.47306911459214
2025-02-10,20.24192073437764
2025-02-11,17.542997969793955
2025-02-12,16.868267278648034
2025-02-13,21.591382116669482
2025-02-14,23.615574190107246
2025-02-15,31.7123424838583
2025-02-16,27.663958336982773
2025-02-17,20.91665142552356
2025-02-18,18.217728660939876
2025-02-19,20.24192073437764
2025-02-20,23.615574190107246
2025-02-21,22.940843498961325
2025-02-22,29.013419719274616
2025-02-23,26.989227645836852
2025-02-24,17.542997969793955
2025-02-25,18.892459352085798
2025-02-26,20.91665142552356
2025-02-27,21.591382116669482
2025-02-28,23.615574190107246
2025-03-01,30.362881101566458
2025-03-02,31.03761179271238
2025-03-03,16.868267278648034
2025-03-04,17.542997969793955
2025-03-05,17.542997969793955
2025-03-06,21.591382116669482
2025-03-07,22.266112807815404
2025-03-08,32.387073175004225
2025-03-09,32.387073175004225
2025-03-10,17.542997969793955
2025-03-11,18.892459352085798
2025-03-12,18.217728660939876
2025-03-13,22.940843498961325
2025-03-14,23.615574190107246
2025-03-15,28.338689028128695
2025-03-16,29.688150410420537
2025-03-17,17.542997969793955
2025-03-18,19.56719004323172
2025-03-19,19.56719004323172
2025-03-20,26.989227645836852
2025-03-21,26.989227645836852
2025-03-22,33.73653455729607
2025-03-23,31.7123424838583
2025-03-24,16.868267278648034
2025-03-25,18.892459352085798
2025-03-26,18.892459352085798
2025-03-27,24.96503557239909
2025-03-28,24.290304881253167
2025-03-29,31.03761179271238
2025-03-30,29.013419719274616
2025-03-31,16.868267278648034
2025-04-01,18.892459352085798
2025-04-02,18.217728660939876
2025-04-03,21.591382116669482
2025-04-04,22.266112807815404
2025-04-05,29.013419719274616
2025-04-06,31.7123424838583
2025-04-07,17.542997969793955
2025-04-08,18.892459352085798
2025-04-09,18.217728660939876
2025-04-10,22.266112807815404
2025-04-11,22.940843498961325
2025-04-12,30.362881101566458
2025-04-13,30.362881101566458
2025-04-14,16.193536587502113
2025-04-15,18.98884945082093
2025-04-16,18.699679154615534
2025-04-17,22.74806330149106
2025-04-18,24.916840523031524
2025-04-19,28.96522466990705
2025-04-20,32.387073175004225
2025-04-21,25.206010819236916
2025-04-22,28.96522466990705
2025-04-23,29.591760311685405
2025-04-24,34.266680100339286
2025-04-25,29.880930607890804
2025-04-26,33.01360881678258
2025-04-27,31.13400189144751
2025-04-28,20.24192073437764
2025-04-29,23.66376923947481
2025-04-30,22.74806330149106
2025-05-01,28.96522466990705
2025-05-02,28.338689028128698
2025-05-03,30.218295953463763
2025-05-04,30.507466249669157
2025-05-05,18.362313809042575
2025-05-06,22.410697955918103
2025-05-07,22.410697955918103
2025-05-08,27.71215338635034
2025-05-09,26.79644744836659
2025-05-10,30.507466249669157
2025-05-11,29.254394966112446
2025-05-12,19.32621479639389
2025-05-13,21.49499201793435
2025-05-14,21.784162314139746
2025-05-15,26.025326658485536
2025-05-16,24.868645473663957
2025-05-17,30.073710805361067
2025-05-18,28.338689028128698
2025-05-19,19.08523954955606
2025-05-20,22.5552831040208
2025-05-21,23.711964288842378
2025-05-22,28.338689028128698
2025-05-23,27.76034843571791
2025-05-24,26.603667250896326
2025-05-25,27.76034843571791
2025-05-26,31.808732582593436
2025-05-27,22.5552831040208
2025-05-28,26.603667250896326
2025-05-29,28.917029620539488
2025-05-30,26.603667250896326
2025-05-31,30.073710805361067
2025-06-01,28.917029620539488
2025-06-02,21.39860191919922
2025-06-03,22.5552831040208
2025-06-04,21.97694251161001
2025-06-05,29.495370212950277
2025-06-06,28.917029620539488
2025-06-07,31.808732582593436
2025-06-08,32.387073175004225
2025-06-09,20.82026132678843
2025-06-10,23.133623696431588
2025-06-11,25.446986066074746
2025-06-12,29.495370212950277
2025-06-13,28.917029620539488
2025-06-14,28.338689028128698
2025-06-15,33.543754359825805
2025-06-16,21.39860191919922
2025-06-17,23.133623696431588
2025-06-18,24.868645473663957
2025-06-19,27.76034843571791
2025-06-20,24.868645473663957
2025-06-21,25.446986066074746
2025-06-22,28.338689028128698
2025-06-23,21.97694251161001
2025-06-24,22.5552831040208
2025-06-25,22.5552831040208
2025-06-26,31.230391990182646
2025-06-27,37.01379791429054
2025-06-28,39.90550087634449
2025-06-29,45.688906800452386
2025-06-30,32.965413767415015
2025-07-01,37.01379791429054
2025-07-02,35.27877613705817
2025-07-03,38.17047909911212
2025-07-04,44.53222561563081
2025-07-05,32.387073175004225
2025-07-06,35.27877613705817
2025-07-07,26.603667250896326
2025-07-08,28.338689028128698
2025-07-09,27.182007843307115
2025-07-10,30.652051397771857
2025-07-11,31.808732582593436
2025-07-12,34.122094952236594
2025-07-13,33.543754359825805
2025-07-14,24.868645473663957
2025-07-15,26.025326658485536
2025-07-16,27.182007843307115
2025-07-17,31.230391990182646
2025-07-18,31.230391990182646
2025-07-19,39.3271602839337
2025-07-20,39.90550087634449
2025-07-21,24.290304881253167
2025-07-22,24.290304881253167
2025-07-23,25.446986066074746
2025-07-24,27.76034843571791
2025-07-25,29.495370212950277
2025-07-26,32.387073175004225
2025-07-27,31.230391990182646
2025-07-28,21.97694251161001
2025-07-29,57.834059241078975
2025-07-30,35.85711672946896
2025-07-31,28.917029620539488
2025-08-01,28.917029620539488
2025-08-02,31.808732582593436
2025-08-03,29.495370212950277
2025-08-04,21.39860191919922
2025-08-05,24.290304881253167
2025-08-06,23.711964288842378
2025-08-07,27.182007843307115
2025-08-08,26.603667250896326
2025-08-09,32.387073175004225
2025-08-10,28.917029620539488
2025-08-11,20.24192073437764
2025-08-12,21.97694251161001
2025-08-13,23.133623696431588
2025-08-14,26.603667250896326
2025-08-15,28.338689028128698
2025-08-16,35.27877613705817
2025-08-17,36.43545732187975
2025-08-18,18.50689895714527
2025-08-19,20.24192073437764
2025-08-20,21.97694251161001
2025-08-21,25.446986066074746
2025-08-22,24.868645473663957
2025-08-23,31.230391990182646
2025-08-24,30.073710805361067
2025-08-25,19.08523954955606
2025-08-26,20.24192073437764
2025-08-27,20.82026132678843
2025-08-28,25.446986066074746
2025-08-29,26.025326658485536
2025-08-30,35.27877613705817
2025-08-31,34.122094952236594
2025-09-01,30.652051397771857
2025-09-02,20.24192073437764
2025-09-03,19.66358014196685
2025-09-04,27.76034843571791
2025-09-05,27.182007843307115
2025-09-06,37.59213850670133
2025-09-07,36.43545732187975
2025-09-08,19.66358014196685
2025-09-09,18.50689895714527
2025-09-10,17.350217772323692
2025-09-11,23.711964288842378
2025-09-12,24.868645473663957
2025-09-13,42.21886324598765
2025-09-14,39.3271602839337
2025-09-15,19.08523954955606
2025-09-16,19.66358014196685
2025-09-17,19.08523954955606
2025-09-18,29.495370212950277
2025-09-19,25.446986066074746
2025-09-20,34.122094952236594
2025-09-21,32.965413767415015
2025-09-22,18.50689895714527
2025-09-23,20.24192073437764
2025-09-24,20.24192073437764
2025-09-25,23.711964288842378
2025-09-26,26.025326658485536
2025-09-27,33.543754359825805
2025-09-28,35.85711672946896
2025-09-29,18.50689895714527
2025-09-30,19.66358014196685
2025-10-01,19.66358014196685
2025-10-02,23.711964288842378
2025-10-03,24.868645473663957
2025-10-04,34.122094952236594
2025-10-05,35.27877613705817
2025-10-06,17.350217772323692
2025-10-07,17.350217772323692
2025-10-08,19.08523954955606
2025-10-09,23.133623696431588
2025-10-10,23.711964288842378
2025-10-11,35.27877613705817
2025-10-12,34.700435544647384
2025-10-13,21.39860191919922
2025-10-14,19.66358014196685
2025-10-15,18.50689895714527
2025-10-16,24.290304881253167
2025-10-17,24.868645473663957
2025-10-18,33.543754359825805
2025-10-19,33.543754359825805
2025-10-20,17.350217772323692
2025-10-21,17.350217772323692
2025-10-22,17.92855836473448
2025-10-23,22.5552831040208
2025-10-24,23.711964288842378
2025-10-25,32.387073175004225
2025-10-26,33.543754359825805
2025-10-27,16.771877179912902
2025-10-28,18.50689895714527
2025-10-29,19.08523954955606
2025-10-30,22.5552831040208
2025-10-31,23.711964288842378
2025-11-01,35.27877613705817
2025-11-02,34.122094952236594
2025-11-03,17.350217772323692
2025-11-04,17.92855836473448
2025-11-05,18.50689895714527
2025-11-06,21.39860191919922
2025-11-07,23.133623696431588
2025-11-08,30.652051397771857
2025-11-09,30.652051397771857
2025-11-10,18.50689895714527
2025-11-11,41.06218206116607
2025-11-12,24.290304881253167
2025-11-13,21.97694251161001
2025-11-14,24.290304881253167
2025-11-15,33.543754359825805
2025-11-16,35.27877613705817
2025-11-17,17.92855836473448
2025-11-18,17.350217772323692
2025-11-19,17.92855836473448
2025-11-20,20.82026132678843
2025-11-21,21.97694251161001
2025-11-22,27.76034843571791
2025-11-23,30.652051397771857
2025-11-24,17.92855836473448
2025-11-25,18.50689895714527
2025-11-26,21.97694251161001
2025-11-27,19.08523954955606
2025-11-28,17.350217772323692
2025-11-29,25.446986066074746
2025-11-30,26.603667250896326
2025-12-01,16.193536587502113
2025-12-02,16.193536587502113
2025-12-03,16.193536587502113
2025-12-04,20.82026132678843
2025-12-05,23.133623696431588
2025-12-06,31.230391990182646
2025-12-07,32.965413767415015
2025-12-08,17.350217772323692
2025-12-09,17.92855836473448
2025-12-10,18.50689895714527
2025-12-11,20.811992755967623
2025-12-12,24.233802980644327
2025-12-13,28.796216613546605
2025-12-14,29.64764972556678
2025-12-15,18.530785939516488
2025-12-16,17.960484235403705
2025-12-17,19.10108764362927
2025-12-18,21.952596164193192
2025-12-19,25.3744063888699
2025-12-20,32.21802683822331
2025-12-21,29.077348021453993
2025-12-22,23.09319957241876
2025-12-23,23.37433098032615
2025-12-24,29.36651831765939
2025-12-25,23.663501276531548
2025-12-26,25.085236092664502
2025-12-27,29.077348021453993
2025-12-28,32.21802683822331
2025-12-29,24.804104684757114
2025-12-30,26.22583950089007
2025-12-31,35.92096847080741
2026-01-01,43.3348906242736
2026-01-02,30.217951429679562
2026-01-03,29.936820021772174
2026-01-04,32.499158246130705
2026-01-05,18.530785939516488
2026-01-06,18.530785939516488
2026-01-07,19.671389347742057
2026-01-08,23.663501276531548
2026-01-09,25.94470809298268
2026-01-10,35.98482021214585
2026-01-11,35.42255739633107
2026-01-12,17.430147290258144
2026-01-13,19.116935737702484
2026-01-14,17.992410106072924
2026-01-15,20.80372418514682
2026-01-16,24.17730108003549
2026-01-17,38.796134291219744
2026-01-18,35.42255739633107
2026-01-19,26.426352343294607
2026-01-20,20.24146136933204
2026-01-21,19.116935737702484
2026-01-22,21.365987000961596
2026-01-23,24.17730108003549
2026-01-24,30.362192053998058
2026-01-25,32.048980501442394
2026-01-26,21.365987000961596
2026-01-27,19.116935737702484
2026-01-28,17.992410106072924
2026-01-29,21.365987000961596
2026-01-30,23.615038264220715
2026-01-31,30.924454869812838
2026-02-01,29.237666422368502
2026-02-02,17.430147290258144
2026-02-03,16.867884474443365
2026-02-04,17.992410106072924
2026-02-05,19.67919855351726
2026-02-06,23.615038264220715
2026-02-07,33.73576894888673
2026-02-08,56.22628158147789
2026-02-09,17.430147290258144
2026-02-10,14.618833211184251
2026-02-11,17.430147290258144
2026-02-12,17.430147290258144
2026-02-13,21.928249816776376
2026-02-14,32.61124331725718
2026-02-15,30.924454869812838
2026-02-16,19.116935737702484
2026-02-17,15.743358842813809
2026-02-18,18.554672921887704
2026-02-19,22.490512632591155
2026-02-20,22.490512632591155
2026-02-21,30.924454869812838
2026-02-22,28.113140790738946
2026-02-23,17.430147290258144
2026-02-24,18.554672921887704
2026-02-25,19.67919855351726
2026-02-26,23.052775448405935
2026-02-27,24.17730108003549
2026-02-28,30.924454869812838
2026-03-01,29.237666422368502
2026-03-02,17.430147290258144
2026-03-03,16.867884474443365
2026-03-04,19.116935737702484
2026-03-05,21.365987000961596
2026-03-06,23.615038264220715
2026-03-07,32.61124331725718
2026-03-08,33.17350613307195
2026-03-09,17.992410106072924
2026-03-10,18.554672921887704
2026-03-11,20.80372418514682
2026-03-12,23.052775448405935
2026-03-13,24.73956389585027
2026-03-14,32.048980501442394
2026-03-15,30.362192053998058
2026-03-16,17.992410106072924
2026-03-17,19.67919855351726
2026-03-18,21.365987000961596
2026-03-19,25.30182671166505
2026-03-20,28.113140790738946
2026-03-21,32.61124331725718
2026-03-22,32.048980501442394
2026-03-23,17.430147290258144
2026-03-24,18.554672921887704
2026-03-25,20.24146136933204
2026-03-26,23.052775448405935
2026-03-27,25.864089527479827
2026-03-28,30.924454869812838
2026-03-29,31.486717685627617
2026-03-30,17.430147290258144
2026-03-31,17.992410106072924
2026-04-01,18.554672921887704
2026-04-02,21.928249816776376
2026-04-03,24.17730108003549
2026-04-04,27.550877974924166
2026-04-05,29.79992923818328
2026-04-06,19.116935737702484
2026-04-07,21.928249816776376
2026-04-08,23.052775448405935
2026-04-09,25.30182671166505
2026-04-10,25.864089527479827
2026-04-11,33.73576894888673
2026-04-12,29.79992923818328
2026-04-13,17.430147290258144
2026-04-14,17.992410106072924
2026-04-15,20.24146136933204
2026-04-16,23.615038264220715
2026-04-17,25.30182671166505
2026-04-18,34.29803176470151
2026-04-19,30.362192053998058
2026-04-20,18.554672921887704
2026-04-21,19.67919855351726
2026-04-22,20.80372418514682
2026-04-23,27.550877974924166
2026-04-24,26.988615159109386
2026-04-25,32.048980501442394
2026-04-26,30.362192053998058
2026-04-27,17.430147290258144
2026-04-28,20.80372418514682
2026-04-29,20.24146136933204
2026-04-30,24.17730108003549
2026-05-01,25.864089527479827
2026-05-02,31.486717685627617
2026-05-03,30.362192053998058
2026-05-04,17.992410106072924
2026-05-05,18.554672921887704
2026-05-06,21.365987000961596
2026-05-07,26.988615159109386
2026-05-08,26.988615159109386
2026-05-09,32.61124331725718
2026-05-10,32.61124331725718
2026-05-11,18.554672921887704
2026-05-12,20.24146136933204
2026-05-13,20.24146136933204
2026-05-14,23.052775448405935
2026-05-15,24.17730108003549
2026-05-16,30.362192053998058
2026-05-17,26.988615159109386
2026-05-18,17.992410106072924
2026-05-19,19.116935737702484
2026-05-20,21.928249816776376
2026-05-21,24.73956389585027
2026-05-22,27.550877974924166
2026-05-23,29.237666422368502
2026-05-24,28.675403606553722
2026-05-25,28.113140790738946
2026-05-26,18.554672921887704
2026-05-27,19.116935737702484
2026-05-28,24.73956389585027
2026-05-29,25.30182671166505
2026-05-30,28.675403606553722
2026-05-31,26.426352343294607
