Time,hustle
2022-08-12,5.0
2022-08-13,6.0
2022-08-14,7.0
2022-08-15,6.0
2022-08-16,5.0
2022-08-17,6.0
2022-08-18,5.0
2022-08-19,5.0
2022-08-20,6.0
2022-08-21,7.0
2022-08-22,6.0
2022-08-23,5.0
2022-08-24,5.0
2022-08-25,5.0
2022-08-26,5.0
2022-08-27,5.0
2022-08-28,6.0
2022-08-29,4.692982456140351
2022-08-30,4.956140350877193
2022-08-31,5.0438596491228065
2022-09-01,4.105263157894736
2022-09-02,4.7368421052631575
2022-09-03,5.0
2022-09-04,5.8508771929824555
2022-09-05,6.026315789473684
2022-09-06,5.087719298245614
2022-09-07,4.824561403508772
2022-09-08,4.017543859649123
2022-09-09,3.973684210526316
2022-09-10,4.692982456140351
2022-09-11,4.912280701754385
2022-09-12,4.06140350877193
2022-09-13,4.149122807017544
2022-09-14,4.149122807017544
2022-09-15,4.105263157894736
2022-09-16,3.9298245614035086
2022-09-17,4.06140350877193
2022-09-18,4.824561403508772
2022-09-19,4.149122807017544
2022-09-20,4.017543859649123
2022-09-21,3.8421052631578947
2022-09-22,4.06140350877193
2022-09-23,3.9298245614035086
2022-09-24,4.780701754385965
2022-09-25,4.912280701754385
2022-09-26,4.017543859649123
2022-09-27,3.859649122807017
2022-09-28,3.9473684210526314
2022-09-29,3.6842105263157894
2022-09-30,4.035087719298246
2022-10-01,4.2105263157894735
2022-10-02,4.7368421052631575
2022-10-03,4.298245614035087
2022-10-04,3.859649122807017
2022-10-05,4.649122807017544
2022-10-06,5.087719298245614
2022-10-07,4.56140350877193
2022-10-08,4.7368421052631575
2022-10-09,4.56140350877193
2022-10-10,4.649122807017544
2022-10-11,4.035087719298246
2022-10-12,4.298245614035087
2022-10-13,4.2105263157894735
2022-10-14,3.9473684210526314
2022-10-15,4.912280701754385
2022-10-16,4.7368421052631575
2022-10-17,5.0
2022-10-18,4.298245614035087
2022-10-19,4.298245614035087
2022-10-20,4.12280701754386
2022-10-21,4.298245614035087
2022-10-22,4.824561403508771
2022-10-23,4.7368421052631575
2022-10-24,4.12280701754386
2022-10-25,3.9473684210526314
2022-10-26,4.035087719298246
2022-10-27,4.7368421052631575
2022-10-28,4.12280701754386
2022-10-29,4.7368421052631575
2022-10-30,5.43859649122807
2022-10-31,4.912280701754385
2022-11-01,3.7719298245614032
2022-11-02,4.298245614035087
2022-11-03,4.298245614035087
2022-11-04,3.859649122807017
2022-11-05,4.912280701754385
2022-11-06,4.473684210526316
2022-11-07,4.7368421052631575
2022-11-08,4.12280701754386
2022-11-09,3.7719298245614032
2022-11-10,4.2105263157894735
2022-11-11,4.912280701754385
2022-11-12,5.263157894736842
2022-11-13,6.315789473684211
2022-11-14,4.12280701754386
2022-11-15,5.0
2022-11-16,5.175438596491228
2022-11-17,5.3508771929824555
2022-11-18,4.56140350877193
2022-11-19,5.0
2022-11-20,5.526315789473684
2022-11-21,4.912280701754385
2022-11-22,5.087719298245614
2022-11-23,5.175438596491228
2022-11-24,5.0
2022-11-25,5.43859649122807
2022-11-26,5.789473684210526
2022-11-27,5.526315789473684
2022-11-28,5.087719298245614
2022-11-29,4.56140350877193
2022-11-30,4.473684210526316
2022-12-01,4.2105263157894735
2022-12-02,4.824561403508771
2022-12-03,5.526315789473684
2022-12-04,5.701754385964912
2022-12-05,5.263157894736842
2022-12-06,4.7368421052631575
2022-12-07,5.614035087719298
2022-12-08,5.3508771929824555
2022-12-09,5.087719298245614
2022-12-10,5.87719298245614
2022-12-11,5.43859649122807
2022-12-12,5.263157894736842
2022-12-13,4.649122807017544
2022-12-14,5.175438596491228
2022-12-15,4.2105263157894735
2022-12-16,4.473684210526316
2022-12-17,5.263157894736842
2022-12-18,5.0
2022-12-19,4.473684210526316
2022-12-20,4.385964912280701
2022-12-21,4.56140350877193
2022-12-22,4.385964912280701
2022-12-23,4.385964912280701
2022-12-24,4.298245614035087
2022-12-25,4.385964912280701
2022-12-26,4.649122807017544
2022-12-27,5.526315789473684
2022-12-28,5.43859649122807
2022-12-29,5.3508771929824555
2022-12-30,5.3508771929824555
2022-12-31,5.964912280701754
2023-01-01,6.491228070175438
2023-01-02,6.9298245614035086
2023-01-03,6.315789473684211
2023-01-04,6.666666666666666
2023-01-05,6.228070175438596
2023-01-06,5.526315789473684
2023-01-07,7.105263157894736
2023-01-08,6.578947368421052
2023-01-09,5.263157894736842
2023-01-10,5.263157894736842
2023-01-11,5.43859649122807
2023-01-12,5.3508771929824555
2023-01-13,5.087719298245614
2023-01-14,6.315789473684211
2023-01-15,6.140350877192982
2023-01-16,5.789473684210526
2023-01-17,5.175438596491228
2023-01-18,5.43859649122807
2023-01-19,5.43859649122807
2023-01-20,5.43859649122807
2023-01-21,5.964912280701754
2023-01-22,6.4035087719298245
2023-01-23,5.175438596491228
2023-01-24,5.701754385964912
2023-01-25,5.43859649122807
2023-01-26,5.0
2023-01-27,5.175438596491228
2023-01-28,6.052631578947368
2023-01-29,6.75438596491228
2023-01-30,5.701754385964912
2023-01-31,5.175438596491228
2023-02-01,5.175438596491228
2023-02-02,5.0
2023-02-03,5.526315789473684
2023-02-04,6.491228070175438
2023-02-05,8.333333333333332
2023-02-06,5.43859649122807
2023-02-07,5.175438596491228
2023-02-08,5.087719298245614
2023-02-09,4.7368421052631575
2023-02-10,5.175438596491228
2023-02-11,6.140350877192982
2023-02-12,6.140350877192982
2023-02-13,5.263157894736842
2023-02-14,4.56140350877193
2023-02-15,5.175438596491228
2023-02-16,5.614035087719298
2023-02-17,5.614035087719298
2023-02-18,6.666666666666666
2023-02-19,7.105263157894736
2023-02-20,6.228070175438596
2023-02-21,5.175438596491228
2023-02-22,5.175438596491228
2023-02-23,5.701754385964912
2023-02-24,5.263157894736842
2023-02-25,5.614035087719298
2023-02-26,6.228070175438596
2023-02-27,5.614035087719298
2023-02-28,4.473684210526316
2023-03-01,4.7368421052631575
2023-03-02,5.43859649122807
2023-03-03,5.0
2023-03-04,6.315789473684211
2023-03-05,5.789473684210526
2023-03-06,5.0
2023-03-07,4.649122807017544
2023-03-08,4.385964912280701
2023-03-09,5.0
2023-03-10,4.56140350877193
2023-03-11,5.087719298245614
2023-03-12,6.052631578947368
2023-03-13,4.7368421052631575
2023-03-14,4.649122807017544
2023-03-15,4.035087719298246
2023-03-16,4.473684210526316
2023-03-17,4.035087719298246
2023-03-18,4.912280701754385
2023-03-19,5.87719298245614
2023-03-20,5.087719298245614
2023-03-21,4.298245614035087
2023-03-22,4.7368421052631575
2023-03-23,5.087719298245614
2023-03-24,4.7368421052631575
2023-03-25,5.526315789473684
2023-03-26,5.789473684210526
2023-03-27,5.175438596491228
2023-03-28,5.263157894736842
2023-03-29,4.824561403508771
2023-03-30,4.473684210526316
2023-03-31,4.912280701754385
2023-04-01,6.052631578947368
2023-04-02,8.771929824561402
2023-04-03,7.719298245614034
2023-04-04,7.017543859649122
2023-04-05,7.19298245614035
2023-04-06,6.9298245614035086
2023-04-07,6.491228070175438
2023-04-08,7.017543859649122
2023-04-09,7.63157894736842
2023-04-10,6.228070175438596
2023-04-11,5.175438596491228
2023-04-12,5.175438596491228
2023-04-13,5.087719298245614
2023-04-14,5.0
2023-04-15,5.789473684210526
2023-04-16,6.228070175438596
2023-04-17,5.087719298245614
2023-04-18,4.824561403508771
2023-04-19,4.7368421052631575
2023-04-20,4.7368421052631575
2023-04-21,4.12280701754386
2023-04-22,5.87719298245614
2023-04-23,6.228070175438596
2023-04-24,5.3508771929824555
2023-04-25,4.7368421052631575
2023-04-26,5.270852570021544
2023-04-27,5.070021545090796
2023-04-28,4.74376731301939
2023-04-29,5.760233918128654
2023-04-30,6.243459526008001
2023-05-01,4.825330871037242
2023-05-02,4.298245614035087
2023-05-03,4.6244998461064935
2023-05-04,5.151585103108648
2023-05-05,4.74376731301939
2023-05-06,5.678670360110803
2023-05-07,5.6348107109879955
2023-05-08,5.151585103108648
2023-05-09,4.260541705140042
2023-05-10,4.379809172052939
2023-05-11,4.298245614035087
2023-05-12,4.298245614035087
2023-05-13,5.6348107109879955
2023-05-14,5.270852570021544
2023-05-15,4.542936288088642
2023-05-16,4.906894429055093
2023-05-17,4.825330871037242
2023-05-18,5.515543244075099
2023-05-19,4.6622037550015385
2023-05-20,5.433979686057247
2023-05-21,5.189289012003693
2023-05-22,4.260541705140042
2023-05-23,4.46137273007079
2023-05-24,3.9719913819636807
2023-05-25,3.7703908895044624
2023-05-26,4.298245614035087
2023-05-27,4.7506925207756225
2023-05-28,5.052323791935979
2023-05-29,5.278547245306247
2023-05-30,4.524469067405355
2023-05-31,4.07202216066482
2023-06-01,4.07202216066482
2023-06-02,4.449061249615266
2023-06-03,4.826100338565712
2023-06-04,5.655586334256694
2023-06-05,4.901508156355801
2023-06-06,3.99661434287473
2023-06-07,4.147429978454909
2023-06-08,4.298245614035087
2023-06-09,4.97691597414589
2023-06-10,4.826100338565712
2023-06-11,5.127731609726069
2023-06-12,4.3736534318251765
2023-06-13,4.449061249615266
2023-06-14,4.3736534318251765
2023-06-15,4.222837796244998
2023-06-16,4.599876885195444
2023-06-17,4.524469067405355
2023-06-18,4.7506925207756225
2023-06-19,4.3736534318251765
2023-06-20,4.147429978454909
2023-06-21,3.921206525084641
2023-06-22,3.99661434287473
2023-06-23,4.524469067405355
2023-06-24,4.524469067405355
2023-06-25,4.7506925207756225
2023-06-26,4.147429978454909
2023-06-27,4.147429978454909
2023-06-28,3.921206525084641
2023-06-29,4.222837796244998
2023-06-30,3.99661434287473
2023-07-01,4.07202216066482
2023-07-02,4.826100338565712
2023-07-03,4.7506925207756225
2023-07-04,4.97691597414589
2023-07-05,4.3736534318251765
2023-07-06,4.449061249615266
2023-07-07,4.298245614035087
2023-07-08,4.599876885195444
2023-07-09,5.353955063096336
2023-07-10,4.901508156355801
2023-07-11,4.826100338565712
2023-07-12,4.524469067405355
2023-07-13,4.222837796244998
2023-07-14,4.524469067405355
2023-07-15,5.052323791935979
2023-07-16,6.334256694367497
2023-07-17,4.675284702985533
2023-07-18,4.524469067405355
2023-07-19,4.675284702985533
2023-07-20,4.07202216066482
2023-07-21,4.222837796244998
2023-07-22,4.222837796244998
2023-07-23,5.052323791935979
2023-07-24,3.99661434287473
2023-07-25,4.3736534318251765
2023-07-26,4.07202216066482
2023-07-27,4.3736534318251765
2023-07-28,4.298245614035087
2023-07-29,4.7506925207756225
2023-07-30,4.826100338565712
2023-07-31,4.222837796244998
2023-08-01,4.07202216066482
2023-08-02,4.147429978454909
2023-08-03,4.222837796244998
2023-08-04,4.07202216066482
2023-08-05,4.524469067405355
2023-08-06,7.540781779008925
2023-08-07,4.7506925207756225
2023-08-08,4.3736534318251765
2023-08-09,4.147429978454909
2023-08-10,4.07202216066482
2023-08-11,4.222837796244998
2023-08-12,4.3736534318251765
2023-08-13,5.052323791935979
2023-08-14,4.449061249615266
2023-08-15,4.449061249615266
2023-08-16,4.3736534318251765
2023-08-17,4.675284702985533
2023-08-18,4.298245614035087
2023-08-19,4.7506925207756225
2023-08-20,4.97691597414589
2023-08-21,4.298245614035087
2023-08-22,4.07202216066482
2023-08-23,4.298245614035087
2023-08-24,4.147429978454909
2023-08-25,3.921206525084641
2023-08-26,4.3736534318251765
2023-08-27,4.449061249615266
2023-08-28,5.052323791935979
2023-08-29,3.921206525084641
2023-08-30,4.449061249615266
2023-08-31,4.222837796244998
2023-09-01,3.8457987072945516
2023-09-02,4.298245614035087
2023-09-03,4.298245614035087
2023-09-04,4.524469067405355
2023-09-05,3.8457987072945516
2023-09-06,3.7703908895044624
2023-09-07,4.147429978454909
2023-09-08,3.6195752539242836
2023-09-09,4.147429978454909
2023-09-10,3.99661434287473
2023-09-11,3.6949830717143732
2023-09-12,3.6949830717143732
2023-09-13,4.07202216066482
2023-09-14,3.6195752539242836
2023-09-15,3.921206525084641
2023-09-16,4.298245614035087
2023-09-17,4.222837796244998
2023-09-18,3.7703908895044624
2023-09-19,3.468759618344105
2023-09-20,3.6949830717143732
2023-09-21,3.8457987072945516
2023-09-22,3.99661434287473
2023-09-23,4.3736534318251765
2023-09-24,4.599876885195444
2023-09-25,4.298245614035087
2023-09-26,4.147429978454909
2023-09-27,4.298245614035087
2023-09-28,4.7506925207756225
2023-09-29,3.921206525084641
2023-09-30,3.99661434287473
2023-10-01,4.524469067405355
2023-10-02,3.99661434287473
2023-10-03,3.921206525084641
2023-10-04,3.921206525084641
2023-10-05,3.8457987072945516
2023-10-06,3.99661434287473
2023-10-07,4.147429978454909
2023-10-08,4.222837796244998
2023-10-09,3.8457987072945516
2023-10-10,3.921206525084641
2023-10-11,3.468759618344105
2023-10-12,3.7703908895044624
2023-10-13,3.6949830717143732
2023-10-14,4.147429978454909
2023-10-15,4.147429978454909
2023-10-16,3.921206525084641
2023-10-17,3.7703908895044624
2023-10-18,5.429362880886425
2023-10-19,4.147429978454909
2023-10-20,3.7703908895044624
2023-10-21,4.3736534318251765
2023-10-22,4.675284702985533
2023-10-23,3.7703908895044624
2023-10-24,4.147429978454909
2023-10-25,3.6949830717143732
2023-10-26,3.6949830717143732
2023-10-27,3.468759618344105
2023-10-28,4.449061249615266
2023-10-29,3.99661434287473
2023-10-30,3.6949830717143732
2023-10-31,3.6949830717143732
2023-11-01,3.99661434287473
2023-11-02,3.8457987072945516
2023-11-03,3.7703908895044624
2023-11-04,4.3736534318251765
2023-11-05,4.3736534318251765
2023-11-06,3.921206525084641
2023-11-07,3.921206525084641
2023-11-08,3.8457987072945516
2023-11-09,4.07202216066482
2023-11-10,3.6949830717143732
2023-11-11,4.524469067405355
2023-11-12,4.298245614035087
2023-11-13,3.6949830717143732
2023-11-14,4.222837796244998
2023-11-15,4.147429978454909
2023-11-16,4.07202216066482
2023-11-17,3.7703908895044624
2023-11-18,4.449061249615266
2023-11-19,4.3736534318251765
2023-11-20,3.7703908895044624
2023-11-21,3.99661434287473
2023-11-22,4.222837796244998
2023-11-23,4.449061249615266
2023-11-24,4.675284702985533
2023-11-25,4.675284702985533
2023-11-26,4.524469067405355
2023-11-27,3.99661434287473
2023-11-28,4.449061249615266
2023-11-29,3.99661434287473
2023-11-30,3.7703908895044624
2023-12-01,3.99661434287473
2023-12-02,4.97691597414589
2023-12-03,4.524469067405355
2023-12-04,4.147429978454909
2023-12-05,3.6949830717143732
2023-12-06,4.298245614035087
2023-12-07,3.99661434287473
2023-12-08,3.6195752539242836
2023-12-09,4.599876885195444
2023-12-10,4.3736534318251765
2023-12-11,3.6195752539242836
2023-12-12,3.5441674361341944
2023-12-13,3.6195752539242836
2023-12-14,3.6195752539242836
2023-12-15,3.7703908895044624
2023-12-16,4.07202216066482
2023-12-17,4.3736534318251765
2023-12-18,3.6195752539242836
2023-12-19,3.6949830717143732
2023-12-20,3.8457987072945516
2023-12-21,3.6949830717143732
2023-12-22,3.9935980301631266
2023-12-23,4.33444136657433
2023-12-24,4.286934441366574
2023-12-25,3.7379655278547244
2023-12-26,4.542566943674976
2023-12-27,3.8706832871652814
2023-12-28,4.201723607263773
2023-12-29,4.542566943674976
2023-12-30,4.6654816866728215
2023-12-31,4.627777777777777
2024-01-01,5.214450600184671
2024-01-02,4.7506925207756225
2024-01-03,4.372145275469375
2024-01-04,4.7506925207756225
2024-01-05,4.201723607263773
2024-01-06,4.457356109572176
2024-01-07,4.921114188981225
2024-01-08,4.286934441366574
2024-01-09,4.116512773160972
2024-01-10,4.249230532471529
2024-01-11,3.9935980301631266
2024-01-12,4.078808864265928
2024-01-13,4.078808864265928
2024-01-14,4.542566943674976
2024-01-15,4.078808864265928
2024-01-16,4.031301939058172
2024-01-17,3.8706832871652814
2024-01-18,3.9083871960603256
2024-01-19,4.116512773160972
2024-01-20,4.085595567867036
2024-01-21,4.560664819944598
2024-01-22,3.8955678670360108
2024-01-23,3.8955678670360108
2024-01-24,3.8955678670360108
2024-01-25,4.180609418282548
2024-01-26,3.6105263157894734
2024-01-27,4.465650969529086
2024-01-28,4.7506925207756225
2024-01-29,4.275623268698061
2024-01-30,4.085595567867036
2024-01-31,3.9905817174515232
2024-02-01,3.8955678670360108
2024-02-02,3.8005540166204983
2024-02-03,4.465650969529086
2024-02-04,4.9407202216066475
2024-02-05,3.515512465373961
2024-02-06,3.6105263157894734
2024-02-07,3.515512465373961
2024-02-08,3.8955678670360108
2024-02-09,4.085595567867036
2024-02-10,4.7506925207756225
2024-02-11,4.9407202216066475
2024-02-12,4.085595567867036
2024-02-13,4.465650969529086
2024-02-14,4.180609418282548
2024-02-15,4.275623268698061
2024-02-16,4.275623268698061
2024-02-17,5.41578947368421
2024-02-18,4.9407202216066475
2024-02-19,4.9407202216066475
2024-02-20,4.085595567867036
2024-02-21,4.180609418282548
2024-02-22,3.8955678670360108
2024-02-23,4.085595567867036
2024-02-24,4.8457063711911355
2024-02-25,4.9407202216066475
2024-02-26,4.275623268698061
2024-02-27,4.180609418282548
2024-02-28,3.8955678670360108
2024-02-29,4.085595567867036
2024-03-01,4.560664819944598
2024-03-02,5.225761772853185
2024-03-03,5.41578947368421
2024-03-04,4.275623268698061
2024-03-05,3.8955678670360108
2024-03-06,3.705540166204986
2024-03-07,4.275623268698061
2024-03-08,4.180609418282548
2024-03-09,4.085595567867036
2024-03-10,4.180609418282548
2024-03-11,3.8955678670360108
2024-03-12,3.8955678670360108
2024-03-13,3.705540166204986
2024-03-14,3.515512465373961
2024-03-15,3.8005540166204983
2024-03-16,4.6556786703601105
2024-03-17,4.6556786703601105
2024-03-18,3.8955678670360108
2024-03-19,3.8955678670360108
2024-03-20,3.8005540166204983
2024-03-21,3.4204986149584484
2024-03-22,4.370637119113573
2024-03-23,4.6556786703601105
2024-03-24,4.560664819944598
2024-03-25,3.8005540166204983
2024-03-26,3.705540166204986
2024-03-27,4.180609418282548
2024-03-28,3.8955678670360108
2024-03-29,3.8005540166204983
2024-03-30,4.6556786703601105
2024-03-31,4.465650969529086
2024-04-01,3.8955678670360108
2024-04-02,3.9905817174515232
2024-04-03,3.9905817174515232
2024-04-04,3.8955678670360108
2024-04-05,3.8955678670360108
2024-04-06,4.180609418282548
2024-04-07,4.180609418282548
2024-04-08,3.4204986149584484
2024-04-09,3.8955678670360108
2024-04-10,4.370637119113573
2024-04-11,4.180609418282548
2024-04-12,3.9905817174515232
2024-04-13,4.085595567867036
2024-04-14,4.465650969529086
2024-04-15,3.9905817174515232
2024-04-16,4.275623268698061
2024-04-17,4.180609418282548
2024-04-18,3.6105263157894734
2024-04-19,3.9905817174515232
2024-04-20,4.560664819944598
2024-04-21,4.9407202216066475
2024-04-22,4.275623268698061
2024-04-23,4.085595567867036
2024-04-24,4.370637119113573
2024-04-25,4.465650969529086
2024-04-26,4.085595567867036
2024-04-27,5.03573407202216
2024-04-28,4.560664819944598
2024-04-29,4.6556786703601105
2024-04-30,3.9905817174515232
2024-05-01,3.9905817174515232
2024-05-02,3.8005540166204983
2024-05-03,4.085595567867036
2024-05-04,4.465650969529086
2024-05-05,4.9407202216066475
2024-05-06,3.8955678670360108
2024-05-07,4.085595567867036
2024-05-08,3.8955678670360108
2024-05-09,3.705540166204986
2024-05-10,3.8005540166204983
2024-05-11,3.9905817174515232
2024-05-12,4.180609418282548
2024-05-13,3.9905817174515232
2024-05-14,3.9905817174515232
2024-05-15,3.8955678670360108
2024-05-16,3.6105263157894734
2024-05-17,3.8005540166204983
2024-05-18,4.275623268698061
2024-05-19,4.6556786703601105
2024-05-20,4.6556786703601105
2024-05-21,4.465650969529086
2024-05-22,4.370637119113573
2024-05-23,4.180609418282548
2024-05-24,4.275623268698061
2024-05-25,4.6556786703601105
2024-05-26,4.370637119113573
2024-05-27,4.370637119113573
2024-05-28,4.180609418282548
2024-05-29,4.180609418282548
2024-05-30,3.8955678670360108
2024-05-31,4.085595567867036
2024-06-01,4.370637119113573
2024-06-02,4.6556786703601105
2024-06-03,4.180609418282548
2024-06-04,3.8955678670360108
2024-06-05,3.9905817174515232
2024-06-06,4.275623268698061
2024-06-07,4.180609418282548
2024-06-08,4.370637119113573
2024-06-09,4.275623268698061
2024-06-10,3.9905817174515232
2024-06-11,4.180609418282548
2024-06-12,4.085595567867036
2024-06-13,3.9905817174515232
2024-06-14,3.705540166204986
2024-06-15,4.465650969529086
2024-06-16,4.085595567867036
2024-06-17,3.515512465373961
2024-06-18,3.515512465373961
2024-06-19,3.705540166204986
2024-06-20,3.8955678670360108
2024-06-21,3.6105263157894734
2024-06-22,3.9905817174515232
2024-06-23,4.7506925207756225
2024-06-24,4.275623268698061
2024-06-25,3.9905817174515232
2024-06-26,3.8005540166204983
2024-06-27,3.8005540166204983
2024-06-28,4.085595567867036
2024-06-29,4.370637119113573
2024-06-30,4.6556786703601105
2024-07-01,6.936011080332409
2024-07-02,4.560664819944598
2024-07-03,3.9905817174515232
2024-07-04,4.7506925207756225
2024-07-05,3.705540166204986
2024-07-06,4.8457063711911355
2024-07-07,4.8457063711911355
2024-07-08,4.370637119113573
2024-07-09,4.275623268698061
2024-07-10,4.560664819944598
2024-07-11,4.180609418282548
2024-07-12,4.180609418282548
2024-07-13,9.501385041551245
2024-07-14,5.03573407202216
2024-07-15,4.6556786703601105
2024-07-16,4.085595567867036
2024-07-17,4.275623268698061
2024-07-18,3.8005540166204983
2024-07-19,4.275623268698061
2024-07-20,4.7506925207756225
2024-07-21,4.560664819944598
2024-07-22,4.085595567867036
2024-07-23,4.085595567867036
2024-07-24,4.180609418282548
2024-07-25,4.560664819944598
2024-07-26,4.085595567867036
2024-07-27,4.465650969529086
2024-07-28,3.9905817174515232
2024-07-29,4.180609418282548
2024-07-30,4.180609418282548
2024-07-31,3.8005540166204983
2024-08-01,3.8005540166204983
2024-08-02,4.275623268698061
2024-08-03,4.6556786703601105
2024-08-04,5.41578947368421
2024-08-05,4.085595567867036
2024-08-06,4.180609418282548
2024-08-07,4.180609418282548
2024-08-08,3.9905817174515232
2024-08-09,4.465650969529086
2024-08-10,5.03573407202216
2024-08-11,4.370637119113573
2024-08-12,4.370637119113573
2024-08-13,4.180609418282548
2024-08-14,4.180609418282548
2024-08-15,3.9905817174515232
2024-08-16,4.085595567867036
2024-08-17,4.560664819944598
2024-08-18,4.919126164694031
2024-08-19,4.083436162175774
2024-08-20,3.990581717451523
2024-08-21,3.8048728280030213
2024-08-22,3.8048728280030213
2024-08-23,3.9452341979350285
2024-08-24,4.2691450516242755
2024-08-25,4.361999496348526
2024-08-26,3.990581717451523
2024-08-27,3.61916393855452
2024-08-28,3.8048728280030213
2024-08-29,3.526309493830269
2024-08-30,4.083436162175774
2024-08-31,4.361999496348526
2024-09-01,3.990581717451523
2024-09-02,4.2691450516242755
2024-09-03,3.4334550491060183
2024-09-04,3.3881075295895235
2024-09-05,3.61916393855452
2024-09-06,3.3881075295895235
2024-09-07,3.8977272727272725
2024-09-08,3.8048728280030213
2024-09-09,3.3881075295895235
2024-09-10,3.4334550491060183
