Time,weather_tomorrow
2024-09-22,65.5407454375366
2024-09-23,64.34909552049048
2024-09-24,69.11569518867495
2024-09-25,78.64889452504391
2024-09-26,73.88229485685943
2024-09-27,79.84054444209004
2024-09-28,77.4572446079978
2024-09-29,66.7323953545827
2024-09-30,56.007546101167634
2024-10-01,56.007546101167634
2024-10-02,45.282696847752554
2024-10-03,48.857646598890916
2024-10-04,52.43259635002927
2024-10-05,54.81589618412151
2024-10-06,56.007546101167634
2024-10-07,60.77414576935212
2024-10-08,47.665996681844796
2024-10-09,45.282696847752554
2024-10-10,48.857646598890916
2024-10-11,47.665996681844796
2024-10-12,57.199196018213755
2024-10-13,56.007546101167634
2024-10-14,56.007546101167634
2024-10-15,56.007546101167634
2024-10-16,57.199196018213755
2024-10-17,58.390845935259875
2024-10-18,61.96579568639824
2024-10-19,59.582495852305996
2024-10-20,56.007546101167634
2024-10-21,51.24094643298316
2024-10-22,42.89939701366032
2024-10-23,45.282696847752554
2024-10-24,46.474346764798675
2024-10-25,48.857646598890916
2024-10-26,53.62424626707539
2024-10-27,57.199196018213755
2024-10-28,51.24094643298316
2024-10-29,58.390845935259875
2024-10-30,69.11569518867495
2024-10-31,73.88229485685943
2024-11-01,60.77414576935212
2024-11-02,78.64889452504391
2024-11-03,78.64889452504391
2024-11-04,72.69064493981331
2024-11-05,60.77414576935212
2024-11-06,50.04929651593704
2024-11-07,58.390845935259875
2024-11-08,57.199196018213755
2024-11-09,61.96579568639824
2024-11-10,75.07394477390555
2024-11-11,67.92404527162883
2024-11-12,52.43259635002927
2024-11-13,64.34909552049048
2024-11-14,66.7323953545827
2024-11-15,56.007546101167634
2024-11-16,51.24094643298316
2024-11-17,61.96579568639824
2024-11-18,73.88229485685943
2024-11-19,65.5407454375366
2024-11-20,81.03219435913616
2024-11-21,84.60714411027452
2024-11-22,81.03219435913616
2024-11-23,73.88229485685943
2024-11-24,65.5407454375366
2024-11-25,72.69064493981331
2024-11-26,76.26559469095167
2024-11-27,66.7323953545827
2024-11-28,90.56539369550511
2024-11-29,67.92404527162883
2024-11-30,67.92404527162883
2024-12-01,60.77414576935212
2024-12-02,52.43259635002927
2024-12-03,50.04929651593704
2024-12-04,71.49899502276719
2024-12-05,69.11569518867495
2024-12-06,63.15744560344435
2024-12-07,73.88229485685943
2024-12-08,78.64889452504391
2024-12-09,86.99044394436675
2024-12-10,77.4572446079978
2024-12-11,76.26559469095167
2024-12-12,73.88229485685943
2024-12-13,66.7323953545827
2024-12-14,82.22384427618228
2024-12-15,85.79879402732064
2024-12-16,81.03219435913616
2024-12-17,64.34909552049048
2024-12-18,77.4572446079978
2024-12-19,64.34909552049048
2024-12-20,75.07394477390555
2024-12-21,69.11569518867495
2024-12-22,70.30734510572107
2024-12-23,70.30734510572107
2024-12-24,94.14034344664347
2024-12-25,72.69064493981331
2024-12-26,78.64889452504391
2024-12-27,81.03219435913616
2024-12-28,101.2902429489202
2024-12-29,95.33199336368959
2024-12-30,70.30734510572107
2024-12-31,78.64889452504391
2025-01-01,71.49899502276719
2025-01-02,69.11569518867495
2025-01-03,79.84054444209004
2025-01-04,82.22384427618228
2025-01-05,113.20674211938139
2025-01-06,117.97334178756587
2025-01-07,77.4572446079978
2025-01-08,72.69064493981331
2025-01-09,100.09859303187407
2025-01-10,106.05684261710466
2025-01-11,88.18209386141287
2025-01-12,78.64889452504391
2025-01-13,65.5407454375366
2025-01-14,61.96579568639824
2025-01-15,57.199196018213755
2025-01-16,59.582495852305996
2025-01-17,64.34909552049048
2025-01-18,101.2902429489202
2025-01-19,108.4401424511969
2025-01-20,102.48189286596632
2025-01-21,103.67354278301244
2025-01-22,89.37374377845899
2025-01-23,65.5407454375366
2025-01-24,61.96579568639824
2025-01-25,70.30734510572107
2025-01-26,84.60714411027452
2025-01-27,67.92404527162883
2025-01-28,51.24094643298316
2025-01-29,63.15744560344435
2025-01-30,75.07394477390555
2025-01-31,84.60714411027452
2025-02-01,64.34909552049048
2025-02-02,69.11569518867495
2025-02-03,64.34909552049048
2025-02-04,64.34909552049048
2025-02-05,89.37374377845899
2025-02-06,91.75704361255123
2025-02-07,66.7323953545827
2025-02-08,83.4154941932284
2025-02-09,72.69064493981331
2025-02-10,61.96579568639824
2025-02-11,85.79879402732064
2025-02-12,115.59004195347363
2025-02-13,96.52364328073571
2025-02-14,79.84054444209004
2025-02-15,110.82344228528915
2025-02-16,106.05684261710466
2025-02-17,84.60714411027452
2025-02-18,92.94869352959735
2025-02-19,100.09859303187407
2025-02-20,76.26559469095167
2025-02-21,64.34909552049048
2025-02-22,64.34909552049048
2025-02-23,70.30734510572107
2025-02-24,60.77414576935212
2025-02-25,54.81589618412151
2025-02-26,54.81589618412151
2025-02-27,72.69064493981331
2025-02-28,56.007546101167634
2025-03-01,64.34909552049048
2025-03-02,77.4572446079978
2025-03-03,65.5407454375366
2025-03-04,83.4154941932284
2025-03-05,101.2902429489202
2025-03-06,75.07394477390555
2025-03-07,71.49899502276719
2025-03-08,73.88229485685943
2025-03-09,71.49899502276719
2025-03-10,77.4572446079978
2025-03-11,66.7323953545827
2025-03-12,71.49899502276719
2025-03-13,88.18209386141287
2025-03-14,101.2902429489202
2025-03-15,112.01509220233527
2025-03-16,113.20674211938139
2025-03-17,84.60714411027452
2025-03-18,66.7323953545827
2025-03-19,75.07394477390555
2025-03-20,72.69064493981331
2025-03-21,69.11569518867495
2025-03-22,69.11569518867495
2025-03-23,90.56539369550511
2025-03-24,81.03219435913616
2025-03-25,70.30734510572107
2025-03-26,72.69064493981331
2025-03-27,75.07394477390555
2025-03-28,88.18209386141287
2025-03-29,101.2902429489202
2025-03-30,119.16499170461199
2025-03-31,100.09859303187407
2025-04-01,78.64889452504391
2025-04-02,90.56539369550511
2025-04-03,92.94869352959735
2025-04-04,82.22384427618228
2025-04-05,95.33199336368959
2025-04-06,92.94869352959735
2025-04-07,82.22384427618228
2025-04-08,64.34909552049048
2025-04-09,60.77414576935212
2025-04-10,75.07394477390555
2025-04-11,69.11569518867495
2025-04-12,72.69064493981331
2025-04-13,71.49899502276719
2025-04-14,66.7323953545827
2025-04-15,65.74575923228001
2025-04-16,59.76887202934546
2025-04-17,101.60708244988729
2025-04-18,85.0216864021865
2025-04-19,98.91655132768153
2025-04-20,92.939664124747
2025-04-21,77.69953363814909
2025-04-22,82.92698023850383
2025-04-23,83.67642084108364
2025-04-24,82.92698023850383
2025-04-25,92.939664124747
2025-04-26,102.20290740841034
2025-04-27,92.939664124747
2025-04-28,83.67642084108364
2025-04-29,82.33115527998078
2025-04-30,79.64062415777502
2025-05-01,89.65330804401819
2025-05-02,98.91655132768153
2025-05-03,103.54817296951322
2025-05-04,112.81141625317656
2025-05-05,98.91655132768153
2025-05-06,86.96277692181243
2025-05-07,90.24913300254124
2025-05-08,91.59439856364412
2025-05-09,102.20290740841034
2025-05-10,106.23870409171894
2025-05-11,112.21559129465349
2025-05-12,112.81141625317656
2025-05-13,112.21559129465349
2025-05-14,94.88075464437293
2025-05-15,92.93063471989663
2025-05-16,91.431753514737
2025-05-17,124.4071400282487
2025-05-18,118.41161520761021
2025-05-19,109.41832797665248
2025-05-20,97.42727833537549
2025-05-21,98.92615954053511
2025-05-22,107.91944677149286
2025-05-23,107.91944677149286
2025-05-24,109.41832797665248
2025-05-25,131.90154605404683
2025-05-26,107.91944677149286
2025-05-27,95.92839713021587
2025-05-28,109.41832797665248
2025-05-29,104.9216843611736
2025-05-30,112.41609038697172
2025-05-31,112.41609038697172
2025-06-01,131.90154605404683
2025-06-02,101.92392195085436
2025-06-03,104.9216843611736
2025-06-04,94.42951592505625
2025-06-05,110.9172091818121
2025-06-06,104.9216843611736
2025-06-07,103.42280315601398
2025-06-08,109.41832797665248
2025-06-09,107.91944677149286
2025-06-10,109.41832797665248
2025-06-11,89.93287230957738
2025-06-12,95.92839713021587
2025-06-13,112.41609038697172
2025-06-14,124.4071400282487
2025-06-15,122.90825882308908
2025-06-16,98.92615954053511
2025-06-17,95.92839713021587
2025-06-18,100.42504074569474
2025-06-19,103.42280315601398
2025-06-20,100.42504074569474
2025-06-21,104.9216843611736
2025-06-22,113.91497159213135
2025-06-23,83.93734748893888
2025-06-24,94.42951592505625
2025-06-25,121.40937761792947
2025-06-26,119.91049641276985
2025-06-27,98.92615954053511
2025-06-28,109.41832797665248
2025-06-29,103.42280315601398
2025-06-30,110.9172091818121
2025-07-01,100.42504074569474
2025-07-02,98.92615954053511
2025-07-03,88.43399110441776
2025-07-04,98.92615954053511
2025-07-05,92.93063471989663
2025-07-06,106.42056556633324
2025-07-07,104.9216843611736
2025-07-08,107.91944677149286
2025-07-09,100.42504074569474
2025-07-10,91.431753514737
2025-07-11,94.42951592505625
2025-07-12,107.91944677149286
2025-07-13,104.9216843611736
2025-07-14,109.41832797665248
2025-07-15,94.42951592505625
2025-07-16,107.91944677149286
2025-07-17,98.92615954053511
2025-07-18,83.93734748893888
2025-07-19,101.92392195085436
2025-07-20,91.431753514737
2025-07-21,97.42727833537549
2025-07-22,89.93287230957738
2025-07-23,86.93510989925814
2025-07-24,94.42951592505625
2025-07-25,104.9216843611736
2025-07-26,97.42727833537549
2025-07-27,101.92392195085436
2025-07-28,86.93510989925814
2025-07-29,83.93734748893888
2025-07-30,98.92615954053511
2025-07-31,109.41832797665248
2025-08-01,98.92615954053511
2025-08-02,110.9172091818121
2025-08-03,86.93510989925814
2025-08-04,95.92839713021587
2025-08-05,94.42951592505625
2025-08-06,89.93287230957738
2025-08-07,85.4362286940985
2025-08-08,85.4362286940985
2025-08-09,107.91944677149286
2025-08-10,109.41832797665248
2025-08-11,94.42951592505625
2025-08-12,98.92615954053511
2025-08-13,112.41609038697172
2025-08-14,100.42504074569474
2025-08-15,85.4362286940985
2025-08-16,101.92392195085436
2025-08-17,104.9216843611736
2025-08-18,95.92839713021587
2025-08-19,94.42951592505625
2025-08-20,92.93063471989663
2025-08-21,104.9216843611736
2025-08-22,91.431753514737
2025-08-23,95.92839713021587
2025-08-24,116.91273400245059
2025-08-25,95.92839713021587
2025-08-26,80.93958507861964
2025-08-27,68.94853543734266
2025-08-28,80.93958507861964
2025-08-29,86.93510989925814
2025-08-30,104.9216843611736
2025-08-31,91.431753514737
2025-09-01,79.44070387346002
2025-09-02,79.44070387346002
2025-09-03,91.431753514737
2025-09-04,85.4362286940985
2025-09-05,79.44070387346002
2025-09-06,118.41161520761021
2025-09-07,107.91944677149286
2025-09-08,106.42056556633324
2025-09-09,86.93510989925814
2025-09-10,82.43846628377926
2025-09-11,71.9462978476619
2025-09-12,61.45412941154454
2025-09-13,67.44965423218304
2025-09-14,77.94182266830039
2025-09-15,74.94406025798115
2025-09-16,65.95077302702342
2025-09-17,80.93958507861964
2025-09-18,74.94406025798115
2025-09-19,79.44070387346002
2025-09-20,88.43399110441776
2025-09-21,92.93063471989663
2025-09-22,83.93734748893888
2025-09-23,88.43399110441776
2025-09-24,98.92615954053511
2025-09-25,91.431753514737
2025-09-26,88.43399110441776
2025-09-27,88.43399110441776
2025-09-28,76.44294146314077
2025-09-29,88.43399110441776
2025-09-30,71.9462978476619
2025-10-01,62.95301061670416
2025-10-02,67.44965423218304
2025-10-03,70.44741664250228
2025-10-04,82.43846628377926
2025-10-05,88.43399110441776
2025-10-06,95.92839713021587
2025-10-07,89.93287230957738
2025-10-08,92.93063471989663
2025-10-09,86.93510989925814
2025-10-10,82.43846628377926
2025-10-11,106.42056556633324
2025-10-12,106.42056556633324
2025-10-13,98.92615954053511
2025-10-14,83.93734748893888
2025-10-15,85.4362286940985
2025-10-16,82.43846628377926
2025-10-17,89.93287230957738
2025-10-18,98.92615954053511
2025-10-19,103.42280315601398
2025-10-20,76.44294146314077
2025-10-21,73.44517905282153
2025-10-22,85.4362286940985
2025-10-23,82.43846628377926
2025-10-24,85.4362286940985
2025-10-25,97.42727833537549
2025-10-26,92.93063471989663
2025-10-27,91.431753514737
2025-10-28,86.93510989925814
2025-10-29,92.93063471989663
2025-10-30,101.92392195085436
2025-10-31,71.9462978476619
2025-11-01,82.43846628377926
2025-11-02,95.92839713021587
2025-11-03,94.42951592505625
2025-11-04,52.4608421805868
2025-11-05,61.45412941154454
2025-11-06,67.44965423218304
2025-11-07,76.44294146314077
2025-11-08,83.93734748893888
2025-11-09,112.41609038697172
2025-11-10,113.91497159213135
2025-11-11,125.90602123340832
2025-11-12,112.41609038697172
2025-11-13,71.9462978476619
2025-11-14,73.44517905282153
2025-11-15,91.431753514737
2025-11-16,89.93287230957738
2025-11-17,85.4362286940985
2025-11-18,100.42504074569474
2025-11-19,91.431753514737
2025-11-20,106.42056556633324
2025-11-21,100.42504074569474
2025-11-22,100.42504074569474
2025-11-23,86.93510989925814
2025-11-24,85.4362286940985
2025-11-25,100.42504074569474
2025-11-26,106.42056556633324
2025-11-27,103.42280315601398
2025-11-28,94.42951592505625
2025-11-29,121.40937761792947
2025-11-30,145.39147690048344
2025-12-01,119.91049641276985
2025-12-02,149.8881205159623
2025-12-03,92.93063471989663
2025-12-04,112.41609038697172
2025-12-05,104.9216843611736
2025-12-06,109.41832797665248
2025-12-07,106.42056556633324
2025-12-08,112.41609038697172
2025-12-09,94.42951592505625
2025-12-10,107.91944677149286
2025-12-11,88.21288727543975
2025-12-12,82.14564404722069
2025-12-13,108.18721783531007
2025-12-14,139.27287457898524
2025-12-15,141.04547545419834
2025-12-16,89.98548815065284
2025-12-17,93.53068990107903
2025-12-18,112.48186018831606
2025-12-19,112.48186018831606
2025-12-20,91.75808902586593
2025-12-21,89.98548815065284
2025-12-22,106.41461696009699
2025-12-23,125.36578724733401
2025-12-24,110.70925931310296
2025-12-25,100.34737373187791
2025-12-26,133.20563135076617
2025-12-27,109.95981871052317
2025-12-28,127.1383881225471
2025-12-29,128.91098899776017
2025-12-30,128.91098899776017
2025-12-31,126.38894751996729
2026-01-01,112.48186018831606
2026-01-02,118.54910341653513
2026-01-03,127.1383881225471
2026-01-04,137.50027370377217
2026-01-05,106.41461696009699
2026-01-06,96.05273137887193
2026-01-07,92.50752962844575
2026-01-08,100.34737373187791
2026-01-09,116.77650254132203
2026-01-10,114.59395053492693
2026-01-11,94.13074508226141
2026-01-12,75.71386017486245
2026-01-13,79.80650126539555
2026-01-14,85.9454629011952
2026-01-15,96.17706562752797
2026-01-16,98.22338617279452
2026-01-17,118.68659162546004
2026-01-18,130.96451489705936
2026-01-19,104.36234780859418
2026-01-20,96.17706562752797
2026-01-21,112.5476299896604
2026-01-22,120.73291217072659
2026-01-23,143.24243816865868
2026-01-24,169.84460525712385
2026-01-25,204.63205452665525
2026-01-26,161.65932307605766
2026-01-27,116.64027108019349
2026-01-28,90.0381039917283
2026-01-29,85.9454629011952
2026-01-30,110.50130944439384
2026-01-31,163.7056436213242
2026-02-01,167.7982847118573
2026-02-02,130.96451489705936
2026-02-03,104.36234780859418
2026-02-04,100.26970671806107
2026-02-05,100.26970671806107
2026-02-06,102.31602726332763
2026-02-07,108.45498889912729
2026-02-08,110.50130944439384
2026-02-09,102.31602726332763
2026-02-10,116.64027108019349
2026-02-11,120.73291217072659
2026-02-12,102.31602726332763
2026-02-13,102.31602726332763
2026-02-14,106.40866835386073
2026-02-15,133.0108354423259
2026-02-16,139.14979707812557
2026-02-17,126.87187380652625
2026-02-18,126.87187380652625
2026-02-19,143.24243816865868
2026-02-20,141.19611762339213
2026-02-21,141.19611762339213
2026-02-22,161.65932307605766
2026-02-23,153.47404089499145
2026-02-24,135.05715598759247
2026-02-25,122.77923271599315
2026-02-26,116.64027108019349
2026-02-27,104.36234780859418
2026-02-28,116.64027108019349
2026-03-01,122.77923271599315
2026-03-02,122.77923271599315
2026-03-03,133.0108354423259
2026-03-04,120.73291217072659
2026-03-05,124.8255532612597
2026-03-06,124.8255532612597
2026-03-07,155.520361440258
2026-03-08,135.05715598759247
2026-03-09,137.10347653285902
2026-03-10,124.8255532612597
2026-03-11,141.19611762339213
2026-03-12,141.19611762339213
2026-03-13,130.96451489705936
2026-03-14,145.28875871392523
2026-03-15,184.16884907398972
2026-03-16,175.9835668929235
2026-03-17,151.4277203497249
2026-03-18,155.520361440258
2026-03-19,149.38139980445834
2026-03-20,128.9181943517928
2026-03-21,124.8255532612597
2026-03-22,122.77923271599315
2026-03-23,116.64027108019349
2026-03-24,124.8255532612597
2026-03-25,133.0108354423259
2026-03-26,122.77923271599315
2026-03-27,124.8255532612597
2026-03-28,145.28875871392523
2026-03-29,178.02988743819006
2026-03-30,163.7056436213242
2026-03-31,141.19611762339213
2026-04-01,110.50130944439384
2026-04-02,130.96451489705936
2026-04-03,137.10347653285902
2026-04-04,147.3350792591918
2026-04-05,147.3350792591918
2026-04-06,122.77923271599315
2026-04-07,106.40866835386073
2026-04-08,114.59395053492693
2026-04-09,122.77923271599315
2026-04-10,124.8255532612597
2026-04-11,130.96451489705936
2026-04-12,130.96451489705936
2026-04-13,122.77923271599315
2026-04-14,112.5476299896604
2026-04-15,106.40866835386073
2026-04-16,104.36234780859418
2026-04-17,112.5476299896604
2026-04-18,135.05715598759247
2026-04-19,147.3350792591918
2026-04-20,128.9181943517928
2026-04-21,126.87187380652625
2026-04-22,122.77923271599315
2026-04-23,98.22338617279452
2026-04-24,120.73291217072659
2026-04-25,151.4277203497249
2026-04-26,137.10347653285902
2026-04-27,120.73291217072659
2026-04-28,124.8255532612597
2026-04-29,122.77923271599315
2026-04-30,108.45498889912729
2026-05-01,112.5476299896604
2026-05-02,135.05715598759247
2026-05-03,135.05715598759247
2026-05-04,128.9181943517928
2026-05-05,114.59395053492693
2026-05-06,126.87187380652625
2026-05-07,124.8255532612597
2026-05-08,116.64027108019349
2026-05-09,135.05715598759247
2026-05-10,124.8255532612597
2026-05-11,112.5476299896604
2026-05-12,114.59395053492693
2026-05-13,100.26970671806107
2026-05-14,96.17706562752797
2026-05-15,110.50130944439384
2026-05-16,137.10347653285902
2026-05-17,145.28875871392523
2026-05-18,122.77923271599315
2026-05-19,141.19611762339213
2026-05-20,137.10347653285902
2026-05-21,141.19611762339213
2026-05-22,133.0108354423259
2026-05-23,157.56668198552455
2026-05-24,161.65932307605766
2026-05-25,153.47404089499145
2026-05-26,143.24243816865868
2026-05-27,143.24243816865868
2026-05-28,130.96451489705936
2026-05-29,118.68659162546004
2026-05-30,126.87187380652625
2026-05-31,110.50130944439384
