Time,cowboys
2024-10-03,4.761904761904762
2024-10-04,4.761904761904762
2024-10-05,5.7142857142857135
2024-10-06,22.857142857142854
2024-10-07,95.23809523809523
2024-10-08,6.666666666666666
2024-10-09,4.761904761904762
2024-10-10,3.8095238095238093
2024-10-11,5.7142857142857135
2024-10-12,6.666666666666666
2024-10-13,60.95238095238095
2024-10-14,24.76190476190476
2024-10-15,6.666666666666666
2024-10-16,4.761904761904762
2024-10-17,3.8095238095238093
2024-10-18,3.8095238095238093
2024-10-19,4.761904761904762
2024-10-20,16.19047619047619
2024-10-21,7.619047619047619
2024-10-22,4.761904761904762
2024-10-23,3.8095238095238093
2024-10-24,3.8095238095238093
2024-10-25,3.8095238095238093
2024-10-26,4.761904761904762
2024-10-27,21.904761904761905
2024-10-28,57.14285714285714
2024-10-29,5.7142857142857135
2024-10-30,3.8095238095238093
2024-10-31,3.8095238095238093
2024-11-01,3.8095238095238093
2024-11-02,4.761904761904762
2024-11-03,43.80952380952381
2024-11-04,10.476190476190476
2024-11-05,5.7142857142857135
2024-11-06,2.8571428571428568
2024-11-07,3.8095238095238093
2024-11-08,3.8095238095238093
2024-11-09,5.7142857142857135
2024-11-10,38.095238095238095
2024-11-11,21.904761904761905
2024-11-12,4.761904761904762
2024-11-13,3.8095238095238093
2024-11-14,3.8095238095238093
2024-11-15,3.8095238095238093
2024-11-16,6.666666666666666
2024-11-17,11.428571428571427
2024-11-18,12.38095238095238
2024-11-19,52.38095238095238
2024-11-20,4.761904761904762
2024-11-21,3.8095238095238093
2024-11-22,5.7142857142857135
2024-11-23,4.761904761904762
2024-11-24,41.904761904761905
2024-11-25,11.428571428571427
2024-11-26,3.8095238095238093
2024-11-27,4.761904761904762
2024-11-28,50.476190476190474
2024-11-29,34.285714285714285
2024-11-30,3.8095238095238093
2024-12-01,6.666666666666666
2024-12-02,4.761904761904762
2024-12-03,2.8571428571428568
2024-12-04,2.8571428571428568
2024-12-05,2.8571428571428568
2024-12-06,2.8571428571428568
2024-12-07,2.8571428571428568
2024-12-08,9.523809523809524
2024-12-09,9.523809523809524
2024-12-10,44.76190476190476
2024-12-11,3.8095238095238093
2024-12-12,2.8571428571428568
2024-12-13,2.8571428571428568
2024-12-14,3.8095238095238093
2024-12-15,27.619047619047617
2024-12-16,7.619047619047619
2024-12-17,2.8571428571428568
2024-12-18,2.8571428571428568
2024-12-19,2.8571428571428568
2024-12-20,2.8571428571428568
2024-12-21,3.8095238095238093
2024-12-22,13.333333333333332
2024-12-23,40.95238095238095
2024-12-24,4.761904761904762
2024-12-25,4.761904761904762
2024-12-26,3.8095238095238093
2024-12-27,2.8571428571428568
2024-12-28,2.8571428571428568
2024-12-29,28.57142857142857
2024-12-30,7.619047619047619
2024-12-31,3.8095238095238093
2025-01-01,2.8571428571428568
2025-01-02,2.8571428571428568
2025-01-03,2.8571428571428568
2025-01-04,2.8571428571428568
2025-01-05,27.619047619047617
2025-01-06,7.619047619047619
2025-01-07,3.8095238095238093
2025-01-08,2.8571428571428568
2025-01-09,2.8571428571428568
2025-01-10,2.8571428571428568
2025-01-11,2.8571428571428568
2025-01-12,3.8095238095238093
2025-01-13,6.666666666666666
2025-01-14,6.666666666666666
2025-01-15,3.8095238095238093
2025-01-16,2.8571428571428568
2025-01-17,2.8571428571428568
2025-01-18,2.8571428571428568
2025-01-19,3.8095238095238093
2025-01-20,2.8571428571428568
2025-01-21,2.8571428571428568
2025-01-22,2.8571428571428568
2025-01-23,2.8571428571428568
2025-01-24,3.8095238095238093
2025-01-25,6.666666666666666
2025-01-26,4.761904761904762
2025-01-27,4.761904761904762
2025-01-28,2.8571428571428568
2025-01-29,1.9047619047619047
2025-01-30,1.9047619047619047
2025-01-31,1.9047619047619047
2025-02-01,1.9047619047619047
2025-02-02,1.9047619047619047
2025-02-03,1.9047619047619047
2025-02-04,1.9047619047619047
2025-02-05,1.9047619047619047
2025-02-06,1.9047619047619047
2025-02-07,1.9047619047619047
2025-02-08,1.9047619047619047
2025-02-09,2.8571428571428568
2025-02-10,3.8095238095238093
2025-02-11,1.9047619047619047
2025-02-12,1.9047619047619047
2025-02-13,1.9047619047619047
2025-02-14,1.9047619047619047
2025-02-15,1.9047619047619047
2025-02-16,1.9047619047619047
2025-02-17,1.9047619047619047
2025-02-18,1.9047619047619047
2025-02-19,1.9047619047619047
2025-02-20,1.9047619047619047
2025-02-21,1.9047619047619047
2025-02-22,1.9047619047619047
2025-02-23,1.9047619047619047
2025-02-24,1.9047619047619047
2025-02-25,1.9047619047619047
2025-02-26,1.9047619047619047
2025-02-27,1.9047619047619047
2025-02-28,1.9047619047619047
2025-03-01,1.9047619047619047
2025-03-02,1.9047619047619047
2025-03-03,1.9047619047619047
2025-03-04,1.9047619047619047
2025-03-05,1.9047619047619047
2025-03-06,1.9047619047619047
2025-03-07,1.9047619047619047
2025-03-08,1.9047619047619047
2025-03-09,1.9047619047619047
2025-03-10,2.8571428571428568
2025-03-11,2.8571428571428568
2025-03-12,2.8571428571428568
2025-03-13,2.8571428571428568
2025-03-14,2.8571428571428568
2025-03-15,2.8571428571428568
2025-03-16,2.8571428571428568
2025-03-17,1.9047619047619047
2025-03-18,1.9047619047619047
2025-03-19,1.9047619047619047
2025-03-20,1.9047619047619047
2025-03-21,1.9047619047619047
2025-03-22,1.9047619047619047
2025-03-23,1.9047619047619047
2025-03-24,1.9047619047619047
2025-03-25,1.9047619047619047
2025-03-26,1.9047619047619047
2025-03-27,1.9047619047619047
2025-03-28,1.9047619047619047
2025-03-29,1.9047619047619047
2025-03-30,1.9047619047619047
2025-03-31,1.9047619047619047
2025-04-01,1.9047619047619047
2025-04-02,1.9047619047619047
2025-04-03,1.9047619047619047
2025-04-04,1.9047619047619047
2025-04-05,1.9047619047619047
2025-04-06,1.9047619047619047
2025-04-07,1.9047619047619047
2025-04-08,1.9047619047619047
2025-04-09,1.9047619047619047
2025-04-10,1.9047619047619047
2025-04-11,1.9047619047619047
2025-04-12,1.9047619047619047
2025-04-13,1.9047619047619047
2025-04-14,1.9047619047619047
2025-04-15,1.9047619047619047
2025-04-16,1.9047619047619047
2025-04-17,1.9047619047619047
2025-04-18,1.9047619047619047
2025-04-19,1.9047619047619047
2025-04-20,1.9047619047619047
2025-04-21,1.9047619047619047
2025-04-22,1.9047619047619047
2025-04-23,1.9047619047619047
2025-04-24,3.333333333333333
2025-04-25,8.571428571428571
2025-04-26,11.904761904761905
2025-04-27,5.238095238095237
2025-04-28,3.333333333333333
2025-04-29,3.333333333333333
2025-04-30,1.9047619047619047
2025-05-01,1.9047619047619047
2025-05-02,2.8571428571428568
2025-05-03,1.9047619047619047
2025-05-04,1.9047619047619047
2025-05-05,1.9047619047619047
2025-05-06,1.9047619047619047
2025-05-07,6.666666666666666
2025-05-08,3.333333333333333
2025-05-09,2.8571428571428568
2025-05-10,3.333333333333333
2025-05-11,2.8571428571428568
2025-05-12,3.8095238095238093
2025-05-13,3.333333333333333
2025-05-14,4.761904761904761
2025-05-15,7.619047619047619
2025-05-16,3.8095238095238093
2025-05-17,3.8095238095238093
2025-05-18,3.8095238095238093
2025-05-19,1.9047619047619047
2025-05-20,3.8095238095238093
2025-05-21,1.9047619047619047
2025-05-22,1.9047619047619047
2025-05-23,1.9047619047619047
2025-05-24,1.9047619047619047
2025-05-25,1.9047619047619047
2025-05-26,1.9047619047619047
2025-05-27,1.9047619047619047
2025-05-28,1.9047619047619047
2025-05-29,1.9047619047619047
2025-05-30,1.9047619047619047
2025-05-31,1.9047619047619047
2025-06-01,1.9047619047619047
2025-06-02,1.9047619047619047
2025-06-03,1.9047619047619047
2025-06-04,1.9047619047619047
2025-06-05,1.9047619047619047
2025-06-06,1.9047619047619047
2025-06-07,1.9047619047619047
2025-06-08,1.9047619047619047
2025-06-09,1.9047619047619047
2025-06-10,1.9047619047619047
2025-06-11,1.9047619047619047
2025-06-12,1.9047619047619047
2025-06-13,1.9047619047619047
2025-06-14,1.9047619047619047
2025-06-15,1.9047619047619047
2025-06-16,1.9047619047619047
2025-06-17,1.9047619047619047
2025-06-18,3.8095238095238093
2025-06-19,3.8095238095238093
2025-06-20,3.8095238095238093
2025-06-21,3.8095238095238093
2025-06-22,3.8095238095238093
2025-06-23,3.8095238095238093
2025-06-24,3.8095238095238093
2025-06-25,3.8095238095238093
2025-06-26,3.8095238095238093
2025-06-27,3.8095238095238093
2025-06-28,3.8095238095238093
2025-06-29,3.8095238095238093
2025-06-30,1.9047619047619047
2025-07-01,1.9047619047619047
2025-07-02,1.9047619047619047
2025-07-03,1.9047619047619047
2025-07-04,3.8095238095238093
2025-07-05,1.9047619047619047
2025-07-06,3.8095238095238093
2025-07-07,1.9047619047619047
2025-07-08,1.9047619047619047
2025-07-09,1.9047619047619047
2025-07-10,1.9047619047619047
2025-07-11,1.9047619047619047
2025-07-12,1.9047619047619047
2025-07-13,1.9047619047619047
2025-07-14,1.9047619047619047
2025-07-15,1.9047619047619047
2025-07-16,1.9047619047619047
2025-07-17,1.9047619047619047
2025-07-18,1.9047619047619047
2025-07-19,3.8095238095238093
2025-07-20,3.8095238095238093
2025-07-21,3.8095238095238093
2025-07-22,3.8095238095238093
2025-07-23,3.8095238095238093
2025-07-24,3.8095238095238093
2025-07-25,3.8095238095238093
2025-07-26,3.8095238095238093
2025-07-27,3.8095238095238093
2025-07-28,3.8095238095238093
2025-07-29,3.8095238095238093
2025-07-30,3.8095238095238093
2025-07-31,3.8095238095238093
2025-08-01,5.7142857142857135
2025-08-02,5.7142857142857135
2025-08-03,3.8095238095238093
2025-08-04,3.8095238095238093
2025-08-05,3.8095238095238093
2025-08-06,3.8095238095238093
2025-08-07,3.8095238095238093
2025-08-08,5.7142857142857135
2025-08-09,15.238095238095237
2025-08-10,17.142857142857142
2025-08-11,5.7142857142857135
2025-08-12,3.8095238095238093
2025-08-13,3.8095238095238093
2025-08-14,3.8095238095238093
2025-08-15,3.8095238095238093
2025-08-16,11.428571428571427
2025-08-17,17.142857142857142
2025-08-18,5.7142857142857135
2025-08-19,5.7142857142857135
2025-08-20,5.7142857142857135
2025-08-21,5.7142857142857135
2025-08-22,7.619047619047619
2025-08-23,17.142857142857142
2025-08-24,9.523809523809524
2025-08-25,7.619047619047619
2025-08-26,7.619047619047619
2025-08-27,7.619047619047619
2025-08-28,15.238095238095237
2025-08-29,15.238095238095237
2025-08-30,9.523809523809524
2025-08-31,9.523809523809524
2025-09-01,7.619047619047619
2025-09-02,7.619047619047619
2025-09-03,9.523809523809524
2025-09-04,43.80952380952381
2025-09-05,190.47619047619045
2025-09-06,11.428571428571427
2025-09-07,11.428571428571427
2025-09-08,7.619047619047619
2025-09-09,5.7142857142857135
2025-09-10,5.7142857142857135
2025-09-11,5.7142857142857135
2025-09-12,7.619047619047619
2025-09-13,7.619047619047619
2025-09-14,102.85714285714285
2025-09-15,17.142857142857142
2025-09-16,7.619047619047619
2025-09-17,5.7142857142857135
2025-09-18,5.7142857142857135
2025-09-19,7.619047619047619
2025-09-20,7.619047619047619
2025-09-21,76.19047619047619
2025-09-22,20.952380952380953
2025-09-23,5.7142857142857135
2025-09-24,5.7142857142857135
2025-09-25,5.7142857142857135
2025-09-26,5.7142857142857135
2025-09-27,5.7142857142857135
2025-09-28,32.38095238095238
2025-09-29,125.71428571428571
2025-09-30,7.619047619047619
2025-10-01,5.7142857142857135
2025-10-02,5.7142857142857135
2025-10-03,5.7142857142857135
2025-10-04,7.619047619047619
2025-10-05,60.95238095238095
2025-10-06,11.428571428571427
2025-10-07,5.7142857142857135
2025-10-08,5.7142857142857135
2025-10-09,5.7142857142857135
2025-10-10,7.619047619047619
2025-10-11,7.619047619047619
2025-10-12,72.38095238095238
2025-10-13,11.428571428571427
2025-10-14,5.7142857142857135
2025-10-15,3.8095238095238093
2025-10-16,3.8095238095238093
2025-10-17,5.7142857142857135
2025-10-18,5.7142857142857135
2025-10-19,80.0
2025-10-20,20.952380952380953
2025-10-21,7.619047619047619
2025-10-22,5.7142857142857135
2025-10-23,5.7142857142857135
2025-10-24,5.7142857142857135
2025-10-25,7.619047619047619
2025-10-26,76.19047619047619
2025-10-27,17.142857142857142
2025-10-28,5.7142857142857135
2025-10-29,3.8095238095238093
2025-10-30,3.8095238095238093
2025-10-31,3.8095238095238093
2025-11-01,5.7142857142857135
2025-11-02,17.142857142857142
2025-11-03,20.952380952380953
2025-11-04,89.52380952380952
2025-11-05,7.619047619047619
2025-11-06,19.047619047619047
2025-11-07,13.333333333333332
2025-11-08,7.619047619047619
2025-11-09,19.047619047619047
2025-11-10,9.523809523809524
2025-11-11,5.7142857142857135
2025-11-12,3.8095238095238093
2025-11-13,3.8095238095238093
2025-11-14,3.8095238095238093
2025-11-15,5.7142857142857135
2025-11-16,13.333333333333332
2025-11-17,17.142857142857142
2025-11-18,80.0
2025-11-19,7.619047619047619
2025-11-20,5.7142857142857135
2025-11-21,7.619047619047619
2025-11-22,7.619047619047619
2025-11-23,66.66666666666666
2025-11-24,66.66666666666666
2025-11-25,9.523809523809524
2025-11-26,9.523809523809524
2025-11-27,108.57142857142857
2025-11-28,93.33333333333333
2025-11-29,13.333333333333332
2025-11-30,13.333333333333332
2025-12-01,9.523809523809524
2025-12-02,7.619047619047619
2025-12-03,7.619047619047619
2025-12-04,19.047619047619047
2025-12-05,127.6190476190476
2025-12-06,9.523809523809524
2025-12-07,11.428571428571427
2025-12-08,9.523809523809524
2025-12-09,7.619047619047619
2025-12-10,5.7142857142857135
2025-12-11,5.622365886683067
2025-12-12,5.622365886683067
2025-12-13,6.175410492591109
2025-12-14,23.04250815264031
2025-12-15,85.99462211797012
2025-12-16,7.680836050880103
2025-12-17,4.116940328394072
2025-12-18,4.116940328394072
2025-12-19,5.622365886683067
2025-12-20,7.127791444972061
2025-12-21,47.59044186356961
2025-12-22,11.244731773366134
2025-12-23,5.622365886683067
2025-12-24,6.175410492591109
2025-12-25,110.54255582889942
2025-12-26,13.30320193756317
2025-12-27,5.069321280775025
2025-12-28,7.680836050880103
2025-12-29,5.622365886683067
2025-12-30,5.069321280775025
2025-12-31,5.622365886683067
2026-01-01,4.116940328394072
2026-01-02,4.116940328394072
2026-01-03,4.116940328394072
2026-01-04,48.14348646947765
2026-01-05,9.73930621507714
2026-01-06,4.116940328394072
2026-01-07,3.5638957224860306
2026-01-08,3.5638957224860306
2026-01-09,3.5638957224860306
2026-01-10,3.318267635448252
2026-01-11,5.530446059080419
2026-01-12,4.4243568472643355
2026-01-13,3.318267635448252
2026-01-14,3.318267635448252
2026-01-15,3.318267635448252
2026-01-16,2.2121784236321678
2026-01-17,3.318267635448252
2026-01-18,4.4243568472643355
2026-01-19,3.318267635448252
2026-01-20,3.318267635448252
2026-01-21,3.318267635448252
2026-01-22,3.318267635448252
2026-01-23,3.318267635448252
2026-01-24,3.318267635448252
2026-01-25,3.318267635448252
2026-01-26,3.318267635448252
2026-01-27,3.318267635448252
2026-01-28,2.2121784236321678
2026-01-29,2.2121784236321678
2026-01-30,2.2121784236321678
2026-01-31,2.2121784236321678
2026-02-01,2.2121784236321678
2026-02-02,2.2121784236321678
2026-02-03,2.2121784236321678
2026-02-04,2.2121784236321678
2026-02-05,2.2121784236321678
2026-02-06,3.318267635448252
2026-02-07,2.2121784236321678
2026-02-08,3.318267635448252
2026-02-09,3.318267635448252
2026-02-10,2.2121784236321678
2026-02-11,2.2121784236321678
2026-02-12,2.2121784236321678
2026-02-13,2.2121784236321678
2026-02-14,2.2121784236321678
2026-02-15,2.2121784236321678
2026-02-16,2.2121784236321678
2026-02-17,2.2121784236321678
2026-02-18,2.2121784236321678
2026-02-19,2.2121784236321678
2026-02-20,2.2121784236321678
2026-02-21,2.2121784236321678
2026-02-22,2.2121784236321678
2026-02-23,2.2121784236321678
2026-02-24,2.2121784236321678
2026-02-25,2.2121784236321678
2026-02-26,2.2121784236321678
2026-02-27,2.2121784236321678
2026-02-28,2.2121784236321678
2026-03-01,2.2121784236321678
2026-03-02,2.2121784236321678
2026-03-03,2.2121784236321678
2026-03-04,2.2121784236321678
2026-03-05,3.318267635448252
2026-03-06,2.2121784236321678
2026-03-07,3.318267635448252
2026-03-08,3.318267635448252
2026-03-09,4.4243568472643355
2026-03-10,5.530446059080419
2026-03-11,6.636535270896504
2026-03-12,4.4243568472643355
2026-03-13,4.4243568472643355
2026-03-14,3.318267635448252
2026-03-15,3.318267635448252
2026-03-16,2.2121784236321678
2026-03-17,2.2121784236321678
2026-03-18,3.318267635448252
2026-03-19,2.2121784236321678
2026-03-20,2.2121784236321678
2026-03-21,2.2121784236321678
2026-03-22,2.2121784236321678
2026-03-23,2.2121784236321678
2026-03-24,2.2121784236321678
2026-03-25,2.2121784236321678
2026-03-26,2.2121784236321678
2026-03-27,2.2121784236321678
2026-03-28,2.2121784236321678
2026-03-29,2.2121784236321678
2026-03-30,2.2121784236321678
2026-03-31,2.2121784236321678
2026-04-01,2.2121784236321678
2026-04-02,2.2121784236321678
2026-04-03,2.2121784236321678
2026-04-04,2.2121784236321678
2026-04-05,2.2121784236321678
2026-04-06,2.2121784236321678
2026-04-07,2.2121784236321678
2026-04-08,2.2121784236321678
2026-04-09,2.2121784236321678
2026-04-10,2.2121784236321678
2026-04-11,2.2121784236321678
2026-04-12,2.2121784236321678
2026-04-13,2.2121784236321678
2026-04-14,2.2121784236321678
2026-04-15,2.2121784236321678
2026-04-16,2.2121784236321678
2026-04-17,2.2121784236321678
2026-04-18,3.318267635448252
2026-04-19,2.2121784236321678
2026-04-20,2.2121784236321678
2026-04-21,2.2121784236321678
2026-04-22,2.2121784236321678
2026-04-23,4.4243568472643355
2026-04-24,14.379159753609091
2026-04-25,12.166981329976922
2026-04-26,5.530446059080419
2026-04-27,4.4243568472643355
2026-04-28,3.318267635448252
2026-04-29,3.318267635448252
2026-04-30,3.318267635448252
2026-05-01,3.318267635448252
2026-05-02,3.318267635448252
2026-05-03,3.318267635448252
2026-05-04,3.318267635448252
2026-05-05,2.2121784236321678
2026-05-06,2.2121784236321678
2026-05-07,2.2121784236321678
2026-05-08,3.318267635448252
2026-05-09,2.2121784236321678
2026-05-10,3.318267635448252
2026-05-11,3.318267635448252
2026-05-12,3.318267635448252
2026-05-13,3.318267635448252
2026-05-14,3.318267635448252
2026-05-15,6.636535270896504
2026-05-16,3.318267635448252
2026-05-17,3.318267635448252
2026-05-18,2.2121784236321678
2026-05-19,2.2121784236321678
2026-05-20,2.2121784236321678
2026-05-21,2.2121784236321678
2026-05-22,2.2121784236321678
2026-05-23,2.2121784236321678
2026-05-24,2.2121784236321678
2026-05-25,2.2121784236321678
2026-05-26,2.2121784236321678
2026-05-27,2.2121784236321678
2026-05-28,2.2121784236321678
2026-05-29,2.2121784236321678
2026-05-30,2.2121784236321678
2026-05-31,2.2121784236321678
