Time,batman
2024-09-16,5.696709758300305
2024-09-17,5.165419086520016
2024-09-18,5.27771080579219
2024-09-19,5.726877682880888
2024-09-20,6.962086594874805
2024-09-21,11.229171927217427
2024-09-22,9.99396301522351
2024-09-23,7.63583691050785
2024-09-24,6.288336279241759
2024-09-25,5.614585963608714
2024-09-26,6.176044559969585
2024-09-27,6.06375284069741
2024-09-28,6.625211437058282
2024-09-29,6.625211437058282
2024-09-30,6.176044559969585
2024-10-01,5.951461121425236
2024-10-02,5.839169402153062
2024-10-03,5.951461121425236
2024-10-04,6.512919717786107
2024-10-05,7.860420349052199
2024-10-06,7.523545191235676
2024-10-07,6.962086594874805
2024-10-08,6.06375284069741
2024-10-09,6.176044559969585
2024-10-10,6.06375284069741
2024-10-11,6.06375284069741
2024-10-12,7.186670033419153
2024-10-13,7.074378314146979
2024-10-14,8.42187894541307
2024-10-15,6.962086594874805
2024-10-16,6.512919717786107
2024-10-17,6.176044559969585
2024-10-18,5.951461121425236
2024-10-19,7.074378314146979
2024-10-20,7.523545191235676
2024-10-21,6.625211437058282
2024-10-22,6.962086594874805
2024-10-23,6.400627998513933
2024-10-24,6.288336279241759
2024-10-25,6.400627998513933
2024-10-26,6.849794875602631
2024-10-27,7.63583691050785
2024-10-28,6.06375284069741
2024-10-29,5.5022942443365395
2024-10-30,5.839169402153062
2024-10-31,8.42187894541307
2024-11-01,7.074378314146979
2024-11-02,6.06375284069741
2024-11-03,6.176044559969585
2024-11-04,5.390002525064364
2024-11-05,4.379377051614797
2024-11-06,3.2564598588930536
2024-11-07,4.491668770886971
2024-11-08,4.716252209431319
2024-11-09,5.27771080579219
2024-11-10,5.951461121425236
2024-11-11,7.748128629780024
2024-11-12,6.849794875602631
2024-11-13,6.288336279241759
2024-11-14,5.951461121425236
2024-11-15,5.726877682880888
2024-11-16,5.726877682880888
2024-11-17,6.625211437058282
2024-11-18,5.5022942443365395
2024-11-19,5.390002525064364
2024-11-20,6.400627998513933
2024-11-21,5.5022942443365395
2024-11-22,5.390002525064364
2024-11-23,6.06375284069741
2024-11-24,6.06375284069741
2024-11-25,4.8285439287034935
2024-11-26,4.940835647975668
2024-11-27,5.27771080579219
2024-11-28,5.614585963608714
2024-11-29,5.614585963608714
2024-11-30,5.614585963608714
2024-12-01,5.839169402153062
2024-12-02,4.491668770886971
2024-12-03,4.491668770886971
2024-12-04,4.491668770886971
2024-12-05,4.716252209431319
2024-12-06,4.2670853323426226
2024-12-07,5.390002525064364
2024-12-08,5.27771080579219
2024-12-09,4.716252209431319
2024-12-10,4.716252209431319
2024-12-11,4.379377051614797
2024-12-12,4.603960490159145
2024-12-13,4.603960490159145
2024-12-14,5.27771080579219
2024-12-15,5.951461121425236
2024-12-16,4.716252209431319
2024-12-17,4.603960490159145
2024-12-18,4.940835647975668
2024-12-19,5.390002525064364
2024-12-20,5.5022942443365395
2024-12-21,5.839169402153062
2024-12-22,6.176044559969585
2024-12-23,5.839169402153062
2024-12-24,6.625211437058282
2024-12-25,7.4112534719635015
2024-12-26,6.400627998513933
2024-12-27,7.748128629780024
2024-12-28,7.860420349052199
2024-12-29,5.839169402153062
2024-12-30,5.614585963608714
2024-12-31,5.165419086520016
2025-01-01,5.839169402153062
2025-01-02,5.053127367247842
2025-01-03,4.8285439287034935
2025-01-04,5.614585963608714
2025-01-05,5.5022942443365395
2025-01-06,4.603960490159145
2025-01-07,4.379377051614797
2025-01-08,4.8285439287034935
2025-01-09,4.603960490159145
2025-01-10,4.1547936130704475
2025-01-11,5.165419086520016
2025-01-12,5.5022942443365395
2025-01-13,3.9302101745260996
2025-01-14,4.2670853323426226
2025-01-15,4.1547936130704475
2025-01-16,4.1547936130704475
2025-01-17,4.379377051614797
2025-01-18,5.053127367247842
2025-01-19,4.940835647975668
2025-01-20,4.491668770886971
2025-01-21,4.1547936130704475
2025-01-22,3.817918455253925
2025-01-23,3.9302101745260996
2025-01-24,3.9302101745260996
2025-01-25,4.716252209431319
2025-01-26,4.940835647975668
2025-01-27,3.9302101745260996
2025-01-28,3.9302101745260996
2025-01-29,4.2670853323426226
2025-01-30,3.817918455253925
2025-01-31,4.2670853323426226
2025-02-01,4.716252209431319
2025-02-02,5.053127367247842
2025-02-03,3.7056267359817507
2025-02-04,3.7056267359817507
2025-02-05,3.817918455253925
2025-02-06,3.7056267359817507
2025-02-07,3.7056267359817507
2025-02-08,4.491668770886971
2025-02-09,4.491668770886971
2025-02-10,3.7056267359817507
2025-02-11,3.7056267359817507
2025-02-12,3.5933350167095766
2025-02-13,4.2670853323426226
2025-02-14,3.9302101745260996
2025-02-15,4.491668770886971
2025-02-16,4.379377051614797
2025-02-17,4.2670853323426226
2025-02-18,3.9302101745260996
2025-02-19,3.9302101745260996
2025-02-20,3.817918455253925
2025-02-21,4.491668770886971
2025-02-22,4.940835647975668
2025-02-23,5.390002525064364
2025-02-24,4.8285439287034935
2025-02-25,4.379377051614797
2025-02-26,3.9302101745260996
2025-02-27,3.7056267359817507
2025-02-28,3.9302101745260996
2025-03-01,4.603960490159145
2025-03-02,4.491668770886971
2025-03-03,3.9302101745260996
2025-03-04,4.042501893798273
2025-03-05,3.7056267359817507
2025-03-06,3.817918455253925
2025-03-07,3.9302101745260996
2025-03-08,4.716252209431319
2025-03-09,4.940835647975668
2025-03-10,3.7056267359817507
2025-03-11,3.817918455253925
2025-03-12,3.7056267359817507
2025-03-13,3.817918455253925
2025-03-14,3.817918455253925
2025-03-15,4.716252209431319
2025-03-16,5.053127367247842
2025-03-17,3.817918455253925
2025-03-18,3.7056267359817507
2025-03-19,4.042501893798273
2025-03-20,4.042501893798273
2025-03-21,4.2670853323426226
2025-03-22,4.940835647975668
2025-03-23,5.390002525064364
2025-03-24,4.042501893798273
2025-03-25,4.042501893798273
2025-03-26,3.817918455253925
2025-03-27,3.817918455253925
2025-03-28,4.2670853323426226
2025-03-29,4.940835647975668
2025-03-30,5.165419086520016
2025-03-31,4.042501893798273
2025-04-01,3.9302101745260996
2025-04-02,9.544796138134812
2025-04-03,5.726877682880888
2025-04-04,4.716252209431319
2025-04-05,5.726877682880888
2025-04-06,5.839169402153062
2025-04-07,4.603960490159145
2025-04-08,4.491668770886971
2025-04-09,4.491668770886971
2025-04-10,4.491668770886971
2025-04-11,4.8285439287034935
2025-04-12,5.614585963608714
2025-04-13,5.390002525064364
2025-04-14,4.2670853323426226
2025-04-15,4.03287688928923
2025-04-16,4.194897798524796
2025-04-17,4.03287688928923
2025-04-18,4.36012704259671
2025-04-19,4.849398105139754
2025-04-20,5.394815027318886
2025-04-21,3.976731029653143
2025-04-22,3.7056267359817507
2025-04-23,3.5965433515459244
2025-04-24,8.118691303378199
2025-04-25,4.469210427032536
2025-04-26,4.303981182960623
2025-04-27,4.958481489575581
2025-04-28,4.0858144140889685
2025-04-29,3.7056267359817507
2025-04-30,3.487459967110098
2025-05-01,3.9237935048534034
2025-05-02,4.0858144140889685
2025-05-03,4.522147951832276
2025-05-04,4.905543964775841
2025-05-05,4.03287688928923
2025-05-06,3.5965433515459244
2025-05-07,3.7056267359817507
2025-05-08,3.9237935048534034
2025-05-09,4.141960273725056
2025-05-10,4.578293811468362
2025-05-11,4.849398105139754
2025-05-12,4.141960273725056
2025-05-13,3.7056267359817507
2025-05-14,3.814710120417577
2025-05-15,3.811501785581229
2025-05-16,3.7056267359817507
2025-05-17,4.552627132777579
2025-05-18,4.764377231976536
2025-05-19,3.9173768351807077
2025-05-20,3.9173768351807077
2025-05-21,4.129126934379665
2025-05-22,3.9173768351807077
2025-05-23,3.811501785581229
2025-05-24,4.552627132777579
2025-05-25,4.976127331175494
2025-05-26,4.658502182377058
2025-05-27,3.811501785581229
2025-05-28,4.023251884780186
2025-05-29,3.811501785581229
2025-05-30,3.811501785581229
2025-05-31,4.658502182377058
2025-06-01,4.446752083178101
2025-06-02,3.5997516863822723
2025-06-03,3.5997516863822723
2025-06-04,3.5997516863822723
2025-06-05,3.811501785581229
2025-06-06,3.9173768351807077
2025-06-07,4.235001983979144
2025-06-08,4.764377231976536
2025-06-09,3.7056267359817507
2025-06-10,3.7056267359817507
2025-06-11,3.811501785581229
2025-06-12,4.023251884780186
2025-06-13,3.9173768351807077
2025-06-14,4.552627132777579
2025-06-15,4.870252281576015
2025-06-16,3.9173768351807077
2025-06-17,4.023251884780186
2025-06-18,3.9173768351807077
2025-06-19,3.811501785581229
2025-06-20,3.9173768351807077
2025-06-21,4.658502182377058
2025-06-22,4.658502182377058
2025-06-23,3.811501785581229
2025-06-24,4.129126934379665
2025-06-25,3.811501785581229
2025-06-26,4.235001983979144
2025-06-27,4.446752083178101
2025-06-28,4.764377231976536
2025-06-29,4.764377231976536
2025-06-30,3.9173768351807077
2025-07-01,4.129126934379665
2025-07-02,4.129126934379665
2025-07-03,4.658502182377058
2025-07-04,5.505502579172886
2025-07-05,5.187877430374451
2025-07-06,5.505502579172886
2025-07-07,4.446752083178101
2025-07-08,4.976127331175494
2025-07-09,4.870252281576015
2025-07-10,4.764377231976536
2025-07-11,5.2937524799739295
2025-07-12,6.458378025568194
2025-07-13,7.4112534719635015
2025-07-14,6.140752876769758
2025-07-15,6.458378025568194
2025-07-16,6.670128124767151
2025-07-17,6.881878223966108
2025-07-18,6.987753273565587
2025-07-19,8.470003967958288
2025-07-20,9.211129315154638
2025-07-21,7.1995033727645446
2025-07-22,6.670128124767151
2025-07-23,6.246627926369237
2025-07-24,6.03487782717028
2025-07-25,6.987753273565587
2025-07-26,7.51712852156298
2025-07-27,8.893504166356202
2025-07-28,6.352502975968715
2025-07-29,6.987753273565587
2025-07-30,6.670128124767151
2025-07-31,6.881878223966108
2025-08-01,6.246627926369237
2025-08-02,6.881878223966108
2025-08-03,7.4112534719635015
2025-08-04,5.611377628772365
2025-08-05,5.611377628772365
2025-08-06,5.929002777570801
2025-08-07,7.093628323165065
2025-08-08,5.929002777570801
2025-08-09,6.458378025568194
2025-08-10,7.305378422364023
2025-08-11,5.187877430374451
2025-08-12,4.870252281576015
2025-08-13,5.187877430374451
2025-08-14,5.187877430374451
2025-08-15,5.2937524799739295
2025-08-16,6.458378025568194
2025-08-17,6.03487782717028
2025-08-18,5.082002380774973
2025-08-19,6.987753273565587
2025-08-20,9.422879414353595
2025-08-21,8.893504166356202
2025-08-22,7.834753670361415
2025-08-23,8.681754067157245
2025-08-24,8.893504166356202
2025-08-25,7.1995033727645446
2025-08-26,6.140752876769758
2025-08-27,5.611377628772365
2025-08-28,5.717252678371844
2025-08-29,5.611377628772365
2025-08-30,6.140752876769758
2025-08-31,7.093628323165065
2025-09-01,6.987753273565587
2025-09-02,5.611377628772365
2025-09-03,5.929002777570801
2025-09-04,5.2937524799739295
2025-09-05,5.2937524799739295
2025-09-06,5.717252678371844
2025-09-07,5.823127727971323
2025-09-08,5.399627529573408
2025-09-09,4.976127331175494
2025-09-10,4.764377231976536
2025-09-11,4.340877033578622
2025-09-12,4.976127331175494
2025-09-13,5.399627529573408
2025-09-14,5.399627529573408
2025-09-15,4.552627132777579
2025-09-16,4.870252281576015
2025-09-17,4.870252281576015
2025-09-18,5.823127727971323
2025-09-19,6.564253075167673
2025-09-20,10.587504959947859
2025-09-21,9.952254662350988
2025-09-22,6.77600317436663
2025-09-23,6.670128124767151
2025-09-24,5.823127727971323
2025-09-25,5.611377628772365
2025-09-26,5.717252678371844
2025-09-27,6.670128124767151
2025-09-28,6.246627926369237
2025-09-29,5.187877430374451
2025-09-30,4.976127331175494
2025-10-01,5.187877430374451
2025-10-02,5.2937524799739295
2025-10-03,6.458378025568194
2025-10-04,6.881878223966108
2025-10-05,6.03487782717028
2025-10-06,4.764377231976536
2025-10-07,5.082002380774973
2025-10-08,5.2937524799739295
2025-10-09,5.187877430374451
2025-10-10,5.2937524799739295
2025-10-11,6.03487782717028
2025-10-12,6.458378025568194
2025-10-13,5.717252678371844
2025-10-14,5.187877430374451
2025-10-15,5.187877430374451
2025-10-16,5.505502579172886
2025-10-17,5.187877430374451
2025-10-18,5.823127727971323
2025-10-19,5.929002777570801
2025-10-20,5.082002380774973
2025-10-21,4.764377231976536
2025-10-22,5.187877430374451
2025-10-23,4.658502182377058
2025-10-24,5.2937524799739295
2025-10-25,6.458378025568194
2025-10-26,6.246627926369237
2025-10-27,5.399627529573408
2025-10-28,4.976127331175494
2025-10-29,5.399627529573408
2025-10-30,6.03487782717028
2025-10-31,8.681754067157245
2025-11-01,7.4112534719635015
2025-11-02,5.505502579172886
2025-11-03,4.552627132777579
2025-11-04,4.235001983979144
2025-11-05,4.023251884780186
2025-11-06,4.446752083178101
2025-11-07,4.764377231976536
2025-11-08,5.082002380774973
2025-11-09,5.187877430374451
2025-11-10,4.340877033578622
2025-11-11,4.552627132777579
2025-11-12,4.235001983979144
2025-11-13,4.552627132777579
2025-11-14,4.340877033578622
2025-11-15,4.764377231976536
2025-11-16,5.082002380774973
2025-11-17,3.7056267359817507
2025-11-18,4.235001983979144
2025-11-19,4.235001983979144
2025-11-20,4.446752083178101
2025-11-21,4.552627132777579
2025-11-22,5.399627529573408
2025-11-23,4.870252281576015
2025-11-24,4.446752083178101
2025-11-25,4.658502182377058
2025-11-26,5.2937524799739295
2025-11-27,5.187877430374451
2025-11-28,4.976127331175494
2025-11-29,5.2937524799739295
2025-11-30,5.082002380774973
2025-12-01,4.129126934379665
2025-12-02,4.340877033578622
2025-12-03,4.235001983979144
2025-12-04,4.764377231976536
2025-12-05,4.870252281576015
2025-12-06,5.399627529573408
2025-12-07,5.505502579172886
2025-12-08,4.552627132777579
2025-12-09,4.340877033578622
2025-12-10,4.446752083178101
2025-12-11,4.075208607072666
2025-12-12,5.620592010222149
2025-12-13,5.620592010222149
2025-12-14,5.673529535021888
2025-12-15,4.661599453452615
2025-12-16,4.7145369782523545
2025-12-17,4.341935267862771
2025-12-18,4.7145369782523545
2025-12-19,5.1675644942372525
2025-12-20,5.1675644942372525
2025-12-21,5.1675644942372525
2025-12-22,5.940256195811994
2025-12-23,5.434291155027357
2025-12-24,5.940256195811994
2025-12-25,7.0855496077763185
2025-12-26,5.620592010222149
2025-12-27,5.620592010222149
2025-12-28,5.806892865416941
2025-12-29,4.98126363904246
2025-12-30,5.620592010222149
2025-12-31,4.847900308647407
2026-01-01,5.0342011638422
2026-01-02,5.0342011638422
2026-01-03,5.434291155027357
2026-01-04,5.300927824632305
2026-01-05,4.022271082272926
2026-01-06,4.794962783847668
2026-01-07,4.7145369782523545
2026-01-08,4.661599453452615
2026-01-09,4.7145369782523545
2026-01-10,5.79065800286256
2026-01-11,5.79065800286256
2026-01-12,4.8255483357188
2026-01-13,4.503845113337547
2026-01-14,4.3429935021469195
2026-01-15,4.3429935021469195
2026-01-16,6.434064447625066
2026-01-17,5.147251558100053
2026-01-18,5.468954780481306
2026-01-19,4.8255483357188
2026-01-20,4.3429935021469195
2026-01-21,4.503845113337547
2026-01-22,4.664696724528173
2026-01-23,4.664696724528173
2026-01-24,5.30810316929068
2026-01-25,5.79065800286256
2026-01-26,5.147251558100053
2026-01-27,6.9166192811969465
2026-01-28,4.8255483357188
2026-01-29,4.3429935021469195
2026-01-30,4.8255483357188
2026-01-31,4.8255483357188
2026-02-01,4.986399946909426
2026-02-02,3.86043866857504
2026-02-03,4.021290279765666
2026-02-04,4.182141890956293
2026-02-05,3.699587057384413
2026-02-06,4.182141890956293
2026-02-07,4.8255483357188
2026-02-08,4.8255483357188
2026-02-09,3.699587057384413
2026-02-10,4.021290279765666
2026-02-11,4.182141890956293
2026-02-12,3.86043866857504
2026-02-13,4.3429935021469195
2026-02-14,4.8255483357188
2026-02-15,4.8255483357188
2026-02-16,4.664696724528173
2026-02-17,4.021290279765666
2026-02-18,3.86043866857504
2026-02-19,4.3429935021469195
2026-02-20,4.182141890956293
2026-02-21,4.986399946909426
2026-02-22,4.986399946909426
2026-02-23,4.021290279765666
2026-02-24,4.664696724528173
2026-02-25,4.021290279765666
2026-02-26,4.021290279765666
2026-02-27,4.182141890956293
2026-02-28,4.021290279765666
2026-03-01,4.986399946909426
2026-03-02,3.699587057384413
2026-03-03,4.021290279765666
2026-03-04,4.021290279765666
2026-03-05,4.021290279765666
2026-03-06,4.503845113337547
2026-03-07,5.147251558100053
2026-03-08,4.664696724528173
2026-03-09,4.021290279765666
2026-03-10,4.021290279765666
2026-03-11,4.182141890956293
2026-03-12,4.021290279765666
2026-03-13,4.3429935021469195
2026-03-14,5.147251558100053
2026-03-15,5.147251558100053
2026-03-16,4.182141890956293
2026-03-17,4.503845113337547
2026-03-18,4.182141890956293
2026-03-19,4.664696724528173
2026-03-20,4.021290279765666
2026-03-21,4.8255483357188
2026-03-22,4.986399946909426
2026-03-23,4.182141890956293
2026-03-24,4.021290279765666
2026-03-25,4.503845113337547
2026-03-26,3.86043866857504
2026-03-27,3.86043866857504
2026-03-28,4.503845113337547
2026-03-29,4.8255483357188
2026-03-30,4.182141890956293
2026-03-31,4.021290279765666
2026-04-01,4.503845113337547
2026-04-02,4.664696724528173
2026-04-03,4.3429935021469195
2026-04-04,5.147251558100053
2026-04-05,5.30810316929068
2026-04-06,4.664696724528173
2026-04-07,4.3429935021469195
2026-04-08,4.503845113337547
2026-04-09,4.3429935021469195
2026-04-10,4.8255483357188
2026-04-11,4.986399946909426
2026-04-12,5.147251558100053
2026-04-13,4.182141890956293
2026-04-14,4.021290279765666
2026-04-15,4.503845113337547
2026-04-16,4.8255483357188
2026-04-17,4.8255483357188
2026-04-18,5.629806391671933
2026-04-19,5.147251558100053
2026-04-20,4.503845113337547
2026-04-21,4.182141890956293
2026-04-22,4.986399946909426
2026-04-23,4.986399946909426
2026-04-24,4.664696724528173
2026-04-25,5.147251558100053
2026-04-26,5.468954780481306
2026-04-27,4.3429935021469195
2026-04-28,4.3429935021469195
2026-04-29,4.182141890956293
2026-04-30,4.182141890956293
2026-05-01,4.503845113337547
2026-05-02,5.147251558100053
2026-05-03,5.30810316929068
2026-05-04,4.3429935021469195
2026-05-05,4.664696724528173
2026-05-06,5.629806391671933
2026-05-07,5.147251558100053
2026-05-08,5.951509614053187
2026-05-09,6.112361225243813
2026-05-10,6.27321283643444
2026-05-11,5.468954780481306
2026-05-12,5.629806391671933
2026-05-13,5.629806391671933
2026-05-14,6.594916058815693
2026-05-15,6.434064447625066
2026-05-16,7.2383225035782
2026-05-17,6.9166192811969465
2026-05-18,7.881728948340706
2026-05-19,10.455354727390732
2026-05-20,10.777057949771987
2026-05-21,11.098761172153239
2026-05-22,13.189832117631386
2026-05-23,15.120051451918906
2026-05-24,16.085161119062665
2026-05-25,13.99409017358452
2026-05-26,11.098761172153239
2026-05-27,10.455354727390732
2026-05-28,9.972799893818852
2026-05-29,9.490245060246973
2026-05-30,11.098761172153239
2026-05-31,11.098761172153239
