Time,hillbilly_elegy
2024-11-10,4.285714285714286
2024-11-11,3.0
2024-11-12,2.714285714285714
2024-11-13,2.4285714285714284
2024-11-14,1.7142857142857142
2024-11-15,1.6428571428571428
2024-11-16,1.9285714285714284
2024-11-17,2.2857142857142856
2024-11-18,1.4285714285714284
2024-11-19,1.0714285714285714
2024-11-20,1.0
2024-11-21,1.0
2024-11-22,0.6428571428571428
2024-11-23,1.0714285714285714
2024-11-24,1.0
2024-11-25,0.6428571428571428
2024-11-26,0.5714285714285714
2024-11-27,0.5714285714285714
2024-11-28,0.7857142857142857
2024-11-29,1.2142857142857142
2024-11-30,1.1428571428571428
2024-12-01,0.7142857142857142
2024-12-02,0.42857142857142855
2024-12-03,0.5
2024-12-04,0.3571428571428571
2024-12-05,0.2857142857142857
2024-12-06,0.3571428571428571
2024-12-07,0.5
2024-12-08,0.5
2024-12-09,0.3571428571428571
2024-12-10,0.3571428571428571
2024-12-11,0.3571428571428571
2024-12-12,0.3571428571428571
2024-12-13,0.2857142857142857
2024-12-14,0.42857142857142855
2024-12-15,0.7857142857142857
2024-12-16,0.2857142857142857
2024-12-17,0.42857142857142855
2024-12-18,0.2857142857142857
2024-12-19,0.3571428571428571
2024-12-20,0.3571428571428571
2024-12-21,0.42857142857142855
2024-12-22,0.5714285714285714
2024-12-23,0.42857142857142855
2024-12-24,0.2857142857142857
2024-12-25,0.42857142857142855
2024-12-26,0.5714285714285714
2024-12-27,0.5714285714285714
2024-12-28,0.6428571428571428
2024-12-29,0.6428571428571428
2024-12-30,0.5
2024-12-31,0.6428571428571428
2025-01-01,0.7142857142857142
2025-01-02,0.5
2025-01-03,0.5
2025-01-04,0.7142857142857142
2025-01-05,0.6428571428571428
2025-01-06,0.5
2025-01-07,0.5
2025-01-08,0.5714285714285714
2025-01-09,0.5714285714285714
2025-01-10,0.5
2025-01-11,0.6428571428571428
2025-01-12,0.7142857142857142
2025-01-13,0.42857142857142855
2025-01-14,0.42857142857142855
2025-01-15,0.5
2025-01-16,0.5
2025-01-17,0.5714285714285714
2025-01-18,0.8571428571428571
2025-01-19,1.0714285714285714
2025-01-20,6.357142857142857
2025-01-21,7.142857142857142
2025-01-22,5.7142857142857135
2025-01-23,4.5
2025-01-24,3.5
2025-01-25,5.571428571428571
2025-01-26,4.928571428571428
2025-01-27,2.571428571428571
2025-01-28,2.5
2025-01-29,2.214285714285714
2025-01-30,2.071428571428571
2025-01-31,1.7142857142857142
2025-02-01,2.214285714285714
2025-02-02,2.2857142857142856
2025-02-03,1.2142857142857142
2025-02-04,1.0714285714285714
2025-02-05,0.7857142857142857
2025-02-06,0.8571428571428571
2025-02-07,0.8571428571428571
2025-02-08,1.2857142857142856
2025-02-09,1.5
2025-02-10,0.6428571428571428
2025-02-11,0.7142857142857142
2025-02-12,0.7142857142857142
2025-02-13,0.7857142857142857
2025-02-14,0.7857142857142857
2025-02-15,1.2857142857142856
2025-02-16,1.4285714285714284
2025-02-17,0.9285714285714285
2025-02-18,0.5714285714285714
2025-02-19,0.8571428571428571
2025-02-20,1.2857142857142856
2025-02-21,1.2142857142857142
2025-02-22,1.2142857142857142
2025-02-23,1.1428571428571428
2025-02-24,0.7142857142857142
2025-02-25,0.5714285714285714
2025-02-26,0.5
2025-02-27,0.7857142857142857
2025-02-28,1.1428571428571428
2025-03-01,1.4285714285714284
2025-03-02,1.5
2025-03-03,0.8571428571428571
2025-03-04,0.7857142857142857
2025-03-05,1.0714285714285714
2025-03-06,1.2142857142857142
2025-03-07,0.9285714285714285
2025-03-08,0.8571428571428571
2025-03-09,0.9285714285714285
2025-03-10,0.7857142857142857
2025-03-11,0.6428571428571428
2025-03-12,0.42857142857142855
2025-03-13,0.42857142857142855
2025-03-14,0.5714285714285714
2025-03-15,0.7142857142857142
2025-03-16,0.7857142857142857
2025-03-17,0.42857142857142855
2025-03-18,0.5
2025-03-19,0.42857142857142855
2025-03-20,0.3571428571428571
2025-03-21,0.3571428571428571
2025-03-22,0.42857142857142855
2025-03-23,0.42857142857142855
2025-03-24,0.42857142857142855
2025-03-25,0.5714285714285714
2025-03-26,0.3571428571428571
2025-03-27,0.42857142857142855
2025-03-28,0.42857142857142855
2025-03-29,0.5714285714285714
2025-03-30,0.5714285714285714
2025-03-31,0.3571428571428571
2025-04-01,0.2857142857142857
2025-04-02,0.2857142857142857
2025-04-03,0.2857142857142857
2025-04-04,0.3571428571428571
2025-04-05,0.42857142857142855
2025-04-06,0.5
2025-04-07,0.3571428571428571
2025-04-08,0.42857142857142855
2025-04-09,0.42857142857142855
2025-04-10,0.3571428571428571
2025-04-11,0.3571428571428571
2025-04-12,0.2857142857142857
2025-04-13,0.42857142857142855
2025-04-14,0.2857142857142857
2025-04-15,0.2985664854176965
2025-04-16,0.20353435491843797
2025-04-17,0.2800296589223925
2025-04-18,0.27261492832427087
2025-04-19,0.4107760751359367
2025-04-20,0.5674740484429066
2025-04-21,0.6476767177459218
2025-04-22,0.5563519525457241
2025-04-23,0.4144834404349975
2025-04-24,0.2948591201186357
2025-04-25,0.2948591201186357
2025-04-26,0.4218981710331191
2025-04-27,0.35652496292634694
2025-04-28,0.27261492832427087
2025-04-29,0.21465645081562035
2025-04-30,0.21836381611468114
2025-05-01,0.2948591201186357
2025-05-02,0.22207118141374196
2025-05-03,0.2800296589223925
2025-05-04,0.509515570934256
2025-05-05,0.19611962432031635
2025-05-06,0.22577854671280276
2025-05-07,0.19982698961937717
2025-05-08,0.2948591201186357
2025-05-09,0.21465645081562035
2025-05-10,0.34911023232822536
2025-05-11,0.36023232822540774
2025-05-12,0.21465645081562035
2025-05-13,0.20724172021749876
2025-05-14,0.22577854671280276
2025-05-15,0.20761245674740483
2025-05-16,0.20761245674740483
2025-05-17,0.22985664854176965
2025-05-18,0.36332179930795844
2025-05-19,0.25951557093425603
2025-05-20,0.28175976272862086
2025-05-21,0.20761245674740483
2025-05-22,0.25210084033613445
2025-05-23,0.22985664854176965
2025-05-24,0.34849233811171526
2025-05-25,0.3336628769154721
2025-05-26,0.31141868512110726
2025-05-27,0.23727137913989124
2025-05-28,0.3336628769154721
2025-05-29,0.21502718734552645
2025-05-30,0.24468610973801283
2025-05-31,0.35590706870983685
2025-06-01,0.28917449332674244
2025-06-02,0.28917449332674244
2025-06-03,0.0
2025-06-04,0.19278299555116163
2025-06-05,0.23727137913989124
2025-06-06,0.28175976272862086
2025-06-07,0.29658922392486403
2025-06-08,0.25210084033613445
2025-06-09,0.25951557093425603
2025-06-10,0.20761245674740483
2025-06-11,0.25210084033613445
2025-06-12,0.16312407315867522
2025-06-13,0.17795353435491842
2025-06-14,0.25210084033613445
2025-06-15,0.37815126050420167
2025-06-16,0.22985664854176965
2025-06-17,0.3040039545229857
2025-06-18,0.22244191794364804
2025-06-19,0.23727137913989124
2025-06-20,0.35590706870983685
2025-06-21,0.4671280276816609
2025-06-22,0.6747404844290658
2025-06-23,0.4671280276816609
2025-06-24,0.48937221947602566
2025-06-25,0.4300543746910529
2025-06-26,0.3336628769154721
2025-06-27,0.4448838358872961
2025-06-28,0.5042016806722689
2025-06-29,0.4448838358872961
2025-06-30,0.41522491349480967
2025-07-01,0.3707365299060801
2025-07-02,0.37815126050420167
2025-07-03,0.3040039545229857
2025-07-04,0.38556599110232326
2025-07-05,0.31883341571922885
2025-07-06,0.38556599110232326
2025-07-07,0.27434503213049927
2025-07-08,0.31141868512110726
2025-07-09,0.28917449332674244
2025-07-10,0.2669303015323776
2025-07-11,0.32624814631735044
2025-07-12,0.42263964409293125
2025-07-13,0.6228373702422145
2025-07-14,0.4078101828966881
2025-07-15,0.36332179930795844
2025-07-16,0.28917449332674244
2025-07-17,0.28917449332674244
2025-07-18,0.19278299555116163
2025-07-19,0.4300543746910529
2025-07-20,0.4300543746910529
2025-07-21,0.41522491349480967
2025-07-22,0.27434503213049927
2025-07-23,0.22985664854176965
2025-07-24,0.3707365299060801
2025-07-25,0.31883341571922885
2025-07-26,0.24468610973801283
2025-07-27,0.36332179930795844
2025-07-28,0.35590706870983685
2025-07-29,0.27434503213049927
2025-07-30,0.27434503213049927
2025-07-31,0.35590706870983685
2025-08-01,0.24468610973801283
2025-08-02,0.38556599110232326
2025-08-03,0.3336628769154721
2025-08-04,0.27434503213049927
2025-08-05,0.25210084033613445
2025-08-06,0.22985664854176965
2025-08-07,0.3040039545229857
2025-08-08,0.27434503213049927
2025-08-09,0.25210084033613445
2025-08-10,0.32624814631735044
2025-08-11,0.28917449332674244
2025-08-12,0.14829461196243202
2025-08-13,0.34849233811171526
2025-08-14,0.6599110232328225
2025-08-15,0.28175976272862086
2025-08-16,0.6080079090459714
2025-08-17,0.5042016806722689
2025-08-18,0.28175976272862086
2025-08-19,0.4003954522985665
2025-08-20,0.5264458724666337
2025-08-21,0.5561047948591201
2025-08-22,0.35590706870983685
2025-08-23,0.5042016806722689
2025-08-24,0.35590706870983685
2025-08-25,0.29658922392486403
2025-08-26,0.28917449332674244
2025-08-27,0.22985664854176965
2025-08-28,0.3040039545229857
2025-08-29,0.23727137913989124
2025-08-30,0.4300543746910529
2025-08-31,0.31141868512110726
2025-09-01,0.3336628769154721
2025-09-02,0.27434503213049927
2025-09-03,0.4078101828966881
2025-09-04,0.24468610973801283
2025-09-05,0.3040039545229857
2025-09-06,0.3707365299060801
2025-09-07,0.5190311418685121
2025-09-08,0.4078101828966881
2025-09-09,0.25210084033613445
2025-09-10,0.29658922392486403
2025-09-11,0.3040039545229857
2025-09-12,0.4078101828966881
2025-09-13,0.31141868512110726
2025-09-14,0.34849233811171526
2025-09-15,0.2669303015323776
2025-09-16,0.3040039545229857
2025-09-17,0.31141868512110726
2025-09-18,0.22985664854176965
2025-09-19,0.25210084033613445
2025-09-20,0.48937221947602566
2025-09-21,0.5042016806722689
2025-09-22,0.3410776075135937
2025-09-23,0.28917449332674244
2025-09-24,0.29658922392486403
2025-09-25,0.37815126050420167
2025-09-26,0.28917449332674244
2025-09-27,0.32624814631735044
2025-09-28,0.3707365299060801
2025-09-29,0.25210084033613445
2025-09-30,0.31141868512110726
2025-10-01,0.27434503213049927
2025-10-02,0.2669303015323776
2025-10-03,0.20019772614928324
2025-10-04,0.3410776075135937
2025-10-05,0.3040039545229857
2025-10-06,0.22985664854176965
2025-10-07,0.16312407315867522
2025-10-08,0.20761245674740483
2025-10-09,0.14829461196243202
2025-10-10,0.28917449332674244
2025-10-11,0.28175976272862086
2025-10-12,0.20019772614928324
2025-10-13,0.2669303015323776
2025-10-14,0.20019772614928324
2025-10-15,0.21502718734552645
2025-10-16,0.17795353435491842
2025-10-17,0.15570934256055363
2025-10-18,0.3040039545229857
2025-10-19,0.24468610973801283
2025-10-20,0.19278299555116163
2025-10-21,0.19278299555116163
2025-10-22,0.3410776075135937
2025-10-23,0.28917449332674244
2025-10-24,0.27434503213049927
2025-10-25,0.3707365299060801
2025-10-26,0.31883341571922885
2025-10-27,0.24468610973801283
2025-10-28,0.19278299555116163
2025-10-29,0.20761245674740483
2025-10-30,0.27434503213049927
2025-10-31,0.41522491349480967
2025-11-01,0.5190311418685121
2025-11-02,0.6154226396440929
2025-11-03,0.35590706870983685
2025-11-04,0.28917449332674244
2025-11-05,0.22244191794364804
2025-11-06,0.29658922392486403
2025-11-07,0.28917449332674244
2025-11-08,0.2669303015323776
2025-11-09,0.45229856648541766
2025-11-10,0.28917449332674244
2025-11-11,0.37815126050420167
2025-11-12,0.42263964409293125
2025-11-13,0.7414730598121602
2025-11-14,0.6228373702422145
2025-11-15,0.4671280276816609
2025-11-16,0.4448838358872961
2025-11-17,0.3336628769154721
2025-11-18,0.0
2025-11-19,0.19278299555116163
2025-11-20,0.20019772614928324
2025-11-21,0.14087988136431043
2025-11-22,0.28175976272862086
2025-11-23,0.27434503213049927
2025-11-24,0.22244191794364804
2025-11-25,0.20761245674740483
2025-11-26,0.32624814631735044
2025-11-27,0.20019772614928324
2025-11-28,0.25951557093425603
2025-11-29,0.31883341571922885
2025-11-30,0.19278299555116163
2025-12-01,0.11863568956994562
2025-12-02,0.22985664854176965
2025-12-03,0.12605042016806722
2025-12-04,0.1334651507661888
2025-12-05,0.14087988136431043
2025-12-06,0.11863568956994562
2025-12-07,0.20761245674740483
2025-12-08,0.17795353435491842
2025-12-09,0.21502718734552645
2025-12-10,0.17795353435491842
2025-12-11,0.13964409293129015
2025-12-12,0.13161146811665841
2025-12-13,0.2477755808205635
2025-12-14,0.24345032130499256
2025-12-15,0.09206623826000987
2025-12-16,0.16374196737518537
2025-12-17,0.1995798319327731
2025-12-18,0.1476767177459219
2025-12-19,0.15570934256055363
2025-12-20,0.18783984181908056
2025-12-21,0.2755808205635195
2025-12-22,0.2076124567474048
2025-12-23,0.2273850716757291
2025-12-24,0.25951557093425603
2025-12-25,0.0
2025-12-26,0.2675481957488878
2025-12-27,0.2514829461196243
2025-12-28,0.23541769649036082
2025-12-29,0.2755808205635195
2025-12-30,0.25951557093425603
2025-12-31,0.18783984181908056
2026-01-01,0.18783984181908056
2026-01-02,0.291646070192783
2026-01-03,0.23171033119130002
2026-01-04,0.23171033119130002
2026-01-05,0.22367770637666828
2026-01-06,0.2076124567474048
2026-01-07,0.15570934256055363
2026-01-08,0.31141868512110726
2026-01-09,0.3552891744933267
2026-01-10,0.3979238754325259
2026-01-11,0.26816608996539787
2026-01-12,0.28546712802768165
2026-01-13,0.25086505190311414
2026-01-14,0.3200692041522491
2026-01-15,0.3114186851211072
2026-01-16,0.2076124567474048
2026-01-17,0.3200692041522491
2026-01-18,0.2941176470588235
2026-01-19,0.38927335640138405
2026-01-20,0.35467128027681655
2026-01-21,0.35467128027681655
2026-01-22,0.2941176470588235
2026-01-23,0.46712802768166084
2026-01-24,0.4065743944636678
2026-01-25,0.4498269896193771
2026-01-26,0.2941176470588235
2026-01-27,0.3373702422145328
2026-01-28,0.3114186851211072
2026-01-29,0.38927335640138405
2026-01-30,0.3460207612456747
2026-01-31,0.46712802768166084
2026-02-01,0.4325259515570934
2026-02-02,0.2941176470588235
2026-02-03,0.2941176470588235
2026-02-04,0.18166089965397922
2026-02-05,0.27681660899653976
2026-02-06,0.4238754325259515
2026-02-07,0.48442906574394456
2026-02-08,0.22491349480968856
2026-02-09,0.2076124567474048
2026-02-10,0.1643598615916955
2026-02-11,0.17301038062283736
2026-02-12,0.19896193771626294
2026-02-13,0.1643598615916955
2026-02-14,0.19031141868512108
2026-02-15,0.18166089965397922
2026-02-16,0.23356401384083042
2026-02-17,0.27681660899653976
2026-02-18,0.1643598615916955
2026-02-19,0.19031141868512108
2026-02-20,0.23356401384083042
2026-02-21,0.19896193771626294
2026-02-22,0.24221453287197228
2026-02-23,0.19031141868512108
2026-02-24,0.13840830449826988
2026-02-25,0.46712802768166084
2026-02-26,0.2162629757785467
2026-02-27,0.25086505190311414
2026-02-28,0.25086505190311414
2026-03-01,0.328719723183391
2026-03-02,0.1643598615916955
2026-03-03,0.1643598615916955
2026-03-04,0.18166089965397922
2026-03-05,0.2076124567474048
2026-03-06,0.19031141868512108
2026-03-07,0.3200692041522491
2026-03-08,0.3460207612456747
2026-03-09,0.4152249134948096
2026-03-10,0.4152249134948096
2026-03-11,0.22491349480968856
2026-03-12,0.2076124567474048
2026-03-13,0.38927335640138405
2026-03-14,0.45847750865051895
2026-03-15,0.8650519031141868
2026-03-16,0.7958477508650518
2026-03-17,0.5363321799307957
2026-03-18,0.46712802768166084
2026-03-19,0.3460207612456747
2026-03-20,0.3200692041522491
2026-03-21,0.35467128027681655
2026-03-22,0.6228373702422144
2026-03-23,0.4152249134948096
2026-03-24,0.3200692041522491
2026-03-25,0.2162629757785467
2026-03-26,0.24221453287197228
2026-03-27,0.3114186851211072
2026-03-28,0.24221453287197228
2026-03-29,0.28546712802768165
2026-03-30,0.27681660899653976
2026-03-31,0.25951557093425603
2026-04-01,0.23356401384083042
2026-04-02,0.22491349480968856
2026-04-03,0.23356401384083042
2026-04-04,0.22491349480968856
2026-04-05,0.25951557093425603
2026-04-06,0.2076124567474048
2026-04-07,0.18166089965397922
2026-04-08,0.22491349480968856
2026-04-09,0.3027681660899654
2026-04-10,0.19896193771626294
2026-04-11,0.2941176470588235
2026-04-12,0.3027681660899654
2026-04-13,0.19031141868512108
2026-04-14,0.19896193771626294
2026-04-15,0.27681660899653976
2026-04-16,0.3027681660899654
2026-04-17,0.3200692041522491
2026-04-18,0.23356401384083042
2026-04-19,0.2941176470588235
2026-04-20,0.11245674740484428
2026-04-21,0.0
2026-04-22,0.24221453287197228
2026-04-23,0.24221453287197228
2026-04-24,0.18166089965397922
2026-04-25,0.14705882352941174
2026-04-26,0.26816608996539787
2026-04-27,0.1557093425605536
2026-04-28,0.27681660899653976
2026-04-29,0.328719723183391
2026-04-30,0.4238754325259515
2026-05-01,0.4065743944636678
2026-05-02,0.27681660899653976
2026-05-03,0.23356401384083042
2026-05-04,0.14705882352941174
2026-05-05,0.14705882352941174
2026-05-06,0.23356401384083042
2026-05-07,0.0
2026-05-08,0.13840830449826988
2026-05-09,0.1557093425605536
2026-05-10,0.2941176470588235
2026-05-11,0.27681660899653976
2026-05-12,0.17301038062283736
2026-05-13,0.19031141868512108
2026-05-14,0.19896193771626294
2026-05-15,0.19031141868512108
2026-05-16,0.13840830449826988
2026-05-17,0.1643598615916955
2026-05-18,0.18166089965397922
2026-05-19,0.17301038062283736
2026-05-20,0.26816608996539787
2026-05-21,0.12975778546712802
2026-05-22,0.12975778546712802
2026-05-23,0.18166089965397922
2026-05-24,0.0
2026-05-25,0.23356401384083042
2026-05-26,0.27681660899653976
2026-05-27,0.18166089965397922
2026-05-28,0.1643598615916955
2026-05-29,0.14705882352941174
2026-05-30,0.3200692041522491
2026-05-31,0.38062283737024216
