Time,ezra_miller
2024-10-29,0.6502898890713495
2024-10-30,0.433526592714233
2024-10-31,0.6502898890713495
2024-11-01,0.5419082408927913
2024-11-02,0.9754348336070243
2024-11-03,1.1054928114212943
2024-11-04,1.2355507892355642
2024-11-05,0.6936425483427728
2024-11-06,0.6936425483427728
2024-11-07,0.5202319112570797
2024-11-08,0.6069372297999263
2024-11-09,0.9537585039713127
2024-11-10,1.1054928114212943
2024-11-11,0.8237005261570427
2024-11-12,0.8453768557927543
2024-11-13,0.6069372297999263
2024-11-14,0.5852609001642146
2024-11-15,0.6936425483427728
2024-11-16,1.669077381949797
2024-11-17,0.8887295150641777
2024-11-18,0.6936425483427728
2024-11-19,0.9104058446998894
2024-11-20,0.8453768557927543
2024-11-21,0.6502898890713495
2024-11-22,0.41185026307852135
2024-11-23,1.1921981299641409
2024-11-24,0.9754348336070243
2024-11-25,0.5419082408927913
2024-11-26,0.6069372297999263
2024-11-27,1.127169141057006
2024-11-28,1.0187874928784475
2024-11-29,1.3439324374141224
2024-11-30,0.9104058446998894
2024-12-01,0.8453768557927543
2024-12-02,1.062140152149871
2024-12-03,1.300579778142699
2024-12-04,1.1488454706927176
2024-12-05,1.2138744595998525
2024-12-06,0.7803478668856194
2024-12-07,1.2138744595998525
2024-12-08,1.1488454706927176
2024-12-09,1.0187874928784475
2024-12-10,0.997111163242736
2024-12-11,0.7369952076141961
2024-12-12,0.6502898890713495
2024-12-13,0.8020241965213311
2024-12-14,0.6286135594356379
2024-12-15,1.2138744595998525
2024-12-16,0.6936425483427728
2024-12-17,1.0838164817855827
2024-12-18,0.7369952076141961
2024-12-19,0.8887295150641777
2024-12-20,0.8453768557927543
2024-12-21,0.8453768557927543
2024-12-22,1.1054928114212943
2024-12-23,0.9537585039713127
2024-12-24,0.9754348336070243
2024-12-25,0.9537585039713127
2024-12-26,0.9104058446998894
2024-12-27,1.1488454706927176
2024-12-28,1.2572271188712758
2024-12-29,1.430637755956969
2024-12-30,1.1921981299641409
2024-12-31,0.867053185428466
2025-01-01,1.1054928114212943
2025-01-02,0.7153188779784845
2025-01-03,0.8237005261570427
2025-01-04,0.932082174335601
2025-01-05,0.9537585039713127
2025-01-06,0.867053185428466
2025-01-07,0.6719662187070612
2025-01-08,0.6719662187070612
2025-01-09,0.6502898890713495
2025-01-10,0.6719662187070612
2025-01-11,0.7586715372499078
2025-01-12,1.1921981299641409
2025-01-13,1.5823720634069505
2025-01-14,1.0187874928784475
2025-01-15,0.7586715372499078
2025-01-16,0.3901739334428097
2025-01-17,0.0
2025-01-18,0.8887295150641777
2025-01-19,0.9104058446998894
2025-01-20,0.9104058446998894
2025-01-21,0.433526592714233
2025-01-22,0.47687925198565634
2025-01-23,0.563584570528503
2025-01-24,0.563584570528503
2025-01-25,0.7153188779784845
2025-01-26,0.867053185428466
2025-01-27,0.4552029223499447
2025-01-28,0.563584570528503
2025-01-29,0.5419082408927913
2025-01-30,0.563584570528503
2025-01-31,0.5202319112570797
2025-02-01,0.6936425483427728
2025-02-02,0.932082174335601
2025-02-03,0.5202319112570797
2025-02-04,0.7803478668856194
2025-02-05,0.6286135594356379
2025-02-06,0.6936425483427728
2025-02-07,0.6502898890713495
2025-02-08,1.0404638225141594
2025-02-09,1.0404638225141594
2025-02-10,0.8453768557927543
2025-02-11,0.6069372297999263
2025-02-12,0.5419082408927913
2025-02-13,0.5419082408927913
2025-02-14,0.5852609001642146
2025-02-15,0.7586715372499078
2025-02-16,1.3872850966855457
2025-02-17,1.062140152149871
2025-02-18,0.9104058446998894
2025-02-19,1.1054928114212943
2025-02-20,0.7803478668856194
2025-02-21,0.6069372297999263
2025-02-22,0.9104058446998894
2025-02-23,0.7803478668856194
2025-02-24,0.6936425483427728
2025-02-25,0.6502898890713495
2025-02-26,0.6502898890713495
2025-02-27,0.6936425483427728
2025-02-28,0.7586715372499078
2025-03-01,0.6502898890713495
2025-03-02,0.8887295150641777
2025-03-03,0.8020241965213311
2025-03-04,0.6502898890713495
2025-03-05,0.498555581621368
2025-03-06,0.3901739334428097
2025-03-07,0.7369952076141961
2025-03-08,0.8237005261570427
2025-03-09,1.0187874928784475
2025-03-10,0.8887295150641777
2025-03-11,1.1054928114212943
2025-03-12,0.8237005261570427
2025-03-13,0.7803478668856194
2025-03-14,0.8887295150641777
2025-03-15,1.7557827004926438
2025-03-16,1.2572271188712758
2025-03-17,0.8887295150641777
2025-03-18,0.867053185428466
2025-03-19,0.8020241965213311
2025-03-20,0.7586715372499078
2025-03-21,0.7586715372499078
2025-03-22,0.9754348336070243
2025-03-23,1.1921981299641409
2025-03-24,0.9104058446998894
2025-03-25,1.3872850966855457
2025-03-26,0.867053185428466
2025-03-27,0.9104058446998894
2025-03-28,0.7369952076141961
2025-03-29,0.6286135594356379
2025-03-30,1.1054928114212943
2025-03-31,1.0838164817855827
2025-04-01,0.5852609001642146
2025-04-02,0.563584570528503
2025-04-03,0.5202319112570797
2025-04-04,0.5852609001642146
2025-04-05,0.7369952076141961
2025-04-06,0.9537585039713127
2025-04-07,0.7153188779784845
2025-04-08,0.7153188779784845
2025-04-09,1.2138744595998525
2025-04-10,0.8453768557927543
2025-04-11,0.6502898890713495
2025-04-12,0.9537585039713127
2025-04-13,0.8020241965213311
2025-04-14,0.8887295150641777
2025-04-15,0.7369952076141961
2025-04-16,0.8321302099042639
2025-04-17,1.1476412301574004
2025-04-18,0.7261570427963403
2025-04-19,1.7052045980093165
2025-04-20,0.9898857200308321
2025-04-21,2.1483651150060883
2025-04-22,1.3053967402839683
2025-04-23,0.7586715372499078
2025-04-24,0.4841046951975602
2025-04-25,0.5900778623054839
2025-04-26,0.7586715372499078
2025-04-27,0.7261570427963403
2025-04-28,0.9790475552129763
2025-04-29,1.1259649005216885
2025-04-30,0.7369952076141961
2025-05-01,0.7369952076141961
2025-05-02,0.5900778623054839
2025-05-03,0.9682093903951204
2025-05-04,1.231938067629612
2025-05-05,1.231938067629612
2025-05-06,1.32707306991968
2025-05-07,0.5684015326697722
2025-05-08,0.5057810248332719
2025-05-09,0.9682093903951204
2025-05-10,0.66353653495984
2025-05-11,0.7996157154506964
2025-05-12,0.7261570427963403
2025-05-13,0.9055888825586201
2025-05-14,0.8104538802685523
2025-05-15,0.9007719204173509
2025-05-16,0.7369952076141961
2025-05-17,1.4739904152283922
2025-05-18,1.883432197236279
2025-05-19,1.392102058826815
2025-05-20,1.392102058826815
2025-05-21,1.0645486332205056
2025-05-22,1.2283253460236603
2025-05-23,1.2283253460236603
2025-05-24,1.7196554844331244
2025-05-25,0.9007719204173509
2025-05-26,1.3102137024252376
2025-05-27,1.0645486332205056
2025-05-28,0.8188835640157734
2025-05-29,1.7196554844331244
2025-05-30,1.146436989622083
2025-05-31,0.9826602768189282
2025-06-01,1.2283253460236603
2025-06-02,0.7369952076141961
2025-06-03,0.5732184948110415
2025-06-04,0.4094417820078867
2025-06-05,0.6551068512126188
2025-06-06,0.8188835640157734
2025-06-07,0.6551068512126188
2025-06-08,0.8188835640157734
2025-06-09,0.7369952076141961
2025-06-10,0.9007719204173509
2025-06-11,0.6551068512126188
2025-06-12,0.7369952076141961
2025-06-13,0.7369952076141961
2025-06-14,0.5732184948110415
2025-06-15,1.3102137024252376
2025-06-16,0.5732184948110415
2025-06-17,0.8188835640157734
2025-06-18,0.9007719204173509
2025-06-19,0.7369952076141961
2025-06-20,1.0645486332205056
2025-06-21,1.2283253460236603
2025-06-22,3.8487527508741355
2025-06-23,8.188835640157736
2025-06-24,3.766864394472558
2025-06-25,2.7023157612520525
2025-06-26,2.292873979244166
2025-06-27,2.538539048448898
2025-06-28,2.620427404850475
2025-06-29,2.292873979244166
2025-06-30,1.4739904152283922
2025-07-01,0.9826602768189282
2025-07-02,1.0645486332205056
2025-07-03,0.9007719204173509
2025-07-04,1.392102058826815
2025-07-05,1.0645486332205056
2025-07-06,1.146436989622083
2025-07-07,1.392102058826815
2025-07-08,1.7196554844331244
2025-07-09,1.7196554844331244
2025-07-10,1.0645486332205056
2025-07-11,1.146436989622083
2025-07-12,1.7196554844331244
2025-07-13,1.8015438408347018
2025-07-14,1.3102137024252376
2025-07-15,1.2283253460236603
2025-07-16,1.0645486332205056
2025-07-17,1.4739904152283922
2025-07-18,1.4739904152283922
2025-07-19,1.146436989622083
2025-07-20,1.883432197236279
2025-07-21,1.883432197236279
2025-07-22,1.4739904152283922
2025-07-23,1.5558787716299696
2025-07-24,1.392102058826815
2025-07-25,1.392102058826815
2025-07-26,1.392102058826815
2025-07-27,1.3102137024252376
2025-07-28,1.2283253460236603
2025-07-29,1.0645486332205056
2025-07-30,0.8188835640157734
2025-07-31,0.9826602768189282
2025-08-01,0.9007719204173509
2025-08-02,1.4739904152283922
2025-08-03,1.146436989622083
2025-08-04,0.9826602768189282
2025-08-05,1.3102137024252376
2025-08-06,0.8188835640157734
2025-08-07,0.9007719204173509
2025-08-08,0.6551068512126188
2025-08-09,1.146436989622083
2025-08-10,1.392102058826815
2025-08-11,1.146436989622083
2025-08-12,1.146436989622083
2025-08-13,0.6551068512126188
2025-08-14,0.9826602768189282
2025-08-15,0.9007719204173509
2025-08-16,1.146436989622083
2025-08-17,1.146436989622083
2025-08-18,0.8188835640157734
2025-08-19,0.9007719204173509
2025-08-20,0.9826602768189282
2025-08-21,0.7369952076141961
2025-08-22,0.9007719204173509
2025-08-23,1.392102058826815
2025-08-24,1.146436989622083
2025-08-25,0.9826602768189282
2025-08-26,0.7369952076141961
2025-08-27,0.8188835640157734
2025-08-28,0.6551068512126188
2025-08-29,0.8188835640157734
2025-08-30,0.9826602768189282
2025-08-31,1.3102137024252376
2025-09-01,1.2283253460236603
2025-09-02,0.9007719204173509
2025-09-03,0.7369952076141961
2025-09-04,0.7369952076141961
2025-09-05,0.7369952076141961
2025-09-06,0.9826602768189282
2025-09-07,0.9826602768189282
2025-09-08,0.9826602768189282
2025-09-09,0.5732184948110415
2025-09-10,0.5732184948110415
2025-09-11,0.7369952076141961
2025-09-12,0.5732184948110415
2025-09-13,0.9007719204173509
2025-09-14,0.8188835640157734
2025-09-15,0.6551068512126188
2025-09-16,0.6551068512126188
2025-09-17,0.7369952076141961
2025-09-18,0.5732184948110415
2025-09-19,0.4913301384094641
2025-09-20,0.9826602768189282
2025-09-21,0.8188835640157734
2025-09-22,0.9826602768189282
2025-09-23,0.9007719204173509
2025-09-24,0.8188835640157734
2025-09-25,0.5732184948110415
2025-09-26,0.6551068512126188
2025-09-27,0.9007719204173509
2025-09-28,0.9007719204173509
2025-09-29,0.9007719204173509
2025-09-30,1.0645486332205056
2025-10-01,0.7369952076141961
2025-10-02,0.7369952076141961
2025-10-03,0.6551068512126188
2025-10-04,0.6551068512126188
2025-10-05,0.6551068512126188
2025-10-06,1.7196554844331244
2025-10-07,0.9826602768189282
2025-10-08,0.8188835640157734
2025-10-09,0.5732184948110415
2025-10-10,0.6551068512126188
2025-10-11,0.6551068512126188
2025-10-12,0.5732184948110415
2025-10-13,0.6551068512126188
2025-10-14,0.5732184948110415
2025-10-15,0.6551068512126188
2025-10-16,0.7369952076141961
2025-10-17,0.6551068512126188
2025-10-18,0.7369952076141961
2025-10-19,0.9007719204173509
2025-10-20,1.5558787716299696
2025-10-21,0.5732184948110415
2025-10-22,0.4913301384094641
2025-10-23,0.5732184948110415
2025-10-24,0.7369952076141961
2025-10-25,0.0
2025-10-26,1.146436989622083
2025-10-27,0.5732184948110415
2025-10-28,0.4913301384094641
2025-10-29,0.7369952076141961
2025-10-30,0.6551068512126188
2025-10-31,0.4094417820078867
2025-11-01,1.637767128031547
2025-11-02,1.5558787716299696
2025-11-03,0.8188835640157734
2025-11-04,0.6551068512126188
2025-11-05,0.6551068512126188
2025-11-06,0.6551068512126188
2025-11-07,0.5732184948110415
2025-11-08,1.0645486332205056
2025-11-09,0.7369952076141961
2025-11-10,0.7369952076141961
2025-11-11,0.9826602768189282
2025-11-12,0.8188835640157734
2025-11-13,0.6551068512126188
2025-11-14,0.7369952076141961
2025-11-15,0.9826602768189282
2025-11-16,1.637767128031547
2025-11-17,0.9826602768189282
2025-11-18,0.6551068512126188
2025-11-19,0.7369952076141961
2025-11-20,0.4913301384094641
2025-11-21,0.9007719204173509
2025-11-22,0.6551068512126188
2025-11-23,1.0645486332205056
2025-11-24,0.7369952076141961
2025-11-25,0.5732184948110415
2025-11-26,0.6551068512126188
2025-11-27,0.7369952076141961
2025-11-28,0.7369952076141961
2025-11-29,0.9826602768189282
2025-11-30,1.0645486332205056
2025-12-01,0.5732184948110415
2025-12-02,0.6551068512126188
2025-12-03,0.6551068512126188
2025-12-04,0.3275534256063094
2025-12-05,0.5732184948110415
2025-12-06,0.8188835640157734
2025-12-07,0.9007719204173509
2025-12-08,0.6551068512126188
2025-12-09,0.5732184948110415
2025-12-10,0.4913301384094641
2025-12-11,0.4094417820078867
2025-12-12,0.5015661829596613
2025-12-13,0.8188835640157734
2025-12-14,0.5808955282236894
2025-12-15,0.5015661829596613
2025-12-16,0.4759760715841683
2025-12-17,0.6730199291754638
2025-12-18,0.5553054168481963
2025-12-19,0.6730199291754638
2025-12-20,0.7932934526402805
2025-12-21,0.83167861970352
2025-12-22,0.7139641073762525
2025-12-23,0.5808955282236894
2025-12-24,0.8188835640157734
2025-12-25,0.7523492744394918
2025-12-26,1.0440765441201112
2025-12-27,0.8060885083280269
2025-12-28,1.0568715998078577
2025-12-29,0.8982129092798015
2025-12-30,0.8188835640157734
2025-12-31,0.7395542187517454
2026-01-01,0.8188835640157734
2026-01-02,1.0696666554956042
2026-01-03,0.5681004725359429
2026-01-04,0.7139641073762525
2026-01-05,0.7267591630639989
2026-01-06,0.5808955282236894
2026-01-07,0.9775422545438296
2026-01-08,0.8188835640157734
2026-01-09,0.7267591630639989
2026-01-10,1.0747846777707026
2026-01-11,1.1003747891461955
2026-01-12,0.8188835640157734
2026-01-13,1.0236044550197168
2026-01-14,0.8188835640157734
2026-01-15,0.9212440095177451
2026-01-16,0.8444736753912664
2026-01-17,0.9212440095177451
2026-01-18,0.7677033412647876
2026-01-19,0.8956538981422522
2026-01-20,0.7165231185138018
2026-01-21,0.7677033412647876
2026-01-22,0.7932934526402805
2026-01-23,0.8956538981422522
2026-01-24,0.946834120893238
2026-01-25,1.2283253460236603
2026-01-26,1.1771451232726744
2026-01-27,1.1003747891461955
2026-01-28,0.6141626730118301
2026-01-29,0.7421132298892947
2026-01-30,0.7932934526402805
2026-01-31,0.7932934526402805
2026-02-01,0.8956538981422522
2026-02-02,0.8700637867667593
2026-02-03,0.639752784387323
2026-02-04,0.5118022275098584
2026-02-05,0.639752784387323
2026-02-06,0.5629824502608443
2026-02-07,0.7932934526402805
2026-02-08,1.253915457399153
2026-02-09,1.0747846777707026
2026-02-10,0.8444736753912664
2026-02-11,0.972424232268731
2026-02-12,0.7421132298892947
2026-02-13,0.8188835640157734
2026-02-14,0.6653428957628159
2026-02-15,1.0491945663952098
2026-02-16,1.4586363484030964
2026-02-17,1.0747846777707026
2026-02-18,1.0747846777707026
2026-02-19,0.7165231185138018
2026-02-20,0.7421132298892947
2026-02-21,1.0236044550197168
2026-02-22,0.946834120893238
2026-02-23,0.8700637867667593
2026-02-24,0.639752784387323
2026-02-25,0.7421132298892947
2026-02-26,0.4862121161343655
2026-02-27,0.5885725616363372
2026-02-28,0.7932934526402805
2026-03-01,1.0491945663952098
2026-03-02,0.7677033412647876
2026-03-03,0.8700637867667593
2026-03-04,0.9212440095177451
2026-03-05,0.8700637867667593
2026-03-06,0.5118022275098584
2026-03-07,1.0236044550197168
2026-03-08,1.2027352346481672
2026-03-09,0.6909330071383089
2026-03-10,0.8188835640157734
2026-03-11,0.5885725616363372
2026-03-12,0.6141626730118301
2026-03-13,0.6909330071383089
2026-03-14,0.946834120893238
2026-03-15,1.0236044550197168
2026-03-16,0.7932934526402805
2026-03-17,0.8444736753912664
2026-03-18,0.7932934526402805
2026-03-19,0.639752784387323
2026-03-20,0.946834120893238
2026-03-21,1.1003747891461955
2026-03-22,1.4586363484030964
2026-03-23,0.8444736753912664
2026-03-24,0.972424232268731
2026-03-25,0.972424232268731
2026-03-26,0.9980143436442239
2026-03-27,1.1771451232726744
2026-03-28,0.8700637867667593
2026-03-29,0.9980143436442239
2026-03-30,0.8444736753912664
2026-03-31,0.7677033412647876
2026-04-01,0.3838516706323938
2026-04-02,0.8700637867667593
2026-04-03,0.639752784387323
2026-04-04,0.9212440095177451
2026-04-05,0.8444736753912664
2026-04-06,0.9980143436442239
2026-04-07,0.6141626730118301
2026-04-08,0.7165231185138018
2026-04-09,0.946834120893238
2026-04-10,0.7421132298892947
2026-04-11,1.2027352346481672
2026-04-12,1.0491945663952098
2026-04-13,0.7677033412647876
2026-04-14,0.4862121161343655
2026-04-15,0.5629824502608443
2026-04-16,0.33267144788140796
2026-04-17,0.6909330071383089
2026-04-18,0.8956538981422522
2026-04-19,0.7421132298892947
2026-04-20,0.5629824502608443
2026-04-21,0.6141626730118301
2026-04-22,0.5885725616363372
2026-04-23,0.6909330071383089
2026-04-24,1.1259649005216885
2026-04-25,1.0236044550197168
2026-04-26,0.9980143436442239
2026-04-27,1.0747846777707026
2026-04-28,1.1259649005216885
2026-04-29,0.7421132298892947
2026-04-30,0.8188835640157734
2026-05-01,0.6141626730118301
2026-05-02,0.946834120893238
2026-05-03,1.279505568774646
2026-05-04,0.7421132298892947
2026-05-05,0.8700637867667593
2026-05-06,0.8444736753912664
2026-05-07,0.5885725616363372
2026-05-08,0.4862121161343655
2026-05-09,0.4862121161343655
2026-05-10,0.8188835640157734
2026-05-11,2.559011137549292
2026-05-12,0.7677033412647876
2026-05-13,1.0236044550197168
2026-05-14,1.1771451232726744
2026-05-15,0.7677033412647876
2026-05-16,1.0747846777707026
2026-05-17,0.946834120893238
2026-05-18,0.8700637867667593
2026-05-19,0.5373923388853513
2026-05-20,0.6653428957628159
2026-05-21,0.5885725616363372
2026-05-22,0.639752784387323
2026-05-23,0.7932934526402805
2026-05-24,0.9212440095177451
2026-05-25,0.7932934526402805
2026-05-26,0.8444736753912664
2026-05-27,0.8444736753912664
2026-05-28,0.7421132298892947
2026-05-29,0.639752784387323
2026-05-30,0.972424232268731
2026-05-31,0.972424232268731
