Time,nia_long
2024-10-29,0.3383458646616541
2024-10-30,0.744360902255639
2024-10-31,0.6541353383458646
2024-11-01,0.5413533834586466
2024-11-02,0.6090225563909775
2024-11-03,0.5639097744360901
2024-11-04,0.3609022556390977
2024-11-05,0.3157894736842105
2024-11-06,0.2932330827067669
2024-11-07,0.3157894736842105
2024-11-08,0.3157894736842105
2024-11-09,0.42857142857142855
2024-11-10,0.38345864661654133
2024-11-11,0.42857142857142855
2024-11-12,0.5639097744360901
2024-11-13,0.2706766917293233
2024-11-14,0.3383458646616541
2024-11-15,0.3157894736842105
2024-11-16,0.2932330827067669
2024-11-17,0.45112781954887216
2024-11-18,0.3609022556390977
2024-11-19,0.47368421052631576
2024-11-20,0.3383458646616541
2024-11-21,0.3157894736842105
2024-11-22,0.3157894736842105
2024-11-23,0.518796992481203
2024-11-24,0.45112781954887216
2024-11-25,0.42857142857142855
2024-11-26,0.3157894736842105
2024-11-27,0.38345864661654133
2024-11-28,0.6090225563909775
2024-11-29,0.45112781954887216
2024-11-30,0.49624060150375937
2024-12-01,1.1052631578947367
2024-12-02,0.7669172932330827
2024-12-03,0.38345864661654133
2024-12-04,0.9699248120300752
2024-12-05,0.631578947368421
2024-12-06,0.8120300751879699
2024-12-07,0.7218045112781954
2024-12-08,0.49624060150375937
2024-12-09,0.49624060150375937
2024-12-10,1.1052631578947367
2024-12-11,0.6766917293233082
2024-12-12,0.6090225563909775
2024-12-13,0.518796992481203
2024-12-14,1.0150375939849623
2024-12-15,1.037593984962406
2024-12-16,0.631578947368421
2024-12-17,0.47368421052631576
2024-12-18,0.40601503759398494
2024-12-19,1.1729323308270676
2024-12-20,1.218045112781955
2024-12-21,1.5563909774436089
2024-12-22,1.443609022556391
2024-12-23,1.6466165413533833
2024-12-24,1.218045112781955
2024-12-25,1.5112781954887218
2024-12-26,0.744360902255639
2024-12-27,0.6992481203007519
2024-12-28,0.5639097744360901
2024-12-29,0.6541353383458646
2024-12-30,0.9248120300751879
2024-12-31,0.744360902255639
2025-01-01,0.49624060150375937
2025-01-02,0.5639097744360901
2025-01-03,0.631578947368421
2025-01-04,0.8345864661654134
2025-01-05,0.7218045112781954
2025-01-06,0.47368421052631576
2025-01-07,0.518796992481203
2025-01-08,0.5864661654135338
2025-01-09,0.40601503759398494
2025-01-10,0.47368421052631576
2025-01-11,0.5864661654135338
2025-01-12,0.5864661654135338
2025-01-13,0.42857142857142855
2025-01-14,0.24812030075187969
2025-01-15,0.2932330827067669
2025-01-16,0.49624060150375937
2025-01-17,0.47368421052631576
2025-01-18,0.5413533834586466
2025-01-19,0.45112781954887216
2025-01-20,0.5639097744360901
2025-01-21,0.518796992481203
2025-01-22,0.40601503759398494
2025-01-23,0.3609022556390977
2025-01-24,0.42857142857142855
2025-01-25,0.47368421052631576
2025-01-26,0.5639097744360901
2025-01-27,0.3609022556390977
2025-01-28,0.6090225563909775
2025-01-29,0.3383458646616541
2025-01-30,0.3383458646616541
2025-01-31,0.5413533834586466
2025-02-01,0.47368421052631576
2025-02-02,0.40601503759398494
2025-02-03,0.2706766917293233
2025-02-04,0.42857142857142855
2025-02-05,0.3157894736842105
2025-02-06,0.3383458646616541
2025-02-07,0.3157894736842105
2025-02-08,0.49624060150375937
2025-02-09,0.47368421052631576
2025-02-10,0.3157894736842105
2025-02-11,0.3609022556390977
2025-02-12,0.3157894736842105
2025-02-13,0.5639097744360901
2025-02-14,0.40601503759398494
2025-02-15,0.518796992481203
2025-02-16,0.6541353383458646
2025-02-17,0.5413533834586466
2025-02-18,0.518796992481203
2025-02-19,0.45112781954887216
2025-02-20,0.49624060150375937
2025-02-21,0.3383458646616541
2025-02-22,0.518796992481203
2025-02-23,0.6766917293233082
2025-02-24,0.3383458646616541
2025-02-25,0.6090225563909775
2025-02-26,0.5864661654135338
2025-02-27,0.518796992481203
2025-02-28,0.38345864661654133
2025-03-01,0.5413533834586466
2025-03-02,0.7669172932330827
2025-03-03,0.5864661654135338
2025-03-04,0.42857142857142855
2025-03-05,0.3157894736842105
2025-03-06,0.42857142857142855
2025-03-07,0.47368421052631576
2025-03-08,0.8571428571428571
2025-03-09,0.7218045112781954
2025-03-10,0.518796992481203
2025-03-11,0.3383458646616541
2025-03-12,0.38345864661654133
2025-03-13,0.45112781954887216
2025-03-14,0.3609022556390977
2025-03-15,0.631578947368421
2025-03-16,0.518796992481203
2025-03-17,0.3609022556390977
2025-03-18,0.40601503759398494
2025-03-19,0.40601503759398494
2025-03-20,0.3609022556390977
2025-03-21,0.518796992481203
2025-03-22,0.631578947368421
2025-03-23,0.7218045112781954
2025-03-24,0.8345864661654134
2025-03-25,2.2556390977443606
2025-03-26,1.3082706766917291
2025-03-27,0.6541353383458646
2025-03-28,0.7669172932330827
2025-03-29,1.0827067669172932
2025-03-30,0.9473684210526315
2025-03-31,0.631578947368421
2025-04-01,0.5413533834586466
2025-04-02,0.42857142857142855
2025-04-03,0.518796992481203
2025-04-04,0.518796992481203
2025-04-05,0.5639097744360901
2025-04-06,0.6992481203007519
2025-04-07,0.9248120300751879
2025-04-08,0.3609022556390977
2025-04-09,0.47368421052631576
2025-04-10,0.6090225563909775
2025-04-11,0.45112781954887216
2025-04-12,0.5413533834586466
2025-04-13,0.5864661654135338
2025-04-14,0.47368421052631576
2025-04-15,0.447215774592572
2025-04-16,0.36054326798428427
2025-04-17,0.3856747050241396
2025-04-18,0.4541423953681387
2025-04-19,0.5338882812008596
2025-04-20,0.4974786486722826
2025-04-21,1.0200887343844205
2025-04-22,0.5338882812008596
2025-04-23,0.35361664720871755
2025-04-24,0.9377678024892879
2025-04-25,0.36054326798428427
2025-04-26,0.447215774592572
2025-04-27,0.9446944232648546
2025-04-28,0.4220843375527167
2025-04-29,0.8146856633524231
2025-04-30,0.2738707613759966
2025-05-01,0.6092825923204257
2025-05-02,0.3856747050241396
2025-05-03,0.9698258603047099
2025-05-04,0.591077776056137
2025-05-05,0.9949572973445652
2025-05-06,0.42901095832828345
2025-05-07,0.5408149019764265
2025-05-08,0.7895542263125678
2025-05-09,0.447215774592572
2025-05-10,0.6595454664001361
2025-05-11,0.6023559715448589
2025-05-12,0.42901095832828345
2025-05-13,0.447215774592572
2025-05-14,0.4541423953681387
2025-05-15,0.5818361451476068
2025-05-16,0.6233958698010073
2025-05-17,0.5264231789430728
2025-05-18,0.4710102127385388
2025-05-19,0.41559724653400487
2025-05-20,0.2493583479204029
2025-05-21,0.36018428032947086
2025-05-22,0.3186245556760704
2025-05-23,0.4987166958408058
2025-05-24,0.5818361451476068
2025-05-25,0.5125699373919393
2025-05-26,0.45715697118740534
2025-05-27,0.44330372963627185
2025-05-28,0.36018428032947086
2025-05-29,0.4710102127385388
2025-05-30,0.5125699373919393
2025-05-31,0.4710102127385388
2025-06-01,0.4848634542896723
2025-06-02,0.3324777972272039
2025-06-03,0.3324777972272039
2025-06-04,0.3186245556760704
2025-06-05,0.3324777972272039
2025-06-06,0.41559724653400487
2025-06-07,0.5125699373919393
2025-06-08,0.4710102127385388
2025-06-09,0.5541296620453398
2025-06-10,1.3853241551133495
2025-06-11,0.7480750437612087
2025-06-12,0.7065153191078083
2025-06-13,0.5264231789430728
2025-06-14,0.37403752188060435
2025-06-15,0.5956893866987403
2025-06-16,0.5402764204942063
2025-06-17,0.5125699373919393
2025-06-18,0.4987166958408058
2025-06-19,0.4987166958408058
2025-06-20,0.45715697118740534
2025-06-21,0.6233958698010073
2025-06-22,0.45715697118740534
2025-06-23,0.4017440049828714
2025-06-24,0.45715697118740534
2025-06-25,0.36018428032947086
2025-06-26,0.4848634542896723
2025-06-27,0.3186245556760704
2025-06-28,0.44330372963627185
2025-06-29,0.4987166958408058
2025-06-30,0.3186245556760704
2025-07-01,0.3463310387783374
2025-07-02,0.3463310387783374
2025-07-03,0.4017440049828714
2025-07-04,0.45715697118740534
2025-07-05,0.3047713141249369
2025-07-06,0.5541296620453398
2025-07-07,0.22165186481813592
2025-07-08,0.41559724653400487
2025-07-09,0.4017440049828714
2025-07-10,0.3463310387783374
2025-07-11,0.41559724653400487
2025-07-12,0.3047713141249369
2025-07-13,0.5541296620453398
2025-07-14,0.4710102127385388
2025-07-15,0.37403752188060435
2025-07-16,0.3186245556760704
2025-07-17,0.41559724653400487
2025-07-18,0.5264231789430728
2025-07-19,0.6233958698010073
2025-07-20,0.5818361451476068
2025-07-21,0.41559724653400487
2025-07-22,0.41559724653400487
2025-07-23,0.3047713141249369
2025-07-24,0.44330372963627185
2025-07-25,0.3324777972272039
2025-07-26,0.3047713141249369
2025-07-27,0.5125699373919393
2025-07-28,0.3324777972272039
2025-07-29,0.2909180725738034
2025-07-30,0.2770648310226699
2025-07-31,0.3324777972272039
2025-08-01,0.3186245556760704
2025-08-02,0.44330372963627185
2025-08-03,0.3047713141249369
2025-08-04,0.2770648310226699
2025-08-05,0.4017440049828714
2025-08-06,0.4017440049828714
2025-08-07,0.36018428032947086
2025-08-08,0.3324777972272039
2025-08-09,0.4017440049828714
2025-08-10,0.44330372963627185
2025-08-11,0.3878907634317379
2025-08-12,0.42945048808513836
2025-08-13,0.4017440049828714
2025-08-14,0.37403752188060435
2025-08-15,0.2770648310226699
2025-08-16,0.3463310387783374
2025-08-17,0.5125699373919393
2025-08-18,0.37403752188060435
2025-08-19,0.9697269085793446
2025-08-20,0.8727542177214102
2025-08-21,0.5679829035964733
2025-08-22,0.44330372963627185
2025-08-23,0.44330372963627185
2025-08-24,0.4017440049828714
2025-08-25,0.3324777972272039
2025-08-26,0.5125699373919393
2025-08-27,0.3878907634317379
2025-08-28,0.3878907634317379
2025-08-29,0.3324777972272039
2025-08-30,0.2632115894715364
2025-08-31,0.36018428032947086
2025-09-01,0.36018428032947086
2025-09-02,0.37403752188060435
2025-09-03,0.3186245556760704
2025-09-04,0.2493583479204029
2025-09-05,0.4017440049828714
2025-09-06,0.41559724653400487
2025-09-07,0.37403752188060435
2025-09-08,0.5956893866987403
2025-09-09,0.44330372963627185
2025-09-10,0.2770648310226699
2025-09-11,0.3186245556760704
2025-09-12,0.2632115894715364
2025-09-13,0.4017440049828714
2025-09-14,0.3186245556760704
2025-09-15,0.2770648310226699
2025-09-16,0.20779862326700244
2025-09-17,0.2770648310226699
2025-09-18,0.2770648310226699
2025-09-19,0.2770648310226699
2025-09-20,0.3047713141249369
2025-09-21,0.2355051063692694
2025-09-22,0.37403752188060435
2025-09-23,0.3463310387783374
2025-09-24,0.3324777972272039
2025-09-25,0.2909180725738034
2025-09-26,0.2909180725738034
2025-09-27,0.37403752188060435
2025-09-28,0.36018428032947086
2025-09-29,0.16623889861360194
2025-09-30,0.3047713141249369
2025-10-01,0.2632115894715364
2025-10-02,0.37403752188060435
2025-10-03,0.44330372963627185
2025-10-04,0.37403752188060435
2025-10-05,0.3047713141249369
2025-10-06,0.3047713141249369
2025-10-07,0.3047713141249369
2025-10-08,0.3186245556760704
2025-10-09,0.3878907634317379
2025-10-10,0.3463310387783374
2025-10-11,0.5956893866987403
2025-10-12,0.5956893866987403
2025-10-13,0.4710102127385388
2025-10-14,0.3463310387783374
2025-10-15,0.4848634542896723
2025-10-16,0.5541296620453398
2025-10-17,0.44330372963627185
2025-10-18,0.5264231789430728
2025-10-19,0.37403752188060435
2025-10-20,0.42945048808513836
2025-10-21,0.4017440049828714
2025-10-22,0.6788088360055413
2025-10-23,0.3047713141249369
2025-10-24,0.37403752188060435
2025-10-25,0.42945048808513836
2025-10-26,0.2493583479204029
2025-10-27,0.7342218022100753
2025-10-28,0.6511023529032742
2025-10-29,0.42945048808513836
2025-10-30,0.8173412515168762
2025-10-31,0.5264231789430728
2025-11-01,0.6095426282498738
2025-11-02,0.45715697118740534
2025-11-03,0.37403752188060435
2025-11-04,0.36018428032947086
2025-11-05,0.41559724653400487
2025-11-06,0.6788088360055413
2025-11-07,0.5264231789430728
2025-11-08,0.5956893866987403
2025-11-09,0.5679829035964733
2025-11-10,0.45715697118740534
2025-11-11,0.3047713141249369
2025-11-12,0.37403752188060435
2025-11-13,0.3878907634317379
2025-11-14,0.37403752188060435
2025-11-15,0.5125699373919393
2025-11-16,0.41559724653400487
2025-11-17,0.4017440049828714
2025-11-18,0.4987166958408058
2025-11-19,0.4017440049828714
2025-11-20,0.45715697118740534
2025-11-21,0.4017440049828714
2025-11-22,0.4848634542896723
2025-11-23,0.4017440049828714
2025-11-24,0.4017440049828714
2025-11-25,0.3186245556760704
2025-11-26,0.8450477346191432
2025-11-27,0.6095426282498738
2025-11-28,0.5125699373919393
2025-11-29,0.3878907634317379
2025-11-30,0.5402764204942063
2025-12-01,0.36018428032947086
2025-12-02,0.4017440049828714
2025-12-03,0.44330372963627185
2025-12-04,0.3878907634317379
2025-12-05,0.3878907634317379
2025-12-06,0.5956893866987403
2025-12-07,0.5818361451476068
2025-12-08,0.36018428032947086
2025-12-09,0.3878907634317379
2025-12-10,0.4848634542896723
2025-12-11,0.7487232890330988
2025-12-12,0.7059030874621343
2025-12-13,0.7417966682575321
2025-12-14,0.435128636485213
2025-12-15,0.44205525726077977
2025-12-16,0.5635892411981068
2025-12-17,0.40616167646538187
2025-12-18,0.3564148541188505
2025-12-19,0.4779488380561776
2025-12-20,0.44205525726077977
2025-12-21,0.5566626204225401
2025-12-22,0.5566626204225401
2025-12-23,0.44205525726077977
2025-12-24,0.5774424827492404
2025-12-25,0.4918020796073111
2025-12-26,0.5635892411981068
2025-12-27,0.5635892411981068
2025-12-28,0.527695660402709
2025-12-29,0.435128636485213
2025-12-30,0.4489818780363465
2025-12-31,0.5635892411981068
2026-01-01,0.3992350556898151
2026-01-02,0.6133360635446383
2026-01-03,0.5774424827492404
2026-01-04,0.4918020796073111
2026-01-05,0.3494882333432837
2026-01-06,0.435128636485213
2026-01-07,0.3564148541188505
2026-01-08,0.3564148541188505
2026-01-09,0.3992350556898151
2026-01-10,0.30856474941970136
2026-01-11,0.3526454279082301
2026-01-12,0.30856474941970136
2026-01-13,0.2644840709311726
2026-01-14,0.39672610639675887
2026-01-15,0.4848874633738164
2026-01-16,0.39672610639675887
2026-01-17,0.44080678488528763
2026-01-18,0.30856474941970136
2026-01-19,0.44080678488528763
2026-01-20,0.4848874633738164
2026-01-21,0.39672610639675887
2026-01-22,0.3526454279082301
2026-01-23,0.3526454279082301
2026-01-24,0.5289681418623452
2026-01-25,0.4848874633738164
2026-01-26,0.30856474941970136
2026-01-27,0.39672610639675887
2026-01-28,0.44080678488528763
2026-01-29,0.4848874633738164
2026-01-30,0.4848874633738164
2026-01-31,0.6171294988394027
2026-02-01,0.6612101773279314
2026-02-02,0.7052908558164602
2026-02-03,0.6171294988394027
2026-02-04,0.5289681418623452
2026-02-05,0.44080678488528763
2026-02-06,0.44080678488528763
2026-02-07,0.749371534304989
2026-02-08,0.5289681418623452
2026-02-09,0.39672610639675887
2026-02-10,0.44080678488528763
2026-02-11,0.4848874633738164
2026-02-12,0.4848874633738164
2026-02-13,0.6612101773279314
2026-02-14,0.5730488203508739
2026-02-15,0.5289681418623452
2026-02-16,0.6171294988394027
2026-02-17,0.6612101773279314
2026-02-18,0.7052908558164602
2026-02-19,0.4848874633738164
2026-02-20,0.7934522127935177
2026-02-21,0.8375328912820466
2026-02-22,0.8816135697705753
2026-02-23,0.5730488203508739
2026-02-24,0.5730488203508739
2026-02-25,0.6171294988394027
2026-02-26,0.5289681418623452
2026-02-27,0.4848874633738164
2026-02-28,0.4848874633738164
2026-03-01,0.749371534304989
2026-03-02,0.44080678488528763
2026-03-03,0.4848874633738164
2026-03-04,0.39672610639675887
2026-03-05,0.6171294988394027
2026-03-06,0.7052908558164602
2026-03-07,0.6612101773279314
2026-03-08,0.6612101773279314
2026-03-09,0.6171294988394027
2026-03-10,0.6171294988394027
2026-03-11,0.9256942482591041
2026-03-12,0.4848874633738164
2026-03-13,0.7052908558164602
2026-03-14,1.5428237470985067
2026-03-15,0.9256942482591041
2026-03-16,0.5289681418623452
2026-03-17,0.4848874633738164
2026-03-18,1.1901783191902766
2026-03-19,0.7052908558164602
2026-03-20,0.5730488203508739
2026-03-21,0.6612101773279314
2026-03-22,0.6612101773279314
2026-03-23,0.44080678488528763
2026-03-24,0.6612101773279314
2026-03-25,0.5730488203508739
2026-03-26,0.5289681418623452
2026-03-27,0.44080678488528763
2026-03-28,0.7934522127935177
2026-03-29,0.6171294988394027
2026-03-30,0.39672610639675887
2026-03-31,0.3526454279082301
2026-04-01,0.5289681418623452
2026-04-02,0.44080678488528763
2026-04-03,0.39672610639675887
2026-04-04,0.8816135697705753
2026-04-05,1.0138556052361616
2026-04-06,0.5289681418623452
2026-04-07,0.39672610639675887
2026-04-08,0.4848874633738164
2026-04-09,0.7052908558164602
2026-04-10,0.749371534304989
2026-04-11,0.9256942482591041
2026-04-12,0.6612101773279314
2026-04-13,0.6171294988394027
2026-04-14,2.7770827447773123
2026-04-15,3.306050886639657
2026-04-16,2.5125986738461394
2026-04-17,1.498743068609978
2026-04-18,1.6309851040755643
2026-04-19,1.5869044255870355
2026-04-20,1.0579362837246904
2026-04-21,1.2342589976788054
2026-04-22,2.5125986738461394
2026-04-23,2.424437316869082
2026-04-24,2.997486137219956
2026-04-25,4.408067848852877
2026-04-26,3.2619702081511286
2026-04-27,2.3362759598920246
2026-04-28,1.9836305319837944
2026-04-29,1.895469175006737
2026-04-30,1.7191464610526217
2026-05-01,1.6309851040755643
2026-05-02,2.3362759598920246
2026-05-03,2.5566793523346685
2026-05-04,2.0717918889608518
2026-05-05,2.027711210472323
2026-05-06,1.3665010331443916
2026-05-07,1.3224203546558628
2026-05-08,1.1901783191902766
2026-05-09,1.3224203546558628
2026-05-10,1.4105817116329205
2026-05-11,1.1020169622132192
2026-05-12,0.8375328912820466
2026-05-13,0.8816135697705753
2026-05-14,1.0579362837246904
2026-05-15,0.9256942482591041
2026-05-16,1.1901783191902766
2026-05-17,1.1020169622132192
2026-05-18,0.7934522127935177
2026-05-19,0.6171294988394027
2026-05-20,0.749371534304989
2026-05-21,0.7052908558164602
2026-05-22,0.7934522127935177
2026-05-23,0.8816135697705753
2026-05-24,0.8816135697705753
2026-05-25,1.0138556052361616
2026-05-26,0.7934522127935177
2026-05-27,0.5730488203508739
2026-05-28,0.5730488203508739
2026-05-29,0.6171294988394027
2026-05-30,0.8375328912820466
2026-05-31,0.7934522127935177
