Time,tiempo_mañana
2024-09-25,104.86077165697961
2024-09-26,97.98465548275144
2024-09-27,99.70368452630848
2024-09-28,96.26562643919439
2024-09-29,77.35630696006693
2024-09-30,70.48019078583876
2024-10-01,67.04213269872467
2024-10-02,55.00892939382537
2024-10-03,58.446987480939455
2024-10-04,72.1992198293958
2024-10-05,61.88504556805354
2024-10-06,65.32310365516763
2024-10-07,70.48019078583876
2024-10-08,63.604074611610585
2024-10-09,68.76116174228171
2024-10-10,67.04213269872467
2024-10-11,55.00892939382537
2024-10-12,65.32310365516763
2024-10-13,63.604074611610585
2024-10-14,60.1660165244965
2024-10-15,68.76116174228171
2024-10-16,72.1992198293958
2024-10-17,75.63727791650989
2024-10-18,79.07533600362397
2024-10-19,68.76116174228171
2024-10-20,65.32310365516763
2024-10-21,60.1660165244965
2024-10-22,49.85184226315424
2024-10-23,48.132813219597196
2024-10-24,51.57087130671128
2024-10-25,53.289900350268326
2024-10-26,56.72795843738241
2024-10-27,61.88504556805354
2024-10-28,58.446987480939455
2024-10-29,72.1992198293958
2024-10-30,91.10853930852326
2024-10-31,91.10853930852326
2024-11-01,80.79436504718102
2024-11-02,99.70368452630848
2024-11-03,96.26562643919439
2024-11-04,94.54659739563735
2024-11-05,87.67048122140918
2024-11-06,68.76116174228171
2024-11-07,87.67048122140918
2024-11-08,80.79436504718102
2024-11-09,77.35630696006693
2024-11-10,84.23242313429509
2024-11-11,82.51339409073805
2024-11-12,63.604074611610585
2024-11-13,82.51339409073805
2024-11-14,87.67048122140918
2024-11-15,70.48019078583876
2024-11-16,65.32310365516763
2024-11-17,80.79436504718102
2024-11-18,89.38951026496622
2024-11-19,80.79436504718102
2024-11-20,106.57980070053665
2024-11-21,113.45591687476482
2024-11-22,127.20814922322117
2024-11-23,96.26562643919439
2024-11-24,84.23242313429509
2024-11-25,106.57980070053665
2024-11-26,120.332033048993
2024-11-27,87.67048122140918
2024-11-28,116.89397496187891
2024-11-29,84.23242313429509
2024-11-30,85.95145217785213
2024-12-01,72.1992198293958
2024-12-02,72.1992198293958
2024-12-03,72.1992198293958
2024-12-04,97.98465548275144
2024-12-05,87.67048122140918
2024-12-06,79.07533600362397
2024-12-07,99.70368452630848
2024-12-08,92.8275683520803
2024-12-09,128.9271782667782
2024-12-10,106.57980070053665
2024-12-11,108.2988297440937
2024-12-12,97.98465548275144
2024-12-13,89.38951026496622
2024-12-14,122.05106209255004
2024-12-15,111.73688783120778
2024-12-16,125.48912017966413
2024-12-17,91.10853930852326
2024-12-18,113.45591687476482
2024-12-19,87.67048122140918
2024-12-20,106.57980070053665
2024-12-21,97.98465548275144
2024-12-22,91.10853930852326
2024-12-23,89.38951026496622
2024-12-24,163.30775913791908
2024-12-25,91.10853930852326
2024-12-26,103.14174261342257
2024-12-27,115.17494591832187
2024-12-28,161.58873009436203
2024-12-29,132.3652363538923
2024-12-30,91.10853930852326
2024-12-31,103.14174261342257
2025-01-01,77.35630696006693
2025-01-02,80.79436504718102
2025-01-03,99.70368452630848
2025-01-04,103.14174261342257
2025-01-05,132.3652363538923
2025-01-06,168.46484626859018
2025-01-07,101.42271356986552
2025-01-08,92.8275683520803
2025-01-09,154.71261392013386
2025-01-10,171.90290435570427
2025-01-11,130.64620731033526
2025-01-12,97.98465548275144
2025-01-13,85.95145217785213
2025-01-14,84.23242313429509
2025-01-15,77.35630696006693
2025-01-16,73.91824887295284
2025-01-17,85.95145217785213
2025-01-18,146.11746870234865
2025-01-19,127.20814922322117
2025-01-20,127.20814922322117
2025-01-21,151.27455583301978
2025-01-22,120.332033048993
2025-01-23,85.95145217785213
2025-01-24,79.07533600362397
2025-01-25,94.54659739563735
2025-01-26,111.73688783120778
2025-01-27,104.86077165697961
2025-01-28,73.91824887295284
2025-01-29,82.51339409073805
2025-01-30,97.98465548275144
2025-01-31,128.9271782667782
2025-02-01,80.79436504718102
2025-02-02,80.79436504718102
2025-02-03,77.35630696006693
2025-02-04,77.35630696006693
2025-02-05,104.86077165697961
2025-02-06,123.77009113610708
2025-02-07,79.07533600362397
2025-02-08,99.70368452630848
2025-02-09,91.10853930852326
2025-02-10,75.63727791650989
2025-02-11,116.89397496187891
2025-02-12,154.71261392013386
2025-02-13,140.96038157167752
2025-02-14,104.86077165697961
2025-02-15,154.71261392013386
2025-02-16,111.73688783120778
2025-02-17,89.38951026496622
2025-02-18,110.01785878765074
2025-02-19,142.67941061523456
2025-02-20,91.10853930852326
2025-02-21,91.10853930852326
2025-02-22,89.38951026496622
2025-02-23,82.51339409073805
2025-02-24,82.51339409073805
2025-02-25,73.91824887295284
2025-02-26,67.04213269872467
2025-02-27,91.10853930852326
2025-02-28,75.63727791650989
2025-03-01,70.48019078583876
2025-03-02,97.98465548275144
2025-03-03,92.8275683520803
2025-03-04,115.17494591832187
2025-03-05,161.58873009436203
2025-03-06,92.8275683520803
2025-03-07,89.38951026496622
2025-03-08,96.26562643919439
2025-03-09,79.07533600362397
2025-03-10,87.67048122140918
2025-03-11,87.67048122140918
2025-03-12,92.8275683520803
2025-03-13,111.73688783120778
2025-03-14,132.3652363538923
2025-03-15,130.64620731033526
2025-03-16,127.20814922322117
2025-03-17,103.14174261342257
2025-03-18,73.91824887295284
2025-03-19,96.26562643919439
2025-03-20,89.38951026496622
2025-03-21,72.1992198293958
2025-03-22,75.63727791650989
2025-03-23,103.14174261342257
2025-03-24,116.89397496187891
2025-03-25,85.95145217785213
2025-03-26,94.54659739563735
2025-03-27,94.54659739563735
2025-03-28,110.01785878765074
2025-03-29,132.3652363538923
2025-03-30,127.20814922322117
2025-03-31,156.4316429636909
2025-04-01,103.14174261342257
2025-04-02,128.9271782667782
2025-04-03,125.48912017966413
2025-04-04,115.17494591832187
2025-04-05,115.17494591832187
2025-04-06,111.73688783120778
2025-04-07,111.73688783120778
2025-04-08,85.95145217785213
2025-04-09,68.76116174228171
2025-04-10,99.70368452630848
2025-04-11,84.23242313429509
2025-04-12,77.35630696006693
2025-04-13,68.76116174228171
2025-04-14,63.604074611610585
2025-04-15,72.32424012347268
2025-04-16,68.69865159524328
2025-04-17,108.48636018520901
2025-04-18,88.5456232799473
2025-04-19,103.04797739286491
2025-04-20,95.79680033640611
2025-04-21,87.68610875816879
2025-04-22,89.49890302228349
2025-04-23,98.56287434285699
2025-04-24,99.42238886463551
2025-04-25,104.86077165697961
2025-04-26,123.84822881990513
2025-04-27,84.06052022993939
2025-04-28,77.76262291581678
2025-04-29,91.31169728639819
2025-04-30,91.31169728639819
2025-05-01,95.79680033640611
2025-05-02,117.55033150578251
2025-05-03,113.92474297755311
2025-05-04,115.73753724166781
2025-05-05,130.14612613402775
2025-05-06,110.29915444932371
2025-05-07,103.04797739286491
2025-05-08,114.78425749933163
2025-05-09,105.72028617875813
2025-05-10,104.86077165697961
2025-05-11,99.42238886463551
2025-05-12,129.28661161224923
2025-05-13,118.40984602756103
2025-05-14,99.42238886463551
2025-05-15,93.42141474894547
2025-05-16,91.51485526427311
2025-05-17,129.64604495772025
2025-05-18,118.20668804968611
2025-05-19,110.58045011099668
2025-05-20,101.0476526876349
2025-05-21,112.48700959566904
2025-05-22,110.58045011099668
2025-05-23,91.51485526427311
2025-05-24,101.0476526876349
2025-05-25,120.11324753435846
2025-05-26,104.86077165697961
2025-05-27,112.48700959566904
2025-05-28,137.27228289640968
2025-05-29,122.01980701903082
2025-05-30,131.5526044423926
2025-05-31,102.95421217230725
2025-06-01,108.67389062632432
2025-06-02,93.42141474894547
2025-06-03,112.48700959566904
2025-06-04,112.48700959566904
2025-06-05,108.67389062632432
2025-06-06,97.23453371829018
2025-06-07,95.32797423361782
2025-06-08,95.32797423361782
2025-06-09,120.11324753435846
2025-06-10,116.30012856501375
2025-06-11,97.23453371829018
2025-06-12,104.86077165697961
2025-06-13,118.20668804968611
2025-06-14,110.58045011099668
2025-06-15,99.14109320296254
2025-06-16,99.14109320296254
2025-06-17,93.42141474894547
2025-06-18,97.23453371829018
2025-06-19,104.86077165697961
2025-06-20,83.8886173255837
2025-06-21,83.8886173255837
2025-06-22,101.0476526876349
2025-06-23,81.98205784091134
2025-06-24,85.79517681025605
2025-06-25,112.48700959566904
2025-06-26,116.30012856501375
2025-06-27,95.32797423361782
2025-06-28,95.32797423361782
2025-06-29,99.14109320296254
2025-06-30,101.0476526876349
2025-07-01,110.58045011099668
2025-07-02,87.70173629492841
2025-07-03,89.60829577960077
2025-07-04,99.14109320296254
2025-07-05,83.8886173255837
2025-07-06,97.23453371829018
2025-07-07,108.67389062632432
2025-07-08,114.3935690803414
2025-07-09,104.86077165697961
2025-07-10,93.42141474894547
2025-07-11,93.42141474894547
2025-07-12,101.0476526876349
2025-07-13,91.51485526427311
2025-07-14,104.86077165697961
2025-07-15,101.0476526876349
2025-07-16,99.14109320296254
2025-07-17,89.60829577960077
2025-07-18,83.8886173255837
2025-07-19,91.51485526427311
2025-07-20,80.07549835623898
2025-07-21,80.07549835623898
2025-07-22,83.8886173255837
2025-07-23,85.79517681025605
2025-07-24,81.98205784091134
2025-07-25,93.42141474894547
2025-07-26,95.32797423361782
2025-07-27,87.70173629492841
2025-07-28,78.16893887156662
2025-07-29,78.16893887156662
2025-07-30,83.8886173255837
2025-07-31,93.42141474894547
2025-08-01,87.70173629492841
2025-08-02,91.51485526427311
2025-08-03,76.26237938689427
2025-08-04,91.51485526427311
2025-08-05,85.79517681025605
2025-08-06,81.98205784091134
2025-08-07,72.44926041754955
2025-08-08,78.16893887156662
2025-08-09,85.79517681025605
2025-08-10,93.42141474894547
2025-08-11,91.51485526427311
2025-08-12,102.95421217230725
2025-08-13,114.3935690803414
2025-08-14,97.23453371829018
2025-08-15,89.60829577960077
2025-08-16,91.51485526427311
2025-08-17,95.32797423361782
2025-08-18,85.79517681025605
2025-08-19,95.32797423361782
2025-08-20,104.86077165697961
2025-08-21,91.51485526427311
2025-08-22,85.79517681025605
2025-08-23,87.70173629492841
2025-08-24,91.51485526427311
2025-08-25,85.79517681025605
2025-08-26,74.35581990222191
2025-08-27,85.79517681025605
2025-08-28,85.79517681025605
2025-08-29,85.79517681025605
2025-08-30,89.60829577960077
2025-08-31,87.70173629492841
2025-09-01,85.79517681025605
2025-09-02,81.98205784091134
2025-09-03,80.07549835623898
2025-09-04,85.79517681025605
2025-09-05,76.26237938689427
2025-09-06,120.11324753435846
2025-09-07,104.86077165697961
2025-09-08,87.70173629492841
2025-09-09,72.44926041754955
2025-09-10,85.79517681025605
2025-09-11,68.63614144820484
2025-09-12,59.103344024843054
2025-09-13,72.44926041754955
2025-09-14,66.72958196353248
2025-09-15,70.5427009328772
2025-09-16,72.44926041754955
2025-09-17,89.60829577960077
2025-09-18,91.51485526427311
2025-09-19,87.70173629492841
2025-09-20,78.16893887156662
2025-09-21,87.70173629492841
2025-09-22,89.60829577960077
2025-09-23,93.42141474894547
2025-09-24,118.20668804968611
2025-09-25,99.14109320296254
2025-09-26,83.8886173255837
2025-09-27,91.51485526427311
2025-09-28,70.5427009328772
2025-09-29,81.98205784091134
2025-09-30,74.35581990222191
2025-10-01,64.82302247886012
2025-10-02,62.91646299418777
2025-10-03,66.72958196353248
2025-10-04,74.35581990222191
2025-10-05,70.5427009328772
2025-10-06,93.42141474894547
2025-10-07,81.98205784091134
2025-10-08,99.14109320296254
2025-10-09,85.79517681025605
2025-10-10,78.16893887156662
2025-10-11,102.95421217230725
2025-10-12,91.51485526427311
2025-10-13,102.95421217230725
2025-10-14,101.0476526876349
2025-10-15,78.16893887156662
2025-10-16,78.16893887156662
2025-10-17,85.79517681025605
2025-10-18,89.60829577960077
2025-10-19,95.32797423361782
2025-10-20,78.16893887156662
2025-10-21,80.07549835623898
2025-10-22,80.07549835623898
2025-10-23,80.07549835623898
2025-10-24,97.23453371829018
2025-10-25,110.58045011099668
2025-10-26,91.51485526427311
2025-10-27,95.32797423361782
2025-10-28,101.0476526876349
2025-10-29,110.58045011099668
2025-10-30,102.95421217230725
2025-10-31,78.16893887156662
2025-11-01,89.60829577960077
2025-11-02,80.07549835623898
2025-11-03,83.8886173255837
2025-11-04,55.29022505549834
2025-11-05,74.35581990222191
2025-11-06,72.44926041754955
2025-11-07,81.98205784091134
2025-11-08,89.60829577960077
2025-11-09,116.30012856501375
2025-11-10,110.58045011099668
2025-11-11,125.83292598837554
2025-11-12,104.86077165697961
2025-11-13,97.23453371829018
2025-11-14,80.07549835623898
2025-11-15,112.48700959566904
2025-11-16,101.0476526876349
2025-11-17,106.76733114165197
2025-11-18,108.67389062632432
2025-11-19,116.30012856501375
2025-11-20,154.4313182584609
2025-11-21,122.01980701903082
2025-11-22,106.76733114165197
2025-11-23,101.0476526876349
2025-11-24,104.86077165697961
2025-11-25,131.5526044423926
2025-11-26,118.20668804968611
2025-11-27,101.0476526876349
2025-11-28,99.14109320296254
2025-11-29,135.36572341173732
2025-11-30,175.40347258985682
2025-12-01,150.61819928911618
2025-12-02,190.65594846723565
2025-12-03,106.76733114165197
2025-12-04,123.92636650370318
2025-12-05,142.99196135042675
2025-12-06,125.83292598837554
2025-12-07,106.76733114165197
2025-12-08,120.11324753435846
2025-12-09,91.51485526427311
2025-12-10,122.01980701903082
2025-12-11,87.8190347473123
2025-12-12,83.46979934042616
2025-12-13,109.29715356297228
2025-12-14,139.20568497363382
2025-12-15,131.72855212096846
2025-12-16,92.16827015419844
2025-12-17,110.25043330530846
2025-12-18,141.38030267707688
2025-12-19,137.03106727019076
2025-12-20,108.07581560186539
2025-12-21,89.99365245075538
2025-12-22,114.5996687121946
2025-12-23,175.6380694946246
2025-12-24,117.72756615797385
2025-12-25,109.29715356297228
2025-12-26,173.4634517911815
2025-12-27,114.5996687121946
2025-12-28,122.07680156485998
2025-12-29,145.72953808396306
2025-12-30,129.55393441752537
2025-12-31,154.1599506789646
2026-01-01,119.90218386141692
2026-01-02,129.55393441752537
2026-01-03,137.03106727019076
2026-01-04,115.55294845453078
2026-01-05,108.07581560186539
2026-01-06,101.82002071030689
2026-01-07,98.42406504575693
2026-01-08,99.64540300686383
2026-01-09,144.50820012285615
2026-01-10,122.13379611068915
2026-01-11,87.9363331996962
2026-01-12,83.05098135526862
2026-01-13,87.9363331996962
2026-01-14,90.37900912190997
2026-01-15,87.9363331996962
2026-01-16,97.70703688855133
2026-01-17,141.6752034883994
2026-01-18,122.13379611068915
2026-01-19,92.82168504412375
2026-01-20,92.82168504412375
2026-01-21,141.6752034883994
2026-01-22,134.34717572175808
2026-01-23,170.98731455496483
2026-01-24,224.72618484366805
2026-01-25,244.2675922213783
2026-01-26,178.31534232160615
2026-01-27,134.34717572175808
2026-01-28,97.70703688855133
2026-01-29,92.82168504412375
2026-01-30,114.8057683440478
2026-01-31,166.10196271053724
2026-02-01,139.23252756618564
2026-02-02,114.8057683440478
2026-02-03,117.24844426626159
2026-02-04,97.70703688855133
2026-02-05,100.14971281076511
2026-02-06,97.70703688855133
2026-02-07,102.59238873297889
2026-02-08,85.49365727748241
2026-02-09,75.72295358862728
2026-02-10,95.26436096633753
2026-02-11,107.47774057740645
2026-02-12,85.49365727748241
2026-02-13,78.16562951084106
2026-02-14,100.14971281076511
2026-02-15,114.8057683440478
2026-02-16,114.8057683440478
2026-02-17,114.8057683440478
2026-02-18,127.01914795511672
2026-02-19,129.4618238773305
2026-02-20,129.4618238773305
2026-02-21,105.03506465519267
2026-02-22,124.57647203290294
2026-02-23,141.6752034883994
2026-02-24,105.03506465519267
2026-02-25,119.69112018847537
2026-02-26,97.70703688855133
2026-02-27,83.05098135526862
2026-02-28,92.82168504412375
2026-03-01,90.37900912190997
2026-03-02,95.26436096633753
2026-03-03,87.9363331996962
2026-03-04,97.70703688855133
2026-03-05,107.47774057740645
2026-03-06,109.92041649962023
2026-03-07,112.36309242183403
2026-03-08,112.36309242183403
2026-03-09,90.37900912190997
2026-03-10,95.26436096633753
2026-03-11,112.36309242183403
2026-03-12,102.59238873297889
2026-03-13,100.14971281076511
2026-03-14,100.14971281076511
2026-03-15,122.13379611068915
2026-03-16,149.00323125504076
2026-03-17,117.24844426626159
2026-03-18,100.14971281076511
2026-03-19,92.82168504412375
2026-03-20,92.82168504412375
2026-03-21,85.49365727748241
2026-03-22,87.9363331996962
2026-03-23,78.16562951084106
2026-03-24,85.49365727748241
2026-03-25,78.16562951084106
2026-03-26,87.9363331996962
2026-03-27,87.9363331996962
2026-03-28,87.9363331996962
2026-03-29,92.82168504412375
2026-03-30,87.9363331996962
2026-03-31,100.14971281076511
2026-04-01,114.8057683440478
2026-04-02,114.8057683440478
2026-04-03,102.59238873297889
2026-04-04,112.36309242183403
2026-04-05,109.92041649962023
2026-04-06,97.70703688855133
2026-04-07,87.9363331996962
2026-04-08,90.37900912190997
2026-04-09,92.82168504412375
2026-04-10,100.14971281076511
2026-04-11,105.03506465519267
2026-04-12,117.24844426626159
2026-04-13,95.26436096633753
2026-04-14,85.49365727748241
2026-04-15,100.14971281076511
2026-04-16,78.16562951084106
2026-04-17,92.82168504412375
2026-04-18,112.36309242183403
2026-04-19,114.8057683440478
2026-04-20,109.92041649962023
2026-04-21,127.01914795511672
2026-04-22,114.8057683440478
2026-04-23,85.49365727748241
2026-04-24,87.9363331996962
2026-04-25,161.21661086610968
2026-04-26,109.92041649962023
2026-04-27,100.14971281076511
2026-04-28,100.14971281076511
2026-04-29,117.24844426626159
2026-04-30,97.70703688855133
2026-05-01,100.14971281076511
2026-05-02,105.03506465519267
2026-05-03,90.37900912190997
2026-05-04,95.26436096633753
2026-05-05,97.70703688855133
2026-05-06,119.69112018847537
2026-05-07,97.70703688855133
2026-05-08,87.9363331996962
2026-05-09,114.8057683440478
2026-05-10,102.59238873297889
2026-05-11,97.70703688855133
2026-05-12,85.49365727748241
2026-05-13,85.49365727748241
2026-05-14,75.72295358862728
2026-05-15,73.2802776664135
2026-05-16,90.37900912190997
2026-05-17,107.47774057740645
2026-05-18,117.24844426626159
2026-05-19,114.8057683440478
2026-05-20,134.34717572175808
2026-05-21,156.33125902168211
2026-05-22,134.34717572175808
2026-05-23,153.88858309946832
2026-05-24,122.13379611068915
2026-05-25,112.36309242183403
2026-05-26,141.6752034883994
2026-05-27,151.44590717725455
2026-05-28,127.01914795511672
2026-05-29,97.70703688855133
2026-05-30,97.70703688855133
2026-05-31,73.2802776664135
