Time,msnbc
2024-09-23,42.86346863468634
2024-09-24,42.86346863468634
2024-09-25,50.00738007380073
2024-09-26,57.15129151291512
2024-09-27,50.00738007380073
2024-09-28,35.71955719557195
2024-09-29,28.57564575645756
2024-09-30,42.86346863468634
2024-10-01,57.15129151291512
2024-10-02,92.87084870848707
2024-10-03,57.15129151291512
2024-10-04,50.00738007380073
2024-10-05,42.86346863468634
2024-10-06,35.71955719557195
2024-10-07,42.86346863468634
2024-10-08,42.86346863468634
2024-10-09,50.00738007380073
2024-10-10,50.00738007380073
2024-10-11,42.86346863468634
2024-10-12,35.71955719557195
2024-10-13,28.57564575645756
2024-10-14,42.86346863468634
2024-10-15,42.86346863468634
2024-10-16,42.86346863468634
2024-10-17,57.15129151291512
2024-10-18,42.86346863468634
2024-10-19,35.71955719557195
2024-10-20,35.71955719557195
2024-10-21,50.00738007380073
2024-10-22,50.00738007380073
2024-10-23,50.00738007380073
2024-10-24,57.15129151291512
2024-10-25,50.00738007380073
2024-10-26,42.86346863468634
2024-10-27,42.86346863468634
2024-10-28,64.29520295202951
2024-10-29,64.29520295202951
2024-10-30,64.29520295202951
2024-10-31,64.29520295202951
2024-11-01,64.29520295202951
2024-11-02,50.00738007380073
2024-11-03,57.15129151291512
2024-11-04,78.5830258302583
2024-11-05,242.89298892988927
2024-11-06,714.391143911439
2024-11-07,85.72693726937268
2024-11-08,71.4391143911439
2024-11-09,50.00738007380073
2024-11-10,42.86346863468634
2024-11-11,50.00738007380073
2024-11-12,64.29520295202951
2024-11-13,71.4391143911439
2024-11-14,64.29520295202951
2024-11-15,50.00738007380073
2024-11-16,35.71955719557195
2024-11-17,35.71955719557195
2024-11-18,50.00738007380073
2024-11-19,57.15129151291512
2024-11-20,57.15129151291512
2024-11-21,64.29520295202951
2024-11-22,78.5830258302583
2024-11-23,92.87084870848707
2024-11-24,85.72693726937268
2024-11-25,85.72693726937268
2024-11-26,71.4391143911439
2024-11-27,50.00738007380073
2024-11-28,42.86346863468634
2024-11-29,35.71955719557195
2024-11-30,28.57564575645756
2024-12-01,35.71955719557195
2024-12-02,42.86346863468634
2024-12-03,35.71955719557195
2024-12-04,35.71955719557195
2024-12-05,35.71955719557195
2024-12-06,35.71955719557195
2024-12-07,28.57564575645756
2024-12-08,28.57564575645756
2024-12-09,35.71955719557195
2024-12-10,35.71955719557195
2024-12-11,28.57564575645756
2024-12-12,28.57564575645756
2024-12-13,28.57564575645756
2024-12-14,28.57564575645756
2024-12-15,21.43173431734317
2024-12-16,28.57564575645756
2024-12-17,28.57564575645756
2024-12-18,35.71955719557195
2024-12-19,35.71955719557195
2024-12-20,42.86346863468634
2024-12-21,28.57564575645756
2024-12-22,28.57564575645756
2024-12-23,28.57564575645756
2024-12-24,28.57564575645756
2024-12-25,21.43173431734317
2024-12-26,28.57564575645756
2024-12-27,28.57564575645756
2024-12-28,28.57564575645756
2024-12-29,21.43173431734317
2024-12-30,28.57564575645756
2024-12-31,28.57564575645756
2025-01-01,35.71955719557195
2025-01-02,35.71955719557195
2025-01-03,28.57564575645756
2025-01-04,21.43173431734317
2025-01-05,21.43173431734317
2025-01-06,28.57564575645756
2025-01-07,28.57564575645756
2025-01-08,35.71955719557195
2025-01-09,35.71955719557195
2025-01-10,35.71955719557195
2025-01-11,28.57564575645756
2025-01-12,28.57564575645756
2025-01-13,35.71955719557195
2025-01-14,57.15129151291512
2025-01-15,35.71955719557195
2025-01-16,35.71955719557195
2025-01-17,35.71955719557195
2025-01-18,28.57564575645756
2025-01-19,35.71955719557195
2025-01-20,71.4391143911439
2025-01-21,71.4391143911439
2025-01-22,50.00738007380073
2025-01-23,50.00738007380073
2025-01-24,50.00738007380073
2025-01-25,42.86346863468634
2025-01-26,35.71955719557195
2025-01-27,42.86346863468634
2025-01-28,50.00738007380073
2025-01-29,57.15129151291512
2025-01-30,71.4391143911439
2025-01-31,50.00738007380073
2025-02-01,50.00738007380073
2025-02-02,42.86346863468634
2025-02-03,57.15129151291512
2025-02-04,50.00738007380073
2025-02-05,57.15129151291512
2025-02-06,50.00738007380073
2025-02-07,42.86346863468634
2025-02-08,35.71955719557195
2025-02-09,28.57564575645756
2025-02-10,42.86346863468634
2025-02-11,42.86346863468634
2025-02-12,42.86346863468634
2025-02-13,42.86346863468634
2025-02-14,42.86346863468634
2025-02-15,35.71955719557195
2025-02-16,35.71955719557195
2025-02-17,42.86346863468634
2025-02-18,42.86346863468634
2025-02-19,50.00738007380073
2025-02-20,42.86346863468634
2025-02-21,42.86346863468634
2025-02-22,35.71955719557195
2025-02-23,78.5830258302583
2025-02-24,100.01476014760146
2025-02-25,185.74169741697415
2025-02-26,92.87084870848707
2025-02-27,64.29520295202951
2025-02-28,78.5830258302583
2025-03-01,64.29520295202951
2025-03-02,50.00738007380073
2025-03-03,50.00738007380073
2025-03-04,64.29520295202951
2025-03-05,78.5830258302583
2025-03-06,57.15129151291512
2025-03-07,57.15129151291512
2025-03-08,42.86346863468634
2025-03-09,35.71955719557195
2025-03-10,42.86346863468634
2025-03-11,57.15129151291512
2025-03-12,50.00738007380073
2025-03-13,50.00738007380073
2025-03-14,50.00738007380073
2025-03-15,35.71955719557195
2025-03-16,35.71955719557195
2025-03-17,42.86346863468634
2025-03-18,42.86346863468634
2025-03-19,42.86346863468634
2025-03-20,42.86346863468634
2025-03-21,35.71955719557195
2025-03-22,35.71955719557195
2025-03-23,35.71955719557195
2025-03-24,50.00738007380073
2025-03-25,57.15129151291512
2025-03-26,50.00738007380073
2025-03-27,50.00738007380073
2025-03-28,42.86346863468634
2025-03-29,35.71955719557195
2025-03-30,28.57564575645756
2025-03-31,35.71955719557195
2025-04-01,50.00738007380073
2025-04-02,57.15129151291512
2025-04-03,64.29520295202951
2025-04-04,57.15129151291512
2025-04-05,50.00738007380073
2025-04-06,42.86346863468634
2025-04-07,50.00738007380073
2025-04-08,50.00738007380073
2025-04-09,57.15129151291512
2025-04-10,50.00738007380073
2025-04-11,50.00738007380073
2025-04-12,35.71955719557195
2025-04-13,28.57564575645756
2025-04-14,35.71955719557195
2025-04-15,51.47818537008899
2025-04-16,48.956804862166265
2025-04-17,44.1241588886477
2025-04-18,42.86346863468634
2025-04-19,35.50944215324506
2025-04-20,35.50944215324506
2025-04-21,42.86346863468634
2025-04-22,42.86346863468634
2025-04-23,42.86346863468634
2025-04-24,42.86346863468634
2025-04-25,41.60277838072498
2025-04-26,41.60277838072498
2025-04-27,35.50944215324506
2025-04-28,42.86346863468634
2025-04-29,42.86346863468634
2025-04-30,36.77013240720642
2025-05-01,44.1241588886477
2025-05-02,44.1241588886477
2025-05-03,34.24875189928369
2025-05-04,34.24875189928369
2025-05-05,41.60277838072498
2025-05-06,44.1241588886477
2025-05-07,38.03082266116778
2025-05-08,51.47818537008899
2025-05-09,35.50944215324506
2025-05-10,30.676796179726498
2025-05-11,29.416105925765137
2025-05-12,41.60277838072498
2025-05-13,36.77013240720642
2025-05-14,35.50944215324506
2025-05-15,37.820707618840885
2025-05-16,35.29932711091816
2025-05-17,30.25656609507271
2025-05-18,30.25656609507271
2025-05-19,35.29932711091816
2025-05-20,37.820707618840885
2025-05-21,40.34208812676361
2025-05-22,40.34208812676361
2025-05-23,32.777946602995435
2025-05-24,27.735185587149985
2025-05-25,25.213805079227257
2025-05-26,27.735185587149985
2025-05-27,32.777946602995435
2025-05-28,37.820707618840885
2025-05-29,37.820707618840885
2025-05-30,37.820707618840885
2025-05-31,30.25656609507271
2025-06-01,27.735185587149985
2025-06-02,40.34208812676361
2025-06-03,40.34208812676361
2025-06-04,37.820707618840885
2025-06-05,42.86346863468634
2025-06-06,42.86346863468634
2025-06-07,55.47037117429997
2025-06-08,37.820707618840885
2025-06-09,50.42761015845451
2025-06-10,50.42761015845451
2025-06-11,47.90622965053179
2025-06-12,47.90622965053179
2025-06-13,60.51313219014542
2025-06-14,70.59865422183633
2025-06-15,57.99175168222269
2025-06-16,50.42761015845451
2025-06-17,50.42761015845451
2025-06-18,50.42761015845451
2025-06-19,42.86346863468634
2025-06-20,37.820707618840885
2025-06-21,30.25656609507271
2025-06-22,95.81245930106358
2025-06-23,65.55589320599087
2025-06-24,57.99175168222269
2025-06-25,42.86346863468634
2025-06-26,40.34208812676361
2025-06-27,42.86346863468634
2025-06-28,30.25656609507271
2025-06-29,32.777946602995435
2025-06-30,40.34208812676361
2025-07-01,45.38484914260906
2025-07-02,42.86346863468634
2025-07-03,52.94899066637724
2025-07-04,32.777946602995435
2025-07-05,35.29932711091816
2025-07-06,32.777946602995435
2025-07-07,37.820707618840885
2025-07-08,37.820707618840885
2025-07-09,35.29932711091816
2025-07-10,37.820707618840885
2025-07-11,35.29932711091816
2025-07-12,30.25656609507271
2025-07-13,27.735185587149985
2025-07-14,32.777946602995435
2025-07-15,40.34208812676361
2025-07-16,35.29932711091816
2025-07-17,37.820707618840885
2025-07-18,40.34208812676361
2025-07-19,32.777946602995435
2025-07-20,30.25656609507271
2025-07-21,37.820707618840885
2025-07-22,40.34208812676361
2025-07-23,42.86346863468634
2025-07-24,42.86346863468634
2025-07-25,37.820707618840885
2025-07-26,30.25656609507271
2025-07-27,30.25656609507271
2025-07-28,37.820707618840885
2025-07-29,40.34208812676361
2025-07-30,42.86346863468634
2025-07-31,35.29932711091816
2025-08-01,37.820707618840885
2025-08-02,30.25656609507271
2025-08-03,27.735185587149985
2025-08-04,35.29932711091816
2025-08-05,37.820707618840885
2025-08-06,40.34208812676361
2025-08-07,35.29932711091816
2025-08-08,35.29932711091816
2025-08-09,27.735185587149985
2025-08-10,25.213805079227257
2025-08-11,40.34208812676361
2025-08-12,37.820707618840885
2025-08-13,35.29932711091816
2025-08-14,37.820707618840885
2025-08-15,37.820707618840885
2025-08-16,35.29932711091816
2025-08-17,30.25656609507271
2025-08-18,83.20555676144996
2025-08-19,70.59865422183633
2025-08-20,47.90622965053179
2025-08-21,42.86346863468634
2025-08-22,37.820707618840885
2025-08-23,32.777946602995435
2025-08-24,30.25656609507271
2025-08-25,35.29932711091816
2025-08-26,37.820707618840885
2025-08-27,42.86346863468634
2025-08-28,40.34208812676361
2025-08-29,35.29932711091816
2025-08-30,30.25656609507271
2025-08-31,27.735185587149985
2025-09-01,30.25656609507271
2025-09-02,45.38484914260906
2025-09-03,42.86346863468634
2025-09-04,35.29932711091816
2025-09-05,32.777946602995435
2025-09-06,27.735185587149985
2025-09-07,25.213805079227257
2025-09-08,32.777946602995435
2025-09-09,37.820707618840885
2025-09-10,110.94074234859994
2025-09-11,252.1380507922726
2025-09-12,100.85522031690903
2025-09-13,52.94899066637724
2025-09-14,40.34208812676361
2025-09-15,42.86346863468634
2025-09-16,42.86346863468634
2025-09-17,40.34208812676361
2025-09-18,47.90622965053179
2025-09-19,40.34208812676361
2025-09-20,35.29932711091816
2025-09-21,40.34208812676361
2025-09-22,47.90622965053179
2025-09-23,42.86346863468634
2025-09-24,40.34208812676361
2025-09-25,37.820707618840885
2025-09-26,37.820707618840885
2025-09-27,27.735185587149985
2025-09-28,30.25656609507271
2025-09-29,37.820707618840885
2025-09-30,47.90622965053179
2025-10-01,47.90622965053179
2025-10-02,45.38484914260906
2025-10-03,42.86346863468634
2025-10-04,30.25656609507271
2025-10-05,27.735185587149985
2025-10-06,37.820707618840885
2025-10-07,40.34208812676361
2025-10-08,40.34208812676361
2025-10-09,45.38484914260906
2025-10-10,40.34208812676361
2025-10-11,30.25656609507271
2025-10-12,30.25656609507271
2025-10-13,47.90622965053179
2025-10-14,40.34208812676361
2025-10-15,37.820707618840885
2025-10-16,37.820707618840885
2025-10-17,35.29932711091816
2025-10-18,42.86346863468634
2025-10-19,52.94899066637724
2025-10-20,57.99175168222269
2025-10-21,45.38484914260906
2025-10-22,37.820707618840885
2025-10-23,37.820707618840885
2025-10-24,35.29932711091816
2025-10-25,27.735185587149985
2025-10-26,25.213805079227257
2025-10-27,32.777946602995435
2025-10-28,40.34208812676361
2025-10-29,37.820707618840885
2025-10-30,37.820707618840885
2025-10-31,35.29932711091816
2025-11-01,35.29932711091816
2025-11-02,27.735185587149985
2025-11-03,35.29932711091816
2025-11-04,50.42761015845451
2025-11-05,113.46212285652267
2025-11-06,47.90622965053179
2025-11-07,42.86346863468634
2025-11-08,35.29932711091816
2025-11-09,32.777946602995435
2025-11-10,50.42761015845451
2025-11-11,42.86346863468634
2025-11-12,45.38484914260906
2025-11-13,55.47037117429997
2025-11-14,47.90622965053179
2025-11-15,50.42761015845451
2025-11-16,35.29932711091816
2025-11-17,42.86346863468634
2025-11-18,47.90622965053179
2025-11-19,40.34208812676361
2025-11-20,37.820707618840885
2025-11-21,37.820707618840885
2025-11-22,32.777946602995435
2025-11-23,25.213805079227257
2025-11-24,30.25656609507271
2025-11-25,32.777946602995435
2025-11-26,30.25656609507271
2025-11-27,27.735185587149985
2025-11-28,25.213805079227257
2025-11-29,22.69242457130453
2025-11-30,20.171044063381807
2025-12-01,25.213805079227257
2025-12-02,27.735185587149985
2025-12-03,30.25656609507271
2025-12-04,27.735185587149985
2025-12-05,25.213805079227257
2025-12-06,20.171044063381807
2025-12-07,17.64966355545908
2025-12-08,22.69242457130453
2025-12-09,22.69242457130453
2025-12-10,25.213805079227257
2025-12-11,25.18802409243868
2025-12-12,25.600519881055895
2025-12-13,20.604164641429882
2025-12-14,20.81041253573849
2025-12-15,32.4763090575691
2025-12-16,27.479953817943084
2025-12-17,25.600519881055895
2025-12-18,33.507548529112135
2025-12-19,27.892449606560298
2025-12-20,22.27735068400846
2025-12-21,17.48724333869105
2025-12-22,22.27735068400846
2025-12-23,25.806767775364506
2025-12-24,20.19166885281267
2025-12-25,18.105987021616876
2025-12-26,22.27735068400846
2025-12-27,17.48724333869105
2025-12-28,17.280995444382448
2025-12-29,24.981776198130074
2025-12-30,25.600519881055895
2025-12-31,19.985420958504058
2026-01-01,17.48724333869105
2026-01-02,20.397916747121275
2026-01-03,40.79583349424255
2026-01-04,27.68620171225169
2026-01-05,25.600519881055895
2026-01-06,25.600519881055895
2026-01-07,28.304945395177512
2026-01-08,32.4763090575691
2026-01-09,27.68620171225169
2026-01-10,20.624789430860744
2026-01-11,20.212293642243527
2026-01-12,24.337251528415678
2026-01-13,25.987234682884537
2026-01-14,23.512259951181246
2026-01-15,24.74974731703289
2026-01-16,22.274772585329604
2026-01-17,18.56231048777467
2026-01-18,16.08733575607138
2026-01-19,23.512259951181246
2026-01-20,25.574738894267323
2026-01-21,26.812226260118965
2026-01-22,24.337251528415678
2026-01-23,22.274772585329604
2026-01-24,27.637217837353397
2026-01-25,24.74974731703289
2026-01-26,25.162243105650106
2026-01-27,28.462209414587825
2026-01-28,29.287200991822257
2026-01-29,28.87470520320504
2026-01-30,29.69969678043947
2026-01-31,25.574738894267323
2026-02-01,21.449781008095172
2026-02-02,23.099764162564032
2026-02-03,25.987234682884537
2026-02-04,27.22472204873618
2026-02-05,25.574738894267323
2026-02-06,26.39973047150175
2026-02-07,22.687268373946818
2026-02-08,19.3873020650091
2026-02-09,25.162243105650106
2026-02-10,25.162243105650106
2026-02-11,30.112192569056685
2026-02-12,25.987234682884537
2026-02-13,22.687268373946818
2026-02-14,19.3873020650091
2026-02-15,17.73731891054024
2026-02-16,21.03728521947796
2026-02-17,21.862276796712386
2026-02-18,22.274772585329604
2026-02-19,22.687268373946818
2026-02-20,26.39973047150175
2026-02-21,18.56231048777467
2026-02-22,18.56231048777467
2026-02-23,25.574738894267323
2026-02-24,23.099764162564032
2026-02-25,36.299629398314906
2026-02-26,23.099764162564032
2026-02-27,23.512259951181246
2026-02-28,41.24957886172149
2026-03-01,35.062142032463264
2026-03-02,35.88713360969769
2026-03-03,34.64964624384605
2026-03-04,36.299629398314906
2026-03-05,31.34967993490833
2026-03-06,25.987234682884537
2026-03-07,20.212293642243527
2026-03-08,19.799797853626313
2026-03-09,27.22472204873618
2026-03-10,25.574738894267323
2026-03-11,25.574738894267323
2026-03-12,26.39973047150175
2026-03-13,23.099764162564032
2026-03-14,19.799797853626313
2026-03-15,20.212293642243527
2026-03-16,24.337251528415678
2026-03-17,25.162243105650106
2026-03-18,25.574738894267323
2026-03-19,24.74974731703289
2026-03-20,22.274772585329604
2026-03-21,21.862276796712386
2026-03-22,18.974806276391885
2026-03-23,25.987234682884537
2026-03-24,23.099764162564032
2026-03-25,24.74974731703289
2026-03-26,18.149814699157453
2026-03-27,22.687268373946818
2026-03-28,18.149814699157453
2026-03-29,20.212293642243527
2026-03-30,22.274772585329604
2026-03-31,23.512259951181246
2026-04-01,23.512259951181246
2026-04-02,28.04971362597061
2026-04-03,21.03728521947796
2026-04-04,19.3873020650091
2026-04-05,20.212293642243527
2026-04-06,25.987234682884537
2026-04-07,32.17467151214276
2026-04-08,28.462209414587825
2026-04-09,22.687268373946818
2026-04-10,20.212293642243527
2026-04-11,17.73731891054024
2026-04-12,17.324823121923025
2026-04-13,22.274772585329604
2026-04-14,21.862276796712386
2026-04-15,20.624789430860744
2026-04-16,18.974806276391885
2026-04-17,20.624789430860744
2026-04-18,16.08733575607138
2026-04-19,16.499831544688593
2026-04-20,21.449781008095172
2026-04-21,22.687268373946818
2026-04-22,21.449781008095172
2026-04-23,18.56231048777467
2026-04-24,17.73731891054024
2026-04-25,15.26234417883695
2026-04-26,30.112192569056685
2026-04-27,19.3873020650091
2026-04-28,19.3873020650091
2026-04-29,18.974806276391885
2026-04-30,18.149814699157453
2026-05-01,15.674839967454165
2026-05-02,13.61236102436809
2026-05-03,14.024856812985306
2026-05-04,19.3873020650091
2026-05-05,18.149814699157453
2026-05-06,18.56231048777467
2026-05-07,18.149814699157453
2026-05-08,17.73731891054024
2026-05-09,13.199865235750876
2026-05-10,11.962377869899232
2026-05-11,18.149814699157453
2026-05-12,17.73731891054024
2026-05-13,16.499831544688593
2026-05-14,16.91232733330581
2026-05-15,17.324823121923025
2026-05-16,12.787369447133662
2026-05-17,14.024856812985306
2026-05-18,16.91232733330581
2026-05-19,18.149814699157453
2026-05-20,19.3873020650091
2026-05-21,17.324823121923025
2026-05-22,17.73731891054024
2026-05-23,15.674839967454165
2026-05-24,14.849848390219735
2026-05-25,15.26234417883695
2026-05-26,19.3873020650091
2026-05-27,19.3873020650091
2026-05-28,18.56231048777467
2026-05-29,18.56231048777467
2026-05-30,14.024856812985306
2026-05-31,14.849848390219735
