Time,wordle
2024-09-26,20.719745869201795
2024-09-27,22.470710308852652
2024-09-28,18.385126616333988
2024-09-29,18.96878142955094
2024-09-30,20.427918462593322
2024-10-01,21.595228089027223
2024-10-02,20.719745869201795
2024-10-03,22.178882902244176
2024-10-04,24.22167474850351
2024-10-05,19.552436242767893
2024-10-06,19.552436242767893
2024-10-07,21.595228089027223
2024-10-08,21.595228089027223
2024-10-09,26.26446659476284
2024-10-10,22.76253771546113
2024-10-11,22.178882902244176
2024-10-12,18.676954022942464
2024-10-13,17.801471803117035
2024-10-14,22.76253771546113
2024-10-15,28.30725844102217
2024-10-16,22.470710308852652
2024-10-17,24.22167474850351
2024-10-18,24.22167474850351
2024-10-19,18.96878142955094
2024-10-20,18.676954022942464
2024-10-21,21.8870554956357
2024-10-22,20.719745869201795
2024-10-23,23.054365122069605
2024-10-24,23.054365122069605
2024-10-25,21.595228089027223
2024-10-26,19.260608836159417
2024-10-27,17.50964439650856
2024-10-28,25.097156968328935
2024-10-29,22.470710308852652
2024-10-30,24.80532956172046
2024-10-31,25.38898437493741
2024-11-01,23.929847341895034
2024-11-02,17.50964439650856
2024-11-03,17.50964439650856
2024-11-04,24.513502155111983
2024-11-05,23.638019935286557
2024-11-06,17.801471803117035
2024-11-07,23.929847341895034
2024-11-08,21.303400682418747
2024-11-09,16.634162176683134
2024-11-10,17.801471803117035
2024-11-11,20.136091055984846
2024-11-12,21.8870554956357
2024-11-13,23.34619252867808
2024-11-14,29.1827406608476
2024-11-15,23.054365122069605
2024-11-16,17.217816989900083
2024-11-17,17.801471803117035
2024-11-18,21.303400682418747
2024-11-19,23.054365122069605
2024-11-20,23.054365122069605
2024-11-21,21.595228089027223
2024-11-22,20.719745869201795
2024-11-23,17.217816989900083
2024-11-24,17.50964439650856
2024-11-25,18.96878142955094
2024-11-26,20.427918462593322
2024-11-27,17.50964439650856
2024-11-28,19.552436242767893
2024-11-29,19.260608836159417
2024-11-30,21.595228089027223
2024-12-01,20.427918462593322
2024-12-02,22.178882902244176
2024-12-03,21.8870554956357
2024-12-04,22.178882902244176
2024-12-05,23.638019935286557
2024-12-06,22.470710308852652
2024-12-07,16.634162176683134
2024-12-08,21.01157327581027
2024-12-09,21.303400682418747
2024-12-10,21.01157327581027
2024-12-11,21.01157327581027
2024-12-12,25.38898437493741
2024-12-13,25.097156968328935
2024-12-14,17.50964439650856
2024-12-15,16.634162176683134
2024-12-16,20.719745869201795
2024-12-17,21.8870554956357
2024-12-18,23.34619252867808
2024-12-19,22.178882902244176
2024-12-20,20.136091055984846
2024-12-21,16.342334770074658
2024-12-22,16.925989583291607
2024-12-23,18.09329920972551
2024-12-24,23.054365122069605
2024-12-25,20.719745869201795
2024-12-26,24.80532956172046
2024-12-27,20.136091055984846
2024-12-28,20.136091055984846
2024-12-29,23.638019935286557
2024-12-30,19.260608836159417
2024-12-31,19.552436242767893
2025-01-01,18.676954022942464
2025-01-02,16.634162176683134
2025-01-03,16.342334770074658
2025-01-04,17.50964439650856
2025-01-05,19.260608836159417
2025-01-06,19.552436242767893
2025-01-07,21.595228089027223
2025-01-08,20.427918462593322
2025-01-09,22.470710308852652
2025-01-10,20.719745869201795
2025-01-11,16.634162176683134
2025-01-12,16.925989583291607
2025-01-13,20.136091055984846
2025-01-14,20.719745869201795
2025-01-15,21.595228089027223
2025-01-16,21.01157327581027
2025-01-17,21.8870554956357
2025-01-18,15.758679956857705
2025-01-19,18.96878142955094
2025-01-20,18.09329920972551
2025-01-21,21.8870554956357
2025-01-22,19.84426364937637
2025-01-23,20.427918462593322
2025-01-24,21.8870554956357
2025-01-25,15.758679956857705
2025-01-26,16.925989583291607
2025-01-27,20.427918462593322
2025-01-28,22.470710308852652
2025-01-29,22.470710308852652
2025-01-30,21.8870554956357
2025-01-31,21.595228089027223
2025-02-01,16.925989583291607
2025-02-02,16.342334770074658
2025-02-03,22.76253771546113
2025-02-04,22.76253771546113
2025-02-05,23.054365122069605
2025-02-06,21.595228089027223
2025-02-07,22.76253771546113
2025-02-08,15.466852550249229
2025-02-09,16.634162176683134
2025-02-10,20.427918462593322
2025-02-11,19.84426364937637
2025-02-12,19.552436242767893
2025-02-13,24.513502155111983
2025-02-14,23.34619252867808
2025-02-15,16.925989583291607
2025-02-16,19.260608836159417
2025-02-17,16.925989583291607
2025-02-18,23.054365122069605
2025-02-19,21.595228089027223
2025-02-20,19.84426364937637
2025-02-21,20.719745869201795
2025-02-22,16.925989583291607
2025-02-23,17.217816989900083
2025-02-24,20.719745869201795
2025-02-25,22.470710308852652
2025-02-26,24.22167474850351
2025-02-27,23.638019935286557
2025-02-28,24.22167474850351
2025-03-01,17.801471803117035
2025-03-02,17.801471803117035
2025-03-03,19.84426364937637
2025-03-04,22.178882902244176
2025-03-05,21.01157327581027
2025-03-06,22.178882902244176
2025-03-07,21.01157327581027
2025-03-08,17.217816989900083
2025-03-09,16.925989583291607
2025-03-10,20.427918462593322
2025-03-11,20.719745869201795
2025-03-12,23.054365122069605
2025-03-13,21.01157327581027
2025-03-14,21.303400682418747
2025-03-15,19.552436242767893
2025-03-16,17.50964439650856
2025-03-17,18.96878142955094
2025-03-18,20.427918462593322
2025-03-19,20.427918462593322
2025-03-20,21.595228089027223
2025-03-21,23.34619252867808
2025-03-22,19.260608836159417
2025-03-23,18.385126616333988
2025-03-24,20.136091055984846
2025-03-25,20.427918462593322
2025-03-26,23.054365122069605
2025-03-27,21.595228089027223
2025-03-28,22.470710308852652
2025-03-29,16.05050736346618
2025-03-30,20.427918462593322
2025-03-31,22.178882902244176
2025-04-01,23.638019935286557
2025-04-02,20.427918462593322
2025-04-03,21.01157327581027
2025-04-04,22.76253771546113
2025-04-05,18.385126616333988
2025-04-06,18.96878142955094
2025-04-07,25.38898437493741
2025-04-08,21.303400682418747
2025-04-09,21.595228089027223
2025-04-10,22.470710308852652
2025-04-11,24.22167474850351
2025-04-12,16.342334770074658
2025-04-13,17.217816989900083
2025-04-14,18.96878142955094
2025-04-15,22.177922860563704
2025-04-16,21.01824303906407
2025-04-17,22.177922860563704
2025-04-18,20.438403128314256
2025-04-19,22.467842815938614
2025-04-20,19.858563217564438
2025-04-21,20.14848317293935
2025-04-22,21.8880029051888
2025-04-23,25.07712241431279
2025-04-24,24.207362548188065
2025-04-25,24.78720245893788
2025-04-26,16.08960379769063
2025-04-27,16.37952375306554
2025-04-28,21.59808294981389
2025-04-29,21.59808294981389
2025-04-30,22.467842815938614
2025-05-01,23.33760268206334
2025-05-02,21.01824303906407
2025-05-03,15.075837679495235
2025-05-04,16.669443708440447
2025-05-05,20.438403128314256
2025-05-06,22.467842815938614
2025-05-07,22.757762771313523
2025-05-08,22.177922860563704
2025-05-09,22.177922860563704
2025-05-10,16.669443708440447
2025-05-11,17.82912352994008
2025-05-12,24.207362548188065
2025-05-13,23.33760268206334
2025-05-14,24.351368800258733
2025-05-15,24.7690753561553
2025-05-16,20.736900298176533
2025-05-17,16.70472524019776
2025-05-18,17.568762752621783
2025-05-19,21.02491280231787
2025-05-20,21.888950314741894
2025-05-21,21.888950314741894
2025-05-22,23.329012835448598
2025-05-23,18.720812769187148
2025-05-24,18.432800265045806
2025-05-25,18.720812769187148
2025-05-26,16.70472524019776
2025-05-27,17.856775256763125
2025-05-28,18.144787760904464
2025-05-29,22.176962818883236
2025-05-30,23.90503784373128
2025-05-31,19.29683777746983
2025-06-01,17.280750248480444
2025-06-02,18.432800265045806
2025-06-03,20.736900298176533
2025-06-04,19.008825273328487
2025-06-05,21.600937810600556
2025-06-06,23.61702533958994
2025-06-07,18.144787760904464
2025-06-08,16.41671273605642
2025-06-09,15.264662719491058
2025-06-10,17.568762752621783
2025-06-11,16.41671273605642
2025-06-12,18.144787760904464
2025-06-13,19.008825273328487
2025-06-14,15.840687727773739
2025-06-15,18.432800265045806
2025-06-16,18.144787760904464
2025-06-17,14.976650215349718
2025-06-18,15.840687727773739
2025-06-19,17.568762752621783
2025-06-20,16.992737744339102
2025-06-21,15.264662719491058
2025-06-22,17.280750248480444
2025-06-23,16.41671273605642
2025-06-24,16.992737744339102
2025-06-25,16.41671273605642
2025-06-26,16.70472524019776
2025-06-27,14.400625207067035
2025-06-28,14.688637711208377
2025-06-29,16.70472524019776
2025-06-30,13.824600198784355
2025-07-01,13.536587694643014
2025-07-02,17.568762752621783
2025-07-03,19.87286278575251
2025-07-04,18.720812769187148
2025-07-05,20.736900298176533
2025-07-06,20.736900298176533
2025-07-07,17.280750248480444
2025-07-08,14.976650215349718
2025-07-09,16.12870023191508
2025-07-10,16.992737744339102
2025-07-11,14.688637711208377
2025-07-12,19.29683777746983
2025-07-13,18.720812769187148
2025-07-14,18.144787760904464
2025-07-15,19.29683777746983
2025-07-16,17.856775256763125
2025-07-17,16.992737744339102
2025-07-18,19.008825273328487
2025-07-19,16.70472524019776
2025-07-20,14.976650215349718
2025-07-21,17.280750248480444
2025-07-22,16.12870023191508
2025-07-23,16.12870023191508
2025-07-24,16.70472524019776
2025-07-25,19.87286278575251
2025-07-26,16.70472524019776
2025-07-27,15.264662719491058
2025-07-28,16.992737744339102
2025-07-29,19.584850281611168
2025-07-30,19.29683777746983
2025-07-31,16.41671273605642
2025-08-01,16.41671273605642
2025-08-02,17.568762752621783
2025-08-03,15.552675223632399
2025-08-04,15.840687727773739
2025-08-05,14.976650215349718
2025-08-06,14.400625207067035
2025-08-07,15.264662719491058
2025-08-08,18.720812769187148
2025-08-09,17.280750248480444
2025-08-10,16.41671273605642
2025-08-11,14.112612702925695
2025-08-12,15.840687727773739
2025-08-13,22.464975323024575
2025-08-14,23.329012835448598
2025-08-15,18.720812769187148
2025-08-16,16.992737744339102
2025-08-17,15.840687727773739
2025-08-18,19.584850281611168
2025-08-19,18.144787760904464
2025-08-20,19.87286278575251
2025-08-21,22.176962818883236
2025-08-22,20.160875289893852
2025-08-23,17.568762752621783
2025-08-24,16.70472524019776
2025-08-25,20.160875289893852
2025-08-26,22.176962818883236
2025-08-27,19.87286278575251
2025-08-28,19.008825273328487
2025-08-29,18.432800265045806
2025-08-30,14.688637711208377
2025-08-31,15.840687727773739
2025-09-01,14.400625207067035
2025-09-02,19.29683777746983
2025-09-03,20.44888779403519
2025-09-04,19.29683777746983
2025-09-05,19.008825273328487
2025-09-06,15.264662719491058
2025-09-07,13.824600198784355
2025-09-08,19.008825273328487
2025-09-09,17.856775256763125
2025-09-10,17.568762752621783
2025-09-11,18.720812769187148
2025-09-12,19.008825273328487
2025-09-13,16.70472524019776
2025-09-14,15.552675223632399
2025-09-15,18.720812769187148
2025-09-16,20.160875289893852
2025-09-17,19.584850281611168
2025-09-18,20.160875289893852
2025-09-19,19.29683777746983
2025-09-20,15.264662719491058
2025-09-21,15.552675223632399
2025-09-22,19.008825273328487
2025-09-23,18.720812769187148
2025-09-24,19.29683777746983
2025-09-25,20.736900298176533
2025-09-26,21.312925306459213
2025-09-27,18.432800265045806
2025-09-28,19.87286278575251
2025-09-29,22.464975323024575
2025-09-30,25.345100364437982
2025-10-01,20.736900298176533
2025-10-02,21.312925306459213
2025-10-03,22.752987827165917
2025-10-04,15.264662719491058
2025-10-05,14.688637711208377
2025-10-06,21.600937810600556
2025-10-07,25.057087860296644
2025-10-08,22.752987827165917
2025-10-09,21.02491280231787
2025-10-10,19.29683777746983
2025-10-11,14.688637711208377
2025-10-12,16.70472524019776
2025-10-13,18.720812769187148
2025-10-14,22.176962818883236
2025-10-15,21.312925306459213
2025-10-16,21.888950314741894
2025-10-17,21.02491280231787
2025-10-18,16.70472524019776
2025-10-19,16.992737744339102
2025-10-20,26.209137876862005
2025-10-21,23.90503784373128
2025-10-22,22.176962818883236
2025-10-23,20.736900298176533
2025-10-24,23.04100033130726
2025-10-25,16.992737744339102
2025-10-26,15.552675223632399
2025-10-27,23.04100033130726
2025-10-28,23.04100033130726
2025-10-29,21.02491280231787
2025-10-30,21.600937810600556
2025-10-31,23.61702533958994
2025-11-01,16.12870023191508
2025-11-02,14.976650215349718
2025-11-03,22.176962818883236
2025-11-04,22.464975323024575
2025-11-05,21.600937810600556
2025-11-06,23.329012835448598
2025-11-07,23.04100033130726
2025-11-08,16.12870023191508
2025-11-09,21.02491280231787
2025-11-10,23.61702533958994
2025-11-11,24.7690753561553
2025-11-12,25.057087860296644
2025-11-13,24.19305034787262
2025-11-14,23.04100033130726
2025-11-15,15.840687727773739
2025-11-16,16.992737744339102
2025-11-17,20.44888779403519
2025-11-18,23.04100033130726
2025-11-19,22.176962818883236
2025-11-20,23.329012835448598
2025-11-21,22.464975323024575
2025-11-22,14.400625207067035
2025-11-23,15.552675223632399
2025-11-24,19.008825273328487
2025-11-25,19.29683777746983
2025-11-26,17.280750248480444
2025-11-27,16.41671273605642
2025-11-28,16.41671273605642
2025-11-29,16.41671273605642
2025-11-30,16.12870023191508
2025-12-01,19.87286278575251
2025-12-02,23.04100033130726
2025-12-03,23.61702533958994
2025-12-04,22.176962818883236
2025-12-05,20.44888779403519
2025-12-06,15.840687727773739
2025-12-07,14.688637711208377
2025-12-08,20.736900298176533
2025-12-09,19.29683777746983
2025-12-10,21.600937810600556
2025-12-11,21.02491280231787
2025-12-12,19.87286278575251
2025-12-13,15.840687727773739
2025-12-14,13.824600198784355
2025-12-15,21.02491280231787
2025-12-16,23.329012835448598
2025-12-17,21.888950314741894
2025-12-18,21.600937810600556
2025-12-19,28.80125041413407
2025-12-20,20.736900298176533
2025-12-21,17.856775256763125
2025-12-22,18.432800265045806
2025-12-23,16.70472524019776
2025-12-24,16.12870023191508
2025-12-25,16.41671273605642
2025-12-26,15.552675223632399
2025-12-27,17.856775256763125
2025-12-28,18.720812769187148
2025-12-29,17.280750248480444
2025-12-30,17.280750248480444
2025-12-31,15.264662719491058
2026-01-01,16.41671273605642
2026-01-02,15.840687727773739
2026-01-03,16.992737744339102
2026-01-04,16.41671273605642
2026-01-05,18.720812769187148
2026-01-06,25.633112868579325
2026-01-07,22.464975323024575
2026-01-08,20.736900298176533
2026-01-09,23.04100033130726
2026-01-10,15.264662719491058
2026-01-11,17.856775256763125
2026-01-12,21.02491280231787
2026-01-13,23.61702533958994
2026-01-14,22.752987827165917
2026-01-15,22.176962818883236
2026-01-16,21.312925306459213
2026-01-17,16.41671273605642
2026-01-18,18.432800265045806
2026-01-19,17.856775256763125
2026-01-20,21.600937810600556
2026-01-21,23.04100033130726
2026-01-22,21.312925306459213
2026-01-23,19.87286278575251
2026-01-24,16.70472524019776
2026-01-25,14.976650215349718
2026-01-26,17.856775256763125
2026-01-27,19.87286278575251
2026-01-28,19.87286278575251
2026-01-29,19.87286278575251
2026-01-30,21.600937810600556
2026-01-31,16.70472524019776
2026-02-01,14.976650215349718
2026-02-02,21.02491280231787
2026-02-03,22.752987827165917
2026-02-04,22.176962818883236
2026-02-05,19.87286278575251
2026-02-06,21.312925306459213
2026-02-07,15.264662719491058
2026-02-08,16.41671273605642
2026-02-09,19.87286278575251
2026-02-10,21.02491280231787
2026-02-11,23.329012835448598
2026-02-12,22.176962818883236
2026-02-13,19.87286278575251
2026-02-14,13.824600198784355
2026-02-15,14.400625207067035
2026-02-16,15.264662719491058
2026-02-17,20.736900298176533
2026-02-18,23.61702533958994
2026-02-19,21.600937810600556
2026-02-20,20.160875289893852
2026-02-21,16.12870023191508
2026-02-22,17.568762752621783
2026-02-23,21.02491280231787
2026-02-24,23.61702533958994
2026-02-25,21.888950314741894
2026-02-26,23.04100033130726
2026-02-27,23.90503784373128
2026-02-28,18.144787760904464
2026-03-01,16.12870023191508
2026-03-02,19.87286278575251
2026-03-03,21.600937810600556
2026-03-04,23.90503784373128
2026-03-05,23.61702533958994
2026-03-06,24.19305034787262
2026-03-07,16.70472524019776
2026-03-08,16.12870023191508
2026-03-09,21.600937810600556
2026-03-10,22.464975323024575
2026-03-11,22.464975323024575
2026-03-12,21.600937810600556
2026-03-13,23.61702533958994
2026-03-14,18.432800265045806
2026-03-15,14.688637711208377
2026-03-16,20.736900298176533
2026-03-17,19.87286278575251
2026-03-18,21.600937810600556
2026-03-19,22.464975323024575
2026-03-20,21.312925306459213
2026-03-21,15.264662719491058
2026-03-22,15.264662719491058
2026-03-23,22.464975323024575
2026-03-24,22.752987827165917
2026-03-25,22.752987827165917
2026-03-26,24.7690753561553
2026-03-27,24.48106285201396
2026-03-28,16.70472524019776
2026-03-29,15.552675223632399
2026-03-30,20.44888779403519
2026-03-31,20.160875289893852
2026-04-01,21.600937810600556
2026-04-02,20.736900298176533
2026-04-03,16.992737744339102
2026-04-04,14.688637711208377
2026-04-05,17.280750248480444
2026-04-06,18.720812769187148
2026-04-07,20.736900298176533
2026-04-08,21.600937810600556
2026-04-09,19.87286278575251
2026-04-10,22.752987827165917
2026-04-11,14.112612702925695
2026-04-12,15.840687727773739
2026-04-13,23.90503784373128
2026-04-14,24.7690753561553
2026-04-15,23.61702533958994
2026-04-16,24.7690753561553
2026-04-17,23.90503784373128
2026-04-18,15.840687727773739
2026-04-19,14.688637711208377
2026-04-20,23.329012835448598
2026-04-21,21.888950314741894
2026-04-22,21.888950314741894
2026-04-23,24.7690753561553
2026-04-24,21.888950314741894
2026-04-25,15.552675223632399
2026-04-26,15.264662719491058
2026-04-27,27.07317538928603
2026-04-28,25.633112868579325
2026-04-29,24.48106285201396
2026-04-30,22.176962818883236
2026-05-01,21.888950314741894
2026-05-02,13.248575190501674
2026-05-03,14.976650215349718
2026-05-04,22.176962818883236
2026-05-05,22.464975323024575
2026-05-06,23.90503784373128
2026-05-07,22.752987827165917
2026-05-08,26.785162885144686
2026-05-09,15.264662719491058
2026-05-10,16.992737744339102
2026-05-11,26.209137876862005
2026-05-12,24.7690753561553
2026-05-13,25.057087860296644
2026-05-14,26.497150381003348
2026-05-15,22.752987827165917
2026-05-16,15.840687727773739
2026-05-17,18.144787760904464
2026-05-18,22.752987827165917
2026-05-19,21.312925306459213
2026-05-20,21.02491280231787
2026-05-21,23.329012835448598
2026-05-22,20.44888779403519
2026-05-23,15.840687727773739
2026-05-24,16.12870023191508
2026-05-25,17.280750248480444
2026-05-26,19.584850281611168
2026-05-27,19.008825273328487
2026-05-28,20.160875289893852
2026-05-29,19.008825273328487
2026-05-30,14.976650215349718
2026-05-31,17.568762752621783
