Time,dmv
2024-09-23,72.91082041761493
2024-09-24,68.5579356165633
2024-09-25,64.20505081551165
2024-09-26,64.20505081551165
2024-09-27,69.6461568168262
2024-09-28,42.44062681025347
2024-09-29,31.558414807624374
2024-09-30,81.61659001971822
2024-10-01,73.99904161787785
2024-10-02,71.82259921735202
2024-10-03,71.82259921735202
2024-10-04,72.91082041761493
2024-10-05,44.61706921077929
2024-10-06,31.558414807624374
2024-10-07,70.73437801708911
2024-10-08,68.5579356165633
2024-10-09,62.02860841498584
2024-10-10,62.02860841498584
2024-10-11,70.73437801708911
2024-10-12,43.52884801051638
2024-10-13,34.8230784084131
2024-10-14,72.91082041761493
2024-10-15,73.99904161787785
2024-10-16,68.5579356165633
2024-10-17,65.29327201577456
2024-10-18,68.5579356165633
2024-10-19,41.35240560999056
2024-10-20,30.470193607361466
2024-10-21,71.82259921735202
2024-10-22,69.6461568168262
2024-10-23,64.20505081551165
2024-10-24,62.02860841498584
2024-10-25,66.38149321603748
2024-10-26,41.35240560999056
2024-10-27,29.381972407098555
2024-10-28,68.5579356165633
2024-10-29,64.20505081551165
2024-10-30,65.29327201577456
2024-10-31,62.02860841498584
2024-11-01,69.6461568168262
2024-11-02,43.52884801051638
2024-11-03,32.64663600788728
2024-11-04,78.35192641892948
2024-11-05,65.29327201577456
2024-11-06,44.61706921077929
2024-11-07,60.94038721472293
2024-11-08,65.29327201577456
2024-11-09,43.52884801051638
2024-11-10,31.558414807624374
2024-11-11,56.587502413671295
2024-11-12,70.73437801708911
2024-11-13,68.5579356165633
2024-11-14,63.11682961524875
2024-11-15,65.29327201577456
2024-11-16,39.17596320946474
2024-11-17,27.205530006572737
2024-11-18,66.38149321603748
2024-11-19,63.11682961524875
2024-11-20,60.94038721472293
2024-11-21,57.6757236139342
2024-11-22,59.85216601446002
2024-11-23,38.08774200920183
2024-11-24,27.205530006572737
2024-11-25,69.6461568168262
2024-11-26,65.29327201577456
2024-11-27,69.6461568168262
2024-11-28,26.11730880630983
2024-11-29,55.49928121340838
2024-11-30,33.734857208150196
2024-12-01,30.470193607361466
2024-12-02,72.91082041761493
2024-12-03,67.46971441630039
2024-12-04,64.20505081551165
2024-12-05,58.76394481419711
2024-12-06,62.02860841498584
2024-12-07,40.26418440972765
2024-12-08,27.205530006572737
2024-12-09,60.94038721472293
2024-12-10,58.76394481419711
2024-12-11,55.49928121340838
2024-12-12,53.322838812882566
2024-12-13,58.76394481419711
2024-12-14,36.999520808938925
2024-12-15,33.734857208150196
2024-12-16,67.46971441630039
2024-12-17,59.85216601446002
2024-12-18,59.85216601446002
2024-12-19,60.94038721472293
2024-12-20,62.02860841498584
2024-12-21,39.17596320946474
2024-12-22,28.293751206835648
2024-12-23,75.08726281814076
2024-12-24,50.058175212093836
2024-12-25,25.029087606046918
2024-12-26,73.99904161787785
2024-12-27,79.44014761919239
2024-12-28,44.61706921077929
2024-12-29,32.64663600788728
2024-12-30,94.67524442287312
2024-12-31,76.17548401840367
2025-01-01,40.26418440972765
2025-01-02,82.70481121998112
2025-01-03,82.70481121998112
2025-01-04,52.23461761261966
2025-01-05,41.35240560999056
2025-01-06,82.70481121998112
2025-01-07,77.26370521866657
2025-01-08,71.82259921735202
2025-01-09,68.5579356165633
2025-01-10,66.38149321603748
2025-01-11,44.61706921077929
2025-01-12,31.558414807624374
2025-01-13,73.99904161787785
2025-01-14,68.5579356165633
2025-01-15,72.91082041761493
2025-01-16,70.73437801708911
2025-01-17,78.35192641892948
2025-01-18,45.7052904110422
2025-01-19,30.470193607361466
2025-01-20,53.322838812882566
2025-01-21,76.17548401840367
2025-01-22,69.6461568168262
2025-01-23,69.6461568168262
2025-01-24,75.08726281814076
2025-01-25,48.96995401183093
2025-01-26,36.999520808938925
2025-01-27,77.26370521866657
2025-01-28,77.26370521866657
2025-01-29,71.82259921735202
2025-01-30,75.08726281814076
2025-01-31,80.5283688194553
2025-02-01,51.146396412356744
2025-02-02,39.17596320946474
2025-02-03,78.35192641892948
2025-02-04,75.08726281814076
2025-02-05,72.91082041761493
2025-02-06,72.91082041761493
2025-02-07,77.26370521866657
2025-02-08,47.881732811568014
2025-02-09,33.734857208150196
2025-02-10,70.73437801708911
2025-02-11,70.73437801708911
2025-02-12,67.46971441630039
2025-02-13,67.46971441630039
2025-02-14,67.46971441630039
2025-02-15,44.61706921077929
2025-02-16,35.91129960867601
2025-02-17,66.38149321603748
2025-02-18,83.79303242024403
2025-02-19,76.17548401840367
2025-02-20,76.17548401840367
2025-02-21,82.70481121998112
2025-02-22,52.23461761261966
2025-02-23,40.26418440972765
2025-02-24,91.4105808220844
2025-02-25,87.05769602103275
2025-02-26,84.88125362050694
2025-02-27,83.79303242024403
2025-02-28,91.4105808220844
2025-03-01,59.85216601446002
2025-03-02,43.52884801051638
2025-03-03,90.32235962182149
2025-03-04,88.14591722129566
2025-03-05,83.79303242024403
2025-03-06,82.70481121998112
2025-03-07,88.14591722129566
2025-03-08,56.587502413671295
2025-03-09,48.96995401183093
2025-03-10,89.23413842155858
2025-03-11,89.23413842155858
2025-03-12,85.96947482076985
2025-03-13,82.70481121998112
2025-03-14,83.79303242024403
2025-03-15,53.322838812882566
2025-03-16,42.44062681025347
2025-03-17,89.23413842155858
2025-03-18,89.23413842155858
2025-03-19,82.70481121998112
2025-03-20,80.5283688194553
2025-03-21,88.14591722129566
2025-03-22,53.322838812882566
2025-03-23,45.7052904110422
2025-03-24,89.23413842155858
2025-03-25,87.05769602103275
2025-03-26,87.05769602103275
2025-03-27,84.88125362050694
2025-03-28,88.14591722129566
2025-03-29,54.41106001314547
2025-03-30,44.61706921077929
2025-03-31,97.93990802366186
2025-04-01,90.32235962182149
2025-04-02,84.88125362050694
2025-04-03,91.4105808220844
2025-04-04,85.96947482076985
2025-04-05,55.49928121340838
2025-04-06,44.61706921077929
2025-04-07,94.67524442287312
2025-04-08,95.76346562313603
2025-04-09,89.23413842155858
2025-04-10,85.96947482076985
2025-04-11,95.76346562313603
2025-04-12,59.85216601446002
2025-04-13,45.7052904110422
2025-04-14,102.29279282471349
2025-04-15,102.29279282471349
2025-04-16,99.98680028129922
2025-04-17,94.83070459433925
2025-04-18,101.13979655300636
2025-04-19,53.452388955771006
2025-04-20,41.37831563856825
2025-04-21,101.13979655300636
2025-04-22,102.29279282471349
2025-04-23,95.3748151944707
2025-04-24,91.37171577921787
2025-04-25,93.67770832263213
2025-04-26,55.75838149918526
2025-04-27,46.534411325528225
2025-04-28,102.29279282471349
2025-04-29,98.8338040095921
2025-04-30,97.13669713775352
2025-05-01,98.8338040095921
2025-05-02,103.44578909642061
2025-05-03,60.91447718614524
2025-05-04,49.449289540518166
2025-05-05,109.21077045495628
2025-05-06,103.44578909642061
2025-05-07,105.75178163983489
2025-05-08,97.13669713775352
2025-05-09,95.3748151944707
2025-05-10,53.99649955590246
2025-05-11,40.225319366861115
2025-05-12,95.98370086604638
2025-05-13,86.75973069238934
2025-05-14,87.91272696409646
2025-05-15,85.24399402059457
2025-05-16,86.46176536374593
2025-05-17,53.58193909865945
2025-05-18,41.40422566714594
2025-05-19,92.55062207950267
2025-05-20,90.11507939319998
2025-05-21,85.24399402059457
2025-05-22,87.67953670689728
2025-05-23,96.20393610895674
2025-05-24,56.01748178496215
2025-05-25,41.40422566714594
2025-05-26,57.2352531281135
2025-05-27,114.470506256227
2025-05-28,105.94610685416754
2025-05-29,109.59942088362159
2025-05-30,113.25273491307564
2025-05-31,65.75965253017296
2025-06-01,56.01748178496215
2025-06-02,121.7771343151351
2025-06-03,113.25273491307564
2025-06-04,110.81719222677295
2025-06-05,109.59942088362159
2025-06-06,102.29279282471349
2025-06-07,65.75965253017296
2025-06-08,52.36416775550809
2025-06-09,110.81719222677295
2025-06-10,102.29279282471349
2025-06-11,99.85725013841079
2025-06-12,97.42170745210808
2025-06-13,94.98616476580538
2025-06-14,56.01748178496215
2025-06-15,48.71085372605404
2025-06-16,103.51056416786484
2025-06-17,96.20393610895674
2025-06-18,105.94610685416754
2025-06-19,94.98616476580538
2025-06-20,102.29279282471349
2025-06-21,58.453024471264854
2025-06-22,45.05753969659999
2025-06-23,103.51056416786484
2025-06-24,97.42170745210808
2025-06-25,87.67953670689728
2025-06-26,94.98616476580538
2025-06-27,92.55062207950267
2025-06-28,56.01748178496215
2025-06-29,43.83976835344864
2025-06-30,104.72833551101618
2025-07-01,101.07502148156213
2025-07-02,96.20393610895674
2025-07-03,94.98616476580538
2025-07-04,42.621997010297285
2025-07-05,46.27531103975134
2025-07-06,46.27531103975134
2025-07-07,109.59942088362159
2025-07-08,104.72833551101618
2025-07-09,98.63947879525944
2025-07-10,93.76839342265403
2025-07-11,97.42170745210808
2025-07-12,56.01748178496215
2025-07-13,51.146396412356744
2025-07-14,105.94610685416754
2025-07-15,102.29279282471349
2025-07-16,94.98616476580538
2025-07-17,94.98616476580538
2025-07-18,94.98616476580538
2025-07-19,59.6707958144162
2025-07-20,47.49308238290269
2025-07-21,105.94610685416754
2025-07-22,102.29279282471349
2025-07-23,101.07502148156213
2025-07-24,93.76839342265403
2025-07-25,102.29279282471349
2025-07-26,57.2352531281135
2025-07-27,49.928625069205395
2025-07-28,107.1638781973189
2025-07-29,104.72833551101618
2025-07-30,102.29279282471349
2025-07-31,98.63947879525944
2025-08-01,99.85725013841079
2025-08-02,58.453024471264854
2025-08-03,47.49308238290269
2025-08-04,97.42170745210808
2025-08-05,99.85725013841079
2025-08-06,87.67953670689728
2025-08-07,90.11507939319998
2025-08-08,94.98616476580538
2025-08-09,53.58193909865945
2025-08-10,45.05753969659999
2025-08-11,97.42170745210808
2025-08-12,90.11507939319998
2025-08-13,86.46176536374593
2025-08-14,88.89730805004862
2025-08-15,88.89730805004862
2025-08-16,53.58193909865945
2025-08-17,41.40422566714594
2025-08-18,96.20393610895674
2025-08-19,87.67953670689728
2025-08-20,82.80845133429187
2025-08-21,90.11507939319998
2025-08-22,86.46176536374593
2025-08-23,51.146396412356744
2025-08-24,42.621997010297285
2025-08-25,94.98616476580538
2025-08-26,86.46176536374593
2025-08-27,85.24399402059457
2025-08-28,81.59067999114052
2025-08-29,85.24399402059457
2025-08-30,48.71085372605404
2025-08-31,37.750911637691885
2025-09-01,49.928625069205395
2025-09-02,92.55062207950267
2025-09-03,84.02622267744323
2025-09-04,82.80845133429187
2025-09-05,76.71959461853511
2025-09-06,47.49308238290269
2025-09-07,38.968682980843234
2025-09-08,84.02622267744323
2025-09-09,74.28405193223242
2025-09-10,68.19519521647565
2025-09-11,69.41296655962701
2025-09-12,70.63073790277836
2025-09-13,46.27531103975134
2025-09-14,34.09759760823783
2025-09-15,79.15513730483782
2025-09-16,74.28405193223242
2025-09-17,74.28405193223242
2025-09-18,73.06628058908106
2025-09-19,74.28405193223242
2025-09-20,47.49308238290269
2025-09-21,35.31536895138918
2025-09-22,80.37290864798916
2025-09-23,73.06628058908106
2025-09-24,69.41296655962701
2025-09-25,65.75965253017296
2025-09-26,74.28405193223242
2025-09-27,43.83976835344864
2025-09-28,34.09759760823783
2025-09-29,84.02622267744323
2025-09-30,81.59067999114052
2025-10-01,75.50182327538377
2025-10-02,75.50182327538377
2025-10-03,74.28405193223242
2025-10-04,46.27531103975134
2025-10-05,34.09759760823783
2025-10-06,77.93736596168647
2025-10-07,73.06628058908106
2025-10-08,76.71959461853511
2025-10-09,74.28405193223242
2025-10-10,71.8485092459297
2025-10-11,45.05753969659999
2025-10-12,34.09759760823783
2025-10-13,75.50182327538377
2025-10-14,87.67953670689728
2025-10-15,77.93736596168647
2025-10-16,74.28405193223242
2025-10-17,75.50182327538377
2025-10-18,43.83976835344864
2025-10-19,34.09759760823783
2025-10-20,77.93736596168647
2025-10-21,74.28405193223242
2025-10-22,71.8485092459297
2025-10-23,65.75965253017296
2025-10-24,68.19519521647565
2025-10-25,41.40422566714594
2025-10-26,36.53314029454053
2025-10-27,71.8485092459297
2025-10-28,70.63073790277836
2025-10-29,68.19519521647565
2025-10-30,66.97742387332431
2025-10-31,66.97742387332431
2025-11-01,45.05753969659999
2025-11-02,36.53314029454053
2025-11-03,79.15513730483782
2025-11-04,70.63073790277836
2025-11-05,71.8485092459297
2025-11-06,68.19519521647565
2025-11-07,69.41296655962701
2025-11-08,49.928625069205395
2025-11-09,34.09759760823783
2025-11-10,71.8485092459297
2025-11-11,64.5418811870216
2025-11-12,73.06628058908106
2025-11-13,71.8485092459297
2025-11-14,70.63073790277836
2025-11-15,45.05753969659999
2025-11-16,31.662054921935127
2025-11-17,70.63073790277836
2025-11-18,71.8485092459297
2025-11-19,70.63073790277836
2025-11-20,68.19519521647565
2025-11-21,66.97742387332431
2025-11-22,46.27531103975134
2025-11-23,32.87982626508648
2025-11-24,75.50182327538377
2025-11-25,76.71959461853511
2025-11-26,74.28405193223242
2025-11-27,30.444283578783775
2025-11-28,56.01748178496215
2025-11-29,40.18645432399458
2025-11-30,34.09759760823783
2025-12-01,80.37290864798916
2025-12-02,76.71959461853511
2025-12-03,69.41296655962701
2025-12-04,70.63073790277836
2025-12-05,66.97742387332431
2025-12-06,46.27531103975134
2025-12-07,30.444283578783775
2025-12-08,73.06628058908106
2025-12-09,68.19519521647565
2025-12-10,65.75965253017296
2025-12-11,65.70895242386833
2025-12-12,67.28340062952583
2025-12-13,44.127822460606154
2025-12-14,31.280028006276666
2025-12-15,65.70895242386833
2025-12-16,64.13450421821082
2025-12-17,64.61728548525174
2025-12-18,64.61728548525174
2025-12-19,64.61728548525174
2025-12-20,45.21948939922274
2025-12-21,33.946143150550746
2025-12-22,79.16563254977349
2025-12-23,76.4995174054994
2025-12-24,59.76783646374449
2025-12-25,28.005027190426915
2025-12-26,71.65006838399216
2025-12-27,46.31115633783932
2025-12-28,37.70392523344141
2025-12-29,95.28842781995274
2025-12-30,94.19676088133615
2025-12-31,78.0739656111569
2026-01-01,44.73670813218183
2026-01-02,93.71397961429523
2026-01-03,52.25227229796316
2026-01-04,42.553374254948665
2026-01-05,90.43897879844548
2026-01-06,89.95619753140457
2026-01-07,82.44063336562324
2026-01-08,78.0739656111569
2026-01-09,80.74008075543098
2026-01-10,49.24368923817277
2026-01-11,37.65693882919094
2026-01-12,81.1072528628728
2026-01-13,78.21056526062733
2026-01-14,73.38275259021825
2026-01-15,76.27944019246371
2026-01-16,80.14169032879099
2026-01-17,51.17481430633641
2026-01-18,36.69137629510912
2026-01-19,59.86487711307278
2026-01-20,83.03837793103644
2026-01-21,79.17612779470916
2026-01-22,70.48606498797278
2026-01-23,71.45162752205461
2026-01-24,42.48475149960004
2026-01-25,30.89800109061821
2026-01-26,67.58937738572733
2026-01-27,72.41719005613643
2026-01-28,68.55493991980916
2026-01-29,70.48606498797278
2026-01-30,76.27944019246371
2026-01-31,50.20925177225459
2026-02-01,41.51918896551822
2026-02-02,84.00394046511826
2026-02-03,77.24500272654552
2026-02-04,71.45162752205461
2026-02-05,72.41719005613643
2026-02-06,74.34831512430006
2026-02-07,49.24368923817277
2026-02-08,34.760251226945485
2026-02-09,67.58937738572733
2026-02-10,69.52050245389097
2026-02-11,71.45162752205461
2026-02-12,71.45162752205461
2026-02-13,71.45162752205461
2026-02-14,43.450314033681856
2026-02-15,35.725813761027304
2026-02-16,63.727127249400056
2026-02-17,74.34831512430006
2026-02-18,77.24500272654552
2026-02-19,79.17612779470916
2026-02-20,75.31387765838188
2026-02-21,53.105939374500046
2026-02-22,38.62250136327276
2026-02-23,80.14169032879099
2026-02-24,87.86619060144554
2026-02-25,82.07281539695461
2026-02-26,81.1072528628728
2026-02-27,89.79731566960916
2026-02-28,56.96818951082732
2026-03-01,45.381439101845494
2026-03-02,94.62512834001826
2026-03-03,88.83175313552735
2026-03-04,83.03837793103644
2026-03-05,82.07281539695461
2026-03-06,90.76287820369099
2026-03-07,60.8304396471546
2026-03-08,44.415876567763675
2026-03-09,92.69400327185463
2026-03-10,94.62512834001826
2026-03-11,82.07281539695461
2026-03-12,85.93506553328189
2026-03-13,84.00394046511826
2026-03-14,56.0026269767455
2026-03-15,45.381439101845494
2026-03-16,88.83175313552735
2026-03-17,87.86619060144554
2026-03-18,84.00394046511826
2026-03-19,83.03837793103644
2026-03-20,84.96950299920007
2026-03-21,56.0026269767455
2026-03-22,45.381439101845494
2026-03-23,91.72844073777281
2026-03-24,93.65956580593644
2026-03-25,89.79731566960916
2026-03-26,83.03837793103644
2026-03-27,84.96950299920007
2026-03-28,56.96818951082732
2026-03-29,45.381439101845494
2026-03-30,90.76287820369099
2026-03-31,89.79731566960916
2026-04-01,86.90062806736371
2026-04-02,81.1072528628728
2026-04-03,84.96950299920007
2026-04-04,48.27812670409095
2026-04-05,36.69137629510912
2026-04-06,96.5562534081819
2026-04-07,84.00394046511826
2026-04-08,85.93506553328189
2026-04-09,76.27944019246371
2026-04-10,78.21056526062733
2026-04-11,49.24368923817277
2026-04-12,42.48475149960004
2026-04-13,79.17612779470916
2026-04-14,81.1072528628728
2026-04-15,72.41719005613643
2026-04-16,73.38275259021825
2026-04-17,72.41719005613643
2026-04-18,48.27812670409095
2026-04-19,36.69137629510912
2026-04-20,79.17612779470916
2026-04-21,76.27944019246371
2026-04-22,71.45162752205461
2026-04-23,73.38275259021825
2026-04-24,71.45162752205461
2026-04-25,47.31256417000913
2026-04-26,36.69137629510912
2026-04-27,84.96950299920007
2026-04-28,74.34831512430006
2026-04-29,84.96950299920007
2026-04-30,79.17612779470916
2026-05-01,77.24500272654552
2026-05-02,50.20925177225459
2026-05-03,41.51918896551822
2026-05-04,81.1072528628728
2026-05-05,73.38275259021825
2026-05-06,71.45162752205461
2026-05-07,72.41719005613643
2026-05-08,73.38275259021825
2026-05-09,48.27812670409095
2026-05-10,33.794688692863666
2026-05-11,75.31387765838188
2026-05-12,75.31387765838188
2026-05-13,71.45162752205461
2026-05-14,70.48606498797278
2026-05-15,71.45162752205461
2026-05-16,47.31256417000913
2026-05-17,36.69137629510912
2026-05-18,77.24500272654552
2026-05-19,76.27944019246371
2026-05-20,71.45162752205461
2026-05-21,73.38275259021825
2026-05-22,78.21056526062733
2026-05-23,47.31256417000913
2026-05-24,33.794688692863666
2026-05-25,46.34700163592731
2026-05-26,87.86619060144554
2026-05-27,82.07281539695461
2026-05-28,84.96950299920007
2026-05-29,85.93506553328189
2026-05-30,51.17481430633641
2026-05-31,43.450314033681856
