Time,tsla_stock
2024-09-26,37.63603596125812
2024-09-27,35.75423416319522
2024-09-28,7.527207192251625
2024-09-29,5.645405394188719
2024-09-30,35.75423416319522
2024-10-01,33.87243236513231
2024-10-02,39.51783775932103
2024-10-03,35.75423416319522
2024-10-04,37.63603596125812
2024-10-05,7.527207192251625
2024-10-06,5.645405394188719
2024-10-07,33.87243236513231
2024-10-08,33.87243236513231
2024-10-09,30.1088287690065
2024-10-10,45.163243153509754
2024-10-11,107.26270248958566
2024-10-12,16.936216182566156
2024-10-13,9.40900899031453
2024-10-14,47.045044951572656
2024-10-15,37.63603596125812
2024-10-16,31.990630567069406
2024-10-17,33.87243236513231
2024-10-18,31.990630567069406
2024-10-19,7.527207192251625
2024-10-20,5.645405394188719
2024-10-21,33.87243236513231
2024-10-22,31.990630567069406
2024-10-23,75.27207192251625
2024-10-24,107.26270248958566
2024-10-25,84.68108091283078
2024-10-26,16.936216182566156
2024-10-27,9.40900899031453
2024-10-28,54.57225214382428
2024-10-29,43.281441355446844
2024-10-30,37.63603596125812
2024-10-31,35.75423416319522
2024-11-01,33.87243236513231
2024-11-02,7.527207192251625
2024-11-03,5.645405394188719
2024-11-04,31.990630567069406
2024-11-05,35.75423416319522
2024-11-06,97.85369349927113
2024-11-07,88.4446845089566
2024-11-08,101.61729709539694
2024-11-09,26.34522517288069
2024-11-10,16.936216182566156
2024-11-11,109.14450428764856
2024-11-12,114.78990968183729
2024-11-13,97.85369349927113
2024-11-14,79.03567551864207
2024-11-15,67.74486473026462
2024-11-16,15.05441438450325
2024-11-17,11.290810788377438
2024-11-18,84.68108091283078
2024-11-19,63.98126113413881
2024-11-20,62.09945933607591
2024-11-21,50.80864854769847
2024-11-22,50.80864854769847
2024-11-23,13.172612586440344
2024-11-24,7.527207192251625
2024-11-25,52.69045034576138
2024-11-26,50.80864854769847
2024-11-27,43.281441355446844
2024-11-28,11.290810788377438
2024-11-29,31.990630567069406
2024-11-30,9.40900899031453
2024-12-01,9.40900899031453
2024-12-02,52.69045034576138
2024-12-03,48.926846749635565
2024-12-04,43.281441355446844
2024-12-05,48.926846749635565
2024-12-06,56.45405394188719
2024-12-07,18.81801798062906
2024-12-08,11.290810788377438
2024-12-09,60.217657538013
2024-12-10,63.98126113413881
2024-12-11,77.15387372057916
2024-12-12,80.91747731670498
2024-12-13,69.62666652832753
2024-12-14,18.81801798062906
2024-12-15,11.290810788377438
2024-12-16,79.03567551864207
2024-12-17,95.97189170120822
2024-12-18,95.97189170120822
2024-12-19,88.4446845089566
2024-12-20,79.03567551864207
2024-12-21,16.936216182566156
2024-12-22,11.290810788377438
2024-12-23,60.217657538013
2024-12-24,58.33585573995009
2024-12-25,18.81801798062906
2024-12-26,60.217657538013
2024-12-27,56.45405394188719
2024-12-28,13.172612586440344
2024-12-29,7.527207192251625
2024-12-30,56.45405394188719
2024-12-31,54.57225214382428
2025-01-01,16.936216182566156
2025-01-02,88.4446845089566
2025-01-03,73.39027012445334
2025-01-04,16.936216182566156
2025-01-05,11.290810788377438
2025-01-06,63.98126113413881
2025-01-07,60.217657538013
2025-01-08,52.69045034576138
2025-01-09,26.34522517288069
2025-01-10,48.926846749635565
2025-01-11,9.40900899031453
2025-01-12,7.527207192251625
2025-01-13,50.80864854769847
2025-01-14,56.45405394188719
2025-01-15,52.69045034576138
2025-01-16,52.69045034576138
2025-01-17,58.33585573995009
2025-01-18,11.290810788377438
2025-01-19,7.527207192251625
2025-01-20,20.699819778691968
2025-01-21,73.39027012445334
2025-01-22,62.09945933607591
2025-01-23,48.926846749635565
2025-01-24,48.926846749635565
2025-01-25,11.290810788377438
2025-01-26,7.527207192251625
2025-01-27,63.98126113413881
2025-01-28,54.57225214382428
2025-01-29,92.2082881050824
2025-01-30,92.2082881050824
2025-01-31,58.33585573995009
2025-02-01,15.05441438450325
2025-02-02,9.40900899031453
2025-02-03,69.62666652832753
2025-02-04,58.33585573995009
2025-02-05,50.80864854769847
2025-02-06,58.33585573995009
2025-02-07,54.57225214382428
2025-02-08,15.05441438450325
2025-02-09,9.40900899031453
2025-02-10,54.57225214382428
2025-02-11,73.39027012445334
2025-02-12,79.03567551864207
2025-02-13,67.74486473026462
2025-02-14,56.45405394188719
2025-02-15,13.172612586440344
2025-02-16,9.40900899031453
2025-02-17,18.81801798062906
2025-02-18,52.69045034576138
2025-02-19,47.045044951572656
2025-02-20,45.163243153509754
2025-02-21,48.926846749635565
2025-02-22,15.05441438450325
2025-02-23,7.527207192251625
2025-02-24,50.80864854769847
2025-02-25,80.91747731670498
2025-02-26,84.68108091283078
2025-02-27,82.79927911476787
2025-02-28,84.68108091283078
2025-03-01,18.81801798062906
2025-03-02,13.172612586440344
2025-03-03,75.27207192251625
2025-03-04,95.97189170120822
2025-03-05,75.27207192251625
2025-03-06,80.91747731670498
2025-03-07,80.91747731670498
2025-03-08,20.699819778691968
2025-03-09,18.81801798062906
2025-03-10,161.83495463340995
2025-03-11,188.18017980629062
2025-03-12,137.37153125859217
2025-03-13,124.19891867215182
2025-03-14,107.26270248958566
2025-03-15,26.34522517288069
2025-03-16,18.81801798062906
2025-03-17,99.73549529733403
2025-03-18,120.435315076026
2025-03-19,122.31711687408891
2025-03-20,118.55351327796309
2025-03-21,109.14450428764856
2025-03-22,30.1088287690065
2025-03-23,18.81801798062906
2025-03-24,105.38090069152275
2025-03-25,97.85369349927113
2025-03-26,109.14450428764856
2025-03-27,95.97189170120822
2025-03-28,86.56288271089369
2025-03-29,22.581621576754877
2025-03-30,16.936216182566156
2025-03-31,94.09008990314531
2025-04-01,80.91747731670498
2025-04-02,126.08072047021471
2025-04-03,139.25333305665507
2025-04-04,122.31711687408891
2025-04-05,35.75423416319522
2025-04-06,22.581621576754877
2025-04-07,127.96252226827762
2025-04-08,101.61729709539694
2025-04-09,120.435315076026
2025-04-10,97.85369349927113
2025-04-11,77.15387372057916
2025-04-12,15.05441438450325
2025-04-13,11.290810788377438
2025-04-14,69.62666652832753
2025-04-15,62.502702578517955
2025-04-16,67.74486473026462
2025-04-17,60.7553151946024
2025-04-18,26.076396344585987
2025-04-19,8.73693691957778
2025-04-20,6.989549535662223
2025-04-21,85.08432415527284
2025-04-22,151.0818015016219
2025-04-23,120.7041439043207
2025-04-24,73.79351336689538
2025-04-25,75.54090075081095
2025-04-26,18.280360324039663
2025-04-27,11.290810788377438
2025-04-28,72.04612598297985
2025-04-29,63.44360347754941
2025-04-30,58.20144132580274
2025-05-01,65.99747734634906
2025-05-02,52.152792689171974
2025-05-03,13.038198172292994
2025-05-04,7.7960360205463255
2025-05-05,50.405405305256416
2025-05-06,46.910630537425305
2025-05-07,47.71711702230941
2025-05-08,47.71711702230941
2025-05-09,54.70666655797163
2025-05-10,13.038198172292994
2025-05-11,9.543423404461882
2025-05-12,80.78306290255762
2025-05-13,64.2500899624335
2025-05-14,69.49225211418019
2025-05-15,59.6799998814236
2025-05-16,59.6799998814236
2025-05-17,14.516756727913847
2025-05-18,9.677837818609232
2025-05-19,56.45405394188719
2025-05-20,58.06702691165539
2025-05-21,54.84108097211898
2025-05-22,50.002162062814364
2025-05-23,43.550270183741546
2025-05-24,8.064864848841026
2025-05-25,6.4518918790728215
2025-05-26,11.290810788377438
2025-05-27,61.292972851191806
2025-05-28,64.51891879072821
2025-05-29,62.90594582096001
2025-05-30,50.002162062814364
2025-05-31,9.677837818609232
2025-06-01,8.064864848841026
2025-06-02,46.776216123277955
2025-06-03,48.38918909304616
2025-06-04,50.002162062814364
2025-06-05,132.26378352099283
2025-06-06,161.29729697682055
2025-06-07,24.19459454652308
2025-06-08,14.516756727913847
2025-06-09,82.26162145817847
2025-06-10,74.19675660933744
2025-06-11,79.03567551864207
2025-06-12,62.90594582096001
2025-06-13,58.06702691165539
2025-06-14,11.290810788377438
2025-06-15,8.064864848841026
2025-06-16,53.22810800235078
2025-06-17,46.776216123277955
2025-06-18,46.776216123277955
2025-06-19,22.581621576754877
2025-06-20,41.93729721397334
2025-06-21,9.677837818609232
2025-06-22,9.677837818609232
2025-06-23,77.42270254887386
2025-06-24,66.13189176049642
2025-06-25,59.6799998814236
2025-06-26,50.002162062814364
2025-06-27,51.61513503258257
2025-06-28,11.290810788377438
2025-06-29,8.064864848841026
2025-06-30,50.002162062814364
2025-07-01,80.64864848841027
2025-07-02,80.64864848841027
2025-07-03,50.002162062814364
2025-07-04,14.516756727913847
2025-07-05,8.064864848841026
2025-07-06,11.290810788377438
2025-07-07,98.39135115586053
2025-07-08,69.35783770003283
2025-07-09,58.06702691165539
2025-07-10,54.84108097211898
2025-07-11,50.002162062814364
2025-07-12,11.290810788377438
2025-07-13,8.064864848841026
2025-07-14,51.61513503258257
2025-07-15,48.38918909304616
2025-07-16,46.776216123277955
2025-07-17,45.163243153509754
2025-07-18,46.776216123277955
2025-07-19,12.903783758145643
2025-07-20,9.677837818609232
2025-07-21,50.002162062814364
2025-07-22,50.002162062814364
2025-07-23,101.61729709539694
2025-07-24,100.00432412562873
2025-07-25,67.74486473026462
2025-07-26,14.516756727913847
2025-07-27,9.677837818609232
2025-07-28,58.06702691165539
2025-07-29,46.776216123277955
2025-07-30,45.163243153509754
2025-07-31,46.776216123277955
2025-08-01,46.776216123277955
2025-08-02,11.290810788377438
2025-08-03,8.064864848841026
2025-08-04,50.002162062814364
2025-08-05,41.93729721397334
2025-08-06,41.93729721397334
2025-08-07,41.93729721397334
2025-08-08,41.93729721397334
2025-08-09,9.677837818609232
2025-08-10,8.064864848841026
2025-08-11,51.61513503258257
2025-08-12,48.38918909304616
2025-08-13,40.32432424420514
2025-08-14,38.71135127443693
2025-08-15,35.48540533490052
2025-08-16,6.4518918790728215
2025-08-17,6.4518918790728215
2025-08-18,38.71135127443693
2025-08-19,35.48540533490052
2025-08-20,35.48540533490052
2025-08-21,33.87243236513231
2025-08-22,38.71135127443693
2025-08-23,9.677837818609232
2025-08-24,6.4518918790728215
2025-08-25,41.93729721397334
2025-08-26,35.48540533490052
2025-08-27,40.32432424420514
2025-08-28,35.48540533490052
2025-08-29,32.259459395364104
2025-08-30,6.4518918790728215
2025-08-31,6.4518918790728215
2025-09-01,6.4518918790728215
2025-09-02,35.48540533490052
2025-09-03,35.48540533490052
2025-09-04,33.87243236513231
2025-09-05,43.550270183741546
2025-09-06,9.677837818609232
2025-09-07,6.4518918790728215
2025-09-08,35.48540533490052
2025-09-09,33.87243236513231
2025-09-10,35.48540533490052
2025-09-11,38.71135127443693
2025-09-12,59.6799998814236
2025-09-13,11.290810788377438
2025-09-14,8.064864848841026
2025-09-15,82.26162145817847
2025-09-16,66.13189176049642
2025-09-17,61.292972851191806
2025-09-18,53.22810800235078
2025-09-19,46.776216123277955
2025-09-20,11.290810788377438
2025-09-21,8.064864848841026
2025-09-22,58.06702691165539
2025-09-23,50.002162062814364
2025-09-24,46.776216123277955
2025-09-25,48.38918909304616
2025-09-26,46.776216123277955
2025-09-27,11.290810788377438
2025-09-28,6.4518918790728215
2025-09-29,48.38918909304616
2025-09-30,43.550270183741546
2025-10-01,50.002162062814364
2025-10-02,75.80972957910565
2025-10-03,59.6799998814236
2025-10-04,9.677837818609232
2025-10-05,6.4518918790728215
2025-10-06,56.45405394188719
2025-10-07,62.90594582096001
2025-10-08,50.002162062814364
2025-10-09,38.71135127443693
2025-10-10,45.163243153509754
2025-10-11,11.290810788377438
2025-10-12,8.064864848841026
2025-10-13,41.93729721397334
2025-10-14,38.71135127443693
2025-10-15,35.48540533490052
2025-10-16,37.09837830466872
2025-10-17,37.09837830466872
2025-10-18,8.064864848841026
2025-10-19,6.4518918790728215
2025-10-20,41.93729721397334
2025-10-21,40.32432424420514
2025-10-22,79.03567551864207
2025-10-23,75.80972957910565
2025-10-24,48.38918909304616
2025-10-25,9.677837818609232
2025-10-26,4.838918909304616
2025-10-27,46.776216123277955
2025-10-28,43.550270183741546
2025-10-29,46.776216123277955
2025-10-30,40.32432424420514
2025-10-31,40.32432424420514
2025-11-01,8.064864848841026
2025-11-02,6.4518918790728215
2025-11-03,43.550270183741546
2025-11-04,43.550270183741546
2025-11-05,43.550270183741546
2025-11-06,59.6799998814236
2025-11-07,61.292972851191806
2025-11-08,12.903783758145643
2025-11-09,6.4518918790728215
2025-11-10,41.93729721397334
2025-11-11,37.09837830466872
2025-11-12,35.48540533490052
2025-11-13,50.002162062814364
2025-11-14,50.002162062814364
2025-11-15,11.290810788377438
2025-11-16,6.4518918790728215
2025-11-17,40.32432424420514
2025-11-18,41.93729721397334
2025-11-19,40.32432424420514
2025-11-20,43.550270183741546
2025-11-21,38.71135127443693
2025-11-22,11.290810788377438
2025-11-23,6.4518918790728215
2025-11-24,40.32432424420514
2025-11-25,40.32432424420514
2025-11-26,33.87243236513231
2025-11-27,9.677837818609232
2025-11-28,22.581621576754877
2025-11-29,8.064864848841026
2025-11-30,4.838918909304616
2025-12-01,32.259459395364104
2025-12-02,32.259459395364104
2025-12-03,30.646486425595903
2025-12-04,35.48540533490052
2025-12-05,29.033513455827695
2025-12-06,8.064864848841026
2025-12-07,4.838918909304616
2025-12-08,30.646486425595903
2025-12-09,33.87243236513231
2025-12-10,30.646486425595903
2025-12-11,29.098129908887195
2025-12-12,30.53858914077014
2025-12-13,8.470241653412401
2025-12-14,5.272336816147093
2025-12-15,41.889749257948424
2025-12-16,48.60254530597847
2025-12-17,48.60254530597847
2025-12-18,43.33020848983137
2025-12-19,36.93439881530075
2025-12-20,11.034173743678869
2025-12-21,6.078823301031196
2025-12-22,41.889749257948424
2025-12-23,34.053480351534866
2025-12-24,27.34068430350483
2025-12-25,7.83626890641356
2025-12-26,27.657670677004248
2025-12-27,6.712796048030037
2025-12-28,6.395809674530616
2025-12-29,32.2960347461525
2025-12-30,32.2960347461525
2025-12-31,26.217211445121308
2026-01-01,8.470241653412401
2026-01-02,39.00883079418254
2026-01-03,11.351160117178289
2026-01-04,6.395809674530616
2026-01-05,34.053480351534866
2026-01-06,40.132303652566065
2026-01-07,35.176953209918395
2026-01-08,30.53858914077014
2026-01-09,30.85557551426956
2026-01-10,6.339727469988411
2026-01-11,5.071781975990729
2026-01-12,30.430691855944374
2026-01-13,25.992882626952486
2026-01-14,24.09096438595596
2026-01-15,25.358909879953643
2026-01-16,21.555073397960598
2026-01-17,6.973700216987252
2026-01-18,5.071781975990729
2026-01-19,8.875618457983775
2026-01-20,29.79671910894553
2026-01-21,30.430691855944374
2026-01-22,30.430691855944374
2026-01-23,31.064664602943214
2026-01-24,8.241645710984935
2026-01-25,5.071781975990729
2026-01-26,25.358909879953643
2026-01-27,25.992882626952486
2026-01-28,51.35179250690613
2026-01-29,63.39727469988411
2026-01-30,38.67233756692931
2026-01-31,10.143563951981458
2026-02-01,6.339727469988411
2026-02-02,34.86850108493626
2026-02-03,32.96658284393974
2026-02-04,31.064664602943214
2026-02-05,36.13644657893394
2026-02-06,34.23452833793742
2026-02-07,8.875618457983775
2026-02-08,5.071781975990729
2026-02-09,25.358909879953643
2026-02-10,25.358909879953643
2026-02-11,25.992882626952486
2026-02-12,25.992882626952486
2026-02-13,25.358909879953643
2026-02-14,5.70575472298957
2026-02-15,3.803836481993047
2026-02-16,8.875618457983775
2026-02-17,22.82301889195828
2026-02-18,24.724937132954803
2026-02-19,22.82301889195828
2026-02-20,22.82301889195828
2026-02-21,6.339727469988411
2026-02-22,4.437809228991887
2026-02-23,25.358909879953643
2026-02-24,22.82301889195828
2026-02-25,25.358909879953643
2026-02-26,22.189046144959438
2026-02-27,22.189046144959438
2026-02-28,6.973700216987252
2026-03-01,4.437809228991887
2026-03-02,30.430691855944374
2026-03-03,30.430691855944374
2026-03-04,29.79671910894553
2026-03-05,31.064664602943214
2026-03-06,26.626855373951326
2026-03-07,6.339727469988411
2026-03-08,7.607672963986094
2026-03-09,30.430691855944374
2026-03-10,25.992882626952486
2026-03-11,23.45699163895712
2026-03-12,25.358909879953643
2026-03-13,23.45699163895712
2026-03-14,8.241645710984935
2026-03-15,41.84220130192351
2026-03-16,31.064664602943214
2026-03-17,42.47617404892235
2026-03-18,44.378092289918875
2026-03-19,57.0575472298957
2026-03-20,36.770419325932785
2026-03-21,14.581373180973346
2026-03-22,8.875618457983775
2026-03-23,30.430691855944374
2026-03-24,24.724937132954803
2026-03-25,24.724937132954803
2026-03-26,22.189046144959438
2026-03-27,24.09096438595596
2026-03-28,6.973700216987252
2026-03-29,6.973700216987252
2026-03-30,25.358909879953643
2026-03-31,27.260828120950165
2026-04-01,26.626855373951326
2026-04-02,31.064664602943214
2026-04-03,12.679454939976821
2026-04-04,5.70575472298957
2026-04-05,3.803836481993047
2026-04-06,31.064664602943214
2026-04-07,32.96658284393974
2026-04-08,34.23452833793742
2026-04-09,25.358909879953643
2026-04-10,24.09096438595596
2026-04-11,6.339727469988411
2026-04-12,5.70575472298957
2026-04-13,24.09096438595596
2026-04-14,24.724937132954803
2026-04-15,34.23452833793742
2026-04-16,33.600555590938576
2026-04-17,43.110146795921196
2026-04-18,8.875618457983775
2026-04-19,5.70575472298957
2026-04-20,28.52877361494785
2026-04-21,28.52877361494785
2026-04-22,54.52165624190033
2026-04-23,52.61973800090381
2026-04-24,33.600555590938576
2026-04-25,8.241645710984935
2026-04-26,5.70575472298957
2026-04-27,31.698637349942054
2026-04-28,22.189046144959438
2026-04-29,24.09096438595596
2026-04-30,25.992882626952486
2026-05-01,24.724937132954803
2026-05-02,8.241645710984935
2026-05-03,6.339727469988411
2026-05-04,24.724937132954803
2026-05-05,24.724937132954803
2026-05-06,27.89480086794901
2026-05-07,27.89480086794901
2026-05-08,33.600555590938576
2026-05-09,8.241645710984935
2026-05-10,6.973700216987252
2026-05-11,33.600555590938576
2026-05-12,31.064664602943214
2026-05-13,32.96658284393974
2026-05-14,32.3326100969409
2026-05-15,25.358909879953643
2026-05-16,6.339727469988411
2026-05-17,5.071781975990729
2026-05-18,28.52877361494785
2026-05-19,24.724937132954803
2026-05-20,23.45699163895712
2026-05-21,27.89480086794901
2026-05-22,29.79671910894553
2026-05-23,12.04548219297798
2026-05-24,5.071781975990729
2026-05-25,5.70575472298957
2026-05-26,27.260828120950165
2026-05-27,29.79671910894553
2026-05-28,28.52877361494785
2026-05-29,25.992882626952486
2026-05-30,6.973700216987252
2026-05-31,6.973700216987252
