Time,google
2024-11-25,39.94087642396275
2024-11-26,37.2781513290319
2024-11-27,31.9527011391702
2024-11-28,23.964525854377648
2024-11-29,26.627250949308497
2024-11-30,25.739675917664883
2024-12-01,26.627250949308497
2024-12-02,45.26632661382445
2024-12-03,45.26632661382445
2024-12-04,46.15390164546807
2024-12-05,42.6036015188936
2024-12-06,44.37875158218083
2024-12-07,27.514825980952114
2024-12-08,26.627250949308497
2024-12-09,43.49117655053721
2024-12-10,45.26632661382445
2024-12-11,46.15390164546807
2024-12-12,45.26632661382445
2024-12-13,42.6036015188936
2024-12-14,26.627250949308497
2024-12-15,27.514825980952114
2024-12-16,42.6036015188936
2024-12-17,45.26632661382445
2024-12-18,43.49117655053721
2024-12-19,41.716026487249984
2024-12-20,36.39057629738828
2024-12-21,26.627250949308497
2024-12-22,23.964525854377648
2024-12-23,27.514825980952114
2024-12-24,25.739675917664883
2024-12-25,23.964525854377648
2024-12-26,26.627250949308497
2024-12-27,27.514825980952114
2024-12-28,23.076950822734034
2024-12-29,23.964525854377648
2024-12-30,29.28997604423935
2024-12-31,27.514825980952114
2025-01-01,23.964525854377648
2025-01-02,31.06512610752658
2025-01-03,31.06512610752658
2025-01-04,26.627250949308497
2025-01-05,25.739675917664883
2025-01-06,36.39057629738828
2025-01-07,39.94087642396275
2025-01-08,41.716026487249984
2025-01-09,42.6036015188936
2025-01-10,39.05330139231913
2025-01-11,26.627250949308497
2025-01-12,27.514825980952114
2025-01-13,44.37875158218083
2025-01-14,44.37875158218083
2025-01-15,46.15390164546807
2025-01-16,42.6036015188936
2025-01-17,40.82845145560636
2025-01-18,26.627250949308497
2025-01-19,25.739675917664883
2025-01-20,31.06512610752658
2025-01-21,40.82845145560636
2025-01-22,40.82845145560636
2025-01-23,43.49117655053721
2025-01-24,42.6036015188936
2025-01-25,27.514825980952114
2025-01-26,25.739675917664883
2025-01-27,44.37875158218083
2025-01-28,48.81662674039892
2025-01-29,88.75750316436167
2025-01-30,61.24267718340955
2025-01-31,47.04147667711168
2025-02-01,28.402401012595732
2025-02-02,27.514825980952114
2025-02-03,42.6036015188936
2025-02-04,47.04147667711168
2025-02-05,47.04147667711168
2025-02-06,45.26632661382445
2025-02-07,45.26632661382445
2025-02-08,27.514825980952114
2025-02-09,27.514825980952114
2025-02-10,42.6036015188936
2025-02-11,49.70420177204253
2025-02-12,47.04147667711168
2025-02-13,45.26632661382445
2025-02-14,39.94087642396275
2025-02-15,27.514825980952114
2025-02-16,26.627250949308497
2025-02-17,34.61542623410105
2025-02-18,44.37875158218083
2025-02-19,41.716026487249984
2025-02-20,41.716026487249984
2025-02-21,42.6036015188936
2025-02-22,27.514825980952114
2025-02-23,27.514825980952114
2025-02-24,40.82845145560636
2025-02-25,45.26632661382445
2025-02-26,45.26632661382445
2025-02-27,44.37875158218083
2025-02-28,43.49117655053721
2025-03-01,27.514825980952114
2025-03-02,26.627250949308497
2025-03-03,44.37875158218083
2025-03-04,45.26632661382445
2025-03-05,43.49117655053721
2025-03-06,45.26632661382445
2025-03-07,41.716026487249984
2025-03-08,27.514825980952114
2025-03-09,27.514825980952114
2025-03-10,42.6036015188936
2025-03-11,44.37875158218083
2025-03-12,43.49117655053721
2025-03-13,43.49117655053721
2025-03-14,39.05330139231913
2025-03-15,26.627250949308497
2025-03-16,28.402401012595732
2025-03-17,40.82845145560636
2025-03-18,40.82845145560636
2025-03-19,43.49117655053721
2025-03-20,43.49117655053721
2025-03-21,39.05330139231913
2025-03-22,24.852100886021265
2025-03-23,27.514825980952114
2025-03-24,41.716026487249984
2025-03-25,42.6036015188936
2025-03-26,42.6036015188936
2025-03-27,41.716026487249984
2025-03-28,39.94087642396275
2025-03-29,26.627250949308497
2025-03-30,25.739675917664883
2025-03-31,41.716026487249984
2025-04-01,42.6036015188936
2025-04-02,39.05330139231913
2025-04-03,41.716026487249984
2025-04-04,39.05330139231913
2025-04-05,26.627250949308497
2025-04-06,27.514825980952114
2025-04-07,43.49117655053721
2025-04-08,42.6036015188936
2025-04-09,40.82845145560636
2025-04-10,42.6036015188936
2025-04-11,41.716026487249984
2025-04-12,26.627250949308497
2025-04-13,24.852100886021265
2025-04-14,40.82845145560636
2025-04-15,43.412812736829935
2025-04-16,43.412812736829935
2025-04-17,43.412812736829935
2025-04-18,32.98919208542439
2025-04-19,24.916568073793048
2025-04-20,25.171476596870242
2025-04-21,38.20100241112716
2025-04-22,43.412812736829935
2025-04-23,41.50560361287755
2025-04-24,46.01871789968133
2025-04-25,41.50560361287755
2025-04-26,24.916568073793048
2025-04-27,27.52247323664443
2025-04-28,43.412812736829935
2025-04-29,43.667721259907125
2025-04-30,43.667721259907125
2025-05-01,41.76051213595475
2025-05-02,42.71411669793094
2025-05-03,26.568868674668238
2025-05-04,29.42968236059682
2025-05-05,42.45920817485374
2025-05-06,45.06511333770513
2025-05-07,45.57493038385952
2025-05-08,43.157904213752744
2025-05-09,41.06181609705574
2025-05-10,27.52247323664443
2025-05-11,27.26756471356724
2025-05-12,43.412812736829935
2025-05-13,44.366417298806134
2025-05-14,41.76051213595475
2025-05-15,41.295180738505124
2025-05-16,39.25591255388759
2025-05-17,27.020303446182368
2025-05-18,25.490852307719216
2025-05-19,41.80499778465951
2025-05-20,42.82463187696828
2025-05-21,41.295180738505124
2025-05-22,40.78536369235074
2025-05-23,37.72646141542444
2025-05-24,24.98103526156483
2025-05-25,24.471218215410445
2025-05-26,27.53012049233675
2025-05-27,38.23627846157882
2025-05-28,40.27554664619636
2025-05-29,40.27554664619636
2025-05-30,37.21664436927005
2025-05-31,25.490852307719216
2025-06-01,27.020303446182368
2025-06-02,36.70682732311567
2025-06-03,38.7460955077332
2025-06-04,36.70682732311567
2025-06-05,35.6871932308069
2025-06-06,34.157742092343746
2025-06-07,24.98103526156483
2025-06-08,24.98103526156483
2025-06-09,35.6871932308069
2025-06-10,35.6871932308069
2025-06-11,35.177376184652516
2025-06-12,35.177376184652516
2025-06-13,32.628290953880594
2025-06-14,24.98103526156483
2025-06-15,24.471218215410445
2025-06-16,32.628290953880594
2025-06-17,31.098839815417442
2025-06-18,31.098839815417442
2025-06-19,28.039937538491134
2025-06-20,31.098839815417442
2025-06-21,22.941767076947293
2025-06-22,24.98103526156483
2025-06-23,31.608656861571824
2025-06-24,30.589022769263057
2025-06-25,31.098839815417442
2025-06-26,31.608656861571824
2025-06-27,30.07920572310867
2025-06-28,23.96140116925606
2025-06-29,23.451584123101675
2025-06-30,30.589022769263057
2025-07-01,31.608656861571824
2025-07-02,31.608656861571824
2025-07-03,30.07920572310867
2025-07-04,24.98103526156483
2025-07-05,23.451584123101675
2025-07-06,24.98103526156483
2025-07-07,31.608656861571824
2025-07-08,33.647925046189364
2025-07-09,34.667559138498135
2025-07-10,30.589022769263057
2025-07-11,30.07920572310867
2025-07-12,24.98103526156483
2025-07-13,24.471218215410445
2025-07-14,33.138108000034975
2025-07-15,33.138108000034975
2025-07-16,32.11847390772621
2025-07-17,33.138108000034975
2025-07-18,31.098839815417442
2025-07-19,27.020303446182368
2025-07-20,26.510486400027983
2025-07-21,33.647925046189364
2025-07-22,32.628290953880594
2025-07-23,33.138108000034975
2025-07-24,33.647925046189364
2025-07-25,32.628290953880594
2025-07-26,24.471218215410445
2025-07-27,25.490852307719216
2025-07-28,31.608656861571824
2025-07-29,34.157742092343746
2025-07-30,33.138108000034975
2025-07-31,35.6871932308069
2025-08-01,31.098839815417442
2025-08-02,24.471218215410445
2025-08-03,24.471218215410445
2025-08-04,32.628290953880594
2025-08-05,34.667559138498135
2025-08-06,33.138108000034975
2025-08-07,34.667559138498135
2025-08-08,32.628290953880594
2025-08-09,25.490852307719216
2025-08-10,27.020303446182368
2025-08-11,34.667559138498135
2025-08-12,36.70682732311567
2025-08-13,37.21664436927005
2025-08-14,37.72646141542444
2025-08-15,38.23627846157882
2025-08-16,26.000669353873597
2025-08-17,25.490852307719216
2025-08-18,39.25591255388759
2025-08-19,40.27554664619636
2025-08-20,42.314814830813894
2025-08-21,43.334448923122665
2025-08-22,39.76572960004197
2025-08-23,26.000669353873597
2025-08-24,26.000669353873597
2025-08-25,43.334448923122665
2025-08-26,43.844265969277046
2025-08-27,45.88353415389459
2025-08-28,45.88353415389459
2025-08-29,41.80499778465951
2025-08-30,26.000669353873597
2025-08-31,25.490852307719216
2025-09-01,29.059571630799905
2025-09-02,44.354083015431435
2025-09-03,49.96207052312966
2025-09-04,44.86390006158582
2025-09-05,44.86390006158582
2025-09-06,26.000669353873597
2025-09-07,26.000669353873597
2025-09-08,43.334448923122665
2025-09-09,46.39335120004897
2025-09-10,46.39335120004897
2025-09-11,46.39335120004897
2025-09-12,41.80499778465951
2025-09-13,25.490852307719216
2025-09-14,27.53012049233675
2025-09-15,45.88353415389459
2025-09-16,47.92280233851212
2025-09-17,45.88353415389459
2025-09-18,45.3737171077402
2025-09-19,44.354083015431435
2025-09-20,28.039937538491134
2025-09-21,23.96140116925606
2025-09-22,46.39335120004897
2025-09-23,46.39335120004897
2025-09-24,45.88353415389459
2025-09-25,46.39335120004897
2025-09-26,42.82463187696828
2025-09-27,31.608656861571824
2025-09-28,28.54975458464552
2025-09-29,46.90316824620335
2025-09-30,46.90316824620335
2025-10-01,45.88353415389459
2025-10-02,43.334448923122665
2025-10-03,43.334448923122665
2025-10-04,24.471218215410445
2025-10-05,26.000669353873597
2025-10-06,45.3737171077402
2025-10-07,45.3737171077402
2025-10-08,45.3737171077402
2025-10-09,43.844265969277046
2025-10-10,39.76572960004197
2025-10-11,26.000669353873597
2025-10-12,25.490852307719216
2025-10-13,40.78536369235074
2025-10-14,44.86390006158582
2025-10-15,47.41298529235774
2025-10-16,47.41298529235774
2025-10-17,41.295180738505124
2025-10-18,25.490852307719216
2025-10-19,26.510486400027983
2025-10-20,45.88353415389459
2025-10-21,45.3737171077402
2025-10-22,45.88353415389459
2025-10-23,45.88353415389459
2025-10-24,44.354083015431435
2025-10-25,26.000669353873597
2025-10-26,27.53012049233675
2025-10-27,44.354083015431435
2025-10-28,45.88353415389459
2025-10-29,44.86390006158582
2025-10-30,50.47188756928404
2025-10-31,44.86390006158582
2025-11-01,26.510486400027983
2025-11-02,28.54975458464552
2025-11-03,46.39335120004897
2025-11-04,45.88353415389459
2025-11-05,50.98170461543843
2025-11-06,46.90316824620335
2025-11-07,43.844265969277046
2025-11-08,28.54975458464552
2025-11-09,27.020303446182368
2025-11-10,44.86390006158582
2025-11-11,42.82463187696828
2025-11-12,46.39335120004897
2025-11-13,47.92280233851212
2025-11-14,45.3737171077402
2025-11-15,29.059571630799905
2025-11-16,27.53012049233675
2025-11-17,47.92280233851212
2025-11-18,44.86390006158582
2025-11-19,44.354083015431435
2025-11-20,44.354083015431435
2025-11-21,41.80499778465951
2025-11-22,26.510486400027983
2025-11-23,27.020303446182368
2025-11-24,37.72646141542444
2025-11-25,37.72646141542444
2025-11-26,31.608656861571824
2025-11-27,24.98103526156483
2025-11-28,26.510486400027983
2025-11-29,26.510486400027983
2025-11-30,28.039937538491134
2025-12-01,43.334448923122665
2025-12-02,45.3737171077402
2025-12-03,45.88353415389459
2025-12-04,45.88353415389459
2025-12-05,40.78536369235074
2025-12-06,27.53012049233675
2025-12-07,27.53012049233675
2025-12-08,42.82463187696828
2025-12-09,43.844265969277046
2025-12-10,42.82463187696828
2025-12-11,43.77054718567191
2025-12-12,42.636489733773715
2025-12-13,26.36429172063402
2025-12-14,26.10938319755683
2025-12-15,41.24752375879832
2025-12-16,41.50243228187552
2025-12-17,41.81455248474742
2025-12-18,41.81455248474742
2025-12-19,36.76850563100026
2025-12-20,24.975325745658637
2025-12-21,24.153388496632346
2025-12-22,29.454343873456704
2025-12-23,26.36429172063402
2025-12-24,24.975325745658637
2025-12-25,23.01933104473415
2025-12-26,24.975325745658637
2025-12-27,24.975325745658637
2025-12-28,24.975325745658637
2025-12-29,26.931320446583122
2025-12-30,28.065377898481316
2025-12-31,26.676411923505928
2026-01-01,23.586359770683245
2026-01-02,26.931320446583122
2026-01-03,25.542354471607734
2026-01-04,25.797262994684925
2026-01-05,34.245482204126674
2026-01-06,39.291529057873845
2026-01-07,40.113466306900136
2026-01-08,39.291529057873845
2026-01-09,38.469591808847554
2026-01-10,26.218097041240064
2026-01-11,26.218097041240064
2026-01-12,40.57562637334772
2026-01-13,43.07258799632296
2026-01-14,41.824107184835334
2026-01-15,42.44834759057915
2026-01-16,39.951385967603905
2026-01-17,26.218097041240064
2026-01-18,26.218097041240064
2026-01-19,30.58777988144674
2026-01-20,41.19986677909153
2026-01-21,43.69682840206677
2026-01-22,41.824107184835334
2026-01-23,41.19986677909153
2026-01-24,27.466577852727685
2026-01-25,28.090818258471497
2026-01-26,37.45442434462866
2026-01-27,40.57562637334772
2026-01-28,42.44834759057915
2026-01-29,43.69682840206677
2026-01-30,43.07258799632296
2026-01-31,28.715058664215306
2026-02-01,29.96353947570293
2026-02-02,41.19986677909153
2026-02-03,43.07258799632296
2026-02-04,46.19379002504201
2026-02-05,46.19379002504201
2026-02-06,42.44834759057915
2026-02-07,28.715058664215306
2026-02-08,27.466577852727685
2026-02-09,39.951385967603905
2026-02-10,44.32106880781058
2026-02-11,45.5695496192982
2026-02-12,43.69682840206677
2026-02-13,42.44834759057915
2026-02-14,29.96353947570293
2026-02-15,28.715058664215306
2026-02-16,35.581703127397226
2026-02-17,39.32714556186009
2026-02-18,42.44834759057915
2026-02-19,43.07258799632296
2026-02-20,41.824107184835334
2026-02-21,29.96353947570293
2026-02-22,31.83626069293436
2026-02-23,41.824107184835334
2026-02-24,42.44834759057915
2026-02-25,44.945309213554395
2026-02-26,43.69682840206677
2026-02-27,42.44834759057915
2026-02-28,28.090818258471497
2026-03-01,26.842337446983873
2026-03-02,44.945309213554395
2026-03-03,44.945309213554395
2026-03-04,44.945309213554395
2026-03-05,46.19379002504201
2026-03-06,43.07258799632296
2026-03-07,29.339299069959118
2026-03-08,28.090818258471497
2026-03-09,44.32106880781058
2026-03-10,43.69682840206677
2026-03-11,43.07258799632296
2026-03-12,42.44834759057915
2026-03-13,38.70290515611628
2026-03-14,28.090818258471497
2026-03-15,28.715058664215306
2026-03-16,40.57562637334772
2026-03-17,42.44834759057915
2026-03-18,43.69682840206677
2026-03-19,41.824107184835334
2026-03-20,40.57562637334772
2026-03-21,27.466577852727685
2026-03-22,28.090818258471497
2026-03-23,43.69682840206677
2026-03-24,41.824107184835334
2026-03-25,44.32106880781058
2026-03-26,46.19379002504201
2026-03-27,44.32106880781058
2026-03-28,30.58777988144674
2026-03-29,31.83626069293436
2026-03-30,43.07258799632296
2026-03-31,42.44834759057915
2026-04-01,43.07258799632296
2026-04-02,38.078664750372475
2026-04-03,32.46050109867817
2026-04-04,26.218097041240064
2026-04-05,26.218097041240064
2026-04-06,38.078664750372475
2026-04-07,41.19986677909153
2026-04-08,41.824107184835334
2026-04-09,41.824107184835334
2026-04-10,41.19986677909153
2026-04-11,29.339299069959118
2026-04-12,28.715058664215306
2026-04-13,48.06651124227345
2026-04-14,44.945309213554395
2026-04-15,43.69682840206677
2026-04-16,47.44227083652964
2026-04-17,45.5695496192982
2026-04-18,30.58777988144674
2026-04-19,30.58777988144674
2026-04-20,43.07258799632296
2026-04-21,45.5695496192982
2026-04-22,45.5695496192982
2026-04-23,43.69682840206677
2026-04-24,39.951385967603905
2026-04-25,29.339299069959118
2026-04-26,28.715058664215306
2026-04-27,42.44834759057915
2026-04-28,62.4240405743811
2026-04-29,45.5695496192982
2026-04-30,46.19379002504201
2026-05-01,43.69682840206677
2026-05-02,29.96353947570293
2026-05-03,29.339299069959118
2026-05-04,44.945309213554395
2026-05-05,43.69682840206677
2026-05-06,44.32106880781058
2026-05-07,44.32106880781058
2026-05-08,41.824107184835334
2026-05-09,27.466577852727685
2026-05-10,27.466577852727685
2026-05-11,42.44834759057915
2026-05-12,43.07258799632296
2026-05-13,42.44834759057915
2026-05-14,44.945309213554395
2026-05-15,41.824107184835334
2026-05-16,27.466577852727685
2026-05-17,28.090818258471497
2026-05-18,41.824107184835334
2026-05-19,41.824107184835334
2026-05-20,42.44834759057915
2026-05-21,42.44834759057915
2026-05-22,39.32714556186009
2026-05-23,27.466577852727685
2026-05-24,29.339299069959118
2026-05-25,29.96353947570293
2026-05-26,39.32714556186009
2026-05-27,39.32714556186009
2026-05-28,39.951385967603905
2026-05-29,42.44834759057915
2026-05-30,30.58777988144674
2026-05-31,30.58777988144674
