Time,google_flights
2024-09-24,74.69416390205627
2024-09-25,74.69416390205627
2024-09-26,66.52448972526886
2024-09-27,59.521911859451095
2024-09-28,59.521911859451095
2024-09-29,66.52448972526886
2024-09-30,65.35739341429924
2024-10-01,70.02577865817776
2024-10-02,72.35997128011702
2024-10-03,71.19287496914738
2024-10-04,64.19029710332961
2024-10-05,59.521911859451095
2024-10-06,67.6915860362385
2024-10-07,74.69416390205627
2024-10-08,66.52448972526886
2024-10-09,65.35739341429924
2024-10-10,64.19029710332961
2024-10-11,64.19029710332961
2024-10-12,60.68900817042072
2024-10-13,66.52448972526886
2024-10-14,79.36254914593479
2024-10-15,88.69931963369183
2024-10-16,82.86383807884368
2024-10-17,80.52964545690442
2024-10-18,78.19545283496517
2024-10-19,73.52706759108665
2024-10-20,79.36254914593479
2024-10-21,85.19803070078294
2024-10-22,89.86641594466145
2024-10-23,84.03093438981331
2024-10-24,79.36254914593479
2024-10-25,71.19287496914738
2024-10-26,57.187719237511836
2024-10-27,67.6915860362385
2024-10-28,71.19287496914738
2024-10-29,67.6915860362385
2024-10-30,72.35997128011702
2024-10-31,60.68900817042072
2024-11-01,59.521911859451095
2024-11-02,57.187719237511836
2024-11-03,67.6915860362385
2024-11-04,70.02577865817776
2024-11-05,64.19029710332961
2024-11-06,44.349659816845914
2024-11-07,64.19029710332961
2024-11-08,71.19287496914738
2024-11-09,64.19029710332961
2024-11-10,66.52448972526886
2024-11-11,77.02835652399553
2024-11-12,74.69416390205627
2024-11-13,75.8612602130259
2024-11-14,68.85868234720813
2024-11-15,60.68900817042072
2024-11-16,53.68643030460295
2024-11-17,65.35739341429924
2024-11-18,72.35997128011702
2024-11-19,73.52706759108665
2024-11-20,70.02577865817776
2024-11-21,65.35739341429924
2024-11-22,60.68900817042072
2024-11-23,53.68643030460295
2024-11-24,58.35481554848146
2024-11-25,59.521911859451095
2024-11-26,65.35739341429924
2024-11-27,64.19029710332961
2024-11-28,56.0206229265422
2024-11-29,65.35739341429924
2024-11-30,64.19029710332961
2024-12-01,72.35997128011702
2024-12-02,81.69674176787404
2024-12-03,116.70963109696292
2024-12-04,89.86641594466145
2024-12-05,68.85868234720813
2024-12-06,61.856104481390354
2024-12-07,56.0206229265422
2024-12-08,60.68900817042072
2024-12-09,66.52448972526886
2024-12-10,72.35997128011702
2024-12-11,68.85868234720813
2024-12-12,61.856104481390354
2024-12-13,58.35481554848146
2024-12-14,58.35481554848146
2024-12-15,59.521911859451095
2024-12-16,63.02320079235998
2024-12-17,68.85868234720813
2024-12-18,65.35739341429924
2024-12-19,65.35739341429924
2024-12-20,63.02320079235998
2024-12-21,57.187719237511836
2024-12-22,60.68900817042072
2024-12-23,58.35481554848146
2024-12-24,57.187719237511836
2024-12-25,61.856104481390354
2024-12-26,78.19545283496517
2024-12-27,78.19545283496517
2024-12-28,72.35997128011702
2024-12-29,80.52964545690442
2024-12-30,77.02835652399553
2024-12-31,74.69416390205627
2025-01-01,73.52706759108665
2025-01-02,87.5322233227222
2025-01-03,87.5322233227222
2025-01-04,86.36512701175256
2025-01-05,88.69931963369183
2025-01-06,86.36512701175256
2025-01-07,93.36770487757035
2025-01-08,88.69931963369183
2025-01-09,86.36512701175256
2025-01-10,80.52964545690442
2025-01-11,77.02835652399553
2025-01-12,86.36512701175256
2025-01-13,84.03093438981331
2025-01-14,86.36512701175256
2025-01-15,89.86641594466145
2025-01-16,86.36512701175256
2025-01-17,78.19545283496517
2025-01-18,70.02577865817776
2025-01-19,73.52706759108665
2025-01-20,78.19545283496517
2025-01-21,89.86641594466145
2025-01-22,78.19545283496517
2025-01-23,77.02835652399553
2025-01-24,71.19287496914738
2025-01-25,72.35997128011702
2025-01-26,78.19545283496517
2025-01-27,74.69416390205627
2025-01-28,81.69674176787404
2025-01-29,82.86383807884368
2025-01-30,73.52706759108665
2025-01-31,67.6915860362385
2025-02-01,67.6915860362385
2025-02-02,73.52706759108665
2025-02-03,74.69416390205627
2025-02-04,85.19803070078294
2025-02-05,78.19545283496517
2025-02-06,73.52706759108665
2025-02-07,67.6915860362385
2025-02-08,65.35739341429924
2025-02-09,68.85868234720813
2025-02-10,65.35739341429924
2025-02-11,75.8612602130259
2025-02-12,75.8612602130259
2025-02-13,70.02577865817776
2025-02-14,63.02320079235998
2025-02-15,67.6915860362385
2025-02-16,81.69674176787404
2025-02-17,81.69674176787404
2025-02-18,82.86383807884368
2025-02-19,79.36254914593479
2025-02-20,73.52706759108665
2025-02-21,71.19287496914738
2025-02-22,66.52448972526886
2025-02-23,75.8612602130259
2025-02-24,80.52964545690442
2025-02-25,77.02835652399553
2025-02-26,75.8612602130259
2025-02-27,75.8612602130259
2025-02-28,78.19545283496517
2025-03-01,61.856104481390354
2025-03-02,72.35997128011702
2025-03-03,75.8612602130259
2025-03-04,81.69674176787404
2025-03-05,78.19545283496517
2025-03-06,75.8612602130259
2025-03-07,70.02577865817776
2025-03-08,72.35997128011702
2025-03-09,74.69416390205627
2025-03-10,74.69416390205627
2025-03-11,78.19545283496517
2025-03-12,77.02835652399553
2025-03-13,72.35997128011702
2025-03-14,64.19029710332961
2025-03-15,63.02320079235998
2025-03-16,78.19545283496517
2025-03-17,68.85868234720813
2025-03-18,79.36254914593479
2025-03-19,75.8612602130259
2025-03-20,71.19287496914738
2025-03-21,65.35739341429924
2025-03-22,57.187719237511836
2025-03-23,71.19287496914738
2025-03-24,68.85868234720813
2025-03-25,70.02577865817776
2025-03-26,73.52706759108665
2025-03-27,67.6915860362385
2025-03-28,63.02320079235998
2025-03-29,59.521911859451095
2025-03-30,68.85868234720813
2025-03-31,72.35997128011702
2025-04-01,72.35997128011702
2025-04-02,68.85868234720813
2025-04-03,67.6915860362385
2025-04-04,63.02320079235998
2025-04-05,61.856104481390354
2025-04-06,73.52706759108665
2025-04-07,66.52448972526886
2025-04-08,73.52706759108665
2025-04-09,67.6915860362385
2025-04-10,65.35739341429924
2025-04-11,63.02320079235998
2025-04-12,54.85352661557258
2025-04-13,60.68900817042072
2025-04-14,68.85868234720813
2025-04-15,72.16864401602363
2025-04-16,72.16864401602363
2025-04-17,63.721545306300825
2025-04-18,56.36501200191029
2025-04-19,52.97851942745743
2025-04-20,57.49384286006124
2025-04-21,66.52448972526886
2025-04-22,67.06977242793499
2025-04-23,67.65332058341983
2025-04-24,62.00916629266506
2025-04-25,52.43323672479129
2025-04-26,51.84968856930648
2025-04-27,58.6226737182122
2025-04-28,68.78215144157078
2025-04-29,68.78215144157078
2025-04-30,63.137997150816005
2025-05-01,73.84275757684073
2025-05-02,66.52448972526886
2025-05-03,63.721545306300825
2025-05-04,85.13106615835025
2025-05-05,82.87340444204835
2025-05-06,84.00223530019929
2025-05-07,87.38872787465215
2025-05-08,78.35808100944453
2025-05-09,74.42630573232555
2025-05-10,69.32743414423692
2025-05-11,79.4869118675955
2025-05-12,89.06284143546924
2025-05-13,87.38872787465215
2025-05-14,93.03288216540693
2025-05-15,86.15466702124984
2025-05-16,81.79240539992072
2025-05-17,79.61127458925618
2025-05-18,90.51692864257895
2025-05-19,89.42636323724666
2025-05-20,90.51692864257895
2025-05-21,90.51692864257895
2025-05-22,86.15466702124984
2025-05-23,77.43014377859163
2025-05-24,70.88675134659796
2025-05-25,78.5207091839239
2025-05-26,98.15088647990488
2025-05-27,94.87919026390804
2025-05-28,91.60749404791122
2025-05-29,89.42636323724666
2025-05-30,83.97353621058528
2025-05-31,74.1584475625948
2025-06-01,87.2452324265821
2025-06-02,87.2452324265821
2025-06-03,92.6980594532435
2025-06-04,90.51692864257895
2025-06-05,85.06410161591756
2025-06-06,86.15466702124984
2025-06-07,74.1584475625948
2025-06-08,87.2452324265821
2025-06-09,82.88297080525301
2025-06-10,87.2452324265821
2025-06-11,78.5207091839239
2025-06-12,64.34335891460431
2025-06-13,59.981097293275205
2025-06-14,50.16600864528471
2025-06-15,59.981097293275205
2025-06-16,64.34335891460431
2025-06-17,71.97731675193025
2025-06-18,65.43392431993658
2025-06-19,62.16222810393975
2025-06-20,58.89053188794293
2025-06-21,49.07544323995244
2025-06-22,53.437704861281546
2025-06-23,68.70562053593342
2025-06-24,73.06788215726252
2025-06-25,65.43392431993658
2025-06-26,66.52448972526886
2025-06-27,62.16222810393975
2025-06-28,58.89053188794293
2025-06-29,64.34335891460431
2025-06-30,67.61505513060114
2025-07-01,78.5207091839239
2025-07-02,70.88675134659796
2025-07-03,64.34335891460431
2025-07-04,56.70940107727837
2025-07-05,51.25657405061699
2025-07-06,67.61505513060114
2025-07-07,77.43014377859163
2025-07-08,78.5207091839239
2025-07-09,78.5207091839239
2025-07-10,70.88675134659796
2025-07-11,66.52448972526886
2025-07-12,55.618835671946094
2025-07-13,65.43392431993658
2025-07-14,80.70183999458845
2025-07-15,82.88297080525301
2025-07-16,74.1584475625948
2025-07-17,78.5207091839239
2025-07-18,67.61505513060114
2025-07-19,62.16222810393975
2025-07-20,70.88675134659796
2025-07-21,78.5207091839239
2025-07-22,83.97353621058528
2025-07-23,79.61127458925618
2025-07-24,68.70562053593342
2025-07-25,61.07166269860748
2025-07-26,55.618835671946094
2025-07-27,65.43392431993658
2025-07-28,69.79618594126569
2025-07-29,73.06788215726252
2025-07-30,73.06788215726252
2025-07-31,71.97731675193025
2025-08-01,61.07166269860748
2025-08-02,56.70940107727837
2025-08-03,62.16222810393975
2025-08-04,74.1584475625948
2025-08-05,75.24901296792707
2025-08-06,68.70562053593342
2025-08-07,70.88675134659796
2025-08-08,69.79618594126569
2025-08-09,74.1584475625948
2025-08-10,88.33579783191439
2025-08-11,89.42636323724666
2025-08-12,77.43014377859163
2025-08-13,71.97731675193025
2025-08-14,74.1584475625948
2025-08-15,64.34335891460431
2025-08-16,59.981097293275205
2025-08-17,69.79618594126569
2025-08-18,75.24901296792707
2025-08-19,77.43014377859163
2025-08-20,70.88675134659796
2025-08-21,68.70562053593342
2025-08-22,61.07166269860748
2025-08-23,59.981097293275205
2025-08-24,66.52448972526886
2025-08-25,68.70562053593342
2025-08-26,70.88675134659796
2025-08-27,67.61505513060114
2025-08-28,63.25279350927203
2025-08-29,57.79996648261065
2025-08-30,51.25657405061699
2025-08-31,57.79996648261065
2025-09-01,69.79618594126569
2025-09-02,71.97731675193025
2025-09-03,68.70562053593342
2025-09-04,62.16222810393975
2025-09-05,63.25279350927203
2025-09-06,55.618835671946094
2025-09-07,59.981097293275205
2025-09-08,66.52448972526886
2025-09-09,66.52448972526886
2025-09-10,67.61505513060114
2025-09-11,59.981097293275205
2025-09-12,54.52827026661382
2025-09-13,53.437704861281546
2025-09-14,59.981097293275205
2025-09-15,65.43392431993658
2025-09-16,70.88675134659796
2025-09-17,67.61505513060114
2025-09-18,63.25279350927203
2025-09-19,61.07166269860748
2025-09-20,55.618835671946094
2025-09-21,55.618835671946094
2025-09-22,69.79618594126569
2025-09-23,70.88675134659796
2025-09-24,70.88675134659796
2025-09-25,66.52448972526886
2025-09-26,57.79996648261065
2025-09-27,53.437704861281546
2025-09-28,56.70940107727837
2025-09-29,67.61505513060114
2025-09-30,68.70562053593342
2025-10-01,65.43392431993658
2025-10-02,64.34335891460431
2025-10-03,55.618835671946094
2025-10-04,54.52827026661382
2025-10-05,61.07166269860748
2025-10-06,64.34335891460431
2025-10-07,66.52448972526886
2025-10-08,68.70562053593342
2025-10-09,65.43392431993658
2025-10-10,63.25279350927203
2025-10-11,52.34713945594927
2025-10-12,57.79996648261065
2025-10-13,69.79618594126569
2025-10-14,70.88675134659796
2025-10-15,69.79618594126569
2025-10-16,66.52448972526886
2025-10-17,57.79996648261065
2025-10-18,52.34713945594927
2025-10-19,62.16222810393975
2025-10-20,70.88675134659796
2025-10-21,74.1584475625948
2025-10-22,69.79618594126569
2025-10-23,67.61505513060114
2025-10-24,58.89053188794293
2025-10-25,52.34713945594927
2025-10-26,59.981097293275205
2025-10-27,67.61505513060114
2025-10-28,68.70562053593342
2025-10-29,59.981097293275205
2025-10-30,71.97731675193025
2025-10-31,59.981097293275205
2025-11-01,53.437704861281546
2025-11-02,70.88675134659796
2025-11-03,75.24901296792707
2025-11-04,73.06788215726252
2025-11-05,75.24901296792707
2025-11-06,78.5207091839239
2025-11-07,70.88675134659796
2025-11-08,62.16222810393975
2025-11-09,68.70562053593342
2025-11-10,70.88675134659796
2025-11-11,73.06788215726252
2025-11-12,71.97731675193025
2025-11-13,73.06788215726252
2025-11-14,62.16222810393975
2025-11-15,64.34335891460431
2025-11-16,68.70562053593342
2025-11-17,73.06788215726252
2025-11-18,73.06788215726252
2025-11-19,73.06788215726252
2025-11-20,64.34335891460431
2025-11-21,57.79996648261065
2025-11-22,58.89053188794293
2025-11-23,62.16222810393975
2025-11-24,66.52448972526886
2025-11-25,69.79618594126569
2025-11-26,66.52448972526886
2025-11-27,59.981097293275205
2025-11-28,70.88675134659796
2025-11-29,69.79618594126569
2025-11-30,81.79240539992072
2025-12-01,87.2452324265821
2025-12-02,109.05654053322765
2025-12-03,89.42636323724666
2025-12-04,79.61127458925618
2025-12-05,64.34335891460431
2025-12-06,65.43392431993658
2025-12-07,73.06788215726252
2025-12-08,78.5207091839239
2025-12-09,76.33957837325934
2025-12-10,73.06788215726252
2025-12-11,63.08198206024409
2025-12-12,66.21571518279526
2025-12-13,64.62585477261207
2025-12-14,69.84874331019736
2025-12-15,72.98247643274854
2025-12-16,71.93789872523149
2025-12-17,70.89332101771443
2025-12-18,69.84874331019736
2025-12-19,60.99282664520997
2025-12-20,57.85909352265879
2025-12-21,63.08198206024409
2025-12-22,66.71501018764619
2025-12-23,62.03740435272702
2025-12-24,56.814515815141725
2025-12-25,58.903671230175846
2025-12-26,77.66008226766772
2025-12-27,75.07163184778267
2025-12-28,82.88297080525301
2025-12-29,82.88297080525301
2025-12-30,78.20536497033385
2025-12-31,68.30487059782939
2026-01-01,65.17113747527821
2026-01-02,86.51599893265511
2026-01-03,84.97212622028712
2026-01-04,88.60515434768922
2026-01-05,87.06128163532125
2026-01-06,93.82804288527453
2026-01-07,89.6497320552063
2026-01-08,81.83839309773595
2026-01-09,80.7938153902189
2026-01-10,80.88579078584932
2026-01-11,87.87592085376222
2026-01-12,84.8801508246567
2026-01-13,89.87310087316592
2026-01-14,90.87169088286777
2026-01-15,83.88156081495485
2026-01-16,79.88720077614748
2026-01-17,84.8801508246567
2026-01-18,84.8801508246567
2026-01-19,89.87310087316592
2026-01-20,85.87874083435854
2026-01-21,89.87310087316592
2026-01-22,82.88297080525301
2026-01-23,73.89566071793642
2026-01-24,80.88579078584932
2026-01-25,81.88438079555117
2026-01-26,87.87592085376222
2026-01-27,90.87169088286777
2026-01-28,83.88156081495485
2026-01-29,78.88861076644564
2026-01-30,74.89425072763827
2026-01-31,77.8900207567438
2026-02-01,85.87874083435854
2026-02-02,85.87874083435854
2026-02-03,85.87874083435854
2026-02-04,82.88297080525301
2026-02-05,78.88861076644564
2026-02-06,72.89707070823458
2026-02-07,71.89848069853274
2026-02-08,72.89707070823458
2026-02-09,69.90130067912905
2026-02-10,81.88438079555117
2026-02-11,82.88297080525301
2026-02-12,75.89284073734011
2026-02-13,75.89284073734011
2026-02-14,71.89848069853274
2026-02-15,83.88156081495485
2026-02-16,91.87028089256961
2026-02-17,89.87310087316592
2026-02-18,85.87874083435854
2026-02-19,83.88156081495485
2026-02-20,75.89284073734011
2026-02-21,83.88156081495485
2026-02-22,93.8674609119733
2026-02-23,92.86887090227145
2026-02-24,95.86464093137698
2026-02-25,85.87874083435854
2026-02-26,86.87733084406038
2026-02-27,82.88297080525301
2026-02-28,81.88438079555117
2026-03-01,96.86323094107883
2026-03-02,99.85900097018435
2026-03-03,95.86464093137698
2026-03-04,88.87451086346407
2026-03-05,88.87451086346407
2026-03-06,82.88297080525301
2026-03-07,87.87592085376222
2026-03-08,91.87028089256961
2026-03-09,97.86182095078067
2026-03-10,92.86887090227145
2026-03-11,93.8674609119733
2026-03-12,91.87028089256961
2026-03-13,83.88156081495485
2026-03-14,85.87874083435854
2026-03-15,97.86182095078067
2026-03-16,97.86182095078067
2026-03-17,90.87169088286777
2026-03-18,86.87733084406038
2026-03-19,83.88156081495485
2026-03-20,76.89143074704195
2026-03-21,73.89566071793642
2026-03-22,79.88720077614748
2026-03-23,86.87733084406038
2026-03-24,80.88579078584932
2026-03-25,79.88720077614748
2026-03-26,75.89284073734011
2026-03-27,72.89707070823458
2026-03-28,65.90694064032168
2026-03-29,77.8900207567438
2026-03-30,76.89143074704195
2026-03-31,79.88720077614748
2026-04-01,79.88720077614748
2026-04-02,75.89284073734011
2026-04-03,70.8998906888309
2026-04-04,63.909760620917986
2026-04-05,71.89848069853274
2026-04-06,85.87874083435854
2026-04-07,80.88579078584932
2026-04-08,84.8801508246567
2026-04-09,83.88156081495485
2026-04-10,71.89848069853274
2026-04-11,65.90694064032168
2026-04-12,71.89848069853274
2026-04-13,75.89284073734011
2026-04-14,76.89143074704195
2026-04-15,77.8900207567438
2026-04-16,83.88156081495485
2026-04-17,77.8900207567438
2026-04-18,67.90412065972536
2026-04-19,78.88861076644564
2026-04-20,77.8900207567438
2026-04-21,83.88156081495485
2026-04-22,80.88579078584932
2026-04-23,77.8900207567438
2026-04-24,68.90271066942721
2026-04-25,62.91117061121614
2026-04-26,73.89566071793642
2026-04-27,75.89284073734011
2026-04-28,85.87874083435854
2026-04-29,80.88579078584932
2026-04-30,76.89143074704195
2026-05-01,73.89566071793642
2026-05-02,89.87310087316592
2026-05-03,85.87874083435854
2026-05-04,84.8801508246567
2026-05-05,81.88438079555117
2026-05-06,78.88861076644564
2026-05-07,76.89143074704195
2026-05-08,71.89848069853274
2026-05-09,59.915400582110614
2026-05-10,70.8998906888309
2026-05-11,77.8900207567438
2026-05-12,80.88579078584932
2026-05-13,77.8900207567438
2026-05-14,79.88720077614748
2026-05-15,78.88861076644564
2026-05-16,62.91117061121614
2026-05-17,68.90271066942721
2026-05-18,76.89143074704195
2026-05-19,80.88579078584932
2026-05-20,78.88861076644564
2026-05-21,76.89143074704195
2026-05-22,69.90130067912905
2026-05-23,62.91117061121614
2026-05-24,62.91117061121614
2026-05-25,73.89566071793642
2026-05-26,79.88720077614748
2026-05-27,78.88861076644564
2026-05-28,76.89143074704195
2026-05-29,70.8998906888309
2026-05-30,68.90271066942721
2026-05-31,74.89425072763827
