Time,champions_league
2025-12-10,39.53704209354008
2025-12-11,11.825811697621365
2025-12-12,4.236111652879295
2025-12-13,3.353588391862775
2025-12-14,3.000579087456167
2025-12-15,3.000579087456167
2025-12-16,3.8831023484726868
2025-12-17,3.353588391862775
2025-12-18,3.000579087456167
2025-12-19,2.1180558264396474
2025-12-20,1.7650465220330394
2025-12-21,1.7650465220330394
2025-12-22,2.1180558264396474
2025-12-23,2.1180558264396474
2025-12-24,1.2355325654231275
2025-12-25,1.7650465220330394
2025-12-26,1.2355325654231275
2025-12-27,1.7650465220330394
2025-12-28,1.2355325654231275
2025-12-29,1.2355325654231275
2025-12-30,1.7650465220330394
2025-12-31,1.2355325654231275
2026-01-01,1.2355325654231275
2026-01-02,1.2355325654231275
2026-01-03,1.2355325654231275
2026-01-04,2.1180558264396474
2026-01-05,1.7650465220330394
2026-01-06,2.1180558264396474
2026-01-07,2.1180558264396474
2026-01-08,3.000579087456167
2026-01-09,2.1180558264396474
2026-01-10,2.1180558264396474
2026-01-11,2.1180558264396474
2026-01-12,3.177083739659471
2026-01-13,4.236111652879295
2026-01-14,3.177083739659471
2026-01-15,2.1180558264396474
2026-01-16,2.1180558264396474
2026-01-17,2.1180558264396474
2026-01-18,2.1180558264396474
2026-01-19,4.236111652879295
2026-01-20,33.88889322303436
2026-01-21,39.184032789133475
2026-01-22,10.590279132198237
2026-01-23,4.236111652879295
2026-01-24,4.236111652879295
2026-01-25,4.236111652879295
2026-01-26,5.2951395660991185
2026-01-27,12.708334958637884
2026-01-28,57.18750731387048
2026-01-29,24.357642004055947
2026-01-30,13.767362871857708
2026-01-31,7.413195392538766
2026-02-01,5.2951395660991185
2026-02-02,4.236111652879295
2026-02-03,5.2951395660991185
2026-02-04,5.2951395660991185
2026-02-05,5.2951395660991185
2026-02-06,3.177083739659471
2026-02-07,3.177083739659471
2026-02-08,4.236111652879295
2026-02-09,4.236111652879295
2026-02-10,5.2951395660991185
2026-02-11,4.236111652879295
2026-02-12,3.177083739659471
2026-02-13,4.236111652879295
2026-02-14,3.177083739659471
2026-02-15,4.236111652879295
2026-02-16,6.354167479318942
2026-02-17,29.652781570155064
2026-02-18,24.357642004055947
2026-02-19,7.413195392538766
2026-02-20,4.236111652879295
2026-02-21,3.177083739659471
2026-02-22,3.177083739659471
2026-02-23,4.236111652879295
2026-02-24,29.652781570155064
2026-02-25,42.36111652879295
2026-02-26,14.826390785077532
2026-02-27,16.94444661151718
2026-02-28,6.354167479318942
2026-03-01,4.236111652879295
2026-03-02,5.2951395660991185
2026-03-03,6.354167479318942
2026-03-04,4.236111652879295
2026-03-05,4.236111652879295
2026-03-06,4.236111652879295
2026-03-07,4.236111652879295
2026-03-08,4.236111652879295
2026-03-09,6.354167479318942
2026-03-10,49.774311921331716
2026-03-11,59.30556314031013
2026-03-12,11.64930704541806
2026-03-13,5.2951395660991185
2026-03-14,5.2951395660991185
2026-03-15,5.2951395660991185
2026-03-16,7.413195392538766
2026-03-17,64.60070270640925
2026-03-18,70.95487018572818
2026-03-19,18.003474524737
2026-03-20,7.413195392538766
2026-03-21,5.2951395660991185
2026-03-22,6.354167479318942
2026-03-23,5.2951395660991185
2026-03-24,5.2951395660991185
2026-03-25,9.531251218978413
2026-03-26,5.2951395660991185
2026-03-27,8.47222330575859
2026-03-28,8.47222330575859
2026-03-29,9.531251218978413
2026-03-30,9.531251218978413
2026-03-31,5.2951395660991185
2026-04-01,4.236111652879295
2026-04-02,4.236111652879295
2026-04-03,3.177083739659471
2026-04-04,4.236111652879295
2026-04-05,4.236111652879295
2026-04-06,7.413195392538766
2026-04-07,41.302088615573126
2026-04-08,38.12500487591365
2026-04-09,10.590279132198237
2026-04-10,5.2951395660991185
2026-04-11,4.236111652879295
2026-04-12,4.236111652879295
2026-04-13,7.413195392538766
2026-04-14,47.656256094892065
2026-04-15,46.59722818167224
2026-04-16,13.767362871857708
2026-04-17,7.413195392538766
2026-04-18,5.2951395660991185
2026-04-19,6.354167479318942
2026-04-20,5.2951395660991185
2026-04-21,6.354167479318942
2026-04-22,5.2951395660991185
2026-04-23,4.236111652879295
2026-04-24,4.236111652879295
2026-04-25,5.2951395660991185
2026-04-26,5.2951395660991185
2026-04-27,7.413195392538766
2026-04-28,37.06597696269383
2026-04-29,28.59375365693524
2026-04-30,7.413195392538766
2026-05-01,4.236111652879295
2026-05-02,5.2951395660991185
2026-05-03,6.354167479318942
2026-05-04,5.2951395660991185
2026-05-05,33.88889322303436
2026-05-06,39.184032789133475
2026-05-07,11.64930704541806
2026-05-08,5.2951395660991185
2026-05-09,5.2951395660991185
2026-05-10,5.2951395660991185
2026-05-11,4.236111652879295
2026-05-12,4.236111652879295
2026-05-13,4.236111652879295
2026-05-14,4.236111652879295
2026-05-15,3.177083739659471
2026-05-16,5.2951395660991185
2026-05-17,4.236111652879295
2026-05-18,4.236111652879295
2026-05-19,5.2951395660991185
2026-05-20,7.413195392538766
2026-05-21,5.2951395660991185
2026-05-22,5.2951395660991185
2026-05-23,8.47222330575859
2026-05-24,7.413195392538766
2026-05-25,6.354167479318942
2026-05-26,5.2951395660991185
2026-05-27,6.354167479318942
2026-05-28,7.413195392538766
2026-05-29,13.767362871857708
2026-05-30,105.90279132198236
2026-05-31,14.826390785077532
