Time,wbc
2024-12-03,88.44827586206897
2024-12-04,92.37931034482759
2024-12-05,88.44827586206897
2024-12-06,90.41379310344827
2024-12-07,76.6551724137931
2024-12-08,57.0
2024-12-09,82.55172413793103
2024-12-10,98.27586206896551
2024-12-11,92.37931034482759
2024-12-12,90.41379310344827
2024-12-13,86.48275862068965
2024-12-14,66.82758620689656
2024-12-15,57.0
2024-12-16,72.72413793103448
2024-12-17,98.27586206896551
2024-12-18,94.34482758620689
2024-12-19,94.34482758620689
2024-12-20,84.51724137931035
2024-12-21,57.0
2024-12-22,53.06896551724138
2024-12-23,70.75862068965517
2024-12-24,66.82758620689656
2024-12-25,45.206896551724135
2024-12-26,60.93103448275862
2024-12-27,76.6551724137931
2024-12-28,58.96551724137931
2024-12-29,55.03448275862069
2024-12-30,66.82758620689656
2024-12-31,74.6896551724138
2025-01-01,53.06896551724138
2025-01-02,68.79310344827586
2025-01-03,86.48275862068965
2025-01-04,72.72413793103448
2025-01-05,57.0
2025-01-06,70.75862068965517
2025-01-07,84.51724137931035
2025-01-08,84.51724137931035
2025-01-09,92.37931034482759
2025-01-10,94.34482758620689
2025-01-11,64.86206896551724
2025-01-12,55.03448275862069
2025-01-13,78.62068965517241
2025-01-14,102.20689655172413
2025-01-15,100.24137931034483
2025-01-16,102.20689655172413
2025-01-17,96.3103448275862
2025-01-18,78.62068965517241
2025-01-19,57.0
2025-01-20,74.6896551724138
2025-01-21,88.44827586206897
2025-01-22,88.44827586206897
2025-01-23,102.20689655172413
2025-01-24,90.41379310344827
2025-01-25,76.6551724137931
2025-01-26,62.89655172413793
2025-01-27,84.51724137931035
2025-01-28,106.13793103448276
2025-01-29,110.06896551724138
2025-01-30,98.27586206896551
2025-01-31,98.27586206896551
2025-02-01,88.44827586206897
2025-02-02,76.6551724137931
2025-02-03,88.44827586206897
2025-02-04,102.20689655172413
2025-02-05,108.10344827586206
2025-02-06,108.10344827586206
2025-02-07,102.20689655172413
2025-02-08,86.48275862068965
2025-02-09,64.86206896551724
2025-02-10,88.44827586206897
2025-02-11,96.3103448275862
2025-02-12,108.10344827586206
2025-02-13,102.20689655172413
2025-02-14,100.24137931034483
2025-02-15,78.62068965517241
2025-02-16,72.72413793103448
2025-02-17,90.41379310344827
2025-02-18,110.06896551724138
2025-02-19,106.13793103448276
2025-02-20,106.13793103448276
2025-02-21,137.58620689655172
2025-02-22,104.17241379310344
2025-02-23,98.27586206896551
2025-02-24,98.27586206896551
2025-02-25,133.6551724137931
2025-02-26,117.93103448275862
2025-02-27,115.9655172413793
2025-02-28,112.03448275862068
2025-03-01,96.3103448275862
2025-03-02,86.48275862068965
2025-03-03,110.06896551724138
2025-03-04,131.68965517241378
2025-03-05,112.03448275862068
2025-03-06,117.93103448275862
2025-03-07,115.9655172413793
2025-03-08,94.34482758620689
2025-03-09,76.6551724137931
2025-03-10,86.48275862068965
2025-03-11,102.20689655172413
2025-03-12,102.20689655172413
2025-03-13,110.06896551724138
2025-03-14,106.13793103448276
2025-03-15,82.55172413793103
2025-03-16,64.86206896551724
2025-03-17,86.48275862068965
2025-03-18,106.13793103448276
2025-03-19,110.06896551724138
2025-03-20,108.10344827586206
2025-03-21,106.13793103448276
2025-03-22,86.48275862068965
2025-03-23,72.72413793103448
2025-03-24,88.44827586206897
2025-03-25,102.20689655172413
2025-03-26,114.0
2025-03-27,112.03448275862068
2025-03-28,100.24137931034483
2025-03-29,76.6551724137931
2025-03-30,66.82758620689656
2025-03-31,84.51724137931035
2025-04-01,102.20689655172413
2025-04-02,94.34482758620689
2025-04-03,102.20689655172413
2025-04-04,92.37931034482759
2025-04-05,80.58620689655172
2025-04-06,70.75862068965517
2025-04-07,82.55172413793103
2025-04-08,102.20689655172413
2025-04-09,104.17241379310344
2025-04-10,110.06896551724138
2025-04-11,102.20689655172413
2025-04-12,82.55172413793103
2025-04-13,64.86206896551724
2025-04-14,114.0
2025-04-15,129.8617861416295
2025-04-16,109.97471989557272
2025-04-17,114.26165560752746
2025-04-18,101.40084847166321
2025-04-19,78.77445882736865
2025-04-20,70.20058740345915
2025-04-21,96.1311541390188
2025-04-22,102.1746546285217
2025-04-23,106.46159034047645
2025-04-24,102.1746546285217
2025-04-25,90.8614598063744
2025-04-26,78.77445882736865
2025-04-27,64.93089307081475
2025-04-28,90.08765364951593
2025-04-29,103.93121940606983
2025-04-30,97.88771891656694
2025-05-01,99.64428369411507
2025-05-02,86.57452409441966
2025-05-03,78.77445882736865
2025-05-04,64.93089307081475
2025-05-05,82.28758838246492
2025-05-06,97.88771891656694
2025-05-07,94.37458936147067
2025-05-08,92.61802458392255
2025-05-09,91.84421842706406
2025-05-10,77.01789404982051
2025-05-11,64.93089307081475
2025-05-12,83.0613945393234
2025-05-13,112.50509082997932
2025-05-14,107.4443489611661
2025-05-15,100.59480039160229
2025-05-16,88.21390188186663
2025-05-17,74.285391058414
2025-05-18,60.35688023496138
2025-05-19,85.11867725443271
2025-05-20,86.66628956814967
2025-05-21,102.14241270531926
2025-05-22,95.95196345045142
2025-05-23,85.11867725443271
2025-05-24,71.19016643098009
2025-05-25,52.61881866637658
2025-05-26,57.26165560752746
2025-05-27,91.30912650930054
2025-05-28,94.40435113673446
2025-05-29,100.59480039160229
2025-05-30,94.40435113673446
2025-05-31,75.83300337213096
2025-06-01,61.904492548678334
2025-06-02,75.83300337213096
2025-06-03,103.69002501903621
2025-06-04,97.49957576416838
2025-06-05,99.04718807788534
2025-06-06,92.85673882301751
2025-06-07,72.73777874469704
2025-06-08,68.09494180354616
2025-06-09,83.57106494071576
2025-06-10,97.49957576416838
2025-06-11,89.76151419558359
2025-06-12,94.40435113673446
2025-06-13,100.59480039160229
2025-06-14,78.92822799956488
2025-06-15,63.452104862395295
2025-06-16,82.02345262699879
2025-06-17,89.76151419558359
2025-06-18,100.59480039160229
2025-06-19,92.85673882301751
2025-06-20,91.30912650930054
2025-06-21,78.92822799956488
2025-06-22,57.26165560752746
2025-06-23,78.92822799956488
2025-06-24,94.40435113673446
2025-06-25,103.69002501903621
2025-06-26,103.69002501903621
2025-06-27,105.23763733275317
2025-06-28,75.83300337213096
2025-06-29,64.99971717611226
2025-06-30,85.11867725443271
2025-07-01,99.04718807788534
2025-07-02,106.78524964647013
2025-07-03,100.59480039160229
2025-07-04,82.02345262699879
2025-07-05,60.35688023496138
2025-07-06,69.64255411726313
2025-07-07,86.66628956814967
2025-07-08,103.69002501903621
2025-07-09,99.04718807788534
2025-07-10,105.23763733275317
2025-07-11,105.23763733275317
2025-07-12,77.38061568584791
2025-07-13,74.285391058414
2025-07-14,95.95196345045142
2025-07-15,120.71376046992276
2025-07-16,105.23763733275317
2025-07-17,111.42808658762101
2025-07-18,100.59480039160229
2025-07-19,94.40435113673446
2025-07-20,89.76151419558359
2025-07-21,97.49957576416838
2025-07-22,102.14241270531926
2025-07-23,106.78524964647013
2025-07-24,102.14241270531926
2025-07-25,94.40435113673446
2025-07-26,74.285391058414
2025-07-27,64.99971717611226
2025-07-28,89.76151419558359
2025-07-29,99.04718807788534
2025-07-30,109.88047427390404
2025-07-31,108.33286196018709
2025-08-01,92.85673882301751
2025-08-02,74.285391058414
2025-08-03,58.80926792124442
2025-08-04,82.02345262699879
2025-08-05,100.59480039160229
2025-08-06,103.69002501903621
2025-08-07,102.14241270531926
2025-08-08,102.14241270531926
2025-08-09,82.02345262699879
2025-08-10,63.452104862395295
2025-08-11,86.66628956814967
2025-08-12,88.21390188186663
2025-08-13,94.40435113673446
2025-08-14,106.78524964647013
2025-08-15,92.85673882301751
2025-08-16,72.73777874469704
2025-08-17,61.904492548678334
2025-08-18,85.11867725443271
2025-08-19,95.95196345045142
2025-08-20,102.14241270531926
2025-08-21,97.49957576416838
2025-08-22,91.30912650930054
2025-08-23,72.73777874469704
2025-08-24,63.452104862395295
2025-08-25,88.21390188186663
2025-08-26,95.95196345045142
2025-08-27,99.04718807788534
2025-08-28,97.49957576416838
2025-08-29,92.85673882301751
2025-08-30,66.54732948982921
2025-08-31,54.166430980093544
2025-09-01,61.904492548678334
2025-09-02,80.47584031328184
2025-09-03,97.49957576416838
2025-09-04,97.49957576416838
2025-09-05,95.95196345045142
2025-09-06,75.83300337213096
2025-09-07,52.61881866637658
2025-09-08,83.57106494071576
2025-09-09,103.69002501903621
2025-09-10,102.14241270531926
2025-09-11,95.95196345045142
2025-09-12,95.95196345045142
2025-09-13,72.73777874469704
2025-09-14,94.40435113673446
2025-09-15,91.30912650930054
2025-09-16,105.23763733275317
2025-09-17,106.78524964647013
2025-09-18,109.88047427390404
2025-09-19,97.49957576416838
2025-09-20,86.66628956814967
2025-09-21,57.26165560752746
2025-09-22,89.76151419558359
2025-09-23,111.42808658762101
2025-09-24,102.14241270531926
2025-09-25,103.69002501903621
2025-09-26,105.23763733275317
2025-09-27,78.92822799956488
2025-09-28,64.99971717611226
2025-09-29,82.02345262699879
2025-09-30,103.69002501903621
2025-10-01,106.78524964647013
2025-10-02,97.49957576416838
2025-10-03,91.30912650930054
2025-10-04,77.38061568584791
2025-10-05,55.714043293810505
2025-10-06,91.30912650930054
2025-10-07,100.59480039160229
2025-10-08,109.88047427390404
2025-10-09,103.69002501903621
2025-10-10,95.95196345045142
2025-10-11,78.92822799956488
2025-10-12,63.452104862395295
2025-10-13,99.04718807788534
2025-10-14,102.14241270531926
2025-10-15,102.14241270531926
2025-10-16,105.23763733275317
2025-10-17,100.59480039160229
2025-10-18,80.47584031328184
2025-10-19,64.99971717611226
2025-10-20,88.21390188186663
2025-10-21,102.14241270531926
2025-10-22,99.04718807788534
2025-10-23,102.14241270531926
2025-10-24,102.14241270531926
2025-10-25,75.83300337213096
2025-10-26,64.99971717611226
2025-10-27,85.11867725443271
2025-10-28,108.33286196018709
2025-10-29,105.23763733275317
2025-10-30,100.59480039160229
2025-10-31,92.85673882301751
2025-11-01,92.85673882301751
2025-11-02,77.38061568584791
2025-11-03,102.14241270531926
2025-11-04,102.14241270531926
2025-11-05,120.71376046992276
2025-11-06,112.97569890133796
2025-11-07,112.97569890133796
2025-11-08,97.49957576416838
2025-11-09,75.83300337213096
2025-11-10,92.85673882301751
2025-11-11,97.49957576416838
2025-11-12,109.88047427390404
2025-11-13,106.78524964647013
2025-11-14,112.97569890133796
2025-11-15,95.95196345045142
2025-11-16,82.02345262699879
2025-11-17,103.69002501903621
2025-11-18,112.97569890133796
2025-11-19,120.71376046992276
2025-11-20,126.90420972479059
2025-11-21,105.23763733275317
2025-11-22,82.02345262699879
2025-11-23,77.38061568584791
2025-11-24,95.95196345045142
2025-11-25,154.76123137169583
2025-11-26,108.33286196018709
2025-11-27,71.19016643098009
2025-11-28,69.64255411726313
2025-11-29,61.904492548678334
2025-11-30,58.80926792124442
2025-12-01,91.30912650930054
2025-12-02,97.49957576416838
2025-12-03,123.80898509735667
2025-12-04,137.7374959208093
2025-12-05,111.42808658762101
2025-12-06,91.30912650930054
2025-12-07,80.47584031328184
2025-12-08,100.59480039160229
2025-12-09,139.28510823452626
2025-12-10,120.71376046992276
2025-12-11,111.42808658762101
2025-12-12,108.33286196018707
2025-12-13,99.04718807788532
2025-12-14,67.3211356466877
2025-12-15,105.23763733275317
2025-12-16,106.01144348961165
2025-12-17,111.42808658762101
2025-12-18,157.85645599912976
2025-12-19,156.3088436854128
2025-12-20,112.97569890133795
2025-12-21,66.54732948982921
2025-12-22,100.59480039160229
2025-12-23,111.42808658762101
2025-12-24,106.01144348961165
2025-12-25,61.904492548678334
2025-12-26,67.3211356466877
2025-12-27,66.54732948982921
2025-12-28,61.13068639181985
2025-12-29,67.3211356466877
2025-12-30,108.33286196018707
2025-12-31,105.23763733275317
2026-01-01,63.45210486239529
2026-01-02,68.86874796040465
2026-01-03,99.04718807788532
2026-01-04,64.22591101925377
2026-01-05,102.91621886217773
2026-01-06,111.42808658762101
2026-01-07,112.97569890133795
2026-01-08,114.52331121505492
2026-01-09,111.42808658762101
2026-01-10,111.428086587621
2026-01-11,111.428086587621
2026-01-12,111.428086587621
2026-01-13,111.428086587621
2026-01-14,111.428086587621
2026-01-15,222.856173175242
2026-01-16,167.1421298814315
2026-01-17,111.428086587621
2026-01-18,111.428086587621
2026-01-19,111.428086587621
2026-01-20,111.428086587621
2026-01-21,167.1421298814315
2026-01-22,111.428086587621
2026-01-23,111.428086587621
2026-01-24,111.428086587621
2026-01-25,111.428086587621
2026-01-26,111.428086587621
2026-01-27,167.1421298814315
2026-01-28,167.1421298814315
2026-01-29,167.1421298814315
2026-01-30,167.1421298814315
2026-01-31,167.1421298814315
2026-02-01,167.1421298814315
2026-02-02,167.1421298814315
2026-02-03,167.1421298814315
2026-02-04,222.856173175242
2026-02-05,222.856173175242
2026-02-06,445.712346350484
2026-02-07,222.856173175242
2026-02-08,167.1421298814315
2026-02-09,167.1421298814315
2026-02-10,222.856173175242
2026-02-11,222.856173175242
2026-02-12,167.1421298814315
2026-02-13,167.1421298814315
2026-02-14,167.1421298814315
2026-02-15,111.428086587621
2026-02-16,167.1421298814315
2026-02-17,167.1421298814315
2026-02-18,167.1421298814315
2026-02-19,167.1421298814315
2026-02-20,222.856173175242
2026-02-21,167.1421298814315
2026-02-22,222.856173175242
2026-02-23,222.856173175242
2026-02-24,222.856173175242
2026-02-25,222.856173175242
2026-02-26,222.856173175242
2026-02-27,278.57021646905247
2026-02-28,278.57021646905247
2026-03-01,389.9983030566735
2026-03-02,501.4263896442945
2026-03-03,947.1387359947785
2026-03-04,1058.5668225823995
2026-03-05,1281.4229957576415
2026-03-06,2284.2757750462306
2026-03-07,4011.411117154356
2026-03-08,3955.6970738605455
2026-03-09,3064.2723811595774
2026-03-10,3732.8409006853035
2026-03-11,5125.691983030566
2026-03-12,4847.121766561513
2026-03-13,2284.2757750462306
2026-03-14,5348.548156205808
2026-03-15,5348.548156205808
2026-03-16,5571.40432938105
2026-03-17,4289.981333623408
2026-03-18,5125.691983030566
2026-03-19,445.712346350484
2026-03-20,278.57021646905247
2026-03-21,222.856173175242
2026-03-22,167.1421298814315
2026-03-23,167.1421298814315
2026-03-24,167.1421298814315
2026-03-25,167.1421298814315
2026-03-26,167.1421298814315
2026-03-27,167.1421298814315
2026-03-28,111.428086587621
2026-03-29,111.428086587621
2026-03-30,111.428086587621
2026-03-31,111.428086587621
2026-04-01,167.1421298814315
2026-04-02,111.428086587621
2026-04-03,111.428086587621
2026-04-04,111.428086587621
2026-04-05,111.428086587621
2026-04-06,111.428086587621
2026-04-07,111.428086587621
2026-04-08,111.428086587621
2026-04-09,111.428086587621
2026-04-10,111.428086587621
2026-04-11,111.428086587621
2026-04-12,111.428086587621
2026-04-13,111.428086587621
2026-04-14,111.428086587621
2026-04-15,111.428086587621
2026-04-16,111.428086587621
2026-04-17,111.428086587621
2026-04-18,111.428086587621
2026-04-19,55.7140432938105
2026-04-20,111.428086587621
2026-04-21,111.428086587621
2026-04-22,111.428086587621
2026-04-23,111.428086587621
2026-04-24,111.428086587621
2026-04-25,111.428086587621
2026-04-26,55.7140432938105
2026-04-27,111.428086587621
2026-04-28,111.428086587621
2026-04-29,111.428086587621
2026-04-30,111.428086587621
2026-05-01,111.428086587621
2026-05-02,111.428086587621
2026-05-03,55.7140432938105
2026-05-04,111.428086587621
2026-05-05,111.428086587621
2026-05-06,111.428086587621
2026-05-07,111.428086587621
2026-05-08,111.428086587621
2026-05-09,55.7140432938105
2026-05-10,55.7140432938105
2026-05-11,111.428086587621
2026-05-12,111.428086587621
2026-05-13,111.428086587621
2026-05-14,111.428086587621
2026-05-15,111.428086587621
2026-05-16,111.428086587621
2026-05-17,111.428086587621
2026-05-18,111.428086587621
2026-05-19,111.428086587621
2026-05-20,111.428086587621
2026-05-21,111.428086587621
2026-05-22,111.428086587621
2026-05-23,111.428086587621
2026-05-24,55.7140432938105
2026-05-25,55.7140432938105
2026-05-26,111.428086587621
2026-05-27,111.428086587621
2026-05-28,111.428086587621
2026-05-29,111.428086587621
2026-05-30,111.428086587621
2026-05-31,55.7140432938105
