Time,microsoft
2024-09-29,32.6867121326893
2024-09-30,60.072876351969526
2024-10-01,60.072876351969526
2024-10-02,63.606574960908915
2024-10-03,65.3734242653786
2024-10-04,57.42260239526499
2024-10-05,34.453561437158996
2024-10-06,30.91986282821961
2024-10-07,56.539177743030145
2024-10-08,59.18945169973468
2024-10-09,60.072876351969526
2024-10-10,62.723150308674064
2024-10-11,54.77232843856045
2024-10-12,35.33698608939384
2024-10-13,32.6867121326893
2024-10-14,55.6557530907953
2024-10-15,62.723150308674064
2024-10-16,63.606574960908915
2024-10-17,60.95630100420438
2024-10-18,55.6557530907953
2024-10-19,33.570136784924145
2024-10-20,31.803287480454458
2024-10-21,62.723150308674064
2024-10-22,65.3734242653786
2024-10-23,61.83972565643922
2024-10-24,61.83972565643922
2024-10-25,56.539177743030145
2024-10-26,35.33698608939384
2024-10-27,32.6867121326893
2024-10-28,61.83972565643922
2024-10-29,61.83972565643922
2024-10-30,64.48999961314375
2024-10-31,60.95630100420438
2024-11-01,56.539177743030145
2024-11-02,34.453561437158996
2024-11-03,35.33698608939384
2024-11-04,59.18945169973468
2024-11-05,52.12205448185591
2024-11-06,42.40438330727261
2024-11-07,54.77232843856045
2024-11-08,54.77232843856045
2024-11-09,36.22041074162868
2024-11-10,31.803287480454458
2024-11-11,54.77232843856045
2024-11-12,63.606574960908915
2024-11-13,65.3734242653786
2024-11-14,58.30602704749984
2024-11-15,54.77232843856045
2024-11-16,36.22041074162868
2024-11-17,32.6867121326893
2024-11-18,60.95630100420438
2024-11-19,67.14027356984829
2024-11-20,70.67397217878768
2024-11-21,63.606574960908915
2024-11-22,59.18945169973468
2024-11-23,37.98726004609838
2024-11-24,35.33698608939384
2024-11-25,88.3424652234846
2024-11-26,61.83972565643922
2024-11-27,53.00547913409076
2024-11-28,32.6867121326893
2024-11-29,38.87068469833322
2024-11-30,38.87068469833322
2024-12-01,36.22041074162868
2024-12-02,63.606574960908915
2024-12-03,65.3734242653786
2024-12-04,64.48999961314375
2024-12-05,60.95630100420438
2024-12-06,59.18945169973468
2024-12-07,39.75410935056807
2024-12-08,34.453561437158996
2024-12-09,60.072876351969526
2024-12-10,66.25684891761345
2024-12-11,63.606574960908915
2024-12-12,62.723150308674064
2024-12-13,54.77232843856045
2024-12-14,38.87068469833322
2024-12-15,31.803287480454458
2024-12-16,56.539177743030145
2024-12-17,55.6557530907953
2024-12-18,56.539177743030145
2024-12-19,56.539177743030145
2024-12-20,49.471780525151374
2024-12-21,35.33698608939384
2024-12-22,30.036438175984763
2024-12-23,47.70493122068169
2024-12-24,37.103835393863534
2024-12-25,37.98726004609838
2024-12-26,50.355205177386225
2024-12-27,45.05465726397715
2024-12-28,36.22041074162868
2024-12-29,31.803287480454458
2024-12-30,46.821506568446836
2024-12-31,41.52095865503776
2025-01-01,29.15301352374992
2025-01-02,53.00547913409076
2025-01-03,50.355205177386225
2025-01-04,40.637534002802916
2025-01-05,32.6867121326893
2025-01-06,57.42260239526499
2025-01-07,61.83972565643922
2025-01-08,61.83972565643922
2025-01-09,60.072876351969526
2025-01-10,58.30602704749984
2025-01-11,38.87068469833322
2025-01-12,34.453561437158996
2025-01-13,62.723150308674064
2025-01-14,66.25684891761345
2025-01-15,68.02369822208314
2025-01-16,68.02369822208314
2025-01-17,60.95630100420438
2025-01-18,45.05465726397715
2025-01-19,37.98726004609838
2025-01-20,48.58835587291653
2025-01-21,68.02369822208314
2025-01-22,73.32424613549222
2025-01-23,77.74136939666644
2025-01-24,62.723150308674064
2025-01-25,44.1712326117423
2025-01-26,39.75410935056807
2025-01-27,67.14027356984829
2025-01-28,72.44082148325737
2025-01-29,75.0910954399619
2025-01-30,72.44082148325737
2025-01-31,61.83972565643922
2025-02-01,41.52095865503776
2025-02-02,41.52095865503776
2025-02-03,69.79054752655283
2025-02-04,70.67397217878768
2025-02-05,68.02369822208314
2025-02-06,67.14027356984829
2025-02-07,61.83972565643922
2025-02-08,42.40438330727261
2025-02-09,35.33698608939384
2025-02-10,57.42260239526499
2025-02-11,68.02369822208314
2025-02-12,66.25684891761345
2025-02-13,67.14027356984829
2025-02-14,60.072876351969526
2025-02-15,42.40438330727261
2025-02-16,37.103835393863534
2025-02-17,52.12205448185591
2025-02-18,68.90712287431799
2025-02-19,68.90712287431799
2025-02-20,75.97452009219676
2025-02-21,71.55739683102253
2025-02-22,48.58835587291653
2025-02-23,42.40438330727261
2025-02-24,69.79054752655283
2025-02-25,69.79054752655283
2025-02-26,68.90712287431799
2025-02-27,64.48999961314375
2025-02-28,67.14027356984829
2025-03-01,56.539177743030145
2025-03-02,50.355205177386225
2025-03-03,73.32424613549222
2025-03-04,68.02369822208314
2025-03-05,67.14027356984829
2025-03-06,65.3734242653786
2025-03-07,64.48999961314375
2025-03-08,44.1712326117423
2025-03-09,37.98726004609838
2025-03-10,67.14027356984829
2025-03-11,63.606574960908915
2025-03-12,66.25684891761345
2025-03-13,65.3734242653786
2025-03-14,57.42260239526499
2025-03-15,40.637534002802916
2025-03-16,37.103835393863534
2025-03-17,64.48999961314375
2025-03-18,64.48999961314375
2025-03-19,69.79054752655283
2025-03-20,64.48999961314375
2025-03-21,56.539177743030145
2025-03-22,38.87068469833322
2025-03-23,35.33698608939384
2025-03-24,63.606574960908915
2025-03-25,65.3734242653786
2025-03-26,67.14027356984829
2025-03-27,58.30602704749984
2025-03-28,54.77232843856045
2025-03-29,40.637534002802916
2025-03-30,40.637534002802916
2025-03-31,72.44082148325737
2025-04-01,62.723150308674064
2025-04-02,61.83972565643922
2025-04-03,64.48999961314375
2025-04-04,63.606574960908915
2025-04-05,44.1712326117423
2025-04-06,44.1712326117423
2025-04-07,67.14027356984829
2025-04-08,68.02369822208314
2025-04-09,69.79054752655283
2025-04-10,67.14027356984829
2025-04-11,59.18945169973468
2025-04-12,42.40438330727261
2025-04-13,36.22041074162868
2025-04-14,60.95630100420438
2025-04-15,62.70305961350793
2025-04-16,62.70305961350793
2025-04-17,56.5974690557657
2025-04-18,49.44744531692197
2025-04-19,36.19183102033601
2025-04-20,32.616819150914154
2025-04-21,55.55303587466422
2025-04-22,63.747492794609414
2025-04-23,62.70305961350793
2025-04-24,63.14477193962536
2025-04-25,54.508602693562736
2025-04-26,37.23626420143749
2025-04-27,35.14739783923454
2025-04-28,62.70305961350793
2025-04-29,62.70305961350793
2025-04-30,64.18920512072683
2025-05-01,68.80865017125018
2025-05-02,57.641902236867175
2025-05-03,39.76684288975788
2025-05-04,39.76684288975788
2025-05-05,64.18920512072683
2025-05-06,63.747492794609414
2025-05-07,61.21691410628904
2025-05-08,60.17248092518756
2025-05-09,57.641902236867175
2025-05-10,37.23626420143749
2025-05-11,33.661252332015636
2025-05-12,61.21691410628904
2025-05-13,73.4280952217735
2025-05-14,66.27807148292979
2025-05-15,59.06664378843747
2025-05-16,53.03943523859691
2025-05-17,36.163251299043345
2025-05-18,33.752367879107126
2025-05-19,61.477527208373694
2025-05-20,66.29929404824614
2025-05-21,62.68296891834181
2025-05-22,72.32650259808669
2025-05-23,51.8339935286288
2025-05-24,33.752367879107126
2025-05-25,30.13604274920279
2025-05-26,34.95780958907524
2025-05-27,63.88841062830991
2025-05-28,66.29929404824614
2025-05-29,60.27208549840558
2025-05-30,54.24487694856502
2025-05-31,34.95780958907524
2025-06-01,33.752367879107126
2025-06-02,62.68296891834181
2025-06-03,65.09385233827803
2025-06-04,61.477527208373694
2025-06-05,62.68296891834181
2025-06-06,57.86120207846936
2025-06-07,37.36869300901146
2025-06-08,34.95780958907524
2025-06-09,62.68296891834181
2025-06-10,65.09385233827803
2025-06-11,71.12106088811859
2025-06-12,63.88841062830991
2025-06-13,55.450318658533135
2025-06-14,37.36869300901146
2025-06-15,31.341484459170903
2025-06-16,63.88841062830991
2025-06-17,61.477527208373694
2025-06-18,65.09385233827803
2025-06-19,51.8339935286288
2025-06-20,51.8339935286288
2025-06-21,37.36869300901146
2025-06-22,32.54692616913901
2025-06-23,59.06664378843747
2025-06-24,65.09385233827803
2025-06-25,63.88841062830991
2025-06-26,62.68296891834181
2025-06-27,57.86120207846936
2025-06-28,37.36869300901146
2025-06-29,33.752367879107126
2025-06-30,60.27208549840558
2025-07-01,62.68296891834181
2025-07-02,74.73738601802292
2025-07-03,61.477527208373694
2025-07-04,34.95780958907524
2025-07-05,34.95780958907524
2025-07-06,33.752367879107126
2025-07-07,60.27208549840558
2025-07-08,62.68296891834181
2025-07-09,66.29929404824614
2025-07-10,69.91561917815048
2025-07-11,59.06664378843747
2025-07-12,38.57413471897957
2025-07-13,34.95780958907524
2025-07-14,66.29929404824614
2025-07-15,69.91561917815048
2025-07-16,65.09385233827803
2025-07-17,69.91561917815048
2025-07-18,57.86120207846936
2025-07-19,45.806784978788244
2025-07-20,43.39590155885202
2025-07-21,79.55915285789537
2025-07-22,71.12106088811859
2025-07-23,68.71017746818237
2025-07-24,65.09385233827803
2025-07-25,61.477527208373694
2025-07-26,43.39590155885202
2025-07-27,39.779576428947685
2025-07-28,65.09385233827803
2025-07-29,74.73738601802292
2025-07-30,91.61356995757649
2025-07-31,92.8190116675446
2025-08-01,69.91561917815048
2025-08-02,39.779576428947685
2025-08-03,37.36869300901146
2025-08-04,65.09385233827803
2025-08-05,68.71017746818237
2025-08-06,72.32650259808669
2025-08-07,67.50473575821425
2025-08-08,63.88841062830991
2025-08-09,47.01222668875635
2025-08-10,43.39590155885202
2025-08-11,71.12106088811859
2025-08-12,66.29929404824614
2025-08-13,67.50473575821425
2025-08-14,66.29929404824614
2025-08-15,60.27208549840558
2025-08-16,38.57413471897957
2025-08-17,37.36869300901146
2025-08-18,67.50473575821425
2025-08-19,69.91561917815048
2025-08-20,74.73738601802292
2025-08-21,67.50473575821425
2025-08-22,60.27208549840558
2025-08-23,40.9850181389158
2025-08-24,38.57413471897957
2025-08-25,74.73738601802292
2025-08-26,72.32650259808669
2025-08-27,73.5319443080548
2025-08-28,71.12106088811859
2025-08-29,57.86120207846936
2025-08-30,39.779576428947685
2025-08-31,33.752367879107126
2025-09-01,40.9850181389158
2025-09-02,69.91561917815048
2025-09-03,73.5319443080548
2025-09-04,73.5319443080548
2025-09-05,63.88841062830991
2025-09-06,39.779576428947685
2025-09-07,37.36869300901146
2025-09-08,68.71017746818237
2025-09-09,71.12106088811859
2025-09-10,67.50473575821425
2025-09-11,61.477527208373694
2025-09-12,59.06664378843747
2025-09-13,34.95780958907524
2025-09-14,33.752367879107126
2025-09-15,66.29929404824614
2025-09-16,68.71017746818237
2025-09-17,72.32650259808669
2025-09-18,67.50473575821425
2025-09-19,63.88841062830991
2025-09-20,40.9850181389158
2025-09-21,40.9850181389158
2025-09-22,68.71017746818237
2025-09-23,68.71017746818237
2025-09-24,68.71017746818237
2025-09-25,67.50473575821425
2025-09-26,63.88841062830991
2025-09-27,38.57413471897957
2025-09-28,37.36869300901146
2025-09-29,69.91561917815048
2025-09-30,71.12106088811859
2025-10-01,69.91561917815048
2025-10-02,75.94282772799103
2025-10-03,61.477527208373694
2025-10-04,36.163251299043345
2025-10-05,34.95780958907524
2025-10-06,63.88841062830991
2025-10-07,71.12106088811859
2025-10-08,67.50473575821425
2025-10-09,72.32650259808669
2025-10-10,57.86120207846936
2025-10-11,37.36869300901146
2025-10-12,34.95780958907524
2025-10-13,63.88841062830991
2025-10-14,67.50473575821425
2025-10-15,63.88841062830991
2025-10-16,65.09385233827803
2025-10-17,59.06664378843747
2025-10-18,33.752367879107126
2025-10-19,33.752367879107126
2025-10-20,65.09385233827803
2025-10-21,66.29929404824614
2025-10-22,67.50473575821425
2025-10-23,66.29929404824614
2025-10-24,60.27208549840558
2025-10-25,33.752367879107126
2025-10-26,34.95780958907524
2025-10-27,65.09385233827803
2025-10-28,69.91561917815048
2025-10-29,120.54417099681116
2025-10-30,85.58636140773592
2025-10-31,68.71017746818237
2025-11-01,40.9850181389158
2025-11-02,43.39590155885202
2025-11-03,78.35371114792726
2025-11-04,77.14826943795914
2025-11-05,78.35371114792726
2025-11-06,73.5319443080548
2025-11-07,71.12106088811859
2025-11-08,45.806784978788244
2025-11-09,43.39590155885202
2025-11-10,69.91561917815048
2025-11-11,73.5319443080548
2025-11-12,77.14826943795914
2025-11-13,74.73738601802292
2025-11-14,69.91561917815048
2025-11-15,44.60134326882013
2025-11-16,43.39590155885202
2025-11-17,74.73738601802292
2025-11-18,78.35371114792726
2025-11-19,79.55915285789537
2025-11-20,77.14826943795914
2025-11-21,71.12106088811859
2025-11-22,45.806784978788244
2025-11-23,49.423110108692576
2025-11-24,69.91561917815048
2025-11-25,65.09385233827803
2025-11-26,60.27208549840558
2025-11-27,40.9850181389158
2025-11-28,49.423110108692576
2025-11-29,43.39590155885202
2025-11-30,45.806784978788244
2025-12-01,72.32650259808669
2025-12-02,77.14826943795914
2025-12-03,77.14826943795914
2025-12-04,74.73738601802292
2025-12-05,68.71017746818237
2025-12-06,44.60134326882013
2025-12-07,44.60134326882013
2025-12-08,68.71017746818237
2025-12-09,72.32650259808669
2025-12-10,75.94282772799103
2025-12-11,72.13616969651278
2025-12-12,66.83857060270556
2025-12-13,46.917060237969395
2025-12-14,42.22218199914622
2025-12-15,67.44129145768962
2025-12-16,65.09385233827803
2025-12-17,67.44129145768962
2025-12-18,65.09385233827803
2025-12-19,56.87781542033748
2025-12-20,40.4774637347187
2025-12-21,36.95630505560132
2025-12-22,58.05153498004327
2025-12-23,52.182937181514305
2025-12-24,42.22218199914622
2025-12-25,43.39590155885202
2025-12-26,49.264499357380984
2025-12-27,40.4774637347187
2025-12-28,37.52730376032305
2025-12-29,52.182937181514305
2025-12-30,52.78565803649836
2025-12-31,44.56962111855781
2026-01-01,34.60886593618973
2026-01-02,49.264499357380984
2026-01-03,40.4774637347187
2026-01-04,38.13002461530711
2026-01-05,65.66485104299977
2026-01-06,70.35972928182294
2026-01-07,69.18600972211715
2026-01-08,69.18600972211715
2026-01-09,62.746413218866444
2026-01-10,43.39590155885202
2026-01-11,41.11190673996507
2026-01-12,67.37784715716498
2026-01-13,71.94583679493887
2026-01-14,75.3718290232693
2026-01-15,69.66184197605192
2026-01-16,67.37784715716498
2026-01-17,43.39590155885202
2026-01-18,43.39590155885202
2026-01-19,58.24186788161718
2026-01-20,73.08783420438235
2026-01-21,79.93981866104319
2026-01-22,114.19974094434741
2026-01-23,93.64378757436488
2026-01-24,51.38988342495634
2026-01-25,47.963891196625916
2026-01-26,77.65582384215624
2026-01-27,79.93981866104319
2026-01-28,83.36581088937362
2026-01-29,99.35377462158225
2026-01-30,84.50780829881708
2026-01-31,52.531880834399814
2026-02-01,55.957873062730236
2026-02-02,81.08181607048667
2026-02-03,76.51382643271278
2026-02-04,87.93380052714751
2026-02-05,91.35979275547794
2026-02-06,82.22381347993014
2026-02-07,53.67387824384328
2026-02-08,58.24186788161718
2026-02-09,78.79782125159971
2026-02-10,81.08181607048667
2026-02-11,75.3718290232693
2026-02-12,74.22983161382582
2026-02-13,69.66184197605192
2026-02-14,49.10588860606939
2026-02-15,51.38988342495634
2026-02-16,70.8038393854954
2026-02-17,78.79782125159971
2026-02-18,77.65582384215624
2026-02-19,76.51382643271278
2026-02-20,71.94583679493887
2026-02-21,54.81587565328676
2026-02-22,49.10588860606939
2026-02-23,82.22381347993014
2026-02-24,82.22381347993014
2026-02-25,75.3718290232693
2026-02-26,84.50780829881708
2026-02-27,79.93981866104319
2026-02-28,44.537898968295494
2026-03-01,43.39590155885202
2026-03-02,83.36581088937362
2026-03-03,91.35979275547794
2026-03-04,82.22381347993014
2026-03-05,83.36581088937362
2026-03-06,76.51382643271278
2026-03-07,49.10588860606939
2026-03-08,49.10588860606939
2026-03-09,77.65582384215624
2026-03-10,85.64980570826056
2026-03-11,81.08181607048667
2026-03-12,78.79782125159971
2026-03-13,74.22983161382582
2026-03-14,52.531880834399814
2026-03-15,53.67387824384328
2026-03-16,79.93981866104319
2026-03-17,90.21779534603446
2026-03-18,87.93380052714751
2026-03-19,91.35979275547794
2026-03-20,84.50780829881708
2026-03-21,55.957873062730236
2026-03-22,55.957873062730236
2026-03-23,84.50780829881708
2026-03-24,83.36581088937362
2026-03-25,97.06977980269531
2026-03-26,85.64980570826056
2026-03-27,93.64378757436488
2026-03-28,74.22983161382582
2026-03-29,81.08181607048667
2026-03-30,95.92778239325183
2026-03-31,91.35979275547794
2026-04-01,100.49577203102572
2026-04-02,86.79180311770403
2026-04-03,76.51382643271278
2026-04-04,55.957873062730236
2026-04-05,53.67387824384328
2026-04-06,86.79180311770403
2026-04-07,91.35979275547794
2026-04-08,101.6377694404692
2026-04-09,98.21177721213878
2026-04-10,87.93380052714751
2026-04-11,55.957873062730236
2026-04-12,53.67387824384328
2026-04-13,83.36581088937362
2026-04-14,93.64378757436488
2026-04-15,87.93380052714751
2026-04-16,91.35979275547794
2026-04-17,93.64378757436488
2026-04-18,60.52586270050413
2026-04-19,58.24186788161718
2026-04-20,82.22381347993014
2026-04-21,87.93380052714751
2026-04-22,94.78578498380836
2026-04-23,90.21779534603446
2026-04-24,79.93981866104319
2026-04-25,60.52586270050413
2026-04-26,65.09385233827803
2026-04-27,92.5017901649214
2026-04-28,83.36581088937362
2026-04-29,89.07579793659099
2026-04-30,86.79180311770403
2026-05-01,75.3718290232693
2026-05-02,58.24186788161718
2026-05-03,55.957873062730236
2026-05-04,73.08783420438235
2026-05-05,83.36581088937362
2026-05-06,83.36581088937362
2026-05-07,83.36581088937362
2026-05-08,77.65582384215624
2026-05-09,51.38988342495634
2026-05-10,51.38988342495634
2026-05-11,78.79782125159971
2026-05-12,85.64980570826056
2026-05-13,89.07579793659099
2026-05-14,94.78578498380836
2026-05-15,81.08181607048667
2026-05-16,75.3718290232693
2026-05-17,75.3718290232693
2026-05-18,95.92778239325183
2026-05-19,98.21177721213878
2026-05-20,98.21177721213878
2026-05-21,89.07579793659099
2026-05-22,85.64980570826056
2026-05-23,70.8038393854954
2026-05-24,65.09385233827803
2026-05-25,68.51984456660846
2026-05-26,93.64378757436488
2026-05-27,100.49577203102572
2026-05-28,102.77976684991268
2026-05-29,90.21779534603446
2026-05-30,71.94583679493887
2026-05-31,85.64980570826056
