Time,toyota
2025-06-25,60.0
2025-06-26,62.0
2025-06-27,66.0
2025-06-28,69.0
2025-06-29,61.0
2025-06-30,60.0
2025-07-01,62.0
2025-07-02,64.0
2025-07-03,60.0
2025-07-04,58.0
2025-07-05,67.0
2025-07-06,61.0
2025-07-07,64.0
2025-07-08,65.0
2025-07-09,62.0
2025-07-10,63.0
2025-07-11,66.0
2025-07-12,89.0
2025-07-13,88.0
2025-07-14,91.0
2025-07-15,85.0
2025-07-16,85.0
2025-07-17,88.0
2025-07-18,84.0
2025-07-19,100.0
2025-07-20,89.0
2025-07-21,93.0
2025-07-22,85.0
2025-07-23,84.0
2025-07-24,81.0
2025-07-25,82.0
2025-07-26,97.0
2025-07-27,94.0
2025-07-28,93.0
2025-07-29,86.0
2025-07-30,92.0
2025-07-31,80.0
2025-08-01,77.0
2025-08-02,83.0
2025-08-03,76.0
2025-08-04,76.0
2025-08-05,75.0
2025-08-06,73.0
2025-08-07,75.0
2025-08-08,77.0
2025-08-09,87.0
2025-08-10,82.0
2025-08-11,77.0
2025-08-12,75.0
2025-08-13,68.0
2025-08-14,72.0
2025-08-15,72.0
2025-08-16,79.0
2025-08-17,73.0
2025-08-18,70.0
2025-08-19,70.0
2025-08-20,69.0
2025-08-21,69.0
2025-08-22,67.0
2025-08-23,78.0
2025-08-24,72.0
2025-08-25,70.0
2025-08-26,67.0
2025-08-27,66.0
2025-08-28,67.0
2025-08-29,67.0
2025-08-30,72.0
2025-08-31,70.0
2025-09-01,69.0
2025-09-02,67.0
2025-09-03,65.0
2025-09-04,62.0
2025-09-05,62.0
2025-09-06,70.0
2025-09-07,63.0
2025-09-08,62.0
2025-09-09,60.0
2025-09-10,58.0
2025-09-11,59.0
2025-09-12,60.0
2025-09-13,70.0
2025-09-14,59.0
2025-09-15,62.0
2025-09-16,58.0
2025-09-17,63.0
2025-09-18,62.0
2025-09-19,66.0
2025-09-20,72.0
2025-09-21,62.0
2025-09-22,60.0
2025-09-23,62.0
2025-09-24,63.0
2025-09-25,62.0
2025-09-26,68.0
2025-09-27,75.0
2025-09-28,62.0
2025-09-29,64.0
2025-09-30,62.0
2025-10-01,61.0
2025-10-02,61.0
2025-10-03,61.0
2025-10-04,67.0
2025-10-05,60.0
2025-10-06,62.0
2025-10-07,60.0
2025-10-08,63.0
2025-10-09,60.0
2025-10-10,66.0
2025-10-11,74.0
2025-10-12,67.0
2025-10-13,65.0
2025-10-14,63.0
2025-10-15,62.0
2025-10-16,63.0
2025-10-17,63.0
2025-10-18,70.0
2025-10-19,65.0
2025-10-20,64.0
2025-10-21,61.0
2025-10-22,64.0
2025-10-23,65.0
2025-10-24,63.0
2025-10-25,67.0
2025-10-26,64.0
2025-10-27,62.0
2025-10-28,59.0
2025-10-29,61.0
2025-10-30,64.0
2025-10-31,67.0
2025-11-01,70.0
2025-11-02,63.0
2025-11-03,67.0
2025-11-04,63.0
2025-11-05,62.0
2025-11-06,68.0
2025-11-07,68.0
2025-11-08,75.0
2025-11-09,65.0
2025-11-10,67.0
2025-11-11,67.0
2025-11-12,64.0
2025-11-13,66.0
2025-11-14,64.0
2025-11-15,72.0
2025-11-16,64.0
2025-11-17,63.0
2025-11-18,65.0
2025-11-19,68.0
2025-11-20,66.0
2025-11-21,67.0
2025-11-22,75.0
2025-11-23,68.0
2025-11-24,75.0
2025-11-25,66.0
2025-11-26,70.0
2025-11-27,58.0
2025-11-28,71.0
2025-11-29,72.0
2025-11-30,70.0
2025-12-01,66.0
2025-12-02,66.0
2025-12-03,61.0
2025-12-04,77.0
2025-12-05,79.0
2025-12-06,85.0
2025-12-07,73.0
2025-12-08,73.0
2025-12-09,68.0
2025-12-10,69.0
2025-12-11,63.5
2025-12-12,65.5
2025-12-13,74.0
2025-12-14,65.0
2025-12-15,63.5
2025-12-16,64.5
2025-12-17,67.5
2025-12-18,64.5
2025-12-19,63.5
2025-12-20,71.0
2025-12-21,64.5
2025-12-22,67.5
2025-12-23,65.5
2025-12-24,65.5
2025-12-25,54.0
2025-12-26,70.0
2025-12-27,76.0
2025-12-28,69.5
2025-12-29,74.5
2025-12-30,73.0
2025-12-31,68.0
2026-01-01,56.0
2026-01-02,71.0
2026-01-03,70.0
2026-01-04,62.5
2026-01-05,63.5
2026-01-06,63.5
2026-01-07,61.5
2026-01-08,64.5
2026-01-09,60.5
2026-01-10,73.0
2026-01-11,60.0
2026-01-12,60.0
2026-01-13,60.0
2026-01-14,59.0
2026-01-15,58.0
2026-01-16,59.0
2026-01-17,69.0
2026-01-18,60.0
2026-01-19,68.0
2026-01-20,63.0
2026-01-21,64.0
2026-01-22,62.0
2026-01-23,58.0
2026-01-24,60.0
2026-01-25,54.0
2026-01-26,53.0
2026-01-27,57.0
2026-01-28,59.0
2026-01-29,61.0
2026-01-30,63.0
2026-01-31,70.0
2026-02-01,62.0
2026-02-02,61.0
2026-02-03,60.0
2026-02-04,60.0
2026-02-05,59.0
2026-02-06,60.0
2026-02-07,71.0
2026-02-08,65.0
2026-02-09,61.0
2026-02-10,62.0
2026-02-11,62.0
2026-02-12,63.0
2026-02-13,75.0
2026-02-14,94.0
2026-02-15,90.0
2026-02-16,95.0
2026-02-17,82.0
2026-02-18,86.0
2026-02-19,81.0
2026-02-20,77.0
2026-02-21,100.0
2026-02-22,92.0
2026-02-23,88.0
2026-02-24,87.0
2026-02-25,89.0
2026-02-26,87.0
2026-02-27,84.0
2026-02-28,97.0
2026-03-01,89.0
2026-03-02,92.0
2026-03-03,88.0
2026-03-04,85.0
2026-03-05,78.0
2026-03-06,74.0
2026-03-07,84.0
2026-03-08,79.0
2026-03-09,75.0
2026-03-10,78.0
2026-03-11,78.0
2026-03-12,75.0
2026-03-13,79.0
2026-03-14,88.0
2026-03-15,88.0
2026-03-16,81.0
2026-03-17,75.0
2026-03-18,76.0
2026-03-19,75.0
2026-03-20,80.0
2026-03-21,93.0
2026-03-22,82.0
2026-03-23,83.0
2026-03-24,75.0
2026-03-25,82.0
2026-03-26,78.0
2026-03-27,82.0
2026-03-28,91.0
2026-03-29,83.0
2026-03-30,79.0
2026-03-31,81.0
2026-04-01,86.0
2026-04-02,81.0
2026-04-03,85.0
2026-04-04,88.0
2026-04-05,83.0
2026-04-06,92.0
2026-04-07,88.0
2026-04-08,90.0
2026-04-09,88.0
2026-04-10,90.0
2026-04-11,97.0
2026-04-12,93.0
2026-04-13,83.0
2026-04-14,82.0
2026-04-15,85.0
2026-04-16,85.0
2026-04-17,94.0
2026-04-18,98.0
2026-04-19,86.0
2026-04-20,84.0
2026-04-21,85.0
2026-04-22,80.0
2026-04-23,83.0
2026-04-24,82.0
2026-04-25,87.0
2026-04-26,85.0
2026-04-27,80.0
2026-04-28,80.0
2026-04-29,79.0
2026-04-30,78.0
2026-05-01,80.0
2026-05-02,84.0
2026-05-03,83.0
2026-05-04,79.0
2026-05-05,78.0
2026-05-06,78.0
2026-05-07,80.0
2026-05-08,84.0
2026-05-09,88.0
2026-05-10,85.0
2026-05-11,80.0
2026-05-12,81.0
2026-05-13,87.0
2026-05-14,84.0
2026-05-15,85.0
2026-05-16,99.0
2026-05-17,90.0
2026-05-18,87.0
2026-05-19,86.0
2026-05-20,83.0
2026-05-21,85.0
2026-05-22,92.0
2026-05-23,93.0
2026-05-24,87.0
2026-05-25,88.0
2026-05-26,86.0
2026-05-27,83.0
2026-05-28,84.0
2026-05-29,86.0
2026-05-30,92.0
2026-05-31,93.0
