Time,daily_mail
2024-11-26,55.499746146804256
2024-11-27,53.93637301590836
2024-11-28,46.11950736142889
2024-11-29,48.464567057772726
2024-11-30,46.901193926876836
2024-12-01,48.464567057772726
2024-12-02,51.59131331956452
2024-12-03,53.93637301590836
2024-12-04,62.53492523583578
2024-12-05,57.844805843148094
2024-12-06,55.499746146804256
2024-12-07,52.37299988501246
2024-12-08,53.93637301590836
2024-12-09,63.31661180128373
2024-12-10,59.40817897404399
2024-12-11,58.62649240859604
2024-12-12,57.063119277700146
2024-12-13,55.499746146804256
2024-12-14,52.37299988501246
2024-12-15,52.37299988501246
2024-12-16,58.62649240859604
2024-12-17,60.18986553949194
2024-12-18,60.18986553949194
2024-12-19,57.063119277700146
2024-12-20,58.62649240859604
2024-12-21,55.499746146804256
2024-12-22,53.15468645046041
2024-12-23,60.18986553949194
2024-12-24,57.844805843148094
2024-12-25,55.499746146804256
2024-12-26,60.18986553949194
2024-12-27,58.62649240859604
2024-12-28,50.02794018866862
2024-12-29,52.37299988501246
2024-12-30,60.97155210493988
2024-12-31,56.2814327122522
2025-01-01,68.0067311939714
2025-01-02,70.35179089031526
2025-01-03,59.40817897404399
2025-01-04,57.063119277700146
2025-01-05,56.2814327122522
2025-01-06,63.31661180128373
2025-01-07,56.2814327122522
2025-01-08,60.97155210493988
2025-01-09,65.66167149762757
2025-01-10,66.44335806307552
2025-01-11,56.2814327122522
2025-01-12,56.2814327122522
2025-01-13,57.844805843148094
2025-01-14,61.75323867038783
2025-01-15,59.40817897404399
2025-01-16,59.40817897404399
2025-01-17,60.97155210493988
2025-01-18,52.37299988501246
2025-01-19,52.37299988501246
2025-01-20,61.75323867038783
2025-01-21,64.87998493217962
2025-01-22,74.260223717555
2025-01-23,58.62649240859604
2025-01-24,58.62649240859604
2025-01-25,53.93637301590836
2025-01-26,51.59131331956452
2025-01-27,57.844805843148094
2025-01-28,60.97155210493988
2025-01-29,69.5701043248673
2025-01-30,75.04191028300293
2025-01-31,65.66167149762757
2025-02-01,60.97155210493988
2025-02-02,64.87998493217962
2025-02-03,64.09829836673167
2025-02-04,64.87998493217962
2025-02-05,62.53492523583578
2025-02-06,64.09829836673167
2025-02-07,60.97155210493988
2025-02-08,53.93637301590836
2025-02-09,52.37299988501246
2025-02-10,60.18986553949194
2025-02-11,63.31661180128373
2025-02-12,58.62649240859604
2025-02-13,60.97155210493988
2025-02-14,59.40817897404399
2025-02-15,54.71805958135631
2025-02-16,53.15468645046041
2025-02-17,57.844805843148094
2025-02-18,61.75323867038783
2025-02-19,60.18986553949194
2025-02-20,57.844805843148094
2025-02-21,61.75323867038783
2025-02-22,50.80962675411657
2025-02-23,55.499746146804256
2025-02-24,62.53492523583578
2025-02-25,58.62649240859604
2025-02-26,58.62649240859604
2025-02-27,63.31661180128373
2025-02-28,62.53492523583578
2025-03-01,58.62649240859604
2025-03-02,53.15468645046041
2025-03-03,60.18986553949194
2025-03-04,60.18986553949194
2025-03-05,58.62649240859604
2025-03-06,57.063119277700146
2025-03-07,52.37299988501246
2025-03-08,51.59131331956452
2025-03-09,51.59131331956452
2025-03-10,53.93637301590836
2025-03-11,78.16865654479473
2025-03-12,61.75323867038783
2025-03-13,55.499746146804256
2025-03-14,53.93637301590836
2025-03-15,49.246253623220674
2025-03-16,50.80962675411657
2025-03-17,55.499746146804256
2025-03-18,53.93637301590836
2025-03-19,54.71805958135631
2025-03-20,50.80962675411657
2025-03-21,50.80962675411657
2025-03-22,46.11950736142889
2025-03-23,47.682880492324784
2025-03-24,50.02794018866862
2025-03-25,53.15468645046041
2025-03-26,57.844805843148094
2025-03-27,50.80962675411657
2025-03-28,51.59131331956452
2025-03-29,49.246253623220674
2025-03-30,49.246253623220674
2025-03-31,50.80962675411657
2025-04-01,49.246253623220674
2025-04-02,51.59131331956452
2025-04-03,53.93637301590836
2025-04-04,50.80962675411657
2025-04-05,47.682880492324784
2025-04-06,47.682880492324784
2025-04-07,53.15468645046041
2025-04-08,50.02794018866862
2025-04-09,50.02794018866862
2025-04-10,50.80962675411657
2025-04-11,53.15468645046041
2025-04-12,46.901193926876836
2025-04-13,46.11950736142889
2025-04-14,50.02794018866862
2025-04-15,51.35112099436297
2025-04-16,51.35112099436297
2025-04-17,52.43265250234588
2025-04-18,50.61493359900953
2025-04-19,44.380090323552515
2025-04-20,46.19780922688887
2025-04-21,53.16883989769933
2025-04-22,50.224090316285555
2025-04-23,48.4063714129492
2025-04-24,46.19780922688887
2025-04-25,46.93399662224232
2025-04-26,45.461621831535425
2025-04-27,45.461621831535425
2025-04-28,49.878746203656085
2025-04-29,47.67018401759576
2025-04-30,46.19780922688887
2025-05-01,48.4063714129492
2025-05-02,47.67018401759576
2025-05-03,43.643902928199076
2025-05-04,44.725434436181985
2025-05-05,48.01552813022523
2025-05-06,48.4063714129492
2025-05-07,48.4063714129492
2025-05-08,50.960277711638994
2025-05-09,47.67018401759576
2025-05-10,40.6991533467853
2025-05-11,39.962965951431855
2025-05-12,49.14255880830264
2025-05-13,51.69646510699244
2025-05-14,47.67018401759576
2025-05-15,46.966799317607794
2025-05-16,49.72955221864355
2025-05-17,45.58542286708992
2025-05-18,44.20404641657204
2025-05-19,50.420240443902486
2025-05-20,49.72955221864355
2025-05-21,50.420240443902486
2025-05-22,51.110928669161424
2025-05-23,47.65748754286673
2025-05-24,39.36922883975947
2025-05-25,42.131981740795226
2025-05-26,47.65748754286673
2025-05-27,51.80161689442036
2025-05-28,51.110928669161424
2025-05-29,49.03886399338461
2025-05-30,51.110928669161424
2025-05-31,40.05991706501841
2025-06-01,40.75060529027735
2025-06-02,48.34817576812567
2025-06-03,48.34817576812567
2025-06-04,49.03886399338461
2025-06-05,51.110928669161424
2025-06-06,51.80161689442036
2025-06-07,41.44129351553629
2025-06-08,44.89473464183098
2025-06-09,51.80161689442036
2025-06-10,52.4923051196793
2025-06-11,51.110928669161424
2025-06-12,53.87368157019718
2025-06-13,53.87368157019718
2025-06-14,51.80161689442036
2025-06-15,52.4923051196793
2025-06-16,55.255058020715055
2025-06-17,64.23400494908125
2025-06-18,58.70849914700974
2025-06-19,60.780563822786554
2025-06-20,52.4923051196793
2025-06-21,44.20404641657204
2025-06-22,57.32712269649186
2025-06-23,55.255058020715055
2025-06-24,62.85262849856337
2025-06-25,51.110928669161424
2025-06-26,52.4923051196793
2025-06-27,55.945746245973986
2025-06-28,46.966799317607794
2025-06-29,45.58542286708992
2025-06-30,51.80161689442036
2025-07-01,53.18299334493824
2025-07-02,55.255058020715055
2025-07-03,53.18299334493824
2025-07-04,48.34817576812567
2025-07-05,49.72955221864355
2025-07-06,49.72955221864355
2025-07-07,55.255058020715055
2025-07-08,52.4923051196793
2025-07-09,51.80161689442036
2025-07-10,51.110928669161424
2025-07-11,51.110928669161424
2025-07-12,42.822669966054164
2025-07-13,44.20404641657204
2025-07-14,53.18299334493824
2025-07-15,51.110928669161424
2025-07-16,50.420240443902486
2025-07-17,51.80161689442036
2025-07-18,49.72955221864355
2025-07-19,44.89473464183098
2025-07-20,45.58542286708992
2025-07-21,50.420240443902486
2025-07-22,54.564369795456116
2025-07-23,54.564369795456116
2025-07-24,52.4923051196793
2025-07-25,51.80161689442036
2025-07-26,44.20404641657204
2025-07-27,42.822669966054164
2025-07-28,49.72955221864355
2025-07-29,53.18299334493824
2025-07-30,51.80161689442036
2025-07-31,51.80161689442036
2025-08-01,46.966799317607794
2025-08-02,44.89473464183098
2025-08-03,42.131981740795226
2025-08-04,49.03886399338461
2025-08-05,50.420240443902486
2025-08-06,51.80161689442036
2025-08-07,49.03886399338461
2025-08-08,47.65748754286673
2025-08-09,42.131981740795226
2025-08-10,44.20404641657204
2025-08-11,49.72955221864355
2025-08-12,48.34817576812567
2025-08-13,47.65748754286673
2025-08-14,47.65748754286673
2025-08-15,49.03886399338461
2025-08-16,44.20404641657204
2025-08-17,42.131981740795226
2025-08-18,48.34817576812567
2025-08-19,48.34817576812567
2025-08-20,44.20404641657204
2025-08-21,45.58542286708992
2025-08-22,44.89473464183098
2025-08-23,40.75060529027735
2025-08-24,40.75060529027735
2025-08-25,48.34817576812567
2025-08-26,46.966799317607794
2025-08-27,50.420240443902486
2025-08-28,47.65748754286673
2025-08-29,42.131981740795226
2025-08-30,40.05991706501841
2025-08-31,41.44129351553629
2025-09-01,42.131981740795226
2025-09-02,44.89473464183098
2025-09-03,42.822669966054164
2025-09-04,44.89473464183098
2025-09-05,44.89473464183098
2025-09-06,37.987852389241596
2025-09-07,39.36922883975947
2025-09-08,46.276111092348856
2025-09-09,45.58542286708992
2025-09-10,60.089875597527616
2025-09-11,63.54331672382231
2025-09-12,69.06882252589381
2025-09-13,55.255058020715055
2025-09-14,48.34817576812567
2025-09-15,53.87368157019718
2025-09-16,49.03886399338461
2025-09-17,49.03886399338461
2025-09-18,53.87368157019718
2025-09-19,49.03886399338461
2025-09-20,44.20404641657204
2025-09-21,43.5133581913131
2025-09-22,51.110928669161424
2025-09-23,49.72955221864355
2025-09-24,50.420240443902486
2025-09-25,46.966799317607794
2025-09-26,47.65748754286673
2025-09-27,42.822669966054164
2025-09-28,46.966799317607794
2025-09-29,49.72955221864355
2025-09-30,49.72955221864355
2025-10-01,49.03886399338461
2025-10-02,48.34817576812567
2025-10-03,50.420240443902486
2025-10-04,44.89473464183098
2025-10-05,43.5133581913131
2025-10-06,46.276111092348856
2025-10-07,45.58542286708992
2025-10-08,46.966799317607794
2025-10-09,45.58542286708992
2025-10-10,47.65748754286673
2025-10-11,46.276111092348856
2025-10-12,45.58542286708992
2025-10-13,52.4923051196793
2025-10-14,46.966799317607794
2025-10-15,44.89473464183098
2025-10-16,46.966799317607794
2025-10-17,48.34817576812567
2025-10-18,44.20404641657204
2025-10-19,43.5133581913131
2025-10-20,46.276111092348856
2025-10-21,45.58542286708992
2025-10-22,42.822669966054164
2025-10-23,46.276111092348856
2025-10-24,46.276111092348856
2025-10-25,40.05991706501841
2025-10-26,40.75060529027735
2025-10-27,42.822669966054164
2025-10-28,45.58542286708992
2025-10-29,45.58542286708992
2025-10-30,48.34817576812567
2025-10-31,48.34817576812567
2025-11-01,42.822669966054164
2025-11-02,44.89473464183098
2025-11-03,47.65748754286673
2025-11-04,46.966799317607794
2025-11-05,48.34817576812567
2025-11-06,46.276111092348856
2025-11-07,47.65748754286673
2025-11-08,40.05991706501841
2025-11-09,40.75060529027735
2025-11-10,46.276111092348856
2025-11-11,44.89473464183098
2025-11-12,45.58542286708992
2025-11-13,44.89473464183098
2025-11-14,42.131981740795226
2025-11-15,37.29716416398266
2025-11-16,38.678540614500534
2025-11-17,41.44129351553629
2025-11-18,43.5133581913131
2025-11-19,42.822669966054164
2025-11-20,42.131981740795226
2025-11-21,43.5133581913131
2025-11-22,39.36922883975947
2025-11-23,37.987852389241596
2025-11-24,40.75060529027735
2025-11-25,42.822669966054164
2025-11-26,44.20404641657204
2025-11-27,39.36922883975947
2025-11-28,38.678540614500534
2025-11-29,36.60647593872372
2025-11-30,36.60647593872372
2025-12-01,39.36922883975947
2025-12-02,40.75060529027735
2025-12-03,41.44129351553629
2025-12-04,42.131981740795226
2025-12-05,39.36922883975947
2025-12-06,37.987852389241596
2025-12-07,35.91578771346478
2025-12-08,40.05991706501841
2025-12-09,41.44129351553629
2025-12-10,40.05991706501841
2025-12-11,41.42458331653809
2025-12-12,42.471755787091965
2025-12-13,37.94329185857973
2025-12-14,44.20961648290478
2025-12-15,53.2609742735965
2025-12-16,46.64930553664199
2025-12-17,44.905874774496446
2025-12-18,46.29839135767979
2025-12-19,49.08342452404648
2025-12-20,40.032066733354746
2025-12-21,39.33580844176308
2025-12-22,42.81709989972143
2025-12-23,43.8642723702753
2025-12-24,39.33580844176308
2025-12-25,37.94329185857973
2025-12-26,41.42458331653809
2025-12-27,38.6395501501714
2025-12-28,38.29420603754193
2025-12-29,43.5133581913131
2025-12-30,43.5133581913131
2025-12-31,42.81709989972143
2026-01-01,42.12084160812976
2026-01-02,44.905874774496446
2026-01-03,41.42458331653809
2026-01-04,40.032066733354746
2026-01-05,43.5133581913131
2026-01-06,41.42458331653809
2026-01-07,45.602133066088115
2026-01-08,45.602133066088115
2026-01-09,44.905874774496446
2026-01-10,41.407873117539886
2026-01-11,40.00421640169108
2026-01-12,44.917014907161914
2026-01-13,44.917014907161914
2026-01-14,44.917014907161914
2026-01-15,44.21518654923751
2026-01-16,42.10970147546429
2026-01-17,37.898731327917865
2026-01-18,35.79324625414465
2026-01-19,41.407873117539886
2026-01-20,42.8115298333887
2026-01-21,45.61884326508632
2026-01-22,43.5133581913131
2026-01-23,40.00421640169108
2026-01-24,40.70604475961549
2026-01-25,40.70604475961549
2026-01-26,42.10970147546429
2026-01-27,42.8115298333887
2026-01-28,41.407873117539886
2026-01-29,39.302388043766676
2026-01-30,41.407873117539886
2026-01-31,37.19690296999346
2026-02-01,37.898731327917865
2026-02-02,44.917014907161914
2026-02-03,47.724328338859536
2026-02-04,45.61884326508632
2026-02-05,47.02249998093513
2026-02-06,46.320671623010725
2026-02-07,43.5133581913131
2026-02-08,42.10970147546429
2026-02-09,45.61884326508632
2026-02-10,50.53164177055715
2026-02-11,52.63712684433037
2026-02-12,47.724328338859536
2026-02-13,45.61884326508632
2026-02-14,44.917014907161914
2026-02-15,43.5133581913131
2026-02-16,47.724328338859536
2026-02-17,44.21518654923751
2026-02-18,43.5133581913131
2026-02-19,48.42615669678394
2026-02-20,47.02249998093513
2026-02-21,41.407873117539886
2026-02-22,40.00421640169108
2026-02-23,44.917014907161914
2026-02-24,47.02249998093513
2026-02-25,46.320671623010725
2026-02-26,42.10970147546429
2026-02-27,42.10970147546429
2026-02-28,47.02249998093513
2026-03-01,50.53164177055715
2026-03-02,51.23347012848156
2026-03-03,47.724328338859536
2026-03-04,47.724328338859536
2026-03-05,45.61884326508632
2026-03-06,46.320671623010725
2026-03-07,43.5133581913131
2026-03-08,41.407873117539886
2026-03-09,47.02249998093513
2026-03-10,47.724328338859536
2026-03-11,46.320671623010725
2026-03-12,47.02249998093513
2026-03-13,44.21518654923751
2026-03-14,40.00421640169108
2026-03-15,40.70604475961549
2026-03-16,44.21518654923751
2026-03-17,42.8115298333887
2026-03-18,42.8115298333887
2026-03-19,44.21518654923751
2026-03-20,44.21518654923751
2026-03-21,41.407873117539886
2026-03-22,38.60055968584227
2026-03-23,46.320671623010725
2026-03-24,47.02249998093513
2026-03-25,44.21518654923751
2026-03-26,41.407873117539886
2026-03-27,42.8115298333887
2026-03-28,37.19690296999346
2026-03-29,40.00421640169108
2026-03-30,42.10970147546429
2026-03-31,67.37552236074288
2026-04-01,70.18283579244049
2026-04-02,55.44444027602799
2026-04-03,47.02249998093513
2026-04-04,42.10970147546429
2026-04-05,41.407873117539886
2026-04-06,44.917014907161914
2026-04-07,44.21518654923751
2026-04-08,42.8115298333887
2026-04-09,42.10970147546429
2026-04-10,40.70604475961549
2026-04-11,37.898731327917865
2026-04-12,40.70604475961549
2026-04-13,42.10970147546429
2026-04-14,41.407873117539886
2026-04-15,40.00421640169108
2026-04-16,41.407873117539886
2026-04-17,40.00421640169108
2026-04-18,35.09141789622024
2026-04-19,37.898731327917865
2026-04-20,39.302388043766676
2026-04-21,43.5133581913131
2026-04-22,42.8115298333887
2026-04-23,44.21518654923751
2026-04-24,42.10970147546429
2026-04-25,36.495074612069054
2026-04-26,48.42615669678394
2026-04-27,43.5133581913131
2026-04-28,44.917014907161914
2026-04-29,40.70604475961549
2026-04-30,44.21518654923751
2026-05-01,40.70604475961549
2026-05-02,36.495074612069054
2026-05-03,34.38958953829584
2026-05-04,37.898731327917865
2026-05-05,41.407873117539886
2026-05-06,40.00421640169108
2026-05-07,40.00421640169108
2026-05-08,40.70604475961549
2026-05-09,35.09141789622024
2026-05-10,33.68776118037144
2026-05-11,38.60055968584227
2026-05-12,40.00421640169108
2026-05-13,40.00421640169108
2026-05-14,39.302388043766676
2026-05-15,36.495074612069054
2026-05-16,35.09141789622024
2026-05-17,33.68776118037144
2026-05-18,39.302388043766676
2026-05-19,40.00421640169108
2026-05-20,37.898731327917865
2026-05-21,38.60055968584227
2026-05-22,35.79324625414465
2026-05-23,38.60055968584227
2026-05-24,35.79324625414465
2026-05-25,35.79324625414465
2026-05-26,38.60055968584227
2026-05-27,38.60055968584227
2026-05-28,40.00421640169108
2026-05-29,40.70604475961549
2026-05-30,34.38958953829584
2026-05-31,35.09141789622024
