Time,ncaa_scores
2025-02-03,0.9842001316655696
2025-02-04,0.9842001316655696
2025-02-05,1.4763001974983545
2025-02-06,1.4763001974983545
2025-02-07,0.9842001316655696
2025-02-08,2.952600394996709
2025-02-09,2.952600394996709
2025-02-10,0.9842001316655696
2025-02-11,0.9842001316655696
2025-02-12,1.9684002633311393
2025-02-13,1.4763001974983545
2025-02-14,1.4763001974983545
2025-02-15,3.9368005266622785
2025-02-16,3.9368005266622785
2025-02-17,1.4763001974983545
2025-02-18,1.4763001974983545
2025-02-19,1.9684002633311393
2025-02-20,1.9684002633311393
2025-02-21,1.4763001974983545
2025-02-22,3.9368005266622785
2025-02-23,3.9368005266622785
2025-02-24,0.9842001316655696
2025-02-25,1.4763001974983545
2025-02-26,1.9684002633311393
2025-02-27,1.9684002633311393
2025-02-28,1.4763001974983545
2025-03-01,3.9368005266622785
2025-03-02,3.9368005266622785
2025-03-03,0.9842001316655696
2025-03-04,1.4763001974983545
2025-03-05,1.9684002633311393
2025-03-06,1.9684002633311393
2025-03-07,1.9684002633311393
2025-03-08,4.428900592495063
2025-03-09,4.9210006583278485
2025-03-10,1.4763001974983545
2025-03-11,1.9684002633311393
2025-03-12,2.952600394996709
2025-03-13,4.9210006583278485
2025-03-14,5.905200789993418
2025-03-15,9.842001316655697
2025-03-16,9.349901250822912
2025-03-17,1.9684002633311393
2025-03-18,2.4605003291639242
2025-03-19,6.8894009216589875
2025-03-20,26.57340355497038
2025-03-21,42.320605661619496
2025-03-22,45.76530612244899
2025-03-23,49.210006583278485
2025-03-24,20.66820276497696
2025-03-25,4.428900592495063
2025-03-26,1.9684002633311393
2025-03-27,5.413100724160633
2025-03-28,25.58920342330481
2025-03-29,36.41540487162607
2025-03-30,39.36800526662279
2025-03-31,7.381500987491772
2025-04-01,3.4447004608294938
2025-04-02,1.4763001974983545
2025-04-03,1.4763001974983545
2025-04-04,1.9684002633311393
2025-04-05,9.842001316655697
2025-04-06,17.715602369980253
2025-04-07,2.952600394996709
2025-04-08,6.8894009216589875
2025-04-09,0.4921000658327848
2025-04-10,0.4921000658327848
2025-04-11,0.9842001316655696
2025-04-12,1.4763001974983545
2025-04-13,1.4763001974983545
2025-04-14,0.4921000658327848
2025-04-15,0.4921000658327848
2025-04-16,0.4921000658327848
2025-04-17,0.2460500329163924
2025-04-18,1.2302501645819621
2025-04-19,1.7223502304147469
2025-04-20,1.2302501645819621
2025-04-21,0.4921000658327848
2025-04-22,0.4921000658327848
2025-04-23,0.4921000658327848
2025-04-24,0.4921000658327848
2025-04-25,0.7381500987491773
2025-04-26,1.4763001974983545
2025-04-27,1.2302501645819621
2025-04-28,0.2460500329163924
2025-04-29,0.4921000658327848
2025-04-30,0.4921000658327848
2025-05-01,0.4921000658327848
2025-05-02,0.7381500987491773
2025-05-03,1.4763001974983545
2025-05-04,1.4763001974983545
2025-05-05,0.4921000658327848
2025-05-06,0.4921000658327848
2025-05-07,0.4921000658327848
2025-05-08,0.7381500987491773
2025-05-09,0.7381500987491773
2025-05-10,1.9684002633311395
2025-05-11,1.9684002633311395
2025-05-12,0.7381500987491773
2025-05-13,0.4921000658327848
2025-05-14,0.4921000658327848
2025-05-15,0.4921000658327848
2025-05-16,1.9684002633311393
2025-05-17,4.9210006583278485
2025-05-18,5.413100724160633
2025-05-19,1.9684002633311393
2025-05-20,0.9842001316655696
2025-05-21,0.9842001316655696
2025-05-22,1.4763001974983545
2025-05-23,2.952600394996709
2025-05-24,5.905200789993418
2025-05-25,5.413100724160633
2025-05-26,1.9684002633311393
2025-05-27,0.4921000658327848
2025-05-28,0.4921000658327848
2025-05-29,1.4763001974983545
2025-05-30,4.9210006583278485
2025-05-31,12.794601711652405
2025-06-01,17.715602369980253
2025-06-02,12.302501645819621
2025-06-03,5.905200789993418
2025-06-04,0.9842001316655696
2025-06-05,1.4763001974983545
2025-06-06,3.4447004608294938
2025-06-07,9.349901250822912
2025-06-08,9.349901250822912
2025-06-09,4.428900592495063
2025-06-10,1.9684002633311393
2025-06-11,0.4921000658327848
2025-06-12,0.4921000658327848
2025-06-13,1.9684002633311393
2025-06-14,4.428900592495063
2025-06-15,4.428900592495063
2025-06-16,2.952600394996709
2025-06-17,5.413100724160633
2025-06-18,3.9368005266622785
2025-06-19,1.9684002633311393
2025-06-20,0.4921000658327848
2025-06-21,0.9842001316655696
2025-06-22,3.9368005266622785
2025-06-23,0.4921000658327848
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.4921000658327848
2025-08-17,0.4921000658327848
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.4921000658327848
2025-08-22,0.4921000658327848
2025-08-23,4.428900592495063
2025-08-24,4.428900592495063
2025-08-25,1.4763001974983545
2025-08-26,0.4921000658327848
2025-08-27,0.4921000658327848
2025-08-28,1.4763001974983545
2025-08-29,8.857801184990127
2025-08-30,49.210006583278485
2025-08-31,45.2732060566162
2025-09-01,17.22350230414747
2025-09-02,6.8894009216589875
2025-09-03,1.4763001974983545
2025-09-04,1.4763001974983545
2025-09-05,1.9684002633311393
2025-09-06,33.95490454246215
2025-09-07,32.970704410796586
2025-09-08,3.4447004608294938
2025-09-09,0.9842001316655696
2025-09-10,0.9842001316655696
2025-09-11,0.9842001316655696
2025-09-12,2.952600394996709
2025-09-13,44.28900592495064
2025-09-14,37.39960500329165
2025-09-15,2.952600394996709
2025-09-16,1.4763001974983545
2025-09-17,0.9842001316655696
2025-09-18,0.9842001316655696
2025-09-19,2.4605003291639242
2025-09-20,36.41540487162607
2025-09-21,30.510204081632658
2025-09-22,2.952600394996709
2025-09-23,0.9842001316655696
2025-09-24,0.9842001316655696
2025-09-25,0.9842001316655696
2025-09-26,2.4605003291639242
2025-09-27,43.30480579328506
2025-09-28,36.90750493745886
2025-09-29,2.952600394996709
2025-09-30,1.4763001974983545
2025-10-01,0.9842001316655696
2025-10-02,0.9842001316655696
2025-10-03,2.4605003291639242
2025-10-04,37.891705069124434
2025-10-05,29.526003949967087
2025-10-06,2.4605003291639242
2025-10-07,0.9842001316655696
2025-10-08,0.9842001316655696
2025-10-09,1.4763001974983545
2025-10-10,2.952600394996709
2025-10-11,44.28900592495064
2025-10-12,32.4786043449638
2025-10-13,2.952600394996709
2025-10-14,1.4763001974983545
2025-10-15,1.4763001974983545
2025-10-16,1.4763001974983545
2025-10-17,2.952600394996709
2025-10-18,43.79690585911785
2025-10-19,35.431204739960506
2025-10-20,2.952600394996709
2025-10-21,1.4763001974983545
2025-10-22,1.4763001974983545
2025-10-23,1.4763001974983545
2025-10-24,2.952600394996709
2025-10-25,34.93910467412772
2025-10-26,28.54180381830152
2025-10-27,2.952600394996709
2025-10-28,1.4763001974983545
2025-10-29,1.4763001974983545
2025-10-30,1.4763001974983545
2025-10-31,2.4605003291639242
2025-11-01,39.36800526662279
2025-11-02,28.54180381830152
2025-11-03,2.952600394996709
2025-11-04,2.952600394996709
2025-11-05,2.4605003291639242
2025-11-06,1.9684002633311393
2025-11-07,2.952600394996709
2025-11-08,35.92330480579329
2025-11-09,32.970704410796586
2025-11-10,2.952600394996709
2025-11-11,2.4605003291639242
2025-11-12,2.952600394996709
2025-11-13,2.4605003291639242
2025-11-14,2.952600394996709
2025-11-15,37.891705069124434
2025-11-16,34.44700460829494
2025-11-17,3.4447004608294938
2025-11-18,2.4605003291639242
2025-11-19,2.952600394996709
2025-11-20,2.952600394996709
2025-11-21,3.9368005266622785
2025-11-22,28.049703752468734
2025-11-23,26.57340355497038
2025-11-24,3.9368005266622785
2025-11-25,3.4447004608294938
2025-11-26,4.9210006583278485
2025-11-27,5.413100724160633
2025-11-28,14.27090190915076
2025-11-29,43.30480579328506
2025-11-30,26.081303489137596
2025-12-01,2.952600394996709
2025-12-02,2.4605003291639242
2025-12-03,3.9368005266622785
2025-12-04,3.4447004608294938
2025-12-05,3.9368005266622785
2025-12-06,25.58920342330481
2025-12-07,30.018104015799874
2025-12-08,3.4447004608294938
2025-12-09,1.9684002633311393
2025-12-10,2.4605003291639242
2025-12-11,2.569138171859706
2025-12-12,3.1499102065955347
2025-12-13,10.18788071853578
2025-12-14,8.78028661614773
2025-12-15,2.2344161700402703
2025-12-16,1.9883661371238777
2025-12-17,2.8151882047760983
2025-12-18,2.8151882047760983
2025-12-19,5.965098411371633
2025-12-20,31.479136192162606
2025-12-21,22.11807754127905
2025-12-22,3.395960239511927
2025-12-23,3.9767322742477553
2025-12-24,5.965098411371633
2025-12-25,4.803554341899977
2025-12-26,5.965098411371633
2025-12-27,11.349424788007438
2025-12-28,8.534236583231339
2025-12-29,3.395960239511927
2025-12-30,5.384326376635805
2025-12-31,14.164612992783535
2026-01-01,30.31759212269095
2026-01-02,20.710483438890996
2026-01-03,9.36105865088356
2026-01-04,3.9767322742477553
2026-01-05,1.9883661371238777
2026-01-06,2.2344161700402703
2026-01-07,2.8151882047760983
2026-01-08,3.9767322742477553
2026-01-09,12.17624685565966
2026-01-10,18.074988098249545
2026-01-11,4.016664021833233
2026-01-12,2.0083320109166163
2026-01-13,1.338888007277744
2026-01-14,2.0083320109166163
2026-01-15,2.677776014555488
2026-01-16,2.0083320109166163
2026-01-17,4.686108025472104
2026-01-18,4.016664021833233
2026-01-19,3.34722001819436
2026-01-20,12.049992065499696
2026-01-21,2.677776014555488
2026-01-22,2.0083320109166163
2026-01-23,1.338888007277744
2026-01-24,4.016664021833233
2026-01-25,3.34722001819436
2026-01-26,1.338888007277744
2026-01-27,2.0083320109166163
2026-01-28,2.677776014555488
2026-01-29,2.0083320109166163
2026-01-30,1.338888007277744
2026-01-31,4.016664021833233
2026-02-01,4.016664021833233
2026-02-02,1.338888007277744
2026-02-03,1.338888007277744
2026-02-04,2.0083320109166163
2026-02-05,2.0083320109166163
2026-02-06,2.0083320109166163
2026-02-07,4.016664021833233
2026-02-08,4.686108025472104
2026-02-09,1.338888007277744
2026-02-10,2.0083320109166163
2026-02-11,2.677776014555488
2026-02-12,2.0083320109166163
2026-02-13,2.0083320109166163
2026-02-14,5.355552029110976
2026-02-15,5.355552029110976
2026-02-16,2.0083320109166163
2026-02-17,2.0083320109166163
2026-02-18,2.677776014555488
2026-02-19,2.677776014555488
2026-02-20,2.0083320109166163
2026-02-21,6.024996032749848
2026-02-22,5.355552029110976
2026-02-23,1.338888007277744
2026-02-24,2.0083320109166163
2026-02-25,2.677776014555488
2026-02-26,2.677776014555488
2026-02-27,2.677776014555488
2026-02-28,5.355552029110976
2026-03-01,5.355552029110976
2026-03-02,2.0083320109166163
2026-03-03,2.677776014555488
2026-03-04,2.677776014555488
2026-03-05,2.677776014555488
2026-03-06,2.677776014555488
2026-03-07,6.024996032749848
2026-03-08,6.69444003638872
2026-03-09,2.0083320109166163
2026-03-10,2.677776014555488
2026-03-11,4.016664021833233
2026-03-12,5.355552029110976
2026-03-13,7.3638840400275924
2026-03-14,12.719436069138569
2026-03-15,11.380548061860825
2026-03-16,3.34722001819436
2026-03-17,4.016664021833233
2026-03-18,8.702772047305336
2026-03-19,38.82775221105458
2026-03-20,59.58051632385961
2026-03-21,65.60551235660945
2026-03-22,66.9444003638872
2026-03-23,34.14164418558247
2026-03-24,6.024996032749848
2026-03-25,4.016664021833233
2026-03-26,8.033328043666465
2026-03-27,36.81942020013796
2026-03-28,54.8944082983875
2026-03-29,56.23329630566525
2026-03-30,10.711104058221952
2026-03-31,4.686108025472104
2026-04-01,2.677776014555488
2026-04-02,2.677776014555488
2026-04-03,4.016664021833233
2026-04-04,15.397212083694056
2026-04-05,24.099984130999392
2026-04-06,5.355552029110976
2026-04-07,12.719436069138569
2026-04-08,1.338888007277744
2026-04-09,1.338888007277744
2026-04-10,2.0083320109166163
2026-04-11,2.677776014555488
2026-04-12,2.0083320109166163
2026-04-13,0.669444003638872
2026-04-14,0.669444003638872
2026-04-15,0.669444003638872
2026-04-16,0.669444003638872
2026-04-17,1.338888007277744
2026-04-18,2.677776014555488
2026-04-19,1.338888007277744
2026-04-20,0.669444003638872
2026-04-21,0.669444003638872
2026-04-22,0.669444003638872
2026-04-23,0.669444003638872
2026-04-24,0.669444003638872
2026-04-25,1.338888007277744
2026-04-26,1.338888007277744
2026-04-27,0.669444003638872
2026-04-28,0.669444003638872
2026-04-29,0.669444003638872
2026-04-30,0.669444003638872
2026-05-01,0.669444003638872
2026-05-02,2.0083320109166163
2026-05-03,1.338888007277744
2026-05-04,0.669444003638872
2026-05-05,0.669444003638872
2026-05-06,0.669444003638872
2026-05-07,0.669444003638872
2026-05-08,0.669444003638872
2026-05-09,2.677776014555488
2026-05-10,2.677776014555488
2026-05-11,0.669444003638872
2026-05-12,0.669444003638872
2026-05-13,0.669444003638872
2026-05-14,0.669444003638872
2026-05-15,2.0083320109166163
2026-05-16,5.355552029110976
2026-05-17,4.686108025472104
2026-05-18,1.338888007277744
2026-05-19,0.669444003638872
2026-05-20,0.669444003638872
2026-05-21,1.338888007277744
2026-05-22,2.677776014555488
2026-05-23,5.355552029110976
2026-05-24,5.355552029110976
2026-05-25,1.338888007277744
2026-05-26,0.669444003638872
2026-05-27,0.669444003638872
2026-05-28,1.338888007277744
2026-05-29,4.686108025472104
2026-05-30,12.049992065499696
2026-05-31,12.049992065499696
