Time,dodgers
2024-11-14,14.320341394025606
2024-11-15,14.320341394025606
2024-11-16,14.320341394025606
2024-11-17,14.320341394025606
2024-11-18,14.320341394025606
2024-11-19,14.320341394025606
2024-11-20,14.320341394025606
2024-11-21,14.320341394025606
2024-11-22,14.320341394025606
2024-11-23,14.320341394025606
2024-11-24,14.320341394025606
2024-11-25,14.320341394025606
2024-11-26,14.320341394025606
2024-11-27,28.640682788051212
2024-11-28,28.640682788051212
2024-11-29,14.320341394025606
2024-11-30,14.320341394025606
2024-12-01,14.320341394025606
2024-12-02,14.320341394025606
2024-12-03,14.320341394025606
2024-12-04,14.320341394025606
2024-12-05,14.320341394025606
2024-12-06,14.320341394025606
2024-12-07,14.320341394025606
2024-12-08,14.320341394025606
2024-12-09,14.320341394025606
2024-12-10,14.320341394025606
2024-12-11,14.320341394025606
2024-12-12,14.320341394025606
2024-12-13,14.320341394025606
2024-12-14,14.320341394025606
2024-12-15,14.320341394025606
2024-12-16,14.320341394025606
2024-12-17,14.320341394025606
2024-12-18,14.320341394025606
2024-12-19,14.320341394025606
2024-12-20,14.320341394025606
2024-12-21,14.320341394025606
2024-12-22,14.320341394025606
2024-12-23,14.320341394025606
2024-12-24,14.320341394025606
2024-12-25,14.320341394025606
2024-12-26,14.320341394025606
2024-12-27,14.320341394025606
2024-12-28,14.320341394025606
2024-12-29,14.320341394025606
2024-12-30,14.320341394025606
2024-12-31,14.320341394025606
2025-01-01,14.320341394025606
2025-01-02,14.320341394025606
2025-01-03,14.320341394025606
2025-01-04,14.320341394025606
2025-01-05,14.320341394025606
2025-01-06,14.320341394025606
2025-01-07,14.320341394025606
2025-01-08,14.320341394025606
2025-01-09,14.320341394025606
2025-01-10,14.320341394025606
2025-01-11,14.320341394025606
2025-01-12,14.320341394025606
2025-01-13,14.320341394025606
2025-01-14,14.320341394025606
2025-01-15,14.320341394025606
2025-01-16,14.320341394025606
2025-01-17,28.640682788051212
2025-01-18,28.640682788051212
2025-01-19,28.640682788051212
2025-01-20,14.320341394025606
2025-01-21,14.320341394025606
2025-01-22,14.320341394025606
2025-01-23,14.320341394025606
2025-01-24,14.320341394025606
2025-01-25,14.320341394025606
2025-01-26,14.320341394025606
2025-01-27,14.320341394025606
2025-01-28,14.320341394025606
2025-01-29,14.320341394025606
2025-01-30,14.320341394025606
2025-01-31,14.320341394025606
2025-02-01,14.320341394025606
2025-02-02,14.320341394025606
2025-02-03,14.320341394025606
2025-02-04,14.320341394025606
2025-02-05,14.320341394025606
2025-02-06,14.320341394025606
2025-02-07,14.320341394025606
2025-02-08,14.320341394025606
2025-02-09,14.320341394025606
2025-02-10,14.320341394025606
2025-02-11,14.320341394025606
2025-02-12,14.320341394025606
2025-02-13,14.320341394025606
2025-02-14,14.320341394025606
2025-02-15,14.320341394025606
2025-02-16,14.320341394025606
2025-02-17,14.320341394025606
2025-02-18,14.320341394025606
2025-02-19,14.320341394025606
2025-02-20,28.640682788051212
2025-02-21,28.640682788051212
2025-02-22,28.640682788051212
2025-02-23,28.640682788051212
2025-02-24,14.320341394025606
2025-02-25,14.320341394025606
2025-02-26,14.320341394025606
2025-02-27,14.320341394025606
2025-02-28,14.320341394025606
2025-03-01,28.640682788051212
2025-03-02,28.640682788051212
2025-03-03,14.320341394025606
2025-03-04,14.320341394025606
2025-03-05,14.320341394025606
2025-03-06,14.320341394025606
2025-03-07,14.320341394025606
2025-03-08,28.640682788051212
2025-03-09,28.640682788051212
2025-03-10,14.320341394025606
2025-03-11,28.640682788051212
2025-03-12,14.320341394025606
2025-03-13,14.320341394025606
2025-03-14,14.320341394025606
2025-03-15,28.640682788051212
2025-03-16,28.640682788051212
2025-03-17,28.640682788051212
2025-03-18,85.92204836415364
2025-03-19,71.60170697012803
2025-03-20,28.640682788051212
2025-03-21,14.320341394025606
2025-03-22,28.640682788051212
2025-03-23,28.640682788051212
2025-03-24,28.640682788051212
2025-03-25,28.640682788051212
2025-03-26,28.640682788051212
2025-03-27,100.24238975817924
2025-03-28,128.88307254623047
2025-03-29,171.84409672830728
2025-03-30,128.88307254623047
2025-03-31,57.281365576102424
2025-04-01,100.24238975817924
2025-04-02,114.56273115220485
2025-04-03,143.20341394025607
2025-04-04,85.92204836415364
2025-04-05,171.84409672830728
2025-04-06,128.88307254623047
2025-04-07,71.60170697012803
2025-04-08,85.92204836415364
2025-04-09,100.24238975817924
2025-04-10,42.96102418207682
2025-04-11,42.96102418207682
2025-04-12,100.24238975817924
2025-04-13,157.52375533428167
2025-04-14,85.92204836415364
2025-04-15,103.82247510668564
2025-04-16,85.92204836415364
2025-04-17,85.92204836415364
2025-04-18,42.96102418207682
2025-04-19,121.72290184921766
2025-04-20,85.92204836415364
2025-04-21,42.96102418207682
2025-04-22,42.96102418207682
2025-04-23,85.92204836415364
2025-04-24,60.86145092460883
2025-04-25,35.80085348506402
2025-04-26,85.92204836415364
2025-04-27,121.72290184921766
2025-04-28,42.96102418207682
2025-04-29,78.76187766714084
2025-04-30,103.82247510668564
2025-05-01,42.96102418207682
2025-05-02,42.96102418207682
2025-05-03,103.82247510668564
2025-05-04,146.78349928876247
2025-05-05,68.02162162162163
2025-05-06,60.86145092460883
2025-05-07,78.76187766714084
2025-05-08,42.96102418207682
2025-05-09,68.02162162162163
2025-05-10,103.82247510668564
2025-05-11,103.82247510668564
2025-05-12,42.96102418207682
2025-05-13,42.96102418207682
2025-05-14,68.02162162162163
2025-05-15,85.92204836415364
2025-05-16,85.92204836415364
2025-05-17,85.92204836415364
2025-05-18,171.84409672830728
2025-05-19,42.96102418207682
2025-05-20,85.92204836415364
2025-05-21,85.92204836415364
2025-05-22,64.44153627311523
2025-05-23,42.96102418207682
2025-05-24,128.88307254623047
2025-05-25,107.40256045519205
2025-05-26,85.92204836415364
2025-05-27,64.44153627311523
2025-05-28,85.92204836415364
2025-05-29,42.96102418207682
2025-05-30,64.44153627311523
2025-05-31,193.32460881934568
2025-06-01,214.8051209103841
2025-06-02,128.88307254623047
2025-06-03,107.40256045519205
2025-06-04,107.40256045519205
2025-06-05,128.88307254623047
2025-06-06,64.44153627311523
2025-06-07,128.88307254623047
2025-06-08,85.92204836415364
2025-06-09,42.96102418207682
2025-06-10,107.40256045519205
2025-06-11,128.88307254623047
2025-06-12,42.96102418207682
2025-06-13,42.96102418207682
2025-06-14,85.92204836415364
2025-06-15,128.88307254623047
2025-06-16,107.40256045519205
2025-06-17,150.36358463726887
2025-06-18,128.88307254623047
2025-06-19,128.88307254623047
2025-06-20,128.88307254623047
2025-06-21,107.40256045519205
2025-06-22,128.88307254623047
2025-06-23,42.96102418207682
2025-06-24,42.96102418207682
2025-06-25,64.44153627311523
2025-06-26,107.40256045519205
2025-06-27,42.96102418207682
2025-06-28,107.40256045519205
2025-06-29,85.92204836415364
2025-06-30,42.96102418207682
2025-07-01,42.96102418207682
2025-07-02,85.92204836415364
2025-07-03,107.40256045519205
2025-07-04,107.40256045519205
2025-07-05,150.36358463726887
2025-07-06,150.36358463726887
2025-07-07,64.44153627311523
2025-07-08,64.44153627311523
2025-07-09,107.40256045519205
2025-07-10,42.96102418207682
2025-07-11,42.96102418207682
2025-07-12,128.88307254623047
2025-07-13,107.40256045519205
2025-07-14,42.96102418207682
2025-07-15,21.48051209103841
2025-07-16,21.48051209103841
2025-07-17,21.48051209103841
2025-07-18,21.48051209103841
2025-07-19,85.92204836415364
2025-07-20,128.88307254623047
2025-07-21,42.96102418207682
2025-07-22,85.92204836415364
2025-07-23,107.40256045519205
2025-07-24,42.96102418207682
2025-07-25,42.96102418207682
2025-07-26,85.92204836415364
2025-07-27,107.40256045519205
2025-07-28,42.96102418207682
2025-07-29,64.44153627311523
2025-07-30,64.44153627311523
2025-07-31,85.92204836415364
2025-08-01,42.96102418207682
2025-08-02,85.92204836415364
2025-08-03,64.44153627311523
2025-08-04,42.96102418207682
2025-08-05,64.44153627311523
2025-08-06,107.40256045519205
2025-08-07,42.96102418207682
2025-08-08,42.96102418207682
2025-08-09,85.92204836415364
2025-08-10,128.88307254623047
2025-08-11,42.96102418207682
2025-08-12,85.92204836415364
2025-08-13,107.40256045519205
2025-08-14,107.40256045519205
2025-08-15,42.96102418207682
2025-08-16,107.40256045519205
2025-08-17,171.84409672830728
2025-08-18,42.96102418207682
2025-08-19,64.44153627311523
2025-08-20,64.44153627311523
2025-08-21,85.92204836415364
2025-08-22,42.96102418207682
2025-08-23,85.92204836415364
2025-08-24,128.88307254623047
2025-08-25,42.96102418207682
2025-08-26,85.92204836415364
2025-08-27,85.92204836415364
2025-08-28,64.44153627311523
2025-08-29,42.96102418207682
2025-08-30,85.92204836415364
2025-08-31,128.88307254623047
2025-09-01,42.96102418207682
2025-09-02,42.96102418207682
2025-09-03,64.44153627311523
2025-09-04,64.44153627311523
2025-09-05,64.44153627311523
2025-09-06,64.44153627311523
2025-09-07,107.40256045519205
2025-09-08,42.96102418207682
2025-09-09,64.44153627311523
2025-09-10,64.44153627311523
2025-09-11,64.44153627311523
2025-09-12,42.96102418207682
2025-09-13,85.92204836415364
2025-09-14,128.88307254623047
2025-09-15,42.96102418207682
2025-09-16,85.92204836415364
2025-09-17,85.92204836415364
2025-09-18,85.92204836415364
2025-09-19,85.92204836415364
2025-09-20,150.36358463726887
2025-09-21,128.88307254623047
2025-09-22,42.96102418207682
2025-09-23,42.96102418207682
2025-09-24,85.92204836415364
2025-09-25,150.36358463726887
2025-09-26,64.44153627311523
2025-09-27,107.40256045519205
2025-09-28,128.88307254623047
2025-09-29,42.96102418207682
2025-09-30,64.44153627311523
2025-10-01,236.2856330014225
2025-10-02,300.72716927453774
2025-10-03,64.44153627311523
2025-10-04,150.36358463726887
2025-10-05,236.2856330014225
2025-10-06,150.36358463726887
2025-10-07,193.32460881934568
2025-10-08,107.40256045519205
2025-10-09,429.6102418207682
2025-10-10,365.16870554765296
2025-10-11,85.92204836415364
2025-10-12,85.92204836415364
2025-10-13,128.88307254623047
2025-10-14,365.16870554765296
2025-10-15,322.20768136557615
2025-10-16,236.2856330014225
2025-10-17,322.20768136557615
2025-10-18,558.4933143669987
2025-10-19,85.92204836415364
2025-10-20,64.44153627311523
2025-10-21,107.40256045519205
2025-10-22,64.44153627311523
2025-10-23,64.44153627311523
2025-10-24,150.36358463726887
2025-10-25,708.8568990042676
2025-10-26,622.9348506401138
2025-10-27,171.84409672830728
2025-10-28,1396.2332859174967
2025-10-29,794.7789473684212
2025-10-30,773.2984352773827
2025-10-31,257.76614509246093
2025-11-01,1288.8307254623046
2025-11-02,2148.051209103841
2025-11-03,214.8051209103841
2025-11-04,85.92204836415364
2025-11-05,64.44153627311523
2025-11-06,42.96102418207682
2025-11-07,42.96102418207682
2025-11-08,42.96102418207682
2025-11-09,42.96102418207682
2025-11-10,21.48051209103841
2025-11-11,21.48051209103841
2025-11-12,21.48051209103841
2025-11-13,21.48051209103841
2025-11-14,21.48051209103841
2025-11-15,21.48051209103841
2025-11-16,21.48051209103841
2025-11-17,21.48051209103841
2025-11-18,21.48051209103841
2025-11-19,21.48051209103841
2025-11-20,21.48051209103841
2025-11-21,21.48051209103841
2025-11-22,21.48051209103841
2025-11-23,21.48051209103841
2025-11-24,21.48051209103841
2025-11-25,21.48051209103841
2025-11-26,21.48051209103841
2025-11-27,21.48051209103841
2025-11-28,21.48051209103841
2025-11-29,21.48051209103841
2025-11-30,21.48051209103841
2025-12-01,21.48051209103841
2025-12-02,21.48051209103841
2025-12-03,21.48051209103841
2025-12-04,21.48051209103841
2025-12-05,21.48051209103841
2025-12-06,21.48051209103841
2025-12-07,21.48051209103841
2025-12-08,21.48051209103841
2025-12-09,21.48051209103841
2025-12-10,21.48051209103841
2025-12-11,28.640682788051215
2025-12-12,26.850640113798015
2025-12-13,28.640682788051215
2025-12-14,26.850640113798015
2025-12-15,23.270554765291614
2025-12-16,23.270554765291614
2025-12-17,23.270554765291614
2025-12-18,23.270554765291614
2025-12-19,23.270554765291614
2025-12-20,23.270554765291614
2025-12-21,23.270554765291614
2025-12-22,21.480512091038413
2025-12-23,21.480512091038413
2025-12-24,21.480512091038413
2025-12-25,23.270554765291614
2025-12-26,21.480512091038413
2025-12-27,21.480512091038413
2025-12-28,21.480512091038413
2025-12-29,19.69046941678521
2025-12-30,19.69046941678521
2025-12-31,19.69046941678521
2026-01-01,19.69046941678521
2026-01-02,21.480512091038413
2026-01-03,21.480512091038413
2026-01-04,19.69046941678521
2026-01-05,19.69046941678521
2026-01-06,21.480512091038413
2026-01-07,19.69046941678521
2026-01-08,19.69046941678521
2026-01-09,21.480512091038413
2026-01-10,21.480512091038413
2026-01-11,21.480512091038413
2026-01-12,17.90042674253201
2026-01-13,21.480512091038413
2026-01-14,21.480512091038413
2026-01-15,21.480512091038413
2026-01-16,100.24238975817926
2026-01-17,42.96102418207683
2026-01-18,32.220768136557616
2026-01-19,25.060597439544814
2026-01-20,25.060597439544814
2026-01-21,28.640682788051215
2026-01-22,28.640682788051215
2026-01-23,21.480512091038413
2026-01-24,21.480512091038413
2026-01-25,17.90042674253201
2026-01-26,21.480512091038413
2026-01-27,21.480512091038413
2026-01-28,17.90042674253201
2026-01-29,17.90042674253201
2026-01-30,17.90042674253201
2026-01-31,21.480512091038413
2026-02-01,21.480512091038413
2026-02-02,17.90042674253201
2026-02-03,17.90042674253201
2026-02-04,17.90042674253201
2026-02-05,21.480512091038413
2026-02-06,17.90042674253201
2026-02-07,25.060597439544814
2026-02-08,21.480512091038413
2026-02-09,25.060597439544814
2026-02-10,25.060597439544814
2026-02-11,21.480512091038413
2026-02-12,28.640682788051215
2026-02-13,25.060597439544814
2026-02-14,28.640682788051215
2026-02-15,25.060597439544814
2026-02-16,25.060597439544814
2026-02-17,25.060597439544814
2026-02-18,25.060597439544814
2026-02-19,25.060597439544814
2026-02-20,25.060597439544814
2026-02-21,57.28136557610243
2026-02-22,46.54110953058323
2026-02-23,35.80085348506402
2026-02-24,35.80085348506402
2026-02-25,32.220768136557616
2026-02-26,35.80085348506402
2026-02-27,35.80085348506402
2026-02-28,39.38093883357042
2026-03-01,35.80085348506402
2026-03-02,32.220768136557616
2026-03-03,32.220768136557616
2026-03-04,46.54110953058323
2026-03-05,46.54110953058323
2026-03-06,28.640682788051215
2026-03-07,35.80085348506402
2026-03-08,39.38093883357042
2026-03-09,32.220768136557616
2026-03-10,28.640682788051215
2026-03-11,25.060597439544814
2026-03-12,25.060597439544814
2026-03-13,28.640682788051215
2026-03-14,39.38093883357042
2026-03-15,35.80085348506402
2026-03-16,32.220768136557616
2026-03-17,32.220768136557616
2026-03-18,39.38093883357042
2026-03-19,32.220768136557616
2026-03-20,32.220768136557616
2026-03-21,50.12119487908963
2026-03-22,42.96102418207683
2026-03-23,57.28136557610243
2026-03-24,71.60170697012803
2026-03-25,71.60170697012803
2026-03-26,150.36358463726887
2026-03-27,358.0085348506402
2026-03-28,336.52802275960175
2026-03-29,297.14708392603137
2026-03-30,89.50213371266005
2026-03-31,211.22503556187772
2026-04-01,207.64495021337132
2026-04-02,186.1644381223329
2026-04-03,186.1644381223329
2026-04-04,179.0042674253201
2026-04-05,236.28563300142253
2026-04-06,125.30298719772406
2026-04-07,193.3246088193457
2026-04-08,243.44580369843533
2026-04-09,85.92204836415365
2026-04-10,78.76187766714084
2026-04-11,221.96529160739692
2026-04-12,322.20768136557615
2026-04-13,93.08221906116646
2026-04-14,186.1644381223329
2026-04-15,168.26401137980088
2026-04-16,196.9046941678521
2026-04-17,96.66230440967286
2026-04-18,196.9046941678521
2026-04-19,272.08648648648654
2026-04-20,89.50213371266005
2026-04-21,164.68392603129448
2026-04-22,179.0042674253201
2026-04-23,250.60597439544813
2026-04-24,89.50213371266005
2026-04-25,279.24665718349934
2026-04-26,286.40682788051214
2026-04-27,93.08221906116646
2026-04-28,171.8440967283073
2026-04-29,221.96529160739692
2026-04-30,71.60170697012803
2026-05-01,68.02162162162163
2026-05-02,182.5843527738265
2026-05-03,225.54537695590332
2026-05-04,75.18179231863444
2026-05-05,136.04324324324327
2026-05-06,204.06486486486492
2026-05-07,64.44153627311523
2026-05-08,64.44153627311523
2026-05-09,189.7445234708393
2026-05-10,254.18605974395453
2026-05-11,68.02162162162163
2026-05-12,171.8440967283073
2026-05-13,161.10384068278807
2026-05-14,157.52375533428167
2026-05-15,218.38520625889052
2026-05-16,182.5843527738265
2026-05-17,275.66657183499296
2026-05-18,82.34196301564724
2026-05-19,153.94366998577527
2026-05-20,189.7445234708393
2026-05-21,175.4241820768137
2026-05-22,96.66230440967286
2026-05-23,186.1644381223329
2026-05-24,261.34623044096736
2026-05-25,93.08221906116646
2026-05-26,161.10384068278807
2026-05-27,168.26401137980088
2026-05-28,168.26401137980088
2026-05-29,82.34196301564724
2026-05-30,221.96529160739692
2026-05-31,272.08648648648654
