Time,lady_gaga
2024-11-25,15.828919112383682
2024-11-26,18.090193271295636
2024-11-27,18.090193271295636
2024-11-28,20.35146743020759
2024-11-29,20.35146743020759
2024-11-30,18.090193271295636
2024-12-01,18.090193271295636
2024-12-02,13.567644953471728
2024-12-03,13.567644953471728
2024-12-04,13.567644953471728
2024-12-05,15.828919112383682
2024-12-06,15.828919112383682
2024-12-07,20.35146743020759
2024-12-08,18.090193271295636
2024-12-09,15.828919112383682
2024-12-10,15.828919112383682
2024-12-11,15.828919112383682
2024-12-12,15.828919112383682
2024-12-13,18.090193271295636
2024-12-14,31.657838224767364
2024-12-15,31.657838224767364
2024-12-16,22.612741589119544
2024-12-17,22.612741589119544
2024-12-18,22.612741589119544
2024-12-19,20.35146743020759
2024-12-20,20.35146743020759
2024-12-21,24.8740157480315
2024-12-22,24.8740157480315
2024-12-23,20.35146743020759
2024-12-24,22.612741589119544
2024-12-25,24.8740157480315
2024-12-26,20.35146743020759
2024-12-27,20.35146743020759
2024-12-28,22.612741589119544
2024-12-29,22.612741589119544
2024-12-30,20.35146743020759
2024-12-31,20.35146743020759
2025-01-01,27.135289906943456
2025-01-02,18.090193271295636
2025-01-03,15.828919112383682
2025-01-04,20.35146743020759
2025-01-05,22.612741589119544
2025-01-06,15.828919112383682
2025-01-07,20.35146743020759
2025-01-08,20.35146743020759
2025-01-09,20.35146743020759
2025-01-10,18.090193271295636
2025-01-11,22.612741589119544
2025-01-12,22.612741589119544
2025-01-13,15.828919112383682
2025-01-14,15.828919112383682
2025-01-15,18.090193271295636
2025-01-16,18.090193271295636
2025-01-17,20.35146743020759
2025-01-18,22.612741589119544
2025-01-19,20.35146743020759
2025-01-20,18.090193271295636
2025-01-21,18.090193271295636
2025-01-22,20.35146743020759
2025-01-23,18.090193271295636
2025-01-24,20.35146743020759
2025-01-25,22.612741589119544
2025-01-26,24.8740157480315
2025-01-27,31.657838224767364
2025-01-28,24.8740157480315
2025-01-29,24.8740157480315
2025-01-30,20.35146743020759
2025-01-31,29.396564065855408
2025-02-01,31.657838224767364
2025-02-02,36.18038654259127
2025-02-03,226.12741589119545
2025-02-04,72.36077308518254
2025-02-05,56.531853972798864
2025-02-06,54.27057981388691
2025-02-07,65.57695060844668
2025-02-08,56.531853972798864
2025-02-09,176.37938439513246
2025-02-10,115.32498210450967
2025-02-11,45.22548317823909
2025-02-12,38.441660701503224
2025-02-13,36.18038654259127
2025-02-14,45.22548317823909
2025-02-15,54.27057981388691
2025-02-16,49.748031496063
2025-02-17,38.441660701503224
2025-02-18,31.657838224767364
2025-02-19,31.657838224767364
2025-02-20,31.657838224767364
2025-02-21,31.657838224767364
2025-02-22,36.18038654259127
2025-02-23,33.91911238367932
2025-02-24,24.8740157480315
2025-02-25,24.8740157480315
2025-02-26,24.8740157480315
2025-02-27,22.612741589119544
2025-02-28,24.8740157480315
2025-03-01,31.657838224767364
2025-03-02,33.91911238367932
2025-03-03,36.18038654259127
2025-03-04,27.135289906943456
2025-03-05,29.396564065855408
2025-03-06,38.441660701503224
2025-03-07,94.9735146743021
2025-03-08,88.18969219756623
2025-03-09,178.6406585540444
2025-03-10,85.92841803865427
2025-03-11,65.57695060844668
2025-03-12,58.793128131710816
2025-03-13,47.48675733715105
2025-03-14,45.22548317823909
2025-03-15,49.748031496063
2025-03-16,49.748031496063
2025-03-17,36.18038654259127
2025-03-18,40.70293486041518
2025-03-19,33.91911238367932
2025-03-20,29.396564065855408
2025-03-21,27.135289906943456
2025-03-22,33.91911238367932
2025-03-23,36.18038654259127
2025-03-24,24.8740157480315
2025-03-25,24.8740157480315
2025-03-26,58.793128131710816
2025-03-27,45.22548317823909
2025-03-28,47.48675733715105
2025-03-29,47.48675733715105
2025-03-30,49.748031496063
2025-03-31,49.748031496063
2025-04-01,45.22548317823909
2025-04-02,45.22548317823909
2025-04-03,42.964209019327136
2025-04-04,31.657838224767364
2025-04-05,31.657838224767364
2025-04-06,29.396564065855408
2025-04-07,22.612741589119544
2025-04-08,20.35146743020759
2025-04-09,20.35146743020759
2025-04-10,22.612741589119544
2025-04-11,29.396564065855408
2025-04-12,128.8926270579814
2025-04-13,92.71224051539014
2025-04-14,56.531853972798864
2025-04-15,47.26792435403054
2025-04-16,40.59351836885493
2025-04-17,38.36871637379639
2025-04-18,42.818320363913465
2025-04-19,81.18703673770986
2025-04-20,55.036495254808706
2025-04-21,36.14391437873786
2025-04-22,40.59351836885493
2025-04-23,36.14391437873786
2025-04-24,36.690996836539135
2025-04-25,33.91911238367932
2025-04-26,33.91911238367932
2025-04-27,42.818320363913465
2025-04-28,33.91911238367932
2025-04-29,33.37202992587804
2025-04-30,27.244706398503713
2025-05-01,24.472821945643897
2025-05-02,25.019904403445175
2025-05-03,35.59683192093658
2025-05-04,92.8581291708038
2025-05-05,70.61010922021845
2025-05-06,49.49272634908907
2025-05-07,36.690996836539135
2025-05-08,30.016590851363528
2025-05-09,27.79178885630499
2025-05-10,31.694310388620785
2025-05-11,33.91911238367932
2025-05-12,24.472821945643897
2025-05-13,22.79510240838664
2025-05-14,22.79510240838664
2025-05-15,21.883298312051174
2025-05-16,24.071628143256294
2025-05-17,26.25995797446141
2025-05-18,28.448287805666528
2025-05-19,22.977463227653736
2025-05-20,21.883298312051174
2025-05-21,24.071628143256294
2025-05-22,25.165793058858853
2025-05-23,21.883298312051174
2025-05-24,26.25995797446141
2025-05-25,28.448287805666528
2025-05-26,22.977463227653736
2025-05-27,20.789133396448616
2025-05-28,20.789133396448616
2025-05-29,20.789133396448616
2025-05-30,21.883298312051174
2025-05-31,26.25995797446141
2025-06-01,45.95492645530747
2025-06-02,26.25995797446141
2025-06-03,21.883298312051174
2025-06-04,21.883298312051174
2025-06-05,21.883298312051174
2025-06-06,22.977463227653736
2025-06-07,24.071628143256294
2025-06-08,24.071628143256294
2025-06-09,19.694968480846057
2025-06-10,17.50663864964094
2025-06-11,18.6008035652435
2025-06-12,18.6008035652435
2025-06-13,20.789133396448616
2025-06-14,18.6008035652435
2025-06-15,19.694968480846057
2025-06-16,16.412473734038382
2025-06-17,16.412473734038382
2025-06-18,16.412473734038382
2025-06-19,20.789133396448616
2025-06-20,19.694968480846057
2025-06-21,20.789133396448616
2025-06-22,19.694968480846057
2025-06-23,15.318308818435824
2025-06-24,16.412473734038382
2025-06-25,17.50663864964094
2025-06-26,18.6008035652435
2025-06-27,19.694968480846057
2025-06-28,22.977463227653736
2025-06-29,21.883298312051174
2025-06-30,18.6008035652435
2025-07-01,16.412473734038382
2025-07-02,16.412473734038382
2025-07-03,17.50663864964094
2025-07-04,20.789133396448616
2025-07-05,18.6008035652435
2025-07-06,22.977463227653736
2025-07-07,16.412473734038382
2025-07-08,20.789133396448616
2025-07-09,28.448287805666528
2025-07-10,29.542452721269086
2025-07-11,28.448287805666528
2025-07-12,31.730782552474206
2025-07-13,32.824947468076765
2025-07-14,27.35412289006397
2025-07-15,28.448287805666528
2025-07-16,30.636617636871648
2025-07-17,51.42575103332026
2025-07-18,39.389936961692115
2025-07-19,49.237421202115144
2025-07-20,45.95492645530747
2025-07-21,31.730782552474206
2025-07-22,33.91911238367932
2025-07-23,40.48410187729468
2025-07-24,38.29577204608956
2025-07-25,38.29577204608956
2025-07-26,38.29577204608956
2025-07-27,38.29577204608956
2025-07-28,29.542452721269086
2025-07-29,38.29577204608956
2025-07-30,37.201607130487
2025-07-31,31.730782552474206
2025-08-01,30.636617636871648
2025-08-02,38.29577204608956
2025-08-03,38.29577204608956
2025-08-04,25.165793058858853
2025-08-05,29.542452721269086
2025-08-06,33.91911238367932
2025-08-07,44.86076153970491
2025-08-08,42.67243170849979
2025-08-09,43.76659662410235
2025-08-10,43.76659662410235
2025-08-11,29.542452721269086
2025-08-12,26.25995797446141
2025-08-13,25.165793058858853
2025-08-14,24.071628143256294
2025-08-15,24.071628143256294
2025-08-16,44.86076153970491
2025-08-17,39.389936961692115
2025-08-18,27.35412289006397
2025-08-19,26.25995797446141
2025-08-20,24.071628143256294
2025-08-21,27.35412289006397
2025-08-22,31.730782552474206
2025-08-23,55.8024106957305
2025-08-24,50.331586117717706
2025-08-25,31.730782552474206
2025-08-26,31.730782552474206
2025-08-27,35.01327729928188
2025-08-28,30.636617636871648
2025-08-29,30.636617636871648
2025-08-30,32.824947468076765
2025-08-31,38.29577204608956
2025-09-01,41.57826679289723
2025-09-02,31.730782552474206
2025-09-03,48.14325628651259
2025-09-04,65.64989493615353
2025-09-05,49.237421202115144
2025-09-06,67.83822476735864
2025-09-07,64.55573002055097
2025-09-08,109.41649156025588
2025-09-09,73.30904934537143
2025-09-10,65.64989493615353
2025-09-11,48.14325628651259
2025-09-12,56.896575611333056
2025-09-13,42.67243170849979
2025-09-14,40.48410187729468
2025-09-15,41.57826679289723
2025-09-16,33.91911238367932
2025-09-17,30.636617636871648
2025-09-18,31.730782552474206
2025-09-19,28.448287805666528
2025-09-20,29.542452721269086
2025-09-21,25.165793058858853
2025-09-22,21.883298312051174
2025-09-23,20.789133396448616
2025-09-24,20.789133396448616
2025-09-25,19.694968480846057
2025-09-26,20.789133396448616
2025-09-27,30.636617636871648
2025-09-28,26.25995797446141
2025-09-29,20.789133396448616
2025-09-30,19.694968480846057
2025-10-01,19.694968480846057
2025-10-02,20.789133396448616
2025-10-03,37.201607130487
2025-10-04,36.10744221488444
2025-10-05,27.35412289006397
2025-10-06,20.789133396448616
2025-10-07,18.6008035652435
2025-10-08,20.789133396448616
2025-10-09,19.694968480846057
2025-10-10,20.789133396448616
2025-10-11,24.071628143256294
2025-10-12,25.165793058858853
2025-10-13,19.694968480846057
2025-10-14,17.50663864964094
2025-10-15,18.6008035652435
2025-10-16,18.6008035652435
2025-10-17,18.6008035652435
2025-10-18,22.977463227653736
2025-10-19,21.883298312051174
2025-10-20,16.412473734038382
2025-10-21,18.6008035652435
2025-10-22,18.6008035652435
2025-10-23,16.412473734038382
2025-10-24,19.694968480846057
2025-10-25,20.789133396448616
2025-10-26,24.071628143256294
2025-10-27,17.50663864964094
2025-10-28,18.6008035652435
2025-10-29,18.6008035652435
2025-10-30,18.6008035652435
2025-10-31,24.071628143256294
2025-11-01,28.448287805666528
2025-11-02,24.071628143256294
2025-11-03,17.50663864964094
2025-11-04,15.318308818435824
2025-11-05,15.318308818435824
2025-11-06,17.50663864964094
2025-11-07,19.694968480846057
2025-11-08,22.977463227653736
2025-11-09,20.789133396448616
2025-11-10,15.318308818435824
2025-11-11,16.412473734038382
2025-11-12,15.318308818435824
2025-11-13,19.694968480846057
2025-11-14,24.071628143256294
2025-11-15,21.883298312051174
2025-11-16,21.883298312051174
2025-11-17,15.318308818435824
2025-11-18,16.412473734038382
2025-11-19,15.318308818435824
2025-11-20,15.318308818435824
2025-11-21,16.412473734038382
2025-11-22,19.694968480846057
2025-11-23,19.694968480846057
2025-11-24,15.318308818435824
2025-11-25,14.224143902833264
2025-11-26,17.50663864964094
2025-11-27,18.6008035652435
2025-11-28,16.412473734038382
2025-11-29,17.50663864964094
2025-11-30,17.50663864964094
2025-12-01,13.129978987230706
2025-12-02,16.412473734038382
2025-12-03,17.50663864964094
2025-12-04,17.50663864964094
2025-12-05,16.412473734038382
2025-12-06,18.6008035652435
2025-12-07,18.6008035652435
2025-12-08,14.224143902833264
2025-12-09,17.50663864964094
2025-12-10,15.318308818435824
2025-12-11,15.865391276237101
2025-12-12,17.50663864964094
2025-12-13,25.712875516660134
2025-12-14,24.07162814325629
2025-12-15,16.95955619183966
2025-12-16,16.412473734038382
2025-12-17,16.95955619183966
2025-12-18,17.50663864964094
2025-12-19,16.412473734038382
2025-12-20,18.05372110744222
2025-12-21,17.50663864964094
2025-12-22,16.95955619183966
2025-12-23,16.412473734038382
2025-12-24,17.50663864964094
2025-12-25,18.6008035652435
2025-12-26,18.05372110744222
2025-12-27,17.50663864964094
2025-12-28,18.05372110744222
2025-12-29,16.95955619183966
2025-12-30,17.50663864964094
2025-12-31,18.6008035652435
2026-01-01,25.712875516660134
2026-01-02,16.95955619183966
2026-01-03,17.50663864964094
2026-01-04,25.165793058858853
2026-01-05,18.05372110744222
2026-01-06,16.95955619183966
2026-01-07,17.50663864964094
2026-01-08,18.6008035652435
2026-01-09,18.6008035652435
2026-01-10,26.25995797446141
2026-01-11,17.50663864964094
2026-01-12,17.50663864964094
2026-01-13,17.50663864964094
2026-01-14,17.50663864964094
2026-01-15,17.50663864964094
2026-01-16,17.50663864964094
2026-01-17,17.50663864964094
2026-01-18,17.50663864964094
2026-01-19,17.50663864964094
2026-01-20,17.50663864964094
2026-01-21,17.50663864964094
2026-01-22,17.50663864964094
2026-01-23,17.50663864964094
2026-01-24,17.50663864964094
2026-01-25,17.50663864964094
2026-01-26,17.50663864964094
2026-01-27,17.50663864964094
2026-01-28,26.25995797446141
2026-01-29,26.25995797446141
2026-01-30,26.25995797446141
2026-01-31,26.25995797446141
2026-02-01,35.01327729928188
2026-02-02,210.0796637956913
2026-02-03,61.273235273743296
2026-02-04,35.01327729928188
2026-02-05,35.01327729928188
2026-02-06,26.25995797446141
2026-02-07,35.01327729928188
2026-02-08,35.01327729928188
2026-02-09,875.331932482047
2026-02-10,157.55974784676846
2026-02-11,78.77987392338423
2026-02-12,61.273235273743296
2026-02-13,43.76659662410235
2026-02-14,52.51991594892282
2026-02-15,52.51991594892282
2026-02-16,43.76659662410235
2026-02-17,26.25995797446141
2026-02-18,26.25995797446141
2026-02-19,35.01327729928188
2026-02-20,35.01327729928188
2026-02-21,35.01327729928188
2026-02-22,35.01327729928188
2026-02-23,26.25995797446141
2026-02-24,26.25995797446141
2026-02-25,17.50663864964094
2026-02-26,26.25995797446141
2026-02-27,26.25995797446141
2026-02-28,26.25995797446141
2026-03-01,35.01327729928188
2026-03-02,26.25995797446141
2026-03-03,26.25995797446141
2026-03-04,26.25995797446141
2026-03-05,26.25995797446141
2026-03-06,26.25995797446141
2026-03-07,26.25995797446141
2026-03-08,35.01327729928188
2026-03-09,26.25995797446141
2026-03-10,26.25995797446141
2026-03-11,17.50663864964094
2026-03-12,17.50663864964094
2026-03-13,26.25995797446141
2026-03-14,26.25995797446141
2026-03-15,26.25995797446141
2026-03-16,17.50663864964094
2026-03-17,17.50663864964094
2026-03-18,17.50663864964094
2026-03-19,26.25995797446141
2026-03-20,26.25995797446141
2026-03-21,26.25995797446141
2026-03-22,26.25995797446141
2026-03-23,26.25995797446141
2026-03-24,26.25995797446141
2026-03-25,26.25995797446141
2026-03-26,17.50663864964094
2026-03-27,26.25995797446141
2026-03-28,35.01327729928188
2026-03-29,35.01327729928188
2026-03-30,26.25995797446141
2026-03-31,26.25995797446141
2026-04-01,17.50663864964094
2026-04-02,17.50663864964094
2026-04-03,26.25995797446141
2026-04-04,26.25995797446141
2026-04-05,26.25995797446141
2026-04-06,26.25995797446141
2026-04-07,52.51991594892282
2026-04-08,26.25995797446141
2026-04-09,26.25995797446141
2026-04-10,43.76659662410235
2026-04-11,35.01327729928188
2026-04-12,35.01327729928188
2026-04-13,26.25995797446141
2026-04-14,26.25995797446141
2026-04-15,26.25995797446141
2026-04-16,26.25995797446141
2026-04-17,26.25995797446141
2026-04-18,26.25995797446141
2026-04-19,26.25995797446141
2026-04-20,17.50663864964094
2026-04-21,17.50663864964094
2026-04-22,17.50663864964094
2026-04-23,17.50663864964094
2026-04-24,17.50663864964094
2026-04-25,26.25995797446141
2026-04-26,17.50663864964094
2026-04-27,17.50663864964094
2026-04-28,17.50663864964094
2026-04-29,17.50663864964094
2026-04-30,17.50663864964094
2026-05-01,17.50663864964094
2026-05-02,26.25995797446141
2026-05-03,26.25995797446141
2026-05-04,17.50663864964094
2026-05-05,35.01327729928188
2026-05-06,26.25995797446141
2026-05-07,17.50663864964094
2026-05-08,17.50663864964094
2026-05-09,26.25995797446141
2026-05-10,26.25995797446141
2026-05-11,17.50663864964094
2026-05-12,17.50663864964094
2026-05-13,17.50663864964094
2026-05-14,17.50663864964094
2026-05-15,26.25995797446141
2026-05-16,26.25995797446141
2026-05-17,26.25995797446141
2026-05-18,17.50663864964094
2026-05-19,17.50663864964094
2026-05-20,17.50663864964094
2026-05-21,17.50663864964094
2026-05-22,17.50663864964094
2026-05-23,26.25995797446141
2026-05-24,26.25995797446141
2026-05-25,17.50663864964094
2026-05-26,17.50663864964094
2026-05-27,17.50663864964094
2026-05-28,17.50663864964094
2026-05-29,17.50663864964094
2026-05-30,17.50663864964094
2026-05-31,17.50663864964094
