Time,ramsay_hunt_syndrome
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,1.6707616707616704
2025-01-03,1.8378378378378375
2025-01-04,0.0
2025-01-05,2.5061425061425058
2025-01-06,1.5036855036855035
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,1.5036855036855035
2025-01-10,0.0
2025-01-11,2.1719901719901715
2025-01-12,2.3390663390663384
2025-01-13,2.1719901719901715
2025-01-14,2.8402948402948396
2025-01-15,2.0049140049140046
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,1.8378378378378375
2025-01-20,2.3390663390663384
2025-01-21,2.1719901719901715
2025-01-22,2.1719901719901715
2025-01-23,2.8402948402948396
2025-01-24,1.6707616707616704
2025-01-25,2.1719901719901715
2025-01-26,0.0
2025-01-27,1.3366093366093363
2025-01-28,1.5036855036855035
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,1.8378378378378375
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,2.0049140049140046
2025-02-05,3.007371007371007
2025-02-06,3.3415233415233407
2025-02-07,2.3390663390663384
2025-02-08,2.6732186732186727
2025-02-09,3.3415233415233407
2025-02-10,2.6732186732186727
2025-02-11,1.8378378378378375
2025-02-12,1.8378378378378375
2025-02-13,1.6707616707616704
2025-02-14,2.1719901719901715
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,2.0049140049140046
2025-02-18,1.5036855036855035
2025-02-19,0.0
2025-02-20,1.8378378378378375
2025-02-21,0.0
2025-02-22,4.343980343980343
2025-02-23,2.8402948402948396
2025-02-24,3.842751842751842
2025-02-25,5.346437346437345
2025-02-26,8.855036855036854
2025-02-27,6.348894348894348
2025-02-28,8.019656019656018
2025-03-01,12.029484029484028
2025-03-02,8.687960687960686
2025-03-03,5.346437346437345
2025-03-04,4.009828009828009
2025-03-05,3.3415233415233407
2025-03-06,2.5061425061425058
2025-03-07,2.3390663390663384
2025-03-08,1.8378378378378375
2025-03-09,2.0049140049140046
2025-03-10,1.8378378378378375
2025-03-11,2.8402948402948396
2025-03-12,3.007371007371007
2025-03-13,2.3390663390663384
2025-03-14,3.508599508599508
2025-03-15,2.3390663390663384
2025-03-16,0.0
2025-03-17,2.3390663390663384
2025-03-18,2.1719901719901715
2025-03-19,1.6707616707616704
2025-03-20,2.3390663390663384
2025-03-21,2.1719901719901715
2025-03-22,2.8402948402948396
2025-03-23,2.5061425061425058
2025-03-24,0.0
2025-03-25,2.0049140049140046
2025-03-26,1.6707616707616704
2025-03-27,1.5036855036855035
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,2.3390663390663384
2025-03-31,2.0049140049140046
2025-04-01,3.007371007371007
2025-04-02,4.51105651105651
2025-04-03,3.675675675675675
2025-04-04,3.174447174447174
2025-04-05,3.007371007371007
2025-04-06,0.0
2025-04-07,2.0049140049140046
2025-04-08,2.1719901719901715
2025-04-09,2.3390663390663384
2025-04-10,2.1719901719901715
2025-04-11,2.1719901719901715
2025-04-12,2.3390663390663384
2025-04-13,2.8402948402948396
2025-04-14,3.174447174447174
2025-04-15,6.827339736430643
2025-04-16,4.678132678132677
2025-04-17,4.298414116595934
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,3.37190082644628
2025-04-22,1.7694884967612237
2025-04-23,2.7187849006030813
2025-04-24,1.8758096939915117
2025-04-25,2.9921822649095366
2025-04-26,0.0
2025-04-27,2.149207058297967
2025-04-28,2.3390663390663384
2025-04-29,2.52892561983471
2025-04-30,0.0
2025-05-01,2.802322984141165
2025-05-02,1.959347777529595
2025-05-03,0.0
2025-05-04,2.065668974759883
2025-05-05,2.3390663390663384
2025-05-06,1.4960911324547683
2025-05-07,4.678132678132677
2025-05-08,2.3390663390663384
2025-05-09,1.959347777529595
2025-05-10,2.802322984141165
2025-05-11,2.065668974759883
2025-05-12,2.065668974759883
2025-05-13,2.149207058297967
2025-05-14,1.959347777529595
2025-05-15,3.8275631002903716
2025-05-16,3.8275631002903716
2025-05-17,2.976993522448067
2025-05-18,4.4654902836721
2025-05-19,1.4884967612240334
2025-05-20,2.5517087335269144
2025-05-21,2.5517087335269144
2025-05-22,0.0
2025-05-23,2.5517087335269144
2025-05-24,2.3390663390663384
2025-05-25,6.804556622738438
2025-05-26,5.528702255974981
2025-05-27,10.419477328568234
2025-05-28,5.528702255974981
2025-05-29,6.804556622738438
2025-05-30,6.3792718338172865
2025-05-31,4.040205494750948
2025-06-01,2.976993522448067
2025-06-02,21.26423944605762
2025-06-03,5.953987044896134
2025-06-04,4.4654902836721
2025-06-05,4.040205494750948
2025-06-06,3.1896359169086432
2025-06-07,7.655126200580743
2025-06-08,11.69533169533169
2025-06-09,7.22984141165959
2025-06-10,13.609113245476877
2025-06-11,9.568907750725929
2025-06-12,11.057404511949962
2025-06-13,5.528702255974981
2025-06-14,12.33325887871342
2025-06-15,10.419477328568234
2025-06-16,8.718338172883625
2025-06-17,3.614920705829795
2025-06-18,3.8275631002903716
2025-06-19,1.9137815501451858
2025-06-20,2.5517087335269144
2025-06-21,1.9137815501451858
2025-06-22,1.9137815501451858
2025-06-23,2.3390663390663384
2025-06-24,2.3390663390663384
2025-06-25,3.614920705829795
2025-06-26,2.3390663390663384
2025-06-27,1.9137815501451858
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,2.3390663390663384
2025-07-02,0.0
2025-07-03,2.7643511279874904
2025-07-04,2.976993522448067
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,3.402278311369219
2025-07-08,3.614920705829795
2025-07-09,3.614920705829795
2025-07-10,2.3390663390663384
2025-07-11,3.8275631002903716
2025-07-12,5.953987044896134
2025-07-13,3.8275631002903716
2025-07-14,8.718338172883625
2025-07-15,4.4654902836721
2025-07-16,2.7643511279874904
2025-07-17,0.0
2025-07-18,3.1896359169086432
2025-07-19,0.0
2025-07-20,3.402278311369219
2025-07-21,2.976993522448067
2025-07-22,2.5517087335269144
2025-07-23,0.0
2025-07-24,3.1896359169086432
2025-07-25,0.0
2025-07-26,2.126423944605762
2025-07-27,3.402278311369219
2025-07-28,1.4884967612240334
2025-07-29,1.9137815501451858
2025-07-30,2.5517087335269144
2025-07-31,2.5517087335269144
2025-08-01,2.3390663390663384
2025-08-02,2.126423944605762
2025-08-03,2.3390663390663384
2025-08-04,1.4884967612240334
2025-08-05,10.206834934107658
2025-08-06,13.3964708510163
2025-08-07,2.7643511279874904
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,2.3390663390663384
2025-08-11,2.3390663390663384
2025-08-12,2.3390663390663384
2025-08-13,2.3390663390663384
2025-08-14,2.126423944605762
2025-08-15,2.3390663390663384
2025-08-16,1.9137815501451858
2025-08-17,2.126423944605762
2025-08-18,2.126423944605762
2025-08-19,0.0
2025-08-20,2.3390663390663384
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,1.9137815501451858
2025-08-25,3.1896359169086432
2025-08-26,3.402278311369219
2025-08-27,0.0
2025-08-28,1.7011391556846096
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,1.4884967612240334
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,1.7011391556846096
2025-09-06,2.3390663390663384
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,1.9137815501451858
2025-09-13,2.976993522448067
2025-09-14,0.0
2025-09-15,2.126423944605762
2025-09-16,2.976993522448067
2025-09-17,2.3390663390663384
2025-09-18,2.7643511279874904
2025-09-19,0.0
2025-09-20,4.890775072593253
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,5.953987044896134
2025-09-25,6.16662943935671
2025-09-26,2.5517087335269144
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,4.678132678132677
2025-09-30,2.976993522448067
2025-10-01,2.3390663390663384
2025-10-02,0.0
2025-10-03,3.402278311369219
2025-10-04,4.678132678132677
2025-10-05,0.0
2025-10-06,2.3390663390663384
2025-10-07,1.9137815501451858
2025-10-08,2.7643511279874904
2025-10-09,0.0
2025-10-10,1.7011391556846096
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,2.126423944605762
2025-10-14,0.0
2025-10-15,1.9137815501451858
2025-10-16,2.3390663390663384
2025-10-17,4.252847889211524
2025-10-18,2.7643511279874904
2025-10-19,0.0
2025-10-20,2.3390663390663384
2025-10-21,4.040205494750948
2025-10-22,4.890775072593253
2025-10-23,1.9137815501451858
2025-10-24,0.0
2025-10-25,2.3390663390663384
2025-10-26,0.0
2025-10-27,1.4884967612240334
2025-10-28,1.4884967612240334
2025-10-29,1.7011391556846096
2025-10-30,2.126423944605762
2025-10-31,3.614920705829795
2025-11-01,2.126423944605762
2025-11-02,4.040205494750948
2025-11-03,1.7011391556846096
2025-11-04,2.976993522448067
2025-11-05,1.9137815501451858
2025-11-06,1.7011391556846096
2025-11-07,2.126423944605762
2025-11-08,1.7011391556846096
2025-11-09,0.0
2025-11-10,1.9137815501451858
2025-11-11,2.3390663390663384
2025-11-12,1.4884967612240334
2025-11-13,2.3390663390663384
2025-11-14,1.7011391556846096
2025-11-15,1.7011391556846096
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,2.5517087335269144
2025-11-20,1.7011391556846096
2025-11-21,0.0
2025-11-22,2.7643511279874904
2025-11-23,0.0
2025-11-24,2.3390663390663384
2025-11-25,4.040205494750948
2025-11-26,2.3390663390663384
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,1.4884967612240334
2025-12-02,2.126423944605762
2025-12-03,0.0
2025-12-04,2.7643511279874904
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,2.7643511279874904
2025-12-09,1.9137815501451858
2025-12-10,2.126423944605762
2025-12-11,1.4733080187625638
2025-12-12,1.7011391556846096
2025-12-13,4.313602859057403
2025-12-14,1.9289702926066556
2025-12-15,0.0
2025-12-16,1.4733080187625638
2025-12-17,1.7011391556846096
2025-12-18,0.0
2025-12-19,1.7011391556846096
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,1.7011391556846096
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,2.1568014295287017
2025-12-27,2.6124637033727938
2025-12-28,1.7011391556846096
2025-12-29,1.9289702926066556
2025-12-30,1.7011391556846096
2025-12-31,0.0
2026-01-01,1.7011391556846096
2026-01-02,1.9289702926066556
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,2.3846325664507475
2026-01-06,2.1568014295287017
2026-01-07,1.7011391556846096
2026-01-08,0.0
2026-01-09,1.9289702926066556
2026-01-10,1.7011391556846098
2026-01-11,0.0
2026-01-12,1.9441590350681255
2026-01-13,1.7011391556846098
2026-01-14,1.9441590350681255
2026-01-15,2.1871789144516414
2026-01-16,1.4581192763010942
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,2.1871789144516414
2026-01-21,0.0
2026-01-22,1.4581192763010942
2026-01-23,0.0
2026-01-24,1.9441590350681255
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,2.1871789144516414
2026-01-29,7.047576502121955
2026-01-30,2.430198793835157
2026-01-31,4.860397587670314
2026-02-01,1.9441590350681255
2026-02-02,9.963815054724144
2026-02-03,6.318516863971408
2026-02-04,8.748715657806565
2026-02-05,5.832477105204377
2026-02-06,3.888318070136251
2026-02-07,2.1871789144516414
2026-02-08,0.0
2026-02-09,1.7011391556846098
2026-02-10,1.4581192763010942
2026-02-11,0.0
2026-02-12,1.4581192763010942
2026-02-13,1.7011391556846098
2026-02-14,0.0
2026-02-15,2.1871789144516414
2026-02-16,1.4581192763010942
2026-02-17,1.7011391556846098
2026-02-18,1.4581192763010942
2026-02-19,0.0
2026-02-20,2.430198793835157
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,1.4581192763010942
2026-02-24,1.4581192763010942
2026-02-25,1.9441590350681255
2026-02-26,0.0
2026-02-27,3.159258431985704
2026-02-28,0.0
2026-03-01,1.7011391556846098
2026-03-02,0.0
2026-03-03,2.1871789144516414
2026-03-04,3.159258431985704
2026-03-05,2.1871789144516414
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,2.1871789144516414
2026-03-09,1.9441590350681255
2026-03-10,1.9441590350681255
2026-03-11,1.9441590350681255
2026-03-12,2.430198793835157
2026-03-13,1.7011391556846098
2026-03-14,0.0
2026-03-15,2.430198793835157
2026-03-16,1.9441590350681255
2026-03-17,2.1871789144516414
2026-03-18,0.0
2026-03-19,1.4581192763010942
2026-03-20,1.9441590350681255
2026-03-21,2.6732186732186727
2026-03-22,2.430198793835157
2026-03-23,2.1871789144516414
2026-03-24,2.430198793835157
2026-03-25,0.0
2026-03-26,2.1871789144516414
2026-03-27,1.9441590350681255
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,2.9162385526021883
2026-03-31,1.4581192763010942
2026-04-01,1.4581192763010942
2026-04-02,2.430198793835157
2026-04-03,2.430198793835157
2026-04-04,1.7011391556846098
2026-04-05,2.1871789144516414
2026-04-06,1.7011391556846098
2026-04-07,1.9441590350681255
2026-04-08,2.430198793835157
2026-04-09,1.9441590350681255
2026-04-10,4.617377708286798
2026-04-11,3.4022783113692197
2026-04-12,13.609113245476879
2026-04-13,24.30198793835157
2026-04-14,16.28233191869555
2026-04-15,9.477775295957112
2026-04-16,9.234755416573597
2026-04-17,6.561536743354924
2026-04-18,6.561536743354924
2026-04-19,9.963815054724144
2026-04-20,8.50569577842305
2026-04-21,5.589457225820861
2026-04-22,7.290596381505471
2026-04-23,3.159258431985704
2026-04-24,3.159258431985704
2026-04-25,3.6452981907527353
2026-04-26,3.4022783113692197
2026-04-27,2.1871789144516414
2026-04-28,2.430198793835157
2026-04-29,2.9162385526021883
2026-04-30,2.6732186732186727
2026-05-01,1.7011391556846098
2026-05-02,2.1871789144516414
2026-05-03,0.0
2026-05-04,2.1871789144516414
2026-05-05,2.430198793835157
2026-05-06,1.7011391556846098
2026-05-07,2.9162385526021883
2026-05-08,1.4581192763010942
2026-05-09,2.6732186732186727
2026-05-10,0.0
2026-05-11,2.1871789144516414
2026-05-12,2.9162385526021883
2026-05-13,1.7011391556846098
2026-05-14,2.9162385526021883
2026-05-15,1.7011391556846098
2026-05-16,1.9441590350681255
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,2.6732186732186727
2026-05-20,2.9162385526021883
2026-05-21,1.9441590350681255
2026-05-22,2.1871789144516414
2026-05-23,2.430198793835157
2026-05-24,2.9162385526021883
2026-05-25,1.9441590350681255
2026-05-26,2.430198793835157
2026-05-27,1.9441590350681255
2026-05-28,0.0
2026-05-29,1.7011391556846098
2026-05-30,0.0
2026-05-31,0.0
