Time,dow_futures
2024-09-20,16.993178599404853
2024-09-21,2.427596942772122
2024-09-22,4.855193885544244
2024-09-23,16.993178599404853
2024-09-24,12.137984713860611
2024-09-25,12.137984713860611
2024-09-26,12.137984713860611
2024-09-27,12.137984713860611
2024-09-28,2.427596942772122
2024-09-29,4.855193885544244
2024-09-30,14.565581656632732
2024-10-01,12.137984713860611
2024-10-02,12.137984713860611
2024-10-03,12.137984713860611
2024-10-04,12.137984713860611
2024-10-05,2.427596942772122
2024-10-06,4.855193885544244
2024-10-07,14.565581656632732
2024-10-08,12.137984713860611
2024-10-09,9.710387771088488
2024-10-10,12.137984713860611
2024-10-11,9.710387771088488
2024-10-12,2.427596942772122
2024-10-13,4.855193885544244
2024-10-14,14.565581656632732
2024-10-15,12.137984713860611
2024-10-16,9.710387771088488
2024-10-17,12.137984713860611
2024-10-18,9.710387771088488
2024-10-19,2.427596942772122
2024-10-20,4.855193885544244
2024-10-21,14.565581656632732
2024-10-22,9.710387771088488
2024-10-23,9.710387771088488
2024-10-24,12.137984713860611
2024-10-25,9.710387771088488
2024-10-26,2.427596942772122
2024-10-27,4.855193885544244
2024-10-28,14.565581656632732
2024-10-29,9.710387771088488
2024-10-30,9.710387771088488
2024-10-31,9.710387771088488
2024-11-01,9.710387771088488
2024-11-02,2.427596942772122
2024-11-03,4.855193885544244
2024-11-04,12.137984713860611
2024-11-05,12.137984713860611
2024-11-06,46.12434191267032
2024-11-07,31.558760256037587
2024-11-08,16.993178599404853
2024-11-09,2.427596942772122
2024-11-10,7.282790828316366
2024-11-11,16.993178599404853
2024-11-12,14.565581656632732
2024-11-13,14.565581656632732
2024-11-14,12.137984713860611
2024-11-15,12.137984713860611
2024-11-16,2.427596942772122
2024-11-17,4.855193885544244
2024-11-18,16.993178599404853
2024-11-19,12.137984713860611
2024-11-20,12.137984713860611
2024-11-21,12.137984713860611
2024-11-22,12.137984713860611
2024-11-23,2.427596942772122
2024-11-24,4.855193885544244
2024-11-25,14.565581656632732
2024-11-26,14.565581656632732
2024-11-27,12.137984713860611
2024-11-28,4.855193885544244
2024-11-29,12.137984713860611
2024-11-30,2.427596942772122
2024-12-01,4.855193885544244
2024-12-02,12.137984713860611
2024-12-03,9.710387771088488
2024-12-04,9.710387771088488
2024-12-05,12.137984713860611
2024-12-06,9.710387771088488
2024-12-07,2.427596942772122
2024-12-08,4.855193885544244
2024-12-09,12.137984713860611
2024-12-10,9.710387771088488
2024-12-11,9.710387771088488
2024-12-12,9.710387771088488
2024-12-13,9.710387771088488
2024-12-14,0.0
2024-12-15,2.427596942772122
2024-12-16,12.137984713860611
2024-12-17,9.710387771088488
2024-12-18,12.137984713860611
2024-12-19,21.8483724849491
2024-12-20,16.993178599404853
2024-12-21,2.427596942772122
2024-12-22,4.855193885544244
2024-12-23,16.993178599404853
2024-12-24,9.710387771088488
2024-12-25,4.855193885544244
2024-12-26,16.993178599404853
2024-12-27,12.137984713860611
2024-12-28,2.427596942772122
2024-12-29,4.855193885544244
2024-12-30,16.993178599404853
2024-12-31,12.137984713860611
2025-01-01,4.855193885544244
2025-01-02,14.565581656632732
2025-01-03,12.137984713860611
2025-01-04,2.427596942772122
2025-01-05,4.855193885544244
2025-01-06,14.565581656632732
2025-01-07,12.137984713860611
2025-01-08,12.137984713860611
2025-01-09,9.710387771088488
2025-01-10,12.137984713860611
2025-01-11,2.427596942772122
2025-01-12,7.282790828316366
2025-01-13,14.565581656632732
2025-01-14,9.710387771088488
2025-01-15,12.137984713860611
2025-01-16,12.137984713860611
2025-01-17,12.137984713860611
2025-01-18,2.427596942772122
2025-01-19,4.855193885544244
2025-01-20,14.565581656632732
2025-01-21,29.131163313265464
2025-01-22,14.565581656632732
2025-01-23,14.565581656632732
2025-01-24,12.137984713860611
2025-01-25,2.427596942772122
2025-01-26,4.855193885544244
2025-01-27,21.8483724849491
2025-01-28,14.565581656632732
2025-01-29,14.565581656632732
2025-01-30,12.137984713860611
2025-01-31,12.137984713860611
2025-02-01,4.855193885544244
2025-02-02,29.131163313265464
2025-02-03,65.5451174548473
2025-02-04,21.8483724849491
2025-02-05,14.565581656632732
2025-02-06,14.565581656632732
2025-02-07,14.565581656632732
2025-02-08,2.427596942772122
2025-02-09,7.282790828316366
2025-02-10,19.420775542176976
2025-02-11,14.565581656632732
2025-02-12,14.565581656632732
2025-02-13,12.137984713860611
2025-02-14,12.137984713860611
2025-02-15,2.427596942772122
2025-02-16,4.855193885544244
2025-02-17,12.137984713860611
2025-02-18,16.993178599404853
2025-02-19,12.137984713860611
2025-02-20,12.137984713860611
2025-02-21,14.565581656632732
2025-02-22,4.855193885544244
2025-02-23,9.710387771088488
2025-02-24,21.8483724849491
2025-02-25,14.565581656632732
2025-02-26,14.565581656632732
2025-02-27,12.137984713860611
2025-02-28,14.565581656632732
2025-03-01,2.427596942772122
2025-03-02,7.282790828316366
2025-03-03,19.420775542176976
2025-03-04,33.986357198809706
2025-03-05,31.558760256037587
2025-03-06,21.8483724849491
2025-03-07,26.70356637049334
2025-03-08,2.427596942772122
2025-03-09,9.710387771088488
2025-03-10,31.558760256037587
2025-03-11,41.26914802712607
2025-03-12,33.986357198809706
2025-03-13,31.558760256037587
2025-03-14,24.275969427721222
2025-03-15,4.855193885544244
2025-03-16,14.565581656632732
2025-03-17,38.84155108435395
2025-03-18,24.275969427721222
2025-03-19,21.8483724849491
2025-03-20,19.420775542176976
2025-03-21,16.993178599404853
2025-03-22,2.427596942772122
2025-03-23,9.710387771088488
2025-03-24,19.420775542176976
2025-03-25,16.993178599404853
2025-03-26,19.420775542176976
2025-03-27,19.420775542176976
2025-03-28,19.420775542176976
2025-03-29,4.855193885544244
2025-03-30,14.565581656632732
2025-03-31,33.986357198809706
2025-04-01,21.8483724849491
2025-04-02,65.5451174548473
2025-04-03,138.37302573801097
2025-04-04,114.09705631028973
2025-04-05,46.12434191267032
2025-04-06,128.66263796692246
2025-04-07,242.7596942772122
2025-04-08,138.37302573801097
2025-04-09,189.35256153622552
2025-04-10,116.52465325306186
2025-04-11,123.80744408137822
2025-04-12,24.275969427721222
2025-04-13,55.83472968375881
2025-04-14,106.81426548197337
2025-04-15,60.64752259801569
2025-04-16,58.98144709956449
2025-04-17,70.0254867542113
2025-04-18,50.817281414754945
2025-04-19,9.83024118326075
2025-04-20,26.467816970135637
2025-04-21,84.996987042635
2025-04-22,82.87863451711866
2025-04-23,75.16674585937425
2025-04-24,65.33650467611349
2025-04-25,48.24665186217348
2025-04-26,9.83024118326075
2025-04-27,21.778834892037835
2025-04-28,67.90713422869497
2025-04-29,41.891594285624464
2025-04-30,51.26955844182008
2025-05-01,48.24665186217348
2025-05-02,41.43931725855933
2025-05-03,7.711888657744414
2025-05-04,21.778834892037835
2025-05-05,56.410817546983026
2025-05-06,38.416410678912726
2025-05-07,38.86868770597786
2025-05-08,39.320964733043
2025-05-09,36.750335180461526
2025-05-10,7.259611630679277
2025-05-11,36.29805815339639
2025-05-12,90.13824614779793
2025-05-13,58.529170072499355
2025-05-14,41.43931725855933
2025-05-15,34.3730540569504
2025-05-16,32.56394594868985
2025-05-17,9.045540541302737
2025-05-18,19.900189190866023
2025-05-19,60.605121626728334
2025-05-20,34.3730540569504
2025-05-21,37.99127027347149
2025-05-22,41.60948648999259
2025-05-23,35.277608111080674
2025-05-24,6.331878378911916
2025-05-25,10.854648649563284
2025-05-26,28.945729732168758
2025-05-27,42.514040544122864
2025-05-28,36.18216216521095
2025-05-29,52.46413513955587
2025-05-30,35.277608111080674
2025-05-31,7.236432433042189
2025-06-01,17.1865270284752
2025-06-02,41.60948648999259
2025-06-03,29.85028378629903
2025-06-04,29.85028378629903
2025-06-05,25.327513515647663
2025-06-06,28.945729732168758
2025-06-07,5.427324324781642
2025-06-08,15.377418920214652
2025-06-09,37.99127027347149
2025-06-10,23.518405407387114
2025-06-11,32.56394594868985
2025-06-12,28.041175678038485
2025-06-13,47.94136486890451
2025-06-14,8.140986487172462
2025-06-15,20.804743244996295
2025-06-16,47.03681081477423
2025-06-17,31.65939189455958
2025-06-18,28.041175678038485
2025-06-19,22.61385135325684
2025-06-20,24.42295946151739
2025-06-21,4.522770270651368
2025-06-22,46.132256760643955
2025-06-23,54.273243247816424
2025-06-24,36.18216216521095
2025-06-25,26.232067569777936
2025-06-26,24.42295946151739
2025-06-27,23.518405407387114
2025-06-28,5.427324324781642
2025-06-29,15.377418920214652
2025-06-30,38.895824327601765
2025-07-01,24.42295946151739
2025-07-02,23.518405407387114
2025-07-03,29.85028378629903
2025-07-04,11.759202703693557
2025-07-05,9.045540541302737
2025-07-06,20.804743244996295
2025-07-07,58.79601351846779
2025-07-08,28.945729732168758
2025-07-09,23.518405407387114
2025-07-10,23.518405407387114
2025-07-11,26.232067569777936
2025-07-12,6.331878378911916
2025-07-13,14.472864866084379
2025-07-14,37.08671621934122
2025-07-15,24.42295946151739
2025-07-16,23.518405407387114
2025-07-17,22.61385135325684
2025-07-18,20.804743244996295
2025-07-19,3.6182162165210947
2025-07-20,10.854648649563284
2025-07-21,25.327513515647663
2025-07-22,19.900189190866023
2025-07-23,23.518405407387114
2025-07-24,23.518405407387114
2025-07-25,21.70929729912657
2025-07-26,5.427324324781642
2025-07-27,20.804743244996295
2025-07-28,41.60948648999259
2025-07-29,22.61385135325684
2025-07-30,21.70929729912657
2025-07-31,24.42295946151739
2025-08-01,33.46850000282013
2025-08-02,7.236432433042189
2025-08-03,17.1865270284752
2025-08-04,47.03681081477423
2025-08-05,26.232067569777936
2025-08-06,23.518405407387114
2025-08-07,30.754837840429303
2025-08-08,22.61385135325684
2025-08-09,4.522770270651368
2025-08-10,12.663756757823831
2025-08-11,29.85028378629903
2025-08-12,21.70929729912657
2025-08-13,25.327513515647663
2025-08-14,36.18216216521095
2025-08-15,24.42295946151739
2025-08-16,5.427324324781642
2025-08-17,12.663756757823831
2025-08-18,33.46850000282013
2025-08-19,21.70929729912657
2025-08-20,20.804743244996295
2025-08-21,18.995635136735746
2025-08-22,19.900189190866023
2025-08-23,6.331878378911916
2025-08-24,12.663756757823831
2025-08-25,28.945729732168758
2025-08-26,22.61385135325684
2025-08-27,19.900189190866023
2025-08-28,19.900189190866023
2025-08-29,18.995635136735746
2025-08-30,6.331878378911916
2025-08-31,6.331878378911916
2025-09-01,16.281972974344924
2025-09-02,30.754837840429303
2025-09-03,19.900189190866023
2025-09-04,18.995635136735746
2025-09-05,19.900189190866023
2025-09-06,3.6182162165210947
2025-09-07,9.045540541302737
2025-09-08,20.804743244996295
2025-09-09,16.281972974344924
2025-09-10,17.1865270284752
2025-09-11,19.900189190866023
2025-09-12,17.1865270284752
2025-09-13,2.713662162390821
2025-09-14,9.045540541302737
2025-09-15,20.804743244996295
2025-09-16,17.1865270284752
2025-09-17,18.091081082605474
2025-09-18,18.091081082605474
2025-09-19,16.281972974344924
2025-09-20,2.713662162390821
2025-09-21,8.140986487172462
2025-09-22,20.804743244996295
2025-09-23,16.281972974344924
2025-09-24,14.472864866084379
2025-09-25,17.1865270284752
2025-09-26,18.091081082605474
2025-09-27,4.522770270651368
2025-09-28,7.236432433042189
2025-09-29,18.091081082605474
2025-09-30,18.091081082605474
2025-10-01,21.70929729912657
2025-10-02,15.377418920214652
2025-10-03,14.472864866084379
2025-10-04,2.713662162390821
2025-10-05,6.331878378911916
2025-10-06,18.091081082605474
2025-10-07,15.377418920214652
2025-10-08,15.377418920214652
2025-10-09,16.281972974344924
2025-10-10,20.804743244996295
2025-10-11,15.377418920214652
2025-10-12,19.900189190866023
2025-10-13,37.99127027347149
2025-10-14,28.945729732168758
2025-10-15,26.232067569777936
2025-10-16,20.804743244996295
2025-10-17,30.754837840429303
2025-10-18,4.522770270651368
2025-10-19,9.950094595433011
2025-10-20,22.61385135325684
2025-10-21,20.804743244996295
2025-10-22,18.091081082605474
2025-10-23,19.900189190866023
2025-10-24,22.61385135325684
2025-10-25,5.427324324781642
2025-10-26,15.377418920214652
2025-10-27,28.945729732168758
2025-10-28,20.804743244996295
2025-10-29,20.804743244996295
2025-10-30,27.136621623908212
2025-10-31,18.995635136735746
2025-11-01,2.713662162390821
2025-11-02,8.140986487172462
2025-11-03,29.85028378629903
2025-11-04,21.70929729912657
2025-11-05,21.70929729912657
2025-11-06,20.804743244996295
2025-11-07,20.804743244996295
2025-11-08,4.522770270651368
2025-11-09,9.045540541302737
2025-11-10,27.136621623908212
2025-11-11,20.804743244996295
2025-11-12,19.900189190866023
2025-11-13,27.136621623908212
2025-11-14,34.3730540569504
2025-11-15,3.6182162165210947
2025-11-16,9.045540541302737
2025-11-17,28.041175678038485
2025-11-18,23.518405407387114
2025-11-19,23.518405407387114
2025-11-20,28.041175678038485
2025-11-21,27.136621623908212
2025-11-22,3.6182162165210947
2025-11-23,9.045540541302737
2025-11-24,24.42295946151739
2025-11-25,21.70929729912657
2025-11-26,19.900189190866023
2025-11-27,8.140986487172462
2025-11-28,18.995635136735746
2025-11-29,2.713662162390821
2025-11-30,9.950094595433011
2025-12-01,28.041175678038485
2025-12-02,17.1865270284752
2025-12-03,17.1865270284752
2025-12-04,17.1865270284752
2025-12-05,15.377418920214652
2025-12-06,3.6182162165210947
2025-12-07,7.236432433042189
2025-12-08,18.995635136735746
2025-12-09,15.377418920214652
2025-12-10,18.091081082605474
2025-12-11,18.95451904336619
2025-12-12,17.227643121844757
2025-12-13,2.5903138822821474
2025-12-14,6.45522665902059
2025-12-15,18.95451904336619
2025-12-16,15.953044227388464
2025-12-17,15.500767200323327
2025-12-18,17.679920148909893
2025-12-19,15.089606266627747
2025-12-20,3.0014748159777263
2025-12-21,7.770941646846442
2025-12-22,18.95451904336619
2025-12-23,17.227643121844757
2025-12-24,14.637329239562611
2025-12-25,4.728350737499158
2025-12-26,16.81648218814918
2025-12-27,3.0014748159777263
2025-12-28,6.45522665902059
2025-12-29,20.681394964887623
2025-12-30,15.500767200323327
2025-12-31,12.499292384345601
2026-01-01,5.591788698259874
2026-01-02,16.364205161084044
2026-01-03,6.0440657253250105
2026-01-04,12.499292384345601
2026-01-05,23.682869780865346
2026-01-06,18.091081082605477
2026-01-07,18.091081082605477
2026-01-08,15.500767200323327
2026-01-09,15.953044227388464
2026-01-10,2.466965602173474
2026-01-11,6.578574939129264
2026-01-12,27.958943491299372
2026-01-13,18.091081082605477
2026-01-14,16.44643734782316
2026-01-15,15.624115480432001
2026-01-16,14.801793613040843
2026-01-17,2.466965602173474
2026-01-18,5.756253071738106
2026-01-19,24.66965602173474
2026-01-20,32.07055282825516
2026-01-21,32.89287469564632
2026-01-22,20.55804668477895
2026-01-23,18.091081082605477
2026-01-24,3.289287469564632
2026-01-25,8.22321867391158
2026-01-26,21.380368552170108
2026-01-27,17.268759215214317
2026-01-28,18.913402949996634
2026-01-29,15.624115480432001
2026-01-30,19.73572481738779
2026-01-31,4.11160933695579
2026-02-01,9.867862408693895
2026-02-02,27.136621623908212
2026-02-03,15.624115480432001
2026-02-04,14.801793613040843
2026-02-05,16.44643734782316
2026-02-06,18.913402949996634
2026-02-07,4.11160933695579
2026-02-08,9.045540541302739
2026-02-09,20.55804668477895
2026-02-10,17.268759215214317
2026-02-11,16.44643734782316
2026-02-12,22.202690419561264
2026-02-13,26.314299756517055
2026-02-14,4.933931204346948
2026-02-15,6.578574939129264
2026-02-16,18.091081082605477
2026-02-17,19.73572481738779
2026-02-18,13.979471745649686
2026-02-19,15.624115480432001
2026-02-20,16.44643734782316
2026-02-21,4.11160933695579
2026-02-22,8.22321867391158
2026-02-23,23.025012286952425
2026-02-24,19.73572481738779
2026-02-25,18.091081082605477
2026-02-26,17.268759215214317
2026-02-27,17.268759215214317
2026-02-28,11.512506143476212
2026-03-01,31.248230960864003
2026-03-02,58.38485258477222
2026-03-03,31.248230960864003
2026-03-04,30.425909093472846
2026-03-05,26.314299756517055
2026-03-06,33.71519656303748
2026-03-07,7.4008968065204215
2026-03-08,24.66965602173474
2026-03-09,81.40986487172464
2026-03-10,39.47144963477558
2026-03-11,31.248230960864003
2026-03-12,40.29377150216674
2026-03-13,39.47144963477558
2026-03-14,10.690184276085054
2026-03-15,25.4919778891259
2026-03-16,44.40538083912253
2026-03-17,32.07055282825516
2026-03-18,30.425909093472846
2026-03-19,41.1160933695579
2026-03-20,33.71519656303748
2026-03-21,13.979471745649686
2026-03-22,23.84733415434358
2026-03-23,63.318783789119166
2026-03-24,43.583058971731376
2026-03-25,39.47144963477558
2026-03-26,39.47144963477558
2026-03-27,41.1160933695579
2026-03-28,11.512506143476212
2026-03-29,31.248230960864003
2026-03-30,63.318783789119166
2026-03-31,42.760737104340215
2026-04-01,37.82680589999327
2026-04-02,66.6080712586838
2026-04-03,30.425909093472846
2026-04-04,8.22321867391158
2026-04-05,22.202690419561264
2026-04-06,50.16163391086064
2026-04-07,46.872346441296
2026-04-08,82.2321867391158
2026-04-09,54.273243247816424
2026-04-10,35.359840297819794
2026-04-11,8.22321867391158
2026-04-12,39.47144963477558
2026-04-13,64.14110565651032
2026-04-14,34.537518430428634
2026-04-15,32.07055282825516
2026-04-16,32.07055282825516
2026-04-17,32.89287469564632
2026-04-18,13.979471745649686
2026-04-19,35.359840297819794
2026-04-20,65.78574939129264
2026-04-21,37.82680589999327
2026-04-22,37.82680589999327
2026-04-23,33.71519656303748
2026-04-24,25.4919778891259
2026-04-25,6.578574939129264
2026-04-26,18.091081082605477
2026-04-27,35.359840297819794
2026-04-28,27.136621623908212
2026-04-29,26.314299756517055
2026-04-30,28.78126535869053
2026-05-01,28.78126535869053
2026-05-02,5.756253071738106
2026-05-03,15.624115480432001
2026-05-04,34.537518430428634
2026-05-05,29.603587226081686
2026-05-06,29.603587226081686
2026-05-07,33.71519656303748
2026-05-08,29.603587226081686
2026-05-09,5.756253071738106
2026-05-10,17.268759215214317
2026-05-11,37.82680589999327
2026-05-12,26.314299756517055
2026-05-13,25.4919778891259
2026-05-14,27.958943491299372
2026-05-15,29.603587226081686
2026-05-16,5.756253071738106
2026-05-17,16.44643734782316
2026-05-18,35.359840297819794
2026-05-19,26.314299756517055
2026-05-20,23.84733415434358
2026-05-21,25.4919778891259
2026-05-22,22.202690419561264
2026-05-23,5.756253071738106
2026-05-24,13.157149878258528
2026-05-25,32.07055282825516
2026-05-26,41.938415236949055
2026-05-27,27.958943491299372
2026-05-28,28.78126535869053
2026-05-29,24.66965602173474
2026-05-30,4.11160933695579
2026-05-31,14.801793613040843
