Time,docs
2024-09-23,74.14246204685588
2024-09-24,72.59782742087972
2024-09-25,67.19160622996314
2024-09-26,71.05319279490355
2024-09-27,57.15148116111808
2024-09-28,26.258788641594794
2024-09-29,31.66500983251137
2024-09-30,72.59782742087972
2024-10-01,67.96392354295124
2024-10-02,71.05319279490355
2024-10-03,68.73624085593931
2024-10-04,59.46843310008232
2024-10-05,27.031105954582877
2024-10-06,30.120375206535204
2024-10-07,69.5085581689274
2024-10-08,67.19160622996314
2024-10-09,68.73624085593931
2024-10-10,67.96392354295124
2024-10-11,54.062211909165754
2024-10-12,25.48647132860671
2024-10-13,27.803423267570956
2024-10-14,57.15148116111808
2024-10-15,69.5085581689274
2024-10-16,67.19160622996314
2024-10-17,68.73624085593931
2024-10-18,54.83452922215383
2024-10-19,25.48647132860671
2024-10-20,28.57574058055904
2024-10-21,72.59782742087972
2024-10-22,77.23173129880821
2024-10-23,72.59782742087972
2024-10-24,74.14246204685588
2024-10-25,59.46843310008232
2024-10-26,24.71415401561863
2024-10-27,30.892692519523287
2024-10-28,71.82551010789165
2024-10-29,73.3701447338678
2024-10-30,70.28087548191547
2024-10-31,64.8746542909989
2024-11-01,54.83452922215383
2024-11-02,23.941836702630546
2024-11-03,27.803423267570956
2024-11-04,66.41928891697506
2024-11-05,54.83452922215383
2024-11-06,49.42830803123726
2024-11-07,64.10233697801083
2024-11-08,59.46843310008232
2024-11-09,26.258788641594794
2024-11-10,27.803423267570956
2024-11-11,58.69611578709424
2024-11-12,72.59782742087972
2024-11-13,67.96392354295124
2024-11-14,70.28087548191547
2024-11-15,62.55770235203465
2024-11-16,24.71415401561863
2024-11-17,30.892692519523287
2024-11-18,72.59782742087972
2024-11-19,74.91477935984396
2024-11-20,71.05319279490355
2024-11-21,71.05319279490355
2024-11-22,59.46843310008232
2024-11-23,26.258788641594794
2024-11-24,27.803423267570956
2024-11-25,53.28989459617767
2024-11-26,47.11135609227301
2024-11-27,31.66500983251137
2024-11-28,16.99098088573781
2024-11-29,19.307932824702053
2024-11-30,22.39720207665438
2024-12-01,30.120375206535204
2024-12-02,69.5085581689274
2024-12-03,72.59782742087972
2024-12-04,74.91477935984396
2024-12-05,70.28087548191547
2024-12-06,64.10233697801083
2024-12-07,30.892692519523287
2024-12-08,34.7542790844637
2024-12-09,74.14246204685588
2024-12-10,74.14246204685588
2024-12-11,69.5085581689274
2024-12-12,68.73624085593931
2024-12-13,57.923798474106164
2024-12-14,28.57574058055904
2024-12-15,26.258788641594794
2024-12-16,58.69611578709424
2024-12-17,56.37916384813
2024-12-18,54.83452922215383
2024-12-19,46.33903877928493
2024-12-20,34.7542790844637
2024-12-21,14.67402894677356
2024-12-22,13.901711633785478
2024-12-23,15.446346259761643
2024-12-24,13.901711633785478
2024-12-25,11.584759694821232
2024-12-26,13.901711633785478
2024-12-27,14.67402894677356
2024-12-28,13.901711633785478
2024-12-29,13.129394320797397
2024-12-30,17.763298198725888
2024-12-31,14.67402894677356
2025-01-01,13.901711633785478
2025-01-02,25.48647132860671
2025-01-03,24.71415401561863
2025-01-04,16.218663572749726
2025-01-05,16.99098088573781
2025-01-06,37.84354833641603
2025-01-07,47.11135609227301
2025-01-08,47.88367340526109
2025-01-09,47.11135609227301
2025-01-10,43.2497695273326
2025-01-11,19.307932824702053
2025-01-12,21.6248847636663
2025-01-13,57.923798474106164
2025-01-14,58.69611578709424
2025-01-15,61.785385039046574
2025-01-16,61.785385039046574
2025-01-17,53.28989459617767
2025-01-18,21.6248847636663
2025-01-19,20.080250137690136
2025-01-20,30.120375206535204
2025-01-21,54.062211909165754
2025-01-22,58.69611578709424
2025-01-23,60.24075041307041
2025-01-24,57.15148116111808
2025-01-25,24.71415401561863
2025-01-26,27.803423267570956
2025-01-27,65.64697160398698
2025-01-28,67.96392354295124
2025-01-29,70.28087548191547
2025-01-30,67.19160622996314
2025-01-31,59.46843310008232
2025-02-01,26.258788641594794
2025-02-02,29.34805789354712
2025-02-03,67.96392354295124
2025-02-04,69.5085581689274
2025-02-05,67.19160622996314
2025-02-06,65.64697160398698
2025-02-07,58.69611578709424
2025-02-08,27.803423267570956
2025-02-09,28.57574058055904
2025-02-10,64.10233697801083
2025-02-11,67.96392354295124
2025-02-12,64.8746542909989
2025-02-13,64.8746542909989
2025-02-14,48.65599071824918
2025-02-15,23.941836702630546
2025-02-16,28.57574058055904
2025-02-17,43.2497695273326
2025-02-18,63.33001966502274
2025-02-19,62.55770235203465
2025-02-20,61.01306772605849
2025-02-21,58.69611578709424
2025-02-22,26.258788641594794
2025-02-23,31.66500983251137
2025-02-24,69.5085581689274
2025-02-25,67.96392354295124
2025-02-26,67.96392354295124
2025-02-27,71.05319279490355
2025-02-28,65.64697160398698
2025-03-01,27.031105954582877
2025-03-02,30.892692519523287
2025-03-03,69.5085581689274
2025-03-04,70.28087548191547
2025-03-05,64.10233697801083
2025-03-06,67.96392354295124
2025-03-07,54.83452922215383
2025-03-08,25.48647132860671
2025-03-09,27.803423267570956
2025-03-10,58.69611578709424
2025-03-11,61.785385039046574
2025-03-12,61.785385039046574
2025-03-13,60.24075041307041
2025-03-14,50.97294265721342
2025-03-15,24.71415401561863
2025-03-16,26.258788641594794
2025-03-17,58.69611578709424
2025-03-18,54.83452922215383
2025-03-19,59.46843310008232
2025-03-20,56.37916384813
2025-03-21,46.33903877928493
2025-03-22,20.85256745067822
2025-03-23,27.803423267570956
2025-03-24,57.923798474106164
2025-03-25,61.785385039046574
2025-03-26,59.46843310008232
2025-03-27,58.69611578709424
2025-03-28,50.97294265721342
2025-03-29,23.169519389642463
2025-03-30,28.57574058055904
2025-03-31,58.69611578709424
2025-04-01,61.01306772605849
2025-04-02,57.923798474106164
2025-04-03,60.24075041307041
2025-04-04,52.51757728318959
2025-04-05,24.71415401561863
2025-04-06,29.34805789354712
2025-04-07,63.33001966502274
2025-04-08,61.785385039046574
2025-04-09,61.785385039046574
2025-04-10,62.55770235203465
2025-04-11,51.7452599702015
2025-04-12,24.71415401561863
2025-04-13,26.258788641594794
2025-04-14,61.01306772605849
2025-04-15,60.37704170359771
2025-04-16,57.15148116111808
2025-04-17,55.152542233384224
2025-04-18,37.02580059325217
2025-04-19,21.738460839105727
2025-04-20,24.543789902459494
2025-04-21,56.34509102549817
2025-04-22,61.98982197483754
2025-04-23,61.98982197483754
2025-04-24,63.182370766951486
2025-04-25,51.50675021177871
2025-04-26,25.3501800380794
2025-04-27,29.38213071617895
2025-04-28,68.82710171629085
2025-04-29,67.21432144505103
2025-04-30,63.182370766951486
2025-05-01,63.60260224607735
2025-05-02,57.15148116111808
2025-05-03,26.15657017369931
2025-05-04,29.38213071617895
2025-05-05,61.183431839217626
2025-05-06,60.76320036009176
2025-05-07,59.95681022447185
2025-05-08,58.7642614323579
2025-05-09,50.7003600761588
2025-05-10,23.35124111034554
2025-05-11,23.35124111034554
2025-05-12,59.15042008885194
2025-05-13,57.15148116111808
2025-05-14,55.53870088987826
2025-05-15,55.47055524461461
2025-05-16,46.2254627038455
2025-05-17,18.4901850815382
2025-05-18,21.85203691454515
2025-05-19,50.42777749510419
2025-05-20,48.74685157860071
2025-05-21,47.06592566209724
2025-05-22,43.7040738290903
2025-05-23,36.13990720482467
2025-05-24,15.968796206782992
2025-05-25,15.968796206782992
2025-05-26,20.171110998041677
2025-05-27,42.863610870838556
2025-05-28,42.863610870838556
2025-05-29,43.7040738290903
2025-05-30,36.9803701630764
2025-05-31,17.649722123286466
2025-06-01,19.33064803978994
2025-06-02,40.34222199608335
2025-06-03,39.50175903783161
2025-06-04,36.9803701630764
2025-06-05,34.4589812883212
2025-06-06,31.09712945531425
2025-06-07,15.968796206782992
2025-06-08,17.649722123286466
2025-06-09,34.4589812883212
2025-06-10,33.618518330069456
2025-06-11,32.77805537181772
2025-06-12,31.09712945531425
2025-06-13,26.894814664055566
2025-06-14,15.128333248531256
2025-06-15,16.809259165034728
2025-06-16,27.735277622307304
2025-06-17,28.57574058055904
2025-06-18,26.894814664055566
2025-06-19,21.01157395629341
2025-06-20,22.692499872796883
2025-06-21,14.28787029027952
2025-06-22,17.649722123286466
2025-06-23,26.894814664055566
2025-06-24,27.735277622307304
2025-06-25,25.213888747552094
2025-06-26,26.05435170580383
2025-06-27,22.692499872796883
2025-06-28,15.128333248531256
2025-06-29,15.968796206782992
2025-06-30,25.213888747552094
2025-07-01,26.894814664055566
2025-07-02,26.894814664055566
2025-07-03,24.373425789300356
2025-07-04,15.128333248531256
2025-07-05,13.447407332027783
2025-07-06,16.809259165034728
2025-07-07,28.57574058055904
2025-07-08,28.57574058055904
2025-07-09,30.25666649706251
2025-07-10,27.735277622307304
2025-07-11,26.894814664055566
2025-07-12,14.28787029027952
2025-07-13,16.809259165034728
2025-07-14,30.25666649706251
2025-07-15,30.25666649706251
2025-07-16,28.57574058055904
2025-07-17,27.735277622307304
2025-07-18,24.373425789300356
2025-07-19,15.968796206782992
2025-07-20,16.809259165034728
2025-07-21,29.416203538810777
2025-07-22,27.735277622307304
2025-07-23,27.735277622307304
2025-07-24,27.735277622307304
2025-07-25,25.213888747552094
2025-07-26,16.809259165034728
2025-07-27,17.649722123286466
2025-07-28,28.57574058055904
2025-07-29,29.416203538810777
2025-07-30,31.09712945531425
2025-07-31,30.25666649706251
2025-08-01,26.894814664055566
2025-08-02,15.968796206782992
2025-08-03,17.649722123286466
2025-08-04,29.416203538810777
2025-08-05,31.09712945531425
2025-08-06,33.618518330069456
2025-08-07,31.937592413565984
2025-08-08,31.09712945531425
2025-08-09,20.171110998041677
2025-08-10,21.85203691454515
2025-08-11,36.13990720482467
2025-08-12,34.4589812883212
2025-08-13,36.13990720482467
2025-08-14,36.9803701630764
2025-08-15,36.13990720482467
2025-08-16,16.809259165034728
2025-08-17,17.649722123286466
2025-08-18,43.7040738290903
2025-08-19,44.54453678734203
2025-08-20,47.06592566209724
2025-08-21,47.06592566209724
2025-08-22,43.7040738290903
2025-08-23,18.4901850815382
2025-08-24,22.692499872796883
2025-08-25,57.99194411936981
2025-08-26,59.67287003587329
2025-08-27,63.87518482713197
2025-08-28,62.1942589106285
2025-08-29,49.58731453685245
2025-08-30,21.01157395629341
2025-08-31,23.53296283104862
2025-09-01,30.25666649706251
2025-09-02,64.71564778538371
2025-09-03,69.75842553489413
2025-09-04,67.23703666013891
2025-09-05,59.67287003587329
2025-09-06,26.05435170580383
2025-09-07,31.09712945531425
2025-09-08,72.27981440964933
2025-09-09,71.4393514513976
2025-09-10,67.23703666013891
2025-09-11,69.75842553489413
2025-09-12,57.99194411936981
2025-09-13,24.373425789300356
2025-09-14,30.25666649706251
2025-09-15,71.4393514513976
2025-09-16,71.4393514513976
2025-09-17,69.75842553489413
2025-09-18,68.07749961839065
2025-09-19,59.67287003587329
2025-09-20,26.05435170580383
2025-09-21,30.25666649706251
2025-09-22,70.59888849314586
2025-09-23,68.07749961839065
2025-09-24,73.12027736790107
2025-09-25,70.59888849314586
2025-09-26,60.51333299412502
2025-09-27,27.735277622307304
2025-09-28,31.09712945531425
2025-09-29,73.12027736790107
2025-09-30,74.80120328440455
2025-10-01,70.59888849314586
2025-10-02,66.39657370188718
2025-10-03,61.353795952376764
2025-10-04,25.213888747552094
2025-10-05,31.09712945531425
2025-10-06,73.9607403261528
2025-10-07,72.27981440964933
2025-10-08,70.59888849314586
2025-10-09,69.75842553489413
2025-10-10,53.78962932811113
2025-10-11,25.213888747552094
2025-10-12,28.57574058055904
2025-10-13,57.99194411936981
2025-10-14,70.59888849314586
2025-10-15,66.39657370188718
2025-10-16,68.9179625766424
2025-10-17,58.83240707762155
2025-10-18,26.05435170580383
2025-10-19,32.77805537181772
2025-10-20,72.27981440964933
2025-10-21,71.4393514513976
2025-10-22,73.12027736790107
2025-10-23,72.27981440964933
2025-10-24,59.67287003587329
2025-10-25,26.05435170580383
2025-10-26,33.618518330069456
2025-10-27,74.80120328440455
2025-10-28,75.64166624265629
2025-10-29,73.9607403261528
2025-10-30,77.32259215915975
2025-10-31,57.99194411936981
2025-11-01,27.735277622307304
2025-11-02,33.618518330069456
2025-11-03,73.9607403261528
2025-11-04,69.75842553489413
2025-11-05,71.4393514513976
2025-11-06,74.80120328440455
2025-11-07,64.71564778538371
2025-11-08,31.937592413565984
2025-11-09,34.4589812883212
2025-11-10,71.4393514513976
2025-11-11,62.1942589106285
2025-11-12,84.04629582517364
2025-11-13,73.9607403261528
2025-11-14,62.1942589106285
2025-11-15,31.09712945531425
2025-11-16,33.618518330069456
2025-11-17,77.32259215915975
2025-11-18,65.55611074363544
2025-11-19,63.87518482713197
2025-11-20,64.71564778538371
2025-11-21,52.10870341160766
2025-11-22,26.05435170580383
2025-11-23,26.05435170580383
2025-11-24,48.74685157860071
2025-11-25,42.02314791258682
2025-11-26,31.09712945531425
2025-11-27,17.649722123286466
2025-11-28,19.33064803978994
2025-11-29,22.692499872796883
2025-11-30,30.25666649706251
2025-12-01,64.71564778538371
2025-12-02,67.23703666013891
2025-12-03,63.03472186888023
2025-12-04,67.23703666013891
2025-12-05,52.9491663698594
2025-12-06,29.416203538810777
2025-12-07,31.09712945531425
2025-12-08,64.71564778538371
2025-12-09,61.353795952376764
2025-12-10,60.51333299412502
2025-12-11,59.0952077565488
2025-12-12,53.24388110681106
2025-12-13,26.83205629296846
2025-12-14,26.83205629296846
2025-12-15,55.08651680336
2025-12-16,49.817131412793586
2025-12-17,49.23519015362225
2025-12-18,44.3860362421817
2025-12-19,34.10578716012928
2025-12-20,17.553979949213243
2025-12-21,16.13157573179017
2025-12-22,25.40965207554539
2025-12-23,18.97638416663631
2025-12-24,16.13157573179017
2025-12-25,11.702653299475493
2025-12-26,14.127230255195766
2025-12-27,13.706998776069899
2025-12-28,14.127230255195766
2025-12-29,18.55615268751044
2025-12-30,18.55615268751044
2025-12-31,16.13157573179017
2026-01-01,14.127230255195766
2026-01-02,17.553979949213243
2026-01-03,17.133748470087372
2026-01-04,17.133748470087372
2026-01-05,35.107959898426486
2026-01-06,41.54122780733556
2026-01-07,44.3860362421817
2026-01-08,43.965804763055836
2026-01-09,42.96363202475863
2026-01-10,18.622120293482684
2026-01-11,22.113767848510687
2026-01-12,50.04694828873471
2026-01-13,54.70247836210538
2026-01-14,52.374713325420046
2026-01-15,53.538595843762714
2026-01-16,47.719183252049376
2026-01-17,23.277650366853354
2026-01-18,20.94988533016802
2026-01-19,31.42482799525203
2026-01-20,53.538595843762714
2026-01-21,58.19412591713339
2026-01-22,55.866360880448056
2026-01-23,50.04694828873471
2026-01-24,26.769297921881357
2026-01-25,27.933180440224028
2026-01-26,46.55530073370671
2026-01-27,54.70247836210538
2026-01-28,54.70247836210538
2026-01-29,61.685773472161394
2026-01-30,54.70247836210538
2026-01-31,31.42482799525203
2026-02-01,34.91647555028003
2026-02-02,61.685773472161394
2026-02-03,59.35800843547606
2026-02-04,61.685773472161394
2026-02-05,62.84965599050406
2026-02-06,53.538595843762714
2026-02-07,27.933180440224028
2026-02-08,27.933180440224028
2026-02-09,51.21083080707738
2026-02-10,64.01353850884672
2026-02-11,62.84965599050406
2026-02-12,59.35800843547606
2026-02-13,48.883065770392044
2026-02-14,27.933180440224028
2026-02-15,30.260945476909363
2026-02-16,45.39141821536404
2026-02-17,53.538595843762714
2026-02-18,57.030243398790724
2026-02-19,55.866360880448056
2026-02-20,52.374713325420046
2026-02-21,32.5887105135947
2026-02-22,32.5887105135947
2026-02-23,62.84965599050406
2026-02-24,62.84965599050406
2026-02-25,64.01353850884672
2026-02-26,64.01353850884672
2026-02-27,55.866360880448056
2026-02-28,30.260945476909363
2026-03-01,32.5887105135947
2026-03-02,67.50518606387473
2026-03-03,66.34130354553206
2026-03-04,64.01353850884672
2026-03-05,68.66906858221739
2026-03-06,77.98012872895875
2026-03-07,50.04694828873471
2026-03-08,48.883065770392044
2026-03-09,86.12730635735741
2026-03-10,87.29118887570009
2026-03-11,81.47177628398674
2026-03-12,82.63565880232942
2026-03-13,74.48848117393074
2026-03-14,52.374713325420046
2026-03-15,53.538595843762714
2026-03-16,83.79954132067208
2026-03-17,82.63565880232942
2026-03-18,81.47177628398674
2026-03-19,86.12730635735741
2026-03-20,80.30789376564408
2026-03-21,52.374713325420046
2026-03-22,55.866360880448056
2026-03-23,87.29118887570009
2026-03-24,86.12730635735741
2026-03-25,91.94671894907076
2026-03-26,96.60224902244143
2026-03-27,89.61895391238542
2026-03-28,66.34130354553206
2026-03-29,75.65236369227341
2026-03-30,93.11060146741342
2026-03-31,96.60224902244143
2026-04-01,97.76613154078409
2026-04-02,88.45507139404275
2026-04-03,70.99683361890273
2026-04-04,52.374713325420046
2026-04-05,59.35800843547606
2026-04-06,84.96342383901475
2026-04-07,98.93001405912676
2026-04-08,114.06048679758145
2026-04-09,114.06048679758145
2026-04-10,89.61895391238542
2026-04-11,58.19412591713339
2026-04-12,58.19412591713339
2026-04-13,89.61895391238542
2026-04-14,96.60224902244143
2026-04-15,90.78283643072808
2026-04-16,95.43836650409875
2026-04-17,89.61895391238542
2026-04-18,58.19412591713339
2026-04-19,59.35800843547606
2026-04-20,91.94671894907076
2026-04-21,98.93001405912676
2026-04-22,96.60224902244143
2026-04-23,101.2577790958121
2026-04-24,82.63565880232942
2026-04-25,60.521890953818726
2026-04-26,73.32459865558806
2026-04-27,91.94671894907076
2026-04-28,91.94671894907076
2026-04-29,88.45507139404275
2026-04-30,84.96342383901475
2026-05-01,75.65236369227341
2026-05-02,61.685773472161394
2026-05-03,66.34130354553206
2026-05-04,88.45507139404275
2026-05-05,83.79954132067208
2026-05-06,84.96342383901475
2026-05-07,84.96342383901475
2026-05-08,83.79954132067208
2026-05-09,45.39141821536404
2026-05-10,51.21083080707738
2026-05-11,79.1440112473014
2026-05-12,83.79954132067208
2026-05-13,88.45507139404275
2026-05-14,89.61895391238542
2026-05-15,76.81624621061607
2026-05-16,69.83295110056007
2026-05-17,72.1607161372454
2026-05-18,83.79954132067208
2026-05-19,87.29118887570009
2026-05-20,96.60224902244143
2026-05-21,82.63565880232942
2026-05-22,83.79954132067208
2026-05-23,76.81624621061607
2026-05-24,86.12730635735741
2026-05-25,93.11060146741342
2026-05-26,103.58554413249743
2026-05-27,98.93001405912676
2026-05-28,102.42166161415476
2026-05-29,90.78283643072808
2026-05-30,94.27448398575609
2026-05-31,116.38825183426678
