Time,senate
2024-12-01,17.363478260869563
2024-12-02,17.363478260869563
2024-12-03,26.045217391304345
2024-12-04,26.045217391304345
2024-12-05,26.045217391304345
2024-12-06,17.363478260869563
2024-12-07,8.681739130434782
2024-12-08,8.681739130434782
2024-12-09,17.363478260869563
2024-12-10,26.045217391304345
2024-12-11,26.045217391304345
2024-12-12,26.045217391304345
2024-12-13,26.045217391304345
2024-12-14,8.681739130434782
2024-12-15,8.681739130434782
2024-12-16,17.363478260869563
2024-12-17,26.045217391304345
2024-12-18,34.726956521739126
2024-12-19,34.726956521739126
2024-12-20,34.726956521739126
2024-12-21,69.45391304347825
2024-12-22,17.363478260869563
2024-12-23,8.681739130434782
2024-12-24,8.681739130434782
2024-12-25,8.681739130434782
2024-12-26,8.681739130434782
2024-12-27,8.681739130434782
2024-12-28,8.681739130434782
2024-12-29,8.681739130434782
2024-12-30,8.681739130434782
2024-12-31,8.681739130434782
2025-01-01,8.681739130434782
2025-01-02,8.681739130434782
2025-01-03,17.363478260869563
2025-01-04,8.681739130434782
2025-01-05,8.681739130434782
2025-01-06,17.363478260869563
2025-01-07,17.363478260869563
2025-01-08,17.363478260869563
2025-01-09,17.363478260869563
2025-01-10,17.363478260869563
2025-01-11,8.681739130434782
2025-01-12,8.681739130434782
2025-01-13,17.363478260869563
2025-01-14,34.726956521739126
2025-01-15,34.726956521739126
2025-01-16,26.045217391304345
2025-01-17,26.045217391304345
2025-01-18,17.363478260869563
2025-01-19,17.363478260869563
2025-01-20,26.045217391304345
2025-01-21,26.045217391304345
2025-01-22,26.045217391304345
2025-01-23,26.045217391304345
2025-01-24,26.045217391304345
2025-01-25,43.408695652173904
2025-01-26,17.363478260869563
2025-01-27,26.045217391304345
2025-01-28,34.726956521739126
2025-01-29,52.09043478260869
2025-01-30,43.408695652173904
2025-01-31,34.726956521739126
2025-02-01,26.045217391304345
2025-02-02,17.363478260869563
2025-02-03,26.045217391304345
2025-02-04,43.408695652173904
2025-02-05,43.408695652173904
2025-02-06,34.726956521739126
2025-02-07,26.045217391304345
2025-02-08,17.363478260869563
2025-02-09,17.363478260869563
2025-02-10,26.045217391304345
2025-02-11,26.045217391304345
2025-02-12,34.726956521739126
2025-02-13,34.726956521739126
2025-02-14,26.045217391304345
2025-02-15,17.363478260869563
2025-02-16,8.681739130434782
2025-02-17,17.363478260869563
2025-02-18,26.045217391304345
2025-02-19,26.045217391304345
2025-02-20,34.726956521739126
2025-02-21,26.045217391304345
2025-02-22,17.363478260869563
2025-02-23,8.681739130434782
2025-02-24,26.045217391304345
2025-02-25,26.045217391304345
2025-02-26,34.726956521739126
2025-02-27,26.045217391304345
2025-02-28,26.045217391304345
2025-03-01,17.363478260869563
2025-03-02,8.681739130434782
2025-03-03,26.045217391304345
2025-03-04,34.726956521739126
2025-03-05,34.726956521739126
2025-03-06,26.045217391304345
2025-03-07,17.363478260869563
2025-03-08,17.363478260869563
2025-03-09,8.681739130434782
2025-03-10,17.363478260869563
2025-03-11,26.045217391304345
2025-03-12,43.408695652173904
2025-03-13,60.772173913043474
2025-03-14,95.4991304347826
2025-03-15,34.726956521739126
2025-03-16,17.363478260869563
2025-03-17,17.363478260869563
2025-03-18,17.363478260869563
2025-03-19,26.045217391304345
2025-03-20,17.363478260869563
2025-03-21,17.363478260869563
2025-03-22,8.681739130434782
2025-03-23,8.681739130434782
2025-03-24,17.363478260869563
2025-03-25,26.045217391304345
2025-03-26,34.726956521739126
2025-03-27,26.045217391304345
2025-03-28,26.045217391304345
2025-03-29,8.681739130434782
2025-03-30,8.681739130434782
2025-03-31,17.363478260869563
2025-04-01,52.09043478260869
2025-04-02,52.09043478260869
2025-04-03,43.408695652173904
2025-04-04,26.045217391304345
2025-04-05,17.363478260869563
2025-04-06,17.363478260869563
2025-04-07,26.045217391304345
2025-04-08,26.045217391304345
2025-04-09,26.045217391304345
2025-04-10,26.045217391304345
2025-04-11,26.045217391304345
2025-04-12,8.681739130434782
2025-04-13,8.681739130434782
2025-04-14,17.363478260869563
2025-04-15,18.810434782608695
2025-04-16,18.08695652173913
2025-04-17,17.363478260869563
2025-04-18,15.193043478260869
2025-04-19,7.958260869565216
2025-04-20,8.681739130434782
2025-04-21,16.639999999999997
2025-04-22,17.363478260869563
2025-04-23,17.363478260869563
2025-04-24,17.363478260869563
2025-04-25,15.916521739130433
2025-04-26,7.958260869565216
2025-04-27,8.681739130434782
2025-04-28,16.639999999999997
2025-04-29,18.08695652173913
2025-04-30,18.08695652173913
2025-05-01,23.874782608695647
2025-05-02,17.363478260869563
2025-05-03,8.681739130434782
2025-05-04,9.405217391304348
2025-05-05,17.363478260869563
2025-05-06,23.874782608695647
2025-05-07,18.08695652173913
2025-05-08,17.363478260869563
2025-05-09,16.639999999999997
2025-05-10,8.681739130434782
2025-05-11,7.958260869565216
2025-05-12,16.639999999999997
2025-05-13,17.363478260869563
2025-05-14,17.363478260869563
2025-05-15,17.363478260869563
2025-05-16,13.022608695652172
2025-05-17,7.234782608695651
2025-05-18,7.234782608695651
2025-05-19,17.363478260869563
2025-05-20,20.257391304347824
2025-05-21,21.704347826086952
2025-05-22,50.64347826086956
2025-05-23,33.279999999999994
2025-05-24,18.810434782608695
2025-05-25,17.363478260869563
2025-05-26,17.363478260869563
2025-05-27,23.151304347826084
2025-05-28,23.151304347826084
2025-05-29,20.257391304347824
2025-05-30,17.363478260869563
2025-05-31,11.575652173913042
2025-06-01,11.575652173913042
2025-06-02,17.363478260869563
2025-06-03,21.704347826086952
2025-06-04,21.704347826086952
2025-06-05,20.257391304347824
2025-06-06,18.810434782608695
2025-06-07,10.128695652173912
2025-06-08,10.128695652173912
2025-06-09,15.916521739130433
2025-06-10,18.810434782608695
2025-06-11,20.257391304347824
2025-06-12,21.704347826086952
2025-06-13,17.363478260869563
2025-06-14,14.469565217391303
2025-06-15,11.575652173913042
2025-06-16,18.810434782608695
2025-06-17,30.386086956521737
2025-06-18,21.704347826086952
2025-06-19,15.916521739130433
2025-06-20,15.916521739130433
2025-06-21,14.469565217391303
2025-06-22,14.469565217391303
2025-06-23,18.810434782608695
2025-06-24,23.151304347826084
2025-06-25,21.704347826086952
2025-06-26,26.045217391304345
2025-06-27,28.939130434782605
2025-06-28,30.386086956521737
2025-06-29,72.34782608695652
2025-06-30,66.55999999999999
2025-07-01,117.20347826086955
2025-07-02,49.19652173913043
2025-07-03,40.51478260869565
2025-07-04,21.704347826086952
2025-07-05,11.575652173913042
2025-07-06,10.128695652173912
2025-07-07,13.022608695652172
2025-07-08,13.022608695652172
2025-07-09,14.469565217391303
2025-07-10,15.916521739130433
2025-07-11,13.022608695652172
2025-07-12,7.234782608695651
2025-07-13,7.234782608695651
2025-07-14,11.575652173913042
2025-07-15,14.469565217391303
2025-07-16,17.363478260869563
2025-07-17,24.598260869565216
2025-07-18,13.022608695652172
2025-07-19,14.469565217391303
2025-07-20,14.469565217391303
2025-07-21,15.916521739130433
2025-07-22,17.363478260869563
2025-07-23,15.916521739130433
2025-07-24,15.916521739130433
2025-07-25,13.022608695652172
2025-07-26,13.022608695652172
2025-07-27,11.575652173913042
2025-07-28,17.363478260869563
2025-07-29,24.598260869565216
2025-07-30,24.598260869565216
2025-07-31,26.045217391304345
2025-08-01,21.704347826086952
2025-08-02,11.575652173913042
2025-08-03,11.575652173913042
2025-08-04,13.022608695652172
2025-08-05,13.022608695652172
2025-08-06,15.916521739130433
2025-08-07,13.022608695652172
2025-08-08,11.575652173913042
2025-08-09,7.234782608695651
2025-08-10,8.681739130434782
2025-08-11,11.575652173913042
2025-08-12,13.022608695652172
2025-08-13,10.128695652173912
2025-08-14,11.575652173913042
2025-08-15,10.128695652173912
2025-08-16,5.787826086956521
2025-08-17,5.787826086956521
2025-08-18,10.128695652173912
2025-08-19,11.575652173913042
2025-08-20,11.575652173913042
2025-08-21,13.022608695652172
2025-08-22,11.575652173913042
2025-08-23,7.234782608695651
2025-08-24,7.234782608695651
2025-08-25,11.575652173913042
2025-08-26,11.575652173913042
2025-08-27,20.257391304347824
2025-08-28,15.916521739130433
2025-08-29,14.469565217391303
2025-08-30,8.681739130434782
2025-08-31,7.234782608695651
2025-09-01,8.681739130434782
2025-09-02,14.469565217391303
2025-09-03,15.916521739130433
2025-09-04,21.704347826086952
2025-09-05,15.916521739130433
2025-09-06,8.681739130434782
2025-09-07,8.681739130434782
2025-09-08,17.363478260869563
2025-09-09,18.810434782608695
2025-09-10,18.810434782608695
2025-09-11,20.257391304347824
2025-09-12,18.810434782608695
2025-09-13,10.128695652173912
2025-09-14,10.128695652173912
2025-09-15,18.810434782608695
2025-09-16,21.704347826086952
2025-09-17,23.151304347826084
2025-09-18,21.704347826086952
2025-09-19,27.492173913043473
2025-09-20,14.469565217391303
2025-09-21,11.575652173913042
2025-09-22,18.810434782608695
2025-09-23,18.810434782608695
2025-09-24,18.810434782608695
2025-09-25,18.810434782608695
2025-09-26,17.363478260869563
2025-09-27,10.128695652173912
2025-09-28,8.681739130434782
2025-09-29,20.257391304347824
2025-09-30,34.726956521739126
2025-10-01,43.408695652173904
2025-10-02,24.598260869565216
2025-10-03,27.492173913043473
2025-10-04,13.022608695652172
2025-10-05,10.128695652173912
2025-10-06,28.939130434782605
2025-10-07,34.726956521739126
2025-10-08,31.833043478260866
2025-10-09,33.279999999999994
2025-10-10,23.151304347826084
2025-10-11,11.575652173913042
2025-10-12,10.128695652173912
2025-10-13,17.363478260869563
2025-10-14,33.279999999999994
2025-10-15,33.279999999999994
2025-10-16,31.833043478260866
2025-10-17,26.045217391304345
2025-10-18,17.363478260869563
2025-10-19,13.022608695652172
2025-10-20,31.833043478260866
2025-10-21,28.939130434782605
2025-10-22,36.17391304347826
2025-10-23,36.17391304347826
2025-10-24,27.492173913043473
2025-10-25,13.022608695652172
2025-10-26,14.469565217391303
2025-10-27,28.939130434782605
2025-10-28,34.726956521739126
2025-10-29,37.62086956521739
2025-10-30,46.30260869565217
2025-10-31,41.96173913043478
2025-11-01,20.257391304347824
2025-11-02,17.363478260869563
2025-11-03,31.833043478260866
2025-11-04,39.067826086956515
2025-11-05,75.24173913043478
2025-11-06,47.7495652173913
2025-11-07,56.43130434782608
2025-11-08,36.17391304347826
2025-11-09,44.855652173913036
2025-11-10,144.69565217391303
2025-11-11,65.11304347826086
2025-11-12,37.62086956521739
2025-11-13,31.833043478260866
2025-11-14,21.704347826086952
2025-11-15,13.022608695652172
2025-11-16,13.022608695652172
2025-11-17,21.704347826086952
2025-11-18,36.17391304347826
2025-11-19,49.19652173913043
2025-11-20,24.598260869565216
2025-11-21,18.810434782608695
2025-11-22,14.469565217391303
2025-11-23,11.575652173913042
2025-11-24,14.469565217391303
2025-11-25,14.469565217391303
2025-11-26,10.128695652173912
2025-11-27,7.234782608695651
2025-11-28,7.234782608695651
2025-11-29,7.234782608695651
2025-11-30,8.681739130434782
2025-12-01,15.916521739130433
2025-12-02,18.810434782608695
2025-12-03,20.257391304347824
2025-12-04,18.810434782608695
2025-12-05,17.363478260869563
2025-12-06,10.128695652173912
2025-12-07,10.128695652173912
2025-12-08,21.704347826086952
2025-12-09,26.045217391304345
2025-12-10,23.151304347826084
2025-12-11,25.32173913043478
2025-12-12,23.87478260869565
2025-12-13,13.022608695652172
2025-12-14,11.575652173913042
2025-12-15,17.363478260869563
2025-12-16,18.810434782608695
2025-12-17,22.427826086956518
2025-12-18,23.151304347826084
2025-12-19,15.916521739130433
2025-12-20,10.128695652173912
2025-12-21,8.681739130434782
2025-12-22,10.128695652173912
2025-12-23,10.128695652173912
2025-12-24,7.234782608695651
2025-12-25,7.234782608695651
2025-12-26,8.681739130434782
2025-12-27,8.681739130434782
2025-12-28,8.681739130434782
2025-12-29,9.405217391304348
2025-12-30,9.405217391304348
2025-12-31,11.575652173913042
2026-01-01,8.681739130434782
2026-01-02,8.681739130434782
2026-01-03,10.128695652173912
2026-01-04,10.128695652173912
2026-01-05,14.469565217391303
2026-01-06,17.363478260869563
2026-01-07,20.98086956521739
2026-01-08,27.492173913043473
2026-01-09,26.045217391304345
2026-01-10,15.916521739130433
2026-01-11,13.022608695652172
2026-01-12,23.151304347826084
2026-01-13,27.492173913043473
2026-01-14,27.492173913043473
2026-01-15,28.939130434782605
2026-01-16,23.151304347826084
2026-01-17,15.916521739130433
2026-01-18,15.916521739130433
2026-01-19,18.810434782608695
2026-01-20,23.151304347826084
2026-01-21,24.598260869565216
2026-01-22,24.598260869565216
2026-01-23,23.151304347826084
2026-01-24,23.151304347826084
2026-01-25,28.939130434782605
2026-01-26,27.492173913043473
2026-01-27,28.939130434782605
2026-01-28,31.833043478260866
2026-01-29,52.09043478260869
2026-01-30,46.30260869565217
2026-01-31,33.279999999999994
2026-02-01,54.984347826086946
2026-02-02,36.17391304347826
2026-02-03,36.17391304347826
2026-02-04,39.067826086956515
2026-02-05,39.067826086956515
2026-02-06,33.279999999999994
2026-02-07,23.151304347826084
2026-02-08,26.045217391304345
2026-02-09,24.598260869565216
2026-02-10,27.492173913043473
2026-02-11,27.492173913043473
2026-02-12,36.17391304347826
2026-02-13,31.833043478260866
2026-02-14,27.492173913043473
2026-02-15,26.045217391304345
2026-02-16,28.939130434782605
2026-02-17,40.51478260869565
2026-02-18,39.067826086956515
2026-02-19,33.279999999999994
2026-02-20,27.492173913043473
2026-02-21,24.598260869565216
2026-02-22,23.151304347826084
2026-02-23,27.492173913043473
2026-02-24,28.939130434782605
2026-02-25,33.279999999999994
2026-02-26,36.17391304347826
2026-02-27,36.17391304347826
2026-02-28,23.151304347826084
2026-03-01,20.257391304347824
2026-03-02,28.939130434782605
2026-03-03,57.87826086956521
2026-03-04,144.69565217391303
2026-03-05,79.58260869565217
2026-03-06,41.96173913043478
2026-03-07,24.598260869565216
2026-03-08,24.598260869565216
2026-03-09,39.067826086956515
2026-03-10,30.386086956521737
2026-03-11,30.386086956521737
2026-03-12,28.939130434782605
2026-03-13,26.045217391304345
2026-03-14,21.704347826086952
2026-03-15,20.257391304347824
2026-03-16,26.045217391304345
2026-03-17,41.96173913043478
2026-03-18,49.19652173913043
2026-03-19,31.833043478260866
2026-03-20,26.045217391304345
2026-03-21,23.151304347826084
2026-03-22,23.151304347826084
2026-03-23,27.492173913043473
2026-03-24,30.386086956521737
2026-03-25,30.386086956521737
2026-03-26,30.386086956521737
2026-03-27,39.067826086956515
2026-03-28,26.045217391304345
2026-03-29,21.704347826086952
2026-03-30,24.598260869565216
2026-03-31,24.598260869565216
2026-04-01,21.704347826086952
2026-04-02,21.704347826086952
2026-04-03,17.363478260869563
2026-04-04,14.469565217391303
2026-04-05,14.469565217391303
2026-04-06,20.257391304347824
2026-04-07,24.598260869565216
2026-04-08,24.598260869565216
2026-04-09,20.257391304347824
2026-04-10,21.704347826086952
2026-04-11,14.469565217391303
2026-04-12,14.469565217391303
2026-04-13,21.704347826086952
2026-04-14,23.151304347826084
2026-04-15,24.598260869565216
2026-04-16,28.939130434782605
2026-04-17,26.045217391304345
2026-04-18,17.363478260869563
2026-04-19,18.810434782608695
2026-04-20,23.151304347826084
2026-04-21,26.045217391304345
2026-04-22,27.492173913043473
2026-04-23,28.939130434782605
2026-04-24,21.704347826086952
2026-04-25,15.916521739130433
2026-04-26,18.810434782608695
2026-04-27,21.704347826086952
2026-04-28,21.704347826086952
2026-04-29,23.151304347826084
2026-04-30,31.833043478260866
2026-05-01,30.386086956521737
2026-05-02,20.257391304347824
2026-05-03,20.257391304347824
2026-05-04,24.598260869565216
2026-05-05,34.726956521739126
2026-05-06,46.30260869565217
2026-05-07,36.17391304347826
2026-05-08,24.598260869565216
2026-05-09,21.704347826086952
2026-05-10,20.257391304347824
2026-05-11,26.045217391304345
2026-05-12,28.939130434782605
2026-05-13,34.726956521739126
2026-05-14,34.726956521739126
2026-05-15,27.492173913043473
2026-05-16,23.151304347826084
2026-05-17,28.939130434782605
2026-05-18,26.045217391304345
2026-05-19,57.87826086956521
2026-05-20,57.87826086956521
2026-05-21,31.833043478260866
2026-05-22,24.598260869565216
2026-05-23,26.045217391304345
2026-05-24,20.257391304347824
2026-05-25,18.810434782608695
2026-05-26,28.939130434782605
2026-05-27,52.09043478260869
2026-05-28,27.492173913043473
2026-05-29,23.151304347826084
2026-05-30,21.704347826086952
2026-05-31,26.045217391304345
