Time,olympics_2024
2024-12-02,0.13953488372093023
2024-12-03,0.16279069767441862
2024-12-04,0.13953488372093023
2024-12-05,0.13953488372093023
2024-12-06,0.16279069767441862
2024-12-07,0.23255813953488372
2024-12-08,0.18604651162790697
2024-12-09,0.13953488372093023
2024-12-10,0.13953488372093023
2024-12-11,0.13953488372093023
2024-12-12,0.16279069767441862
2024-12-13,0.13953488372093023
2024-12-14,0.16279069767441862
2024-12-15,0.16279069767441862
2024-12-16,0.16279069767441862
2024-12-17,0.16279069767441862
2024-12-18,0.11627906976744186
2024-12-19,0.16279069767441862
2024-12-20,0.16279069767441862
2024-12-21,0.13953488372093023
2024-12-22,0.16279069767441862
2024-12-23,0.11627906976744186
2024-12-24,0.13953488372093023
2024-12-25,0.13953488372093023
2024-12-26,0.13953488372093023
2024-12-27,0.16279069767441862
2024-12-28,0.16279069767441862
2024-12-29,0.16279069767441862
2024-12-30,0.13953488372093023
2024-12-31,0.13953488372093023
2025-01-01,0.18604651162790697
2025-01-02,0.13953488372093023
2025-01-03,0.13953488372093023
2025-01-04,0.09302325581395349
2025-01-05,0.11627906976744186
2025-01-06,0.16279069767441862
2025-01-07,0.13953488372093023
2025-01-08,0.11627906976744186
2025-01-09,0.18604651162790697
2025-01-10,0.13953488372093023
2025-01-11,0.18604651162790697
2025-01-12,0.13953488372093023
2025-01-13,0.13953488372093023
2025-01-14,0.16279069767441862
2025-01-15,0.16279069767441862
2025-01-16,0.11627906976744186
2025-01-17,0.11627906976744186
2025-01-18,0.13953488372093023
2025-01-19,0.11627906976744186
2025-01-20,0.11627906976744186
2025-01-21,0.11627906976744186
2025-01-22,0.11627906976744186
2025-01-23,0.13953488372093023
2025-01-24,0.13953488372093023
2025-01-25,0.16279069767441862
2025-01-26,0.13953488372093023
2025-01-27,0.13953488372093023
2025-01-28,0.11627906976744186
2025-01-29,0.20930232558139533
2025-01-30,0.13953488372093023
2025-01-31,0.11627906976744186
2025-02-01,0.11627906976744186
2025-02-02,0.13953488372093023
2025-02-03,0.11627906976744186
2025-02-04,0.11627906976744186
2025-02-05,0.11627906976744186
2025-02-06,0.13953488372093023
2025-02-07,0.13953488372093023
2025-02-08,0.11627906976744186
2025-02-09,0.16279069767441862
2025-02-10,0.16279069767441862
2025-02-11,0.11627906976744186
2025-02-12,0.11627906976744186
2025-02-13,0.11627906976744186
2025-02-14,0.11627906976744186
2025-02-15,0.11627906976744186
2025-02-16,0.13953488372093023
2025-02-17,0.13953488372093023
2025-02-18,0.20930232558139533
2025-02-19,0.27906976744186046
2025-02-20,0.23255813953488372
2025-02-21,0.2558139534883721
2025-02-22,0.27906976744186046
2025-02-23,0.3023255813953488
2025-02-24,0.20930232558139533
2025-02-25,0.18604651162790697
2025-02-26,0.16279069767441862
2025-02-27,0.13953488372093023
2025-02-28,0.16279069767441862
2025-03-01,0.16279069767441862
2025-03-02,0.16279069767441862
2025-03-03,0.13953488372093023
2025-03-04,0.09302325581395349
2025-03-05,0.11627906976744186
2025-03-06,0.11627906976744186
2025-03-07,0.13953488372093023
2025-03-08,0.13953488372093023
2025-03-09,0.13953488372093023
2025-03-10,0.13953488372093023
2025-03-11,0.09302325581395349
2025-03-12,0.09302325581395349
2025-03-13,0.11627906976744186
2025-03-14,0.11627906976744186
2025-03-15,0.11627906976744186
2025-03-16,0.11627906976744186
2025-03-17,0.09302325581395349
2025-03-18,0.09302325581395349
2025-03-19,0.06976744186046512
2025-03-20,0.09302325581395349
2025-03-21,0.09302325581395349
2025-03-22,0.11627906976744186
2025-03-23,0.13953488372093023
2025-03-24,0.09302325581395349
2025-03-25,0.11627906976744186
2025-03-26,0.11627906976744186
2025-03-27,0.09302325581395349
2025-03-28,0.09302325581395349
2025-03-29,0.11627906976744186
2025-03-30,0.11627906976744186
2025-03-31,0.09302325581395349
2025-04-01,0.06976744186046512
2025-04-02,0.06976744186046512
2025-04-03,0.09302325581395349
2025-04-04,0.09302325581395349
2025-04-05,0.11627906976744186
2025-04-06,0.09302325581395349
2025-04-07,0.09302325581395349
2025-04-08,0.09302325581395349
2025-04-09,0.09302325581395349
2025-04-10,0.11627906976744186
2025-04-11,0.09302325581395349
2025-04-12,0.09302325581395349
2025-04-13,0.11627906976744186
2025-04-14,0.09302325581395349
2025-04-15,0.09819121447028423
2025-04-16,0.08850129198966408
2025-04-17,0.09496124031007752
2025-04-18,0.09173126614987079
2025-04-19,0.09819121447028423
2025-04-20,0.11950904392764858
2025-04-21,0.10981912144702842
2025-04-22,0.08850129198966408
2025-04-23,0.06718346253229973
2025-04-24,0.09496124031007752
2025-04-25,0.09173126614987079
2025-04-26,0.648578811369509
2025-04-27,0.11627906976744186
2025-04-28,0.11304909560723514
2025-04-29,0.07364341085271317
2025-04-30,0.09173126614987079
2025-05-01,0.09496124031007752
2025-05-02,0.09819121447028423
2025-05-03,0.11627906976744186
2025-05-04,0.13436692506459946
2025-05-05,0.09173126614987079
2025-05-06,0.09819121447028423
2025-05-07,0.09819121447028423
2025-05-08,0.09496124031007752
2025-05-09,0.09173126614987079
2025-05-10,0.09173126614987079
2025-05-11,0.11627906976744186
2025-05-12,0.09819121447028423
2025-05-13,0.09496124031007752
2025-05-14,0.08850129198966408
2025-05-15,0.08397932816537468
2025-05-16,0.07751937984496124
2025-05-17,0.09689922480620154
2025-05-18,0.0904392764857881
2025-05-19,0.0904392764857881
2025-05-20,0.0904392764857881
2025-05-21,0.11627906976744186
2025-05-22,0.08397932816537468
2025-05-23,0.08397932816537468
2025-05-24,0.05167958656330749
2025-05-25,0.10335917312661498
2025-05-26,0.08397932816537468
2025-05-27,0.08397932816537468
2025-05-28,0.07751937984496124
2025-05-29,0.07751937984496124
2025-05-30,0.09689922480620154
2025-05-31,0.10335917312661498
2025-06-01,0.11627906976744186
2025-06-02,0.09689922480620154
2025-06-03,0.10335917312661498
2025-06-04,0.10981912144702842
2025-06-05,0.10335917312661498
2025-06-06,0.11627906976744186
2025-06-07,0.1421188630490956
2025-06-08,0.12919896640826872
2025-06-09,0.09689922480620154
2025-06-10,0.10981912144702842
2025-06-11,0.0904392764857881
2025-06-12,0.09689922480620154
2025-06-13,0.09689922480620154
2025-06-14,0.12919896640826872
2025-06-15,0.12919896640826872
2025-06-16,0.10981912144702842
2025-06-17,0.08397932816537468
2025-06-18,0.08397932816537468
2025-06-19,0.12273901808785528
2025-06-20,0.08397932816537468
2025-06-21,0.12273901808785528
2025-06-22,0.10335917312661498
2025-06-23,0.0904392764857881
2025-06-24,0.09689922480620154
2025-06-25,0.0904392764857881
2025-06-26,0.10335917312661498
2025-06-27,0.0904392764857881
2025-06-28,0.08397932816537468
2025-06-29,0.10981912144702842
2025-06-30,0.10981912144702842
2025-07-01,0.0904392764857881
2025-07-02,0.07751937984496124
2025-07-03,0.10335917312661498
2025-07-04,0.12273901808785528
2025-07-05,0.12273901808785528
2025-07-06,0.11627906976744186
2025-07-07,0.10335917312661498
2025-07-08,0.10335917312661498
2025-07-09,0.10981912144702842
2025-07-10,0.09689922480620154
2025-07-11,0.10335917312661498
2025-07-12,0.10335917312661498
2025-07-13,0.12273901808785528
2025-07-14,0.10335917312661498
2025-07-15,0.08397932816537468
2025-07-16,0.09689922480620154
2025-07-17,0.18733850129198965
2025-07-18,0.10335917312661498
2025-07-19,0.4069767441860465
2025-07-20,0.31007751937984496
2025-07-21,0.34883720930232553
2025-07-22,0.17441860465116277
2025-07-23,0.19379844961240308
2025-07-24,0.16795865633074936
2025-07-25,0.15503875968992248
2025-07-26,0.38113695090439276
2025-07-27,0.38113695090439276
2025-07-28,0.2713178294573643
2025-07-29,0.4780361757105943
2025-07-30,0.49095607235142114
2025-07-31,0.5555555555555555
2025-08-01,0.4780361757105943
2025-08-02,0.11627906976744186
2025-08-03,0.13565891472868216
2025-08-04,0.16149870801033592
2025-08-05,0.31653746770025837
2025-08-06,0.20025839793281652
2025-08-07,0.12273901808785528
2025-08-08,0.0904392764857881
2025-08-09,0.15503875968992248
2025-08-10,0.14857881136950904
2025-08-11,0.12919896640826872
2025-08-12,0.0904392764857881
2025-08-13,0.0710594315245478
2025-08-14,0.06459948320413436
2025-08-15,0.12919896640826872
2025-08-16,0.05813953488372093
2025-08-17,0.07751937984496124
2025-08-18,0.06459948320413436
2025-08-19,0.08397932816537468
2025-08-20,0.0710594315245478
2025-08-21,0.0710594315245478
2025-08-22,0.0710594315245478
2025-08-23,0.08397932816537468
2025-08-24,0.06459948320413436
2025-08-25,0.06459948320413436
2025-08-26,0.07751937984496124
2025-08-27,0.06459948320413436
2025-08-28,0.05813953488372093
2025-08-29,0.0710594315245478
2025-08-30,0.05813953488372093
2025-08-31,0.07751937984496124
2025-09-01,0.0710594315245478
2025-09-02,0.05813953488372093
2025-09-03,0.0710594315245478
2025-09-04,0.06459948320413436
2025-09-05,0.07751937984496124
2025-09-06,0.07751937984496124
2025-09-07,0.05167958656330749
2025-09-08,0.06459948320413436
2025-09-09,0.06459948320413436
2025-09-10,0.06459948320413436
2025-09-11,0.05167958656330749
2025-09-12,0.04521963824289405
2025-09-13,0.09689922480620154
2025-09-14,0.08397932816537468
2025-09-15,0.0710594315245478
2025-09-16,0.06459948320413436
2025-09-17,0.09689922480620154
2025-09-18,0.07751937984496124
2025-09-19,0.09689922480620154
2025-09-20,0.0904392764857881
2025-09-21,0.0904392764857881
2025-09-22,0.08397932816537468
2025-09-23,0.06459948320413436
2025-09-24,0.08397932816537468
2025-09-25,0.06459948320413436
2025-09-26,0.06459948320413436
2025-09-27,0.0710594315245478
2025-09-28,0.0710594315245478
2025-09-29,0.08397932816537468
2025-09-30,0.06459948320413436
2025-10-01,0.06459948320413436
2025-10-02,0.05813953488372093
2025-10-03,0.05813953488372093
2025-10-04,0.05813953488372093
2025-10-05,0.05813953488372093
2025-10-06,0.05167958656330749
2025-10-07,0.07751937984496124
2025-10-08,0.06459948320413436
2025-10-09,0.05813953488372093
2025-10-10,0.05813953488372093
2025-10-11,0.05813953488372093
2025-10-12,0.07751937984496124
2025-10-13,0.0710594315245478
2025-10-14,0.05813953488372093
2025-10-15,0.0710594315245478
2025-10-16,0.08397932816537468
2025-10-17,0.05813953488372093
2025-10-18,0.07751937984496124
2025-10-19,0.0710594315245478
2025-10-20,0.04521963824289405
2025-10-21,0.0710594315245478
2025-10-22,0.05813953488372093
2025-10-23,0.04521963824289405
2025-10-24,0.04521963824289405
2025-10-25,0.0710594315245478
2025-10-26,0.0710594315245478
2025-10-27,0.0710594315245478
2025-10-28,0.05167958656330749
2025-10-29,0.08397932816537468
2025-10-30,0.0904392764857881
2025-10-31,0.0904392764857881
2025-11-01,0.07751937984496124
2025-11-02,0.09689922480620154
2025-11-03,0.10335917312661498
2025-11-04,0.08397932816537468
2025-11-05,0.08397932816537468
2025-11-06,0.12273901808785528
2025-11-07,0.07751937984496124
2025-11-08,0.0904392764857881
2025-11-09,0.10335917312661498
2025-11-10,0.12919896640826872
2025-11-11,0.0904392764857881
2025-11-12,0.09689922480620154
2025-11-13,0.10981912144702842
2025-11-14,0.08397932816537468
2025-11-15,0.10335917312661498
2025-11-16,0.10981912144702842
2025-11-17,0.12919896640826872
2025-11-18,0.09689922480620154
2025-11-19,0.10981912144702842
2025-11-20,0.09689922480620154
2025-11-21,0.11627906976744186
2025-11-22,0.09689922480620154
2025-11-23,0.07751937984496124
2025-11-24,0.10981912144702842
2025-11-25,0.10335917312661498
2025-11-26,0.10981912144702842
2025-11-27,0.12919896640826872
2025-11-28,0.10981912144702842
2025-11-29,0.06459948320413436
2025-11-30,0.09689922480620154
2025-12-01,0.12273901808785528
2025-12-02,0.09689922480620154
2025-12-03,0.09689922480620154
2025-12-04,0.10335917312661498
2025-12-05,0.12919896640826872
2025-12-06,0.13565891472868216
2025-12-07,0.12919896640826872
2025-12-08,0.12919896640826872
2025-12-09,0.13565891472868216
2025-12-10,0.13565891472868216
2025-12-11,0.1429263565891473
2025-12-12,0.13969638242894056
2025-12-13,0.1300064599483204
2025-12-14,0.10981912144702843
2025-12-15,0.11304909560723514
2025-12-16,0.10981912144702843
2025-12-17,0.10981912144702843
2025-12-18,0.10981912144702843
2025-12-19,0.11627906976744186
2025-12-20,0.07994186046511628
2025-12-21,0.083171834625323
2025-12-22,0.083171834625323
2025-12-23,0.07994186046511628
2025-12-24,0.1065891472868217
2025-12-25,0.08963178294573643
2025-12-26,0.10981912144702843
2025-12-27,0.10981912144702843
2025-12-28,0.10981912144702843
2025-12-29,0.13646640826873385
2025-12-30,0.08640180878552972
2025-12-31,0.1065891472868217
2026-01-01,0.1065891472868217
2026-01-02,0.08640180878552972
2026-01-03,0.10981912144702843
2026-01-04,0.11304909560723514
2026-01-05,0.1065891472868217
2026-01-06,0.10981912144702843
2026-01-07,0.13646640826873385
2026-01-08,0.21963824289405687
2026-01-09,0.1695736434108527
2026-01-10,0.13727390180878554
2026-01-11,0.16472868217054265
2026-01-12,0.13727390180878554
2026-01-13,0.2745478036175711
2026-01-14,0.24709302325581398
2026-01-15,0.21963824289405687
2026-01-16,0.16472868217054265
2026-01-17,0.13727390180878554
2026-01-18,0.19218346253229976
2026-01-19,0.24709302325581398
2026-01-20,0.19218346253229976
2026-01-21,0.2745478036175711
2026-01-22,0.24709302325581398
2026-01-23,0.21963824289405687
2026-01-24,0.3020025839793282
2026-01-25,0.3294573643410853
2026-01-26,0.3020025839793282
2026-01-27,0.24709302325581398
2026-01-28,0.24709302325581398
2026-01-29,0.24709302325581398
2026-01-30,0.3020025839793282
2026-01-31,0.43927648578811374
2026-02-01,0.49418604651162795
2026-02-02,0.3020025839793282
2026-02-03,0.3843669250645995
2026-02-04,0.7138242894056848
2026-02-05,0.9609173126614988
2026-02-06,1.510012919896641
2026-02-07,2.7454780361757107
2026-02-08,1.757105943152455
2026-02-09,1.0432816537467702
2026-02-10,1.1256459948320414
2026-02-11,0.9609173126614988
2026-02-12,0.7961886304909561
2026-02-13,0.9334625322997416
2026-02-14,1.0432816537467702
2026-02-15,1.4551033591731268
2026-02-16,1.1805555555555556
2026-02-17,0.9883720930232559
2026-02-18,1.0432816537467702
2026-02-19,1.0707364341085273
2026-02-20,1.262919896640827
2026-02-21,1.3452842377260983
2026-02-22,2.1963824289405687
2026-02-23,1.4001937984496124
2026-02-24,0.6314599483204135
2026-02-25,0.41182170542635665
2026-02-26,0.3843669250645995
2026-02-27,0.3294573643410853
2026-02-28,0.19218346253229976
2026-03-01,0.16472868217054265
2026-03-02,0.3294573643410853
2026-03-03,0.3294573643410853
2026-03-04,0.21963824289405687
2026-03-05,0.24709302325581398
2026-03-06,0.21963824289405687
2026-03-07,0.21963824289405687
2026-03-08,0.24709302325581398
2026-03-09,0.16472868217054265
2026-03-10,0.19218346253229976
2026-03-11,0.19218346253229976
2026-03-12,0.19218346253229976
2026-03-13,0.13727390180878554
2026-03-14,0.19218346253229976
2026-03-15,0.19218346253229976
2026-03-16,0.16472868217054265
2026-03-17,0.19218346253229976
2026-03-18,0.21963824289405687
2026-03-19,0.2745478036175711
2026-03-20,0.2745478036175711
2026-03-21,0.2745478036175711
2026-03-22,0.21963824289405687
2026-03-23,0.19218346253229976
2026-03-24,0.19218346253229976
2026-03-25,0.19218346253229976
2026-03-26,0.19218346253229976
2026-03-27,0.19218346253229976
2026-03-28,0.21963824289405687
2026-03-29,0.21963824289405687
2026-03-30,0.16472868217054265
2026-03-31,0.16472868217054265
2026-04-01,0.19218346253229976
2026-04-02,0.21963824289405687
2026-04-03,0.3020025839793282
2026-04-04,0.2745478036175711
2026-04-05,0.3020025839793282
2026-04-06,0.24709302325581398
2026-04-07,0.24709302325581398
2026-04-08,0.3020025839793282
2026-04-09,0.2745478036175711
2026-04-10,0.2745478036175711
2026-04-11,0.19218346253229976
2026-04-12,0.24709302325581398
2026-04-13,0.19218346253229976
2026-04-14,0.3020025839793282
2026-04-15,0.24709302325581398
2026-04-16,0.21963824289405687
2026-04-17,0.2745478036175711
2026-04-18,0.19218346253229976
2026-04-19,0.16472868217054265
2026-04-20,0.16472868217054265
2026-04-21,0.19218346253229976
2026-04-22,0.21963824289405687
2026-04-23,0.19218346253229976
2026-04-24,0.16472868217054265
2026-04-25,0.21963824289405687
2026-04-26,0.21963824289405687
2026-04-27,0.16472868217054265
2026-04-28,0.16472868217054265
2026-04-29,0.19218346253229976
2026-04-30,0.19218346253229976
2026-05-01,0.24709302325581398
2026-05-02,0.19218346253229976
2026-05-03,0.2745478036175711
2026-05-04,0.13727390180878554
2026-05-05,0.21963824289405687
2026-05-06,0.4667312661498708
2026-05-07,0.2745478036175711
2026-05-08,0.24709302325581398
2026-05-09,0.21963824289405687
2026-05-10,0.24709302325581398
2026-05-11,0.19218346253229976
2026-05-12,0.19218346253229976
2026-05-13,0.24709302325581398
2026-05-14,0.19218346253229976
2026-05-15,0.16472868217054265
2026-05-16,0.10981912144702843
2026-05-17,0.13727390180878554
2026-05-18,0.10981912144702843
2026-05-19,0.13727390180878554
2026-05-20,0.16472868217054265
2026-05-21,0.10981912144702843
2026-05-22,0.16472868217054265
2026-05-23,0.16472868217054265
2026-05-24,0.13727390180878554
2026-05-25,0.16472868217054265
2026-05-26,0.16472868217054265
2026-05-27,0.21963824289405687
2026-05-28,0.19218346253229976
2026-05-29,0.19218346253229976
2026-05-30,0.10981912144702843
2026-05-31,0.21963824289405687
