Time,ice_cream_near_me
2024-09-22,37.282065850563356
2024-09-23,15.879398417832542
2024-09-24,13.117763910383404
2024-09-25,14.498581164107973
2024-09-26,14.498581164107973
2024-09-27,16.569807044694826
2024-09-28,31.758796835665084
2024-09-29,33.83002271625194
2024-09-30,17.950624298419395
2024-10-01,15.188989790970258
2024-10-02,15.188989790970258
2024-10-03,15.188989790970258
2024-10-04,19.331441552143964
2024-10-05,35.90124859683879
2024-10-06,37.282065850563356
2024-10-07,16.569807044694826
2024-10-08,13.808172537245689
2024-10-09,15.188989790970258
2024-10-10,14.498581164107973
2024-10-11,20.712258805868533
2024-10-12,35.90124859683879
2024-10-13,35.90124859683879
2024-10-14,19.331441552143964
2024-10-15,13.117763910383404
2024-10-16,12.42735528352112
2024-10-17,14.498581164107973
2024-10-18,17.260215671557113
2024-10-19,31.0683882088028
2024-10-20,33.83002271625194
2024-10-21,16.569807044694826
2024-10-22,15.188989790970258
2024-10-23,13.808172537245689
2024-10-24,13.808172537245689
2024-10-25,15.879398417832542
2024-10-26,28.997162328215946
2024-10-27,27.616345074491377
2024-10-28,12.42735528352112
2024-10-29,12.42735528352112
2024-10-30,11.046538029796551
2024-10-31,11.046538029796551
2024-11-01,15.879398417832542
2024-11-02,24.164301940179953
2024-11-03,23.47389331331767
2024-11-04,13.117763910383404
2024-11-05,12.42735528352112
2024-11-06,8.975312149209698
2024-11-07,11.046538029796551
2024-11-08,13.808172537245689
2024-11-09,25.545119193904526
2024-11-10,25.545119193904526
2024-11-11,16.569807044694826
2024-11-12,12.42735528352112
2024-11-13,9.665720776071982
2024-11-14,11.736946656658835
2024-11-15,12.42735528352112
2024-11-16,21.402667432730816
2024-11-17,24.85471056704224
2024-11-18,12.42735528352112
2024-11-19,11.046538029796551
2024-11-20,11.736946656658835
2024-11-21,11.046538029796551
2024-11-22,11.046538029796551
2024-11-23,18.641032925281678
2024-11-24,24.164301940179953
2024-11-25,15.188989790970258
2024-11-26,13.117763910383404
2024-11-27,15.188989790970258
2024-11-28,19.331441552143964
2024-11-29,17.950624298419395
2024-11-30,15.879398417832542
2024-12-01,18.641032925281678
2024-12-02,9.665720776071982
2024-12-03,8.284903522347413
2024-12-04,7.594494895485129
2024-12-05,8.975312149209698
2024-12-06,8.975312149209698
2024-12-07,16.569807044694826
2024-12-08,18.641032925281678
2024-12-09,10.356129402934267
2024-12-10,9.665720776071982
2024-12-11,10.356129402934267
2024-12-12,9.665720776071982
2024-12-13,11.046538029796551
2024-12-14,18.641032925281678
2024-12-15,21.402667432730816
2024-12-16,11.736946656658835
2024-12-17,10.356129402934267
2024-12-18,11.046538029796551
2024-12-19,11.736946656658835
2024-12-20,13.808172537245689
2024-12-21,16.569807044694826
2024-12-22,19.331441552143964
2024-12-23,14.498581164107973
2024-12-24,15.879398417832542
2024-12-25,19.331441552143964
2024-12-26,17.950624298419395
2024-12-27,19.331441552143964
2024-12-28,25.545119193904526
2024-12-29,28.306753701353664
2024-12-30,22.783484686455388
2024-12-31,22.783484686455388
2025-01-01,26.92593644762909
2025-01-02,20.712258805868533
2025-01-03,17.260215671557113
2025-01-04,20.712258805868533
2025-01-05,23.47389331331767
2025-01-06,11.046538029796551
2025-01-07,9.665720776071982
2025-01-08,9.665720776071982
2025-01-09,9.665720776071982
2025-01-10,11.046538029796551
2025-01-11,18.641032925281678
2025-01-12,19.331441552143964
2025-01-13,11.046538029796551
2025-01-14,9.665720776071982
2025-01-15,10.356129402934267
2025-01-16,10.356129402934267
2025-01-17,12.42735528352112
2025-01-18,23.47389331331767
2025-01-19,23.47389331331767
2025-01-20,15.188989790970258
2025-01-21,11.046538029796551
2025-01-22,10.356129402934267
2025-01-23,9.665720776071982
2025-01-24,11.736946656658835
2025-01-25,22.093076059593102
2025-01-26,24.85471056704224
2025-01-27,12.42735528352112
2025-01-28,11.046538029796551
2025-01-29,13.117763910383404
2025-01-30,11.736946656658835
2025-01-31,14.498581164107973
2025-02-01,26.23552782076681
2025-02-02,28.306753701353664
2025-02-03,13.808172537245689
2025-02-04,13.117763910383404
2025-02-05,12.42735528352112
2025-02-06,12.42735528352112
2025-02-07,14.498581164107973
2025-02-08,24.164301940179953
2025-02-09,24.164301940179953
2025-02-10,11.736946656658835
2025-02-11,10.356129402934267
2025-02-12,10.356129402934267
2025-02-13,11.046538029796551
2025-02-14,15.188989790970258
2025-02-15,28.306753701353664
2025-02-16,27.616345074491377
2025-02-17,17.950624298419395
2025-02-18,12.42735528352112
2025-02-19,12.42735528352112
2025-02-20,13.117763910383404
2025-02-21,13.117763910383404
2025-02-22,26.92593644762909
2025-02-23,30.377979581940515
2025-02-24,15.879398417832542
2025-02-25,15.879398417832542
2025-02-26,15.879398417832542
2025-02-27,13.808172537245689
2025-02-28,17.260215671557113
2025-03-01,35.210839969976504
2025-03-02,33.83002271625194
2025-03-03,18.641032925281678
2025-03-04,15.188989790970258
2025-03-05,15.188989790970258
2025-03-06,14.498581164107973
2025-03-07,15.879398417832542
2025-03-08,35.210839969976504
2025-03-09,43.49574349232392
2025-03-10,23.47389331331767
2025-03-11,24.164301940179953
2025-03-12,21.402667432730816
2025-03-13,22.093076059593102
2025-03-14,26.92593644762909
2025-03-15,44.87656074604849
2025-03-16,46.257377999773055
2025-03-17,23.47389331331767
2025-03-18,24.164301940179953
2025-03-19,26.92593644762909
2025-03-20,24.85471056704224
2025-03-21,24.85471056704224
2025-03-22,46.257377999773055
2025-03-23,48.32860388035991
2025-03-24,23.47389331331767
2025-03-25,22.783484686455388
2025-03-26,21.402667432730816
2025-03-27,22.783484686455388
2025-03-28,26.23552782076681
2025-03-29,49.70942113408448
2025-03-30,46.257377999773055
2025-03-31,22.783484686455388
2025-04-01,20.02185017900625
2025-04-02,17.950624298419395
2025-04-03,17.950624298419395
2025-04-04,23.47389331331767
2025-04-05,44.186152119186204
2025-04-06,44.87656074604849
2025-04-07,20.712258805868533
2025-04-08,15.188989790970258
2025-04-09,15.879398417832542
2025-04-10,17.950624298419395
2025-04-11,22.783484686455388
2025-04-12,44.87656074604849
2025-04-13,44.87656074604849
2025-04-14,25.545119193904526
2025-04-15,22.99433311011284
2025-04-16,21.555370240225706
2025-04-17,24.43329597999997
2025-04-18,35.19644469607218
2025-04-19,48.837519151918656
2025-04-20,54.59337063146719
2025-04-21,24.43329597999997
2025-04-22,22.620055988600413
2025-04-23,24.778500293431115
2025-04-24,24.778500293431115
2025-04-25,26.217463163318246
2025-04-26,45.614389098713254
2025-04-27,50.995963456749365
2025-04-28,30.16007465146722
2025-04-29,22.274851675169273
2025-04-30,23.33953742354398
2025-05-01,23.713814545056405
2025-05-02,26.93694459826181
2025-05-03,46.33387053365682
2025-05-04,45.614389098713254
2025-05-05,23.713814545056405
2025-05-06,21.555370240225706
2025-05-07,22.620055988600413
2025-05-08,24.059018858487548
2025-05-09,24.778500293431115
2025-05-10,50.65075914331822
2025-05-11,69.32820364376965
2025-05-12,31.59903752135435
2025-05-13,22.620055988600413
2025-05-14,22.99433311011284
2025-05-15,24.702290019819987
2025-05-16,29.193615477969075
2025-05-17,51.65024276871452
2025-05-18,53.14735125476421
2025-05-19,26.199398505869684
2025-05-20,23.95373577679514
2025-05-21,22.45662729074544
2025-05-22,22.45662729074544
2025-05-23,29.942169720993924
2025-05-24,49.404580039639974
2025-05-25,63.627110657112084
2025-05-26,63.627110657112084
2025-05-27,25.450844262844836
2025-05-28,22.45662729074544
2025-05-29,23.95373577679514
2025-05-30,29.193615477969075
2025-05-31,49.404580039639974
2025-06-01,55.393013983838756
2025-06-02,32.18783245006847
2025-06-03,32.93638669309332
2025-06-04,29.942169720993924
2025-06-05,32.18783245006847
2025-06-06,33.68494093611816
2025-06-07,51.65024276871452
2025-06-08,55.393013983838756
2025-06-09,32.18783245006847
2025-06-10,30.690723964018773
2025-06-11,32.93638669309332
2025-06-12,33.68494093611816
2025-06-13,34.43349517914301
2025-06-14,53.89590549778906
2025-06-15,59.88433944198785
2025-06-16,35.18204942216786
2025-06-17,29.942169720993924
2025-06-18,29.942169720993924
2025-06-19,38.9248206372921
2025-06-20,41.919037609391495
2025-06-21,62.878556414087235
2025-06-22,71.11265308736057
2025-06-23,40.4219291233418
2025-06-24,37.4277121512424
2025-06-25,35.18204942216786
2025-06-26,35.18204942216786
2025-06-27,36.679157908217555
2025-06-28,56.141568226863605
2025-06-29,66.62132762921148
2025-06-30,37.4277121512424
2025-07-01,35.930603665192706
2025-07-02,35.930603665192706
2025-07-03,41.919037609391495
2025-07-04,62.878556414087235
2025-07-05,73.35831581643511
2025-07-06,72.60976157341027
2025-07-07,41.919037609391495
2025-07-08,33.68494093611816
2025-07-09,32.93638669309332
2025-07-10,32.18783245006847
2025-07-11,37.4277121512424
2025-07-12,57.6386767129133
2025-07-13,63.627110657112084
2025-07-14,41.170483366366646
2025-07-15,35.18204942216786
2025-07-16,33.68494093611816
2025-07-17,33.68494093611816
2025-07-18,38.9248206372921
2025-07-19,57.6386767129133
2025-07-20,74.8554243024848
2025-07-21,39.67337488031695
2025-07-22,34.43349517914301
2025-07-23,34.43349517914301
2025-07-24,34.43349517914301
2025-07-25,38.17626639426725
2025-07-26,58.38723095593815
2025-07-27,59.88433944198785
2025-07-28,35.930603665192706
2025-07-29,32.93638669309332
2025-07-30,31.439278207043618
2025-07-31,32.18783245006847
2025-08-01,33.68494093611816
2025-08-02,54.64445974081391
2025-08-03,61.381447928037545
2025-08-04,35.18204942216786
2025-08-05,32.18783245006847
2025-08-06,29.942169720993924
2025-08-07,30.690723964018773
2025-08-08,34.43349517914301
2025-08-09,55.393013983838756
2025-08-10,59.135785198963
2025-08-11,33.68494093611816
2025-08-12,29.193615477969075
2025-08-13,26.94795274889453
2025-08-14,27.696506991919378
2025-08-15,31.439278207043618
2025-08-16,50.15313428266482
2025-08-17,54.64445974081391
2025-08-18,26.94795274889453
2025-08-19,24.702290019819987
2025-08-20,23.20518153377029
2025-08-21,23.20518153377029
2025-08-22,26.94795274889453
2025-08-23,45.66180882451573
2025-08-24,50.15313428266482
2025-08-25,24.702290019819987
2025-08-26,20.2109645616709
2025-08-27,20.2109645616709
2025-08-28,20.2109645616709
2025-08-29,24.702290019819987
2025-08-30,41.919037609391495
2025-08-31,58.38723095593815
2025-09-01,50.90168852568967
2025-09-02,20.2109645616709
2025-09-03,17.216747589571504
2025-09-04,15.719639103521809
2025-09-05,21.708073047720593
2025-09-06,33.68494093611816
2025-09-07,33.68494093611816
2025-09-08,17.965301832596353
2025-09-09,16.46819334654666
2025-09-10,14.222530617472113
2025-09-11,16.46819334654666
2025-09-12,20.959518804695747
2025-09-13,35.18204942216786
2025-09-14,38.17626639426725
2025-09-15,19.46241031864605
2025-09-16,16.46819334654666
2025-09-17,15.719639103521809
2025-09-18,16.46819334654666
2025-09-19,19.46241031864605
2025-09-20,38.17626639426725
2025-09-21,36.679157908217555
2025-09-22,17.216747589571504
2025-09-23,14.971084860496962
2025-09-24,14.971084860496962
2025-09-25,14.971084860496962
2025-09-26,20.2109645616709
2025-09-27,36.679157908217555
2025-09-28,37.4277121512424
2025-09-29,15.719639103521809
2025-09-30,15.719639103521809
2025-10-01,15.719639103521809
2025-10-02,15.719639103521809
2025-10-03,17.965301832596353
2025-10-04,35.18204942216786
2025-10-05,38.9248206372921
2025-10-06,17.216747589571504
2025-10-07,14.222530617472113
2025-10-08,14.971084860496962
2025-10-09,14.222530617472113
2025-10-10,17.965301832596353
2025-10-11,31.439278207043618
2025-10-12,31.439278207043618
2025-10-13,19.46241031864605
2025-10-14,13.473976374447265
2025-10-15,14.222530617472113
2025-10-16,14.222530617472113
2025-10-17,17.965301832596353
2025-10-18,32.18783245006847
2025-10-19,30.690723964018773
2025-10-20,15.719639103521809
2025-10-21,12.725422131422418
2025-10-22,12.725422131422418
2025-10-23,12.725422131422418
2025-10-24,14.971084860496962
2025-10-25,24.702290019819987
2025-10-26,26.94795274889453
2025-10-27,11.97686788839757
2025-10-28,11.22831364537272
2025-10-29,10.479759402347874
2025-10-30,10.479759402347874
2025-10-31,13.473976374447265
2025-11-01,19.46241031864605
2025-11-02,20.2109645616709
2025-11-03,11.97686788839757
2025-11-04,9.731205159323025
2025-11-05,11.22831364537272
2025-11-06,11.22831364537272
2025-11-07,13.473976374447265
2025-11-08,24.702290019819987
2025-11-09,24.702290019819987
2025-11-10,11.97686788839757
2025-11-11,11.22831364537272
2025-11-12,9.731205159323025
2025-11-13,10.479759402347874
2025-11-14,13.473976374447265
2025-11-15,22.45662729074544
2025-11-16,23.20518153377029
2025-11-17,11.97686788839757
2025-11-18,11.22831364537272
2025-11-19,11.97686788839757
2025-11-20,14.222530617472113
2025-11-21,13.473976374447265
2025-11-22,21.708073047720593
2025-11-23,22.45662729074544
2025-11-24,15.719639103521809
2025-11-25,14.971084860496962
2025-11-26,15.719639103521809
2025-11-27,17.965301832596353
2025-11-28,17.216747589571504
2025-11-29,17.216747589571504
2025-11-30,19.46241031864605
2025-12-01,10.479759402347874
2025-12-02,8.982650916298176
2025-12-03,10.479759402347874
2025-12-04,9.731205159323025
2025-12-05,11.97686788839757
2025-12-06,17.965301832596353
2025-12-07,20.959518804695747
2025-12-08,11.22831364537272
2025-12-09,11.22831364537272
2025-12-10,11.22831364537272
2025-12-11,11.738653004716955
2025-12-12,12.04129611316528
2025-12-13,18.436221291260345
2025-12-14,18.738864399708667
2025-12-15,12.718216343126029
2025-12-16,12.04129611316528
2025-12-17,11.738653004716955
2025-12-18,12.04129611316528
2025-12-19,13.697779681535103
2025-12-20,18.061944169747917
2025-12-21,19.415784629669417
2025-12-22,15.728540371417349
2025-12-23,15.728540371417349
2025-12-24,17.759301061299595
2025-12-25,21.44654531955166
2025-12-26,20.769625089590917
2025-12-27,24.08259222633056
2025-12-28,25.436432686252058
2025-12-29,19.415784629669417
2025-12-30,18.738864399708667
2025-12-31,18.061944169747917
2026-01-01,24.456869347842982
2026-01-02,25.133789577803732
2026-01-03,26.113352916212804
2026-01-04,23.779949117882232
2026-01-05,16.708103709826425
2026-01-06,12.718216343126029
2026-01-07,14.374699911495851
2026-01-08,15.728540371417349
2026-01-09,16.405460601378095
2026-01-10,26.027307326555928
2026-01-11,25.42202110965928
2026-01-12,16.342727856209535
2026-01-13,13.31629677172629
2026-01-14,14.526869205519588
2026-01-15,13.31629677172629
2026-01-16,13.921582988622939
2026-01-17,23.60616245896933
2026-01-18,26.63259354345258
2026-01-19,21.790303808279383
2026-01-20,13.31629677172629
2026-01-21,13.31629677172629
2026-01-22,13.31629677172629
2026-01-23,13.31629677172629
2026-01-24,18.763872723796133
2026-01-25,18.158586506899486
2026-01-26,13.921582988622939
2026-01-27,12.10572433793299
2026-01-28,12.10572433793299
2026-01-29,13.31629677172629
2026-01-30,15.132155422416238
2026-01-31,23.000876242072682
2026-02-01,24.816734892762632
2026-02-02,14.526869205519588
2026-02-03,14.526869205519588
2026-02-04,15.132155422416238
2026-02-05,19.369158940692785
2026-02-06,16.342727856209535
2026-02-07,30.264310844832476
2026-02-08,31.474883278625775
2026-02-09,21.18501759138273
2026-02-10,22.395590025176034
2026-02-11,16.342727856209535
2026-02-12,15.737441639312888
2026-02-13,22.395590025176034
2026-02-14,36.92245923069562
2026-02-15,41.15946274897217
2026-02-16,29.65902462793583
2026-02-17,26.63259354345258
2026-02-18,21.18501759138273
2026-02-19,20.579731374486084
2026-02-20,21.790303808279383
2026-02-21,34.501314363109024
2026-02-22,31.474883278625775
2026-02-23,19.974445157589436
2026-02-24,16.948014073106187
2026-02-25,18.763872723796133
2026-02-26,22.395590025176034
2026-02-27,24.21144867586598
2026-02-28,34.501314363109024
2026-03-01,38.73831788138557
2026-03-02,18.763872723796133
2026-03-03,15.737441639312888
2026-03-04,15.737441639312888
2026-03-05,17.553300290002838
2026-03-06,21.18501759138273
2026-03-07,36.31717301379897
2026-03-08,45.39646626724871
2026-03-09,30.869597061729124
2026-03-10,25.42202110965928
2026-03-11,23.000876242072682
2026-03-12,19.369158940692785
2026-03-13,23.000876242072682
2026-03-14,38.73831788138557
2026-03-15,43.580607616558765
2026-03-16,21.790303808279383
2026-03-17,17.553300290002838
2026-03-18,20.579731374486084
2026-03-19,24.816734892762632
2026-03-20,31.474883278625775
2026-03-21,51.44932843621521
2026-03-22,52.65990087000851
2026-03-23,21.790303808279383
2026-03-24,20.579731374486084
2026-03-25,21.18501759138273
2026-03-26,25.42202110965928
2026-03-27,24.21144867586598
2026-03-28,38.73831788138557
2026-03-29,49.02818356862861
2026-03-30,30.869597061729124
2026-03-31,26.027307326555928
2026-04-01,23.000876242072682
2026-04-02,23.60616245896933
2026-04-03,31.474883278625775
2026-04-04,41.76474896586882
2026-04-05,42.975321399662114
2026-04-06,24.21144867586598
2026-04-07,21.18501759138273
2026-04-08,23.000876242072682
2026-04-09,27.23787976034923
2026-04-10,30.264310844832476
2026-04-11,44.79118005035207
2026-04-12,46.001752484145364
2026-04-13,24.816734892762632
2026-04-14,27.843165977245878
2026-04-15,24.816734892762632
2026-04-16,25.42202110965928
2026-04-17,29.053738411039177
2026-04-18,46.607038701042015
2026-04-19,44.18589383345542
2026-04-20,26.027307326555928
2026-04-21,21.790303808279383
2026-04-22,23.000876242072682
2026-04-23,24.816734892762632
2026-04-24,27.843165977245878
2026-04-25,42.37003518276546
2026-04-26,46.607038701042015
2026-04-27,27.23787976034923
2026-04-28,21.790303808279383
2026-04-29,20.579731374486084
2026-04-30,24.816734892762632
2026-05-01,26.027307326555928
2026-05-02,43.580607616558765
2026-05-03,49.633469785525264
2026-05-04,29.053738411039177
2026-05-05,26.63259354345258
2026-05-06,23.000876242072682
2026-05-07,23.60616245896933
2026-05-08,26.027307326555928
2026-05-09,42.975321399662114
2026-05-10,56.29161817138841
2026-05-11,27.23787976034923
2026-05-12,23.60616245896933
2026-05-13,22.395590025176034
2026-05-14,24.816734892762632
2026-05-15,30.869597061729124
2026-05-16,53.26518708690516
2026-05-17,60.52862168966495
2026-05-18,32.68545571241907
2026-05-19,30.264310844832476
2026-05-20,29.053738411039177
2026-05-21,26.027307326555928
2026-05-22,31.474883278625775
2026-05-23,46.607038701042015
2026-05-24,52.65990087000851
2026-05-25,60.52862168966495
2026-05-26,32.080169495522426
2026-05-27,29.65902462793583
2026-05-28,32.080169495522426
2026-05-29,35.106600580005676
2026-05-30,50.84404221931856
2026-05-31,55.686331954491756
