Time,black_panther_2
2024-08-31,1.1385216638413218
2024-09-01,0.8986324348418817
2024-09-02,1.378410892840762
2024-09-03,0.9586047420917416
2024-09-04,0.9286185884668117
2024-09-05,1.2130109609506374
2024-09-06,0.6287570522175114
2024-09-07,0.9586047420917416
2024-09-08,0.9286185884668117
2024-09-09,0.8086739739670916
2024-09-10,0.7187155130923015
2024-09-11,0.824143137732566
2024-09-12,0.49429544785833585
2024-09-13,0.7187155130923015
2024-09-14,0.8386601275920216
2024-09-15,1.3484247392158317
2024-09-16,0.6287570522175114
2024-09-17,0.928149825928464
2024-09-18,1.3303480838307982
2024-09-19,0.8043965158046688
2024-09-20,0.5878282230880272
2024-09-21,1.2684714287689007
2024-09-22,0.9590881534594127
2024-09-23,0.8662731708665663
2024-09-24,0.5878282230880272
2024-09-25,0.8972114983975151
2024-09-26,1.206594773707003
2024-09-27,1.0209648085213103
2024-09-28,1.2994097562998494
2024-09-29,1.206594773707003
2024-09-30,0.8043965158046688
2024-10-01,0.7115815332118224
2024-10-02,0.6497048781499247
2024-10-03,0.5878282230880272
2024-10-04,0.9900264809903615
2024-10-05,1.082841463583208
2024-10-06,0.8662731708665663
2024-10-07,0.7425198607427711
2024-10-08,0.7115815332118224
2024-10-09,0.8043965158046688
2024-10-10,0.49501324049518075
2024-10-11,0.5878282230880272
2024-10-12,0.7734581882737199
2024-10-13,0.6806432056808736
2024-10-14,0.8353348433356175
2024-10-15,0.8662731708665663
2024-10-16,0.49501324049518075
2024-10-17,0.5259515680261295
2024-10-18,0.8662731708665663
2024-10-19,0.8972114983975151
2024-10-20,0.928149825928464
2024-10-21,0.5878282230880272
2024-10-22,0.5878282230880272
2024-10-23,0.5568898955570784
2024-10-24,0.0
2024-10-25,0.6497048781499247
2024-10-26,0.8353348433356175
2024-10-27,0.6497048781499247
2024-10-28,0.5878282230880272
2024-10-29,0.6497048781499247
2024-10-30,0.6497048781499247
2024-10-31,0.43313658543328315
2024-11-01,0.7734581882737199
2024-11-02,0.6187665506189759
2024-11-03,0.6187665506189759
2024-11-04,0.5259515680261295
2024-11-05,0.49501324049518075
2024-11-06,0.37125993037138555
2024-11-07,0.464074912964232
2024-11-08,0.5568898955570784
2024-11-09,0.8972114983975151
2024-11-10,0.5259515680261295
2024-11-11,0.43313658543328315
2024-11-12,1.670669686671235
2024-11-13,1.7944229967950303
2024-11-14,1.3922247388926958
2024-11-15,1.1447181186451054
2024-11-16,1.3303480838307982
2024-11-17,0.8043965158046688
2024-11-18,0.9900264809903615
2024-11-19,1.1137797911141567
2024-11-20,0.7115815332118224
2024-11-21,0.9900264809903615
2024-11-22,1.082841463583208
2024-11-23,0.7734581882737199
2024-11-24,1.206594773707003
2024-11-25,0.8972114983975151
2024-11-26,0.6187665506189759
2024-11-27,0.6497048781499247
2024-11-28,1.3922247388926958
2024-11-29,0.8353348433356175
2024-11-30,1.1137797911141567
2024-12-01,1.1756564461760544
2024-12-02,0.6187665506189759
2024-12-03,0.7115815332118224
2024-12-04,0.6187665506189759
2024-12-05,0.5878282230880272
2024-12-06,0.49501324049518075
2024-12-07,0.5878282230880272
2024-12-08,0.6497048781499247
2024-12-09,0.8043965158046688
2024-12-10,0.6806432056808736
2024-12-11,0.6187665506189759
2024-12-12,0.6187665506189759
2024-12-13,0.7115815332118224
2024-12-14,0.8043965158046688
2024-12-15,0.6497048781499247
2024-12-16,0.8972114983975151
2024-12-17,1.0209648085213103
2024-12-18,1.1137797911141567
2024-12-19,0.928149825928464
2024-12-20,0.8662731708665663
2024-12-21,0.6187665506189759
2024-12-22,1.0209648085213103
2024-12-23,0.8043965158046688
2024-12-24,1.2994097562998494
2024-12-25,1.2375331012379518
2024-12-26,1.2684714287689007
2024-12-27,1.4231630664236448
2024-12-28,0.9900264809903615
2024-12-29,1.2684714287689007
2024-12-30,0.8043965158046688
2024-12-31,1.0209648085213103
2025-01-01,1.3303480838307982
2025-01-02,1.2994097562998494
2025-01-03,0.6187665506189759
2025-01-04,1.4850397214855422
2025-01-05,0.928149825928464
2025-01-06,1.082841463583208
2025-01-07,1.1447181186451054
2025-01-08,0.9590881534594127
2025-01-09,1.1447181186451054
2025-01-10,0.7734581882737199
2025-01-11,1.1447181186451054
2025-01-12,0.9590881534594127
2025-01-13,0.9590881534594127
2025-01-14,0.6497048781499247
2025-01-15,0.9900264809903615
2025-01-16,0.7734581882737199
2025-01-17,1.051903136052259
2025-01-18,0.8972114983975151
2025-01-19,0.9590881534594127
2025-01-20,1.6087930316093375
2025-01-21,0.9900264809903615
2025-01-22,0.8043965158046688
2025-01-23,0.8353348433356175
2025-01-24,0.8043965158046688
2025-01-25,0.9900264809903615
2025-01-26,0.8353348433356175
2025-01-27,0.9590881534594127
2025-01-28,0.5259515680261295
2025-01-29,0.8972114983975151
2025-01-30,1.082841463583208
2025-01-31,0.928149825928464
2025-02-01,0.928149825928464
2025-02-02,2.2275595822283134
2025-02-03,0.9900264809903615
2025-02-04,0.928149825928464
2025-02-05,1.3303480838307982
2025-02-06,1.0209648085213103
2025-02-07,0.6497048781499247
2025-02-08,2.134744599635467
2025-02-09,1.4850397214855422
2025-02-10,1.5159780490164911
2025-02-11,1.1447181186451054
2025-02-12,1.980052961980723
2025-02-13,0.9900264809903615
2025-02-14,1.6087930316093375
2025-02-15,1.7325463417331326
2025-02-16,3.0938327530948797
2025-02-17,1.825361324325979
2025-02-18,1.7944229967950303
2025-02-19,1.3303480838307982
2025-02-20,1.4541013939545935
2025-02-21,1.7944229967950303
2025-02-22,1.4541013939545935
2025-02-23,1.856299651856928
2025-02-24,1.206594773707003
2025-02-25,0.9590881534594127
2025-02-26,0.9900264809903615
2025-02-27,0.8972114983975151
2025-02-28,0.8353348433356175
2025-03-01,1.5159780490164911
2025-03-02,1.670669686671235
2025-03-03,1.1137797911141567
2025-03-04,1.051903136052259
2025-03-05,1.1447181186451054
2025-03-06,1.1447181186451054
2025-03-07,1.0209648085213103
2025-03-08,0.6497048781499247
2025-03-09,1.082841463583208
2025-03-10,1.856299651856928
2025-03-11,0.9590881534594127
2025-03-12,0.9900264809903615
2025-03-13,0.6806432056808736
2025-03-14,0.6806432056808736
2025-03-15,1.5469163765474399
2025-03-16,0.9900264809903615
2025-03-17,1.361286411361747
2025-03-18,0.7425198607427711
2025-03-19,0.9590881534594127
2025-03-20,0.7425198607427711
2025-03-21,1.0209648085213103
2025-03-22,0.9900264809903615
2025-03-23,1.4850397214855422
2025-03-24,0.9590881534594127
2025-03-25,0.6806432056808736
2025-03-26,1.5469163765474399
2025-03-27,1.4231630664236448
2025-03-28,1.5469163765474399
2025-03-29,1.7325463417331326
2025-03-30,1.825361324325979
2025-03-31,1.2375331012379518
2025-04-01,0.6806432056808736
2025-04-02,1.1137797911141567
2025-04-03,0.8662731708665663
2025-04-04,1.051903136052259
2025-04-05,0.928149825928464
2025-04-06,1.3303480838307982
2025-04-07,1.670669686671235
2025-04-08,0.928149825928464
2025-04-09,0.8972114983975151
2025-04-10,0.7115815332118224
2025-04-11,0.8972114983975151
2025-04-12,1.6397313591402862
2025-04-13,1.4541013939545935
2025-04-14,1.082841463583208
2025-04-15,0.5946459396411997
2025-04-16,0.8340653374946818
2025-04-17,0.7143556385679408
2025-04-18,0.9923774177328347
2025-04-19,0.8997034913445368
2025-04-20,1.6140591299124776
2025-04-21,1.073484735348164
2025-04-22,0.7143556385679408
2025-04-23,1.2703991968977286
2025-04-24,1.2433634243592855
2025-04-25,1.007846581498309
2025-04-26,0.8881368825715681
2025-04-27,1.3901088958244698
2025-04-28,0.9653416451943916
2025-04-29,0.6487174847180859
2025-04-30,0.8726677188060936
2025-05-01,1.2047610430478737
2025-05-02,1.3360373507475836
2025-05-03,1.2317968155863168
2025-05-04,1.3901088958244698
2025-05-05,1.2047610430478737
2025-05-06,1.073484735348164
2025-05-07,1.3090015782091404
2025-05-08,0.9923774177328347
2025-05-09,1.1661586617364619
2025-05-10,1.3901088958244698
2025-05-11,1.7067330563007754
2025-05-12,0.5560435583297879
2025-05-13,0.9923774177328347
2025-05-14,1.2047610430478737
2025-05-15,1.3417266176643687
2025-05-16,1.0409947895671827
2025-05-17,1.5036591404859305
2025-05-18,1.7581245334912419
2025-05-19,0.8790622667456209
2025-05-20,1.06412800711312
2025-05-21,1.2029273123887445
2025-05-22,1.06412800711312
2025-05-23,0.5783304386484348
2025-05-24,0.8096626141078088
2025-05-25,1.642458445761555
2025-05-26,1.8043909685831168
2025-05-27,0.8559290491996836
2025-05-28,1.0178615720212454
2025-05-29,0.9947283544753079
2025-05-30,0.6245968737403096
2025-05-31,1.3648598352103063
2025-06-01,1.2029273123887445
2025-06-02,1.1566608772968696
2025-06-03,0.46266435091874786
2025-06-04,0.46266435091874786
2025-06-05,1.3185934001184314
2025-06-06,2.1051227966803028
2025-06-07,1.943190273858741
2025-06-08,1.827524186129054
2025-06-09,1.4573927053940559
2025-06-10,1.110394442204995
2025-06-11,0.9253287018374957
2025-06-12,0.7171297439240591
2025-06-13,1.1335276597509323
2025-06-14,1.0409947895671827
2025-06-15,1.3879930527562436
2025-06-16,0.9715951369293705
2025-06-17,0.9947283544753079
2025-06-18,0.8559290491996836
2025-06-19,1.5036591404859305
2025-06-20,1.3417266176643687
2025-06-21,1.7349913159453045
2025-06-22,1.7581245334912419
2025-06-23,1.0872612246590574
2025-06-24,0.8096626141078088
2025-06-25,1.6193252282156176
2025-06-26,2.3133217545937392
2025-06-27,1.3648598352103063
2025-06-28,1.943190273858741
2025-06-29,1.2491937474806192
2025-06-30,1.3648598352103063
2025-07-01,1.3879930527562436
2025-07-02,1.827524186129054
2025-07-03,1.295460182572494
2025-07-04,1.2491937474806192
2025-07-05,1.7349913159453045
2025-07-06,1.6887248808534296
2025-07-07,0.763396179015934
2025-07-08,1.7349913159453045
2025-07-09,0.9484619193834332
2025-07-10,0.9947283544753079
2025-07-11,1.3185934001184314
2025-07-12,1.5730587931237427
2025-07-13,1.6193252282156176
2025-07-14,1.06412800711312
2025-07-15,0.5783304386484348
2025-07-16,1.0178615720212454
2025-07-17,0.8790622667456209
2025-07-18,0.7865293965618714
2025-07-19,0.8327958316537462
2025-07-20,0.9947283544753079
2025-07-21,0.7865293965618714
2025-07-22,1.2260605299346818
2025-07-23,0.6939965263781218
2025-07-24,1.110394442204995
2025-07-25,1.06412800711312
2025-07-26,1.2029273123887445
2025-07-27,1.642458445761555
2025-07-28,1.110394442204995
2025-07-29,1.0872612246590574
2025-07-30,1.06412800711312
2025-07-31,0.9253287018374957
2025-08-01,1.0178615720212454
2025-08-02,1.2029273123887445
2025-08-03,1.3417266176643687
2025-08-04,1.526792358031868
2025-08-05,1.3417266176643687
2025-08-06,0.9021954842915584
2025-08-07,1.0409947895671827
2025-08-08,0.763396179015934
2025-08-09,0.8790622667456209
2025-08-10,1.642458445761555
2025-08-11,1.1566608772968696
2025-08-12,0.48579756846468525
2025-08-13,0.5551972211024975
2025-08-14,0.9021954842915584
2025-08-15,0.48579756846468525
2025-08-16,0.9715951369293705
2025-08-17,1.9200570563128037
2025-08-18,0.9021954842915584
2025-08-19,0.8790622667456209
2025-08-20,0.7171297439240591
2025-08-21,0.48579756846468525
2025-08-22,0.9253287018374957
2025-08-23,0.9253287018374957
2025-08-24,0.647730091286247
2025-08-25,0.7171297439240591
2025-08-26,0.6245968737403096
2025-08-27,0.6939965263781218
2025-08-28,0.8327958316537462
2025-08-29,0.5783304386484348
2025-08-30,0.7865293965618714
2025-08-31,0.763396179015934
2025-09-01,0.8096626141078088
2025-09-02,0.8096626141078088
2025-09-03,0.8327958316537462
2025-09-04,0.5783304386484348
2025-09-05,0.46266435091874786
2025-09-06,0.0
2025-09-07,0.8790622667456209
2025-09-08,0.5783304386484348
2025-09-09,0.46266435091874786
2025-09-10,0.0
2025-09-11,0.7402629614699966
2025-09-12,0.0
2025-09-13,0.8790622667456209
2025-09-14,1.0178615720212454
2025-09-15,0.0
2025-09-16,0.5089307860106227
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.8790622667456209
2025-09-20,0.46266435091874786
2025-09-21,0.7402629614699966
2025-09-22,0.53206400355656
2025-09-23,0.48579756846468525
2025-09-24,0.6245968737403096
2025-09-25,0.5783304386484348
2025-09-26,1.1797940948428072
2025-09-27,0.9947283544753079
2025-09-28,0.8096626141078088
2025-09-29,0.8327958316537462
2025-09-30,0.763396179015934
2025-10-01,0.9484619193834332
2025-10-02,0.5089307860106227
2025-10-03,0.6708633088321844
2025-10-04,1.0178615720212454
2025-10-05,0.9484619193834332
2025-10-06,1.3879930527562436
2025-10-07,0.6245968737403096
2025-10-08,0.5089307860106227
2025-10-09,0.43953113337281047
2025-10-10,0.6014636561943723
2025-10-11,0.9021954842915584
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.7402629614699966
2025-10-15,0.0
2025-10-16,0.7865293965618714
2025-10-17,1.0178615720212454
2025-10-18,1.110394442204995
2025-10-19,0.8096626141078088
2025-10-20,0.46266435091874786
2025-10-21,0.6939965263781218
2025-10-22,0.7171297439240591
2025-10-23,0.6245968737403096
2025-10-24,0.0
2025-10-25,0.6939965263781218
2025-10-26,0.763396179015934
2025-10-27,0.9253287018374957
2025-10-28,0.46266435091874786
2025-10-29,1.06412800711312
2025-10-30,0.7171297439240591
2025-10-31,0.6014636561943723
2025-11-01,0.0
2025-11-02,0.647730091286247
2025-11-03,0.48579756846468525
2025-11-04,0.763396179015934
2025-11-05,0.8790622667456209
2025-11-06,0.9021954842915584
2025-11-07,0.5783304386484348
2025-11-08,0.8790622667456209
2025-11-09,0.5089307860106227
2025-11-10,1.0178615720212454
2025-11-11,0.0
2025-11-12,0.5783304386484348
2025-11-13,0.6014636561943723
2025-11-14,0.647730091286247
2025-11-15,1.2491937474806192
2025-11-16,0.9947283544753079
2025-11-17,0.8790622667456209
2025-11-18,1.0178615720212454
2025-11-19,0.8096626141078088
2025-11-20,0.5551972211024975
2025-11-21,1.4342594878481183
2025-11-22,0.9715951369293705
2025-11-23,0.6939965263781218
2025-11-24,1.0178615720212454
2025-11-25,0.6014636561943723
2025-11-26,0.0
2025-11-27,1.1566608772968696
2025-11-28,0.7171297439240591
2025-11-29,0.9021954842915584
2025-11-30,1.0178615720212454
2025-12-01,0.46266435091874786
2025-12-02,0.8790622667456209
2025-12-03,0.9715951369293705
2025-12-04,0.7402629614699966
2025-12-05,1.110394442204995
2025-12-06,0.9947283544753079
2025-12-07,0.7171297439240591
2025-12-08,0.9947283544753079
2025-12-09,0.7402629614699966
2025-12-10,0.9021954842915584
2025-12-11,0.7840149163938347
2025-12-12,0.9494677114506478
2025-12-13,0.6291229380427756
2025-12-14,0.9389068947448937
2025-12-15,0.8061423418725575
2025-12-16,0.8061423418725575
2025-12-17,0.6512503635214983
2025-12-18,0.0
2025-12-19,0.761887490915112
2025-12-20,0.9052128604932024
2025-12-21,0.8061423418725575
2025-12-22,0.7840149163938347
2025-12-23,0.673377789000221
2025-12-24,0.5627406616066075
2025-12-25,0.0
2025-12-26,0.7176326399576665
2025-12-27,0.0
2025-12-28,1.0485382300712929
2025-12-29,0.7945757330995887
2025-12-30,1.2255576339010745
2025-12-31,1.1591753574649064
2026-01-01,0.8061423418725575
2026-01-02,0.9715951369293705
2026-01-03,0.6185621213370216
2026-01-04,0.9052128604932024
2026-01-05,0.6185621213370216
2026-01-06,1.170741966237875
2026-01-07,1.1813027829436291
2026-01-08,0.6955052144789438
2026-01-09,0.8282697673512801
2026-01-10,0.9927167703408786
2026-01-11,1.4362710719825478
2026-01-12,1.2884196381019912
2026-01-13,1.9854335406817571
2026-01-14,1.0560816705754028
2026-01-15,1.2461763712789753
2026-01-16,0.9082302366948464
2026-01-17,1.5207576056285799
2026-01-18,1.584122505863104
2026-01-19,1.563000872451596
2026-01-20,1.2461763712789753
2026-01-21,1.0560816705754028
2026-01-22,1.0983249373984187
2026-01-23,1.0560816705754028
2026-01-24,1.6474874060976281
2026-01-25,0.9082302366948464
2026-01-26,1.1194465708099268
2026-01-27,0.6547706357567497
2026-01-28,0.0
2026-01-29,0.9715951369293705
2026-01-30,1.0138384037523867
2026-01-31,0.8026220696373061
2026-02-01,1.0349600371638947
2026-02-02,1.140568204221435
2026-02-03,0.6547706357567497
2026-02-04,0.8871086032833383
2026-02-05,1.3517845383365155
2026-02-06,0.8871086032833383
2026-02-07,0.6758922691682577
2026-02-08,1.8375821068012006
2026-02-09,1.541879239040088
2026-02-10,0.7181355359912739
2026-02-11,1.182811471044451
2026-02-12,0.781500436225798
2026-02-13,0.9927167703408786
2026-02-14,1.161689837632943
2026-02-15,1.3306629049250074
2026-02-16,0.9715951369293705
2026-02-17,0.9293518701063543
2026-02-18,1.0983249373984187
2026-02-19,0.7603788028142899
2026-02-20,1.0138384037523867
2026-02-21,1.2039331044559591
2026-02-22,1.140568204221435
2026-02-23,1.161689837632943
2026-02-24,0.6125273689337336
2026-02-25,0.6758922691682577
2026-02-26,1.0772033039869107
2026-02-27,1.2039331044559591
2026-02-28,0.6336490023452416
2026-03-01,0.8871086032833383
2026-03-02,0.9715951369293705
2026-03-03,0.5069192018761933
2026-03-04,1.161689837632943
2026-03-05,0.8026220696373061
2026-03-06,0.6125273689337336
2026-03-07,0.6547706357567497
2026-03-08,0.8659869698718302
2026-03-09,0.7181355359912739
2026-03-10,0.44355430164166915
2026-03-11,0.5491624686992094
2026-03-12,0.5491624686992094
2026-03-13,0.9504735035178624
2026-03-14,1.161689837632943
2026-03-15,2.1121633411508056
2026-03-16,1.5207576056285799
2026-03-17,1.161689837632943
2026-03-18,1.0560816705754028
2026-03-19,1.0983249373984187
2026-03-20,1.3306629049250074
2026-03-21,1.182811471044451
2026-03-22,1.6474874060976281
2026-03-23,0.9082302366948464
2026-03-24,0.6547706357567497
2026-03-25,0.8026220696373061
2026-03-26,0.9715951369293705
2026-03-27,0.8026220696373061
2026-03-28,1.0560816705754028
2026-03-29,1.2461763712789753
2026-03-30,0.9927167703408786
2026-03-31,0.9715951369293705
2026-04-01,1.3729061717480235
2026-04-02,1.0983249373984187
2026-04-03,0.8871086032833383
2026-04-04,1.0772033039869107
2026-04-05,1.182811471044451
2026-04-06,1.2672980046904831
2026-04-07,1.3729061717480235
2026-04-08,1.2672980046904831
2026-04-09,1.2672980046904831
2026-04-10,1.182811471044451
2026-04-11,1.6474874060976281
2026-04-12,1.541879239040088
2026-04-13,0.9715951369293705
2026-04-14,0.9927167703408786
2026-04-15,0.8448653364603221
2026-04-16,1.182811471044451
2026-04-17,1.3940278051595316
2026-04-18,1.2884196381019912
2026-04-19,1.0772033039869107
2026-04-20,0.9504735035178624
2026-04-21,1.140568204221435
2026-04-22,0.9293518701063543
2026-04-23,1.4151494385710397
2026-04-24,0.781500436225798
2026-04-25,1.2884196381019912
2026-04-26,1.0349600371638947
2026-04-27,1.182811471044451
2026-04-28,1.0560816705754028
2026-04-29,0.0
2026-04-30,0.8659869698718302
2026-05-01,0.8026220696373061
2026-05-02,1.0560816705754028
2026-05-03,1.2461763712789753
2026-05-04,1.2884196381019912
2026-05-05,0.9293518701063543
2026-05-06,0.9082302366948464
2026-05-07,0.8026220696373061
2026-05-08,0.8448653364603221
2026-05-09,1.2039331044559591
2026-05-10,1.140568204221435
2026-05-11,0.9293518701063543
2026-05-12,1.0983249373984187
2026-05-13,1.3517845383365155
2026-05-14,1.2461763712789753
2026-05-15,1.182811471044451
2026-05-16,1.2039331044559591
2026-05-17,1.3306629049250074
2026-05-18,1.0560816705754028
2026-05-19,0.9927167703408786
2026-05-20,0.8448653364603221
2026-05-21,1.2884196381019912
2026-05-22,0.8448653364603221
2026-05-23,0.5491624686992094
2026-05-24,0.9082302366948464
2026-05-25,0.9082302366948464
2026-05-26,0.6336490023452416
2026-05-27,0.5914057355222255
2026-05-28,0.7603788028142899
2026-05-29,0.8237437030488141
2026-05-30,0.9715951369293705
2026-05-31,0.6125273689337336
