Time,doordash
2024-10-01,41.11695732789622
2024-10-02,38.952906942217474
2024-10-03,41.83830745645581
2024-10-04,42.559657585015394
2024-10-05,46.88775835637289
2024-10-06,44.00235784213456
2024-10-07,36.788856556538725
2024-10-08,36.788856556538725
2024-10-09,38.231556813657896
2024-10-10,39.67425707077706
2024-10-11,45.44505809925372
2024-10-12,48.330458613492056
2024-10-13,49.05180874205164
2024-10-14,39.67425707077706
2024-10-15,38.231556813657896
2024-10-16,37.51020668509831
2024-10-17,41.83830745645581
2024-10-18,44.72370797069414
2024-10-19,45.44505809925372
2024-10-20,45.44505809925372
2024-10-21,36.788856556538725
2024-10-22,34.62480617085998
2024-10-23,38.952906942217474
2024-10-24,41.11695732789622
2024-10-25,43.28100771357497
2024-10-26,42.559657585015394
2024-10-27,43.28100771357497
2024-10-28,36.06750642797915
2024-10-29,37.51020668509831
2024-10-30,38.952906942217474
2024-10-31,41.11695732789622
2024-11-01,47.60910848493247
2024-11-02,46.88775835637289
2024-11-03,44.00235784213456
2024-11-04,37.51020668509831
2024-11-05,37.51020668509831
2024-11-06,28.132655013823733
2024-11-07,43.28100771357497
2024-11-08,44.72370797069414
2024-11-09,46.88775835637289
2024-11-10,44.00235784213456
2024-11-11,37.51020668509831
2024-11-12,37.51020668509831
2024-11-13,38.952906942217474
2024-11-14,38.952906942217474
2024-11-15,44.72370797069414
2024-11-16,45.44505809925372
2024-11-17,43.28100771357497
2024-11-18,36.788856556538725
2024-11-19,38.231556813657896
2024-11-20,38.231556813657896
2024-11-21,39.67425707077706
2024-11-22,43.28100771357497
2024-11-23,44.72370797069414
2024-11-24,42.559657585015394
2024-11-25,38.231556813657896
2024-11-26,38.952906942217474
2024-11-27,43.28100771357497
2024-11-28,39.67425707077706
2024-11-29,33.9034560423004
2024-11-30,41.11695732789622
2024-12-01,40.395607199336645
2024-12-02,38.231556813657896
2024-12-03,37.51020668509831
2024-12-04,40.395607199336645
2024-12-05,40.395607199336645
2024-12-06,46.16640822781331
2024-12-07,45.44505809925372
2024-12-08,47.60910848493247
2024-12-09,40.395607199336645
2024-12-10,36.06750642797915
2024-12-11,39.67425707077706
2024-12-12,44.00235784213456
2024-12-13,44.00235784213456
2024-12-14,51.21585912773039
2024-12-15,44.72370797069414
2024-12-16,40.395607199336645
2024-12-17,43.28100771357497
2024-12-18,41.83830745645581
2024-12-19,44.00235784213456
2024-12-20,53.37990951340914
2024-12-21,50.494508999170804
2024-12-22,46.16640822781331
2024-12-23,45.44505809925372
2024-12-24,45.44505809925372
2024-12-25,44.00235784213456
2024-12-26,48.330458613492056
2024-12-27,53.37990951340914
2024-12-28,50.494508999170804
2024-12-29,48.330458613492056
2024-12-30,46.16640822781331
2024-12-31,55.54395989908789
2025-01-01,53.37990951340914
2025-01-02,45.44505809925372
2025-01-03,51.21585912773039
2025-01-04,54.10125964196872
2025-01-05,49.05180874205164
2025-01-06,40.395607199336645
2025-01-07,44.00235784213456
2025-01-08,44.00235784213456
2025-01-09,43.28100771357497
2025-01-10,49.77315887061122
2025-01-11,53.37990951340914
2025-01-12,47.60910848493247
2025-01-13,43.28100771357497
2025-01-14,44.72370797069414
2025-01-15,46.16640822781331
2025-01-16,51.21585912773039
2025-01-17,54.10125964196872
2025-01-18,54.8226097705283
2025-01-19,48.330458613492056
2025-01-20,49.05180874205164
2025-01-21,48.330458613492056
2025-01-22,49.05180874205164
2025-01-23,46.88775835637289
2025-01-24,51.93720925628997
2025-01-25,55.54395989908789
2025-01-26,49.05180874205164
2025-01-27,41.83830745645581
2025-01-28,45.44505809925372
2025-01-29,46.88775835637289
2025-01-30,47.60910848493247
2025-01-31,51.21585912773039
2025-02-01,60.593410799004964
2025-02-02,51.93720925628997
2025-02-03,42.559657585015394
2025-02-04,44.00235784213456
2025-02-05,47.60910848493247
2025-02-06,49.05180874205164
2025-02-07,51.21585912773039
2025-02-08,49.77315887061122
2025-02-09,53.37990951340914
2025-02-10,38.952906942217474
2025-02-11,44.00235784213456
2025-02-12,48.330458613492056
2025-02-13,49.77315887061122
2025-02-14,57.70801028476663
2025-02-15,60.593410799004964
2025-02-16,56.98666015620705
2025-02-17,46.16640822781331
2025-02-18,44.00235784213456
2025-02-19,49.77315887061122
2025-02-20,50.494508999170804
2025-02-21,55.54395989908789
2025-02-22,56.265310027647466
2025-02-23,51.21585912773039
2025-02-24,42.559657585015394
2025-02-25,46.16640822781331
2025-02-26,47.60910848493247
2025-02-27,49.05180874205164
2025-02-28,54.8226097705283
2025-03-01,62.03611105612413
2025-03-02,54.8226097705283
2025-03-03,43.28100771357497
2025-03-04,45.44505809925372
2025-03-05,46.88775835637289
2025-03-06,49.77315887061122
2025-03-07,50.494508999170804
2025-03-08,54.8226097705283
2025-03-09,46.16640822781331
2025-03-10,44.00235784213456
2025-03-11,42.559657585015394
2025-03-12,49.05180874205164
2025-03-13,43.28100771357497
2025-03-14,48.330458613492056
2025-03-15,53.37990951340914
2025-03-16,46.88775835637289
2025-03-17,44.00235784213456
2025-03-18,39.67425707077706
2025-03-19,44.72370797069414
2025-03-20,44.00235784213456
2025-03-21,54.10125964196872
2025-03-22,54.8226097705283
2025-03-23,52.65855938484955
2025-03-24,41.11695732789622
2025-03-25,43.28100771357497
2025-03-26,46.16640822781331
2025-03-27,49.05180874205164
2025-03-28,44.00235784213456
2025-03-29,51.93720925628997
2025-03-30,47.60910848493247
2025-03-31,42.559657585015394
2025-04-01,43.28100771357497
2025-04-02,45.44505809925372
2025-04-03,46.16640822781331
2025-04-04,49.05180874205164
2025-04-05,49.77315887061122
2025-04-06,48.330458613492056
2025-04-07,36.788856556538725
2025-04-08,41.83830745645581
2025-04-09,40.395607199336645
2025-04-10,45.44505809925372
2025-04-11,50.494508999170804
2025-04-12,54.10125964196872
2025-04-13,46.88775835637289
2025-04-14,42.559657585015394
2025-04-15,47.31061877656299
2025-04-16,46.9499437122832
2025-04-17,43.28100771357497
2025-04-18,46.21615651254155
2025-04-19,46.21615651254155
2025-04-20,43.28100771357497
2025-04-21,40.3458589146084
2025-04-22,38.14449731538346
2025-04-23,43.28100771357497
2025-04-24,41.07964611435004
2025-04-25,46.21615651254155
2025-04-26,49.51198037578793
2025-04-27,47.68373091202484
2025-04-28,39.61207171486675
2025-04-29,40.3458589146084
2025-04-30,42.54722051383333
2025-05-01,45.482369312799904
2025-05-02,50.61887971099142
2025-05-03,52.44712917475451
2025-05-04,47.68373091202484
2025-05-05,41.81343331409168
2025-05-06,46.9499437122832
2025-05-07,45.482369312799904
2025-05-08,43.28100771357497
2025-05-09,50.61887971099142
2025-05-10,64.18772437062081
2025-05-11,72.25938356777891
2025-05-12,50.61887971099142
2025-05-13,43.28100771357497
2025-05-14,43.28100771357497
2025-05-15,47.01212906819351
2025-05-16,49.25080188096463
2025-05-17,48.50457761004092
2025-05-18,47.758353339117214
2025-05-19,41.04233490080386
2025-05-20,45.51968052634609
2025-05-21,47.01212906819351
2025-05-22,47.758353339117214
2025-05-23,48.50457761004092
2025-05-24,47.01212906819351
2025-05-25,47.01212906819351
2025-05-26,46.2659047972698
2025-05-27,42.53478344265127
2025-05-28,47.758353339117214
2025-05-29,46.2659047972698
2025-05-30,52.235698964659456
2025-05-31,49.997026151888335
2025-06-01,50.74325042281204
2025-06-02,44.77345625542239
2025-06-03,45.51968052634609
2025-06-04,49.997026151888335
2025-06-05,47.01212906819351
2025-06-06,51.489474693735744
2025-06-07,43.28100771357497
2025-06-08,49.997026151888335
2025-06-09,46.2659047972698
2025-06-10,46.2659047972698
2025-06-11,47.758353339117214
2025-06-12,49.25080188096463
2025-06-13,53.728147506506865
2025-06-14,48.50457761004092
2025-06-15,49.25080188096463
2025-06-16,47.758353339117214
2025-06-17,49.25080188096463
2025-06-18,49.25080188096463
2025-06-19,47.01212906819351
2025-06-20,48.50457761004092
2025-06-21,45.51968052634609
2025-06-22,47.01212906819351
2025-06-23,42.53478344265127
2025-06-24,48.50457761004092
2025-06-25,56.71304459020169
2025-06-26,55.966820319277986
2025-06-27,63.42906302851505
2025-06-28,53.728147506506865
2025-06-29,55.966820319277986
2025-06-30,48.50457761004092
2025-07-01,50.74325042281204
2025-07-02,53.728147506506865
2025-07-03,55.22059604835428
2025-07-04,51.489474693735744
2025-07-05,47.758353339117214
2025-07-06,50.74325042281204
2025-07-07,42.53478344265127
2025-07-08,51.489474693735744
2025-07-09,70.1450814668284
2025-07-10,53.728147506506865
2025-07-11,54.47437177743057
2025-07-12,52.235698964659456
2025-07-13,52.98192323558316
2025-07-14,58.95171740297281
2025-07-15,50.74325042281204
2025-07-16,61.19039021574393
2025-07-17,61.93661448666764
2025-07-18,62.68283875759134
2025-07-19,63.42906302851505
2025-07-20,57.459268861125395
2025-07-21,58.20549313204911
2025-07-22,55.22059604835428
2025-07-23,68.65263292498099
2025-07-24,58.95171740297281
2025-07-25,64.92151157036247
2025-07-26,64.92151157036247
2025-07-27,61.19039021574393
2025-07-28,58.95171740297281
2025-07-29,58.20549313204911
2025-07-30,64.17528729943875
2025-07-31,61.93661448666764
2025-08-01,64.92151157036247
2025-08-02,62.68283875759134
2025-08-03,54.47437177743057
2025-08-04,49.997026151888335
2025-08-05,53.728147506506865
2025-08-06,58.20549313204911
2025-08-07,58.20549313204911
2025-08-08,61.19039021574393
2025-08-09,57.459268861125395
2025-08-10,57.459268861125395
2025-08-11,46.2659047972698
2025-08-12,47.01212906819351
2025-08-13,48.50457761004092
2025-08-14,49.25080188096463
2025-08-15,51.489474693735744
2025-08-16,52.235698964659456
2025-08-17,52.235698964659456
2025-08-18,44.027231984498684
2025-08-19,45.51968052634609
2025-08-20,52.98192323558316
2025-08-21,49.25080188096463
2025-08-22,47.758353339117214
2025-08-23,53.728147506506865
2025-08-24,49.997026151888335
2025-08-25,43.28100771357497
2025-08-26,42.53478344265127
2025-08-27,50.74325042281204
2025-08-28,45.51968052634609
2025-08-29,52.235698964659456
2025-08-30,58.95171740297281
2025-08-31,52.235698964659456
2025-09-01,51.489474693735744
2025-09-02,42.53478344265127
2025-09-03,52.235698964659456
2025-09-04,47.01212906819351
2025-09-05,50.74325042281204
2025-09-06,55.22059604835428
2025-09-07,48.50457761004092
2025-09-08,39.54988635895644
2025-09-09,43.28100771357497
2025-09-10,44.77345625542239
2025-09-11,45.51968052634609
2025-09-12,48.50457761004092
2025-09-13,51.489474693735744
2025-09-14,47.758353339117214
2025-09-15,42.53478344265127
2025-09-16,50.74325042281204
2025-09-17,53.728147506506865
2025-09-18,51.489474693735744
2025-09-19,52.235698964659456
2025-09-20,56.71304459020169
2025-09-21,54.47437177743057
2025-09-22,47.758353339117214
2025-09-23,47.01212906819351
2025-09-24,48.50457761004092
2025-09-25,47.758353339117214
2025-09-26,53.728147506506865
2025-09-27,57.459268861125395
2025-09-28,52.235698964659456
2025-09-29,47.758353339117214
2025-09-30,47.01212906819351
2025-10-01,60.44416594482023
2025-10-02,54.47437177743057
2025-10-03,55.966820319277986
2025-10-04,57.459268861125395
2025-10-05,52.98192323558316
2025-10-06,43.28100771357497
2025-10-07,44.027231984498684
2025-10-08,52.235698964659456
2025-10-09,49.25080188096463
2025-10-10,53.728147506506865
2025-10-11,55.22059604835428
2025-10-12,53.728147506506865
2025-10-13,49.997026151888335
2025-10-14,47.01212906819351
2025-10-15,50.74325042281204
2025-10-16,49.997026151888335
2025-10-17,54.47437177743057
2025-10-18,56.71304459020169
2025-10-19,58.20549313204911
2025-10-20,58.95171740297281
2025-10-21,57.459268861125395
2025-10-22,58.95171740297281
2025-10-23,53.728147506506865
2025-10-24,63.42906302851505
2025-10-25,57.459268861125395
2025-10-26,57.459268861125395
2025-10-27,52.235698964659456
2025-10-28,53.728147506506865
2025-10-29,58.95171740297281
2025-10-30,56.71304459020169
2025-10-31,62.68283875759134
2025-11-01,73.87620282144694
2025-11-02,60.44416594482023
2025-11-03,52.235698964659456
2025-11-04,52.98192323558316
2025-11-05,54.47437177743057
2025-11-06,62.68283875759134
2025-11-07,60.44416594482023
2025-11-08,61.19039021574393
2025-11-09,58.20549313204911
2025-11-10,49.997026151888335
2025-11-11,55.22059604835428
2025-11-12,52.98192323558316
2025-11-13,55.966820319277986
2025-11-14,55.966820319277986
2025-11-15,63.42906302851505
2025-11-16,63.42906302851505
2025-11-17,56.71304459020169
2025-11-18,53.728147506506865
2025-11-19,56.71304459020169
2025-11-20,53.728147506506865
2025-11-21,56.71304459020169
2025-11-22,55.966820319277986
2025-11-23,54.47437177743057
2025-11-24,49.997026151888335
2025-11-25,49.25080188096463
2025-11-26,60.44416594482023
2025-11-27,46.2659047972698
2025-11-28,44.027231984498684
2025-11-29,55.22059604835428
2025-11-30,54.47437177743057
2025-12-01,52.235698964659456
2025-12-02,58.20549313204911
2025-12-03,58.95171740297281
2025-12-04,59.697941673896516
2025-12-05,66.41396011220988
2025-12-06,73.12997855052323
2025-12-07,64.17528729943875
2025-12-08,53.728147506506865
2025-12-09,56.71304459020169
2025-12-10,59.697941673896516
2025-12-11,58.109940024186926
2025-12-12,63.42906302851505
2025-12-13,71.40092231301709
2025-12-14,68.74818603284318
2025-12-15,59.629689453994956
2025-12-16,54.31056644966684
2025-12-17,64.18893774341907
2025-12-18,60.389564168898985
2025-12-19,63.42906302851505
2025-12-20,64.94881245832309
2025-12-21,58.86981473909094
2025-12-22,56.97695317382105
2025-12-23,60.389564168898985
2025-12-24,65.7086871732271
2025-12-25,51.657830169492925
2025-12-26,61.149438883803
2025-12-27,66.08179930868897
2025-12-28,61.149438883803
2025-12-29,61.909313598707016
2025-12-30,64.56204987888093
2025-12-31,68.74818603284318
2026-01-01,70.26793546265121
2026-01-02,66.46856188813112
2026-01-03,74.44042117263317
2026-01-04,65.32192459378494
2026-01-05,54.697329029109
2026-01-06,56.21707845891704
2026-01-07,60.389564168898985
2026-01-08,52.41770488439694
2026-01-09,63.42906302851505
2026-01-10,68.07021398182104
2026-01-11,59.561437234093404
2026-01-12,49.505610168597116
2026-01-13,52.59971080413443
2026-01-14,53.373235963018764
2026-01-15,54.92028628078742
2026-01-16,60.33496239297774
2026-01-17,63.42906302851505
2026-01-18,63.42906302851505
2026-01-19,57.24086175744041
2026-01-20,54.1467611219031
2026-01-21,58.014386916324746
2026-01-22,56.46733659855609
2026-01-23,58.014386916324746
2026-01-24,67.2966888229367
2026-01-25,65.74963850516805
2026-01-26,64.20258818739939
2026-01-27,64.97611334628371
2026-01-28,60.33496239297774
2026-01-29,60.33496239297774
2026-01-30,64.97611334628371
2026-01-31,75.80546557066434
2026-02-01,71.93783977624268
2026-02-02,58.014386916324746
2026-02-03,54.92028628078742
2026-02-04,59.561437234093404
2026-02-05,53.373235963018764
2026-02-06,58.78791207520908
2026-02-07,64.20258818739939
2026-02-08,64.20258818739939
2026-02-09,51.052660486365774
2026-02-10,52.59971080413443
2026-02-11,58.014386916324746
2026-02-12,54.92028628078742
2026-02-13,58.014386916324746
2026-02-14,74.25841525289567
2026-02-15,67.2966888229367
2026-02-16,59.561437234093404
2026-02-17,51.052660486365774
2026-02-18,59.561437234093404
2026-02-19,59.561437234093404
2026-02-20,58.78791207520908
2026-02-21,68.84373914070537
2026-02-22,63.42906302851505
2026-02-23,61.10848755186206
2026-02-24,61.10848755186206
2026-02-25,63.42906302851505
2026-02-26,66.52316366405238
2026-02-27,68.07021398182104
2026-02-28,75.03194041178
2026-03-01,71.93783977624268
2026-03-02,61.882012710746395
2026-03-03,62.65553786963073
2026-03-04,63.42906302851505
2026-03-05,58.014386916324746
2026-03-06,60.33496239297774
2026-03-07,70.39078945847402
2026-03-08,66.52316366405238
2026-03-09,55.693811439671755
2026-03-10,54.1467611219031
2026-03-11,59.561437234093404
2026-03-12,61.10848755186206
2026-03-13,63.42906302851505
2026-03-14,77.35251588843299
2026-03-15,70.39078945847402
2026-03-16,61.882012710746395
2026-03-17,64.97611334628371
2026-03-18,64.20258818739939
2026-03-19,58.78791207520908
2026-03-20,65.74963850516805
2026-03-21,67.2966888229367
2026-03-22,62.65553786963073
2026-03-23,53.373235963018764
2026-03-24,64.97611334628371
2026-03-25,61.10848755186206
2026-03-26,57.24086175744041
2026-03-27,61.10848755186206
2026-03-28,64.97611334628371
2026-03-29,62.65553786963073
2026-03-30,54.1467611219031
2026-03-31,58.014386916324746
2026-04-01,60.33496239297774
2026-04-02,64.20258818739939
2026-04-03,64.97611334628371
2026-04-04,61.882012710746395
2026-04-05,52.59971080413443
2026-04-06,53.373235963018764
2026-04-07,52.59971080413443
2026-04-08,52.59971080413443
2026-04-09,60.33496239297774
2026-04-10,58.78791207520908
2026-04-11,65.74963850516805
2026-04-12,60.33496239297774
2026-04-13,59.561437234093404
2026-04-14,72.71136493512701
2026-04-15,68.84373914070537
2026-04-16,62.65553786963073
2026-04-17,63.42906302851505
2026-04-18,66.52316366405238
2026-04-19,62.65553786963073
2026-04-20,52.59971080413443
2026-04-21,54.1467611219031
2026-04-22,58.78791207520908
2026-04-23,58.014386916324746
2026-04-24,56.46733659855609
2026-04-25,60.33496239297774
2026-04-26,59.561437234093404
2026-04-27,50.27913532748145
2026-04-28,50.27913532748145
2026-04-29,61.10848755186206
2026-04-30,58.014386916324746
2026-05-01,62.65553786963073
2026-05-02,69.61726429958969
2026-05-03,61.10848755186206
2026-05-04,54.92028628078742
2026-05-05,60.33496239297774
2026-05-06,58.014386916324746
2026-05-07,53.373235963018764
2026-05-08,55.693811439671755
2026-05-09,62.65553786963073
2026-05-10,72.71136493512701
2026-05-11,52.59971080413443
2026-05-12,50.27913532748145
2026-05-13,56.46733659855609
2026-05-14,54.92028628078742
2026-05-15,58.014386916324746
2026-05-16,64.20258818739939
2026-05-17,54.92028628078742
2026-05-18,49.505610168597116
2026-05-19,51.052660486365774
2026-05-20,60.33496239297774
2026-05-21,57.24086175744041
2026-05-22,62.65553786963073
2026-05-23,64.20258818739939
2026-05-24,58.78791207520908
2026-05-25,53.373235963018764
2026-05-26,52.59971080413443
2026-05-27,67.2966888229367
2026-05-28,73.48489009401135
2026-05-29,73.48489009401135
2026-05-30,66.52316366405238
2026-05-31,63.42906302851505
