Time,ncaa_football_25
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,2.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,3.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,3.0
2022-08-07,3.0
2022-08-08,6.0
2022-08-09,5.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,3.0
2022-08-15,7.0
2022-08-16,6.0
2022-08-17,3.0
2022-08-18,0.0
2022-08-19,4.0
2022-08-20,4.0
2022-08-21,3.0
2022-08-22,3.0
2022-08-23,4.0
2022-08-24,2.0
2022-08-25,5.0
2022-08-26,6.0
2022-08-27,12.0
2022-08-28,8.0
2022-08-29,6.625
2022-08-30,2.25
2022-08-31,6.125
2022-09-01,8.875
2022-09-02,18.875
2022-09-03,40.0
2022-09-04,73.875
2022-09-05,54.5
2022-09-06,58.875
2022-09-07,22.75
2022-09-08,11.125
2022-09-09,7.75
2022-09-10,57.25
2022-09-11,96.125
2022-09-12,45.0
2022-09-13,20.0
2022-09-14,11.125
2022-09-15,11.125
2022-09-16,17.75
2022-09-17,92.25
2022-09-18,100.0
2022-09-19,35.0
2022-09-20,17.25
2022-09-21,12.75
2022-09-22,10.5
2022-09-23,12.25
2022-09-24,60.0
2022-09-25,100.0
2022-09-26,45.0
2022-09-27,18.375
2022-09-28,12.5
2022-09-29,7.5
2022-09-30,10.0
2022-10-01,51.25
2022-10-02,80.0
2022-10-03,36.25
2022-10-04,15.0
2022-10-05,7.5
2022-10-06,6.25
2022-10-07,7.5
2022-10-08,50.0
2022-10-09,88.75
2022-10-10,37.5
2022-10-11,13.75
2022-10-12,10.0
2022-10-13,7.5
2022-10-14,11.25
2022-10-15,73.75
2022-10-16,112.5
2022-10-17,43.75
2022-10-18,16.25
2022-10-19,10.0
2022-10-20,7.5
2022-10-21,7.5
2022-10-22,72.5
2022-10-23,81.25
2022-10-24,23.75
2022-10-25,10.0
2022-10-26,8.75
2022-10-27,6.25
2022-10-28,7.5
2022-10-29,57.5
2022-10-30,75.0
2022-10-31,28.75
2022-11-01,15.0
2022-11-02,20.0
2022-11-03,8.75
2022-11-04,12.5
2022-11-05,72.5
2022-11-06,125.0
2022-11-07,38.75
2022-11-08,17.5
2022-11-09,11.25
2022-11-10,6.25
2022-11-11,7.5
2022-11-12,50.0
2022-11-13,76.25
2022-11-14,22.5
2022-11-15,13.75
2022-11-16,11.25
2022-11-17,5.0
2022-11-18,7.5
2022-11-19,55.0
2022-11-20,85.0
2022-11-21,28.75
2022-11-22,12.5
2022-11-23,13.75
2022-11-24,8.75
2022-11-25,17.5
2022-11-26,65.0
2022-11-27,112.5
2022-11-28,33.75
2022-11-29,16.25
2022-11-30,13.75
2022-12-01,6.25
2022-12-02,8.75
2022-12-03,80.0
2022-12-04,61.25
2022-12-05,15.0
2022-12-06,5.0
2022-12-07,3.75
2022-12-08,2.5
2022-12-09,0.0
2022-12-10,5.0
2022-12-11,0.0
2022-12-12,3.75
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,3.75
2022-12-18,2.5
2022-12-19,2.5
2022-12-20,2.5
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,5.0
2022-12-30,6.25
2022-12-31,12.5
2023-01-01,8.75
2023-01-02,5.0
2023-01-03,5.0
2023-01-04,2.5
2023-01-05,2.5
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,2.5
2023-01-09,2.5
2023-01-10,12.5
2023-01-11,3.75
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,2.5
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,2.5
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,4.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,4.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,4.0
2023-08-08,5.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,3.0
2023-08-14,3.0
2023-08-15,6.0
2023-08-16,4.0
2023-08-17,3.0
2023-08-18,5.0
2023-08-19,4.0
2023-08-20,4.0
2023-08-21,4.0
2023-08-22,3.0
2023-08-23,4.0
2023-08-24,3.0
2023-08-25,3.0
2023-08-26,5.0
2023-08-27,8.0
2023-08-28,5.0
2023-08-29,4.0
2023-08-30,5.0
2023-08-31,8.0
2023-09-01,11.0
2023-09-02,34.0
2023-09-03,41.0
2023-09-04,44.0
2023-09-05,63.0
2023-09-06,23.0
2023-09-07,9.0
2023-09-08,7.0
2023-09-09,40.0
2023-09-10,76.0
2023-09-11,30.0
2023-09-12,12.0
2023-09-13,10.0
2023-09-14,8.0
2023-09-15,9.0
2023-09-16,50.0
2023-09-17,88.0
2023-09-18,36.0
2023-09-19,16.0
2023-09-20,10.0
2023-09-21,8.0
2023-09-22,9.0
2023-09-23,43.0
2023-09-24,86.0
2023-09-25,39.0
2023-09-26,15.0
2023-09-27,10.0
2023-09-28,5.0
2023-09-29,10.0
2023-09-30,50.0
2023-10-01,76.0
2023-10-02,26.0
2023-10-03,15.0
2023-10-04,11.0
2023-10-05,8.0
2023-10-06,9.0
2023-10-07,54.0
2023-10-08,82.0
2023-10-09,28.0
2023-10-10,12.0
2023-10-11,8.0
2023-10-12,5.0
2023-10-13,9.0
2023-10-14,42.0
2023-10-15,68.0
2023-10-16,25.0
2023-10-17,10.0
2023-10-18,7.0
2023-10-19,8.0
2023-10-20,7.0
2023-10-21,47.0
2023-10-22,82.0
2023-10-23,25.0
2023-10-24,9.0
2023-10-25,9.0
2023-10-26,4.0
2023-10-27,7.0
2023-10-28,46.0
2023-10-29,65.0
2023-10-30,21.0
2023-10-31,13.0
2023-11-01,12.0
2023-11-02,7.0
2023-11-03,12.0
2023-11-04,56.0
2023-11-05,68.0
2023-11-06,23.0
2023-11-07,13.0
2023-11-08,11.0
2023-11-09,7.0
2023-11-10,10.0
2023-11-11,48.0
2023-11-12,69.0
2023-11-13,29.0
2023-11-14,13.0
2023-11-15,11.0
2023-11-16,5.0
2023-11-17,7.0
2023-11-18,39.0
2023-11-19,60.0
2023-11-20,19.0
2023-11-21,13.0
2023-11-22,10.0
2023-11-23,8.0
2023-11-24,14.0
2023-11-25,64.0
2023-11-26,77.0
2023-11-27,26.0
2023-11-28,17.0
2023-11-29,15.0
2023-11-30,7.0
2023-12-01,10.0
2023-12-02,47.0
2023-12-03,100.0
2023-12-04,19.0
2023-12-05,11.0
2023-12-06,5.0
2023-12-07,4.0
2023-12-08,4.0
2023-12-09,7.0
2023-12-10,4.0
2023-12-11,2.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,5.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,3.0
2023-12-22,1.5
2023-12-23,2.0
2023-12-24,2.0
2023-12-25,0.0
2023-12-26,2.5
2023-12-27,0.0
2023-12-28,2.5
2023-12-29,5.0
2023-12-30,5.0
2023-12-31,2.5
2024-01-01,4.5
2024-01-02,6.5
2024-01-03,2.0
2024-01-04,2.5
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,2.0
2024-01-08,2.5
2024-01-09,18.0
2024-01-10,4.5
2024-01-11,2.0
2024-01-12,2.0
2024-01-13,2.5
2024-01-14,2.0
2024-01-15,2.0
2024-01-16,1.5
2024-01-17,3.5
2024-01-18,2.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,1.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,2.0
2024-02-16,2.0
2024-02-17,2.0
2024-02-18,2.0
2024-02-19,2.0
2024-02-20,1.0
2024-02-21,1.0
2024-02-22,4.0
2024-02-23,4.0
2024-02-24,3.0
2024-02-25,3.0
2024-02-26,3.0
2024-02-27,3.0
2024-02-28,2.0
2024-02-29,2.0
2024-03-01,1.0
2024-03-02,1.0
2024-03-03,1.0
2024-03-04,1.0
2024-03-05,2.0
2024-03-06,1.0
2024-03-07,1.0
2024-03-08,1.0
2024-03-09,1.0
2024-03-10,1.0
2024-03-11,1.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,1.0
2024-03-15,1.0
2024-03-16,1.0
2024-03-17,1.0
2024-03-18,1.0
2024-03-19,0.0
2024-03-20,1.0
2024-03-21,1.0
2024-03-22,1.0
2024-03-23,1.0
2024-03-24,1.0
2024-03-25,1.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,1.0
2024-03-29,1.0
2024-03-30,1.0
2024-03-31,1.0
2024-04-01,1.0
2024-04-02,1.0
2024-04-03,1.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,1.0
2024-04-07,1.0
2024-04-08,1.0
2024-04-09,1.0
2024-04-10,1.0
2024-04-11,1.0
2024-04-12,1.0
2024-04-13,1.0
2024-04-14,1.0
2024-04-15,0.0
2024-04-16,1.0
2024-04-17,1.0
2024-04-18,1.0
2024-04-19,1.0
2024-04-20,1.0
2024-04-21,1.0
2024-04-22,1.0
2024-04-23,1.0
2024-04-24,1.0
2024-04-25,1.0
2024-04-26,1.0
2024-04-27,1.0
2024-04-28,1.0
2024-04-29,2.0
2024-04-30,2.0
2024-05-01,2.0
2024-05-02,2.0
2024-05-03,2.0
2024-05-04,2.0
2024-05-05,2.0
2024-05-06,2.0
2024-05-07,2.0
2024-05-08,2.0
2024-05-09,4.0
2024-05-10,13.0
2024-05-11,9.0
2024-05-12,7.0
2024-05-13,7.0
2024-05-14,7.0
2024-05-15,7.0
2024-05-16,25.0
2024-05-17,33.0
2024-05-18,23.0
2024-05-19,13.0
2024-05-20,8.0
2024-05-21,5.0
2024-05-22,6.0
2024-05-23,4.0
2024-05-24,5.0
2024-05-25,5.0
2024-05-26,5.0
2024-05-27,5.0
2024-05-28,5.0
2024-05-29,5.0
2024-05-30,6.0
2024-05-31,9.0
2024-06-01,10.0
2024-06-02,8.0
2024-06-03,6.0
2024-06-04,5.0
2024-06-05,5.0
2024-06-06,4.0
2024-06-07,4.0
2024-06-08,4.0
2024-06-09,5.0
2024-06-10,4.0
2024-06-11,5.0
2024-06-12,5.0
2024-06-13,4.0
2024-06-14,4.0
2024-06-15,4.0
2024-06-16,5.0
2024-06-17,4.0
2024-06-18,4.0
2024-06-19,4.0
2024-06-20,4.0
2024-06-21,4.0
2024-06-22,4.0
2024-06-23,4.0
2024-06-24,4.0
2024-06-25,5.0
2024-06-26,7.0
2024-06-27,8.0
2024-06-28,8.0
2024-06-29,6.0
2024-06-30,6.0
2024-07-01,7.0
2024-07-02,12.0
2024-07-03,11.0
2024-07-04,10.0
2024-07-05,9.0
2024-07-06,10.0
2024-07-07,11.0
2024-07-08,15.0
2024-07-09,17.0
2024-07-10,22.0
2024-07-11,26.0
2024-07-12,29.0
2024-07-13,36.0
2024-07-14,45.0
2024-07-15,100.0
2024-07-16,87.0
2024-07-17,53.0
2024-07-18,48.0
2024-07-19,54.0
2024-07-20,45.0
2024-07-21,36.0
2024-07-22,26.0
2024-07-23,23.0
2024-07-24,18.0
2024-07-25,17.0
2024-07-26,15.0
2024-07-27,13.0
2024-07-28,13.0
2024-07-29,10.0
2024-07-30,10.0
2024-07-31,9.0
2024-08-01,8.0
2024-08-02,8.0
2024-08-03,8.0
2024-08-04,9.0
2024-08-05,6.0
2024-08-06,6.0
2024-08-07,6.0
2024-08-08,7.0
2024-08-09,7.0
2024-08-10,7.0
2024-08-11,7.0
2024-08-12,6.0
2024-08-13,6.0
2024-08-14,5.0
2024-08-15,5.0
2024-08-16,5.0
2024-08-17,6.0
2024-08-18,5.9110512129380055
2024-08-19,5.087601078167116
2024-08-20,3.940700808625337
2024-08-21,3.940700808625337
2024-08-22,4.021563342318059
2024-08-23,4.183288409703504
2024-08-24,7.962264150943396
2024-08-25,5.991913746630727
2024-08-26,3.8598382749326143
2024-08-27,4.021563342318059
2024-08-28,3.778975741239892
2024-08-29,5.006738544474393
2024-08-30,5.9110512129380055
2024-08-31,8.94743935309973
2024-09-01,10.013477088948786
2024-09-02,7.881401617250674
2024-09-03,7.219676549865229
2024-09-04,3.19811320754717
2024-09-05,3.117250673854447
2024-09-06,3.19811320754717
2024-09-07,8.866576819407008
2024-09-08,10.09433962264151
2024-09-09,5.24932614555256
2024-09-10,3.778975741239892
2024-09-11,2.87466307277628
2024-09-12,3.036388140161725
2024-09-13,3.117250673854447
2024-09-14,8.043126684636118
2024-09-15,8.94743935309973
2024-09-16,4.183288409703504
2024-09-17,3.07277628032345
2024-09-18,3.2345013477088944
2024-09-19,2.911051212938005
2024-09-20,3.7196765498652287
2024-09-21,8.409703504043126
2024-09-22,9.218328840970349
2024-09-23,4.528301886792453
2024-09-24,2.911051212938005
2024-09-25,2.911051212938005
2024-09-26,2.7493261455525606
2024-09-27,3.2345013477088944
2024-09-28,8.086253369272237
2024-09-29,11.805929919137466
2024-09-30,4.851752021563342
2024-10-01,3.3962264150943393
2024-10-02,2.911051212938005
2024-10-03,3.2345013477088944
2024-10-04,3.7196765498652287
2024-10-05,8.24797843665768
2024-10-06,16.172506738544474
2024-10-07,5.498652291105121
2024-10-08,3.557951482479784
2024-10-09,2.911051212938005
2024-10-10,2.7493261455525606
2024-10-11,3.2345013477088944
2024-10-12,8.409703504043126
2024-10-13,12.614555256064689
2024-10-14,5.336927223719676
2024-10-15,3.07277628032345
2024-10-16,2.425876010781671
2024-10-17,2.911051212938005
2024-10-18,3.2345013477088944
2024-10-19,8.409703504043126
2024-10-20,14.231805929919137
2024-10-21,5.336927223719676
2024-10-22,3.07277628032345
2024-10-23,2.425876010781671
2024-10-24,3.2345013477088944
2024-10-25,3.07277628032345
2024-10-26,6.954177897574123
2024-10-27,10.026954177897574
2024-10-28,4.366576819407007
2024-10-29,2.5876010781671157
2024-10-30,1.6172506738544472
2024-10-31,1.9407008086253368
2024-11-01,1.9407008086253368
2024-11-02,6.469002695417789
2024-11-03,9.056603773584905
2024-11-04,3.557951482479784
2024-11-05,1.9407008086253368
2024-11-06,0.9703504043126684
2024-11-07,1.2938005390835579
2024-11-08,1.6172506738544472
2024-11-09,5.336927223719676
2024-11-10,10.350404312668463
2024-11-11,4.690026954177897
2024-11-12,3.07277628032345
2024-11-13,2.2641509433962264
2024-11-14,1.778975741239892
2024-11-15,1.9407008086253368
2024-11-16,5.013477088948787
2024-11-17,8.571428571428571
2024-11-18,3.7196765498652287
2024-11-19,1.778975741239892
2024-11-20,2.2641509433962264
2024-11-21,1.4555256064690025
2024-11-22,2.1024258760107815
2024-11-23,5.175202156334231
2024-11-24,10.026954177897574
2024-11-25,4.690026954177897
2024-11-26,3.2345013477088944
2024-11-27,2.7493261455525606
2024-11-28,2.425876010781671
2024-11-29,2.911051212938005
2024-11-30,6.1455525606469
2024-12-01,10.026954177897574
2024-12-02,4.366576819407007
2024-12-03,3.07277628032345
2024-12-04,2.911051212938005
2024-12-05,2.1024258760107815
2024-12-06,2.1024258760107815
2024-12-07,4.366576819407007
2024-12-08,6.1455525606469
2024-12-09,2.1024258760107815
2024-12-10,1.6172506738544472
2024-12-11,1.778975741239892
2024-12-12,1.778975741239892
2024-12-13,1.6172506738544472
2024-12-14,2.2641509433962264
2024-12-15,2.1024258760107815
2024-12-16,1.4555256064690025
2024-12-17,1.778975741239892
2024-12-18,1.6172506738544472
2024-12-19,2.1024258760107815
2024-12-20,2.1024258760107815
2024-12-21,2.7493261455525606
2024-12-22,3.07277628032345
2024-12-23,1.778975741239892
2024-12-24,2.2641509433962264
2024-12-25,3.07277628032345
2024-12-26,2.5876010781671157
2024-12-27,2.425876010781671
2024-12-28,2.7493261455525606
2024-12-29,2.425876010781671
2024-12-30,2.425876010781671
2024-12-31,2.5876010781671157
2025-01-01,3.557951482479784
2025-01-02,2.1024258760107815
2025-01-03,1.9407008086253368
2025-01-04,2.1024258760107815
2025-01-05,1.6172506738544472
2025-01-06,1.2938005390835579
2025-01-07,1.6172506738544472
2025-01-08,1.6172506738544472
2025-01-09,1.1320754716981132
2025-01-10,1.6172506738544472
2025-01-11,2.1024258760107815
2025-01-12,1.4555256064690025
2025-01-13,0.9703504043126684
2025-01-14,1.1320754716981132
2025-01-15,1.2938005390835579
2025-01-16,1.1320754716981132
2025-01-17,1.1320754716981132
2025-01-18,1.2938005390835579
2025-01-19,1.1320754716981132
2025-01-20,1.4555256064690025
2025-01-21,2.1024258760107815
2025-01-22,1.2938005390835579
2025-01-23,1.1320754716981132
2025-01-24,1.1320754716981132
2025-01-25,1.2938005390835579
2025-01-26,1.4555256064690025
2025-01-27,0.8086253369272236
2025-01-28,1.2938005390835579
2025-01-29,1.1320754716981132
2025-01-30,1.1320754716981132
2025-01-31,1.1320754716981132
2025-02-01,1.1320754716981132
2025-02-02,1.2938005390835579
2025-02-03,0.8086253369272236
2025-02-04,0.8086253369272236
2025-02-05,1.1320754716981132
2025-02-06,0.4851752021563342
2025-02-07,0.6469002695417789
2025-02-08,0.8086253369272236
2025-02-09,0.9703504043126684
2025-02-10,0.6469002695417789
2025-02-11,0.9703504043126684
2025-02-12,0.4851752021563342
2025-02-13,0.8086253369272236
2025-02-14,0.8086253369272236
2025-02-15,1.1320754716981132
2025-02-16,1.1320754716981132
2025-02-17,0.6469002695417789
2025-02-18,0.6469002695417789
2025-02-19,0.4851752021563342
2025-02-20,0.8086253369272236
2025-02-21,0.6469002695417789
2025-02-22,0.8086253369272236
2025-02-23,0.8086253369272236
2025-02-24,0.6469002695417789
2025-02-25,0.6469002695417789
2025-02-26,0.4851752021563342
2025-02-27,0.4851752021563342
2025-02-28,0.6469002695417789
2025-03-01,0.8086253369272236
2025-03-02,0.8086253369272236
2025-03-03,0.32345013477088946
2025-03-04,0.8086253369272236
2025-03-05,0.6469002695417789
2025-03-06,0.4851752021563342
2025-03-07,0.6469002695417789
2025-03-08,0.6469002695417789
2025-03-09,0.4851752021563342
2025-03-10,0.4851752021563342
2025-03-11,0.6469002695417789
2025-03-12,0.6469002695417789
2025-03-13,0.6469002695417789
2025-03-14,0.6469002695417789
2025-03-15,0.9703504043126684
2025-03-16,0.6469002695417789
2025-03-17,0.8086253369272236
2025-03-18,0.9703504043126684
2025-03-19,0.4851752021563342
2025-03-20,0.6469002695417789
2025-03-21,0.0
2025-03-22,0.8086253369272236
2025-03-23,0.6469002695417789
2025-03-24,0.32345013477088946
