Time,amazon.com
2024-09-23,44.31187493859907
2024-09-24,44.31187493859907
2024-09-25,44.31187493859907
2024-09-26,42.05872875528047
2024-09-27,45.8139723941448
2024-09-28,47.31606984969053
2024-09-29,45.06292366637194
2024-09-30,42.05872875528047
2024-10-01,45.06292366637194
2024-10-02,42.05872875528047
2024-10-03,47.31606984969053
2024-10-04,46.56502112191767
2024-10-05,46.56502112191767
2024-10-06,44.31187493859907
2024-10-07,44.31187493859907
2024-10-08,53.324459671873456
2024-10-09,54.826557127419186
2024-10-10,48.0671185774634
2024-10-11,45.06292366637194
2024-10-12,48.0671185774634
2024-10-13,45.8139723941448
2024-10-14,48.818167305236265
2024-10-15,47.31606984969053
2024-10-16,45.8139723941448
2024-10-17,45.06292366637194
2024-10-18,47.31606984969053
2024-10-19,49.56921603300913
2024-10-20,48.0671185774634
2024-10-21,45.8139723941448
2024-10-22,45.06292366637194
2024-10-23,48.818167305236265
2024-10-24,45.06292366637194
2024-10-25,44.31187493859907
2024-10-26,44.31187493859907
2024-10-27,49.56921603300913
2024-10-28,47.31606984969053
2024-10-29,44.31187493859907
2024-10-30,41.30768002750761
2024-10-31,39.80558257196188
2024-11-01,43.56082621082621
2024-11-02,44.31187493859907
2024-11-03,49.56921603300913
2024-11-04,45.8139723941448
2024-11-05,43.56082621082621
2024-11-06,31.544046566460356
2024-11-07,47.31606984969053
2024-11-08,48.0671185774634
2024-11-09,51.822362216327726
2024-11-10,51.822362216327726
2024-11-11,48.818167305236265
2024-11-12,46.56502112191767
2024-11-13,45.8139723941448
2024-11-14,48.818167305236265
2024-11-15,46.56502112191767
2024-11-16,49.56921603300913
2024-11-17,51.822362216327726
2024-11-18,48.0671185774634
2024-11-19,50.320264760781996
2024-11-20,47.31606984969053
2024-11-21,50.320264760781996
2024-11-22,49.56921603300913
2024-11-23,57.079703310737784
2024-11-24,57.079703310737784
2024-11-25,55.577605855192054
2024-11-26,51.822362216327726
2024-11-27,51.822362216327726
2024-11-28,48.818167305236265
2024-11-29,75.10487277728656
2024-11-30,67.5943854995579
2024-12-01,62.33704440514784
2024-12-02,67.5943854995579
2024-12-03,60.083898221829244
2024-12-04,54.826557127419186
2024-12-05,54.075508399646324
2024-12-06,57.83075203851065
2024-12-07,57.83075203851065
2024-12-08,60.83494694960211
2024-12-09,56.328654582964916
2024-12-10,58.581800766283514
2024-12-11,57.83075203851065
2024-12-12,61.585995677374974
2024-12-13,59.33284949405638
2024-12-14,63.83914186069357
2024-12-15,60.83494694960211
2024-12-16,57.079703310737784
2024-12-17,57.83075203851065
2024-12-18,57.83075203851065
2024-12-19,57.83075203851065
2024-12-20,57.83075203851065
2024-12-21,56.328654582964916
2024-12-22,48.818167305236265
2024-12-23,48.818167305236265
2024-12-24,44.31187493859907
2024-12-25,47.31606984969053
2024-12-26,54.826557127419186
2024-12-27,54.075508399646324
2024-12-28,54.826557127419186
2024-12-29,47.31606984969053
2024-12-30,50.320264760781996
2024-12-31,49.56921603300913
2025-01-01,42.80977748305334
2025-01-02,48.818167305236265
2025-01-03,47.31606984969053
2025-01-04,48.818167305236265
2025-01-05,50.320264760781996
2025-01-06,45.06292366637194
2025-01-07,45.06292366637194
2025-01-08,45.06292366637194
2025-01-09,39.05453384418901
2025-01-10,42.80977748305334
2025-01-11,48.0671185774634
2025-01-12,51.822362216327726
2025-01-13,43.56082621082621
2025-01-14,43.56082621082621
2025-01-15,42.80977748305334
2025-01-16,42.05872875528047
2025-01-17,43.56082621082621
2025-01-18,45.06292366637194
2025-01-19,39.05453384418901
2025-01-20,42.05872875528047
2025-01-21,36.05033893309755
2025-01-22,37.55243638864328
2025-01-23,51.07131348855486
2025-01-24,48.0671185774634
2025-01-25,45.06292366637194
2025-01-26,41.30768002750761
2025-01-27,39.05453384418901
2025-01-28,39.80558257196188
2025-01-29,42.05872875528047
2025-01-30,39.80558257196188
2025-01-31,42.05872875528047
2025-02-01,44.31187493859907
2025-02-02,45.06292366637194
2025-02-03,39.80558257196188
2025-02-04,41.30768002750761
2025-02-05,40.55663129973474
2025-02-06,40.55663129973474
2025-02-07,42.80977748305334
2025-02-08,48.818167305236265
2025-02-09,42.80977748305334
2025-02-10,36.80138766087041
2025-02-11,41.30768002750761
2025-02-12,42.05872875528047
2025-02-13,39.05453384418901
2025-02-14,45.06292366637194
2025-02-15,57.83075203851065
2025-02-16,50.320264760781996
2025-02-17,42.05872875528047
2025-02-18,38.30348511641614
2025-02-19,39.80558257196188
2025-02-20,43.56082621082621
2025-02-21,48.0671185774634
2025-02-22,56.328654582964916
2025-02-23,56.328654582964916
2025-02-24,48.0671185774634
2025-02-25,45.06292366637194
2025-02-26,42.05872875528047
2025-02-27,42.05872875528047
2025-02-28,42.80977748305334
2025-03-01,57.079703310737784
2025-03-02,56.328654582964916
2025-03-03,45.06292366637194
2025-03-04,45.8139723941448
2025-03-05,41.30768002750761
2025-03-06,41.30768002750761
2025-03-07,39.05453384418901
2025-03-08,43.56082621082621
2025-03-09,44.31187493859907
2025-03-10,41.30768002750761
2025-03-11,39.80558257196188
2025-03-12,39.80558257196188
2025-03-13,39.05453384418901
2025-03-14,36.05033893309755
2025-03-15,42.80977748305334
2025-03-16,42.05872875528047
2025-03-17,41.30768002750761
2025-03-18,42.80977748305334
2025-03-19,41.30768002750761
2025-03-20,41.30768002750761
2025-03-21,36.05033893309755
2025-03-22,47.31606984969053
2025-03-23,51.822362216327726
2025-03-24,45.8139723941448
2025-03-25,45.8139723941448
2025-03-26,41.30768002750761
2025-03-27,37.55243638864328
2025-03-28,42.80977748305334
2025-03-29,44.31187493859907
2025-03-30,43.56082621082621
2025-03-31,42.80977748305334
2025-04-01,42.05872875528047
2025-04-02,42.05872875528047
2025-04-03,45.8139723941448
2025-04-04,41.30768002750761
2025-04-05,48.0671185774634
2025-04-06,45.06292366637194
2025-04-07,42.80977748305334
2025-04-08,37.55243638864328
2025-04-09,40.55663129973474
2025-04-10,45.06292366637194
2025-04-11,45.06292366637194
2025-04-12,48.0671185774634
2025-04-13,40.55663129973474
2025-04-14,42.80977748305334
2025-04-15,41.242298294447195
2025-04-16,42.6574908377263
2025-04-17,35.95705248521722
2025-04-18,40.53470202280765
2025-04-19,37.37224502849632
2025-04-20,36.289124392970336
2025-04-21,38.411913207888986
2025-04-22,37.70431693624944
2025-04-23,41.949894566086755
2025-04-24,39.119509479528546
2025-04-25,36.289124392970336
2025-04-26,41.949894566086755
2025-04-27,44.40475528875852
2025-04-28,40.53470202280765
2025-04-29,45.11235156039808
2025-04-30,44.072683381005405
2025-05-01,46.52754410367719
2025-05-02,45.11235156039808
2025-05-03,47.94273664695629
2025-05-04,51.10519364126762
2025-05-05,42.6574908377263
2025-05-06,42.98956274547942
2025-05-07,42.28196647383987
2025-05-08,43.69715901711898
2025-05-09,39.8271057511681
2025-05-10,47.23514037531673
2025-05-11,44.40475528875852
2025-05-12,41.57437020220032
2025-05-13,42.6574908377263
2025-05-14,40.53470202280765
2025-05-15,37.856197483855595
2025-05-16,40.512772745880554
2025-05-17,43.83349182341175
2025-05-18,45.82592326993046
2025-05-19,42.50520419239927
2025-05-20,44.497635638917984
2025-05-21,39.184485114868075
2025-05-22,39.184485114868075
2025-05-23,37.856197483855595
2025-05-24,42.50520419239927
2025-05-25,42.50520419239927
2025-05-26,43.169348007905505
2025-05-27,41.84106037689303
2025-05-28,39.184485114868075
2025-05-29,41.17691656138679
2025-05-30,43.169348007905505
2025-05-31,41.84106037689303
2025-06-01,44.497635638917984
2025-06-02,41.17691656138679
2025-06-03,45.16177945442422
2025-06-04,44.497635638917984
2025-06-05,47.15421090094294
2025-06-06,45.16177945442422
2025-06-07,45.16177945442422
2025-06-08,44.497635638917984
2025-06-09,49.14664234746166
2025-06-10,47.81835471644918
2025-06-11,45.16177945442422
2025-06-12,48.482498531955414
2025-06-13,45.82592326993046
2025-06-14,49.14664234746166
2025-06-15,45.82592326993046
2025-06-16,47.15421090094294
2025-06-17,45.16177945442422
2025-06-18,45.16177945442422
2025-06-19,43.83349182341175
2025-06-20,42.50520419239927
2025-06-21,44.497635638917984
2025-06-22,48.482498531955414
2025-06-23,49.810786162967894
2025-06-24,47.15421090094294
2025-06-25,45.82592326993046
2025-06-26,51.13907379398037
2025-06-27,47.81835471644918
2025-06-28,45.82592326993046
2025-06-29,50.47492997847413
2025-06-30,48.482498531955414
2025-07-01,47.81835471644918
2025-07-02,49.14664234746166
2025-07-03,50.47492997847413
2025-07-04,50.47492997847413
2025-07-05,55.78808050252404
2025-07-06,55.78808050252404
2025-07-07,53.795649056005324
2025-07-08,66.41438155062386
2025-07-09,61.10123102657395
2025-07-10,56.45222431803028
2025-07-11,61.10123102657395
2025-07-12,53.795649056005324
2025-07-13,47.81835471644918
2025-07-14,47.81835471644918
2025-07-15,50.47492997847413
2025-07-16,49.14664234746166
2025-07-17,49.14664234746166
2025-07-18,48.482498531955414
2025-07-19,52.467361424992845
2025-07-20,48.482498531955414
2025-07-21,50.47492997847413
2025-07-22,49.14664234746166
2025-07-23,43.83349182341175
2025-07-24,43.83349182341175
2025-07-25,41.17691656138679
2025-07-26,43.83349182341175
2025-07-27,46.4900670854367
2025-07-28,45.82592326993046
2025-07-29,42.50520419239927
2025-07-30,43.169348007905505
2025-07-31,43.169348007905505
2025-08-01,41.84106037689303
2025-08-02,44.497635638917984
2025-08-03,43.83349182341175
2025-08-04,45.16177945442422
2025-08-05,43.83349182341175
2025-08-06,41.84106037689303
2025-08-07,43.83349182341175
2025-08-08,42.50520419239927
2025-08-09,43.83349182341175
2025-08-10,41.84106037689303
2025-08-11,43.169348007905505
2025-08-12,45.16177945442422
2025-08-13,44.497635638917984
2025-08-14,41.84106037689303
2025-08-15,41.17691656138679
2025-08-16,43.169348007905505
2025-08-17,44.497635638917984
2025-08-18,41.17691656138679
2025-08-19,39.184485114868075
2025-08-20,43.169348007905505
2025-08-21,41.84106037689303
2025-08-22,41.17691656138679
2025-08-23,42.50520419239927
2025-08-24,44.497635638917984
2025-08-25,43.169348007905505
2025-08-26,38.52034129936184
2025-08-27,39.184485114868075
2025-08-28,39.84862893037432
2025-08-29,36.52790985284312
2025-08-30,38.52034129936184
2025-08-31,42.50520419239927
2025-09-01,41.84106037689303
2025-09-02,36.52790985284312
2025-09-03,39.184485114868075
2025-09-04,38.52034129936184
2025-09-05,37.19205366834936
2025-09-06,39.84862893037432
2025-09-07,37.856197483855595
2025-09-08,41.84106037689303
2025-09-09,39.184485114868075
2025-09-10,37.19205366834936
2025-09-11,37.19205366834936
2025-09-12,38.52034129936184
2025-09-13,37.19205366834936
2025-09-14,39.184485114868075
2025-09-15,36.52790985284312
2025-09-16,37.19205366834936
2025-09-17,34.53547840632441
2025-09-18,37.19205366834936
2025-09-19,35.86376603733688
2025-09-20,39.84862893037432
2025-09-21,39.184485114868075
2025-09-22,36.52790985284312
2025-09-23,38.52034129936184
2025-09-24,35.86376603733688
2025-09-25,39.184485114868075
2025-09-26,38.52034129936184
2025-09-27,40.512772745880554
2025-09-28,39.84862893037432
2025-09-29,40.512772745880554
2025-09-30,37.856197483855595
2025-10-01,37.19205366834936
2025-10-02,38.52034129936184
2025-10-03,39.184485114868075
2025-10-04,40.512772745880554
2025-10-05,40.512772745880554
2025-10-06,38.52034129936184
2025-10-07,47.15421090094294
2025-10-08,49.14664234746166
2025-10-09,47.15421090094294
2025-10-10,38.52034129936184
2025-10-11,40.512772745880554
2025-10-12,40.512772745880554
2025-10-13,42.50520419239927
2025-10-14,41.17691656138679
2025-10-15,35.199622221830644
2025-10-16,38.52034129936184
2025-10-17,39.84862893037432
2025-10-18,42.50520419239927
2025-10-19,39.84862893037432
2025-10-20,53.13150524049909
2025-10-21,38.52034129936184
2025-10-22,39.184485114868075
2025-10-23,38.52034129936184
2025-10-24,37.19205366834936
2025-10-25,43.169348007905505
2025-10-26,39.184485114868075
2025-10-27,39.84862893037432
2025-10-28,39.84862893037432
2025-10-29,39.184485114868075
2025-10-30,39.184485114868075
2025-10-31,39.184485114868075
2025-11-01,41.17691656138679
2025-11-02,41.84106037689303
2025-11-03,39.84862893037432
2025-11-04,43.169348007905505
2025-11-05,37.19205366834936
2025-11-06,41.84106037689303
2025-11-07,41.17691656138679
2025-11-08,41.84106037689303
2025-11-09,41.84106037689303
2025-11-10,44.497635638917984
2025-11-11,44.497635638917984
2025-11-12,39.84862893037432
2025-11-13,43.169348007905505
2025-11-14,43.83349182341175
2025-11-15,43.83349182341175
2025-11-16,51.13907379398037
2025-11-17,46.4900670854367
2025-11-18,49.14664234746166
2025-11-19,48.482498531955414
2025-11-20,51.80321760948661
2025-11-21,51.13907379398037
2025-11-22,55.78808050252404
2025-11-23,57.11636813353652
2025-11-24,55.1239366870178
2025-11-25,50.47492997847413
2025-11-26,52.467361424992845
2025-11-27,45.82592326993046
2025-11-28,65.75023773511762
2025-11-29,65.75023773511762
2025-11-30,60.43708721106771
2025-12-01,63.7578062885989
2025-12-02,59.77294339556147
2025-12-03,51.80321760948661
2025-12-04,48.482498531955414
2025-12-05,55.1239366870178
2025-12-06,57.780511949042754
2025-12-07,57.780511949042754
2025-12-08,53.795649056005324
2025-12-09,56.45222431803028
2025-12-10,57.11636813353652
2025-12-11,53.14712296690723
2025-12-12,53.14712296690723
2025-12-13,56.541050136976594
2025-12-14,57.78304982958408
2025-12-15,56.87312204472971
2025-12-16,51.90512327429974
2025-12-17,56.252122198425965
2025-12-18,51.28412342799599
2025-12-19,51.90512327429974
2025-12-20,51.90512327429974
2025-12-21,54.389122659514726
2025-12-22,51.61619533574911
2025-12-23,46.35926862676851
2025-12-24,43.875269241553525
2025-12-25,41.723341764091664
2025-12-26,52.526123120603486
2025-12-27,52.526123120603486
2025-12-28,50.66312358169225
2025-12-29,49.132195950534125
2025-12-30,48.51119610423038
2025-12-31,47.601268319376004
2026-01-01,39.571414286629796
2026-01-02,45.738268780464765
2026-01-03,49.75319579683787
2026-01-04,47.601268319376004
2026-01-05,41.723341764091664
2026-01-06,45.11726893416102
2026-01-07,43.25426939524978
2026-01-08,41.10234191778791
2026-01-09,39.860342225180425
2026-01-10,50.27346130780911
2026-01-11,47.38418192230284
2026-01-12,40.44991139708779
2026-01-13,42.183479028391545
2026-01-14,38.716343765784025
2026-01-15,40.44991139708779
2026-01-16,39.87205551998653
2026-01-17,43.91704665969531
2026-01-18,41.605623151290295
2026-01-19,42.183479028391545
2026-01-20,43.33919078259406
2026-01-21,43.33919078259406
2026-01-22,40.44991139708779
2026-01-23,39.87205551998653
2026-01-24,40.44991139708779
2026-01-25,38.13848788868277
2026-01-26,41.02776727418904
2026-01-27,36.98277613448026
2026-01-28,35.827064380277754
2026-01-29,39.294199642885275
2026-01-30,41.02776727418904
2026-01-31,42.7613349054928
2026-02-01,45.65061429099907
2026-02-02,39.87205551998653
2026-02-03,39.87205551998653
2026-02-04,39.87205551998653
2026-02-05,42.183479028391545
2026-02-06,43.33919078259406
2026-02-07,42.183479028391545
2026-02-08,38.13848788868277
2026-02-09,36.98277613448026
2026-02-10,38.716343765784025
2026-02-11,38.716343765784025
2026-02-12,35.2492085031765
2026-02-13,38.13848788868277
2026-02-14,41.02776727418904
2026-02-15,36.98277613448026
2026-02-16,43.91704665969531
2026-02-17,38.716343765784025
2026-02-18,34.67135262607525
2026-02-19,38.13848788868277
2026-02-20,37.56063201158152
2026-02-21,41.605623151290295
2026-02-22,38.716343765784025
2026-02-23,37.56063201158152
2026-02-24,41.605623151290295
2026-02-25,39.294199642885275
2026-02-26,39.87205551998653
2026-02-27,42.7613349054928
2026-02-28,42.7613349054928
2026-03-01,41.605623151290295
2026-03-02,41.605623151290295
2026-03-03,41.605623151290295
2026-03-04,40.44991139708779
2026-03-05,53.16274069331538
2026-03-06,39.87205551998653
2026-03-07,42.7613349054928
2026-03-08,42.183479028391545
2026-03-09,39.87205551998653
2026-03-10,37.56063201158152
2026-03-11,42.7613349054928
2026-03-12,39.294199642885275
2026-03-13,37.56063201158152
2026-03-14,41.02776727418904
2026-03-15,40.44991139708779
2026-03-16,40.44991139708779
2026-03-17,41.605623151290295
2026-03-18,43.33919078259406
2026-03-19,40.44991139708779
2026-03-20,41.02776727418904
2026-03-21,43.33919078259406
2026-03-22,43.33919078259406
2026-03-23,42.183479028391545
2026-03-24,43.91704665969531
2026-03-25,42.183479028391545
2026-03-26,41.02776727418904
2026-03-27,41.605623151290295
2026-03-28,39.87205551998653
2026-03-29,45.072758413897816
2026-03-30,42.183479028391545
2026-03-31,39.294199642885275
2026-04-01,38.716343765784025
2026-04-02,37.56063201158152
2026-04-03,38.716343765784025
2026-04-04,38.13848788868277
2026-04-05,35.2492085031765
2026-04-06,39.294199642885275
2026-04-07,36.98277613448026
2026-04-08,39.294199642885275
2026-04-09,38.716343765784025
2026-04-10,38.716343765784025
2026-04-11,42.183479028391545
2026-04-12,39.87205551998653
2026-04-13,36.98277613448026
2026-04-14,39.294199642885275
2026-04-15,40.44991139708779
2026-04-16,41.605623151290295
2026-04-17,39.87205551998653
2026-04-18,43.33919078259406
2026-04-19,39.87205551998653
2026-04-20,36.98277613448026
2026-04-21,39.87205551998653
2026-04-22,38.13848788868277
2026-04-23,38.716343765784025
2026-04-24,35.827064380277754
2026-04-25,39.87205551998653
2026-04-26,41.605623151290295
2026-04-27,38.716343765784025
2026-04-28,36.98277613448026
2026-04-29,36.98277613448026
2026-04-30,36.98277613448026
2026-05-01,36.98277613448026
2026-05-02,38.13848788868277
2026-05-03,41.605623151290295
2026-05-04,40.44991139708779
2026-05-05,40.44991139708779
2026-05-06,39.87205551998653
2026-05-07,39.87205551998653
2026-05-08,38.13848788868277
2026-05-09,41.605623151290295
2026-05-10,38.13848788868277
2026-05-11,41.02776727418904
2026-05-12,37.56063201158152
2026-05-13,38.13848788868277
2026-05-14,41.02776727418904
2026-05-15,38.716343765784025
2026-05-16,39.294199642885275
2026-05-17,42.183479028391545
2026-05-18,41.605623151290295
2026-05-19,38.13848788868277
2026-05-20,39.87205551998653
2026-05-21,38.13848788868277
2026-05-22,39.294199642885275
2026-05-23,45.072758413897816
2026-05-24,41.02776727418904
2026-05-25,45.072758413897816
2026-05-26,39.294199642885275
2026-05-27,37.56063201158152
2026-05-28,40.44991139708779
2026-05-29,39.294199642885275
2026-05-30,40.44991139708779
2026-05-31,43.91704665969531
