Time,google_snake
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,50.1461553289607
2024-12-03,50.1461553289607
2024-12-04,50.1461553289607
2024-12-05,50.1461553289607
2024-12-06,50.1461553289607
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,50.1461553289607
2024-12-10,50.1461553289607
2024-12-11,50.1461553289607
2024-12-12,50.1461553289607
2024-12-13,50.1461553289607
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,50.1461553289607
2024-12-17,50.1461553289607
2024-12-18,75.21923299344105
2024-12-19,75.21923299344105
2024-12-20,50.1461553289607
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,25.07307766448035
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,25.07307766448035
2025-01-07,50.1461553289607
2025-01-08,50.1461553289607
2025-01-09,50.1461553289607
2025-01-10,50.1461553289607
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,50.1461553289607
2025-01-14,50.1461553289607
2025-01-15,50.1461553289607
2025-01-16,50.1461553289607
2025-01-17,50.1461553289607
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,50.1461553289607
2025-01-22,50.1461553289607
2025-01-23,50.1461553289607
2025-01-24,75.21923299344105
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,50.1461553289607
2025-01-28,75.21923299344105
2025-01-29,2507.307766448035
2025-01-30,902.6307959212927
2025-01-31,175.51154365136244
2025-02-01,25.07307766448035
2025-02-02,25.07307766448035
2025-02-03,100.2923106579214
2025-02-04,125.36538832240176
2025-02-05,100.2923106579214
2025-02-06,100.2923106579214
2025-02-07,125.36538832240176
2025-02-08,25.07307766448035
2025-02-09,0.0
2025-02-10,75.21923299344105
2025-02-11,100.2923106579214
2025-02-12,100.2923106579214
2025-02-13,100.2923106579214
2025-02-14,75.21923299344105
2025-02-15,25.07307766448035
2025-02-16,0.0
2025-02-17,25.07307766448035
2025-02-18,75.21923299344105
2025-02-19,75.21923299344105
2025-02-20,75.21923299344105
2025-02-21,75.21923299344105
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,75.21923299344105
2025-02-25,75.21923299344105
2025-02-26,75.21923299344105
2025-02-27,75.21923299344105
2025-02-28,75.21923299344105
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,75.21923299344105
2025-03-04,75.21923299344105
2025-03-05,75.21923299344105
2025-03-06,75.21923299344105
2025-03-07,75.21923299344105
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,50.1461553289607
2025-03-11,75.21923299344105
2025-03-12,75.21923299344105
2025-03-13,75.21923299344105
2025-03-14,50.1461553289607
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,50.1461553289607
2025-03-18,50.1461553289607
2025-03-19,50.1461553289607
2025-03-20,75.21923299344105
2025-03-21,75.21923299344105
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,50.1461553289607
2025-03-25,50.1461553289607
2025-03-26,50.1461553289607
2025-03-27,75.21923299344105
2025-03-28,75.21923299344105
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,50.1461553289607
2025-04-01,50.1461553289607
2025-04-02,50.1461553289607
2025-04-03,50.1461553289607
2025-04-04,50.1461553289607
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,50.1461553289607
2025-04-08,50.1461553289607
2025-04-09,50.1461553289607
2025-04-10,50.1461553289607
2025-04-11,75.21923299344105
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,50.1461553289607
2025-04-15,49.381732229433865
2025-04-16,49.840386089149966
2025-04-17,51.21634766829828
2025-04-18,24.920193044574983
2025-04-19,3.210577018012728
2025-04-20,2.751923158296624
2025-04-21,44.33653977255672
2025-04-22,51.21634766829828
2025-04-23,49.840386089149966
2025-04-24,52.59230924744659
2025-04-25,53.050963107162694
2025-04-26,3.210577018012728
2025-04-27,3.210577018012728
2025-04-28,49.840386089149966
2025-04-29,51.21634766829828
2025-04-30,51.675001528014384
2025-05-01,70.17404053656392
2025-05-02,55.34423240574321
2025-05-03,3.669230877728832
2025-05-04,3.210577018012728
2025-05-05,52.133655387730485
2025-05-06,53.9682708265949
2025-05-07,74.76057913372495
2025-05-08,75.67788685315716
2025-05-09,77.05384843230547
2025-05-10,4.127884737444936
2025-05-11,4.127884737444936
2025-05-12,72.92596369486054
2025-05-13,76.13654071287326
2025-05-14,72.46730983514443
2025-05-15,73.38461755457664
2025-05-16,59.62500176309352
2025-05-17,7.338461755457664
2025-05-18,7.338461755457664
2025-05-19,61.45961720195794
2025-05-20,63.29423264082235
2025-05-21,51.36923228820365
2025-05-22,46.78269369104261
2025-05-23,36.69230877728832
2025-05-24,6.421154036025456
2025-05-25,5.503846316593248
2025-05-26,6.421154036025456
2025-05-27,34.85769333842391
2025-05-28,33.9403856189917
2025-05-29,33.9403856189917
2025-05-30,30.271154741262865
2025-05-31,5.503846316593248
2025-06-01,5.503846316593248
2025-06-02,25.684616144101824
2025-06-03,26.601923863534033
2025-06-04,28.436539302398447
2025-06-05,28.436539302398447
2025-06-06,23.85000070523741
2025-06-07,5.503846316593248
2025-06-08,5.503846316593248
2025-06-09,21.098077546940786
2025-06-10,21.098077546940786
2025-06-11,18.34615438864416
2025-06-12,16.511538949779744
2025-06-13,13.759615791483121
2025-06-14,5.503846316593248
2025-06-15,5.503846316593248
2025-06-16,12.842308072050912
2025-06-17,11.007692633186496
2025-06-18,11.007692633186496
2025-06-19,6.421154036025456
2025-06-20,9.17307719432208
2025-06-21,5.503846316593248
2025-06-22,4.58653859716104
2025-06-23,7.338461755457664
2025-06-24,8.255769474889872
2025-06-25,7.338461755457664
2025-06-26,8.255769474889872
2025-06-27,6.421154036025456
2025-06-28,4.58653859716104
2025-06-29,4.58653859716104
2025-06-30,5.503846316593248
2025-07-01,7.338461755457664
2025-07-02,6.421154036025456
2025-07-03,6.421154036025456
2025-07-04,5.503846316593248
2025-07-05,5.503846316593248
2025-07-06,4.58653859716104
2025-07-07,6.421154036025456
2025-07-08,6.421154036025456
2025-07-09,7.338461755457664
2025-07-10,7.338461755457664
2025-07-11,6.421154036025456
2025-07-12,4.58653859716104
2025-07-13,4.58653859716104
2025-07-14,7.338461755457664
2025-07-15,7.338461755457664
2025-07-16,6.421154036025456
2025-07-17,7.338461755457664
2025-07-18,7.338461755457664
2025-07-19,5.503846316593248
2025-07-20,4.58653859716104
2025-07-21,7.338461755457664
2025-07-22,7.338461755457664
2025-07-23,8.255769474889872
2025-07-24,7.338461755457664
2025-07-25,7.338461755457664
2025-07-26,5.503846316593248
2025-07-27,5.503846316593248
2025-07-28,6.421154036025456
2025-07-29,7.338461755457664
2025-07-30,7.338461755457664
2025-07-31,8.255769474889872
2025-08-01,9.17307719432208
2025-08-02,4.58653859716104
2025-08-03,5.503846316593248
2025-08-04,9.17307719432208
2025-08-05,10.090384913754288
2025-08-06,12.842308072050912
2025-08-07,14.676923510915328
2025-08-08,19.263462108076368
2025-08-09,6.421154036025456
2025-08-10,5.503846316593248
2025-08-11,20.180769827508577
2025-08-12,25.684616144101824
2025-08-13,33.9403856189917
2025-08-14,44.03077053274598
2025-08-15,51.36923228820365
2025-08-16,7.338461755457664
2025-08-17,7.338461755457664
2025-08-18,50.45192456877144
2025-08-19,55.038463165932484
2025-08-20,56.873078604796895
2025-08-21,63.29423264082235
2025-08-22,77.05384843230547
2025-08-23,8.255769474889872
2025-08-24,7.338461755457664
2025-08-25,66.96346351855118
2025-08-26,67.8807712379834
2025-08-27,77.97115615173769
2025-08-28,83.47500246833093
2025-08-29,74.30192527400885
2025-08-30,10.090384913754288
2025-08-31,8.255769474889872
2025-09-01,11.007692633186496
2025-09-02,76.13654071287327
2025-09-03,87.14423334605976
2025-09-04,90.8134642237886
2025-09-05,91.7307719432208
2025-09-06,7.338461755457664
2025-09-07,7.338461755457664
2025-09-08,63.29423264082235
2025-09-09,74.30192527400885
2025-09-10,72.46730983514443
2025-09-11,87.14423334605976
2025-09-12,82.55769474889873
2025-09-13,8.255769474889872
2025-09-14,8.255769474889872
2025-09-15,61.45961720195794
2025-09-16,67.8807712379834
2025-09-17,60.54230948252573
2025-09-18,61.45961720195794
2025-09-19,60.54230948252573
2025-09-20,7.338461755457664
2025-09-21,6.421154036025456
2025-09-22,55.038463165932484
2025-09-23,53.203847727068066
2025-09-24,59.62500176309352
2025-09-25,60.54230948252573
2025-09-26,85.30961790719535
2025-09-27,7.338461755457664
2025-09-28,8.255769474889872
2025-09-29,61.45961720195794
2025-09-30,54.121155446500275
2025-10-01,54.121155446500275
2025-10-02,45.8653859716104
2025-10-03,51.36923228820365
2025-10-04,5.503846316593248
2025-10-05,5.503846316593248
2025-10-06,46.78269369104261
2025-10-07,44.03077053274598
2025-10-08,48.61730912990703
2025-10-09,48.61730912990703
2025-10-10,44.03077053274598
2025-10-11,6.421154036025456
2025-10-12,4.58653859716104
2025-10-13,26.601923863534033
2025-10-14,45.8653859716104
2025-10-15,44.03077053274598
2025-10-16,46.78269369104261
2025-10-17,47.70000141047482
2025-10-18,6.421154036025456
2025-10-19,6.421154036025456
2025-10-20,41.27884737444936
2025-10-21,50.45192456877144
2025-10-22,44.03077053274598
2025-10-23,53.203847727068066
2025-10-24,57.790386324229104
2025-10-25,6.421154036025456
2025-10-26,6.421154036025456
2025-10-27,45.8653859716104
2025-10-28,47.70000141047482
2025-10-29,53.203847727068066
2025-10-30,64.21154036025456
2025-10-31,61.45961720195794
2025-11-01,7.338461755457664
2025-11-02,8.255769474889872
2025-11-03,49.53461684933923
2025-11-04,49.53461684933923
2025-11-05,51.36923228820365
2025-11-06,55.038463165932484
2025-11-07,65.12884807968678
2025-11-08,8.255769474889872
2025-11-09,7.338461755457664
2025-11-10,51.36923228820365
2025-11-11,39.444231935584945
2025-11-12,55.038463165932484
2025-11-13,64.21154036025456
2025-11-14,65.12884807968678
2025-11-15,9.17307719432208
2025-11-16,7.338461755457664
2025-11-17,55.955770885364686
2025-11-18,57.790386324229104
2025-11-19,58.70769404366131
2025-11-20,66.96346351855118
2025-11-21,65.12884807968678
2025-11-22,9.17307719432208
2025-11-23,7.338461755457664
2025-11-24,53.203847727068066
2025-11-25,44.94807825217819
2025-11-26,15.594231230347535
2025-11-27,8.255769474889872
2025-11-28,8.255769474889872
2025-11-29,6.421154036025456
2025-11-30,6.421154036025456
2025-12-01,49.53461684933923
2025-12-02,49.53461684933923
2025-12-03,58.70769404366131
2025-12-04,64.21154036025456
2025-12-05,73.38461755457664
2025-12-06,8.255769474889872
2025-12-07,7.338461755457664
2025-12-08,58.70769404366131
2025-12-09,64.21154036025456
2025-12-10,66.96346351855118
2025-12-11,73.613230070323
2025-12-12,74.07188393003909
2025-12-13,9.099095644087498
2025-12-14,9.099095644087498
2025-12-15,59.75947037478599
2025-12-16,69.7274523374011
2025-12-17,73.20299761151149
2025-12-18,81.84343939588288
2025-12-19,60.62835669331359
2025-12-20,12.115987058481798
2025-12-21,9.099095644087498
2025-12-22,17.3293049696474
2025-12-23,12.984873377009396
2025-12-24,7.361323007032299
2025-12-25,5.623550369977098
2025-12-26,6.492436688504698
2025-12-27,5.213317911165602
2025-12-28,5.213317911165602
2025-12-29,4.754664051449498
2025-12-30,5.213317911165602
2025-12-31,4.754664051449498
2026-01-01,4.754664051449498
2026-01-02,4.344431592638001
2026-01-03,4.344431592638001
2026-01-04,4.754664051449498
2026-01-05,31.183064665184396
2026-01-06,42.0199329463271
2026-01-07,48.5123696348318
2026-01-08,47.18482945658809
2026-01-09,55.873692641864096
2026-01-10,6.563719340983941
2026-01-11,5.743254423360948
2026-01-12,50.86882489262555
2026-01-13,53.33021964549452
2026-01-14,52.50975472787153
2026-01-15,50.048359975002555
2026-01-16,54.97114948074051
2026-01-17,5.743254423360948
2026-01-18,5.743254423360948
2026-01-19,7.384184258606934
2026-01-20,43.48464063401861
2026-01-21,48.40743013975657
2026-01-22,54.150684563117515
2026-01-23,70.55998291557736
2026-01-24,8.204649176229927
2026-01-25,6.563719340983941
2026-01-26,22.973017693443794
2026-01-27,36.100456375411675
2026-01-28,44.3051055516416
2026-01-29,50.048359975002555
2026-01-30,47.58696522213358
2026-01-31,6.563719340983941
2026-02-01,5.743254423360948
2026-02-02,38.56185112828066
2026-02-03,42.66417571639562
2026-02-04,41.843710798772626
2026-02-05,46.76650030451058
2026-02-06,49.22789505737956
2026-02-07,6.563719340983941
2026-02-08,5.743254423360948
2026-02-09,40.20278096352664
2026-02-10,45.94603538688759
2026-02-11,62.355333739347444
2026-02-12,62.355333739347444
2026-02-13,50.048359975002555
2026-02-14,7.384184258606934
2026-02-15,6.563719340983941
2026-02-16,10.666043929098905
2026-02-17,36.100456375411675
2026-02-18,47.58696522213358
2026-02-19,54.97114948074051
2026-02-20,47.58696522213358
2026-02-21,9.025114093852919
2026-02-22,13.127438681967883
2026-02-23,40.20278096352664
2026-02-24,45.125570469264595
2026-02-25,53.33021964549452
2026-02-26,51.68928981024854
2026-02-27,54.150684563117515
2026-02-28,6.563719340983941
2026-03-01,5.743254423360948
2026-03-02,47.58696522213358
2026-03-03,62.355333739347444
2026-03-04,54.97114948074051
2026-03-05,67.2781232450854
2026-03-06,53.33021964549452
2026-03-07,7.384184258606934
2026-03-08,6.563719340983941
2026-03-09,62.355333739347444
2026-03-10,66.45765832746241
2026-03-11,63.175798656970436
2026-03-12,62.355333739347444
2026-03-13,50.048359975002555
2026-03-14,7.384184258606934
2026-03-15,5.743254423360948
2026-03-16,33.6390616225427
2026-03-17,48.40743013975657
2026-03-18,41.023245881149634
2026-03-19,42.66417571639562
2026-03-20,42.66417571639562
2026-03-21,4.922789505737956
2026-03-22,4.922789505737956
2026-03-23,39.38231604590365
2026-03-24,43.48464063401861
2026-03-25,45.125570469264595
2026-03-26,42.66417571639562
2026-03-27,44.3051055516416
2026-03-28,5.743254423360948
2026-03-29,5.743254423360948
2026-03-30,33.6390616225427
2026-03-31,38.56185112828066
2026-04-01,38.56185112828066
2026-04-02,36.100456375411675
2026-04-03,15.588833434836861
2026-04-04,4.922789505737956
2026-04-05,4.102324588114963
2026-04-06,22.1525527758208
2026-04-07,31.998131787296714
2026-04-08,32.818596704919706
2026-04-09,38.56185112828066
2026-04-10,39.38231604590365
2026-04-11,4.922789505737956
2026-04-12,4.922789505737956
2026-04-13,43.48464063401861
2026-04-14,38.56185112828066
2026-04-15,39.38231604590365
2026-04-16,68.91905308033138
2026-04-17,68.91905308033138
2026-04-18,7.384184258606934
2026-04-19,6.563719340983941
2026-04-20,61.53486882172445
2026-04-21,49.22789505737956
2026-04-22,46.76650030451058
2026-04-23,52.50975472787153
2026-04-24,47.58696522213358
2026-04-25,5.743254423360948
2026-04-26,4.922789505737956
2026-04-27,45.94603538688759
2026-04-28,49.22789505737956
2026-04-29,63.99626357459343
2026-04-30,62.355333739347444
2026-05-01,64.81672849221643
2026-05-02,6.563719340983941
2026-05-03,5.743254423360948
2026-05-04,45.94603538688759
2026-05-05,44.3051055516416
2026-05-06,42.66417571639562
2026-05-07,44.3051055516416
2026-05-08,43.48464063401861
2026-05-09,5.743254423360948
2026-05-10,4.922789505737956
2026-05-11,41.023245881149634
2026-05-12,38.56185112828066
2026-05-13,41.843710798772626
2026-05-14,43.48464063401861
2026-05-15,41.843710798772626
2026-05-16,5.743254423360948
2026-05-17,5.743254423360948
2026-05-18,38.56185112828066
2026-05-19,37.741386210657666
2026-05-20,41.023245881149634
2026-05-21,33.6390616225427
2026-05-22,27.075342281558758
2026-05-23,4.922789505737956
2026-05-24,4.102324588114963
2026-05-25,4.922789505737956
2026-05-26,23.79348261106679
2026-05-27,27.075342281558758
2026-05-28,31.998131787296714
2026-05-29,25.434412446312773
2026-05-30,4.922789505737956
2026-05-31,4.102324588114963
