Time,riches
2022-04-29,28.0
2022-04-30,32.0
2022-05-01,34.0
2022-05-02,27.0
2022-05-03,30.0
2022-05-04,32.0
2022-05-05,28.0
2022-05-06,29.0
2022-05-07,27.0
2022-05-08,25.0
2022-05-09,26.0
2022-05-10,28.0
2022-05-11,30.0
2022-05-12,29.0
2022-05-13,25.0
2022-05-14,28.0
2022-05-15,23.0
2022-05-16,26.0
2022-05-17,30.0
2022-05-18,27.0
2022-05-19,28.0
2022-05-20,25.0
2022-05-21,26.0
2022-05-22,30.0
2022-05-23,25.0
2022-05-24,28.0
2022-05-25,28.0
2022-05-26,29.0
2022-05-27,27.0
2022-05-28,25.0
2022-05-29,30.0
2022-05-30,28.0
2022-05-31,23.0
2022-06-01,25.0
2022-06-02,25.0
2022-06-03,26.0
2022-06-04,29.0
2022-06-05,25.0
2022-06-06,25.0
2022-06-07,24.0
2022-06-08,22.0
2022-06-09,25.0
2022-06-10,31.0
2022-06-11,27.0
2022-06-12,29.0
2022-06-13,25.0
2022-06-14,25.0
2022-06-15,26.0
2022-06-16,31.0
2022-06-17,23.0
2022-06-18,26.0
2022-06-19,30.0
2022-06-20,27.0
2022-06-21,23.0
2022-06-22,21.0
2022-06-23,73.0
2022-06-24,100.0
2022-06-25,73.0
2022-06-26,63.0
2022-06-27,43.0
2022-06-28,45.0
2022-06-29,38.0
2022-06-30,32.0
2022-07-01,34.0
2022-07-02,36.0
2022-07-03,39.0
2022-07-04,37.0
2022-07-05,32.0
2022-07-06,30.0
2022-07-07,31.0
2022-07-08,28.0
2022-07-09,31.0
2022-07-10,30.0
2022-07-11,26.0
2022-07-12,24.0
2022-07-13,26.0
2022-07-14,24.0
2022-07-15,28.0
2022-07-16,32.0
2022-07-17,32.0
2022-07-18,28.0
2022-07-19,27.0
2022-07-20,26.0
2022-07-21,26.0
2022-07-22,29.0
2022-07-23,27.0
2022-07-24,30.0
2022-07-25,27.0
2022-07-26,30.0
2022-07-27,40.0
2022-07-28,49.0
2022-07-29,52.0
2022-07-30,48.0
2022-07-31,59.0
2022-08-01,44.0
2022-08-02,44.0
2022-08-03,43.0
2022-08-04,41.0
2022-08-05,38.0
2022-08-06,40.0
2022-08-07,45.0
2022-08-08,36.0
2022-08-09,36.0
2022-08-10,34.0
2022-08-11,31.0
2022-08-12,30.0
2022-08-13,41.0
2022-08-14,34.0
2022-08-15,31.0
2022-08-16,34.0
2022-08-17,30.0
2022-08-18,29.0
2022-08-19,35.0
2022-08-20,31.0
2022-08-21,33.0
2022-08-22,30.0
2022-08-23,34.0
2022-08-24,32.0
2022-08-25,30.0
2022-08-26,31.0
2022-08-27,32.0
2022-08-28,31.0
2022-08-29,27.195652173913043
2022-08-30,31.152173913043477
2022-08-31,32.30434782608695
2022-09-01,29.5
2022-09-02,37.913043478260875
2022-09-03,36.76086956521739
2022-09-04,37.913043478260875
2022-09-05,29.5
2022-09-06,41.369565217391305
2022-09-07,36.26086956521739
2022-09-08,32.30434782608695
2022-09-09,32.80434782608695
2022-09-10,31.652173913043477
2022-09-11,32.80434782608695
2022-09-12,30.0
2022-09-13,28.347826086956523
2022-09-14,33.45652173913044
2022-09-15,30.0
2022-09-16,33.45652173913044
2022-09-17,32.80434782608695
2022-09-18,36.76086956521739
2022-09-19,32.80434782608695
2022-09-20,27.195652173913043
2022-09-21,27.195652173913043
2022-09-22,27.195652173913043
2022-09-23,30.0
2022-09-24,28.847826086956523
2022-09-25,49.78260869565217
2022-09-26,39.565217391304344
2022-09-27,31.304347826086957
2022-09-28,39.130434782608695
2022-09-29,27.391304347826086
2022-09-30,31.304347826086957
2022-10-01,30.0
2022-10-02,30.0
2022-10-03,31.304347826086957
2022-10-04,31.304347826086957
2022-10-05,33.91304347826087
2022-10-06,32.608695652173914
2022-10-07,28.695652173913043
2022-10-08,24.782608695652176
2022-10-09,28.695652173913043
2022-10-10,31.304347826086957
2022-10-11,32.608695652173914
2022-10-12,28.695652173913043
2022-10-13,31.304347826086957
2022-10-14,27.391304347826086
2022-10-15,30.0
2022-10-16,26.086956521739133
2022-10-17,28.695652173913043
2022-10-18,31.304347826086957
2022-10-19,26.086956521739133
2022-10-20,27.391304347826086
2022-10-21,28.695652173913043
2022-10-22,28.695652173913043
2022-10-23,30.0
2022-10-24,28.695652173913043
2022-10-25,26.086956521739133
2022-10-26,30.0
2022-10-27,26.086956521739133
2022-10-28,30.0
2022-10-29,27.391304347826086
2022-10-30,26.086956521739133
2022-10-31,23.47826086956522
2022-11-01,26.086956521739133
2022-11-02,26.086956521739133
2022-11-03,30.0
2022-11-04,30.0
2022-11-05,31.304347826086957
2022-11-06,30.0
2022-11-07,28.695652173913043
2022-11-08,23.47826086956522
2022-11-09,26.086956521739133
2022-11-10,26.086956521739133
2022-11-11,27.391304347826086
2022-11-12,24.782608695652176
2022-11-13,26.086956521739133
2022-11-14,23.47826086956522
2022-11-15,26.086956521739133
2022-11-16,26.086956521739133
2022-11-17,28.695652173913043
2022-11-18,30.0
2022-11-19,27.391304347826086
2022-11-20,28.695652173913043
2022-11-21,22.17391304347826
2022-11-22,26.086956521739133
2022-11-23,30.0
2022-11-24,24.782608695652176
2022-11-25,27.391304347826086
2022-11-26,24.782608695652176
2022-11-27,27.391304347826086
2022-11-28,28.695652173913043
2022-11-29,28.695652173913043
2022-11-30,31.304347826086957
2022-12-01,32.608695652173914
2022-12-02,75.65217391304348
2022-12-03,101.73913043478261
2022-12-04,130.43478260869566
2022-12-05,100.43478260869566
2022-12-06,93.91304347826087
2022-12-07,87.3913043478261
2022-12-08,79.56521739130434
2022-12-09,74.34782608695652
2022-12-10,82.17391304347827
2022-12-11,97.82608695652173
2022-12-12,69.1304347826087
2022-12-13,56.08695652173913
2022-12-14,50.869565217391305
2022-12-15,60.0
2022-12-16,53.47826086956522
2022-12-17,61.30434782608696
2022-12-18,52.173913043478265
2022-12-19,50.869565217391305
2022-12-20,46.95652173913044
2022-12-21,44.34782608695652
2022-12-22,45.65217391304348
2022-12-23,44.34782608695652
2022-12-24,52.173913043478265
2022-12-25,50.869565217391305
2022-12-26,57.391304347826086
2022-12-27,54.78260869565217
2022-12-28,52.173913043478265
2022-12-29,52.173913043478265
2022-12-30,45.65217391304348
2022-12-31,49.56521739130435
2023-01-01,54.78260869565217
2023-01-02,58.69565217391305
2023-01-03,41.73913043478261
2023-01-04,43.04347826086956
2023-01-05,43.04347826086956
2023-01-06,40.434782608695656
2023-01-07,45.65217391304348
2023-01-08,48.26086956521739
2023-01-09,39.130434782608695
2023-01-10,36.52173913043478
2023-01-11,31.304347826086957
2023-01-12,32.608695652173914
2023-01-13,37.82608695652174
2023-01-14,45.65217391304348
2023-01-15,45.65217391304348
2023-01-16,40.434782608695656
2023-01-17,37.82608695652174
2023-01-18,36.52173913043478
2023-01-19,35.21739130434783
2023-01-20,36.52173913043478
2023-01-21,37.82608695652174
2023-01-22,39.130434782608695
2023-01-23,36.52173913043478
2023-01-24,32.608695652173914
2023-01-25,32.608695652173914
2023-01-26,32.608695652173914
2023-01-27,37.82608695652174
2023-01-28,33.91304347826087
2023-01-29,36.52173913043478
2023-01-30,30.0
2023-01-31,32.608695652173914
2023-02-01,33.91304347826087
2023-02-02,31.304347826086957
2023-02-03,31.304347826086957
2023-02-04,40.434782608695656
2023-02-05,33.91304347826087
2023-02-06,32.608695652173914
2023-02-07,31.304347826086957
2023-02-08,30.0
2023-02-09,33.91304347826087
2023-02-10,32.608695652173914
2023-02-11,35.21739130434783
2023-02-12,36.52173913043478
2023-02-13,28.695652173913043
2023-02-14,30.0
2023-02-15,33.91304347826087
2023-02-16,32.608695652173914
2023-02-17,26.086956521739133
2023-02-18,33.91304347826087
2023-02-19,30.0
2023-02-20,31.304347826086957
2023-02-21,31.304347826086957
2023-02-22,30.0
2023-02-23,28.695652173913043
2023-02-24,32.608695652173914
2023-02-25,35.21739130434783
2023-02-26,36.52173913043478
2023-02-27,32.608695652173914
2023-02-28,31.304347826086957
2023-03-01,27.391304347826086
2023-03-02,24.782608695652176
2023-03-03,30.0
2023-03-04,33.91304347826087
2023-03-05,31.304347826086957
2023-03-06,31.304347826086957
2023-03-07,27.391304347826086
2023-03-08,32.608695652173914
2023-03-09,32.608695652173914
2023-03-10,32.608695652173914
2023-03-11,37.82608695652174
2023-03-12,31.304347826086957
2023-03-13,30.0
2023-03-14,30.0
2023-03-15,32.608695652173914
2023-03-16,31.304347826086957
2023-03-17,30.0
2023-03-18,30.0
2023-03-19,36.52173913043478
2023-03-20,31.304347826086957
2023-03-21,30.0
2023-03-22,33.91304347826087
2023-03-23,30.0
2023-03-24,30.0
2023-03-25,31.304347826086957
2023-03-26,36.52173913043478
2023-03-27,28.695652173913043
2023-03-28,30.0
2023-03-29,30.0
2023-03-30,30.0
2023-03-31,27.391304347826086
2023-04-01,33.91304347826087
2023-04-02,28.695652173913043
2023-04-03,30.0
2023-04-04,26.086956521739133
2023-04-05,28.695652173913043
2023-04-06,28.695652173913043
2023-04-07,28.695652173913043
2023-04-08,27.391304347826086
2023-04-09,31.304347826086957
2023-04-10,28.695652173913043
2023-04-11,30.0
2023-04-12,27.391304347826086
2023-04-13,26.086956521739133
2023-04-14,28.695652173913043
2023-04-15,31.304347826086957
2023-04-16,35.21739130434783
2023-04-17,27.391304347826086
2023-04-18,31.304347826086957
2023-04-19,30.0
2023-04-20,28.695652173913043
2023-04-21,30.0
2023-04-22,32.608695652173914
2023-04-23,33.91304347826087
2023-04-24,32.608695652173914
2023-04-25,27.391304347826086
2023-04-26,25.76086956521739
2023-04-27,28.369565217391305
2023-04-28,26.086956521739133
2023-04-29,26.086956521739133
2023-04-30,30.97826086956522
2023-05-01,28.695652173913043
2023-05-02,25.76086956521739
2023-05-03,27.065217391304348
2023-05-04,26.086956521739133
2023-05-05,30.0
2023-05-06,24.782608695652176
2023-05-07,32.28260869565217
2023-05-08,29.67391304347826
2023-05-09,29.02173913043478
2023-05-10,30.97826086956522
2023-05-11,26.41304347826087
2023-05-12,26.086956521739133
2023-05-13,28.695652173913043
2023-05-14,26.086956521739133
2023-05-15,28.369565217391305
2023-05-16,28.369565217391305
2023-05-17,32.608695652173914
2023-05-18,31.304347826086957
2023-05-19,30.97826086956522
2023-05-20,32.28260869565217
2023-05-21,29.347826086956523
2023-05-22,27.391304347826086
2023-05-23,27.391304347826086
2023-05-24,27.391304347826086
2023-05-25,30.65217391304348
2023-05-26,29.347826086956523
2023-05-27,26.086956521739133
2023-05-28,26.73913043478261
2023-05-29,30.0
2023-05-30,28.043478260869566
2023-05-31,28.695652173913043
2023-06-01,26.086956521739133
2023-06-02,24.130434782608695
2023-06-03,27.391304347826086
2023-06-04,32.608695652173914
2023-06-05,25.434782608695652
2023-06-06,30.0
2023-06-07,27.391304347826086
2023-06-08,22.17391304347826
2023-06-09,26.086956521739133
2023-06-10,30.65217391304348
2023-06-11,30.0
2023-06-12,25.434782608695652
2023-06-13,28.695652173913043
2023-06-14,29.347826086956523
2023-06-15,26.086956521739133
2023-06-16,28.043478260869566
2023-06-17,33.26086956521739
2023-06-18,33.91304347826087
2023-06-19,33.26086956521739
2023-06-20,25.434782608695652
2023-06-21,31.304347826086957
2023-06-22,27.391304347826086
2023-06-23,26.73913043478261
2023-06-24,29.347826086956523
2023-06-25,31.956521739130434
2023-06-26,30.0
2023-06-27,26.086956521739133
2023-06-28,28.043478260869566
2023-06-29,26.086956521739133
2023-06-30,23.47826086956522
2023-07-01,30.0
2023-07-02,28.695652173913043
2023-07-03,27.391304347826086
2023-07-04,25.434782608695652
2023-07-05,25.434782608695652
2023-07-06,25.434782608695652
2023-07-07,24.782608695652176
2023-07-08,31.956521739130434
2023-07-09,32.608695652173914
2023-07-10,26.73913043478261
2023-07-11,24.782608695652176
2023-07-12,26.73913043478261
2023-07-13,24.782608695652176
2023-07-14,31.956521739130434
2023-07-15,30.65217391304348
2023-07-16,34.56521739130435
2023-07-17,26.73913043478261
2023-07-18,25.434782608695652
2023-07-19,24.782608695652176
2023-07-20,26.086956521739133
2023-07-21,42.391304347826086
2023-07-22,40.434782608695656
2023-07-23,35.21739130434783
2023-07-24,24.782608695652176
2023-07-25,30.0
2023-07-26,26.086956521739133
2023-07-27,31.304347826086957
2023-07-28,32.608695652173914
2023-07-29,30.65217391304348
2023-07-30,31.304347826086957
2023-07-31,26.086956521739133
2023-08-01,21.52173913043478
2023-08-02,24.130434782608695
2023-08-03,29.347826086956523
2023-08-04,24.782608695652176
2023-08-05,28.695652173913043
2023-08-06,30.0
2023-08-07,25.434782608695652
2023-08-08,28.695652173913043
2023-08-09,25.434782608695652
2023-08-10,30.65217391304348
2023-08-11,30.0
2023-08-12,32.608695652173914
2023-08-13,27.391304347826086
2023-08-14,28.695652173913043
2023-08-15,24.130434782608695
2023-08-16,28.695652173913043
2023-08-17,24.782608695652176
2023-08-18,26.086956521739133
2023-08-19,25.434782608695652
2023-08-20,37.17391304347826
2023-08-21,31.304347826086957
2023-08-22,47.608695652173914
2023-08-23,41.73913043478261
2023-08-24,34.56521739130435
2023-08-25,32.608695652173914
2023-08-26,30.65217391304348
2023-08-27,28.043478260869566
2023-08-28,26.086956521739133
2023-08-29,30.0
2023-08-30,31.304347826086957
2023-08-31,28.043478260869566
2023-09-01,29.347826086956523
2023-09-02,24.130434782608695
2023-09-03,28.043478260869566
2023-09-04,31.304347826086957
2023-09-05,30.0
2023-09-06,31.956521739130434
2023-09-07,28.695652173913043
2023-09-08,27.391304347826086
2023-09-09,26.73913043478261
2023-09-10,47.608695652173914
2023-09-11,37.82608695652174
2023-09-12,37.17391304347826
2023-09-13,35.21739130434783
2023-09-14,36.52173913043478
2023-09-15,31.304347826086957
2023-09-16,26.73913043478261
2023-09-17,34.56521739130435
2023-09-18,31.956521739130434
2023-09-19,29.347826086956523
2023-09-20,33.26086956521739
2023-09-21,37.17391304347826
2023-09-22,32.608695652173914
2023-09-23,30.65217391304348
2023-09-24,33.91304347826087
2023-09-25,32.608695652173914
2023-09-26,30.65217391304348
2023-09-27,31.956521739130434
2023-09-28,28.043478260869566
2023-09-29,30.65217391304348
2023-09-30,30.0
2023-10-01,26.73913043478261
2023-10-02,32.608695652173914
2023-10-03,26.086956521739133
2023-10-04,28.043478260869566
2023-10-05,33.26086956521739
2023-10-06,28.695652173913043
2023-10-07,28.695652173913043
2023-10-08,26.73913043478261
2023-10-09,30.0
2023-10-10,25.434782608695652
2023-10-11,26.086956521739133
2023-10-12,28.695652173913043
2023-10-13,29.347826086956523
2023-10-14,27.391304347826086
2023-10-15,26.086956521739133
2023-10-16,27.391304347826086
2023-10-17,24.782608695652176
2023-10-18,30.0
2023-10-19,27.391304347826086
2023-10-20,28.043478260869566
2023-10-21,30.65217391304348
2023-10-22,26.086956521739133
2023-10-23,28.695652173913043
2023-10-24,31.956521739130434
2023-10-25,28.043478260869566
2023-10-26,28.695652173913043
2023-10-27,33.91304347826087
2023-10-28,25.434782608695652
2023-10-29,24.782608695652176
2023-10-30,25.434782608695652
2023-10-31,24.130434782608695
2023-11-01,32.608695652173914
2023-11-02,26.086956521739133
2023-11-03,26.086956521739133
2023-11-04,24.130434782608695
2023-11-05,28.695652173913043
2023-11-06,30.65217391304348
2023-11-07,26.73913043478261
2023-11-08,28.043478260869566
2023-11-09,30.0
2023-11-10,24.782608695652176
2023-11-11,27.391304347826086
2023-11-12,33.26086956521739
2023-11-13,30.65217391304348
2023-11-14,30.65217391304348
2023-11-15,28.695652173913043
2023-11-16,30.0
2023-11-17,30.65217391304348
2023-11-18,28.043478260869566
2023-11-19,29.347826086956523
2023-11-20,26.73913043478261
2023-11-21,30.65217391304348
2023-11-22,31.304347826086957
2023-11-23,26.086956521739133
2023-11-24,29.347826086956523
2023-11-25,22.82608695652174
2023-11-26,29.347826086956523
2023-11-27,24.130434782608695
2023-11-28,36.52173913043478
2023-11-29,26.086956521739133
2023-11-30,28.043478260869566
2023-12-01,28.043478260869566
2023-12-02,30.65217391304348
2023-12-03,32.608695652173914
2023-12-04,28.043478260869566
2023-12-05,30.0
2023-12-06,28.695652173913043
2023-12-07,24.782608695652176
2023-12-08,26.086956521739133
2023-12-09,28.695652173913043
2023-12-10,28.043478260869566
2023-12-11,29.347826086956523
2023-12-12,31.304347826086957
2023-12-13,31.956521739130434
2023-12-14,34.56521739130435
2023-12-15,43.69565217391305
2023-12-16,45.0
2023-12-17,52.173913043478265
2023-12-18,44.34782608695652
2023-12-19,46.30434782608696
2023-12-20,48.26086956521739
2023-12-21,41.73913043478261
2023-12-22,40.02717391304348
2023-12-23,40.02717391304348
2023-12-24,38.92663043478261
2023-12-25,38.60054347826087
2023-12-26,37.5
2023-12-27,38.60054347826087
2023-12-28,36.847826086956516
2023-12-29,32.89402173913044
2023-12-30,35.747282608695656
2023-12-31,38.274456521739125
2024-01-01,37.5
2024-01-02,32.89402173913044
2024-01-03,37.17391304347826
2024-01-04,31.141304347826086
2024-01-05,33.66847826086956
2024-01-06,37.5
2024-01-07,39.701086956521735
2024-01-08,52.744565217391305
2024-01-09,65.13586956521739
2024-01-10,64.4836956521739
2024-01-11,55.27173913043478
2024-01-12,33.66847826086956
2024-01-13,38.92663043478261
2024-01-14,43.53260869565217
2024-01-15,30.815217391304348
2024-01-16,35.421195652173914
2024-01-17,32.567934782608695
2024-01-18,32.567934782608695
2024-01-19,36.847826086956516
2024-01-20,38.722826086956516
2024-01-21,37.17391304347826
2024-01-22,30.978260869565215
2024-01-23,40.27173913043478
2024-01-24,34.076086956521735
2024-01-25,35.625
2024-01-26,37.17391304347826
2024-01-27,38.722826086956516
2024-01-28,35.625
2024-01-29,34.076086956521735
2024-01-30,34.076086956521735
2024-01-31,35.625
2024-02-01,35.625
2024-02-02,38.722826086956516
2024-02-03,40.27173913043478
2024-02-04,37.17391304347826
2024-02-05,34.076086956521735
2024-02-06,30.978260869565215
2024-02-07,29.429347826086953
2024-02-08,34.076086956521735
2024-02-09,32.52717391304348
2024-02-10,44.91847826086956
2024-02-11,40.27173913043478
2024-02-12,27.880434782608695
2024-02-13,37.17391304347826
2024-02-14,34.076086956521735
2024-02-15,38.722826086956516
2024-02-16,34.076086956521735
2024-02-17,34.076086956521735
2024-02-18,37.17391304347826
2024-02-19,30.978260869565215
2024-02-20,32.52717391304348
2024-02-21,34.076086956521735
2024-02-22,32.52717391304348
2024-02-23,35.625
2024-02-24,38.722826086956516
2024-02-25,40.27173913043478
2024-02-26,40.27173913043478
2024-02-27,35.625
2024-02-28,35.625
2024-02-29,35.625
2024-03-01,32.52717391304348
2024-03-02,34.076086956521735
2024-03-03,40.27173913043478
2024-03-04,41.82065217391304
2024-03-05,37.17391304347826
2024-03-06,34.076086956521735
2024-03-07,38.722826086956516
2024-03-08,35.625
2024-03-09,37.17391304347826
2024-03-10,44.91847826086956
2024-03-11,34.076086956521735
2024-03-12,32.52717391304348
2024-03-13,34.076086956521735
2024-03-14,30.978260869565215
2024-03-15,38.722826086956516
2024-03-16,37.17391304347826
2024-03-17,40.27173913043478
2024-03-18,40.27173913043478
2024-03-19,40.27173913043478
2024-03-20,35.625
2024-03-21,38.722826086956516
2024-03-22,35.625
2024-03-23,57.30978260869565
2024-03-24,83.64130434782608
2024-03-25,52.66304347826087
2024-03-26,35.625
2024-03-27,34.076086956521735
2024-03-28,34.076086956521735
2024-03-29,35.625
2024-03-30,34.076086956521735
2024-03-31,32.52717391304348
2024-04-01,32.52717391304348
2024-04-02,27.880434782608695
2024-04-03,32.52717391304348
2024-04-04,30.978260869565215
2024-04-05,34.076086956521735
2024-04-06,29.429347826086953
2024-04-07,34.076086956521735
2024-04-08,27.880434782608695
2024-04-09,32.52717391304348
2024-04-10,41.82065217391304
2024-04-11,30.978260869565215
2024-04-12,35.625
2024-04-13,27.880434782608695
2024-04-14,30.978260869565215
2024-04-15,30.978260869565215
2024-04-16,30.978260869565215
2024-04-17,27.880434782608695
2024-04-18,27.880434782608695
2024-04-19,30.978260869565215
2024-04-20,29.429347826086953
2024-04-21,37.17391304347826
2024-04-22,37.17391304347826
2024-04-23,29.429347826086953
2024-04-24,29.429347826086953
2024-04-25,34.076086956521735
2024-04-26,32.52717391304348
2024-04-27,32.52717391304348
2024-04-28,32.52717391304348
2024-04-29,35.625
2024-04-30,27.880434782608695
2024-05-01,30.978260869565215
2024-05-02,30.978260869565215
2024-05-03,27.880434782608695
2024-05-04,32.52717391304348
2024-05-05,29.429347826086953
2024-05-06,32.52717391304348
2024-05-07,30.978260869565215
2024-05-08,30.978260869565215
2024-05-09,34.076086956521735
2024-05-10,27.880434782608695
2024-05-11,29.429347826086953
2024-05-12,32.52717391304348
2024-05-13,29.429347826086953
2024-05-14,30.978260869565215
2024-05-15,29.429347826086953
2024-05-16,44.91847826086956
2024-05-17,54.211956521739125
2024-05-18,44.91847826086956
2024-05-19,34.076086956521735
2024-05-20,23.23369565217391
2024-05-21,34.076086956521735
2024-05-22,27.880434782608695
2024-05-23,24.782608695652172
2024-05-24,29.429347826086953
2024-05-25,26.331521739130434
2024-05-26,34.076086956521735
2024-05-27,29.429347826086953
2024-05-28,29.429347826086953
2024-05-29,29.429347826086953
2024-05-30,32.52717391304348
2024-05-31,38.722826086956516
2024-06-01,38.722826086956516
2024-06-02,34.076086956521735
2024-06-03,29.429347826086953
2024-06-04,32.52717391304348
2024-06-05,27.880434782608695
2024-06-06,30.978260869565215
2024-06-07,29.429347826086953
2024-06-08,37.17391304347826
2024-06-09,37.17391304347826
2024-06-10,34.076086956521735
2024-06-11,32.52717391304348
2024-06-12,32.52717391304348
2024-06-13,30.978260869565215
2024-06-14,29.429347826086953
2024-06-15,30.978260869565215
2024-06-16,34.076086956521735
2024-06-17,32.52717391304348
2024-06-18,29.429347826086953
2024-06-19,29.429347826086953
2024-06-20,35.625
2024-06-21,154.89130434782606
2024-06-22,57.30978260869565
2024-06-23,32.52717391304348
2024-06-24,29.429347826086953
2024-06-25,27.880434782608695
2024-06-26,32.52717391304348
2024-06-27,30.978260869565215
2024-06-28,30.978260869565215
2024-06-29,32.52717391304348
2024-06-30,30.978260869565215
2024-07-01,34.076086956521735
2024-07-02,34.076086956521735
2024-07-03,34.076086956521735
2024-07-04,34.076086956521735
2024-07-05,30.978260869565215
2024-07-06,35.625
2024-07-07,37.17391304347826
2024-07-08,37.17391304347826
2024-07-09,44.91847826086956
2024-07-10,35.625
2024-07-11,32.52717391304348
2024-07-12,35.625
2024-07-13,46.46739130434782
2024-07-14,44.91847826086956
2024-07-15,51.1141304347826
2024-07-16,27.880434782608695
2024-07-17,32.52717391304348
2024-07-18,29.429347826086953
2024-07-19,30.978260869565215
2024-07-20,35.625
2024-07-21,38.722826086956516
2024-07-22,27.880434782608695
2024-07-23,30.978260869565215
2024-07-24,29.429347826086953
2024-07-25,32.52717391304348
2024-07-26,29.429347826086953
2024-07-27,37.17391304347826
2024-07-28,37.17391304347826
2024-07-29,26.331521739130434
2024-07-30,30.978260869565215
2024-07-31,27.880434782608695
2024-08-01,27.880434782608695
2024-08-02,27.880434782608695
2024-08-03,41.82065217391304
2024-08-04,49.565217391304344
2024-08-05,44.91847826086956
2024-08-06,27.880434782608695
2024-08-07,29.429347826086953
2024-08-08,24.782608695652172
2024-08-09,29.429347826086953
2024-08-10,30.978260869565215
2024-08-11,38.722826086956516
2024-08-12,32.52717391304348
2024-08-13,30.978260869565215
2024-08-14,38.722826086956516
2024-08-15,30.978260869565215
2024-08-16,30.978260869565215
2024-08-17,30.978260869565215
2024-08-18,35.625
2024-08-19,29.558423913043477
2024-08-20,32.09692028985507
2024-08-21,31.322463768115938
2024-08-22,31.322463768115938
2024-08-23,32.09692028985507
2024-08-24,29.558423913043477
2024-08-25,29.558423913043477
2024-08-26,33.86096014492753
2024-08-27,31.322463768115938
2024-08-28,30.332880434782606
2024-08-29,32.09692028985507
2024-08-30,27.019927536231883
2024-08-31,31.322463768115938
2024-09-01,35.625
2024-09-02,35.625
2024-09-03,29.558423913043477
2024-09-04,31.322463768115938
2024-09-05,33.86096014492753
2024-09-06,30.332880434782606
2024-09-07,31.322463768115938
2024-09-08,32.09692028985507
2024-09-09,27.794384057971016
2024-09-10,31.322463768115938
2024-09-11,33.086503623188406
2024-09-12,33.86096014492753
2024-09-13,35.625
2024-09-14,35.625
2024-09-15,33.86096014492753
2024-09-16,33.64583333333333
2024-09-17,33.64583333333333
2024-09-18,35.625
2024-09-19,39.58333333333333
2024-09-20,53.43749999999999
2024-09-21,47.5
2024-09-22,31.666666666666664
2024-09-23,31.666666666666664
2024-09-24,37.604166666666664
2024-09-25,31.666666666666664
2024-09-26,29.687499999999996
2024-09-27,31.666666666666664
2024-09-28,31.666666666666664
2024-09-29,35.625
2024-09-30,29.687499999999996
2024-10-01,33.64583333333333
2024-10-02,33.64583333333333
2024-10-03,35.625
2024-10-04,31.666666666666664
2024-10-05,35.625
2024-10-06,37.604166666666664
2024-10-07,35.625
2024-10-08,35.625
2024-10-09,33.64583333333333
2024-10-10,33.64583333333333
2024-10-11,31.666666666666664
2024-10-12,35.625
2024-10-13,33.64583333333333
2024-10-14,33.64583333333333
2024-10-15,37.604166666666664
2024-10-16,33.64583333333333
