Time,profit
2022-09-01,77.00632911392405
2022-09-02,66.57594936708861
2022-09-03,46.20253164556962
2022-09-04,51.17088607594937
2022-09-05,54.651898734177216
2022-09-06,74.52531645569621
2022-09-07,77.00632911392405
2022-09-08,75.01898734177215
2022-09-09,76.5126582278481
2022-09-10,52.164556962025316
2022-09-11,56.139240506329116
2022-09-12,78.0
2022-09-13,87.4367088607595
2022-09-14,83.96202531645571
2022-09-15,83.96202531645571
2022-09-16,74.52531645569621
2022-09-17,54.651898734177216
2022-09-18,55.14556962025317
2022-09-19,79.9873417721519
2022-09-20,78.0
2022-09-21,79.9873417721519
2022-09-22,77.00632911392405
2022-09-23,84.95569620253164
2022-09-24,50.67721518987342
2022-09-25,59.120253164556964
2022-09-26,76.0126582278481
2022-09-27,82.9367088607595
2022-09-28,80.9620253164557
2022-09-29,76.0253164556962
2022-09-30,76.0253164556962
2022-10-01,49.36708860759494
2022-10-02,57.265822784810126
2022-10-03,78.0
2022-10-04,79.9746835443038
2022-10-05,81.9493670886076
2022-10-06,76.0253164556962
2022-10-07,77.0126582278481
2022-10-08,52.32911392405064
2022-10-09,55.29113924050633
2022-10-10,79.9746835443038
2022-10-11,79.9746835443038
2022-10-12,83.9240506329114
2022-10-13,81.9493670886076
2022-10-14,78.0
2022-10-15,53.31645569620253
2022-10-16,56.27848101265823
2022-10-17,85.89873417721519
2022-10-18,85.89873417721519
2022-10-19,86.8860759493671
2022-10-20,83.9240506329114
2022-10-21,79.9746835443038
2022-10-22,52.32911392405064
2022-10-23,57.265822784810126
2022-10-24,81.9493670886076
2022-10-25,89.84810126582279
2022-10-26,81.9493670886076
2022-10-27,84.9113924050633
2022-10-28,75.0379746835443
2022-10-29,54.30379746835443
2022-10-30,57.265822784810126
2022-10-31,81.9493670886076
2022-11-01,80.9620253164557
2022-11-02,81.9493670886076
2022-11-03,87.87341772151899
2022-11-04,79.9746835443038
2022-11-05,57.265822784810126
2022-11-06,56.27848101265823
2022-11-07,83.9240506329114
2022-11-08,78.0
2022-11-09,74.05063291139241
2022-11-10,78.98734177215191
2022-11-11,70.10126582278481
2022-11-12,55.29113924050633
2022-11-13,57.265822784810126
2022-11-14,79.9746835443038
2022-11-15,84.9113924050633
2022-11-16,83.9240506329114
2022-11-17,83.9240506329114
2022-11-18,77.0126582278481
2022-11-19,49.36708860759494
2022-11-20,55.29113924050633
2022-11-21,73.0632911392405
2022-11-22,72.07594936708861
2022-11-23,56.27848101265823
2022-11-24,33.56962025316456
2022-11-25,40.48101265822785
2022-11-26,41.46835443037975
2022-11-27,51.34177215189874
2022-11-28,74.05063291139241
2022-11-29,81.9493670886076
2022-11-30,80.9620253164557
2022-12-01,84.9113924050633
2022-12-02,74.05063291139241
2022-12-03,54.30379746835443
2022-12-04,57.265822784810126
2022-12-05,83.9240506329114
2022-12-06,82.9367088607595
2022-12-07,83.9240506329114
2022-12-08,85.89873417721519
2022-12-09,78.0
2022-12-10,54.30379746835443
2022-12-11,56.27848101265823
2022-12-12,80.9620253164557
2022-12-13,79.9746835443038
2022-12-14,79.9746835443038
2022-12-15,77.0126582278481
2022-12-16,69.11392405063292
2022-12-17,46.40506329113924
2022-12-18,43.44303797468355
2022-12-19,63.18987341772152
2022-12-20,66.15189873417722
2022-12-21,64.17721518987342
2022-12-22,54.30379746835443
2022-12-23,44.43037974683544
2022-12-24,35.54430379746836
2022-12-25,29.620253164556964
2022-12-26,38.50632911392405
2022-12-27,53.31645569620253
2022-12-28,56.27848101265823
2022-12-29,57.265822784810126
2022-12-30,49.36708860759494
2022-12-31,42.45569620253165
2023-01-01,37.51898734177215
2023-01-02,48.37974683544304
2023-01-03,60.22784810126583
2023-01-04,69.11392405063292
2023-01-05,69.11392405063292
2023-01-06,72.07594936708861
2023-01-07,51.34177215189874
2023-01-08,52.32911392405064
2023-01-09,73.0632911392405
2023-01-10,76.0253164556962
2023-01-11,80.9620253164557
2023-01-12,78.0
2023-01-13,79.9746835443038
2023-01-14,51.34177215189874
2023-01-15,49.36708860759494
2023-01-16,64.17721518987342
2023-01-17,80.9620253164557
2023-01-18,78.0
2023-01-19,82.9367088607595
2023-01-20,76.0253164556962
2023-01-21,58.25316455696203
2023-01-22,56.27848101265823
2023-01-23,83.9240506329114
2023-01-24,92.81012658227849
2023-01-25,85.89873417721519
2023-01-26,94.78481012658229
2023-01-27,80.9620253164557
2023-01-28,61.21518987341772
2023-01-29,60.22784810126583
2023-01-30,80.9620253164557
2023-01-31,97.74683544303798
2023-02-01,92.81012658227849
2023-02-02,94.78481012658229
2023-02-03,87.87341772151899
2023-02-04,63.18987341772152
2023-02-05,64.17721518987342
2023-02-06,90.83544303797468
2023-02-07,97.74683544303798
2023-02-08,85.89873417721519
2023-02-09,88.86075949367088
2023-02-10,81.9493670886076
2023-02-11,62.20253164556962
2023-02-12,61.21518987341772
2023-02-13,80.9620253164557
2023-02-14,79.9746835443038
2023-02-15,89.84810126582279
2023-02-16,98.73417721518987
2023-02-17,79.9746835443038
2023-02-18,59.24050632911393
2023-02-19,61.21518987341772
2023-02-20,78.0
2023-02-21,87.87341772151899
2023-02-22,95.77215189873418
2023-02-23,91.82278481012659
2023-02-24,78.98734177215191
2023-02-25,58.25316455696203
2023-02-26,65.16455696202532
2023-02-27,87.87341772151899
2023-02-28,78.0
2023-03-01,88.86075949367088
2023-03-02,83.9240506329114
2023-03-03,77.0126582278481
2023-03-04,59.24050632911393
2023-03-05,62.20253164556962
2023-03-06,86.8860759493671
2023-03-07,80.9620253164557
2023-03-08,90.83544303797468
2023-03-09,86.8860759493671
2023-03-10,82.9367088607595
2023-03-11,54.30379746835443
2023-03-12,57.265822784810126
2023-03-13,79.9746835443038
2023-03-14,81.9493670886076
2023-03-15,78.98734177215191
2023-03-16,80.9620253164557
2023-03-17,71.08860759493672
2023-03-18,52.32911392405064
2023-03-19,60.22784810126583
2023-03-20,84.9113924050633
2023-03-21,80.9620253164557
2023-03-22,86.8860759493671
2023-03-23,87.87341772151899
2023-03-24,79.9746835443038
2023-03-25,55.29113924050633
2023-03-26,60.22784810126583
2023-03-27,87.87341772151899
2023-03-28,93.79746835443038
2023-03-29,85.89873417721519
2023-03-30,86.8860759493671
2023-03-31,72.07594936708861
2023-04-01,53.31645569620253
2023-04-02,58.25316455696203
2023-04-03,82.9367088607595
2023-04-04,81.9493670886076
2023-04-05,79.9746835443038
2023-04-06,81.9493670886076
2023-04-07,67.13924050632912
2023-04-08,55.29113924050633
2023-04-09,54.30379746835443
2023-04-10,84.9113924050633
2023-04-11,81.9493670886076
2023-04-12,85.89873417721519
2023-04-13,84.9113924050633
2023-04-14,82.9367088607595
2023-04-15,58.25316455696203
2023-04-16,65.16455696202532
2023-04-17,87.87341772151899
2023-04-18,86.8860759493671
2023-04-19,87.87341772151899
2023-04-20,86.8860759493671
2023-04-21,76.0253164556962
2023-04-22,56.27848101265823
2023-04-23,62.20253164556962
2023-04-24,86.8860759493671
2023-04-25,86.8860759493671
2023-04-26,84.83994003997336
2023-04-27,79.93570952698202
2023-04-28,76.01232511658895
2023-04-29,54.927381745503006
2023-04-30,57.37624916722186
2023-05-01,77.97401732178548
2023-05-02,84.83994003997336
2023-05-03,82.38457694870087
2023-05-04,90.72501665556297
2023-05-05,72.08894070619587
2023-05-06,49.042305129913395
2023-05-07,54.43371085942705
2023-05-08,78.95486342438375
2023-05-09,77.97401732178548
2023-05-10,75.03147901399069
2023-05-11,76.99317121918722
2023-05-12,70.12724850099934
2023-05-13,45.60609593604264
2023-05-14,44.138074616922054
2023-05-15,74.05063291139241
2023-05-16,75.518654230513
2023-05-17,84.83994003997336
2023-05-18,72.08894070619587
2023-05-19,70.12724850099934
2023-05-20,46.58694203864091
2023-05-21,49.52948034643572
2023-05-22,73.06978680879413
2023-05-23,71.1080946035976
2023-05-24,72.08894070619587
2023-05-25,70.15323117921388
2023-05-26,58.46102598267822
2023-05-27,47.74317121918722
2023-05-28,43.84576948700867
2023-05-29,44.82011992005331
2023-05-30,66.25582944703532
2023-05-31,71.12758161225851
2023-06-01,71.12758161225851
2023-06-02,63.33277814790141
2023-06-03,46.768820786142584
2023-06-04,47.74317121918722
2023-06-05,69.17888074616923
2023-06-06,75.02498334443706
2023-06-07,73.07628247834778
2023-06-08,69.17888074616923
2023-06-09,64.30712858094604
2023-06-10,47.74317121918722
2023-06-11,50.66622251832113
2023-06-12,68.2045303131246
2023-06-13,74.05063291139241
2023-06-14,69.17888074616923
2023-06-15,68.2045303131246
2023-06-16,68.2045303131246
2023-06-17,51.64057295136577
2023-06-18,47.74317121918722
2023-06-19,60.4097268487675
2023-06-20,69.17888074616923
2023-06-21,67.23017988007996
2023-06-22,66.25582944703532
2023-06-23,61.38407728181214
2023-06-24,45.79447035309794
2023-06-25,46.768820786142584
2023-06-26,67.23017988007996
2023-06-27,71.12758161225851
2023-06-28,70.15323117921388
2023-06-29,67.23017988007996
2023-06-30,62.358427714856774
2023-07-01,45.79447035309794
2023-07-02,46.768820786142584
2023-07-03,53.58927381745504
2023-07-04,45.79447035309794
2023-07-05,61.38407728181214
2023-07-06,69.17888074616923
2023-07-07,65.28147901399069
2023-07-08,48.71752165223185
2023-07-09,51.64057295136577
2023-07-10,71.12758161225851
2023-07-11,75.02498334443706
2023-07-12,75.02498334443706
2023-07-13,73.07628247834778
2023-07-14,65.28147901399069
2023-07-15,52.6149233844104
2023-07-16,52.6149233844104
2023-07-17,70.15323117921388
2023-07-18,72.10193204530314
2023-07-19,75.9993337774817
2023-07-20,71.12758161225851
2023-07-21,62.358427714856774
2023-07-22,50.66622251832113
2023-07-23,54.56362425049968
2023-07-24,70.15323117921388
2023-07-25,75.02498334443706
2023-07-26,76.97368421052633
2023-07-27,73.07628247834778
2023-07-28,64.30712858094604
2023-07-29,49.69187208527649
2023-07-30,50.66622251832113
2023-07-31,72.10193204530314
2023-08-01,71.12758161225851
2023-08-02,71.12758161225851
2023-08-03,71.12758161225851
2023-08-04,62.358427714856774
2023-08-05,48.71752165223185
2023-08-06,48.71752165223185
2023-08-07,65.28147901399069
2023-08-08,71.12758161225851
2023-08-09,70.15323117921388
2023-08-10,67.23017988007996
2023-08-11,64.30712858094604
2023-08-12,47.74317121918722
2023-08-13,50.66622251832113
2023-08-14,67.23017988007996
2023-08-15,71.12758161225851
2023-08-16,73.07628247834778
2023-08-17,72.10193204530314
2023-08-18,65.28147901399069
2023-08-19,45.79447035309794
2023-08-20,45.79447035309794
2023-08-21,67.23017988007996
2023-08-22,75.02498334443706
2023-08-23,80.87108594270488
2023-08-24,76.97368421052633
2023-08-25,68.2045303131246
2023-08-26,50.66622251832113
2023-08-27,51.64057295136577
2023-08-28,81.84543637574951
2023-08-29,81.84543637574951
2023-08-30,78.9223850766156
2023-08-31,81.84543637574951
2023-09-01,72.10193204530314
2023-09-02,49.69187208527649
2023-09-03,54.56362425049968
2023-09-04,59.435376415722864
2023-09-05,76.97368421052633
2023-09-06,85.74283810792807
2023-09-07,86.7171885409727
2023-09-08,75.02498334443706
2023-09-09,52.6149233844104
2023-09-10,55.53797468354431
2023-09-11,92.56329113924052
2023-09-12,89.64023984010662
2023-09-13,87.69153897401733
2023-09-14,91.58894070619588
2023-09-15,77.94803464357096
2023-09-16,54.56362425049968
2023-09-17,62.358427714856774
2023-09-18,86.7171885409727
2023-09-19,94.5119920053298
2023-09-20,95.48634243837444
2023-09-21,85.74283810792807
2023-09-22,84.76848767488343
2023-09-23,57.48667554963359
2023-09-24,56.512325116588954
2023-09-25,84.76848767488343
2023-09-26,90.61459027315125
2023-09-27,84.76848767488343
2023-09-28,89.64023984010662
2023-09-29,82.81978680879415
2023-09-30,54.56362425049968
2023-10-01,61.38407728181214
2023-10-02,89.64023984010662
2023-10-03,89.64023984010662
2023-10-04,96.46069287141907
2023-10-05,92.56329113924052
2023-10-06,85.74283810792807
2023-10-07,57.48667554963359
2023-10-08,60.4097268487675
2023-10-09,79.89673550966025
2023-10-10,84.76848767488343
2023-10-11,88.66588940706197
2023-10-12,86.7171885409727
2023-10-13,76.97368421052633
2023-10-14,57.48667554963359
2023-10-15,61.38407728181214
2023-10-16,88.66588940706197
2023-10-17,88.66588940706197
2023-10-18,88.66588940706197
2023-10-19,87.69153897401733
2023-10-20,81.84543637574951
2023-10-21,58.46102598267822
2023-10-22,60.4097268487675
2023-10-23,89.64023984010662
2023-10-24,91.58894070619588
2023-10-25,91.58894070619588
2023-10-26,90.61459027315125
2023-10-27,79.89673550966025
2023-10-28,52.6149233844104
2023-10-29,56.512325116588954
2023-10-30,89.64023984010662
2023-10-31,97.4350433044637
2023-11-01,85.74283810792807
2023-11-02,96.46069287141907
2023-11-03,79.89673550966025
2023-11-04,56.512325116588954
2023-11-05,61.38407728181214
2023-11-06,87.69153897401733
2023-11-07,83.79413724183878
2023-11-08,90.61459027315125
2023-11-09,89.64023984010662
2023-11-10,74.05063291139241
2023-11-11,57.48667554963359
2023-11-12,59.435376415722864
2023-11-13,92.56329113924052
2023-11-14,95.48634243837444
2023-11-15,90.61459027315125
2023-11-16,91.58894070619588
2023-11-17,77.94803464357096
2023-11-18,52.6149233844104
2023-11-19,58.46102598267822
2023-11-20,77.94803464357096
2023-11-21,76.97368421052633
2023-11-22,60.4097268487675
2023-11-23,40.92271818787476
2023-11-24,42.87141905396403
2023-11-25,44.82011992005331
2023-11-26,49.69187208527649
2023-11-27,86.7171885409727
2023-11-28,90.61459027315125
2023-11-29,92.56329113924052
2023-11-30,91.58894070619588
2023-12-01,80.87108594270488
2023-12-02,60.4097268487675
2023-12-03,58.46102598267822
2023-12-04,90.61459027315125
2023-12-05,95.48634243837444
2023-12-06,96.46069287141907
2023-12-07,93.53764157228517
2023-12-08,87.69153897401733
2023-12-09,64.30712858094604
2023-12-10,61.38407728181214
2023-12-11,86.7171885409727
2023-12-12,89.64023984010662
2023-12-13,87.69153897401733
2023-12-14,87.69153897401733
2023-12-15,74.05063291139241
2023-12-16,50.66622251832113
2023-12-17,48.71752165223185
2023-12-18,68.2045303131246
2023-12-19,71.12758161225851
2023-12-20,72.10193204530314
2023-12-21,65.28147901399069
2023-12-22,56.512325116588954
2023-12-23,41.85809460359761
2023-12-24,36.59660226515656
2023-12-25,32.95253164556962
2023-12-26,49.71135909393738
2023-12-27,57.56462358427716
2023-12-28,62.26099267155231
2023-12-29,58.61692205196536
2023-12-30,47.11958694203865
2023-12-31,43.96269153897403
2024-01-01,42.91039307128582
2024-01-02,65.41788807461694
2024-01-03,74.32345103264491
2024-01-04,75.86292471685545
2024-01-05,71.1665556295803
2024-01-06,52.868254497002006
2024-01-07,49.71135909393738
2024-01-08,74.32345103264491
2024-01-09,75.86292471685545
2024-01-10,82.663890739507
2024-01-11,90.5171552298468
2024-01-12,74.81062624916723
2024-01-13,53.920552964690216
2024-01-14,51.25083277814791
2024-01-15,61.2086942038641
2024-01-16,72.70602931379082
2024-01-17,88.97768154563624
2024-01-18,87.36025982678215
2024-01-19,81.61159227181881
2024-01-20,63.293804130579616
2024-01-21,62.163557628247844
2024-01-22,85.8987341772152
2024-01-23,99.46169220519654
2024-01-24,97.20119920053298
2024-01-25,90.41972018654232
2024-01-26,88.15922718187876
2024-01-27,63.293804130579616
2024-01-28,63.293804130579616
2024-01-29,89.28947368421053
2024-01-30,101.7221852098601
2024-01-31,94.94070619586942
2024-02-01,98.33144570286477
2024-02-02,91.5499666888741
2024-02-03,65.55429713524317
2024-02-04,70.07528314457029
2024-02-05,93.81045969353765
2024-02-06,98.33144570286477
2024-02-07,99.46169220519654
2024-02-08,98.33144570286477
2024-02-09,91.5499666888741
2024-02-10,66.68454363757496
2024-02-11,67.81479013990673
2024-02-12,82.50799467021986
2024-02-13,97.20119920053298
2024-02-14,91.5499666888741
2024-02-15,103.98267821452366
2024-02-16,91.5499666888741
2024-02-17,65.55429713524317
2024-02-18,71.20552964690208
2024-02-19,87.02898067954698
2024-02-20,91.5499666888741
2024-02-21,93.81045969353765
2024-02-22,98.33144570286477
2024-02-23,102.85243171219189
2024-02-24,70.07528314457029
2024-02-25,72.33577614923385
2024-02-26,100.59193870752833
2024-02-27,97.20119920053298
2024-02-28,105.11292471685545
2024-02-29,108.50366422385078
2024-03-01,89.28947368421053
2024-03-02,67.81479013990673
2024-03-03,67.81479013990673
2024-03-04,99.46169220519654
2024-03-05,97.20119920053298
2024-03-06,98.33144570286477
2024-03-07,93.81045969353765
2024-03-08,88.15922718187876
2024-03-09,59.903064623584285
2024-03-10,56.51232511658895
2024-03-11,89.28947368421053
2024-03-12,97.20119920053298
2024-03-13,106.24317121918722
2024-03-14,92.68021319120587
2024-03-15,84.76848767488342
2024-03-16,59.903064623584285
2024-03-17,64.4240506329114
2024-03-18,91.5499666888741
2024-03-19,96.07095269820121
2024-03-20,101.7221852098601
2024-03-21,90.41972018654232
2024-03-22,82.50799467021986
2024-03-23,63.293804130579616
2024-03-24,65.55429713524317
2024-03-25,92.68021319120587
2024-03-26,91.5499666888741
2024-03-27,92.68021319120587
2024-03-28,88.15922718187876
2024-03-29,74.59626915389741
2024-03-30,56.51232511658895
2024-03-31,61.033311125916065
2024-04-01,113.0246502331779
2024-04-02,88.15922718187876
2024-04-03,92.68021319120587
2024-04-04,88.15922718187876
2024-04-05,84.76848767488342
2024-04-06,62.163557628247844
2024-04-07,70.07528314457029
2024-04-08,89.28947368421053
2024-04-09,96.07095269820121
2024-04-10,94.94070619586942
2024-04-11,96.07095269820121
2024-04-12,88.15922718187876
2024-04-13,64.4240506329114
2024-04-14,67.81479013990673
2024-04-15,106.24317121918722
2024-04-16,99.46169220519654
2024-04-17,96.07095269820121
2024-04-18,97.20119920053298
2024-04-19,85.8987341772152
2024-04-20,61.033311125916065
2024-04-21,66.68454363757496
2024-04-22,99.46169220519654
2024-04-23,103.98267821452366
2024-04-24,100.59193870752833
2024-04-25,88.15922718187876
2024-04-26,77.98700866089274
2024-04-27,55.38207861425717
2024-04-28,61.033311125916065
2024-04-29,93.81045969353765
2024-04-30,92.68021319120587
2024-05-01,88.15922718187876
2024-05-02,90.41972018654232
2024-05-03,77.98700866089274
2024-05-04,55.38207861425717
2024-05-05,58.772818121252506
2024-05-06,84.76848767488342
2024-05-07,84.76848767488342
2024-05-08,85.8987341772152
2024-05-09,83.63824117255164
2024-05-10,74.59626915389741
2024-05-11,46.34010659560293
2024-05-12,44.07961359093938
2024-05-13,79.11725516322453
2024-05-14,83.63824117255164
2024-05-15,85.8987341772152
2024-05-16,75.72651565622918
2024-05-17,71.20552964690208
2024-05-18,50.86109260493005
2024-05-19,48.60059960026649
2024-05-20,75.72651565622918
2024-05-21,81.37774816788809
2024-05-22,76.85676215856097
2024-05-23,76.85676215856097
2024-05-24,65.55429713524317
2024-05-25,46.34010659560293
2024-05-26,46.34010659560293
2024-05-27,45.20986009327116
2024-05-28,70.07528314457029
2024-05-29,77.98700866089274
2024-05-30,77.98700866089274
2024-05-31,65.55429713524317
2024-06-01,50.86109260493005
2024-06-02,49.73084610259827
2024-06-03,72.33577614923385
2024-06-04,77.98700866089274
2024-06-05,77.98700866089274
2024-06-06,75.72651565622918
2024-06-07,70.07528314457029
2024-06-08,50.86109260493005
2024-06-09,54.25183211192539
2024-06-10,75.72651565622918
2024-06-11,74.59626915389741
2024-06-12,73.46602265156562
2024-06-13,74.59626915389741
2024-06-14,65.55429713524317
2024-06-15,50.86109260493005
2024-06-16,47.47035309793471
2024-06-17,71.20552964690208
2024-06-18,72.33577614923385
2024-06-19,63.293804130579616
2024-06-20,70.07528314457029
2024-06-21,64.4240506329114
2024-06-22,50.86109260493005
2024-06-23,50.86109260493005
2024-06-24,71.20552964690208
2024-06-25,76.85676215856097
2024-06-26,71.20552964690208
2024-06-27,68.94503664223852
2024-06-28,63.293804130579616
2024-06-29,48.60059960026649
2024-06-30,46.34010659560293
2024-07-01,70.07528314457029
2024-07-02,70.07528314457029
2024-07-03,63.293804130579616
2024-07-04,48.60059960026649
2024-07-05,54.25183211192539
2024-07-06,47.47035309793471
2024-07-07,51.99133910726183
2024-07-08,70.07528314457029
2024-07-09,70.07528314457029
2024-07-10,75.72651565622918
2024-07-11,73.46602265156562
2024-07-12,67.81479013990673
2024-07-13,51.99133910726183
2024-07-14,41.81912058627582
2024-07-15,66.68454363757496
2024-07-16,71.20552964690208
2024-07-17,71.20552964690208
2024-07-18,72.33577614923385
2024-07-19,63.293804130579616
2024-07-20,49.73084610259827
2024-07-21,49.73084610259827
2024-07-22,70.07528314457029
2024-07-23,72.33577614923385
2024-07-24,75.72651565622918
2024-07-25,70.07528314457029
2024-07-26,64.4240506329114
2024-07-27,53.12158560959361
2024-07-28,48.60059960026649
2024-07-29,68.94503664223852
2024-07-30,73.46602265156562
2024-07-31,72.33577614923385
2024-08-01,71.20552964690208
2024-08-02,68.94503664223852
2024-08-03,49.73084610259827
2024-08-04,50.86109260493005
2024-08-05,67.81479013990673
2024-08-06,71.20552964690208
2024-08-07,70.07528314457029
2024-08-08,68.94503664223852
2024-08-09,59.903064623584285
2024-08-10,45.20986009327116
2024-08-11,50.86109260493005
2024-08-12,67.81479013990673
2024-08-13,75.72651565622918
2024-08-14,74.59626915389741
2024-08-15,75.72651565622918
2024-08-16,73.46602265156562
2024-08-17,55.38207861425717
2024-08-18,54.219994182282235
2024-08-19,76.71349147516679
2024-08-20,81.32999127342336
2024-08-21,83.63824117255164
2024-08-22,77.86761642473094
2024-08-23,72.09699167691024
2024-08-24,53.0658692327181
2024-08-25,53.0658692327181
2024-08-26,75.55936652560266
2024-08-27,84.79236612211578
2024-08-28,84.79236612211578
2024-08-29,83.63824117255164
2024-08-30,73.84011832487263
2024-08-31,53.0658692327181
2024-09-01,54.219994182282235
2024-09-02,55.374119131846385
2024-09-03,84.79236612211578
2024-09-04,84.79236612211578
2024-09-05,89.40886592037234
2024-09-06,88.2547409708082
2024-09-07,53.0658692327181
2024-09-08,57.68236903097466
2024-09-09,84.79236612211578
2024-09-10,85.94649107167993
2024-09-11,82.4841162229875
2024-09-12,91.71711581950063
2024-09-13,79.02174137429509
2024-09-14,54.80899588068049
2024-09-15,59.99061893010294
2024-09-16,88.35025475973765
2024-09-17,84.81624456934814
2024-09-18,95.41827514051667
2024-09-19,91.88426495012716
2024-09-20,81.28223437895863
2024-09-21,60.0781732366216
2024-09-22,61.25617663341811
2024-09-23,87.17225136294115
2024-09-24,90.70626155333065
2024-09-25,87.17225136294115
