Time,carhartt
2023-04-23,6.095238095238095
2023-04-24,4.9523809523809526
2023-04-25,4.9523809523809526
2023-04-26,4.780952380952381
2023-04-27,4.59047619047619
2023-04-28,4.59047619047619
2023-04-29,5.18095238095238
2023-04-30,5.980952380952381
2023-05-01,4.59047619047619
2023-05-02,4.780952380952381
2023-05-03,4.59047619047619
2023-05-04,4.59047619047619
2023-05-05,4.19047619047619
2023-05-06,4.9904761904761905
2023-05-07,4.9904761904761905
2023-05-08,4.3809523809523805
2023-05-09,4.19047619047619
2023-05-10,3.7904761904761903
2023-05-11,3.5809523809523807
2023-05-12,3.7904761904761903
2023-05-13,4.59047619047619
2023-05-14,4.9904761904761905
2023-05-15,4.59047619047619
2023-05-16,4.19047619047619
2023-05-17,3.7904761904761903
2023-05-18,4.59047619047619
2023-05-19,4.19047619047619
2023-05-20,4.3809523809523805
2023-05-21,5.18095238095238
2023-05-22,4.19047619047619
2023-05-23,4.19047619047619
2023-05-24,3.98095238095238
2023-05-25,4.19047619047619
2023-05-26,3.771428571428571
2023-05-27,4.19047619047619
2023-05-28,4.19047619047619
2023-05-29,4.609523809523809
2023-05-30,4.19047619047619
2023-05-31,4.19047619047619
2023-06-01,3.771428571428571
2023-06-02,3.771428571428571
2023-06-03,4.19047619047619
2023-06-04,5.0285714285714285
2023-06-05,4.19047619047619
2023-06-06,4.19047619047619
2023-06-07,3.771428571428571
2023-06-08,4.19047619047619
2023-06-09,4.609523809523809
2023-06-10,4.19047619047619
2023-06-11,5.0285714285714285
2023-06-12,4.19047619047619
2023-06-13,4.19047619047619
2023-06-14,4.609523809523809
2023-06-15,4.19047619047619
2023-06-16,4.19047619047619
2023-06-17,4.609523809523809
2023-06-18,5.0285714285714285
2023-06-19,4.19047619047619
2023-06-20,3.771428571428571
2023-06-21,4.19047619047619
2023-06-22,3.771428571428571
2023-06-23,4.609523809523809
2023-06-24,4.19047619047619
2023-06-25,5.0285714285714285
2023-06-26,4.609523809523809
2023-06-27,4.19047619047619
2023-06-28,3.771428571428571
2023-06-29,3.771428571428571
2023-06-30,4.19047619047619
2023-07-01,4.19047619047619
2023-07-02,5.0285714285714285
2023-07-03,4.19047619047619
2023-07-04,3.771428571428571
2023-07-05,3.771428571428571
2023-07-06,4.19047619047619
2023-07-07,3.352380952380952
2023-07-08,4.609523809523809
2023-07-09,4.19047619047619
2023-07-10,4.19047619047619
2023-07-11,4.19047619047619
2023-07-12,3.771428571428571
2023-07-13,3.771428571428571
2023-07-14,3.771428571428571
2023-07-15,4.609523809523809
2023-07-16,5.0285714285714285
2023-07-17,4.609523809523809
2023-07-18,4.609523809523809
2023-07-19,4.609523809523809
2023-07-20,4.609523809523809
2023-07-21,4.609523809523809
2023-07-22,4.609523809523809
2023-07-23,4.609523809523809
2023-07-24,4.609523809523809
2023-07-25,4.19047619047619
2023-07-26,4.19047619047619
2023-07-27,4.609523809523809
2023-07-28,3.771428571428571
2023-07-29,4.609523809523809
2023-07-30,5.0285714285714285
2023-07-31,4.19047619047619
2023-08-01,4.19047619047619
2023-08-02,4.609523809523809
2023-08-03,5.0285714285714285
2023-08-04,4.609523809523809
2023-08-05,5.447619047619047
2023-08-06,5.866666666666666
2023-08-07,5.0285714285714285
2023-08-08,5.0285714285714285
2023-08-09,4.609523809523809
2023-08-10,5.0285714285714285
2023-08-11,5.0285714285714285
2023-08-12,5.0285714285714285
2023-08-13,5.866666666666666
2023-08-14,5.0285714285714285
2023-08-15,5.0285714285714285
2023-08-16,5.0285714285714285
2023-08-17,4.609523809523809
2023-08-18,5.0285714285714285
2023-08-19,5.0285714285714285
2023-08-20,5.447619047619047
2023-08-21,5.0285714285714285
2023-08-22,5.0285714285714285
2023-08-23,5.447619047619047
2023-08-24,5.0285714285714285
2023-08-25,5.0285714285714285
2023-08-26,5.866666666666666
2023-08-27,6.285714285714285
2023-08-28,5.866666666666666
2023-08-29,5.0285714285714285
2023-08-30,5.447619047619047
2023-08-31,5.447619047619047
2023-09-01,5.447619047619047
2023-09-02,6.285714285714285
2023-09-03,6.285714285714285
2023-09-04,6.704761904761904
2023-09-05,5.447619047619047
2023-09-06,5.0285714285714285
2023-09-07,5.0285714285714285
2023-09-08,5.0285714285714285
2023-09-09,5.866666666666666
2023-09-10,6.285714285714285
2023-09-11,5.866666666666666
2023-09-12,5.866666666666666
2023-09-13,5.447619047619047
2023-09-14,5.866666666666666
2023-09-15,6.285714285714285
2023-09-16,6.285714285714285
2023-09-17,7.123809523809523
2023-09-18,6.704761904761904
2023-09-19,6.285714285714285
2023-09-20,6.285714285714285
2023-09-21,6.285714285714285
2023-09-22,6.285714285714285
2023-09-23,7.542857142857142
2023-09-24,9.219047619047618
2023-09-25,7.123809523809523
2023-09-26,7.123809523809523
2023-09-27,7.123809523809523
2023-09-28,6.704761904761904
2023-09-29,7.123809523809523
2023-09-30,7.542857142857142
2023-10-01,8.38095238095238
2023-10-02,6.704761904761904
2023-10-03,6.704761904761904
2023-10-04,6.285714285714285
2023-10-05,6.704761904761904
2023-10-06,7.123809523809523
2023-10-07,10.057142857142857
2023-10-08,11.733333333333333
2023-10-09,11.314285714285713
2023-10-10,10.057142857142857
2023-10-11,9.219047619047618
2023-10-12,9.638095238095238
2023-10-13,9.219047619047618
2023-10-14,11.733333333333333
2023-10-15,14.247619047619047
2023-10-16,11.314285714285713
2023-10-17,10.476190476190474
2023-10-18,10.057142857142857
2023-10-19,10.057142857142857
2023-10-20,9.638095238095238
2023-10-21,11.733333333333333
2023-10-22,12.152380952380952
2023-10-23,10.476190476190474
2023-10-24,9.638095238095238
2023-10-25,9.219047619047618
2023-10-26,8.799999999999999
2023-10-27,9.638095238095238
2023-10-28,11.733333333333333
2023-10-29,12.990476190476189
2023-10-30,12.990476190476189
2023-10-31,14.247619047619047
2023-11-01,15.504761904761903
2023-11-02,15.504761904761903
2023-11-03,15.504761904761903
2023-11-04,15.504761904761903
2023-11-05,15.504761904761903
2023-11-06,12.990476190476189
2023-11-07,12.152380952380952
2023-11-08,11.733333333333333
2023-11-09,11.733333333333333
2023-11-10,12.57142857142857
2023-11-11,15.923809523809522
2023-11-12,16.76190476190476
2023-11-13,13.409523809523808
2023-11-14,13.409523809523808
2023-11-15,14.247619047619047
2023-11-16,13.828571428571427
2023-11-17,13.409523809523808
2023-11-18,16.34285714285714
2023-11-19,17.18095238095238
2023-11-20,15.085714285714284
2023-11-21,16.34285714285714
2023-11-22,17.18095238095238
2023-11-23,20.114285714285714
2023-11-24,41.9047619047619
2023-11-25,30.171428571428567
2023-11-26,26.819047619047616
2023-11-27,28.076190476190472
2023-11-28,23.885714285714283
2023-11-29,18.857142857142854
2023-11-30,17.18095238095238
2023-12-01,18.438095238095237
2023-12-02,20.95238095238095
2023-12-03,20.114285714285714
2023-12-04,17.599999999999998
2023-12-05,16.76190476190476
2023-12-06,17.599999999999998
2023-12-07,17.18095238095238
2023-12-08,18.019047619047615
2023-12-09,21.790476190476188
2023-12-10,24.72380952380952
2023-12-11,18.438095238095237
2023-12-12,18.019047619047615
2023-12-13,16.76190476190476
2023-12-14,17.18095238095238
2023-12-15,16.76190476190476
2023-12-16,20.114285714285714
2023-12-17,19.695238095238093
2023-12-18,16.76190476190476
2023-12-19,15.504761904761903
2023-12-20,16.34285714285714
2023-12-21,15.504761904761903
2023-12-22,16.76190476190476
2023-12-23,16.678095238095235
2023-12-24,14.33142857142857
2023-12-25,15.462857142857139
2023-12-26,16.384761904761902
2023-12-27,13.786666666666665
2023-12-28,13.409523809523808
2023-12-29,12.948571428571427
2023-12-30,12.948571428571427
2023-12-31,13.87047619047619
2024-01-01,12.487619047619045
2024-01-02,11.272380952380951
2024-01-03,11.73333333333333
2024-01-04,11.817142857142855
2024-01-05,12.110476190476188
2024-01-06,13.786666666666665
2024-01-07,14.33142857142857
2024-01-08,12.278095238095236
2024-01-09,12.487619047619045
2024-01-10,12.110476190476188
2024-01-11,11.817142857142855
2024-01-12,13.03238095238095
2024-01-13,16.007619047619045
2024-01-14,15.92380952380952
2024-01-15,14.708571428571425
2024-01-16,13.954285714285712
2024-01-17,13.954285714285712
2024-01-18,13.325714285714284
2024-01-19,12.57142857142857
2024-01-20,15.546666666666663
2024-01-21,15.92380952380952
2024-01-22,11.565714285714284
2024-01-23,10.727619047619045
2024-01-24,9.889523809523807
2024-01-25,9.219047619047616
2024-01-26,8.045714285714284
2024-01-27,10.39238095238095
2024-01-28,10.057142857142855
2024-01-29,8.716190476190475
2024-01-30,8.38095238095238
2024-01-31,7.542857142857141
2024-02-01,7.7104761904761885
2024-02-02,8.213333333333331
2024-02-03,9.72190476190476
2024-02-04,9.386666666666665
2024-02-05,7.878095238095236
2024-02-06,7.375238095238093
2024-02-07,7.039999999999998
2024-02-08,7.039999999999998
2024-02-09,6.537142857142856
2024-02-10,8.548571428571426
2024-02-11,7.878095238095236
2024-02-12,6.2019047619047605
2024-02-13,7.039999999999998
2024-02-14,6.537142857142856
2024-02-15,6.537142857142856
2024-02-16,7.7104761904761885
2024-02-17,9.386666666666665
2024-02-18,10.224761904761902
2024-02-19,8.045714285714284
2024-02-20,7.375238095238093
2024-02-21,6.537142857142856
2024-02-22,6.704761904761903
2024-02-23,6.872380952380951
2024-02-24,8.38095238095238
2024-02-25,8.716190476190475
2024-02-26,6.537142857142856
2024-02-27,5.866666666666665
2024-02-28,5.866666666666665
2024-02-29,6.2019047619047605
2024-03-01,6.369523809523808
2024-03-02,7.7104761904761885
2024-03-03,7.7104761904761885
2024-03-04,6.034285714285713
2024-03-05,5.699047619047618
2024-03-06,5.699047619047618
2024-03-07,6.034285714285713
2024-03-08,5.699047619047618
2024-03-09,7.7104761904761885
2024-03-10,7.207619047619046
2024-03-11,6.034285714285713
2024-03-12,5.53142857142857
2024-03-13,5.53142857142857
2024-03-14,5.363809523809523
2024-03-15,5.363809523809523
2024-03-16,6.537142857142856
2024-03-17,7.039999999999998
2024-03-18,5.866666666666665
2024-03-19,5.53142857142857
2024-03-20,5.53142857142857
2024-03-21,5.699047619047618
2024-03-22,5.196190476190475
2024-03-23,6.704761904761903
2024-03-24,7.7104761904761885
2024-03-25,5.866666666666665
2024-03-26,5.363809523809523
2024-03-27,5.699047619047618
2024-03-28,5.866666666666665
2024-03-29,6.034285714285713
2024-03-30,7.039999999999998
2024-03-31,6.369523809523808
2024-04-01,5.866666666666665
2024-04-02,5.363809523809523
2024-04-03,5.866666666666665
2024-04-04,6.034285714285713
2024-04-05,5.53142857142857
2024-04-06,6.537142857142856
2024-04-07,6.872380952380951
2024-04-08,4.86095238095238
2024-04-09,4.86095238095238
2024-04-10,5.028571428571428
2024-04-11,5.196190476190475
2024-04-12,5.53142857142857
2024-04-13,6.2019047619047605
2024-04-14,6.2019047619047605
2024-04-15,4.6933333333333325
2024-04-16,5.028571428571428
2024-04-17,4.6933333333333325
2024-04-18,4.6933333333333325
2024-04-19,4.358095238095237
2024-04-20,5.699047619047618
2024-04-21,6.2019047619047605
2024-04-22,4.86095238095238
2024-04-23,4.6933333333333325
2024-04-24,4.6933333333333325
2024-04-25,5.028571428571428
2024-04-26,4.86095238095238
2024-04-27,5.699047619047618
2024-04-28,5.866666666666665
2024-04-29,5.028571428571428
2024-04-30,4.6933333333333325
2024-05-01,3.8552380952380942
2024-05-02,4.358095238095237
2024-05-03,4.6933333333333325
2024-05-04,5.363809523809523
2024-05-05,5.699047619047618
2024-05-06,4.6933333333333325
2024-05-07,4.525714285714285
2024-05-08,4.358095238095237
2024-05-09,4.022857142857142
2024-05-10,4.022857142857142
2024-05-11,4.525714285714285
2024-05-12,4.86095238095238
2024-05-13,4.525714285714285
2024-05-14,4.6933333333333325
2024-05-15,4.358095238095237
2024-05-16,4.022857142857142
2024-05-17,4.19047619047619
2024-05-18,5.196190476190475
2024-05-19,5.028571428571428
2024-05-20,4.525714285714285
2024-05-21,4.022857142857142
2024-05-22,3.6876190476190467
2024-05-23,3.8552380952380942
2024-05-24,4.86095238095238
2024-05-25,5.028571428571428
2024-05-26,5.028571428571428
2024-05-27,4.6933333333333325
2024-05-28,4.19047619047619
2024-05-29,4.19047619047619
2024-05-30,4.022857142857142
2024-05-31,4.022857142857142
2024-06-01,4.6933333333333325
2024-06-02,4.86095238095238
2024-06-03,4.19047619047619
2024-06-04,4.022857142857142
2024-06-05,4.6933333333333325
2024-06-06,4.6933333333333325
2024-06-07,4.358095238095237
2024-06-08,5.028571428571428
2024-06-09,5.028571428571428
2024-06-10,4.358095238095237
2024-06-11,4.19047619047619
2024-06-12,4.19047619047619
2024-06-13,4.19047619047619
2024-06-14,4.6933333333333325
2024-06-15,5.196190476190475
2024-06-16,5.028571428571428
2024-06-17,4.358095238095237
2024-06-18,4.022857142857142
2024-06-19,3.8552380952380942
2024-06-20,4.022857142857142
2024-06-21,4.022857142857142
2024-06-22,4.525714285714285
2024-06-23,5.196190476190475
2024-06-24,4.022857142857142
2024-06-25,4.19047619047619
2024-06-26,4.525714285714285
2024-06-27,3.8552380952380942
2024-06-28,4.022857142857142
2024-06-29,5.196190476190475
2024-06-30,4.525714285714285
2024-07-01,4.022857142857142
2024-07-02,4.022857142857142
2024-07-03,3.6876190476190467
2024-07-04,4.022857142857142
2024-07-05,3.6876190476190467
2024-07-06,4.19047619047619
2024-07-07,5.363809523809523
2024-07-08,4.022857142857142
2024-07-09,3.8552380952380942
2024-07-10,4.19047619047619
2024-07-11,4.022857142857142
2024-07-12,4.19047619047619
2024-07-13,4.6933333333333325
2024-07-14,4.19047619047619
2024-07-15,3.8552380952380942
2024-07-16,4.525714285714285
2024-07-17,4.6933333333333325
2024-07-18,4.19047619047619
2024-07-19,4.022857142857142
2024-07-20,4.6933333333333325
2024-07-21,5.53142857142857
2024-07-22,4.525714285714285
2024-07-23,4.525714285714285
2024-07-24,4.6933333333333325
2024-07-25,4.358095238095237
2024-07-26,4.358095238095237
2024-07-27,4.358095238095237
2024-07-28,5.196190476190475
2024-07-29,4.19047619047619
2024-07-30,4.6933333333333325
2024-07-31,4.525714285714285
2024-08-01,4.6933333333333325
2024-08-02,4.86095238095238
2024-08-03,5.699047619047618
2024-08-04,5.866666666666665
2024-08-05,4.86095238095238
2024-08-06,4.6933333333333325
2024-08-07,6.537142857142856
2024-08-08,5.363809523809523
2024-08-09,5.53142857142857
2024-08-10,6.034285714285713
2024-08-11,6.704761904761903
2024-08-12,5.53142857142857
2024-08-13,5.699047619047618
2024-08-14,5.363809523809523
2024-08-15,5.53142857142857
2024-08-16,5.53142857142857
2024-08-17,6.034285714285713
2024-08-18,6.60161172161172
2024-08-19,5.466959706959706
2024-08-20,5.718388278388277
2024-08-21,6.034285714285713
2024-08-22,6.034285714285713
2024-08-23,6.034285714285713
2024-08-24,6.350183150183149
2024-08-25,7.001318681318679
2024-08-26,5.95047619047619
2024-08-27,5.634578754578754
2024-08-28,6.034285714285713
2024-08-29,6.118095238095236
2024-08-30,6.034285714285713
2024-08-31,6.433992673992673
2024-09-01,6.917509157509156
2024-09-02,7.484835164835163
2024-09-03,6.433992673992673
2024-09-04,6.034285714285713
2024-09-05,5.466959706959706
2024-09-06,5.55076923076923
2024-09-07,7.8007326007326
2024-09-08,7.884542124542123
2024-09-09,6.917509157509156
2024-09-10,6.433992673992673
2024-09-11,6.118095238095236
2024-09-12,6.5178021978021965
2024-09-13,6.034285714285713
2024-09-14,7.001318681318679
2024-09-15,7.317216117216116
2024-09-16,6.60161172161172
2024-09-17,6.034285714285713
2024-09-18,6.962637362637361
