Time,sean_payton
2024-09-04,0.6507538720677046
2024-09-05,0.6507538720677046
2024-09-06,0.6956334494516843
2024-09-07,0.4936753512237759
2024-09-08,2.8498531638827065
2024-09-09,1.7278637292832157
2024-09-10,0.4936753512237759
2024-09-11,0.38147640776382685
2024-09-12,0.38147640776382685
2024-09-13,0.964910913755562
2024-09-14,0.6507538720677046
2024-09-15,3.500607035950411
2024-09-16,2.042020770971073
2024-09-17,0.9424711250635722
2024-09-18,0.5385549286077556
2024-09-19,0.5385549286077556
2024-09-20,0.6731936607596944
2024-09-21,0.5385549286077556
2024-09-22,3.0966908394945944
2024-09-23,0.8078323929116333
2024-09-24,0.6731936607596944
2024-09-25,0.40391619645581667
2024-09-26,0.40391619645581667
2024-09-27,0.40391619645581667
2024-09-28,0.5385549286077556
2024-09-29,1.8849422501271444
2024-09-30,0.6731936607596944
2024-10-01,0.40391619645581667
2024-10-02,0.2692774643038778
2024-10-03,0.6731936607596944
2024-10-04,0.6731936607596944
2024-10-05,0.5385549286077556
2024-10-06,1.7503035179752056
2024-10-07,4.8469943574698
2024-10-08,2.692774643038778
2024-10-09,0.6731936607596944
2024-10-10,0.5385549286077556
2024-10-11,0.9424711250635722
2024-10-12,0.5385549286077556
2024-10-13,1.4810260536713278
2024-10-14,0.9424711250635722
2024-10-15,0.8078323929116333
2024-10-16,0.6731936607596944
2024-10-17,3.500607035950411
2024-10-18,13.463873215193889
2024-10-19,1.346387321519389
2024-10-20,0.8078323929116333
2024-10-21,0.8078323929116333
2024-10-22,0.8078323929116333
2024-10-23,0.40391619645581667
2024-10-24,0.0
2024-10-25,0.40391619645581667
2024-10-26,0.6731936607596944
2024-10-27,1.21174858936745
2024-10-28,1.7503035179752056
2024-10-29,0.8078323929116333
2024-10-30,0.5385549286077556
2024-10-31,0.5385549286077556
2024-11-01,0.5385549286077556
2024-11-02,0.40391619645581667
2024-11-03,1.6156647858232667
2024-11-04,1.0771098572155111
2024-11-05,0.6731936607596944
2024-11-06,0.2692774643038778
2024-11-07,0.40391619645581667
2024-11-08,0.40391619645581667
2024-11-09,0.40391619645581667
2024-11-10,2.1542197144310222
2024-11-11,1.21174858936745
2024-11-12,0.8078323929116333
2024-11-13,1.21174858936745
2024-11-14,1.21174858936745
2024-11-15,0.6731936607596944
2024-11-16,0.40391619645581667
2024-11-17,1.6156647858232667
2024-11-18,0.9424711250635722
2024-11-19,0.6731936607596944
2024-11-20,0.40391619645581667
2024-11-21,0.5385549286077556
2024-11-22,0.5385549286077556
2024-11-23,0.5385549286077556
2024-11-24,1.0771098572155111
2024-11-25,1.0771098572155111
2024-11-26,0.6731936607596944
2024-11-27,0.40391619645581667
2024-11-28,0.8078323929116333
2024-11-29,0.5385549286077556
2024-11-30,0.6731936607596944
2024-12-01,0.8078323929116333
2024-12-02,0.6731936607596944
2024-12-03,5.654826750381433
2024-12-04,1.21174858936745
2024-12-05,0.6731936607596944
2024-12-06,0.5385549286077556
2024-12-07,0.6731936607596944
2024-12-08,0.6731936607596944
2024-12-09,0.5385549286077556
2024-12-10,0.6731936607596944
2024-12-11,0.5385549286077556
2024-12-12,0.40391619645581667
2024-12-13,0.9424711250635722
2024-12-14,0.8078323929116333
2024-12-15,1.346387321519389
2024-12-16,1.6156647858232667
2024-12-17,0.6731936607596944
2024-12-18,0.40391619645581667
2024-12-19,0.6731936607596944
2024-12-20,6.597297875445006
2024-12-21,0.8078323929116333
2024-12-22,0.5385549286077556
2024-12-23,0.40391619645581667
2024-12-24,1.0771098572155111
2024-12-25,0.6731936607596944
2024-12-26,0.6731936607596944
2024-12-27,0.5385549286077556
2024-12-28,2.692774643038778
2024-12-29,4.981633089621739
2024-12-30,0.6731936607596944
2024-12-31,0.8078323929116333
2025-01-01,0.6731936607596944
2025-01-02,0.6731936607596944
2025-01-03,0.40391619645581667
2025-01-04,0.6731936607596944
2025-01-05,5.250910553925617
2025-01-06,2.8274133751907167
2025-01-07,1.21174858936745
2025-01-08,1.0771098572155111
2025-01-09,1.0771098572155111
2025-01-10,1.21174858936745
2025-01-11,0.8078323929116333
2025-01-12,12.1174858936745
2025-01-13,2.692774643038778
2025-01-14,1.4810260536713278
2025-01-15,0.8078323929116333
2025-01-16,1.0771098572155111
2025-01-17,0.9424711250635722
2025-01-18,1.21174858936745
2025-01-19,1.0771098572155111
2025-01-20,0.9424711250635722
2025-01-21,0.5385549286077556
2025-01-22,0.5385549286077556
2025-01-23,0.5385549286077556
2025-01-24,1.8849422501271444
2025-01-25,1.346387321519389
2025-01-26,0.9424711250635722
2025-01-27,1.21174858936745
2025-01-28,0.9424711250635722
2025-01-29,0.6731936607596944
2025-01-30,0.5385549286077556
2025-01-31,0.6731936607596944
2025-02-01,0.5385549286077556
2025-02-02,0.5385549286077556
2025-02-03,0.2692774643038778
2025-02-04,0.40391619645581667
2025-02-05,3.2313295716465333
2025-02-06,0.9424711250635722
2025-02-07,2.558135910886839
2025-02-08,1.0771098572155111
2025-02-09,2.558135910886839
2025-02-10,0.8078323929116333
2025-02-11,0.5385549286077556
2025-02-12,0.40391619645581667
2025-02-13,0.40391619645581667
2025-02-14,0.40391619645581667
2025-02-15,0.5385549286077556
2025-02-16,0.40391619645581667
2025-02-17,0.40391619645581667
2025-02-18,0.2692774643038778
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.40391619645581667
2025-02-22,0.6731936607596944
2025-02-23,0.2692774643038778
2025-02-24,0.40391619645581667
2025-02-25,0.40391619645581667
2025-02-26,0.40391619645581667
2025-02-27,0.2692774643038778
2025-02-28,0.2692774643038778
2025-03-01,0.2692774643038778
2025-03-02,0.40391619645581667
2025-03-03,0.0
2025-03-04,0.2692774643038778
2025-03-05,0.2692774643038778
2025-03-06,0.2692774643038778
2025-03-07,0.0
2025-03-08,0.2692774643038778
2025-03-09,0.2692774643038778
2025-03-10,0.2692774643038778
2025-03-11,0.2692774643038778
2025-03-12,0.40391619645581667
2025-03-13,0.2692774643038778
2025-03-14,0.0
2025-03-15,0.40391619645581667
2025-03-16,0.2692774643038778
2025-03-17,0.40391619645581667
2025-03-18,0.2692774643038778
2025-03-19,0.40391619645581667
2025-03-20,0.2692774643038778
2025-03-21,0.40391619645581667
2025-03-22,0.2692774643038778
2025-03-23,0.40391619645581667
2025-03-24,0.2692774643038778
2025-03-25,0.2692774643038778
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.2692774643038778
2025-03-29,0.40391619645581667
2025-03-30,0.40391619645581667
2025-03-31,0.6731936607596944
2025-04-01,0.2692774643038778
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.2692774643038778
2025-04-05,0.2692774643038778
2025-04-06,0.0
2025-04-07,0.2692774643038778
2025-04-08,0.0
2025-04-09,0.2692774643038778
2025-04-10,0.2692774643038778
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.2725613358197787
2025-04-17,0.2725613358197787
2025-04-18,0.0
2025-04-19,0.38585490311836146
2025-04-20,0.0
2025-04-21,0.22658713459716545
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.2725613358197787
2025-04-25,0.6584162389381402
2025-04-26,2.0885422841130032
2025-04-27,0.930977574757919
2025-04-28,0.6124420377155269
2025-04-29,0.2725613358197787
2025-04-30,0.2725613358197787
2025-05-01,0.2725613358197787
2025-05-02,0.2725613358197787
2025-05-03,0.0
2025-05-04,0.2725613358197787
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.22658713459716545
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.38585490311836146
2025-05-11,0.5451226716395574
2025-05-12,0.4991484704169442
2025-05-13,0.2725613358197787
2025-05-14,0.38585490311836146
2025-05-15,0.2758452073356797
2025-05-16,0.2758452073356797
2025-05-17,0.9194840244522656
2025-05-18,0.6436388171165859
2025-05-19,0.0
2025-05-20,0.18389680489045312
2025-05-21,0.4597420122261328
2025-05-22,0.0
2025-05-23,0.2758452073356797
2025-05-24,0.36779360978090625
2025-05-25,0.2758452073356797
2025-05-26,0.36779360978090625
2025-05-27,0.36779360978090625
2025-05-28,0.2758452073356797
2025-05-29,0.2758452073356797
2025-05-30,0.0
2025-05-31,0.4597420122261328
2025-06-01,0.2758452073356797
2025-06-02,0.2758452073356797
2025-06-03,0.0
2025-06-04,0.2758452073356797
2025-06-05,0.2758452073356797
2025-06-06,0.2758452073356797
2025-06-07,0.2758452073356797
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.2758452073356797
2025-06-11,0.2758452073356797
2025-06-12,0.18389680489045312
2025-06-13,0.2758452073356797
2025-06-14,0.0
2025-06-15,0.4597420122261328
2025-06-16,0.0
2025-06-17,0.2758452073356797
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.36779360978090625
2025-06-22,0.2758452073356797
2025-06-23,0.0
2025-06-24,0.2758452073356797
2025-06-25,0.36779360978090625
2025-06-26,0.0
2025-06-27,0.2758452073356797
2025-06-28,0.36779360978090625
2025-06-29,0.2758452073356797
2025-06-30,0.2758452073356797
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.4597420122261328
2025-07-07,0.2758452073356797
2025-07-08,0.2758452073356797
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.36779360978090625
2025-07-12,0.2758452073356797
2025-07-13,0.4597420122261328
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.2758452073356797
2025-07-17,0.0
2025-07-18,0.2758452073356797
2025-07-19,0.0
2025-07-20,0.2758452073356797
2025-07-21,0.18389680489045312
2025-07-22,0.0
2025-07-23,0.36779360978090625
2025-07-24,0.2758452073356797
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.5516904146713594
2025-07-28,0.4597420122261328
2025-07-29,0.18389680489045312
2025-07-30,0.4597420122261328
2025-07-31,0.36779360978090625
2025-08-01,0.4597420122261328
2025-08-02,0.4597420122261328
2025-08-03,0.36779360978090625
2025-08-04,0.4597420122261328
2025-08-05,0.6436388171165859
2025-08-06,0.5516904146713594
2025-08-07,0.36779360978090625
2025-08-08,0.4597420122261328
2025-08-09,0.36779360978090625
2025-08-10,1.3792260366783984
2025-08-11,0.4597420122261328
2025-08-12,0.4597420122261328
2025-08-13,0.5516904146713594
2025-08-14,0.4597420122261328
2025-08-15,0.5516904146713594
2025-08-16,0.4597420122261328
2025-08-17,1.3792260366783984
2025-08-18,0.4597420122261328
2025-08-19,0.2758452073356797
2025-08-20,0.2758452073356797
2025-08-21,0.36779360978090625
2025-08-22,0.6436388171165859
2025-08-23,1.1033808293427187
2025-08-24,0.6436388171165859
2025-08-25,0.5516904146713594
2025-08-26,0.18389680489045312
2025-08-27,0.4597420122261328
2025-08-28,0.36779360978090625
2025-08-29,0.36779360978090625
2025-08-30,0.2758452073356797
2025-08-31,0.6436388171165859
2025-09-01,0.8275356220070391
2025-09-02,1.3792260366783984
2025-09-03,0.7355872195618125
2025-09-04,0.6436388171165859
2025-09-05,0.5516904146713594
2025-09-06,0.5516904146713594
2025-09-07,1.9309164513497579
2025-09-08,0.9194840244522656
2025-09-09,0.7355872195618125
2025-09-10,0.4597420122261328
2025-09-11,0.4597420122261328
2025-09-12,0.36779360978090625
2025-09-13,0.6436388171165859
2025-09-14,1.5631228415688516
2025-09-15,1.2872776342331718
2025-09-16,0.6436388171165859
2025-09-17,0.5516904146713594
2025-09-18,0.6436388171165859
2025-09-19,0.6436388171165859
2025-09-20,0.5516904146713594
2025-09-21,1.9309164513497579
2025-09-22,1.0114324268974921
2025-09-23,0.4597420122261328
2025-09-24,0.36779360978090625
2025-09-25,0.36779360978090625
2025-09-26,0.36779360978090625
2025-09-27,0.2758452073356797
2025-09-28,0.4597420122261328
2025-09-29,0.4597420122261328
2025-09-30,4.7813169271517815
2025-10-01,0.4597420122261328
2025-10-02,0.5516904146713594
2025-10-03,0.6436388171165859
2025-10-04,0.4597420122261328
2025-10-05,4.7813169271517815
2025-10-06,1.6550712440140782
2025-10-07,0.6436388171165859
2025-10-08,0.6436388171165859
2025-10-09,0.5516904146713594
2025-10-10,0.7355872195618125
2025-10-11,0.5516904146713594
2025-10-12,2.8504004758020236
2025-10-13,0.6436388171165859
2025-10-14,0.8275356220070391
2025-10-15,0.5516904146713594
2025-10-16,0.2758452073356797
2025-10-17,0.4597420122261328
2025-10-18,0.4597420122261328
2025-10-19,2.5745552684663435
2025-10-20,2.298710061130664
2025-10-21,3.8618329026995157
2025-10-22,9.194840244522656
2025-10-23,3.769884500254289
2025-10-24,1.8389680489045312
2025-10-25,1.0114324268974921
2025-10-26,7.171975390727672
2025-10-27,1.5631228415688516
2025-10-28,0.6436388171165859
2025-10-29,0.4597420122261328
2025-10-30,0.36779360978090625
2025-10-31,0.5516904146713594
2025-11-01,0.4597420122261328
2025-11-02,1.9309164513497579
2025-11-03,1.2872776342331718
2025-11-04,0.7355872195618125
2025-11-05,0.5516904146713594
2025-11-06,0.9194840244522656
2025-11-07,6.068594561384953
2025-11-08,0.6436388171165859
2025-11-09,0.7355872195618125
2025-11-10,0.6436388171165859
2025-11-11,0.6436388171165859
2025-11-12,0.36779360978090625
2025-11-13,0.5516904146713594
2025-11-14,0.8275356220070391
2025-11-15,0.6436388171165859
2025-11-16,4.0457297075899685
2025-11-17,7.263923793172898
2025-11-18,2.6665036709115704
2025-11-19,0.9194840244522656
2025-11-20,0.6436388171165859
2025-11-21,0.5516904146713594
2025-11-22,0.6436388171165859
2025-11-23,0.36779360978090625
2025-11-24,0.7355872195618125
2025-11-25,0.7355872195618125
2025-11-26,0.4597420122261328
2025-11-27,0.8275356220070391
2025-11-28,0.7355872195618125
2025-11-29,0.4597420122261328
2025-11-30,0.9194840244522656
2025-12-01,6.620284976056313
2025-12-02,1.1033808293427187
2025-12-03,0.4597420122261328
2025-12-04,0.5516904146713594
2025-12-05,0.4597420122261328
2025-12-06,0.5516904146713594
2025-12-07,2.6665036709115704
2025-12-08,1.1953292317879454
2025-12-09,0.5516904146713594
2025-12-10,0.5516904146713594
2025-12-11,0.4444172784852617
2025-12-12,0.5976646158939727
2025-12-13,0.4444172784852617
2025-12-14,2.3753337298350194
2025-12-15,2.620529469688957
2025-12-16,0.5976646158939727
2025-12-17,0.6896130183391992
2025-12-18,0.490391479707875
2025-12-19,0.6896130183391992
2025-12-20,0.5976646158939727
2025-12-21,1.6857207114958204
2025-12-22,2.1301379899810824
2025-12-23,0.8888345569705234
2025-12-24,0.39844307726264844
2025-12-25,0.8428603557479102
2025-12-26,7.126001189505059
2025-12-27,0.6896130183391992
2025-12-28,1.0880560956018477
2025-12-29,1.0420818943792343
2025-12-30,1.486499172864496
2025-12-31,0.6436388171165859
2026-01-01,0.6436388171165859
2026-01-02,0.6896130183391992
2026-01-03,1.0420818943792343
2026-01-04,2.1301379899810824
2026-01-05,5.149110536932687
2026-01-06,1.2872776342331718
2026-01-07,1.3332518354557852
2026-01-08,1.2872776342331718
2026-01-09,0.8888345569705234
2026-01-10,1.0727313618609766
2026-01-11,1.5018239066053671
2026-01-12,1.5018239066053671
2026-01-13,3.2181940855829296
2026-01-14,3.2181940855829296
2026-01-15,2.1454627237219532
2026-01-16,1.7163701789775625
2026-01-17,13.30186888707611
2026-01-18,20.810988420102944
2026-01-19,5.578203081677078
2026-01-20,2.3600089960941486
2026-01-21,1.9309164513497579
2026-01-22,2.1454627237219532
2026-01-23,2.5745552684663435
2026-01-24,2.1454627237219532
2026-01-25,21.45462723721953
2026-01-26,8.581850894887813
2026-01-27,2.5745552684663435
2026-01-28,2.5745552684663435
2026-01-29,3.2181940855829296
2026-01-30,4.505471719816102
2026-01-31,3.0036478132107343
2026-02-01,2.3600089960941486
2026-02-02,1.2872776342331718
2026-02-03,1.0727313618609766
2026-02-04,0.8581850894887812
2026-02-05,0.6436388171165859
2026-02-06,0.6436388171165859
2026-02-07,0.8581850894887812
2026-02-08,0.8581850894887812
2026-02-09,0.8581850894887812
2026-02-10,0.4290925447443906
2026-02-11,0.4290925447443906
2026-02-12,0.4290925447443906
2026-02-13,0.4290925447443906
2026-02-14,0.4290925447443906
2026-02-15,0.4290925447443906
2026-02-16,0.4290925447443906
2026-02-17,0.4290925447443906
2026-02-18,0.2145462723721953
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.2145462723721953
2026-02-22,0.2145462723721953
2026-02-23,0.0
2026-02-24,0.4290925447443906
2026-02-25,0.4290925447443906
2026-02-26,0.6436388171165859
2026-02-27,0.6436388171165859
2026-02-28,0.4290925447443906
2026-03-01,0.4290925447443906
2026-03-02,0.4290925447443906
2026-03-03,0.6436388171165859
2026-03-04,0.4290925447443906
2026-03-05,0.4290925447443906
2026-03-06,0.4290925447443906
2026-03-07,0.6436388171165859
2026-03-08,0.6436388171165859
2026-03-09,0.2145462723721953
2026-03-10,0.2145462723721953
2026-03-11,0.4290925447443906
2026-03-12,0.4290925447443906
2026-03-13,0.2145462723721953
2026-03-14,0.0
2026-03-15,0.4290925447443906
2026-03-16,0.2145462723721953
2026-03-17,0.6436388171165859
2026-03-18,0.2145462723721953
2026-03-19,0.2145462723721953
2026-03-20,0.2145462723721953
2026-03-21,0.6436388171165859
2026-03-22,0.4290925447443906
2026-03-23,0.4290925447443906
2026-03-24,0.4290925447443906
2026-03-25,0.2145462723721953
2026-03-26,0.2145462723721953
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.2145462723721953
2026-03-30,0.0
2026-03-31,0.2145462723721953
2026-04-01,0.2145462723721953
2026-04-02,0.0
2026-04-03,0.2145462723721953
2026-04-04,0.4290925447443906
2026-04-05,0.2145462723721953
2026-04-06,0.2145462723721953
2026-04-07,0.2145462723721953
2026-04-08,0.2145462723721953
2026-04-09,0.2145462723721953
2026-04-10,0.2145462723721953
2026-04-11,0.0
2026-04-12,0.2145462723721953
2026-04-13,0.2145462723721953
2026-04-14,0.2145462723721953
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.2145462723721953
2026-04-20,0.2145462723721953
2026-04-21,0.0
2026-04-22,1.0727313618609766
2026-04-23,0.6436388171165859
2026-04-24,0.4290925447443906
2026-04-25,0.6436388171165859
2026-04-26,0.4290925447443906
2026-04-27,0.4290925447443906
2026-04-28,0.8581850894887812
2026-04-29,0.6436388171165859
2026-04-30,0.0
2026-05-01,0.2145462723721953
2026-05-02,0.2145462723721953
2026-05-03,0.2145462723721953
2026-05-04,0.2145462723721953
2026-05-05,0.2145462723721953
2026-05-06,0.0
2026-05-07,0.2145462723721953
2026-05-08,0.2145462723721953
2026-05-09,0.4290925447443906
2026-05-10,0.6436388171165859
2026-05-11,0.2145462723721953
2026-05-12,0.2145462723721953
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.4290925447443906
2026-05-16,0.2145462723721953
2026-05-17,0.2145462723721953
2026-05-18,0.2145462723721953
2026-05-19,0.0
2026-05-20,0.2145462723721953
2026-05-21,0.0
2026-05-22,0.4290925447443906
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.4290925447443906
2026-05-26,0.2145462723721953
2026-05-27,0.2145462723721953
2026-05-28,0.2145462723721953
2026-05-29,0.0
2026-05-30,0.2145462723721953
2026-05-31,0.2145462723721953
