Time,sean_payton
2024-09-05,0.659430953298203
2024-09-06,0.7049089500773893
2024-09-07,0.5002579645710505
2024-09-08,2.887852795478337
2024-09-09,1.7509028759986767
2024-09-10,0.5002579645710505
2024-09-11,0.3865629726230845
2024-09-12,0.3865629726230845
2024-09-13,0.9777769307525079
2024-09-14,0.659430953298203
2024-09-15,3.54728374877654
2024-09-16,2.0692488534529816
2024-09-17,0.9550379323629147
2024-09-18,0.5457359613502369
2024-09-19,0.5457359613502369
2024-09-20,0.6821699516877961
2024-09-21,0.5457359613502369
2024-09-22,3.1379817777638626
2024-09-23,0.8186039420253555
2024-09-24,0.6821699516877961
2024-09-25,0.40930197101267773
2024-09-26,0.40930197101267773
2024-09-27,0.40930197101267773
2024-09-28,0.5457359613502369
2024-09-29,1.9100758647258294
2024-09-30,0.6821699516877961
2024-10-01,0.40930197101267773
2024-10-02,0.27286798067511847
2024-10-03,0.6821699516877961
2024-10-04,0.6821699516877961
2024-10-05,0.5457359613502369
2024-10-06,1.77364187438827
2024-10-07,4.911623652152133
2024-10-08,2.7286798067511846
2024-10-09,0.6821699516877961
2024-10-10,0.5457359613502369
2024-10-11,0.9550379323629147
2024-10-12,0.5457359613502369
2024-10-13,1.5007738937131516
2024-10-14,0.9550379323629147
2024-10-15,0.8186039420253555
2024-10-16,0.6821699516877961
2024-10-17,3.54728374877654
2024-10-18,13.643399033755923
2024-10-19,1.3643399033755923
2024-10-20,0.8186039420253555
2024-10-21,0.8186039420253555
2024-10-22,0.8186039420253555
2024-10-23,0.40930197101267773
2024-10-24,0.0
2024-10-25,0.40930197101267773
2024-10-26,0.6821699516877961
2024-10-27,1.2279059130380332
2024-10-28,1.77364187438827
2024-10-29,0.8186039420253555
2024-10-30,0.5457359613502369
2024-10-31,0.5457359613502369
2024-11-01,0.5457359613502369
2024-11-02,0.40930197101267773
2024-11-03,1.637207884050711
2024-11-04,1.0914719227004739
2024-11-05,0.6821699516877961
2024-11-06,0.27286798067511847
2024-11-07,0.40930197101267773
2024-11-08,0.40930197101267773
2024-11-09,0.40930197101267773
2024-11-10,2.1829438454009478
2024-11-11,1.2279059130380332
2024-11-12,0.8186039420253555
2024-11-13,1.2279059130380332
2024-11-14,1.2279059130380332
2024-11-15,0.6821699516877961
2024-11-16,0.40930197101267773
2024-11-17,1.637207884050711
2024-11-18,0.9550379323629147
2024-11-19,0.6821699516877961
2024-11-20,0.40930197101267773
2024-11-21,0.5457359613502369
2024-11-22,0.5457359613502369
2024-11-23,0.5457359613502369
2024-11-24,1.0914719227004739
2024-11-25,1.0914719227004739
2024-11-26,0.6821699516877961
2024-11-27,0.40930197101267773
2024-11-28,0.8186039420253555
2024-11-29,0.5457359613502369
2024-11-30,0.6821699516877961
2024-12-01,0.8186039420253555
2024-12-02,0.6821699516877961
2024-12-03,5.730227594177488
2024-12-04,1.2279059130380332
2024-12-05,0.6821699516877961
2024-12-06,0.5457359613502369
2024-12-07,0.6821699516877961
2024-12-08,0.6821699516877961
2024-12-09,0.5457359613502369
2024-12-10,0.6821699516877961
2024-12-11,0.5457359613502369
2024-12-12,0.40930197101267773
2024-12-13,0.9550379323629147
2024-12-14,0.8186039420253555
2024-12-15,1.3643399033755923
2024-12-16,1.637207884050711
2024-12-17,0.6821699516877961
2024-12-18,0.40930197101267773
2024-12-19,0.6821699516877961
2024-12-20,6.685265526540403
2024-12-21,0.8186039420253555
2024-12-22,0.5457359613502369
2024-12-23,0.40930197101267773
2024-12-24,1.0914719227004739
2024-12-25,0.6821699516877961
2024-12-26,0.6821699516877961
2024-12-27,0.5457359613502369
2024-12-28,2.7286798067511846
2024-12-29,5.048057642489692
2024-12-30,0.6821699516877961
2024-12-31,0.8186039420253555
2025-01-01,0.6821699516877961
2025-01-02,0.6821699516877961
2025-01-03,0.40930197101267773
2025-01-04,0.6821699516877961
2025-01-05,5.32092562316481
2025-01-06,2.865113797088744
2025-01-07,1.2279059130380332
2025-01-08,1.0914719227004739
2025-01-09,1.0914719227004739
2025-01-10,1.2279059130380332
2025-01-11,0.8186039420253555
2025-01-12,12.27905913038033
2025-01-13,2.7286798067511846
2025-01-14,1.5007738937131516
2025-01-15,0.8186039420253555
2025-01-16,1.0914719227004739
2025-01-17,0.9550379323629147
2025-01-18,1.2279059130380332
2025-01-19,1.0914719227004739
2025-01-20,0.9550379323629147
2025-01-21,0.5457359613502369
2025-01-22,0.5457359613502369
2025-01-23,0.5457359613502369
2025-01-24,1.9100758647258294
2025-01-25,1.3643399033755923
2025-01-26,0.9550379323629147
2025-01-27,1.2279059130380332
2025-01-28,0.9550379323629147
2025-01-29,0.6821699516877961
2025-01-30,0.5457359613502369
2025-01-31,0.6821699516877961
2025-02-01,0.5457359613502369
2025-02-02,0.5457359613502369
2025-02-03,0.27286798067511847
2025-02-04,0.40930197101267773
2025-02-05,3.274415768101422
2025-02-06,0.9550379323629147
2025-02-07,2.5922458164136253
2025-02-08,1.0914719227004739
2025-02-09,2.5922458164136253
2025-02-10,0.8186039420253555
2025-02-11,0.5457359613502369
2025-02-12,0.40930197101267773
2025-02-13,0.40930197101267773
2025-02-14,0.40930197101267773
2025-02-15,0.5457359613502369
2025-02-16,0.40930197101267773
2025-02-17,0.40930197101267773
2025-02-18,0.27286798067511847
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.40930197101267773
2025-02-22,0.6821699516877961
2025-02-23,0.27286798067511847
2025-02-24,0.40930197101267773
2025-02-25,0.40930197101267773
2025-02-26,0.40930197101267773
2025-02-27,0.27286798067511847
2025-02-28,0.27286798067511847
2025-03-01,0.27286798067511847
2025-03-02,0.40930197101267773
2025-03-03,0.0
2025-03-04,0.27286798067511847
2025-03-05,0.27286798067511847
2025-03-06,0.27286798067511847
2025-03-07,0.0
2025-03-08,0.27286798067511847
2025-03-09,0.27286798067511847
2025-03-10,0.27286798067511847
2025-03-11,0.27286798067511847
2025-03-12,0.40930197101267773
2025-03-13,0.27286798067511847
2025-03-14,0.0
2025-03-15,0.40930197101267773
2025-03-16,0.27286798067511847
2025-03-17,0.40930197101267773
2025-03-18,0.27286798067511847
2025-03-19,0.40930197101267773
2025-03-20,0.27286798067511847
2025-03-21,0.40930197101267773
2025-03-22,0.27286798067511847
2025-03-23,0.40930197101267773
2025-03-24,0.27286798067511847
2025-03-25,0.27286798067511847
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.27286798067511847
2025-03-29,0.40930197101267773
2025-03-30,0.40930197101267773
2025-03-31,0.6821699516877961
2025-04-01,0.27286798067511847
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.27286798067511847
2025-04-05,0.27286798067511847
2025-04-06,0.0
2025-04-07,0.27286798067511847
2025-04-08,0.0
2025-04-09,0.27286798067511847
2025-04-10,0.27286798067511847
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.27286798067511847
2025-04-17,0.27286798067511847
2025-04-18,0.0
2025-04-19,0.3865629726230845
2025-04-20,0.0
2025-04-21,0.22738998389593207
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.27286798067511847
2025-04-25,0.659430953298203
2025-04-26,2.0919878518425747
2025-04-27,0.9322989339733214
2025-04-28,0.6139529565190165
2025-04-29,0.27286798067511847
2025-04-30,0.27286798067511847
2025-05-01,0.27286798067511847
2025-05-02,0.27286798067511847
2025-05-03,0.0
2025-05-04,0.27286798067511847
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.22738998389593207
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.3865629726230845
2025-05-11,0.5457359613502369
2025-05-12,0.5002579645710505
2025-05-13,0.27286798067511847
2025-05-14,0.3865629726230845
2025-05-15,0.27286798067511847
2025-05-16,0.27286798067511847
2025-05-17,0.9095599355837282
2025-05-18,0.6366919549086097
2025-05-19,0.0
2025-05-20,0.18191198711674564
2025-05-21,0.4547799677918641
2025-05-22,0.0
2025-05-23,0.27286798067511847
2025-05-24,0.3638239742334913
2025-05-25,0.27286798067511847
2025-05-26,0.3638239742334913
2025-05-27,0.3638239742334913
2025-05-28,0.27286798067511847
2025-05-29,0.27286798067511847
2025-05-30,0.0
2025-05-31,0.4547799677918641
2025-06-01,0.27286798067511847
2025-06-02,0.27286798067511847
2025-06-03,0.0
2025-06-04,0.27286798067511847
2025-06-05,0.27286798067511847
2025-06-06,0.27286798067511847
2025-06-07,0.27286798067511847
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.27286798067511847
2025-06-11,0.27286798067511847
2025-06-12,0.18191198711674564
2025-06-13,0.27286798067511847
2025-06-14,0.0
2025-06-15,0.4547799677918641
2025-06-16,0.0
2025-06-17,0.27286798067511847
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.3638239742334913
2025-06-22,0.27286798067511847
2025-06-23,0.0
2025-06-24,0.27286798067511847
2025-06-25,0.3638239742334913
2025-06-26,0.0
2025-06-27,0.27286798067511847
2025-06-28,0.3638239742334913
2025-06-29,0.27286798067511847
2025-06-30,0.27286798067511847
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.4547799677918641
2025-07-07,0.27286798067511847
2025-07-08,0.27286798067511847
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.3638239742334913
2025-07-12,0.27286798067511847
2025-07-13,0.4547799677918641
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.27286798067511847
2025-07-17,0.0
2025-07-18,0.27286798067511847
2025-07-19,0.0
2025-07-20,0.27286798067511847
2025-07-21,0.18191198711674564
2025-07-22,0.0
2025-07-23,0.3638239742334913
2025-07-24,0.27286798067511847
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.5457359613502369
2025-07-28,0.4547799677918641
2025-07-29,0.18191198711674564
2025-07-30,0.4547799677918641
2025-07-31,0.3638239742334913
2025-08-01,0.4547799677918641
2025-08-02,0.4547799677918641
2025-08-03,0.3638239742334913
2025-08-04,0.4547799677918641
2025-08-05,0.6366919549086097
2025-08-06,0.5457359613502369
2025-08-07,0.3638239742334913
2025-08-08,0.4547799677918641
2025-08-09,0.3638239742334913
2025-08-10,1.3643399033755923
2025-08-11,0.4547799677918641
2025-08-12,0.4547799677918641
2025-08-13,0.5457359613502369
2025-08-14,0.4547799677918641
2025-08-15,0.5457359613502369
2025-08-16,0.4547799677918641
2025-08-17,1.3643399033755923
2025-08-18,0.4547799677918641
2025-08-19,0.27286798067511847
2025-08-20,0.27286798067511847
2025-08-21,0.3638239742334913
2025-08-22,0.6366919549086097
2025-08-23,1.0914719227004739
2025-08-24,0.6366919549086097
2025-08-25,0.5457359613502369
2025-08-26,0.18191198711674564
2025-08-27,0.4547799677918641
2025-08-28,0.3638239742334913
2025-08-29,0.3638239742334913
2025-08-30,0.27286798067511847
2025-08-31,0.6366919549086097
2025-09-01,0.8186039420253554
2025-09-02,1.3643399033755923
2025-09-03,0.7276479484669826
2025-09-04,0.6366919549086097
2025-09-05,0.5457359613502369
2025-09-06,0.5457359613502369
2025-09-07,1.9100758647258291
2025-09-08,0.9095599355837282
2025-09-09,0.7276479484669826
2025-09-10,0.4547799677918641
2025-09-11,0.4547799677918641
2025-09-12,0.3638239742334913
2025-09-13,0.6366919549086097
2025-09-14,1.546251890492338
2025-09-15,1.2733839098172195
2025-09-16,0.6366919549086097
2025-09-17,0.5457359613502369
2025-09-18,0.6366919549086097
2025-09-19,0.6366919549086097
2025-09-20,0.5457359613502369
2025-09-21,1.9100758647258291
2025-09-22,1.000515929142101
2025-09-23,0.4547799677918641
2025-09-24,0.3638239742334913
2025-09-25,0.3638239742334913
2025-09-26,0.3638239742334913
2025-09-27,0.27286798067511847
2025-09-28,0.4547799677918641
2025-09-29,0.4547799677918641
2025-09-30,4.729711665035387
2025-10-01,0.4547799677918641
2025-10-02,0.5457359613502369
2025-10-03,0.6366919549086097
2025-10-04,0.4547799677918641
2025-10-05,4.729711665035387
2025-10-06,1.6372078840507107
2025-10-07,0.6366919549086097
2025-10-08,0.6366919549086097
2025-10-09,0.5457359613502369
2025-10-10,0.7276479484669826
2025-10-11,0.5457359613502369
2025-10-12,2.819635800309557
2025-10-13,0.6366919549086097
2025-10-14,0.8186039420253554
2025-10-15,0.5457359613502369
2025-10-16,0.27286798067511847
2025-10-17,0.4547799677918641
2025-10-18,0.4547799677918641
2025-10-19,2.546767819634439
2025-10-20,2.2738998389593204
2025-10-21,3.8201517294516583
2025-10-22,9.095599355837281
2025-10-23,3.7291957358932857
2025-10-24,1.8191198711674563
2025-10-25,1.000515929142101
2025-10-26,7.09456749755308
2025-10-27,1.546251890492338
2025-10-28,0.6366919549086097
2025-10-29,0.4547799677918641
2025-10-30,0.3638239742334913
2025-10-31,0.5457359613502369
2025-11-01,0.4547799677918641
2025-11-02,1.9100758647258291
2025-11-03,1.2733839098172195
2025-11-04,0.7276479484669826
2025-11-05,0.5457359613502369
2025-11-06,0.9095599355837282
2025-11-07,6.0030955748526065
2025-11-08,0.6366919549086097
2025-11-09,0.7276479484669826
2025-11-10,0.6366919549086097
2025-11-11,0.6366919549086097
2025-11-12,0.3638239742334913
2025-11-13,0.5457359613502369
2025-11-14,0.8186039420253554
2025-11-15,0.6366919549086097
2025-11-16,4.002063716568404
2025-11-17,7.185523491111453
2025-11-18,2.6377238131928116
2025-11-19,0.9095599355837282
2025-11-20,0.6366919549086097
2025-11-21,0.5457359613502369
2025-11-22,0.6366919549086097
2025-11-23,0.3638239742334913
2025-11-24,0.7276479484669826
2025-11-25,0.7276479484669826
2025-11-26,0.4547799677918641
2025-11-27,0.8186039420253554
2025-11-28,0.7276479484669826
2025-11-29,0.4547799677918641
2025-11-30,0.9095599355837282
2025-12-01,6.548831536202843
2025-12-02,1.0914719227004739
2025-12-03,0.4547799677918641
2025-12-04,0.5457359613502369
2025-12-05,0.4547799677918641
2025-12-06,0.5457359613502369
2025-12-07,2.6377238131928116
2025-12-08,1.1824279162588467
2025-12-09,0.5457359613502369
2025-12-10,0.5457359613502369
2025-12-11,0.43962063553213526
2025-12-12,0.5912139581294233
2025-12-13,0.43962063553213526
2025-12-14,2.3496965002579646
2025-12-15,2.5922458164136253
2025-12-16,0.5912139581294233
2025-12-17,0.6821699516877961
2025-12-18,0.4850986323113217
2025-12-19,0.6821699516877961
2025-12-20,0.5912139581294233
2025-12-21,1.6675265485701685
2025-12-22,2.1071471841023035
2025-12-23,0.8792412710642705
2025-12-24,0.39414263875294886
2025-12-25,0.8337632742850842
2025-12-26,7.049089500773894
2025-12-27,0.6821699516877961
2025-12-28,1.076312590440745
2025-12-29,1.0308345936615586
2025-12-30,1.470455229193694
2025-12-31,0.6366919549086097
2026-01-01,0.6366919549086097
2026-01-02,0.6821699516877961
2026-01-03,1.0308345936615586
2026-01-04,2.1071471841023035
2026-01-05,5.093535639268878
2026-01-06,1.2733839098172195
2026-01-07,1.318861906596406
2026-01-08,1.2733839098172195
2026-01-09,0.8792412710642705
2026-01-10,1.0611532581810161
2026-01-11,1.4856145614534229
2026-01-12,1.4856145614534229
2026-01-13,3.183459774543049
2026-01-14,3.183459774543049
2026-01-15,2.1223065163620323
2026-01-16,1.697845213089626
2026-01-17,13.1583004014446
2026-01-18,20.586373208711716
2026-01-19,5.517996942541284
2026-01-20,2.334537167998236
2026-01-21,1.9100758647258291
2026-01-22,2.1223065163620323
2026-01-23,2.546767819634439
2026-01-24,2.1223065163620323
2026-01-25,21.223065163620326
2026-01-26,8.489226065448129
2026-01-27,2.546767819634439
2026-01-28,2.546767819634439
2026-01-29,3.183459774543049
2026-01-30,4.456843684360268
2026-01-31,2.9712291229068457
2026-02-01,2.334537167998236
2026-02-02,1.2733839098172195
2026-02-03,1.0611532581810161
2026-02-04,0.848922606544813
2026-02-05,0.6366919549086097
2026-02-06,0.6366919549086097
2026-02-07,0.848922606544813
2026-02-08,0.848922606544813
2026-02-09,0.848922606544813
2026-02-10,0.4244613032724065
2026-02-11,0.4244613032724065
2026-02-12,0.4244613032724065
2026-02-13,0.4244613032724065
2026-02-14,0.4244613032724065
2026-02-15,0.4244613032724065
2026-02-16,0.4244613032724065
2026-02-17,0.4244613032724065
2026-02-18,0.21223065163620325
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.21223065163620325
2026-02-22,0.21223065163620325
2026-02-23,0.0
2026-02-24,0.4244613032724065
2026-02-25,0.4244613032724065
2026-02-26,0.6366919549086097
2026-02-27,0.6366919549086097
2026-02-28,0.4244613032724065
2026-03-01,0.4244613032724065
2026-03-02,0.4244613032724065
2026-03-03,0.6366919549086097
2026-03-04,0.4244613032724065
2026-03-05,0.4244613032724065
2026-03-06,0.4244613032724065
2026-03-07,0.6366919549086097
2026-03-08,0.6366919549086097
2026-03-09,0.21223065163620325
2026-03-10,0.21223065163620325
2026-03-11,0.4244613032724065
2026-03-12,0.4244613032724065
2026-03-13,0.21223065163620325
2026-03-14,0.0
2026-03-15,0.4244613032724065
2026-03-16,0.21223065163620325
2026-03-17,0.6366919549086097
2026-03-18,0.21223065163620325
2026-03-19,0.21223065163620325
2026-03-20,0.21223065163620325
2026-03-21,0.6366919549086097
2026-03-22,0.4244613032724065
2026-03-23,0.4244613032724065
2026-03-24,0.4244613032724065
2026-03-25,0.21223065163620325
2026-03-26,0.21223065163620325
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.21223065163620325
2026-03-30,0.0
2026-03-31,0.21223065163620325
2026-04-01,0.21223065163620325
2026-04-02,0.0
2026-04-03,0.21223065163620325
2026-04-04,0.4244613032724065
2026-04-05,0.21223065163620325
2026-04-06,0.21223065163620325
2026-04-07,0.21223065163620325
2026-04-08,0.21223065163620325
2026-04-09,0.21223065163620325
2026-04-10,0.21223065163620325
2026-04-11,0.0
2026-04-12,0.21223065163620325
2026-04-13,0.21223065163620325
2026-04-14,0.21223065163620325
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.21223065163620325
2026-04-20,0.21223065163620325
2026-04-21,0.0
2026-04-22,1.0611532581810161
2026-04-23,0.6366919549086097
2026-04-24,0.4244613032724065
2026-04-25,0.6366919549086097
2026-04-26,0.4244613032724065
2026-04-27,0.4244613032724065
2026-04-28,0.848922606544813
2026-04-29,0.6366919549086097
2026-04-30,0.0
2026-05-01,0.21223065163620325
2026-05-02,0.21223065163620325
2026-05-03,0.21223065163620325
2026-05-04,0.21223065163620325
2026-05-05,0.21223065163620325
2026-05-06,0.0
2026-05-07,0.21223065163620325
2026-05-08,0.21223065163620325
2026-05-09,0.4244613032724065
2026-05-10,0.6366919549086097
2026-05-11,0.21223065163620325
2026-05-12,0.21223065163620325
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.4244613032724065
2026-05-16,0.21223065163620325
2026-05-17,0.21223065163620325
2026-05-18,0.21223065163620325
2026-05-19,0.0
2026-05-20,0.21223065163620325
2026-05-21,0.0
2026-05-22,0.4244613032724065
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.4244613032724065
2026-05-26,0.21223065163620325
2026-05-27,0.21223065163620325
2026-05-28,0.21223065163620325
2026-05-29,0.0
2026-05-30,0.21223065163620325
2026-05-31,0.21223065163620325
