Time,nfl_standings
2025-04-02,0.60431654676259
2025-04-03,0.60431654676259
2025-04-04,0.60431654676259
2025-04-05,0.60431654676259
2025-04-06,0.60431654676259
2025-04-07,0.60431654676259
2025-04-08,0.60431654676259
2025-04-09,0.60431654676259
2025-04-10,0.60431654676259
2025-04-11,0.60431654676259
2025-04-12,0.60431654676259
2025-04-13,0.60431654676259
2025-04-14,0.60431654676259
2025-04-15,0.60431654676259
2025-04-16,0.60431654676259
2025-04-17,0.60431654676259
2025-04-18,0.60431654676259
2025-04-19,0.60431654676259
2025-04-20,0.60431654676259
2025-04-21,0.60431654676259
2025-04-22,0.60431654676259
2025-04-23,0.60431654676259
2025-04-24,0.9064748201438849
2025-04-25,2.115107913669065
2025-04-26,2.41726618705036
2025-04-27,1.20863309352518
2025-04-28,0.60431654676259
2025-04-29,0.60431654676259
2025-04-30,0.60431654676259
2025-05-01,0.302158273381295
2025-05-02,0.302158273381295
2025-05-03,0.302158273381295
2025-05-04,0.60431654676259
2025-05-05,0.302158273381295
2025-05-06,0.302158273381295
2025-05-07,0.60431654676259
2025-05-08,0.302158273381295
2025-05-09,0.60431654676259
2025-05-10,0.302158273381295
2025-05-11,0.302158273381295
2025-05-12,0.60431654676259
2025-05-13,0.60431654676259
2025-05-14,0.60431654676259
2025-05-15,0.60431654676259
2025-05-16,0.60431654676259
2025-05-17,0.60431654676259
2025-05-18,0.60431654676259
2025-05-19,0.60431654676259
2025-05-20,0.60431654676259
2025-05-21,0.60431654676259
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.60431654676259
2025-05-25,0.0
2025-05-26,0.60431654676259
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.60431654676259
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.60431654676259
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.60431654676259
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.60431654676259
2025-07-18,0.60431654676259
2025-07-19,0.60431654676259
2025-07-20,0.60431654676259
2025-07-21,0.60431654676259
2025-07-22,0.0
2025-07-23,0.60431654676259
2025-07-24,0.60431654676259
2025-07-25,0.60431654676259
2025-07-26,0.60431654676259
2025-07-27,0.60431654676259
2025-07-28,0.60431654676259
2025-07-29,0.60431654676259
2025-07-30,0.60431654676259
2025-07-31,0.60431654676259
2025-08-01,0.60431654676259
2025-08-02,0.60431654676259
2025-08-03,0.60431654676259
2025-08-04,0.60431654676259
2025-08-05,0.60431654676259
2025-08-06,0.60431654676259
2025-08-07,0.60431654676259
2025-08-08,1.20863309352518
2025-08-09,1.20863309352518
2025-08-10,1.8129496402877698
2025-08-11,0.60431654676259
2025-08-12,0.60431654676259
2025-08-13,0.60431654676259
2025-08-14,0.60431654676259
2025-08-15,0.60431654676259
2025-08-16,1.20863309352518
2025-08-17,1.8129496402877698
2025-08-18,1.20863309352518
2025-08-19,0.60431654676259
2025-08-20,0.60431654676259
2025-08-21,1.20863309352518
2025-08-22,1.20863309352518
2025-08-23,1.8129496402877698
2025-08-24,1.8129496402877698
2025-08-25,1.20863309352518
2025-08-26,0.60431654676259
2025-08-27,0.60431654676259
2025-08-28,0.60431654676259
2025-08-29,1.20863309352518
2025-08-30,1.20863309352518
2025-08-31,1.8129496402877698
2025-09-01,1.20863309352518
2025-09-02,1.20863309352518
2025-09-03,1.20863309352518
2025-09-04,1.8129496402877698
2025-09-05,3.0215827338129495
2025-09-06,3.6258992805755397
2025-09-07,7.251798561151079
2025-09-08,9.66906474820144
2025-09-09,5.438848920863309
2025-09-10,2.41726618705036
2025-09-11,2.41726618705036
2025-09-12,3.6258992805755397
2025-09-13,2.41726618705036
2025-09-14,11.482014388489208
2025-09-15,13.899280575539569
2025-09-16,8.46043165467626
2025-09-17,4.23021582733813
2025-09-18,3.6258992805755397
2025-09-19,5.438848920863309
2025-09-20,4.23021582733813
2025-09-21,15.712230215827338
2025-09-22,19.942446043165468
2025-09-23,12.086330935251798
2025-09-24,6.043165467625899
2025-09-25,6.043165467625899
2025-09-26,6.64748201438849
2025-09-27,4.23021582733813
2025-09-28,21.755395683453237
2025-09-29,27.194244604316548
2025-09-30,11.482014388489208
2025-10-01,4.83453237410072
2025-10-02,4.83453237410072
2025-10-03,6.64748201438849
2025-10-04,4.23021582733813
2025-10-05,21.151079136690647
2025-10-06,25.98561151079137
2025-10-07,16.92086330935252
2025-10-08,6.64748201438849
2025-10-09,5.438848920863309
2025-10-10,10.877697841726619
2025-10-11,6.043165467625899
2025-10-12,24.172661870503596
2025-10-13,27.194244604316548
2025-10-14,24.77697841726619
2025-10-15,7.856115107913669
2025-10-16,6.64748201438849
2025-10-17,9.06474820143885
2025-10-18,5.438848920863309
2025-10-19,26.58992805755396
2025-10-20,29.007194244604317
2025-10-21,17.52517985611511
2025-10-22,7.251798561151079
2025-10-23,6.64748201438849
2025-10-24,7.856115107913669
2025-10-25,5.438848920863309
2025-10-26,27.194244604316548
2025-10-27,26.58992805755396
2025-10-28,12.086330935251798
2025-10-29,6.043165467625899
2025-10-30,6.043165467625899
2025-10-31,7.251798561151079
2025-11-01,5.438848920863309
2025-11-02,28.402877697841728
2025-11-03,36.2589928057554
2025-11-04,13.29496402877698
2025-11-05,7.251798561151079
2025-11-06,6.64748201438849
2025-11-07,10.273381294964029
2025-11-08,6.043165467625899
2025-11-09,24.77697841726619
2025-11-10,30.215827338129497
2025-11-11,21.151079136690647
2025-11-12,7.856115107913669
2025-11-13,6.043165467625899
2025-11-14,10.273381294964029
2025-11-15,6.64748201438849
2025-11-16,26.58992805755396
2025-11-17,44.719424460431654
2025-11-18,13.899280575539569
2025-11-19,7.856115107913669
2025-11-20,7.251798561151079
2025-11-21,14.503597122302159
2025-11-22,6.64748201438849
2025-11-23,30.215827338129497
2025-11-24,41.697841726618705
2025-11-25,15.107913669064748
2025-11-26,9.06474820143885
2025-11-27,19.33812949640288
2025-11-28,36.86330935251799
2025-11-29,16.92086330935252
2025-11-30,34.44604316546763
2025-12-01,37.46762589928058
2025-12-02,16.92086330935252
2025-12-03,8.46043165467626
2025-12-04,7.856115107913669
2025-12-05,13.899280575539569
2025-12-06,8.46043165467626
2025-12-07,30.820143884892087
2025-12-08,48.94964028776979
2025-12-09,29.007194244604317
2025-12-10,10.273381294964029
2025-12-11,9.06474820143885
2025-12-12,13.899280575539569
2025-12-13,7.856115107913669
2025-12-14,30.215827338129497
2025-12-15,50.15827338129497
2025-12-16,19.33812949640288
2025-12-17,9.66906474820144
2025-12-18,8.46043165467626
2025-12-19,22.359712230215827
2025-12-20,12.69064748201439
2025-12-21,50.76258992805756
2025-12-22,54.992805755395686
2025-12-23,24.172661870503596
2025-12-24,11.482014388489208
2025-12-25,19.942446043165468
2025-12-26,28.402877697841728
2025-12-27,15.712230215827338
2025-12-28,60.431654676258994
2025-12-29,48.34532374100719
2025-12-30,24.77697841726619
2025-12-31,9.06474820143885
2026-01-01,7.856115107913669
2026-01-02,7.251798561151079
2026-01-03,13.29496402877698
2026-01-04,51.97122302158274
2026-01-05,36.2589928057554
2026-01-06,7.856115107913669
2026-01-07,5.438848920863309
2026-01-08,4.23021582733813
2026-01-09,4.83453237410072
2026-01-10,9.66906474820144
2026-01-11,21.151079136690647
2026-01-12,15.107913669064748
2026-01-13,7.856115107913669
2026-01-14,3.0215827338129495
2026-01-15,3.6258992805755397
2026-01-16,3.0215827338129495
2026-01-17,6.043165467625899
2026-01-18,14.503597122302159
2026-01-19,9.06474820143885
2026-01-20,3.6258992805755397
2026-01-21,3.0215827338129495
2026-01-22,2.41726618705036
2026-01-23,2.41726618705036
2026-01-24,3.6258992805755397
2026-01-25,6.043165467625899
2026-01-26,4.23021582733813
2026-01-27,1.8129496402877698
2026-01-28,1.20863309352518
2026-01-29,1.20863309352518
2026-01-30,1.20863309352518
2026-01-31,1.20863309352518
2026-02-01,1.20863309352518
2026-02-02,1.20863309352518
2026-02-03,1.20863309352518
2026-02-04,0.60431654676259
2026-02-05,0.60431654676259
2026-02-06,1.20863309352518
2026-02-07,1.20863309352518
2026-02-08,1.8129496402877698
2026-02-09,2.41726618705036
2026-02-10,0.60431654676259
2026-02-11,0.60431654676259
2026-02-12,0.60431654676259
2026-02-13,0.60431654676259
2026-02-14,0.60431654676259
2026-02-15,0.60431654676259
2026-02-16,0.60431654676259
2026-02-17,0.60431654676259
2026-02-18,0.60431654676259
2026-02-19,0.60431654676259
2026-02-20,0.60431654676259
2026-02-21,0.60431654676259
2026-02-22,0.60431654676259
2026-02-23,0.60431654676259
2026-02-24,0.60431654676259
2026-02-25,0.0
2026-02-26,0.60431654676259
2026-02-27,0.60431654676259
2026-02-28,0.60431654676259
2026-03-01,0.60431654676259
2026-03-02,0.60431654676259
2026-03-03,0.60431654676259
2026-03-04,0.60431654676259
2026-03-05,0.60431654676259
2026-03-06,0.60431654676259
2026-03-07,0.60431654676259
2026-03-08,0.60431654676259
2026-03-09,1.20863309352518
2026-03-10,0.60431654676259
2026-03-11,0.60431654676259
2026-03-12,0.60431654676259
2026-03-13,0.60431654676259
2026-03-14,0.60431654676259
2026-03-15,0.60431654676259
2026-03-16,0.60431654676259
2026-03-17,0.60431654676259
2026-03-18,0.60431654676259
2026-03-19,0.60431654676259
2026-03-20,0.60431654676259
2026-03-21,0.60431654676259
2026-03-22,0.60431654676259
2026-03-23,0.60431654676259
2026-03-24,0.60431654676259
2026-03-25,9.06474820143885
2026-03-26,5.438848920863309
2026-03-27,10.273381294964029
2026-03-28,10.877697841726619
2026-03-29,12.086330935251798
2026-03-30,12.69064748201439
2026-03-31,3.6258992805755397
2026-04-01,0.60431654676259
2026-04-02,0.60431654676259
2026-04-03,0.60431654676259
2026-04-04,0.60431654676259
2026-04-05,0.60431654676259
2026-04-06,0.60431654676259
2026-04-07,2.41726618705036
2026-04-08,0.60431654676259
2026-04-09,1.20863309352518
2026-04-10,0.60431654676259
2026-04-11,0.60431654676259
2026-04-12,0.60431654676259
2026-04-13,0.60431654676259
2026-04-14,0.60431654676259
2026-04-15,0.60431654676259
2026-04-16,0.60431654676259
2026-04-17,0.60431654676259
2026-04-18,0.60431654676259
2026-04-19,0.60431654676259
2026-04-20,0.60431654676259
2026-04-21,0.60431654676259
2026-04-22,0.60431654676259
2026-04-23,0.60431654676259
2026-04-24,1.8129496402877698
2026-04-25,1.20863309352518
2026-04-26,0.60431654676259
2026-04-27,0.60431654676259
2026-04-28,0.60431654676259
2026-04-29,0.60431654676259
2026-04-30,0.60431654676259
2026-05-01,0.60431654676259
2026-05-02,0.60431654676259
2026-05-03,0.60431654676259
2026-05-04,0.60431654676259
2026-05-05,0.60431654676259
2026-05-06,0.60431654676259
2026-05-07,0.60431654676259
2026-05-08,0.60431654676259
2026-05-09,0.60431654676259
2026-05-10,0.60431654676259
2026-05-11,0.60431654676259
2026-05-12,0.60431654676259
2026-05-13,0.60431654676259
2026-05-14,0.60431654676259
2026-05-15,0.60431654676259
2026-05-16,0.60431654676259
2026-05-17,0.60431654676259
2026-05-18,0.60431654676259
2026-05-19,0.60431654676259
2026-05-20,0.0
2026-05-21,0.60431654676259
2026-05-22,0.0
2026-05-23,0.60431654676259
2026-05-24,0.0
2026-05-25,0.60431654676259
2026-05-26,0.0
2026-05-27,0.60431654676259
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.60431654676259
2026-05-31,0.60431654676259
