Time,staples
2024-09-25,59.39693585020974
2024-09-26,57.675285535710906
2024-09-27,63.70106163645683
2024-09-28,57.675285535710906
2024-09-29,53.37115974946383
2024-09-30,57.675285535710906
2024-10-01,58.53611069296033
2024-10-02,63.70106163645683
2024-10-03,64.56188679370624
2024-10-04,57.675285535710906
2024-10-05,56.81446037846149
2024-10-06,56.81446037846149
2024-10-07,59.39693585020974
2024-10-08,58.53611069296033
2024-10-09,63.70106163645683
2024-10-10,55.09281006396266
2024-10-11,56.81446037846149
2024-10-12,61.97941132195799
2024-10-13,53.37115974946383
2024-10-14,61.118586164708574
2024-10-15,62.840236479207405
2024-10-16,55.953635221212075
2024-10-17,58.53611069296033
2024-10-18,58.53611069296033
2024-10-19,53.37115974946383
2024-10-20,50.788684277715575
2024-10-21,55.09281006396266
2024-10-22,59.39693585020974
2024-10-23,59.39693585020974
2024-10-24,55.953635221212075
2024-10-25,59.39693585020974
2024-10-26,50.788684277715575
2024-10-27,52.51033459221441
2024-10-28,55.953635221212075
2024-10-29,55.953635221212075
2024-10-30,57.675285535710906
2024-10-31,52.51033459221441
2024-11-01,59.39693585020974
2024-11-02,53.37115974946383
2024-11-03,53.37115974946383
2024-11-04,57.675285535710906
2024-11-05,51.64950943496499
2024-11-06,43.04125786247083
2024-11-07,55.09281006396266
2024-11-08,55.09281006396266
2024-11-09,49.92785912046616
2024-11-10,51.64950943496499
2024-11-11,59.39693585020974
2024-11-12,55.953635221212075
2024-11-13,60.25776100745916
2024-11-14,55.953635221212075
2024-11-15,58.53611069296033
2024-11-16,52.51033459221441
2024-11-17,54.231984906713244
2024-11-18,58.53611069296033
2024-11-19,57.675285535710906
2024-11-20,56.81446037846149
2024-11-21,55.09281006396266
2024-11-22,55.09281006396266
2024-11-23,54.231984906713244
2024-11-24,55.09281006396266
2024-11-25,60.25776100745916
2024-11-26,60.25776100745916
2024-11-27,62.840236479207405
2024-11-28,39.59795723347316
2024-11-29,59.39693585020974
2024-11-30,55.953635221212075
2024-12-01,63.70106163645683
2024-12-02,68.86601257995332
2024-12-03,68.00518742270391
2024-12-04,63.70106163645683
2024-12-05,61.97941132195799
2024-12-06,59.39693585020974
2024-12-07,64.56188679370624
2024-12-08,60.25776100745916
2024-12-09,61.97941132195799
2024-12-10,62.840236479207405
2024-12-11,60.25776100745916
2024-12-12,65.42271195095566
2024-12-13,57.675285535710906
2024-12-14,64.56188679370624
2024-12-15,61.118586164708574
2024-12-16,64.56188679370624
2024-12-17,66.28353710820508
2024-12-18,67.14436226545449
2024-12-19,68.00518742270391
2024-12-20,64.56188679370624
2024-12-21,61.118586164708574
2024-12-22,59.39693585020974
2024-12-23,67.14436226545449
2024-12-24,66.28353710820508
2024-12-25,27.54640503198133
2024-12-26,57.675285535710906
2024-12-27,59.39693585020974
2024-12-28,55.09281006396266
2024-12-29,58.53611069296033
2024-12-30,62.840236479207405
2024-12-31,67.14436226545449
2025-01-01,58.53611069296033
2025-01-02,68.00518742270391
2025-01-03,64.56188679370624
2025-01-04,67.14436226545449
2025-01-05,58.53611069296033
2025-01-06,60.25776100745916
2025-01-07,66.28353710820508
2025-01-08,57.675285535710906
2025-01-09,58.53611069296033
2025-01-10,56.81446037846149
2025-01-11,51.64950943496499
2025-01-12,60.25776100745916
2025-01-13,62.840236479207405
2025-01-14,61.97941132195799
2025-01-15,60.25776100745916
2025-01-16,60.25776100745916
2025-01-17,60.25776100745916
2025-01-18,55.953635221212075
2025-01-19,49.067033963216744
2025-01-20,54.231984906713244
2025-01-21,55.953635221212075
2025-01-22,61.118586164708574
2025-01-23,64.56188679370624
2025-01-24,61.97941132195799
2025-01-25,58.53611069296033
2025-01-26,51.64950943496499
2025-01-27,58.53611069296033
2025-01-28,61.97941132195799
2025-01-29,65.42271195095566
2025-01-30,60.25776100745916
2025-01-31,61.118586164708574
2025-02-01,59.39693585020974
2025-02-02,55.953635221212075
2025-02-03,56.81446037846149
2025-02-04,58.53611069296033
2025-02-05,57.675285535710906
2025-02-06,56.81446037846149
2025-02-07,55.09281006396266
2025-02-08,54.231984906713244
2025-02-09,47.34538364871791
2025-02-10,52.51033459221441
2025-02-11,57.675285535710906
2025-02-12,58.53611069296033
2025-02-13,58.53611069296033
2025-02-14,52.51033459221441
2025-02-15,49.067033963216744
2025-02-16,50.788684277715575
2025-02-17,57.675285535710906
2025-02-18,60.25776100745916
2025-02-19,61.118586164708574
2025-02-20,56.81446037846149
2025-02-21,56.81446037846149
2025-02-22,53.37115974946383
2025-02-23,59.39693585020974
2025-02-24,55.953635221212075
2025-02-25,57.675285535710906
2025-02-26,58.53611069296033
2025-02-27,59.39693585020974
2025-02-28,60.25776100745916
2025-03-01,53.37115974946383
2025-03-02,56.81446037846149
2025-03-03,55.09281006396266
2025-03-04,61.97941132195799
2025-03-05,55.09281006396266
2025-03-06,61.118586164708574
2025-03-07,57.675285535710906
2025-03-08,57.675285535710906
2025-03-09,56.81446037846149
2025-03-10,55.953635221212075
2025-03-11,57.675285535710906
2025-03-12,60.25776100745916
2025-03-13,55.09281006396266
2025-03-14,56.81446037846149
2025-03-15,53.37115974946383
2025-03-16,54.231984906713244
2025-03-17,57.675285535710906
2025-03-18,56.81446037846149
2025-03-19,58.53611069296033
2025-03-20,53.37115974946383
2025-03-21,57.675285535710906
2025-03-22,68.86601257995332
2025-03-23,54.231984906713244
2025-03-24,55.953635221212075
2025-03-25,58.53611069296033
2025-03-26,59.39693585020974
2025-03-27,54.231984906713244
2025-03-28,57.675285535710906
2025-03-29,51.64950943496499
2025-03-30,54.231984906713244
2025-03-31,57.675285535710906
2025-04-01,60.25776100745916
2025-04-02,55.953635221212075
2025-04-03,61.97941132195799
2025-04-04,55.09281006396266
2025-04-05,55.953635221212075
2025-04-06,56.81446037846149
2025-04-07,57.675285535710906
2025-04-08,61.97941132195799
2025-04-09,60.25776100745916
2025-04-10,63.70106163645683
2025-04-11,57.675285535710906
2025-04-12,54.231984906713244
2025-04-13,52.51033459221441
2025-04-14,58.53611069296033
2025-04-15,58.536110692960335
2025-04-16,57.68758303795733
2025-04-17,57.68758303795733
2025-04-18,57.68758303795733
2025-04-19,50.481246721555074
2025-04-20,50.05083414293037
2025-04-21,61.08169365796932
2025-04-22,58.536110692960335
2025-04-23,57.68758303795733
2025-04-24,55.14200007294835
2025-04-25,54.29347241794535
2025-04-26,51.747889452936356
2025-04-27,59.38463834796333
2025-04-28,58.536110692960335
2025-04-29,59.38463834796333
2025-04-30,54.72388499657006
2025-05-01,64.4758042779813
2025-05-02,59.38463834796333
2025-05-03,54.29347241794535
2025-05-04,59.38463834796333
2025-05-05,56.839055382954335
2025-05-06,58.536110692960335
2025-05-07,58.536110692960335
2025-05-08,56.839055382954335
2025-05-09,58.536110692960335
2025-05-10,54.72388499657006
2025-05-11,53.026829686564064
2025-05-12,59.38463834796333
2025-05-13,59.38463834796333
2025-05-14,56.839055382954335
2025-05-15,56.0274202346906
2025-05-16,57.69988054020376
2025-05-17,52.6824996236643
2025-05-18,55.19119008193403
2025-05-19,58.536110692960335
2025-05-20,60.20857099847348
2025-05-21,56.0274202346906
2025-05-22,66.06218206776951
2025-05-23,53.51872977642088
2025-05-24,51.84626947090772
2025-05-25,54.354959929177454
2025-05-26,74.42448359533527
2025-05-27,62.717261456743216
2025-05-28,61.88103130398664
2025-05-29,59.37234084571691
2025-05-30,61.04480115123006
2025-05-31,57.69988054020376
2025-06-01,61.88103130398664
2025-06-02,63.553491609499794
2025-06-03,66.06218206776951
2025-06-04,66.06218206776951
2025-06-05,64.38972176225637
2025-06-06,61.88103130398664
2025-06-07,58.536110692960335
2025-06-08,59.37234084571691
2025-06-09,63.553491609499794
2025-06-10,61.04480115123006
2025-06-11,66.06218206776951
2025-06-12,64.38972176225637
2025-06-13,62.717261456743216
2025-06-14,56.86365038744718
2025-06-15,52.6824996236643
2025-06-16,57.69988054020376
2025-06-17,58.536110692960335
2025-06-18,60.20857099847348
2025-06-19,60.20857099847348
2025-06-20,58.536110692960335
2025-06-21,50.17380916539457
2025-06-22,50.17380916539457
2025-06-23,56.0274202346906
2025-06-24,60.20857099847348
2025-06-25,59.37234084571691
2025-06-26,61.88103130398664
2025-06-27,67.73464237328267
2025-06-28,61.88103130398664
2025-06-29,57.69988054020376
2025-06-30,56.0274202346906
2025-07-01,60.20857099847348
2025-07-02,66.06218206776951
2025-07-03,65.22595191501294
2025-07-04,56.0274202346906
2025-07-05,51.01003931815115
2025-07-06,59.37234084571691
2025-07-07,66.06218206776951
2025-07-08,68.57087252603925
2025-07-09,59.37234084571691
2025-07-10,66.8984122205261
2025-07-11,62.717261456743216
2025-07-12,64.38972176225637
2025-07-13,58.536110692960335
2025-07-14,67.73464237328267
2025-07-15,67.73464237328267
2025-07-16,66.06218206776951
2025-07-17,68.57087252603925
2025-07-18,66.8984122205261
2025-07-19,58.536110692960335
2025-07-20,64.38972176225637
2025-07-21,70.2433328315524
2025-07-22,67.73464237328267
2025-07-23,67.73464237328267
2025-07-24,64.38972176225637
2025-07-25,64.38972176225637
2025-07-26,59.37234084571691
2025-07-27,63.553491609499794
2025-07-28,83.62301527565762
2025-07-29,69.40710267879582
2025-07-30,68.57087252603925
2025-07-31,65.22595191501294
2025-08-01,65.22595191501294
2025-08-02,67.73464237328267
2025-08-03,69.40710267879582
2025-08-04,68.57087252603925
2025-08-05,71.91579313706555
2025-08-06,76.09694390084843
2025-08-07,71.07956298430898
2025-08-08,65.22595191501294
2025-08-09,64.38972176225637
2025-08-10,72.75202328982213
2025-08-11,67.73464237328267
2025-08-12,75.26071374809186
2025-08-13,76.09694390084843
2025-08-14,72.75202328982213
2025-08-15,71.91579313706555
2025-08-16,64.38972176225637
2025-08-17,72.75202328982213
2025-08-18,72.75202328982213
2025-08-19,76.93317405360501
2025-08-20,71.91579313706555
2025-08-21,66.06218206776951
2025-08-22,62.717261456743216
2025-08-23,66.06218206776951
2025-08-24,71.91579313706555
2025-08-25,72.75202328982213
2025-08-26,68.57087252603925
2025-08-27,71.07956298430898
2025-08-28,73.5882534425787
2025-08-29,66.06218206776951
2025-08-30,60.20857099847348
2025-08-31,80.27809466463131
2025-09-01,77.76940420636159
2025-09-02,71.07956298430898
2025-09-03,76.09694390084843
2025-09-04,66.8984122205261
2025-09-05,65.22595191501294
2025-09-06,61.04480115123006
2025-09-07,62.717261456743216
2025-09-08,67.73464237328267
2025-09-09,71.91579313706555
2025-09-10,61.04480115123006
2025-09-11,56.86365038744718
2025-09-12,62.717261456743216
2025-09-13,54.354959929177454
2025-09-14,54.354959929177454
2025-09-15,58.536110692960335
2025-09-16,61.04480115123006
2025-09-17,60.20857099847348
2025-09-18,60.20857099847348
2025-09-19,56.0274202346906
2025-09-20,53.51872977642088
2025-09-21,51.84626947090772
2025-09-22,58.536110692960335
2025-09-23,60.20857099847348
2025-09-24,59.37234084571691
2025-09-25,60.20857099847348
2025-09-26,56.86365038744718
2025-09-27,51.84626947090772
2025-09-28,51.84626947090772
2025-09-29,60.20857099847348
2025-09-30,65.22595191501294
2025-10-01,62.717261456743216
2025-10-02,58.536110692960335
2025-10-03,59.37234084571691
2025-10-04,54.354959929177454
2025-10-05,57.69988054020376
2025-10-06,62.717261456743216
2025-10-07,58.536110692960335
2025-10-08,63.553491609499794
2025-10-09,61.04480115123006
2025-10-10,58.536110692960335
2025-10-11,53.51872977642088
2025-10-12,55.19119008193403
2025-10-13,59.37234084571691
2025-10-14,61.88103130398664
2025-10-15,61.04480115123006
2025-10-16,60.20857099847348
2025-10-17,62.717261456743216
2025-10-18,54.354959929177454
2025-10-19,51.84626947090772
2025-10-20,61.04480115123006
2025-10-21,61.04480115123006
2025-10-22,61.04480115123006
2025-10-23,56.86365038744718
2025-10-24,59.37234084571691
2025-10-25,53.51872977642088
2025-10-26,52.6824996236643
2025-10-27,55.19119008193403
2025-10-28,56.86365038744718
2025-10-29,56.86365038744718
2025-10-30,56.0274202346906
2025-10-31,57.69988054020376
2025-11-01,52.6824996236643
2025-11-02,57.69988054020376
2025-11-03,60.20857099847348
2025-11-04,59.37234084571691
2025-11-05,63.553491609499794
2025-11-06,61.04480115123006
2025-11-07,61.04480115123006
2025-11-08,58.536110692960335
2025-11-09,61.88103130398664
2025-11-10,66.06218206776951
2025-11-11,68.57087252603925
2025-11-12,63.553491609499794
2025-11-13,64.38972176225637
2025-11-14,64.38972176225637
2025-11-15,58.536110692960335
2025-11-16,61.04480115123006
2025-11-17,65.22595191501294
2025-11-18,58.536110692960335
2025-11-19,67.73464237328267
2025-11-20,72.75202328982213
2025-11-21,73.5882534425787
2025-11-22,72.75202328982213
2025-11-23,63.553491609499794
2025-11-24,66.8984122205261
2025-11-25,64.38972176225637
2025-11-26,66.06218206776951
2025-11-27,44.32019809609854
2025-11-28,66.8984122205261
2025-11-29,66.8984122205261
2025-11-30,73.5882534425787
2025-12-01,77.76940420636159
2025-12-02,83.62301527565762
2025-12-03,71.91579313706555
2025-12-04,76.09694390084843
2025-12-05,68.57087252603925
2025-12-06,71.91579313706555
2025-12-07,69.40710267879582
2025-12-08,71.07956298430898
2025-12-09,71.91579313706555
2025-12-10,73.5882534425787
2025-12-11,66.86109170746386
2025-12-12,67.6866688033202
2025-12-13,69.3378229950329
2025-12-14,63.55878332403847
2025-12-15,68.51224589917655
2025-12-16,68.09413082279826
2025-12-17,63.55878332403847
2025-12-18,67.6866688033202
2025-12-19,65.61739953522923
2025-12-20,68.51224589917655
2025-12-21,71.81455428260193
2025-12-22,68.51224589917655
2025-12-23,63.55878332403847
2025-12-24,73.87317049379268
2025-12-25,28.477083278593852
2025-12-26,56.954166557187705
2025-12-27,53.24439615428425
2025-12-28,53.651858173762314
2025-12-29,61.90762913232578
2025-12-30,67.6866688033202
2025-12-31,64.38436041989482
2026-01-01,58.6053207489004
2026-01-02,61.082052036469435
2026-01-03,61.082052036469435
2026-01-04,66.03551461160751
2026-01-05,66.03551461160751
2026-01-06,68.51224589917655
2026-01-07,61.082052036469435
2026-01-08,61.90762913232578
2026-01-09,57.37228163356599
2026-01-10,61.93422696066492
2026-01-11,56.2297586879721
2026-01-12,59.48945484379657
2026-01-13,61.11930292170881
2026-01-14,61.93422696066492
2026-01-15,60.30437888275269
2026-01-16,57.04468272692822
2026-01-17,54.599910610059865
2026-01-18,52.155138493191515
2026-01-19,61.11930292170881
2026-01-20,55.41483464901599
2026-01-21,61.93422696066492
2026-01-22,59.48945484379657
2026-01-23,58.67453080484046
2026-01-24,56.2297586879721
2026-01-25,44.82082214258646
2026-01-26,49.710366376323165
2026-01-27,52.97006253214763
2026-01-28,61.93422696066492
2026-01-29,61.93422696066492
2026-01-30,57.85960676588434
2026-01-31,61.93422696066492
2026-02-01,61.11930292170881
2026-02-02,57.04468272692822
2026-02-03,54.599910610059865
2026-02-04,59.48945484379657
2026-02-05,57.04468272692822
2026-02-06,56.2297586879721
2026-02-07,57.04468272692822
2026-02-08,49.710366376323165
2026-02-09,50.52529041527928
2026-02-10,58.67453080484046
2026-02-11,62.749150999621044
2026-02-12,66.82377119440163
2026-02-13,57.04468272692822
2026-02-14,54.599910610059865
2026-02-15,68.45361927231386
2026-02-16,61.93422696066492
2026-02-17,54.599910610059865
2026-02-18,57.85960676588434
2026-02-19,57.85960676588434
2026-02-20,57.04468272692822
2026-02-21,57.04468272692822
2026-02-22,58.67453080484046
2026-02-23,59.48945484379657
2026-02-24,61.93422696066492
2026-02-25,61.93422696066492
2026-02-26,61.93422696066492
2026-02-27,69.26854331126998
2026-02-28,67.63869523335775
2026-03-01,66.00884715544551
2026-03-02,68.45361927231386
2026-03-03,65.1939231164894
2026-03-04,63.56407503857716
2026-03-05,62.749150999621044
2026-03-06,67.63869523335775
2026-03-07,63.56407503857716
2026-03-08,62.749150999621044
2026-03-09,64.37899907753328
2026-03-10,66.82377119440163
2026-03-11,64.37899907753328
2026-03-12,59.48945484379657
2026-03-13,64.37899907753328
2026-03-14,66.00884715544551
2026-03-15,65.1939231164894
2026-03-16,61.93422696066492
2026-03-17,67.63869523335775
2026-03-18,71.71331542813833
2026-03-19,67.63869523335775
2026-03-20,70.0834673502261
2026-03-21,66.82377119440163
2026-03-22,70.89839138918222
2026-03-23,70.89839138918222
2026-03-24,77.41778370083115
2026-03-25,71.71331542813833
2026-03-26,64.37899907753328
2026-03-27,66.82377119440163
2026-03-28,70.0834673502261
2026-03-29,66.00884715544551
2026-03-30,66.82377119440163
2026-03-31,68.45361927231386
2026-04-01,81.49240389561174
2026-04-02,72.52823946709445
2026-04-03,70.89839138918222
2026-04-04,68.45361927231386
2026-04-05,66.00884715544551
2026-04-06,72.52823946709445
2026-04-07,69.26854331126998
2026-04-08,74.9730115839628
2026-04-09,72.52823946709445
2026-04-10,69.26854331126998
2026-04-11,70.0834673502261
2026-04-12,75.78793562291892
2026-04-13,67.63869523335775
2026-04-14,70.89839138918222
2026-04-15,70.0834673502261
2026-04-16,70.89839138918222
2026-04-17,68.45361927231386
2026-04-18,69.26854331126998
2026-04-19,69.26854331126998
2026-04-20,71.71331542813833
2026-04-21,70.89839138918222
2026-04-22,68.45361927231386
2026-04-23,67.63869523335775
2026-04-24,66.82377119440163
2026-04-25,66.82377119440163
2026-04-26,73.34316350605057
2026-04-27,68.45361927231386
2026-04-28,62.749150999621044
2026-04-29,70.89839138918222
2026-04-30,66.82377119440163
2026-05-01,61.93422696066492
2026-05-02,67.63869523335775
2026-05-03,72.52823946709445
2026-05-04,77.41778370083115
2026-05-05,68.45361927231386
2026-05-06,69.26854331126998
2026-05-07,68.45361927231386
2026-05-08,67.63869523335775
2026-05-09,68.45361927231386
2026-05-10,63.56407503857716
2026-05-11,65.1939231164894
2026-05-12,67.63869523335775
2026-05-13,73.34316350605057
2026-05-14,67.63869523335775
2026-05-15,70.89839138918222
2026-05-16,66.00884715544551
2026-05-17,66.82377119440163
2026-05-18,67.63869523335775
2026-05-19,63.56407503857716
2026-05-20,62.749150999621044
2026-05-21,63.56407503857716
2026-05-22,74.9730115839628
2026-05-23,64.37899907753328
2026-05-24,64.37899907753328
2026-05-25,70.0834673502261
2026-05-26,66.82377119440163
2026-05-27,65.1939231164894
2026-05-28,69.26854331126998
2026-05-29,66.82377119440163
2026-05-30,66.00884715544551
2026-05-31,70.0834673502261
