Time,dunkin_donuts
2024-09-22,43.309379719621184
2024-09-23,30.31656580373483
2024-09-24,28.87291981308079
2024-09-25,30.31656580373483
2024-09-26,34.64750377569695
2024-09-27,36.09114976635099
2024-09-28,46.196671700929265
2024-09-29,51.97125566354542
2024-09-30,30.31656580373483
2024-10-01,31.76021179438887
2024-10-02,36.09114976635099
2024-10-03,38.97844174765907
2024-10-04,37.53479575700503
2024-10-05,44.753025710275224
2024-10-06,41.86573372896714
2024-10-07,28.87291981308079
2024-10-08,30.31656580373483
2024-10-09,33.203857785042906
2024-10-10,37.53479575700503
2024-10-11,40.42208773831311
2024-10-12,49.083963682237346
2024-10-13,49.083963682237346
2024-10-14,37.53479575700503
2024-10-15,36.09114976635099
2024-10-16,50.52760967289139
2024-10-17,64.96406957943178
2024-10-18,57.74583962616158
2024-10-19,62.0767775981237
2024-10-20,57.74583962616158
2024-10-21,37.53479575700503
2024-10-22,40.42208773831311
2024-10-23,36.09114976635099
2024-10-24,37.53479575700503
2024-10-25,43.309379719621184
2024-10-26,49.083963682237346
2024-10-27,50.52760967289139
2024-10-28,33.203857785042906
2024-10-29,34.64750377569695
2024-10-30,41.86573372896714
2024-10-31,43.309379719621184
2024-11-01,38.97844174765907
2024-11-02,49.083963682237346
2024-11-03,47.640317691583306
2024-11-04,33.203857785042906
2024-11-05,34.64750377569695
2024-11-06,24.541981841118673
2024-11-07,34.64750377569695
2024-11-08,37.53479575700503
2024-11-09,43.309379719621184
2024-11-10,46.196671700929265
2024-11-11,38.97844174765907
2024-11-12,28.87291981308079
2024-11-13,31.76021179438887
2024-11-14,33.203857785042906
2024-11-15,34.64750377569695
2024-11-16,40.42208773831311
2024-11-17,41.86573372896714
2024-11-18,28.87291981308079
2024-11-19,28.87291981308079
2024-11-20,31.76021179438887
2024-11-21,30.31656580373483
2024-11-22,33.203857785042906
2024-11-23,40.42208773831311
2024-11-24,40.42208773831311
2024-11-25,30.31656580373483
2024-11-26,33.203857785042906
2024-11-27,38.97844174765907
2024-11-28,95.28063538316661
2024-11-29,40.42208773831311
2024-11-30,37.53479575700503
2024-12-01,36.09114976635099
2024-12-02,27.42927382242675
2024-12-03,25.98562783177271
2024-12-04,30.31656580373483
2024-12-05,28.87291981308079
2024-12-06,31.76021179438887
2024-12-07,38.97844174765907
2024-12-08,37.53479575700503
2024-12-09,27.42927382242675
2024-12-10,28.87291981308079
2024-12-11,28.87291981308079
2024-12-12,31.76021179438887
2024-12-13,31.76021179438887
2024-12-14,38.97844174765907
2024-12-15,38.97844174765907
2024-12-16,28.87291981308079
2024-12-17,30.31656580373483
2024-12-18,34.64750377569695
2024-12-19,36.09114976635099
2024-12-20,41.86573372896714
2024-12-21,40.42208773831311
2024-12-22,41.86573372896714
2024-12-23,40.42208773831311
2024-12-24,59.189485616815624
2024-12-25,144.36459906540395
2024-12-26,36.09114976635099
2024-12-27,31.76021179438887
2024-12-28,33.203857785042906
2024-12-29,34.64750377569695
2024-12-30,33.203857785042906
2024-12-31,47.640317691583306
2025-01-01,60.63313160746966
2025-01-02,30.31656580373483
2025-01-03,30.31656580373483
2025-01-04,38.97844174765907
2025-01-05,34.64750377569695
2025-01-06,25.98562783177271
2025-01-07,27.42927382242675
2025-01-08,25.98562783177271
2025-01-09,28.87291981308079
2025-01-10,30.31656580373483
2025-01-11,50.52760967289139
2025-01-12,41.86573372896714
2025-01-13,27.42927382242675
2025-01-14,27.42927382242675
2025-01-15,27.42927382242675
2025-01-16,25.98562783177271
2025-01-17,30.31656580373483
2025-01-18,34.64750377569695
2025-01-19,34.64750377569695
2025-01-20,27.42927382242675
2025-01-21,25.98562783177271
2025-01-22,27.42927382242675
2025-01-23,28.87291981308079
2025-01-24,27.42927382242675
2025-01-25,33.203857785042906
2025-01-26,33.203857785042906
2025-01-27,24.541981841118673
2025-01-28,27.42927382242675
2025-01-29,30.31656580373483
2025-01-30,30.31656580373483
2025-01-31,31.76021179438887
2025-02-01,37.53479575700503
2025-02-02,37.53479575700503
2025-02-03,28.87291981308079
2025-02-04,27.42927382242675
2025-02-05,30.31656580373483
2025-02-06,30.31656580373483
2025-02-07,31.76021179438887
2025-02-08,38.97844174765907
2025-02-09,46.196671700929265
2025-02-10,34.64750377569695
2025-02-11,33.203857785042906
2025-02-12,31.76021179438887
2025-02-13,36.09114976635099
2025-02-14,47.640317691583306
2025-02-15,36.09114976635099
2025-02-16,36.09114976635099
2025-02-17,30.31656580373483
2025-02-18,27.42927382242675
2025-02-19,28.87291981308079
2025-02-20,28.87291981308079
2025-02-21,30.31656580373483
2025-02-22,38.97844174765907
2025-02-23,38.97844174765907
2025-02-24,27.42927382242675
2025-02-25,25.98562783177271
2025-02-26,27.42927382242675
2025-02-27,30.31656580373483
2025-02-28,28.87291981308079
2025-03-01,36.09114976635099
2025-03-02,37.53479575700503
2025-03-03,25.98562783177271
2025-03-04,28.87291981308079
2025-03-05,28.87291981308079
2025-03-06,28.87291981308079
2025-03-07,30.31656580373483
2025-03-08,37.53479575700503
2025-03-09,36.09114976635099
2025-03-10,24.541981841118673
2025-03-11,27.42927382242675
2025-03-12,28.87291981308079
2025-03-13,27.42927382242675
2025-03-14,30.31656580373483
2025-03-15,38.97844174765907
2025-03-16,37.53479575700503
2025-03-17,28.87291981308079
2025-03-18,27.42927382242675
2025-03-19,27.42927382242675
2025-03-20,28.87291981308079
2025-03-21,30.31656580373483
2025-03-22,36.09114976635099
2025-03-23,37.53479575700503
2025-03-24,24.541981841118673
2025-03-25,25.98562783177271
2025-03-26,27.42927382242675
2025-03-27,28.87291981308079
2025-03-28,31.76021179438887
2025-03-29,37.53479575700503
2025-03-30,38.97844174765907
2025-03-31,27.42927382242675
2025-04-01,38.97844174765907
2025-04-02,30.31656580373483
2025-04-03,31.76021179438887
2025-04-04,33.203857785042906
2025-04-05,40.42208773831311
2025-04-06,38.97844174765907
2025-04-07,25.98562783177271
2025-04-08,27.42927382242675
2025-04-09,27.42927382242675
2025-04-10,28.87291981308079
2025-04-11,33.203857785042906
2025-04-12,37.53479575700503
2025-04-13,36.09114976635099
2025-04-14,27.42927382242675
2025-04-15,27.446438574505866
2025-04-16,28.85485165299751
2025-04-17,28.85485165299751
2025-04-18,34.48850396696409
2025-04-19,41.53056935942231
2025-04-20,59.80470646765129
2025-04-21,28.85485165299751
2025-04-22,24.62961241752258
2025-04-23,27.446438574505866
2025-04-24,28.85485165299751
2025-04-25,28.85485165299751
2025-04-26,37.991920207112
2025-04-27,37.991920207112
2025-04-28,27.446438574505866
2025-04-29,27.446438574505866
2025-04-30,29.541441736162135
2025-05-01,31.6716778099808
2025-05-02,30.263264731489155
2025-05-03,40.80874636409529
2025-05-04,40.80874636409529
2025-05-05,28.85485165299751
2025-05-06,35.17509405012871
2025-05-07,31.6716778099808
2025-05-08,30.94985481465378
2025-05-09,30.94985481465378
2025-05-10,38.71374320243902
2025-05-11,47.85081175655351
2025-05-12,28.85485165299751
2025-05-13,27.446438574505866
2025-05-14,28.85485165299751
2025-05-15,28.836783492914233
2025-05-16,34.32950415823123
2025-05-17,41.195404989877474
2025-05-18,39.822224823548225
2025-05-19,28.836783492914233
2025-05-20,30.20996365924348
2025-05-21,30.20996365924348
2025-05-22,30.20996365924348
2025-05-23,32.95632399190198
2025-05-24,38.44904465721898
2025-05-25,41.195404989877474
2025-05-26,45.31494548886522
2025-05-27,28.836783492914233
2025-05-28,31.58314382557273
2025-05-29,32.95632399190198
2025-05-30,34.32950415823123
2025-05-31,38.44904465721898
2025-06-01,41.195404989877474
2025-06-02,28.836783492914233
2025-06-03,31.58314382557273
2025-06-04,31.58314382557273
2025-06-05,34.32950415823123
2025-06-06,79.64444964709645
2025-06-07,45.31494548886522
2025-06-08,41.195404989877474
2025-06-09,28.836783492914233
2025-06-10,30.20996365924348
2025-06-11,30.20996365924348
2025-06-12,31.58314382557273
2025-06-13,32.95632399190198
2025-06-14,37.07586449088973
2025-06-15,38.44904465721898
2025-06-16,27.46360332658498
2025-06-17,27.46360332658498
2025-06-18,28.836783492914233
2025-06-19,31.58314382557273
2025-06-20,31.58314382557273
2025-06-21,35.70268432456048
2025-06-22,34.32950415823123
2025-06-23,26.09042316025573
2025-06-24,28.836783492914233
2025-06-25,34.32950415823123
2025-06-26,37.07586449088973
2025-06-27,38.44904465721898
2025-06-28,41.195404989877474
2025-06-29,39.822224823548225
2025-06-30,30.20996365924348
2025-07-01,31.58314382557273
2025-07-02,30.20996365924348
2025-07-03,35.70268432456048
2025-07-04,52.18084632051146
2025-07-05,38.44904465721898
2025-07-06,38.44904465721898
2025-07-07,31.58314382557273
2025-07-08,30.20996365924348
2025-07-09,31.58314382557273
2025-07-10,31.58314382557273
2025-07-11,32.95632399190198
2025-07-12,37.07586449088973
2025-07-13,38.44904465721898
2025-07-14,28.836783492914233
2025-07-15,30.20996365924348
2025-07-16,31.58314382557273
2025-07-17,31.58314382557273
2025-07-18,34.32950415823123
2025-07-19,38.44904465721898
2025-07-20,37.07586449088973
2025-07-21,30.20996365924348
2025-07-22,30.20996365924348
2025-07-23,31.58314382557273
2025-07-24,32.95632399190198
2025-07-25,35.70268432456048
2025-07-26,38.44904465721898
2025-07-27,35.70268432456048
2025-07-28,28.836783492914233
2025-07-29,28.836783492914233
2025-07-30,30.20996365924348
2025-07-31,37.07586449088973
2025-08-01,41.195404989877474
2025-08-02,43.94176532253597
2025-08-03,42.56858515620672
2025-08-04,31.58314382557273
2025-08-05,30.20996365924348
2025-08-06,31.58314382557273
2025-08-07,32.95632399190198
2025-08-08,35.70268432456048
2025-08-09,37.07586449088973
2025-08-10,38.44904465721898
2025-08-11,28.836783492914233
2025-08-12,30.20996365924348
2025-08-13,30.20996365924348
2025-08-14,31.58314382557273
2025-08-15,32.95632399190198
2025-08-16,39.822224823548225
2025-08-17,38.44904465721898
2025-08-18,28.836783492914233
2025-08-19,30.20996365924348
2025-08-20,37.07586449088973
2025-08-21,38.44904465721898
2025-08-22,37.07586449088973
2025-08-23,42.56858515620672
2025-08-24,41.195404989877474
2025-08-25,30.20996365924348
2025-08-26,30.20996365924348
2025-08-27,31.58314382557273
2025-08-28,30.20996365924348
2025-08-29,32.95632399190198
2025-08-30,38.44904465721898
2025-08-31,42.56858515620672
2025-09-01,42.56858515620672
2025-09-02,27.46360332658498
2025-09-03,27.46360332658498
2025-09-04,27.46360332658498
2025-09-05,30.20996365924348
2025-09-06,41.195404989877474
2025-09-07,38.44904465721898
2025-09-08,30.20996365924348
2025-09-09,28.836783492914233
2025-09-10,27.46360332658498
2025-09-11,30.20996365924348
2025-09-12,35.70268432456048
2025-09-13,38.44904465721898
2025-09-14,35.70268432456048
2025-09-15,26.09042316025573
2025-09-16,26.09042316025573
2025-09-17,27.46360332658498
2025-09-18,28.836783492914233
2025-09-19,30.20996365924348
2025-09-20,37.07586449088973
2025-09-21,34.32950415823123
2025-09-22,26.09042316025573
2025-09-23,26.09042316025573
2025-09-24,27.46360332658498
2025-09-25,28.836783492914233
2025-09-26,31.58314382557273
2025-09-27,37.07586449088973
2025-09-28,37.07586449088973
2025-09-29,42.56858515620672
2025-09-30,28.836783492914233
2025-10-01,30.20996365924348
2025-10-02,30.20996365924348
2025-10-03,32.95632399190198
2025-10-04,38.44904465721898
2025-10-05,37.07586449088973
2025-10-06,26.09042316025573
2025-10-07,26.09042316025573
2025-10-08,28.836783492914233
2025-10-09,30.20996365924348
2025-10-10,34.32950415823123
2025-10-11,39.822224823548225
2025-10-12,42.56858515620672
2025-10-13,30.20996365924348
2025-10-14,28.836783492914233
2025-10-15,34.32950415823123
2025-10-16,35.70268432456048
2025-10-17,37.07586449088973
2025-10-18,43.94176532253597
2025-10-19,42.56858515620672
2025-10-20,28.836783492914233
2025-10-21,28.836783492914233
2025-10-22,30.20996365924348
2025-10-23,37.07586449088973
2025-10-24,34.32950415823123
2025-10-25,42.56858515620672
2025-10-26,39.822224823548225
2025-10-27,28.836783492914233
2025-10-28,28.836783492914233
2025-10-29,28.836783492914233
2025-10-30,34.32950415823123
2025-10-31,39.822224823548225
2025-11-01,39.822224823548225
2025-11-02,35.70268432456048
2025-11-03,27.46360332658498
2025-11-04,28.836783492914233
2025-11-05,42.56858515620672
2025-11-06,41.195404989877474
2025-11-07,41.195404989877474
2025-11-08,45.31494548886522
2025-11-09,42.56858515620672
2025-11-10,31.58314382557273
2025-11-11,43.94176532253597
2025-11-12,31.58314382557273
2025-11-13,34.32950415823123
2025-11-14,34.32950415823123
2025-11-15,42.56858515620672
2025-11-16,39.822224823548225
2025-11-17,28.836783492914233
2025-11-18,30.20996365924348
2025-11-19,31.58314382557273
2025-11-20,32.95632399190198
2025-11-21,34.32950415823123
2025-11-22,41.195404989877474
2025-11-23,38.44904465721898
2025-11-24,30.20996365924348
2025-11-25,32.95632399190198
2025-11-26,37.07586449088973
2025-11-27,94.74943147671819
2025-11-28,38.44904465721898
2025-11-29,34.32950415823123
2025-11-30,34.32950415823123
2025-12-01,26.09042316025573
2025-12-02,26.09042316025573
2025-12-03,27.46360332658498
2025-12-04,28.836783492914233
2025-12-05,30.20996365924348
2025-12-06,35.70268432456048
2025-12-07,37.07586449088973
2025-12-08,27.46360332658498
2025-12-09,27.46360332658498
2025-12-10,27.46360332658498
2025-12-11,28.836783492914233
2025-12-12,31.58314382557273
2025-12-13,35.70268432456048
2025-12-14,35.70268432456048
2025-12-15,27.46360332658498
2025-12-16,27.46360332658498
2025-12-17,30.20996365924348
2025-12-18,32.95632399190198
2025-12-19,34.32950415823123
2025-12-20,37.07586449088973
2025-12-21,39.822224823548225
2025-12-22,34.32950415823123
2025-12-23,37.07586449088973
2025-12-24,53.55402648684071
2025-12-25,137.31801663292492
2025-12-26,35.70268432456048
2025-12-27,31.58314382557273
2025-12-28,31.58314382557273
2025-12-29,41.195404989877474
2025-12-30,31.58314382557273
2025-12-31,38.44904465721898
2026-01-01,52.18084632051146
2026-01-02,46.68812565519447
2026-01-03,35.70268432456048
2026-01-04,31.58314382557273
2026-01-05,26.09042316025573
2026-01-06,23.344062827597234
2026-01-07,27.46360332658498
2026-01-08,27.46360332658498
2026-01-09,27.46360332658498
2026-01-10,32.95632399190198
2026-01-11,31.58314382557273
2026-01-12,27.46360332658498
2026-01-13,26.09042316025573
2026-01-14,24.717242993926483
2026-01-15,27.46360332658498
2026-01-16,32.95632399190198
2026-01-17,35.70268432456048
2026-01-18,32.95632399190198
2026-01-19,28.836783492914233
2026-01-20,26.09042316025573
2026-01-21,24.717242993926483
2026-01-22,26.09042316025573
2026-01-23,26.09042316025573
2026-01-24,31.58314382557273
2026-01-25,35.70268432456048
2026-01-26,31.58314382557273
2026-01-27,26.09042316025573
2026-01-28,27.46360332658498
2026-01-29,34.32950415823123
2026-01-30,32.95632399190198
2026-01-31,41.195404989877474
2026-02-01,38.44904465721898
2026-02-02,27.46360332658498
2026-02-03,28.836783492914233
2026-02-04,27.46360332658498
2026-02-05,30.20996365924348
2026-02-06,31.58314382557273
2026-02-07,34.32950415823123
2026-02-08,35.70268432456048
2026-02-09,52.18084632051146
2026-02-10,35.70268432456048
2026-02-11,32.95632399190198
2026-02-12,32.95632399190198
2026-02-13,39.822224823548225
2026-02-14,43.94176532253597
2026-02-15,32.95632399190198
2026-02-16,28.836783492914233
2026-02-17,24.717242993926483
2026-02-18,23.344062827597234
2026-02-19,27.46360332658498
2026-02-20,31.58314382557273
2026-02-21,37.07586449088973
2026-02-22,39.822224823548225
2026-02-23,34.32950415823123
2026-02-24,30.20996365924348
2026-02-25,27.46360332658498
2026-02-26,30.20996365924348
2026-02-27,32.95632399190198
2026-02-28,35.70268432456048
2026-03-01,35.70268432456048
2026-03-02,26.09042316025573
2026-03-03,26.09042316025573
2026-03-04,30.20996365924348
2026-03-05,32.95632399190198
2026-03-06,34.32950415823123
2026-03-07,39.822224823548225
2026-03-08,37.07586449088973
2026-03-09,27.46360332658498
2026-03-10,28.836783492914233
2026-03-11,27.46360332658498
2026-03-12,28.836783492914233
2026-03-13,31.58314382557273
2026-03-14,39.822224823548225
2026-03-15,35.70268432456048
2026-03-16,26.09042316025573
2026-03-17,28.836783492914233
2026-03-18,28.836783492914233
2026-03-19,28.836783492914233
2026-03-20,35.70268432456048
2026-03-21,38.44904465721898
2026-03-22,41.195404989877474
2026-03-23,26.09042316025573
2026-03-24,26.09042316025573
2026-03-25,26.09042316025573
2026-03-26,28.836783492914233
2026-03-27,30.20996365924348
2026-03-28,34.32950415823123
2026-03-29,37.07586449088973
2026-03-30,26.09042316025573
2026-03-31,27.46360332658498
2026-04-01,38.44904465721898
2026-04-02,28.836783492914233
2026-04-03,31.58314382557273
2026-04-04,38.44904465721898
2026-04-05,54.92720665316996
2026-04-06,26.09042316025573
2026-04-07,26.09042316025573
2026-04-08,26.09042316025573
2026-04-09,27.46360332658498
2026-04-10,28.836783492914233
2026-04-11,32.95632399190198
2026-04-12,34.32950415823123
2026-04-13,23.344062827597234
2026-04-14,23.344062827597234
2026-04-15,26.09042316025573
2026-04-16,27.46360332658498
2026-04-17,28.836783492914233
2026-04-18,34.32950415823123
2026-04-19,34.32950415823123
2026-04-20,26.09042316025573
2026-04-21,35.70268432456048
2026-04-22,27.46360332658498
2026-04-23,27.46360332658498
2026-04-24,27.46360332658498
2026-04-25,32.95632399190198
2026-04-26,34.32950415823123
2026-04-27,26.09042316025573
2026-04-28,26.09042316025573
2026-04-29,28.836783492914233
2026-04-30,30.20996365924348
2026-05-01,31.58314382557273
2026-05-02,37.07586449088973
2026-05-03,37.07586449088973
2026-05-04,28.836783492914233
2026-05-05,28.836783492914233
2026-05-06,32.95632399190198
2026-05-07,31.58314382557273
2026-05-08,31.58314382557273
2026-05-09,35.70268432456048
2026-05-10,38.44904465721898
2026-05-11,26.09042316025573
2026-05-12,26.09042316025573
2026-05-13,27.46360332658498
2026-05-14,30.20996365924348
2026-05-15,32.95632399190198
2026-05-16,38.44904465721898
2026-05-17,35.70268432456048
2026-05-18,27.46360332658498
2026-05-19,43.94176532253597
2026-05-20,28.836783492914233
2026-05-21,34.32950415823123
2026-05-22,46.68812565519447
2026-05-23,38.44904465721898
2026-05-24,39.822224823548225
2026-05-25,38.44904465721898
2026-05-26,27.46360332658498
2026-05-27,30.20996365924348
2026-05-28,30.20996365924348
2026-05-29,31.58314382557273
2026-05-30,35.70268432456048
2026-05-31,37.07586449088973
