Time,blooket
2024-09-18,94.64069548546554
2024-09-19,107.94954328810914
2024-09-20,133.08847802643592
2024-09-21,8.872565201762395
2024-09-22,5.915043467841596
2024-09-23,73.93804334801996
2024-09-24,90.20441288458434
2024-09-25,96.11945635242594
2024-09-26,102.03449982026754
2024-09-27,110.90706502202993
2024-09-28,8.872565201762395
2024-09-29,7.393804334801995
2024-09-30,70.98052161409916
2024-10-01,81.33184768282194
2024-10-02,91.68317375154474
2024-10-03,94.64069548546554
2024-10-04,116.82210848987152
2024-10-05,7.393804334801995
2024-10-06,5.915043467841596
2024-10-07,70.98052161409916
2024-10-08,76.89556508194076
2024-10-09,78.37432594890116
2024-10-10,87.24689115066354
2024-10-11,100.55573895330714
2024-10-12,10.351326068722793
2024-10-13,7.393804334801995
2024-10-14,42.88406514185157
2024-10-15,75.41680421498036
2024-10-16,90.20441288458434
2024-10-17,96.11945635242594
2024-10-18,119.77963022379232
2024-10-19,8.872565201762395
2024-10-20,5.915043467841596
2024-10-21,73.93804334801996
2024-10-22,85.76813028370314
2024-10-23,93.16193461850514
2024-10-24,104.99202155418834
2024-10-25,133.08847802643592
2024-10-26,8.872565201762395
2024-10-27,5.915043467841596
2024-10-28,78.37432594890116
2024-10-29,88.72565201762394
2024-10-30,93.16193461850514
2024-10-31,143.4398040951587
2024-11-01,110.90706502202993
2024-11-02,10.351326068722793
2024-11-03,5.915043467841596
2024-11-04,66.54423901321796
2024-11-05,51.75663034361397
2024-11-06,75.41680421498036
2024-11-07,102.03449982026754
2024-11-08,125.69467369163392
2024-11-09,11.830086935683193
2024-11-10,7.393804334801995
2024-11-11,48.79910860969317
2024-11-12,84.28936941674274
2024-11-13,91.68317375154474
2024-11-14,107.94954328810914
2024-11-15,128.6521954255547
2024-11-16,11.830086935683193
2024-11-17,7.393804334801995
2024-11-18,79.85308681586154
2024-11-19,93.16193461850514
2024-11-20,104.99202155418834
2024-11-21,116.82210848987152
2024-11-22,141.96104322819832
2024-11-23,11.830086935683193
2024-11-24,8.872565201762395
2024-11-25,53.23539121057437
2024-11-26,73.93804334801996
2024-11-27,25.138934738326785
2024-11-28,7.393804334801995
2024-11-29,4.4362826008811975
2024-11-30,4.4362826008811975
2024-12-01,4.4362826008811975
2024-12-02,68.02299988017836
2024-12-03,82.81060854978234
2024-12-04,88.72565201762394
2024-12-05,99.07697808634674
2024-12-06,127.17343455859432
2024-12-07,11.830086935683193
2024-12-08,7.393804334801995
2024-12-09,82.81060854978234
2024-12-10,99.07697808634674
2024-12-11,106.47078242114874
2024-12-12,119.77963022379232
2024-12-13,141.96104322819832
2024-12-14,11.830086935683193
2024-12-15,8.872565201762395
2024-12-16,119.77963022379232
2024-12-17,128.6521954255547
2024-12-18,140.4822823612379
2024-12-19,147.87608669603992
2024-12-20,136.04599976035672
2024-12-21,11.830086935683193
2024-12-22,7.393804334801995
2024-12-23,5.915043467841596
2024-12-24,5.915043467841596
2024-12-25,4.4362826008811975
2024-12-26,2.957521733920798
2024-12-27,2.957521733920798
2024-12-28,2.957521733920798
2024-12-29,2.957521733920798
2024-12-30,2.957521733920798
2024-12-31,2.957521733920798
2025-01-01,2.957521733920798
2025-01-02,11.830086935683193
2025-01-03,16.26636953656439
2025-01-04,2.957521733920798
2025-01-05,2.957521733920798
2025-01-06,31.05397820616838
2025-01-07,53.23539121057437
2025-01-08,66.54423901321796
2025-01-09,73.93804334801996
2025-01-10,78.37432594890116
2025-01-11,7.393804334801995
2025-01-12,4.4362826008811975
2025-01-13,65.06547814625756
2025-01-14,72.45928248105956
2025-01-15,81.33184768282194
2025-01-16,87.24689115066354
2025-01-17,107.94954328810914
2025-01-18,8.872565201762395
2025-01-19,5.915043467841596
2025-01-20,7.393804334801995
2025-01-21,48.79910860969317
2025-01-22,59.15043467841596
2025-01-23,78.37432594890116
2025-01-24,97.59821721938634
2025-01-25,7.393804334801995
2025-01-26,4.4362826008811975
2025-01-27,68.02299988017836
2025-01-28,79.85308681586154
2025-01-29,79.85308681586154
2025-01-30,91.68317375154474
2025-01-31,112.38582588899033
2025-02-01,7.393804334801995
2025-02-02,5.915043467841596
2025-02-03,60.62919554537636
2025-02-04,76.89556508194076
2025-02-05,79.85308681586154
2025-02-06,82.81060854978234
2025-02-07,113.86458675595073
2025-02-08,8.872565201762395
2025-02-09,5.915043467841596
2025-02-10,62.10795641233676
2025-02-11,76.89556508194076
2025-02-12,79.85308681586154
2025-02-13,94.64069548546554
2025-02-14,99.07697808634674
2025-02-15,10.351326068722793
2025-02-16,7.393804334801995
2025-02-17,14.78760866960399
2025-02-18,59.15043467841596
2025-02-19,66.54423901321796
2025-02-20,70.98052161409916
2025-02-21,94.64069548546554
2025-02-22,7.393804334801995
2025-02-23,5.915043467841596
2025-02-24,66.54423901321796
2025-02-25,75.41680421498036
2025-02-26,82.81060854978234
2025-02-27,91.68317375154474
2025-02-28,113.86458675595073
2025-03-01,8.872565201762395
2025-03-02,5.915043467841596
2025-03-03,69.50176074713876
2025-03-04,82.81060854978234
2025-03-05,88.72565201762394
2025-03-06,118.30086935683192
2025-03-07,118.30086935683192
2025-03-08,11.830086935683193
2025-03-09,7.393804334801995
2025-03-10,69.50176074713876
2025-03-11,78.37432594890116
2025-03-12,85.76813028370314
2025-03-13,97.59821721938634
2025-03-14,102.03449982026754
2025-03-15,10.351326068722793
2025-03-16,7.393804334801995
2025-03-17,68.02299988017836
2025-03-18,68.02299988017836
2025-03-19,75.41680421498036
2025-03-20,82.81060854978234
2025-03-21,96.11945635242594
2025-03-22,8.872565201762395
2025-03-23,5.915043467841596
2025-03-24,63.58671727929716
2025-03-25,69.50176074713876
2025-03-26,73.93804334801996
2025-03-27,82.81060854978234
2025-03-28,100.55573895330714
2025-03-29,8.872565201762395
2025-03-30,5.915043467841596
2025-03-31,63.58671727929716
2025-04-01,75.41680421498036
2025-04-02,76.89556508194076
2025-04-03,93.16193461850514
2025-04-04,107.94954328810914
2025-04-05,8.872565201762395
2025-04-06,7.393804334801995
2025-04-07,78.37432594890116
2025-04-08,84.28936941674274
2025-04-09,88.72565201762394
2025-04-10,97.59821721938634
2025-04-11,125.69467369163392
2025-04-12,10.351326068722793
2025-04-13,5.915043467841596
2025-04-14,78.37432594890116
2025-04-15,79.57472419544645
2025-04-16,85.83626099499355
2025-04-17,102.22948342734152
2025-04-18,41.35274629761
2025-04-19,7.0009172330273035
2025-04-20,4.696152599660328
2025-04-21,57.745968729957966
2025-04-22,84.27087679510677
2025-04-23,85.83626099499355
2025-04-24,97.5333308276812
2025-04-25,114.66593369350934
2025-04-26,7.826920999433881
2025-04-27,5.435533033140528
2025-04-28,90.53241359465389
2025-04-29,92.09779779454067
2025-04-30,94.40256242790764
2025-05-01,103.79486762722829
2025-05-02,112.36116906014237
2025-05-03,7.826920999433881
2025-05-04,5.435533033140528
2025-05-05,86.57564142847374
2025-05-06,95.96794662779442
2025-05-07,99.09871502756796
2025-05-08,104.53424806070849
2025-05-09,116.23131789339612
2025-05-10,7.826920999433881
2025-05-11,6.2615367995471045
2025-05-12,92.83717822802086
2025-05-13,97.5333308276812
2025-05-14,99.09871502756796
2025-05-15,105.7284821000418
2025-05-16,112.33651223129442
2025-05-17,9.91204519687892
2025-05-18,6.608030131252613
2025-05-19,89.20840677191028
2025-05-20,94.16442937034974
2025-05-21,89.20840677191028
2025-05-22,80.9483691078445
2025-05-23,67.73230884533928
2025-05-24,6.608030131252613
2025-05-25,4.95602259843946
2025-05-26,4.95602259843946
2025-05-27,51.21223351720775
2025-05-28,56.16825611564721
2025-05-29,51.21223351720775
2025-05-30,51.21223351720775
2025-05-31,4.95602259843946
2025-06-01,3.3040150656263063
2025-06-02,36.34416572188937
2025-06-03,41.30018832032883
2025-06-04,37.99617325470252
2025-06-05,36.34416572188937
2025-06-06,31.38814312344991
2025-06-07,3.3040150656263063
2025-06-08,3.3040150656263063
2025-06-09,26.43212052501045
2025-06-10,26.43212052501045
2025-06-11,23.128105459384145
2025-06-12,21.47609792657099
2025-06-13,16.520075328131533
2025-06-14,3.3040150656263063
2025-06-15,1.6520075328131532
2025-06-16,13.216060262505225
2025-06-17,13.216060262505225
2025-06-18,11.564052729692072
2025-06-19,4.95602259843946
2025-06-20,8.260037664065766
2025-06-21,1.6520075328131532
2025-06-22,1.6520075328131532
2025-06-23,8.260037664065766
2025-06-24,8.260037664065766
2025-06-25,6.608030131252613
2025-06-26,6.608030131252613
2025-06-27,4.95602259843946
2025-06-28,1.6520075328131532
2025-06-29,1.6520075328131532
2025-06-30,3.3040150656263063
2025-07-01,3.3040150656263063
2025-07-02,3.3040150656263063
2025-07-03,3.3040150656263063
2025-07-04,1.6520075328131532
2025-07-05,1.6520075328131532
2025-07-06,1.6520075328131532
2025-07-07,3.3040150656263063
2025-07-08,3.3040150656263063
2025-07-09,3.3040150656263063
2025-07-10,3.3040150656263063
2025-07-11,3.3040150656263063
2025-07-12,1.6520075328131532
2025-07-13,1.6520075328131532
2025-07-14,3.3040150656263063
2025-07-15,3.3040150656263063
2025-07-16,3.3040150656263063
2025-07-17,3.3040150656263063
2025-07-18,3.3040150656263063
2025-07-19,1.6520075328131532
2025-07-20,1.6520075328131532
2025-07-21,3.3040150656263063
2025-07-22,3.3040150656263063
2025-07-23,3.3040150656263063
2025-07-24,3.3040150656263063
2025-07-25,3.3040150656263063
2025-07-26,1.6520075328131532
2025-07-27,1.6520075328131532
2025-07-28,3.3040150656263063
2025-07-29,3.3040150656263063
2025-07-30,3.3040150656263063
2025-07-31,3.3040150656263063
2025-08-01,4.95602259843946
2025-08-02,1.6520075328131532
2025-08-03,1.6520075328131532
2025-08-04,4.95602259843946
2025-08-05,6.608030131252613
2025-08-06,8.260037664065766
2025-08-07,11.564052729692072
2025-08-08,16.520075328131533
2025-08-09,1.6520075328131532
2025-08-10,1.6520075328131532
2025-08-11,13.216060262505225
2025-08-12,18.172082860944684
2025-08-13,26.43212052501045
2025-08-14,39.64818078751568
2025-08-15,57.82026364846036
2025-08-16,3.3040150656263063
2025-08-17,3.3040150656263063
2025-08-18,34.69215818907622
2025-08-19,46.25621091876829
2025-08-20,52.8642410500209
2025-08-21,69.38431637815243
2025-08-22,97.46844443597604
2025-08-23,4.95602259843946
2025-08-24,3.3040150656263063
2025-08-25,54.51624858283405
2025-08-26,67.73230884533928
2025-08-27,79.29636157503136
2025-08-28,94.16442937034974
2025-08-29,105.7284821000418
2025-08-30,6.608030131252613
2025-08-31,3.3040150656263063
2025-09-01,3.3040150656263063
2025-09-02,62.77628624689982
2025-09-03,80.9483691078445
2025-09-04,97.46844443597604
2025-09-05,125.55257249379964
2025-09-06,6.608030131252613
2025-09-07,4.95602259843946
2025-09-08,79.29636157503136
2025-09-09,92.51242183753658
2025-09-10,95.81643690316288
2025-09-11,107.38048963285496
2025-09-12,140.420640289118
2025-09-13,9.91204519687892
2025-09-14,8.260037664065766
2025-09-15,82.60037664065766
2025-09-16,92.51242183753658
2025-09-17,109.0324971656681
2025-09-18,120.59654989536018
2025-09-19,153.63670055162325
2025-09-20,9.91204519687892
2025-09-21,6.608030131252613
2025-09-22,80.9483691078445
2025-09-23,89.20840677191028
2025-09-24,105.7284821000418
2025-09-25,123.90056496098649
2025-09-26,145.37666288755747
2025-09-27,9.91204519687892
2025-09-28,6.608030131252613
2025-09-29,82.60037664065766
2025-09-30,100.77245950160234
2025-10-01,105.7284821000418
2025-10-02,115.64052729692072
2025-10-03,158.5927231500627
2025-10-04,13.216060262505225
2025-10-05,8.260037664065766
2025-10-06,87.55639923909712
2025-10-07,104.07647456722864
2025-10-08,112.33651223129442
2025-10-09,122.24855742817333
2025-10-10,125.55257249379964
2025-10-11,9.91204519687892
2025-10-12,8.260037664065766
2025-10-13,52.8642410500209
2025-10-14,85.90439170628396
2025-10-15,102.4244670344155
2025-10-16,107.38048963285496
2025-10-17,120.59654989536018
2025-10-18,9.91204519687892
2025-10-19,8.260037664065766
2025-10-20,85.90439170628396
2025-10-21,97.46844443597604
2025-10-22,109.0324971656681
2025-10-23,113.98851976410756
2025-10-24,143.72465535474433
2025-10-25,9.91204519687892
2025-10-26,8.260037664065766
2025-10-27,90.86041430472342
2025-10-28,104.07647456722864
2025-10-29,102.4244670344155
2025-10-30,122.24855742817333
2025-10-31,165.20075328131531
2025-11-01,8.260037664065766
2025-11-02,6.608030131252613
2025-11-03,69.38431637815243
2025-11-04,75.99234650940504
2025-11-05,99.12045196878918
2025-11-06,109.0324971656681
2025-11-07,132.16060262505226
2025-11-08,13.216060262505225
2025-11-09,9.91204519687892
2025-11-10,79.29636157503136
2025-11-11,64.42829377971297
2025-11-12,92.51242183753658
2025-11-13,105.7284821000418
2025-11-14,138.76863275630487
2025-11-15,11.564052729692072
2025-11-16,8.260037664065766
2025-11-17,82.60037664065766
2025-11-18,99.12045196878918
2025-11-19,102.4244670344155
2025-11-20,118.94454236254703
2025-11-21,148.6806779531838
2025-11-22,11.564052729692072
2025-11-23,8.260037664065766
2025-11-24,54.51624858283405
2025-11-25,71.03632391096559
2025-11-26,21.47609792657099
2025-11-27,6.608030131252613
2025-11-28,4.95602259843946
2025-11-29,4.95602259843946
2025-11-30,4.95602259843946
2025-12-01,67.73230884533928
2025-12-02,79.29636157503136
2025-12-03,90.86041430472342
2025-12-04,110.68450469848126
2025-12-05,125.55257249379964
2025-12-06,11.564052729692072
2025-12-07,8.260037664065766
2025-12-08,82.60037664065766
2025-12-09,94.16442937034974
2025-12-10,95.81643690316288
2025-12-11,111.27330670494746
2025-12-12,133.4908935976313
2025-12-13,11.77463933152891
2025-12-14,8.790940028341785
2025-12-15,112.76515635654101
2025-12-16,125.3657994544765
2025-12-17,126.0316453396635
2025-12-18,131.99904394603774
2025-12-19,125.3657994544765
2025-12-20,11.108793446341924
2025-12-21,8.125094143154799
2025-12-22,25.04112831465138
2025-12-23,22.883432777870834
2025-12-24,6.633244491561236
2025-12-25,4.475548954780688
2025-12-26,3.649545188374111
2025-12-27,2.983699303187125
2025-12-28,2.983699303187125
2025-12-29,2.983699303187125
2025-12-30,2.983699303187125
2025-12-31,2.983699303187125
2026-01-01,2.983699303187125
2026-01-02,2.1576955367805484
2026-01-03,2.1576955367805484
2026-01-04,2.983699303187125
2026-01-05,33.166222457806185
2026-01-06,53.065955932489885
2026-01-07,61.19105007564468
2026-01-08,75.94938871036072
2026-01-09,102.48236667660566
2026-01-10,6.6584588518698595
2026-01-11,3.9950753111219157
2026-01-12,65.25289674832462
2026-01-13,73.24304737056846
2026-01-14,74.57473914094243
2026-01-15,82.56488976318626
2026-01-16,105.20364985954379
2026-01-17,7.990150622243831
2026-01-18,5.326767081495888
2026-01-19,7.990150622243831
2026-01-20,63.92120497795065
2026-01-21,77.23812268169037
2026-01-22,87.89165684468215
2026-01-23,106.53534162991775
2026-01-24,10.653534162991775
2026-01-25,6.6584588518698595
2026-01-26,34.62398602972327
2026-01-27,50.60428727421093
2026-01-28,61.25782143720271
2026-01-29,77.23812268169037
2026-01-30,99.8768827780479
2026-01-31,7.990150622243831
2026-02-01,5.326767081495888
2026-02-02,55.93105435570682
2026-02-03,66.5845885186986
2026-02-04,73.24304737056846
2026-02-05,79.90150622243831
2026-02-06,101.20857454842186
2026-02-07,9.321842392617803
2026-02-08,6.6584588518698595
2026-02-09,54.59936258533285
2026-02-10,67.91628028907257
2026-02-11,82.56488976318626
2026-02-12,90.55504038543009
2026-02-13,90.55504038543009
2026-02-14,9.321842392617803
2026-02-15,6.6584588518698595
2026-02-16,15.980301244487663
2026-02-17,51.935979044584904
2026-02-18,66.5845885186986
2026-02-19,77.23812268169037
2026-02-20,93.21842392617803
2026-02-21,7.990150622243831
2026-02-22,6.6584588518698595
2026-02-23,57.26274612608079
2026-02-24,69.24797205944654
2026-02-25,73.24304737056846
2026-02-26,86.55996507430817
2026-02-27,98.54519100767392
2026-02-28,7.990150622243831
2026-03-01,6.6584588518698595
2026-03-02,62.58951320757668
2026-03-03,71.91135560019448
2026-03-04,78.56981445206435
2026-03-05,91.88673215580405
2026-03-06,106.53534162991775
2026-03-07,9.321842392617803
2026-03-08,6.6584588518698595
2026-03-09,66.5845885186986
2026-03-10,71.91135560019448
2026-03-11,74.57473914094243
2026-03-12,82.56488976318626
2026-03-13,87.89165684468215
2026-03-14,9.321842392617803
2026-03-15,6.6584588518698595
2026-03-16,47.94090373346299
2026-03-17,63.92120497795065
2026-03-18,65.25289674832462
2026-03-19,69.24797205944654
2026-03-20,71.91135560019448
2026-03-21,6.6584588518698595
2026-03-22,5.326767081495888
2026-03-23,54.59936258533285
2026-03-24,70.5796638298205
2026-03-25,73.24304737056846
2026-03-26,78.56981445206435
2026-03-27,97.21349923729994
2026-03-28,6.6584588518698595
2026-03-29,5.326767081495888
2026-03-30,54.59936258533285
2026-03-31,62.58951320757668
2026-04-01,70.5796638298205
2026-04-02,74.57473914094243
2026-04-03,31.960602488975326
2026-04-04,5.326767081495888
2026-04-05,3.9950753111219157
2026-04-06,38.619061340845185
2026-04-07,62.58951320757668
2026-04-08,67.91628028907257
2026-04-09,70.5796638298205
2026-04-10,89.22334861505612
2026-04-11,7.990150622243831
2026-04-12,5.326767081495888
2026-04-13,79.90150622243831
2026-04-14,79.90150622243831
2026-04-15,81.23319799281228
2026-04-16,94.55011569655201
2026-04-17,111.86210871141364
2026-04-18,7.990150622243831
2026-04-19,6.6584588518698595
2026-04-20,77.23812268169037
2026-04-21,86.55996507430817
2026-04-22,82.56488976318626
2026-04-23,97.21349923729994
2026-04-24,102.54026631879583
2026-04-25,7.990150622243831
2026-04-26,6.6584588518698595
2026-04-27,81.23319799281228
2026-04-28,85.2282733039342
2026-04-29,90.55504038543009
2026-04-30,101.20857454842186
2026-05-01,106.53534162991775
2026-05-02,9.321842392617803
2026-05-03,6.6584588518698595
2026-05-04,83.89658153356024
2026-05-05,86.55996507430817
2026-05-06,87.89165684468215
2026-05-07,99.8768827780479
2026-05-08,107.86703340029172
2026-05-09,9.321842392617803
2026-05-10,6.6584588518698595
2026-05-11,86.55996507430817
2026-05-12,90.55504038543009
2026-05-13,93.21842392617803
2026-05-14,97.21349923729994
2026-05-15,105.20364985954379
2026-05-16,9.321842392617803
2026-05-17,6.6584588518698595
2026-05-18,85.2282733039342
2026-05-19,82.56488976318626
2026-05-20,81.23319799281228
2026-05-21,85.2282733039342
2026-05-22,73.24304737056846
2026-05-23,7.990150622243831
2026-05-24,6.6584588518698595
2026-05-25,5.326767081495888
2026-05-26,54.59936258533285
2026-05-27,49.27259550383696
2026-05-28,46.60921196308902
2026-05-29,47.94090373346299
2026-05-30,5.326767081495888
2026-05-31,3.9950753111219157
