Time,legal
2022-07-06,52.30228254823762
2022-07-07,54.32435592427824
2022-07-08,53.27091865313685
2022-07-09,45.0513201173736
2022-07-10,39.91051485458238
2022-07-11,51.139971521727254
2022-07-12,50.090363980674226
2022-07-13,51.08526109189361
2022-07-14,51.05790587697678
2022-07-15,50.00993964881875
2022-07-16,45.90287590242881
2022-07-17,43.83922259971462
2022-07-18,48.9105456166171
2022-07-19,49.9027072063448
2022-07-20,51.911650079225346
2022-07-21,50.866419372558994
2022-07-22,49.822282874489325
2022-07-23,42.68183551188929
2022-07-24,42.658857131359156
2022-07-25,48.72671857237603
2022-07-26,49.715050432015374
2022-07-27,48.67419655973571
2022-07-28,48.647935553415564
2022-07-29,50.64757765322439
2022-07-30,41.5085823994122
2022-07-31,42.49800846764822
2022-08-01,46.520271047796
2022-08-02,47.50586738594365
2022-08-03,48.49036951549464
2022-08-04,49.47377743644896
2022-08-05,48.43784750285434
2022-08-06,41.35156346578962
2022-08-07,41.329132189557825
2022-08-08,46.34410346373163
2022-08-09,49.33973688335651
2022-08-10,48.30654247125357
2022-08-11,47.274442267747304
2022-08-12,45.23814417994994
2022-08-13,41.194544532167036
2022-08-14,41.17211325593523
2022-08-15,47.171586659660036
2022-08-16,47.14587275763822
2022-08-17,47.12015885561641
2022-08-18,50.10047335488787
2022-08-19,47.068731051572776
2022-08-20,40.03661034004337
2022-08-21,40.0147261681099
2022-08-22,47.991410395411734
2022-08-23,47.96514938909158
2022-08-24,48.93761522407917
2022-08-25,50.90716658747948
2022-08-26,46.88873373742006
2022-08-27,41.87759219333459
2022-08-28,41.854613812804466
2022-08-29,48.96342512972263
2022-08-30,46.785878129332794
2022-08-31,46.76016422731097
2022-09-01,48.88273737727907
2022-09-02,45.92350943847902
2022-09-03,38.179036149172035
2022-09-04,40.01473933327171
2022-09-05,40.77661644695695
2022-09-06,46.893571437496
2022-09-07,46.86769880768393
2022-09-08,46.05919287272009
2022-09-09,44.18213603347764
2022-09-10,39.100652400290016
2022-09-11,38.79213466558
2022-09-12,46.45159740304917
2022-09-13,46.9990425565956
2022-09-14,48.53309045002366
2022-09-15,47.7265871869667
2022-09-16,46.63484513937526
2022-09-17,39.72804992656933
2022-09-18,38.6419005006942
2022-09-19,47.335105475757096
2022-09-20,46.81682305337927
2022-09-21,47.56780536171614
2022-09-22,47.54134172417438
2022-09-23,44.61644626868848
2022-09-24,38.22829483727223
2022-09-25,37.71638178962689
2022-09-26,44.257382175748816
2022-09-27,44.928459517839904
2022-09-28,44.33498330511863
2022-09-29,46.014461068678294
2022-09-30,43.14993561315916
2022-10-01,37.45136043785046
2022-10-02,36.86328096999796
2022-10-03,45.911605460591026
2022-10-04,48.718354000456195
2022-10-05,44.16165255815675
2022-10-06,49.79546679504013
2022-10-07,48.07091033904715
2022-10-08,39.56558662387328
2022-10-09,38.97845952276233
2022-10-10,42.90866937196681
2022-10-11,47.39870514235785
2022-10-12,46.80808602986121
2022-10-13,47.34537260483111
2022-10-14,45.62875253835104
2022-10-15,36.595031004461724
2022-10-16,35.449030348905765
2022-10-17,46.11397639811628
2022-10-18,47.212041261014285
2022-10-19,49.43229761092954
2022-10-20,48.842948320754964
2022-10-21,44.32656373718108
2022-10-22,39.254480154967354
2022-10-23,36.990414934940866
2022-10-24,45.93175689489995
2022-10-25,47.58520330085729
2022-10-26,46.43920264530132
2022-10-27,46.972044842143994
2022-10-28,43.592137246710585
2022-10-29,34.63047812959846
2022-10-30,35.16903452689043
2022-10-31,44.633695016276704
2022-11-01,44.6082985698354
2022-11-02,46.8120472295638
2022-11-03,47.34234978176235
2022-11-04,47.315366057418466
2022-11-05,37.27437195665879
2022-11-06,36.697085978543846
2022-11-07,47.23441488438682
2022-11-08,44.4305234447463
2022-11-09,54.39628057292363
2022-11-10,52.14618339843984
2022-11-11,44.354334105422396
2022-11-12,37.12548528939667
2022-11-13,37.65801003065882
2022-11-14,45.385098385250956
2022-11-15,45.35906702764863
2022-11-16,45.88587756846149
2022-11-17,45.30700431244396
2022-11-18,44.1765589803333
2022-11-19,36.976598622134546
2022-11-20,33.09432456558802
2022-11-21,41.895351158958924
2022-11-22,41.32028736990758
2022-11-23,38.543379654610945
2022-11-24,30.816926211179847
2022-11-25,32.44910309324259
2022-11-26,31.331038528772062
2022-11-27,32.9609932217712
2022-11-28,41.726464790124275
2022-11-29,42.25105314187353
2022-11-30,42.22660906217378
2022-12-01,41.10600485305911
2022-12-02,41.629958293647334
2022-12-03,34.48904467342461
2022-12-04,33.374789575920275
2022-12-05,42.65119890606041
2022-12-06,43.172930157585014
2022-12-07,44.7863771603973
2022-12-08,45.85206155408265
2022-12-09,43.09769318500266
2022-12-10,35.439492691382554
2022-12-11,33.23923604303983
2022-12-12,41.38869205245498
2022-12-13,42.453106623818265
2022-12-14,40.796485662055765
2022-12-15,41.8599478666775
2022-12-16,40.74886732497833
2022-12-17,34.20904885140927
2022-12-18,31.475632550643358
2022-12-19,37.4232446338132
2022-12-20,37.40134019875757
2022-12-21,36.837704810604826
2022-12-22,34.10905034354665
2022-12-23,31.38357043229364
2022-12-24,25.95737214506789
2022-12-25,26.482595407978174
2022-12-26,32.40862051167291
2022-12-27,34.00905183568403
2022-12-28,39.92364853848018
2022-12-29,39.90015682552198
2022-12-30,39.33779125969129
2022-12-31,35.544722221269836
2023-01-01,34.985531211244314
2023-01-02,38.226717841706346
2023-01-03,40.93132087977994
2023-01-04,43.637579267176534
2023-01-05,43.112086515252216
2023-01-06,42.58626269346329
2023-01-07,35.58932198614673
2023-01-08,36.67904266415366
2023-01-09,41.54636803007878
2023-01-10,43.178300488172376
2023-01-11,45.351120446894235
2023-01-12,47.52526468507449
2023-01-13,44.2984795937226
2023-01-14,37.82736270819495
2023-01-15,36.21728086116501
2023-01-16,40.01342546150084
2023-01-17,46.51632505403016
2023-01-18,45.448454987086876
2023-01-19,47.62723420337155
2023-01-20,44.934880750288194
2023-01-21,36.825375544307235
2023-01-22,37.37834709499342
2023-01-23,46.059860368875114
2023-01-24,48.24211581873809
2023-01-25,47.17242486753951
2023-01-26,47.729203721668604
2023-01-27,42.86088514614969
2023-01-28,37.4468785569658
2023-01-29,36.91542654747867
2023-01-30,44.52923528934937
2023-01-31,46.71562911251986
2023-02-01,45.09975354285941
2023-02-02,46.20056506133047
2023-02-03,44.58353074714391
2023-02-04,38.07069905867657
2023-02-05,39.7143844969635
2023-02-06,46.25684693831262
2023-02-07,45.18218993914502
2023-02-08,47.918575684220286
2023-02-09,45.75436354197805
2023-02-10,45.76826847629129
2023-02-11,37.606785301568
2023-02-12,39.25378143850094
2023-02-13,42.537841616428786
2023-02-14,43.64179829861356
2023-02-15,45.2921051341925
2023-02-16,48.58096582515705
2023-02-17,44.773564849424794
2023-02-18,39.87147714771659
2023-02-19,40.42991135116869
2023-02-20,42.62822368946481
2023-02-21,47.01458520025442
2023-02-22,45.38828092985904
2023-02-23,44.307995742993235
2023-02-24,45.415759728620905
2023-02-25,38.86137877214615
2023-02-26,38.325622854419215
2023-02-27,48.743024523879164
2023-02-28,45.47071732614465
2023-03-01,48.772489741828636
2023-03-02,47.14270923785495
2023-03-03,46.060272096869234
2023-03-04,38.94364963349946
2023-03-05,39.50407025613917
2023-03-06,47.74848643194497
2023-03-07,48.86088539567706
2023-03-08,52.170603488111475
2023-03-09,50.53833996015327
2023-03-10,47.256597271277634
2023-03-11,41.77422475505367
2023-03-12,39.58749986201859
2023-03-13,47.84929720571592
2023-03-14,47.31354128798898
2023-03-15,48.428423275705576
2023-03-16,47.34201329634465
2023-03-17,44.602978992352575
2023-03-18,39.108191356206085
2023-03-19,40.77289973089516
2023-03-20,50.15471064521042
2023-03-21,55.13162013631841
2023-03-22,47.97891105770715
2023-03-23,47.99331259681729
2023-03-24,47.45590132976734
2023-03-25,40.294418899744166
2023-03-26,39.75435907377741
2023-03-27,48.603228164214826
2023-03-28,48.617795238257266
2023-03-29,48.6323623122997
2023-03-30,49.19973540209602
2023-03-31,48.66149646038457
2023-04-01,39.2727330789127
2023-04-02,39.83778867965682
2023-04-03,48.15172952702879
2023-04-04,49.27339844696971
2023-04-05,48.18053260524907
2023-04-06,47.64096938407921
2023-04-07,44.88455391219559
2023-04-08,39.9092997704106
2023-04-09,37.14891146015177
2023-04-10,48.80716720080894
2023-04-11,50.48611157967586
2023-04-12,48.83630134889382
2023-04-13,49.40599192774235
2023-04-14,48.3101464572403
2023-04-15,39.43727480161932
2023-04-16,42.22712832982762
2023-04-17,49.46492236364129
2023-04-18,49.47965497261603
2023-04-19,51.16273772479046
2023-04-20,51.73424918789429
2023-04-21,48.96740501527575
2023-04-22,42.302612258956614
2023-04-23,43.42875062206964
2023-04-24,49.011106237403055
2023-04-25,50.69700308342659
2023-04-26,50.01170706388595
2023-04-27,46.73464764725528
2023-04-28,47.954161475991604
2023-04-29,42.262540017490586
2023-04-30,41.39293806239261
2023-05-01,50.08598527235941
2023-05-02,51.587042639708166
2023-05-03,51.32312186051009
2023-05-04,48.922768979315045
2023-05-05,46.2416018079931
2023-05-06,41.141839358544885
2023-05-07,38.45676198368699
2023-05-08,50.794582200020734
2023-05-09,48.71554391442986
2023-05-10,49.614720698446
2023-05-11,48.74437383615267
2023-05-12,46.942819009415786
2023-05-13,41.22713235089195
2023-05-14,37.65065609687749
2023-05-15,50.29396425608507
2023-05-16,50.914858987046806
2023-05-17,48.22464555537049
2023-05-18,49.73213417853498
2023-05-19,47.927082985592875
2023-05-20,41.91918025924032
2023-05-21,41.324610056431446
2023-05-22,49.18372808921102
2023-05-23,48.31006158043751
2023-05-24,48.93176832735092
2023-05-25,48.33853358879318
2023-05-26,45.739106371729335
2023-05-27,43.13814012718681
2023-05-28,41.84323597952579
2023-05-29,39.89356937751049
2023-05-30,50.37226956683165
2023-05-31,51.04146040379859
2023-06-01,49.7473257698769
2023-06-02,47.7976591678616
2023-06-03,41.26215446571356
2023-06-04,42.58456872955608
2023-06-05,47.8397900450906
2023-06-06,48.509365638927214
2023-06-07,49.1793259896335
2023-06-08,47.8819209223196
2023-06-09,50.52040096165508
2023-06-10,42.00329483730903
2023-06-11,40.04612547633514
2023-06-12,48.594781663994226
2023-06-13,49.26589628530953
2023-06-14,50.59446665906679
2023-06-15,50.60927979854913
2023-06-16,46.679358423379675
2023-06-17,42.74712850699219
2023-06-18,43.41747361456814
2023-06-19,46.72033502999967
2023-06-20,47.3922191650543
2023-06-21,49.3813233462109
2023-06-22,46.10270161356866
2023-06-23,46.77497050549298
2023-06-24,41.51667113500109
2023-06-25,43.5063524514622
2023-06-26,48.13470618569361
2023-06-27,51.44660938756241
2023-06-28,49.4823220244996
2023-06-29,52.136577095491596
2023-06-30,51.49162594131394
2023-07-01,47.544582885444115
2023-07-02,46.89790032535294
2023-07-03,51.53664249506548
2023-07-04,51.55164801298266
2023-07-05,57.51665201523444
2023-07-06,51.581659048817016
2023-07-07,50.93516886716068
2023-07-08,44.99478930456787
2023-07-09,42.36034921236394
2023-07-10,48.33131694609562
2023-07-11,49.007625785151475
2023-07-12,47.69694660583393
2023-07-13,49.03609779350715
2023-07-14,49.050333797684985
2023-07-15,42.434222531340815
2023-07-16,43.109761856657336
2023-07-17,47.10278335845288
2023-07-18,49.10727781439633
2023-07-19,52.44053502253188
2023-07-20,49.799746441978385
2023-07-21,47.1574188339462
2023-07-22,46.50669632672348
2023-07-23,43.86186779903842
2023-07-24,48.52792770649762
2023-07-25,49.206929843641184
2023-07-26,49.221165847819016
2023-07-27,49.90074512026708
2023-07-28,49.249637856174694
2023-07-29,42.60659360895354
2023-07-30,43.28482623235776
2023-07-31,49.95845865071777
2023-08-01,47.973971551997224
2023-08-02,50.65381295482236
2023-08-03,52.001813550498014
2023-08-04,50.01617218116846
2023-08-05,39.357405776841155
2023-08-06,42.705091367589375
2023-08-07,49.391997897953054
2023-08-08,48.070930283154375
2023-08-09,50.08831409423181
2023-08-10,48.76666934412863
2023-08-11,48.78071296987163
2023-08-12,41.442122040111066
2023-08-13,42.79127690639574
2023-08-14,49.491649927197905
2023-08-15,49.505885931375744
2023-08-16,48.1817402616197
2023-08-17,49.534357939731414
2023-08-18,48.20944275623603
2023-08-19,42.865150225372616
2023-08-20,43.54742279590838
2023-08-21,52.942065602148354
2023-08-22,50.946228175772504
2023-08-23,49.61977396479843
2023-08-24,50.3047398334219
2023-08-25,47.63547924451272
2023-08-26,40.26687727891779
2023-08-27,38.93580598550766
2023-08-28,45.6619577165778
2023-08-29,51.04857350310506
2023-08-30,49.047541858988644
2023-08-31,50.405738511710595
2023-09-01,47.73109132662603
2023-09-02,40.347676221548745
2023-09-03,41.70452622522685
2023-09-04,43.06214574264429
2023-09-05,50.47788042477395
2023-09-06,51.165539591485114
2023-09-07,52.52700667759927
2023-09-08,49.847550031643806
2023-09-09,41.77609100298571
2023-09-10,40.44001787026985
2023-09-11,51.91283607299531
2023-09-12,47.88133888423265
2023-09-13,51.267884918817664
2023-09-14,52.63204530301951
2023-09-15,47.92231549085263
2023-09-16,41.859583243704364
2023-09-17,42.54685765354585
2023-09-18,53.36760670000475
2023-09-19,55.40999970761082
2023-09-20,52.0461543283364
2023-09-21,58.146015613407954
2023-09-22,52.75208944635695
2023-09-23,43.296077919404404
2023-09-24,42.63169654330836
2023-09-25,52.79710600010848
2023-09-26,51.45795481243527
2023-09-27,55.53619996086299
2023-09-28,56.22943810218439
2023-09-29,50.824161607478075
2023-09-30,42.02656772514169
2023-10-01,45.42869641294838
2023-10-02,52.19938977694579
2023-10-03,58.96756130050258
2023-10-04,54.21295751226289
2023-10-05,52.847798396737886
2023-10-06,49.450914294723354
2023-10-07,44.023440034417554
2023-10-08,41.98377125054005
2023-10-09,51.45439466827797
2023-10-10,50.76790625783252
2023-10-11,52.7887873304274
2023-10-12,52.10229891998195
2023-10-13,52.092589834285555
2023-10-14,39.9076618722956
2023-10-15,41.92904731297862
2023-10-16,52.063462577196404
2023-10-17,52.72977626411691
2023-10-18,52.044044405803646
2023-10-19,56.764729440117
2023-10-20,51.348981737860086
2023-10-21,43.90869629436937
2023-10-22,42.5497156879239
2023-10-23,52.67076519780642
2023-10-24,54.01121027701333
2023-10-25,53.326108878810224
2023-10-26,56.6905873311628
2023-10-27,51.95666263453617
2023-10-28,41.82741714322166
2023-10-29,40.4705801011507
2023-10-30,51.253151801116545
2023-10-31,51.917826291750636
2023-11-01,53.2563799906271
2023-11-02,51.22440282009349
2023-11-03,49.867061409934415
2023-11-04,42.446446321880536
2023-11-05,41.091248476096
2023-11-06,51.859571777572334
2023-11-07,54.54336205249288
2023-11-08,67.32487481322022
2023-11-09,53.849812488813704
2023-11-10,50.474742306610516
2023-11-11,42.39083974016488
2023-11-12,41.037407182688774
2023-11-13,53.13684475374174
2023-11-14,49.76442250400121
2023-11-15,54.46165442221682
2023-11-16,51.76248092060849
2023-11-17,50.408543995044255
2023-11-18,42.33523315844923
2023-11-19,41.65542762517142
2023-11-20,49.70843764621946
2023-11-21,45.66944952551437
2023-11-22,43.64642488854496
2023-11-23,38.26736996469905
2023-11-24,38.26018271944328
2023-11-25,39.595205841702864
2023-11-26,39.58776641240304
2023-11-27,48.972268979093805
2023-11-28,49.63379116917712
2023-11-29,47.612657912538175
2023-11-30,49.615129549916546
2023-12-01,48.93545010866076
2023-12-02,41.553797455414454
2023-12-03,39.535690407304244
2023-12-04,50.24777666695478
2023-12-05,51.578008292377184
2023-12-06,51.5682992066808
2023-12-07,51.55859012098441
2023-12-08,49.54048307287421
2023-12-09,44.845772995099225
2023-12-10,39.48361440220546
2023-12-11,46.836139798362616
2023-12-12,46.15835173743731
2023-12-13,47.4873224426394
2023-12-14,51.490626521109725
2023-12-15,46.132250688876894
2023-12-16,42.78126408288163
2023-12-17,38.76320723783368
2023-12-18,46.10614964031648
2023-12-19,45.42937031556741
2023-12-20,48.09260759089692
2023-12-21,46.080048591756075
2023-12-22,41.96670099545925
2023-12-23,36.99475947905315
2023-12-24,32.07175685468178
2023-12-25,30.82516269766126
2023-12-26,40.07454886006465
2023-12-27,43.45363954649604
2023-12-28,44.6852578510538
2023-12-29,45.91640735193992
2023-12-30,38.51855552819329
2023-12-31,39.13083491213749
2024-01-01,39.4096600047746
2024-01-02,44.64301702367343
2024-01-03,49.25517768948032
2024-01-04,50.77011109425457
2024-01-05,47.99857538235219
2024-01-06,39.991239214483045
2024-01-07,37.84153112406494
2024-01-08,46.44820850282285
2024-01-09,46.72520283629394
2024-01-10,49.475658548615755
2024-01-11,51.32110733064515
2024-01-12,47.93495710754441
2024-01-13,38.702142346651776
2024-01-14,34.70173810621055
2024-01-15,38.68746394203587
2024-01-16,46.99549957364298
2024-01-17,50.35980354564467
2024-01-18,49.11533678735482
2024-01-19,49.10601406054646
2024-01-20,39.92777568150366
2024-01-21,41.06077096581047
2024-01-22,47.32495459326424
2024-01-23,51.30646794077984
2024-01-24,52.43664716992795
2024-01-25,50.71711692791551
2024-01-26,50.137730417920416
2024-01-27,42.15325837975763
2024-01-28,42.14524345353674
2024-01-29,51.81740264845598
2024-01-30,56.93136973120941
2024-01-31,52.936101037341736
2024-02-01,51.21873699160521
2024-02-02,52.91595541197571
2024-02-03,39.82163206398375
2024-02-04,42.0891389699905
2024-02-05,50.04241778178008
2024-02-06,52.30710863262814
2024-02-07,51.72869691095719
2024-02-08,51.71884071790178
2024-02-09,50.00429272732395
2024-02-10,43.17729399138583
2024-02-11,41.465020506897716
2024-02-12,43.16083089968887
2024-02-13,49.39837031294886
2024-02-14,49.388947359148624
2024-02-15,52.217428106805194
2024-02-16,49.37010145154815
2024-02-17,43.119673170446454
2024-02-18,43.111441624597965
2024-02-19,48.20753758807508
2024-02-20,51.600566401236726
2024-02-21,54.42536461522423
2024-02-22,52.14767658672068
2024-02-23,47.603997989603506
2024-02-24,41.928840445572675
2024-02-25,42.48732316150518
2024-02-26,53.80698657226263
2024-02-27,52.097854072374595
2024-02-28,50.95554414408135
2024-02-29,53.77611827533082
2024-03-01,50.37009228451367
2024-03-02,43.004431528567686
2024-03-03,41.298981562348715
2024-03-04,52.60369821880233
2024-03-05,50.8970568446316
2024-03-06,52.01813804942086
2024-03-07,50.3122548439467
2024-03-08,49.172219421743165
2024-03-09,40.12136263475802
2024-03-10,42.37359785701956
2024-03-11,50.83856954518185
2024-03-12,50.828821661940225
2024-03-13,50.254417403379726
2024-03-14,49.11568169894174
2024-03-15,47.97737923375894
2024-03-16,42.889189886688925
2024-03-17,41.75251206871306
2024-03-18,50.77033436249047
2024-03-19,51.888599512121054
2024-03-20,53.57032962911874
2024-03-21,51.30488060957411
2024-03-22,52.42238759050811
2024-03-23,42.267995788568626
2024-03-24,45.07719738936954
2024-03-25,50.13874252224578
2024-03-26,50.692351296557476
2024-03-27,52.37202352709304
2024-03-28,49.54679207385036
2024-03-29,47.28556713704376
2024-03-30,39.95987270238844
2024-03-31,39.952182705608934
2024-04-01,50.071265508250974
2024-04-02,50.6241161138661
2024-04-03,50.61436823062448
2024-04-04,48.35552610972139
2024-04-05,46.65971571693025
2024-04-06,41.03015660450746
2024-04-07,38.77445546820445
2024-04-08,46.0709062531349
2024-04-09,51.679344951867506
2024-04-10,52.231004149530875
2024-04-11,52.22093133684786
2024-04-12,51.649451443259856
2024-04-13,40.41351151856659
2024-04-14,44.33404644091513
2024-04-15,52.180640086115815
2024-04-16,51.60959343178299
2024-04-17,53.28222552442183
2024-04-18,52.150421648066775
2024-04-19,49.897753186550055
2024-04-20,40.91946397480812
2024-04-21,43.7137188213052
2024-04-22,54.35142632840289
2024-04-23,52.66027325760496
2024-04-24,52.65009213510815
2024-04-25,52.63991101261135
2024-04-26,51.509948403090824
2024-04-27,40.30433522626039
2024-04-28,40.856211043551355
2024-04-29,50.9204890804127
2024-04-30,52.02954789587063
2024-05-01,49.78207830541611
2024-05-02,49.772438731988274
2024-05-03,49.20366658374516
2024-05-04,40.24974708010729
2024-05-05,39.683032818326296
2024-05-06,49.73388043827696
2024-05-07,49.72424086484913
2024-05-08,49.156010265675
2024-05-09,47.47103085426343
2024-05-10,45.78670130173464
2024-05-11,39.078626741344344
2024-05-12,39.629202840869766
2024-05-13,49.10835394760483
2024-05-14,50.21470501771786
2024-05-15,48.53145856332703
2024-05-16,50.195209251234616
2024-05-17,48.51261265572656
2024-05-18,40.698078715409444
2024-05-19,41.24757171679689
2024-05-20,48.484343794325845
2024-05-21,51.26083583136042
2024-05-22,49.022572575078534
2024-05-23,46.785175797307026
2024-05-24,46.77607777294818
2024-05-25,45.09673047185399
2024-05-26,41.191467233250656
2024-05-27,38.95731974989302
2024-05-28,47.29611050498316
2024-05-29,50.06848676909349
2024-05-30,50.61494709569467
2024-05-31,49.49289110258123
2024-06-01,42.25536085635572
2024-06-02,42.24712931050724
2024-06-03,48.90819741171014
2024-06-04,47.23166616577464
2024-06-05,50.55580993736214
2024-06-06,49.43505366201426
2024-06-07,46.64870543192428
2024-06-08,41.087273192379065
2024-06-09,41.63438337786302
2024-06-10,51.061545773976086
2024-06-11,51.05158127110687
2024-06-12,48.267615856920386
2024-06-13,49.36757664801946
2024-06-14,46.585019261412334
2024-06-15,42.14011921447696
2024-06-16,45.458089326678085
2024-06-17,46.55772518833578
2024-06-18,48.765228457499646
2024-06-19,46.53952913961808
2024-06-20,50.40796704153083
2024-06-21,48.18280927271825
2024-06-22,43.74364964591406
2024-06-23,41.52065807337739
2024-06-24,49.815041804811244
2024-06-25,51.46547038562194
2024-06-26,49.242262193457684
2024-06-27,49.23262262002986
2024-06-28,48.66991582135931
2024-06-29,44.23671323431389
2024-06-30,40.91094481551946
2024-07-01,50.852291213722545
2024-07-02,50.28969272486579
2024-07-03,50.832362207984104
2024-07-04,49.165145606035054
2024-07-05,54.126287541522565
2024-07-06,41.96725675165881
2024-07-07,40.85484033197321
2024-07-08,50.23055556653326
2024-07-09,48.013196104313984
2024-07-10,48.55554065799092
2024-07-11,48.54600939437688
2024-07-12,46.33027457936454
2024-07-13,40.255308196612084
2024-07-14,38.59339877553903
2024-07-15,47.956658381512554
2024-07-16,47.39611777911792
2024-07-17,47.38680313513148
2024-07-18,46.27568643321144
2024-07-19,45.16500297054657
2024-07-20,40.75064629110162
2024-07-21,41.84378356393157
2024-07-22,47.8906977049109
2024-07-23,46.78055579131501
2024-07-24,50.07285647764654
2024-07-25,50.06300028459111
2024-07-26,46.20290223834064
2024-07-27,39.59468932627011
2024-07-28,40.13670895050565
2024-07-29,46.725317786279135
2024-07-30,45.61690882970399
2024-07-31,45.60791911515893
2024-08-01,48.34585285848218
2024-08-02,45.04066330430896
2024-08-03,38.990933108170935
2024-08-04,40.08136263565598
2024-08-05,44.4650676377967
2024-08-06,44.45629454287924
2024-08-07,48.288665276797985
2024-08-08,45.5360013987985
2024-08-09,46.07552989731674
2024-08-10,38.937103130714405
2024-08-11,39.47771472737061
2024-08-12,46.048235824240194
2024-08-13,47.13530774749756
2024-08-14,49.8658764234827
2024-08-15,48.21241516788572
2024-08-16,43.820803549337896
2024-08-17,38.335621418704946
2024-08-18,39.9562609684635
2024-08-19,46.992982760169646
2024-08-20,50.80056951653692
2024-08-21,47.56480763074869
2024-08-22,48.14569632258748
2024-08-23,47.54597882469777
2024-08-24,41.08897711894472
2024-08-25,41.080839631618744
2024-08-26,49.5605810462657
2024-08-27,47.23503689438842
2024-08-28,48.95134083553672
2024-08-29,48.66846254803353
2024-08-30,48.931936277317725
2024-08-31,41.62126605723003
2024-09-01,41.02387722033691
2024-09-02,41.67494011146814
2024-09-03,48.78428864592762
2024-09-04,50.631968087200704
2024-09-05,49.521700600557594
2024-09-06,48.40792611876497
2024-09-07,40.20139717712282
2024-09-08,40.855967063403575
2024-09-09,49.81474853671091
2024-09-10,49.88801052074923
2024-09-11,55.29864137132354
2024-09-12,54.50346839238128
2024-09-13,51.906762896145686
2024-09-14,44.2196776069436
2024-09-15,41.27719139544881
