Time,weather_today
2024-09-23,35.70599332462632
2024-09-24,38.256421419242486
2024-09-25,41.65699221206404
2024-09-26,51.8587045905287
2024-09-27,62.910559667198754
2024-09-28,45.057563004885594
2024-09-29,37.4062787210371
2024-09-30,30.60513713539399
2024-10-01,29.7549944371886
2024-10-02,28.054709040777823
2024-10-03,27.204566342572434
2024-10-04,29.7549944371886
2024-10-05,34.85585062642093
2024-10-06,39.106564117447874
2024-10-07,34.00570792821554
2024-10-08,32.305422531804766
2024-10-09,37.4062787210371
2024-10-10,31.455279833599377
2024-10-11,27.204566342572434
2024-10-12,32.305422531804766
2024-10-13,33.155565230010154
2024-10-14,32.305422531804766
2024-10-15,30.60513713539399
2024-10-16,30.60513713539399
2024-10-17,32.305422531804766
2024-10-18,30.60513713539399
2024-10-19,33.155565230010154
2024-10-20,30.60513713539399
2024-10-21,28.054709040777823
2024-10-22,27.204566342572434
2024-10-23,28.054709040777823
2024-10-24,28.054709040777823
2024-10-25,27.204566342572434
2024-10-26,30.60513713539399
2024-10-27,31.455279833599377
2024-10-28,32.305422531804766
2024-10-29,31.455279833599377
2024-10-30,34.00570792821554
2024-10-31,41.65699221206404
2024-11-01,34.00570792821554
2024-11-02,38.256421419242486
2024-11-03,39.106564117447874
2024-11-04,38.256421419242486
2024-11-05,30.60513713539399
2024-11-06,28.054709040777823
2024-11-07,34.85585062642093
2024-11-08,32.305422531804766
2024-11-09,34.00570792821554
2024-11-10,34.00570792821554
2024-11-11,33.155565230010154
2024-11-12,26.354423644367046
2024-11-13,31.455279833599377
2024-11-14,31.455279833599377
2024-11-15,29.7549944371886
2024-11-16,26.354423644367046
2024-11-17,30.60513713539399
2024-11-18,33.155565230010154
2024-11-19,32.305422531804766
2024-11-20,38.256421419242486
2024-11-21,38.256421419242486
2024-11-22,39.106564117447874
2024-11-23,34.00570792821554
2024-11-24,31.455279833599377
2024-11-25,32.305422531804766
2024-11-26,31.455279833599377
2024-11-27,27.204566342572434
2024-11-28,37.4062787210371
2024-11-29,34.85585062642093
2024-11-30,34.00570792821554
2024-12-01,34.85585062642093
2024-12-02,32.305422531804766
2024-12-03,27.204566342572434
2024-12-04,30.60513713539399
2024-12-05,38.256421419242486
2024-12-06,33.155565230010154
2024-12-07,28.90485173898321
2024-12-08,29.7549944371886
2024-12-09,32.305422531804766
2024-12-10,31.455279833599377
2024-12-11,38.256421419242486
2024-12-12,34.85585062642093
2024-12-13,29.7549944371886
2024-12-14,36.55613602283171
2024-12-15,36.55613602283171
2024-12-16,33.155565230010154
2024-12-17,30.60513713539399
2024-12-18,33.155565230010154
2024-12-19,32.305422531804766
2024-12-20,36.55613602283171
2024-12-21,37.4062787210371
2024-12-22,34.85585062642093
2024-12-23,30.60513713539399
2024-12-24,36.55613602283171
2024-12-25,29.7549944371886
2024-12-26,33.155565230010154
2024-12-27,35.70599332462632
2024-12-28,40.80684951385865
2024-12-29,43.35727760847482
2024-12-30,30.60513713539399
2024-12-31,33.155565230010154
2025-01-01,32.305422531804766
2025-01-02,28.054709040777823
2025-01-03,34.00570792821554
2025-01-04,39.95670681565326
2025-01-05,64.61084506360953
2025-01-06,75.66270014027958
2025-01-07,48.45813379770715
2025-01-08,43.35727760847482
2025-01-09,52.70884728873409
2025-01-10,62.060416968993366
2025-01-11,44.207420306680206
2025-01-12,35.70599332462632
2025-01-13,31.455279833599377
2025-01-14,29.7549944371886
2025-01-15,28.054709040777823
2025-01-16,29.7549944371886
2025-01-17,29.7549944371886
2025-01-18,42.50713491026943
2025-01-19,71.41198664925264
2025-01-20,56.959560779761034
2025-01-21,85.01426982053886
2025-01-22,62.910559667198754
2025-01-23,34.85585062642093
2025-01-24,30.60513713539399
2025-01-25,34.85585062642093
2025-01-26,37.4062787210371
2025-01-27,34.00570792821554
2025-01-28,27.204566342572434
2025-01-29,29.7549944371886
2025-01-30,29.7549944371886
2025-01-31,32.305422531804766
2025-02-01,28.90485173898321
2025-02-02,33.155565230010154
2025-02-03,32.305422531804766
2025-02-04,31.455279833599377
2025-02-05,38.256421419242486
2025-02-06,49.30827649591254
2025-02-07,33.155565230010154
2025-02-08,40.80684951385865
2025-02-09,32.305422531804766
2025-02-10,30.60513713539399
2025-02-11,42.50713491026943
2025-02-12,52.70884728873409
2025-02-13,45.90770570309098
2025-02-14,38.256421419242486
2025-02-15,45.90770570309098
2025-02-16,51.8587045905287
2025-02-17,41.65699221206404
2025-02-18,42.50713491026943
2025-02-19,56.109418081555646
2025-02-20,43.35727760847482
2025-02-21,31.455279833599377
2025-02-22,27.204566342572434
2025-02-23,27.204566342572434
2025-02-24,32.305422531804766
2025-02-25,28.054709040777823
2025-02-26,27.204566342572434
2025-02-27,30.60513713539399
2025-02-28,27.204566342572434
2025-03-01,32.305422531804766
2025-03-02,34.00570792821554
2025-03-03,33.155565230010154
2025-03-04,50.158419194117926
2025-03-05,57.80970347796642
2025-03-06,37.4062787210371
2025-03-07,34.85585062642093
2025-03-08,33.155565230010154
2025-03-09,31.455279833599377
2025-03-10,34.85585062642093
2025-03-11,33.155565230010154
2025-03-12,38.256421419242486
2025-03-13,44.207420306680206
2025-03-14,50.158419194117926
2025-03-15,72.26212934745803
2025-03-16,64.61084506360953
2025-03-17,39.106564117447874
2025-03-18,34.00570792821554
2025-03-19,39.95670681565326
2025-03-20,35.70599332462632
2025-03-21,31.455279833599377
2025-03-22,33.155565230010154
2025-03-23,33.155565230010154
2025-03-24,35.70599332462632
2025-03-25,31.455279833599377
2025-03-26,36.55613602283171
2025-03-27,35.70599332462632
2025-03-28,39.95670681565326
2025-03-29,50.158419194117926
2025-03-30,53.55898998693948
2025-03-31,47.60799109950176
2025-04-01,39.106564117447874
2025-04-02,51.8587045905287
2025-04-03,52.70884728873409
2025-04-04,43.35727760847482
2025-04-05,45.057563004885594
2025-04-06,44.207420306680206
2025-04-07,43.35727760847482
2025-04-08,34.85585062642093
2025-04-09,33.155565230010154
2025-04-10,33.155565230010154
2025-04-11,36.55613602283171
2025-04-12,40.80684951385865
2025-04-13,34.00570792821554
2025-04-14,33.155565230010154
2025-04-15,38.77958615659965
2025-04-16,33.057471841755685
2025-04-17,36.71962500325582
2025-04-18,37.144696352358515
2025-04-19,40.80684951385865
2025-04-20,38.354514807496955
2025-04-21,35.90218010113526
2025-04-22,33.874916743876256
2025-04-23,35.50980654811738
2025-04-24,34.267290296894124
2025-04-25,39.98940461173808
2025-04-26,44.89407402446148
2025-04-27,39.98940461173808
2025-04-28,38.354514807496955
2025-04-29,41.62429441597922
2025-04-30,36.71962500325582
2025-05-01,41.62429441597922
2025-05-02,46.10389247959992
2025-05-03,51.826006794443884
2025-05-04,44.89407402446148
2025-05-05,40.80684951385865
2025-05-06,43.651557773238224
2025-05-07,37.96214125447908
2025-05-08,39.17195970961752
2025-05-09,39.17195970961752
2025-05-10,40.414475960840775
2025-05-11,38.354514807496955
2025-05-12,40.80684951385865
2025-05-13,36.71962500325582
2025-05-14,35.50980654811738
2025-05-15,44.73058504403737
2025-05-16,51.008561892323314
2025-05-17,57.28653874060926
2025-05-18,40.80684951385865
2025-05-19,41.591596619894396
2025-05-20,43.945837938001624
2025-05-21,36.883113983679934
2025-05-22,37.66786108971568
2025-05-23,35.313619771608444
2025-05-24,40.80684951385865
2025-05-25,46.30007925610885
2025-05-26,43.16109083196588
2025-05-27,39.23735530178716
2025-05-28,39.23735530178716
2025-05-29,41.591596619894396
2025-05-30,45.51533215007311
2025-05-31,45.51533215007311
2025-06-01,37.66786108971568
2025-06-02,32.959378453501216
2025-06-03,38.452608195751424
2025-06-04,36.883113983679934
2025-06-05,38.452608195751424
2025-06-06,42.376343725930134
2025-06-07,46.30007925610885
2025-06-08,50.22381478628757
2025-06-09,40.80684951385865
2025-06-10,39.23735530178716
2025-06-11,35.313619771608444
2025-06-12,37.66786108971568
2025-06-13,43.16109083196588
2025-06-14,56.501791634573515
2025-06-15,44.73058504403737
2025-06-16,37.66786108971568
2025-06-17,39.23735530178716
2025-06-18,45.51533215007311
2025-06-19,43.945837938001624
2025-06-20,38.452608195751424
2025-06-21,39.23735530178716
2025-06-22,42.376343725930134
2025-06-23,35.313619771608444
2025-06-24,40.80684951385865
2025-06-25,40.80684951385865
2025-06-26,40.80684951385865
2025-06-27,43.945837938001624
2025-06-28,41.591596619894396
2025-06-29,40.80684951385865
2025-06-30,37.66786108971568
2025-07-01,40.022102407822906
2025-07-02,36.09836687764419
2025-07-03,35.313619771608444
2025-07-04,44.73058504403737
2025-07-05,40.80684951385865
2025-07-06,40.80684951385865
2025-07-07,39.23735530178716
2025-07-08,35.313619771608444
2025-07-09,40.022102407822906
2025-07-10,39.23735530178716
2025-07-11,39.23735530178716
2025-07-12,43.16109083196588
2025-07-13,41.591596619894396
2025-07-14,40.80684951385865
2025-07-15,36.09836687764419
2025-07-16,38.452608195751424
2025-07-17,43.945837938001624
2025-07-18,34.528872665572706
2025-07-19,51.79330899835906
2025-07-20,46.30007925610885
2025-07-21,40.022102407822906
2025-07-22,32.959378453501216
2025-07-23,32.17463134746547
2025-07-24,33.74412555953696
2025-07-25,42.376343725930134
2025-07-26,43.945837938001624
2025-07-27,47.86957346818034
2025-07-28,36.883113983679934
2025-07-29,37.66786108971568
2025-07-30,58.85603295268074
2025-07-31,64.34926269493094
2025-08-01,47.0848263621446
2025-08-02,35.313619771608444
2025-08-03,33.74412555953696
2025-08-04,29.035642923322502
2025-08-05,32.959378453501216
2025-08-06,34.528872665572706
2025-08-07,31.38988424142973
2025-08-08,33.74412555953696
2025-08-09,39.23735530178716
2025-08-10,37.66786108971568
2025-08-11,33.74412555953696
2025-08-12,35.313619771608444
2025-08-13,40.80684951385865
2025-08-14,36.883113983679934
2025-08-15,32.17463134746547
2025-08-16,41.591596619894396
2025-08-17,41.591596619894396
2025-08-18,36.883113983679934
2025-08-19,36.883113983679934
2025-08-20,40.022102407822906
2025-08-21,36.883113983679934
2025-08-22,37.66786108971568
2025-08-23,43.16109083196588
2025-08-24,44.73058504403737
2025-08-25,35.313619771608444
2025-08-26,33.74412555953696
2025-08-27,33.74412555953696
2025-08-28,33.74412555953696
2025-08-29,35.313619771608444
2025-08-30,40.022102407822906
2025-08-31,36.09836687764419
2025-09-01,33.74412555953696
2025-09-02,31.38988424142973
2025-09-03,30.60513713539399
2025-09-04,31.38988424142973
2025-09-05,36.09836687764419
2025-09-06,54.93229742250203
2025-09-07,38.452608195751424
2025-09-08,31.38988424142973
2025-09-09,31.38988424142973
2025-09-10,28.250895817286757
2025-09-11,26.68140160521527
2025-09-12,27.466148711251016
2025-09-13,31.38988424142973
2025-09-14,28.250895817286757
2025-09-15,26.68140160521527
2025-09-16,34.528872665572706
2025-09-17,34.528872665572706
2025-09-18,34.528872665572706
2025-09-19,31.38988424142973
2025-09-20,37.66786108971568
2025-09-21,39.23735530178716
2025-09-22,37.66786108971568
2025-09-23,35.313619771608444
2025-09-24,38.452608195751424
2025-09-25,38.452608195751424
2025-09-26,36.883113983679934
2025-09-27,41.591596619894396
2025-09-28,36.883113983679934
2025-09-29,33.74412555953696
2025-09-30,32.17463134746547
2025-10-01,28.250895817286757
2025-10-02,30.60513713539399
2025-10-03,30.60513713539399
2025-10-04,32.17463134746547
2025-10-05,31.38988424142973
2025-10-06,32.17463134746547
2025-10-07,33.74412555953696
2025-10-08,36.09836687764419
2025-10-09,36.09836687764419
2025-10-10,40.80684951385865
2025-10-11,46.30007925610885
2025-10-12,48.65432057421608
2025-10-13,47.86957346818034
2025-10-14,37.66786108971568
2025-10-15,35.313619771608444
2025-10-16,28.250895817286757
2025-10-17,28.250895817286757
2025-10-18,40.022102407822906
2025-10-19,41.591596619894396
2025-10-20,32.959378453501216
2025-10-21,31.38988424142973
2025-10-22,32.959378453501216
2025-10-23,29.035642923322502
2025-10-24,32.959378453501216
2025-10-25,43.16109083196588
2025-10-26,36.883113983679934
2025-10-27,32.17463134746547
2025-10-28,32.17463134746547
2025-10-29,35.313619771608444
2025-10-30,38.452608195751424
2025-10-31,36.09836687764419
2025-11-01,37.66786108971568
2025-11-02,35.313619771608444
2025-11-03,29.820390029358244
2025-11-04,29.035642923322502
2025-11-05,32.17463134746547
2025-11-06,33.74412555953696
2025-11-07,33.74412555953696
2025-11-08,37.66786108971568
2025-11-09,45.51533215007311
2025-11-10,47.0848263621446
2025-11-11,41.591596619894396
2025-11-12,34.528872665572706
2025-11-13,35.313619771608444
2025-11-14,33.74412555953696
2025-11-15,40.022102407822906
2025-11-16,42.376343725930134
2025-11-17,36.09836687764419
2025-11-18,36.09836687764419
2025-11-19,36.883113983679934
2025-11-20,40.80684951385865
2025-11-21,36.09836687764419
2025-11-22,39.23735530178716
2025-11-23,34.528872665572706
2025-11-24,35.313619771608444
2025-11-25,36.883113983679934
2025-11-26,43.16109083196588
2025-11-27,40.022102407822906
2025-11-28,47.0848263621446
2025-11-29,57.28653874060926
2025-11-30,59.64078005871649
2025-12-01,49.439067680251824
2025-12-02,72.19673375528838
2025-12-03,36.883113983679934
2025-12-04,40.022102407822906
2025-12-05,47.0848263621446
2025-12-06,43.945837938001624
2025-12-07,46.30007925610885
2025-12-08,47.0848263621446
2025-12-09,43.16109083196588
2025-12-10,45.51533215007311
2025-12-11,40.979654211442
2025-12-12,41.37202776445987
2025-12-13,49.411009185541126
2025-12-14,78.74371585445151
2025-12-15,53.0189753069915
2025-12-16,34.15609552155913
2025-12-17,41.37202776445987
2025-12-18,45.80304306409076
2025-12-19,47.80321290132488
2025-12-20,42.58745049565825
2025-12-21,42.58745049565825
2025-12-22,35.76389180577538
2025-12-23,41.37202776445987
2025-12-24,39.371857927225754
2025-12-25,45.80304306409076
2025-12-26,62.665753012289
2025-12-27,54.626771591207756
2025-12-28,59.450160443856504
2025-12-29,54.23439803818988
2025-12-30,42.97982404867612
2025-12-31,42.97982404867612
2026-01-01,46.19541661710863
2026-01-02,39.371857927225754
2026-01-03,44.58762033289238
2026-01-04,42.58745049565825
2026-01-05,34.548469074577
2026-01-06,33.333046343378626
2026-01-07,34.548469074577
2026-01-08,36.548638911811125
2026-01-09,39.371857927225754
2026-01-10,46.0907539781084
2026-01-11,41.152458909025356
2026-01-12,36.214163839942316
2026-01-13,32.921967127220285
2026-01-14,39.50636055266435
2026-01-15,41.152458909025356
2026-01-16,39.50636055266435
2026-01-17,52.67514740355246
2026-01-18,79.0127211053287
2026-01-19,47.73685233446942
2026-01-20,46.0907539781084
2026-01-21,54.321245759913474
2026-01-22,62.551737541718545
2026-01-23,79.0127211053287
2026-01-24,108.64249151982695
2026-01-25,164.60983563610142
2026-01-26,113.58078658890999
2026-01-27,65.84393425444057
2026-01-28,44.44465562174739
2026-01-29,41.152458909025356
2026-01-30,49.38295069083043
2026-01-31,70.78222932352361
2026-02-01,62.551737541718545
2026-02-02,46.0907539781084
2026-02-03,37.86026219630333
2026-02-04,39.50636055266435
2026-02-05,36.214163839942316
2026-02-06,41.152458909025356
2026-02-07,44.44465562174739
2026-02-08,37.86026219630333
2026-02-09,36.214163839942316
2026-02-10,36.214163839942316
2026-02-11,41.152458909025356
2026-02-12,31.275868770859272
2026-02-13,32.921967127220285
2026-02-14,42.79855726538637
2026-02-15,46.0907539781084
2026-02-16,44.44465562174739
2026-02-17,46.0907539781084
2026-02-18,49.38295069083043
2026-02-19,49.38295069083043
2026-02-20,47.73685233446942
2026-02-21,42.79855726538637
2026-02-22,64.19783589807956
2026-02-23,74.07442603624564
2026-02-24,39.50636055266435
2026-02-25,39.50636055266435
2026-02-26,34.5680654835813
2026-02-27,39.50636055266435
2026-02-28,39.50636055266435
2026-03-01,37.86026219630333
2026-03-02,41.152458909025356
2026-03-03,44.44465562174739
2026-03-04,37.86026219630333
2026-03-05,39.50636055266435
2026-03-06,54.321245759913474
2026-03-07,59.25954082899651
2026-03-08,46.0907539781084
2026-03-09,44.44465562174739
2026-03-10,59.25954082899651
2026-03-11,69.1361309671626
2026-03-12,69.1361309671626
2026-03-13,59.25954082899651
2026-03-14,59.25954082899651
2026-03-15,85.59711453077274
2026-03-16,128.39567179615912
2026-03-17,60.90563918535753
2026-03-18,44.44465562174739
2026-03-19,42.79855726538637
2026-03-20,46.0907539781084
2026-03-21,46.0907539781084
2026-03-22,49.38295069083043
2026-03-23,46.0907539781084
2026-03-24,37.86026219630333
2026-03-25,87.24321288713377
2026-03-26,72.42832767988463
2026-03-27,88.88931124349477
2026-03-28,93.82760631257781
2026-03-29,118.51908165799303
2026-03-30,100.41199973802188
2026-03-31,69.1361309671626
2026-04-01,57.6134424726355
2026-04-02,57.6134424726355
2026-04-03,51.02904904719144
2026-04-04,54.321245759913474
2026-04-05,83.95101617441173
2026-04-06,75.72052439260666
2026-04-07,75.72052439260666
2026-04-08,47.73685233446942
2026-04-09,49.38295069083043
2026-04-10,54.321245759913474
2026-04-11,55.96734411627449
2026-04-12,49.38295069083043
2026-04-13,49.38295069083043
2026-04-14,59.25954082899651
2026-04-15,49.38295069083043
2026-04-16,46.0907539781084
2026-04-17,67.49003261080159
2026-04-18,59.25954082899651
2026-04-19,52.67514740355246
2026-04-20,46.0907539781084
2026-04-21,47.73685233446942
2026-04-22,47.73685233446942
2026-04-23,44.44465562174739
2026-04-24,52.67514740355246
2026-04-25,59.25954082899651
2026-04-26,57.6134424726355
2026-04-27,62.551737541718545
2026-04-28,69.1361309671626
2026-04-29,49.38295069083043
2026-04-30,46.0907539781084
2026-05-01,46.0907539781084
2026-05-02,52.67514740355246
2026-05-03,44.44465562174739
2026-05-04,42.79855726538637
2026-05-05,44.44465562174739
2026-05-06,55.96734411627449
2026-05-07,44.44465562174739
2026-05-08,44.44465562174739
2026-05-09,54.321245759913474
2026-05-10,47.73685233446942
2026-05-11,42.79855726538637
2026-05-12,42.79855726538637
2026-05-13,41.152458909025356
2026-05-14,39.50636055266435
2026-05-15,42.79855726538637
2026-05-16,47.73685233446942
2026-05-17,46.0907539781084
2026-05-18,55.96734411627449
2026-05-19,57.6134424726355
2026-05-20,59.25954082899651
2026-05-21,55.96734411627449
2026-05-22,60.90563918535753
2026-05-23,77.36662274896767
2026-05-24,70.78222932352361
2026-05-25,62.551737541718545
2026-05-26,52.67514740355246
2026-05-27,54.321245759913474
2026-05-28,47.73685233446942
2026-05-29,47.73685233446942
2026-05-30,54.321245759913474
2026-05-31,49.38295069083043
