Time,scream
2024-09-21,12.027168811088405
2024-09-22,13.029432878679104
2024-09-23,9.354464630846536
2024-09-24,8.68628858578607
2024-09-25,8.68628858578607
2024-09-26,9.020376608316303
2024-09-27,9.354464630846536
2024-09-28,13.029432878679104
2024-09-29,13.69760892373957
2024-09-30,10.022640675907004
2024-10-01,9.688552653376771
2024-10-02,11.69308078855817
2024-10-03,12.027168811088405
2024-10-04,13.029432878679104
2024-10-05,16.704401126511673
2024-10-06,17.37257717157214
2024-10-07,12.695344856148871
2024-10-08,11.358992766027937
2024-10-09,12.027168811088405
2024-10-10,12.361256833618638
2024-10-11,16.036225081451207
2024-10-12,28.731569937600078
2024-10-13,32.740626207962876
2024-10-14,26.05886575735821
2024-10-15,21.715721464465176
2024-10-16,19.377105306753542
2024-10-17,20.04528135181401
2024-10-18,21.38163344193494
2024-10-19,29.399745982660544
2024-10-20,30.736098072781477
2024-10-21,20.713457396874475
2024-10-22,17.038489149041904
2024-10-23,17.706665194102374
2024-10-24,17.038489149041904
2024-10-25,21.38163344193494
2024-10-26,29.399745982660544
2024-10-27,33.408802253023346
2024-10-28,20.04528135181401
2024-10-29,18.040753216632606
2024-10-30,21.047545419404706
2024-10-31,33.074714230493115
2024-11-01,31.404274117841943
2024-11-02,20.04528135181401
2024-11-03,18.37484123916284
2024-11-04,11.69308078855817
2024-11-05,9.354464630846536
2024-11-06,7.015848473134903
2024-11-07,8.352200563255836
2024-11-08,8.68628858578607
2024-11-09,10.022640675907004
2024-11-10,10.356728698437237
2024-11-11,8.68628858578607
2024-11-12,7.349936495665136
2024-11-13,6.681760450604669
2024-11-14,7.015848473134903
2024-11-15,7.015848473134903
2024-11-16,7.015848473134903
2024-11-17,8.68628858578607
2024-11-18,6.681760450604669
2024-11-19,6.681760450604669
2024-11-20,7.015848473134903
2024-11-21,7.015848473134903
2024-11-22,7.015848473134903
2024-11-23,8.352200563255836
2024-11-24,8.352200563255836
2024-11-25,7.349936495665136
2024-11-26,7.015848473134903
2024-11-27,7.349936495665136
2024-11-28,7.684024518195369
2024-11-29,7.349936495665136
2024-11-30,8.018112540725603
2024-12-01,7.684024518195369
2024-12-02,5.679496383013968
2024-12-03,5.679496383013968
2024-12-04,5.345408360483735
2024-12-05,5.345408360483735
2024-12-06,5.679496383013968
2024-12-07,6.0135844055442025
2024-12-08,6.347672428074436
2024-12-09,5.345408360483735
2024-12-10,5.345408360483735
2024-12-11,5.679496383013968
2024-12-12,5.345408360483735
2024-12-13,6.347672428074436
2024-12-14,7.015848473134903
2024-12-15,6.347672428074436
2024-12-16,5.679496383013968
2024-12-17,6.0135844055442025
2024-12-18,6.0135844055442025
2024-12-19,6.0135844055442025
2024-12-20,5.679496383013968
2024-12-21,5.679496383013968
2024-12-22,6.681760450604669
2024-12-23,6.0135844055442025
2024-12-24,6.0135844055442025
2024-12-25,6.347672428074436
2024-12-26,6.347672428074436
2024-12-27,6.0135844055442025
2024-12-28,6.347672428074436
2024-12-29,7.015848473134903
2024-12-30,6.681760450604669
2024-12-31,6.0135844055442025
2025-01-01,7.015848473134903
2025-01-02,6.0135844055442025
2025-01-03,5.679496383013968
2025-01-04,6.681760450604669
2025-01-05,6.681760450604669
2025-01-06,5.679496383013968
2025-01-07,5.679496383013968
2025-01-08,5.345408360483735
2025-01-09,5.345408360483735
2025-01-10,5.679496383013968
2025-01-11,6.347672428074436
2025-01-12,6.681760450604669
2025-01-13,5.345408360483735
2025-01-14,5.345408360483735
2025-01-15,5.345408360483735
2025-01-16,5.679496383013968
2025-01-17,6.0135844055442025
2025-01-18,6.681760450604669
2025-01-19,6.681760450604669
2025-01-20,7.684024518195369
2025-01-21,5.345408360483735
2025-01-22,5.679496383013968
2025-01-23,5.345408360483735
2025-01-24,5.679496383013968
2025-01-25,10.022640675907004
2025-01-26,15.033961013860505
2025-01-27,10.69081672096747
2025-01-28,10.022640675907004
2025-01-29,9.354464630846536
2025-01-30,8.352200563255836
2025-01-31,13.363520901209338
2025-02-01,13.69760892373957
2025-02-02,14.365784968800039
2025-02-03,9.354464630846536
2025-02-04,8.352200563255836
2025-02-05,7.349936495665136
2025-02-06,7.015848473134903
2025-02-07,7.015848473134903
2025-02-08,8.68628858578607
2025-02-09,9.020376608316303
2025-02-10,6.347672428074436
2025-02-11,6.0135844055442025
2025-02-12,6.0135844055442025
2025-02-13,6.0135844055442025
2025-02-14,6.347672428074436
2025-02-15,8.018112540725603
2025-02-16,8.68628858578607
2025-02-17,7.349936495665136
2025-02-18,6.681760450604669
2025-02-19,6.0135844055442025
2025-02-20,6.0135844055442025
2025-02-21,6.0135844055442025
2025-02-22,7.015848473134903
2025-02-23,8.018112540725603
2025-02-24,6.681760450604669
2025-02-25,5.345408360483735
2025-02-26,5.345408360483735
2025-02-27,5.679496383013968
2025-02-28,5.679496383013968
2025-03-01,6.681760450604669
2025-03-02,7.015848473134903
2025-03-03,6.681760450604669
2025-03-04,6.0135844055442025
2025-03-05,6.347672428074436
2025-03-06,6.0135844055442025
2025-03-07,6.0135844055442025
2025-03-08,7.015848473134903
2025-03-09,7.349936495665136
2025-03-10,5.345408360483735
2025-03-11,5.345408360483735
2025-03-12,6.347672428074436
2025-03-13,6.0135844055442025
2025-03-14,5.679496383013968
2025-03-15,6.347672428074436
2025-03-16,7.349936495665136
2025-03-17,5.679496383013968
2025-03-18,5.679496383013968
2025-03-19,5.679496383013968
2025-03-20,6.0135844055442025
2025-03-21,5.679496383013968
2025-03-22,6.347672428074436
2025-03-23,8.018112540725603
2025-03-24,5.679496383013968
2025-03-25,5.345408360483735
2025-03-26,5.679496383013968
2025-03-27,5.679496383013968
2025-03-28,5.679496383013968
2025-03-29,6.681760450604669
2025-03-30,7.015848473134903
2025-03-31,5.679496383013968
2025-04-01,5.679496383013968
2025-04-02,5.345408360483735
2025-04-03,6.0135844055442025
2025-04-04,5.679496383013968
2025-04-05,6.681760450604669
2025-04-06,7.684024518195369
2025-04-07,6.0135844055442025
2025-04-08,6.0135844055442025
2025-04-09,5.345408360483735
2025-04-10,5.679496383013968
2025-04-11,6.0135844055442025
2025-04-12,6.347672428074436
2025-04-13,6.681760450604669
2025-04-14,5.345408360483735
2025-04-15,5.428930366116294
2025-04-16,5.178364349218619
2025-04-17,5.428930366116294
2025-04-18,6.0135844055442025
2025-04-19,6.0135844055442025
2025-04-20,7.015848473134903
2025-04-21,5.59597437738141
2025-04-22,5.011320337953502
2025-04-23,5.428930366116294
2025-04-24,5.428930366116294
2025-04-25,5.59597437738141
2025-04-26,6.0135844055442025
2025-04-27,7.015848473134903
2025-04-28,5.59597437738141
2025-04-29,5.428930366116294
2025-04-30,5.428930366116294
2025-05-01,5.59597437738141
2025-05-02,5.428930366116294
2025-05-03,6.598238444972111
2025-05-04,7.433458501297695
2025-05-05,6.0135844055442025
2025-05-06,5.59597437738141
2025-05-07,5.846540394279085
2025-05-08,6.0135844055442025
2025-05-09,6.0135844055442025
2025-05-10,6.848804461869786
2025-05-11,6.848804461869786
2025-05-12,5.59597437738141
2025-05-13,5.59597437738141
2025-05-14,5.846540394279085
2025-05-15,5.512452371748852
2025-05-16,5.512452371748852
2025-05-17,6.514716439339553
2025-05-18,7.516980506930253
2025-05-19,6.0135844055442025
2025-05-20,5.512452371748852
2025-05-21,5.512452371748852
2025-05-22,5.512452371748852
2025-05-23,5.512452371748852
2025-05-24,6.0135844055442025
2025-05-25,7.516980506930253
2025-05-26,7.516980506930253
2025-05-27,6.0135844055442025
2025-05-28,5.512452371748852
2025-05-29,5.512452371748852
2025-05-30,5.512452371748852
2025-05-31,6.514716439339553
2025-06-01,7.015848473134903
2025-06-02,6.0135844055442025
2025-06-03,6.0135844055442025
2025-06-04,5.512452371748852
2025-06-05,6.0135844055442025
2025-06-06,6.0135844055442025
2025-06-07,6.514716439339553
2025-06-08,6.514716439339553
2025-06-09,5.512452371748852
2025-06-10,5.512452371748852
2025-06-11,5.512452371748852
2025-06-12,5.512452371748852
2025-06-13,6.0135844055442025
2025-06-14,7.015848473134903
2025-06-15,7.015848473134903
2025-06-16,6.0135844055442025
2025-06-17,5.512452371748852
2025-06-18,6.0135844055442025
2025-06-19,5.512452371748852
2025-06-20,6.0135844055442025
2025-06-21,6.514716439339553
2025-06-22,6.514716439339553
2025-06-23,5.512452371748852
2025-06-24,5.512452371748852
2025-06-25,6.0135844055442025
2025-06-26,6.0135844055442025
2025-06-27,6.0135844055442025
2025-06-28,6.514716439339553
2025-06-29,6.514716439339553
2025-06-30,5.512452371748852
2025-07-01,5.512452371748852
2025-07-02,5.512452371748852
2025-07-03,5.512452371748852
2025-07-04,7.015848473134903
2025-07-05,7.015848473134903
2025-07-06,7.516980506930253
2025-07-07,6.0135844055442025
2025-07-08,6.514716439339553
2025-07-09,6.514716439339553
2025-07-10,6.514716439339553
2025-07-11,6.514716439339553
2025-07-12,7.015848473134903
2025-07-13,7.015848473134903
2025-07-14,6.0135844055442025
2025-07-15,10.022640675907004
2025-07-16,7.015848473134903
2025-07-17,6.514716439339553
2025-07-18,6.514716439339553
2025-07-19,8.519244574520954
2025-07-20,8.519244574520954
2025-07-21,8.018112540725603
2025-07-22,7.516980506930253
2025-07-23,7.015848473134903
2025-07-24,7.015848473134903
2025-07-25,7.015848473134903
2025-07-26,7.015848473134903
2025-07-27,8.018112540725603
2025-07-28,6.514716439339553
2025-07-29,7.015848473134903
2025-07-30,7.516980506930253
2025-07-31,7.015848473134903
2025-08-01,6.514716439339553
2025-08-02,7.015848473134903
2025-08-03,7.015848473134903
2025-08-04,6.0135844055442025
2025-08-05,6.0135844055442025
2025-08-06,6.0135844055442025
2025-08-07,6.514716439339553
2025-08-08,6.0135844055442025
2025-08-09,7.015848473134903
2025-08-10,8.018112540725603
2025-08-11,6.0135844055442025
2025-08-12,6.0135844055442025
2025-08-13,6.0135844055442025
2025-08-14,6.514716439339553
2025-08-15,6.514716439339553
2025-08-16,8.519244574520954
2025-08-17,9.020376608316305
2025-08-18,6.514716439339553
2025-08-19,6.514716439339553
2025-08-20,7.015848473134903
2025-08-21,7.516980506930253
2025-08-22,7.015848473134903
2025-08-23,8.018112540725603
2025-08-24,9.521508642111653
2025-08-25,7.015848473134903
2025-08-26,6.514716439339553
2025-08-27,7.015848473134903
2025-08-28,6.514716439339553
2025-08-29,6.514716439339553
2025-08-30,7.516980506930253
2025-08-31,9.521508642111653
2025-09-01,10.022640675907004
2025-09-02,7.516980506930253
2025-09-03,7.015848473134903
2025-09-04,7.015848473134903
2025-09-05,7.516980506930253
2025-09-06,9.521508642111653
2025-09-07,9.521508642111653
2025-09-08,8.018112540725603
2025-09-09,6.514716439339553
2025-09-10,6.514716439339553
2025-09-11,6.0135844055442025
2025-09-12,7.516980506930253
2025-09-13,9.521508642111653
2025-09-14,9.020376608316305
2025-09-15,7.516980506930253
2025-09-16,7.015848473134903
2025-09-17,7.015848473134903
2025-09-18,7.516980506930253
2025-09-19,8.018112540725603
2025-09-20,10.022640675907004
2025-09-21,10.523772709702355
2025-09-22,8.018112540725603
2025-09-23,8.519244574520954
2025-09-24,7.516980506930253
2025-09-25,8.018112540725603
2025-09-26,9.521508642111653
2025-09-27,15.033961013860505
2025-09-28,15.535093047655856
2025-09-29,11.024904743497704
2025-09-30,10.022640675907004
2025-10-01,11.024904743497704
2025-10-02,12.027168811088405
2025-10-03,12.528300844883756
2025-10-04,18.04075321663261
2025-10-05,18.04075321663261
2025-10-06,14.031696946269806
2025-10-07,13.029432878679106
2025-10-08,14.532828980065156
2025-10-09,15.033961013860505
2025-10-10,17.038489149041908
2025-10-11,26.058865757358213
2025-10-12,27.56226185874426
2025-10-13,21.54867745320006
2025-10-14,17.53962118283726
2025-10-15,17.038489149041908
2025-10-16,16.036225081451207
2025-10-17,18.04075321663261
2025-10-18,26.55999779115356
2025-10-19,29.566789993925664
2025-10-20,17.53962118283726
2025-10-21,15.535093047655856
2025-10-22,16.036225081451207
2025-10-23,19.544149318018658
2025-10-24,21.54867745320006
2025-10-25,28.06339389253961
2025-10-26,29.566789993925664
2025-10-27,18.541885250427956
2025-10-28,17.53962118283726
2025-10-29,18.541885250427956
2025-10-30,40.09056270362802
2025-10-31,50.11320337953502
2025-11-01,49.61207134573967
2025-11-02,24.55546965597216
2025-11-03,14.532828980065156
2025-11-04,11.024904743497704
2025-11-05,10.022640675907004
2025-11-06,10.022640675907004
2025-11-07,9.020376608316305
2025-11-08,10.523772709702355
2025-11-09,10.523772709702355
2025-11-10,7.516980506930253
2025-11-11,7.516980506930253
2025-11-12,7.015848473134903
2025-11-13,6.514716439339553
2025-11-14,6.514716439339553
2025-11-15,7.516980506930253
2025-11-16,8.018112540725603
2025-11-17,6.514716439339553
2025-11-18,6.0135844055442025
2025-11-19,6.514716439339553
2025-11-20,6.514716439339553
2025-11-21,6.0135844055442025
2025-11-22,6.514716439339553
2025-11-23,7.015848473134903
2025-11-24,6.0135844055442025
2025-11-25,6.514716439339553
2025-11-26,6.0135844055442025
2025-11-27,6.0135844055442025
2025-11-28,6.0135844055442025
2025-11-29,6.0135844055442025
2025-11-30,5.512452371748852
2025-12-01,5.011320337953502
2025-12-02,5.512452371748852
2025-12-03,5.512452371748852
2025-12-04,6.0135844055442025
2025-12-05,6.0135844055442025
2025-12-06,7.516980506930253
2025-12-07,8.018112540725603
2025-12-08,6.514716439339553
2025-12-09,6.0135844055442025
2025-12-10,5.512452371748852
2025-12-11,5.763018388646527
2025-12-12,6.0135844055442025
2025-12-13,7.3666408967916475
2025-12-14,6.264150422441878
2025-12-15,6.0135844055442025
2025-12-16,6.0135844055442025
2025-12-17,6.0135844055442025
2025-12-18,6.0135844055442025
2025-12-19,5.763018388646527
2025-12-20,6.264150422441878
2025-12-21,6.865508862996298
2025-12-22,6.264150422441878
2025-12-23,6.0135844055442025
2025-12-24,6.264150422441878
2025-12-25,6.865508862996298
2025-12-26,6.0135844055442025
2025-12-27,6.264150422441878
2025-12-28,7.116074879893972
2025-12-29,6.0135844055442025
2025-12-30,6.264150422441878
2025-12-31,6.264150422441878
2026-01-01,7.116074879893972
2026-01-02,6.865508862996298
2026-01-03,7.116074879893972
2026-01-04,7.3666408967916475
2026-01-05,6.865508862996298
2026-01-06,6.0135844055442025
2026-01-07,6.264150422441878
2026-01-08,6.264150422441878
2026-01-09,6.264150422441878
2026-01-10,7.216301286653042
2026-01-11,7.216301286653042
2026-01-12,6.0135844055442025
2026-01-13,6.0135844055442025
2026-01-14,8.419018167761884
2026-01-15,8.419018167761884
2026-01-16,7.216301286653042
2026-01-17,8.419018167761884
2026-01-18,8.419018167761884
2026-01-19,7.216301286653042
2026-01-20,7.216301286653042
2026-01-21,7.216301286653042
2026-01-22,6.0135844055442025
2026-01-23,6.0135844055442025
2026-01-24,8.419018167761884
2026-01-25,10.824451929979563
2026-01-26,8.419018167761884
2026-01-27,7.216301286653042
2026-01-28,8.419018167761884
2026-01-29,8.419018167761884
2026-01-30,8.419018167761884
2026-01-31,9.621735048870724
2026-02-01,10.824451929979563
2026-02-02,9.621735048870724
2026-02-03,12.027168811088405
2026-02-04,10.824451929979563
2026-02-05,10.824451929979563
2026-02-06,10.824451929979563
2026-02-07,14.432602573306085
2026-02-08,18.040753216632606
2026-02-09,13.229885692197245
2026-02-10,13.229885692197245
2026-02-11,14.432602573306085
2026-02-12,12.027168811088405
2026-02-13,13.229885692197245
2026-02-14,16.838036335523768
2026-02-15,20.44618697885029
2026-02-16,19.243470097741447
2026-02-17,16.838036335523768
2026-02-18,16.838036335523768
2026-02-19,16.838036335523768
2026-02-20,18.040753216632606
2026-02-21,22.85162074106797
2026-02-22,25.257054503285648
2026-02-23,22.85162074106797
2026-02-24,30.06792202772101
2026-02-25,32.473355789938694
2026-02-26,54.12225964989782
2026-02-27,95.0146336075984
2026-02-28,120.27168811088404
2026-03-01,98.62278425092492
2026-03-02,58.93312717433318
2026-03-03,43.297807719918254
2026-03-04,38.486940195482894
2026-03-05,30.06792202772101
2026-03-06,31.270638908829852
2026-03-07,44.500524601027095
2026-03-08,45.70324148213594
2026-03-09,26.45977138439449
2026-03-10,19.243470097741447
2026-03-11,19.243470097741447
2026-03-12,16.838036335523768
2026-03-13,19.243470097741447
2026-03-14,28.86520514661217
2026-03-15,25.257054503285648
2026-03-16,16.838036335523768
2026-03-17,14.432602573306085
2026-03-18,14.432602573306085
2026-03-19,14.432602573306085
2026-03-20,15.635319454414926
2026-03-21,22.85162074106797
2026-03-22,22.85162074106797
2026-03-23,14.432602573306085
2026-03-24,14.432602573306085
2026-03-25,13.229885692197245
2026-03-26,12.027168811088405
2026-03-27,12.027168811088405
2026-03-28,14.432602573306085
2026-03-29,16.838036335523768
2026-03-30,13.229885692197245
2026-03-31,13.229885692197245
2026-04-01,12.027168811088405
2026-04-02,12.027168811088405
2026-04-03,13.229885692197245
2026-04-04,16.838036335523768
2026-04-05,16.838036335523768
2026-04-06,13.229885692197245
2026-04-07,10.824451929979563
2026-04-08,10.824451929979563
2026-04-09,9.621735048870724
2026-04-10,9.621735048870724
2026-04-11,12.027168811088405
2026-04-12,14.432602573306085
2026-04-13,9.621735048870724
2026-04-14,8.419018167761884
2026-04-15,8.419018167761884
2026-04-16,8.419018167761884
2026-04-17,9.621735048870724
2026-04-18,12.027168811088405
2026-04-19,12.027168811088405
2026-04-20,9.621735048870724
2026-04-21,8.419018167761884
2026-04-22,8.419018167761884
2026-04-23,8.419018167761884
2026-04-24,8.419018167761884
2026-04-25,10.824451929979563
2026-04-26,12.027168811088405
2026-04-27,8.419018167761884
2026-04-28,8.419018167761884
2026-04-29,8.419018167761884
2026-04-30,7.216301286653042
2026-05-01,8.419018167761884
2026-05-02,10.824451929979563
2026-05-03,10.824451929979563
2026-05-04,7.216301286653042
2026-05-05,7.216301286653042
2026-05-06,8.419018167761884
2026-05-07,8.419018167761884
2026-05-08,8.419018167761884
2026-05-09,9.621735048870724
2026-05-10,9.621735048870724
2026-05-11,7.216301286653042
2026-05-12,7.216301286653042
2026-05-13,7.216301286653042
2026-05-14,7.216301286653042
2026-05-15,7.216301286653042
2026-05-16,8.419018167761884
2026-05-17,9.621735048870724
2026-05-18,7.216301286653042
2026-05-19,7.216301286653042
2026-05-20,7.216301286653042
2026-05-21,7.216301286653042
2026-05-22,8.419018167761884
2026-05-23,9.621735048870724
2026-05-24,9.621735048870724
2026-05-25,9.621735048870724
2026-05-26,8.419018167761884
2026-05-27,7.216301286653042
2026-05-28,9.621735048870724
2026-05-29,12.027168811088405
2026-05-30,14.432602573306085
2026-05-31,14.432602573306085
