Time,dicks_sporting_goods
2024-09-22,15.891953778994516
2024-09-23,11.557784566541466
2024-09-24,11.557784566541466
2024-09-25,11.557784566541466
2024-09-26,11.557784566541466
2024-09-27,11.557784566541466
2024-09-28,14.447230708176832
2024-09-29,13.00250763735915
2024-09-30,11.557784566541466
2024-10-01,11.557784566541466
2024-10-02,11.557784566541466
2024-10-03,11.557784566541466
2024-10-04,13.00250763735915
2024-10-05,14.447230708176832
2024-10-06,13.00250763735915
2024-10-07,11.557784566541466
2024-10-08,11.557784566541466
2024-10-09,11.557784566541466
2024-10-10,11.557784566541466
2024-10-11,13.00250763735915
2024-10-12,15.891953778994516
2024-10-13,14.447230708176832
2024-10-14,13.00250763735915
2024-10-15,30.339184487171348
2024-10-16,37.56279984125977
2024-10-17,39.00752291207745
2024-10-18,43.341692124530496
2024-10-19,50.56530747861891
2024-10-20,47.675861336983544
2024-10-21,39.00752291207745
2024-10-22,36.11807677044208
2024-10-23,34.6733536996244
2024-10-24,37.56279984125977
2024-10-25,41.896969053712816
2024-10-26,49.12058440780123
2024-10-27,53.45475362025428
2024-10-28,36.11807677044208
2024-10-29,36.11807677044208
2024-10-30,37.56279984125977
2024-10-31,43.341692124530496
2024-11-01,40.45224598289513
2024-11-02,59.233645903525016
2024-11-03,53.45475362025428
2024-11-04,39.00752291207745
2024-11-05,34.6733536996244
2024-11-06,27.44973834553598
2024-11-07,39.00752291207745
2024-11-08,44.786415195348184
2024-11-09,53.45475362025428
2024-11-10,60.678368974342696
2024-11-11,49.12058440780123
2024-11-12,39.00752291207745
2024-11-13,43.341692124530496
2024-11-14,41.896969053712816
2024-11-15,44.786415195348184
2024-11-16,54.89947669107196
2024-11-17,60.678368974342696
2024-11-18,44.786415195348184
2024-11-19,43.341692124530496
2024-11-20,43.341692124530496
2024-11-21,43.341692124530496
2024-11-22,49.12058440780123
2024-11-23,56.34419976188965
2024-11-24,65.01253818679575
2024-11-25,53.45475362025428
2024-11-26,54.89947669107196
2024-11-27,59.233645903525016
2024-11-28,67.90198432843111
2024-11-29,144.47230708176832
2024-11-30,83.79393810742563
2024-12-01,76.57032275333721
2024-12-02,75.12559968251954
2024-12-03,63.567815115978064
2024-12-04,60.678368974342696
2024-12-05,56.34419976188965
2024-12-06,65.01253818679575
2024-12-07,75.12559968251954
2024-12-08,76.57032275333721
2024-12-09,62.12309204516038
2024-12-10,60.678368974342696
2024-12-11,62.12309204516038
2024-12-12,57.78892283270733
2024-12-13,31.783907557989032
2024-12-14,36.11807677044208
2024-12-15,37.56279984125977
2024-12-16,31.783907557989032
2024-12-17,28.894461416353664
2024-12-18,28.894461416353664
2024-12-19,30.339184487171348
2024-12-20,34.6733536996244
2024-12-21,37.56279984125977
2024-12-22,39.00752291207745
2024-12-23,40.45224598289513
2024-12-24,39.00752291207745
2024-12-25,17.3366768498122
2024-12-26,28.894461416353664
2024-12-27,23.115569133082932
2024-12-28,23.115569133082932
2024-12-29,20.226122991447564
2024-12-30,18.781399920629884
2024-12-31,18.781399920629884
2025-01-01,17.3366768498122
2025-01-02,15.891953778994516
2025-01-03,15.891953778994516
2025-01-04,20.226122991447564
2025-01-05,18.781399920629884
2025-01-06,13.00250763735915
2025-01-07,14.447230708176832
2025-01-08,14.447230708176832
2025-01-09,13.00250763735915
2025-01-10,14.447230708176832
2025-01-11,17.3366768498122
2025-01-12,17.3366768498122
2025-01-13,11.557784566541466
2025-01-14,11.557784566541466
2025-01-15,11.557784566541466
2025-01-16,13.00250763735915
2025-01-17,14.447230708176832
2025-01-18,15.891953778994516
2025-01-19,14.447230708176832
2025-01-20,13.00250763735915
2025-01-21,11.557784566541466
2025-01-22,11.557784566541466
2025-01-23,13.00250763735915
2025-01-24,11.557784566541466
2025-01-25,15.891953778994516
2025-01-26,14.447230708176832
2025-01-27,11.557784566541466
2025-01-28,11.557784566541466
2025-01-29,11.557784566541466
2025-01-30,11.557784566541466
2025-01-31,11.557784566541466
2025-02-01,15.891953778994516
2025-02-02,15.891953778994516
2025-02-03,11.557784566541466
2025-02-04,11.557784566541466
2025-02-05,11.557784566541466
2025-02-06,11.557784566541466
2025-02-07,13.00250763735915
2025-02-08,17.3366768498122
2025-02-09,13.00250763735915
2025-02-10,11.557784566541466
2025-02-11,11.557784566541466
2025-02-12,11.557784566541466
2025-02-13,11.557784566541466
2025-02-14,13.00250763735915
2025-02-15,14.447230708176832
2025-02-16,15.891953778994516
2025-02-17,13.00250763735915
2025-02-18,10.113061495723782
2025-02-19,11.557784566541466
2025-02-20,10.113061495723782
2025-02-21,11.557784566541466
2025-02-22,14.447230708176832
2025-02-23,14.447230708176832
2025-02-24,11.557784566541466
2025-02-25,10.113061495723782
2025-02-26,11.557784566541466
2025-02-27,11.557784566541466
2025-02-28,13.00250763735915
2025-03-01,18.781399920629884
2025-03-02,17.3366768498122
2025-03-03,11.557784566541466
2025-03-04,11.557784566541466
2025-03-05,10.113061495723782
2025-03-06,11.557784566541466
2025-03-07,13.00250763735915
2025-03-08,18.781399920629884
2025-03-09,17.3366768498122
2025-03-10,13.00250763735915
2025-03-11,13.00250763735915
2025-03-12,11.557784566541466
2025-03-13,11.557784566541466
2025-03-14,14.447230708176832
2025-03-15,17.3366768498122
2025-03-16,18.781399920629884
2025-03-17,14.447230708176832
2025-03-18,15.891953778994516
2025-03-19,15.891953778994516
2025-03-20,18.781399920629884
2025-03-21,17.3366768498122
2025-03-22,24.560292203900616
2025-03-23,26.0050152747183
2025-03-24,18.781399920629884
2025-03-25,18.781399920629884
2025-03-26,20.226122991447564
2025-03-27,17.3366768498122
2025-03-28,20.226122991447564
2025-03-29,26.0050152747183
2025-03-30,24.560292203900616
2025-03-31,17.3366768498122
2025-04-01,18.781399920629884
2025-04-02,15.891953778994516
2025-04-03,17.3366768498122
2025-04-04,18.781399920629884
2025-04-05,24.560292203900616
2025-04-06,24.560292203900616
2025-04-07,14.447230708176832
2025-04-08,14.447230708176832
2025-04-09,14.447230708176832
2025-04-10,15.891953778994516
2025-04-11,15.891953778994516
2025-04-12,20.226122991447564
2025-04-13,21.670846062265248
2025-04-14,15.891953778994516
2025-04-15,18.059038385221044
2025-04-16,18.781399920629884
2025-04-17,18.781399920629884
2025-04-18,22.393207597674092
2025-04-19,21.670846062265248
2025-04-20,20.226122991447564
2025-04-21,16.614315314403356
2025-04-22,15.891953778994516
2025-04-23,15.891953778994516
2025-04-24,17.3366768498122
2025-04-25,17.3366768498122
2025-04-26,21.670846062265248
2025-04-27,20.948484526856404
2025-04-28,14.447230708176832
2025-04-29,15.891953778994516
2025-04-30,17.3366768498122
2025-05-01,18.059038385221044
2025-05-02,18.781399920629884
2025-05-03,21.670846062265248
2025-05-04,21.670846062265248
2025-05-05,15.169592243585674
2025-05-06,15.891953778994516
2025-05-07,15.891953778994516
2025-05-08,17.3366768498122
2025-05-09,18.781399920629884
2025-05-10,20.226122991447564
2025-05-11,20.226122991447564
2025-05-12,15.891953778994516
2025-05-13,13.00250763735915
2025-05-14,14.447230708176832
2025-05-15,17.3366768498122
2025-05-16,18.781399920629884
2025-05-17,20.226122991447564
2025-05-18,20.226122991447564
2025-05-19,15.891953778994516
2025-05-20,15.891953778994516
2025-05-21,18.781399920629884
2025-05-22,23.115569133082932
2025-05-23,44.786415195348184
2025-05-24,56.34419976188965
2025-05-25,60.678368974342696
2025-05-26,62.12309204516038
2025-05-27,44.786415195348184
2025-05-28,46.231138266165864
2025-05-29,47.675861336983544
2025-05-30,47.675861336983544
2025-05-31,57.78892283270733
2025-06-01,63.567815115978064
2025-06-02,49.12058440780123
2025-06-03,53.45475362025428
2025-06-04,46.231138266165864
2025-06-05,47.675861336983544
2025-06-06,52.0100305494366
2025-06-07,60.678368974342696
2025-06-08,62.12309204516038
2025-06-09,47.675861336983544
2025-06-10,49.12058440780123
2025-06-11,50.56530747861891
2025-06-12,53.45475362025428
2025-06-13,56.34419976188965
2025-06-14,70.79143047006647
2025-06-15,73.68087661170185
2025-06-16,52.0100305494366
2025-06-17,52.0100305494366
2025-06-18,50.56530747861891
2025-06-19,52.0100305494366
2025-06-20,50.56530747861891
2025-06-21,59.233645903525016
2025-06-22,56.34419976188965
2025-06-23,47.675861336983544
2025-06-24,50.56530747861891
2025-06-25,47.675861336983544
2025-06-26,46.231138266165864
2025-06-27,54.89947669107196
2025-06-28,56.34419976188965
2025-06-29,62.12309204516038
2025-06-30,49.12058440780123
2025-07-01,47.675861336983544
2025-07-02,49.12058440780123
2025-07-03,56.34419976188965
2025-07-04,65.01253818679575
2025-07-05,60.678368974342696
2025-07-06,60.678368974342696
2025-07-07,52.0100305494366
2025-07-08,50.56530747861891
2025-07-09,52.0100305494366
2025-07-10,47.675861336983544
2025-07-11,53.45475362025428
2025-07-12,60.678368974342696
2025-07-13,60.678368974342696
2025-07-14,49.12058440780123
2025-07-15,49.12058440780123
2025-07-16,50.56530747861891
2025-07-17,50.56530747861891
2025-07-18,52.0100305494366
2025-07-19,59.233645903525016
2025-07-20,62.12309204516038
2025-07-21,52.0100305494366
2025-07-22,52.0100305494366
2025-07-23,47.675861336983544
2025-07-24,50.56530747861891
2025-07-25,54.89947669107196
2025-07-26,66.45726125761342
2025-07-27,60.678368974342696
2025-07-28,50.56530747861891
2025-07-29,49.12058440780123
2025-07-30,49.12058440780123
2025-07-31,52.0100305494366
2025-08-01,62.12309204516038
2025-08-02,72.23615354088416
2025-08-03,72.23615354088416
2025-08-04,57.78892283270733
2025-08-05,53.45475362025428
2025-08-06,53.45475362025428
2025-08-07,56.34419976188965
2025-08-08,60.678368974342696
2025-08-09,73.68087661170185
2025-08-10,72.23615354088416
2025-08-11,54.89947669107196
2025-08-12,52.0100305494366
2025-08-13,53.45475362025428
2025-08-14,54.89947669107196
2025-08-15,57.78892283270733
2025-08-16,72.23615354088416
2025-08-17,67.90198432843111
2025-08-18,53.45475362025428
2025-08-19,47.675861336983544
2025-08-20,47.675861336983544
2025-08-21,50.56530747861891
2025-08-22,52.0100305494366
2025-08-23,65.01253818679575
2025-08-24,62.12309204516038
2025-08-25,50.56530747861891
2025-08-26,47.675861336983544
2025-08-27,47.675861336983544
2025-08-28,47.675861336983544
2025-08-29,53.45475362025428
2025-08-30,60.678368974342696
2025-08-31,59.233645903525016
2025-09-01,60.678368974342696
2025-09-02,41.896969053712816
2025-09-03,44.786415195348184
2025-09-04,44.786415195348184
2025-09-05,49.12058440780123
2025-09-06,56.34419976188965
2025-09-07,54.89947669107196
2025-09-08,43.341692124530496
2025-09-09,40.45224598289513
2025-09-10,37.56279984125977
2025-09-11,40.45224598289513
2025-09-12,41.896969053712816
2025-09-13,54.89947669107196
2025-09-14,52.0100305494366
2025-09-15,37.56279984125977
2025-09-16,36.11807677044208
2025-09-17,36.11807677044208
2025-09-18,37.56279984125977
2025-09-19,43.341692124530496
2025-09-20,53.45475362025428
2025-09-21,43.341692124530496
2025-09-22,34.6733536996244
2025-09-23,34.6733536996244
2025-09-24,33.22863062880671
2025-09-25,33.22863062880671
2025-09-26,37.56279984125977
2025-09-27,44.786415195348184
2025-09-28,40.45224598289513
2025-09-29,30.339184487171348
2025-09-30,31.783907557989032
2025-10-01,34.6733536996244
2025-10-02,37.56279984125977
2025-10-03,39.00752291207745
2025-10-04,47.675861336983544
2025-10-05,50.56530747861891
2025-10-06,34.6733536996244
2025-10-07,34.6733536996244
2025-10-08,36.11807677044208
2025-10-09,37.56279984125977
2025-10-10,40.45224598289513
2025-10-11,49.12058440780123
2025-10-12,44.786415195348184
2025-10-13,39.00752291207745
2025-10-14,33.22863062880671
2025-10-15,34.6733536996244
2025-10-16,36.11807677044208
2025-10-17,40.45224598289513
2025-10-18,46.231138266165864
2025-10-19,46.231138266165864
2025-10-20,37.56279984125977
2025-10-21,33.22863062880671
2025-10-22,36.11807677044208
2025-10-23,39.00752291207745
2025-10-24,44.786415195348184
2025-10-25,50.56530747861891
2025-10-26,52.0100305494366
2025-10-27,37.56279984125977
2025-10-28,37.56279984125977
2025-10-29,41.896969053712816
2025-10-30,37.56279984125977
2025-10-31,39.00752291207745
2025-11-01,52.0100305494366
2025-11-02,60.678368974342696
2025-11-03,41.896969053712816
2025-11-04,37.56279984125977
2025-11-05,39.00752291207745
2025-11-06,43.341692124530496
2025-11-07,44.786415195348184
2025-11-08,56.34419976188965
2025-11-09,66.45726125761342
2025-11-10,54.89947669107196
2025-11-11,59.233645903525016
2025-11-12,50.56530747861891
2025-11-13,53.45475362025428
2025-11-14,56.34419976188965
2025-11-15,60.678368974342696
2025-11-16,65.01253818679575
2025-11-17,50.56530747861891
2025-11-18,52.0100305494366
2025-11-19,49.12058440780123
2025-11-20,52.0100305494366
2025-11-21,49.12058440780123
2025-11-22,62.12309204516038
2025-11-23,66.45726125761342
2025-11-24,49.12058440780123
2025-11-25,54.89947669107196
2025-11-26,63.567815115978064
2025-11-27,69.3467073992488
2025-11-28,144.47230708176832
2025-11-29,91.01755346151404
2025-11-30,75.12559968251954
2025-12-01,70.79143047006647
2025-12-02,60.678368974342696
2025-12-03,50.56530747861891
2025-12-04,54.89947669107196
2025-12-05,57.78892283270733
2025-12-06,72.23615354088416
2025-12-07,69.3467073992488
2025-12-08,59.233645903525016
2025-12-09,44.786415195348184
2025-12-10,26.0050152747183
2025-12-11,26.130643367832878
2025-12-12,27.6486494929674
2025-12-13,37.08122548432054
2025-12-14,30.087928300942185
2025-12-15,27.449738345535977
2025-12-16,27.449738345535977
2025-12-17,27.449738345535977
2025-12-18,27.25082719810456
2025-12-19,30.286839448373605
2025-12-20,37.479047779183375
2025-12-21,36.15995280148027
2025-12-22,36.35886394891169
2025-12-23,37.67795892661479
2025-12-24,40.11723773458958
2025-12-25,17.420428911888585
2025-12-26,27.05191605067314
2025-12-27,24.413726095266938
2025-12-28,21.775536139860733
2025-12-29,18.93843503702311
2025-12-30,17.420428911888585
2025-12-31,17.619340059320006
2026-01-01,18.739523889591688
2026-01-02,17.420428911888585
2026-01-03,20.257530014726207
2026-01-04,17.221517764457168
2026-01-05,12.86641053648502
2026-01-06,11.746226706213337
2026-01-07,12.86641053648502
2026-01-08,12.6674993890536
2026-01-09,14.384416661619541
2026-01-10,17.106358679102133
2026-01-11,17.106358679102133
2026-01-12,11.536846551022368
2026-01-13,12.332491140748049
2026-01-14,11.139024256159527
2026-01-15,11.536846551022368
2026-01-16,13.923780320199409
2026-01-17,15.91289179451361
2026-01-18,13.923780320199409
2026-01-19,14.32160261506225
2026-01-20,12.332491140748049
2026-01-21,13.128135730473728
2026-01-22,13.52595802533657
2026-01-23,14.71942490992509
2026-01-24,16.70853638423929
2026-01-25,12.332491140748049
2026-01-26,13.128135730473728
2026-01-27,10.741201961296687
2026-01-28,12.332491140748049
2026-01-29,12.730313435610888
2026-01-30,13.128135730473728
2026-01-31,16.70853638423929
2026-02-01,17.106358679102133
2026-02-02,12.332491140748049
2026-02-03,11.536846551022368
2026-02-04,11.536846551022368
2026-02-05,12.730313435610888
2026-02-06,11.934668845885207
2026-02-07,15.91289179451361
2026-02-08,13.52595802533657
2026-02-09,10.343379666433847
2026-02-10,11.139024256159527
2026-02-11,11.934668845885207
2026-02-12,12.730313435610888
2026-02-13,13.52595802533657
2026-02-14,16.31071408937645
2026-02-15,16.31071408937645
2026-02-16,14.32160261506225
2026-02-17,10.741201961296687
2026-02-18,11.536846551022368
2026-02-19,11.536846551022368
2026-02-20,12.332491140748049
2026-02-21,18.299825563690653
2026-02-22,15.91289179451361
2026-02-23,12.332491140748049
2026-02-24,12.332491140748049
2026-02-25,12.332491140748049
2026-02-26,11.536846551022368
2026-02-27,15.11724720478793
2026-02-28,21.880226217456215
2026-03-01,21.084581627730532
2026-03-02,13.52595802533657
2026-03-03,13.52595802533657
2026-03-04,13.52595802533657
2026-03-05,13.923780320199409
2026-03-06,15.11724720478793
2026-03-07,24.664982281496098
2026-03-08,20.686759332867695
2026-03-09,16.31071408937645
2026-03-10,15.91289179451361
2026-03-11,15.515069499650771
2026-03-12,15.91289179451361
2026-03-13,17.50418097396497
2026-03-14,23.073693102044736
2026-03-15,21.482403922593374
2026-03-16,15.515069499650771
2026-03-17,15.11724720478793
2026-03-18,15.515069499650771
2026-03-19,15.515069499650771
2026-03-20,18.299825563690653
2026-03-21,22.278048512319053
2026-03-22,23.869337691770415
2026-03-23,16.70853638423929
2026-03-24,15.91289179451361
2026-03-25,17.50418097396497
2026-03-26,15.515069499650771
2026-03-27,17.106358679102133
2026-03-28,20.288937038004853
2026-03-29,21.084581627730532
2026-03-30,15.91289179451361
2026-03-31,15.11724720478793
2026-04-01,14.32160261506225
2026-04-02,15.515069499650771
2026-04-03,17.106358679102133
2026-04-04,18.69764785855349
2026-04-05,19.891114743142012
2026-04-06,14.71942490992509
2026-04-07,13.923780320199409
2026-04-08,13.52595802533657
2026-04-09,13.923780320199409
2026-04-10,16.31071408937645
2026-04-11,19.891114743142012
2026-04-12,19.891114743142012
2026-04-13,15.11724720478793
2026-04-14,14.32160261506225
2026-04-15,14.71942490992509
2026-04-16,14.71942490992509
2026-04-17,17.106358679102133
2026-04-18,21.084581627730532
2026-04-19,20.686759332867695
2026-04-20,13.923780320199409
2026-04-21,12.332491140748049
2026-04-22,11.934668845885207
2026-04-23,14.71942490992509
2026-04-24,13.923780320199409
2026-04-25,17.902003268827812
2026-04-26,18.299825563690653
2026-04-27,14.32160261506225
2026-04-28,13.923780320199409
2026-04-29,14.32160261506225
2026-04-30,13.52595802533657
2026-05-01,14.32160261506225
2026-05-02,17.902003268827812
2026-05-03,18.299825563690653
2026-05-04,12.730313435610888
2026-05-05,13.128135730473728
2026-05-06,13.52595802533657
2026-05-07,12.730313435610888
2026-05-08,15.11724720478793
2026-05-09,17.50418097396497
2026-05-10,18.299825563690653
2026-05-11,13.52595802533657
2026-05-12,12.730313435610888
2026-05-13,12.332491140748049
2026-05-14,13.128135730473728
2026-05-15,14.71942490992509
2026-05-16,17.902003268827812
2026-05-17,18.299825563690653
2026-05-18,12.730313435610888
2026-05-19,12.730313435610888
2026-05-20,13.923780320199409
2026-05-21,14.71942490992509
2026-05-22,16.31071408937645
2026-05-23,17.50418097396497
2026-05-24,18.299825563690653
2026-05-25,18.299825563690653
2026-05-26,15.11724720478793
2026-05-27,13.128135730473728
2026-05-28,15.11724720478793
2026-05-29,15.515069499650771
2026-05-30,18.69764785855349
2026-05-31,18.299825563690653
