Time,cool_math_games
2024-09-22,11.293498759126521
2024-09-23,61.6009023225083
2024-09-24,70.84103767088455
2024-09-25,72.89440108163481
2024-09-26,72.89440108163481
2024-09-27,81.10785472463593
2024-09-28,14.373543875251936
2024-09-29,10.266817053751382
2024-09-30,56.467493795632606
2024-10-01,65.70762914400885
2024-10-02,67.76099255475913
2024-10-03,65.70762914400885
2024-10-04,86.24126325151161
2024-10-05,12.320180464501659
2024-10-06,10.266817053751382
2024-10-07,54.41413038488233
2024-10-08,60.57422061713316
2024-10-09,59.54753891175802
2024-10-10,61.6009023225083
2024-10-11,63.65426573325857
2024-10-12,12.320180464501659
2024-10-13,9.240135348376244
2024-10-14,28.747087750503873
2024-10-15,51.334085268756915
2024-10-16,55.44081209025747
2024-10-17,53.38744867950719
2024-10-18,77.00112790313537
2024-10-19,12.320180464501659
2024-10-20,9.240135348376244
2024-10-21,51.334085268756915
2024-10-22,58.52085720638288
2024-10-23,61.6009023225083
2024-10-24,62.62758402788344
2024-10-25,80.08117301926079
2024-10-26,11.293498759126521
2024-10-27,9.240135348376244
2024-10-28,52.36076697413205
2024-10-29,58.52085720638288
2024-10-30,60.57422061713316
2024-10-31,79.05449131388565
2024-11-01,82.13453643001105
2024-11-02,11.293498759126521
2024-11-03,9.240135348376244
2024-11-04,51.334085268756915
2024-11-05,35.933859688129836
2024-11-06,49.280721858006636
2024-11-07,59.54753891175802
2024-11-08,80.08117301926079
2024-11-09,13.346862169876797
2024-11-10,10.266817053751382
2024-11-11,30.80045116125415
2024-11-12,53.38744867950719
2024-11-13,60.57422061713316
2024-11-14,66.73431084938399
2024-11-15,79.05449131388565
2024-11-16,12.320180464501659
2024-11-17,10.266817053751382
2024-11-18,54.41413038488233
2024-11-19,61.6009023225083
2024-11-20,63.65426573325857
2024-11-21,69.8143559655094
2024-11-22,85.21458154613647
2024-11-23,13.346862169876797
2024-11-24,10.266817053751382
2024-11-25,30.80045116125415
2024-11-26,43.120631625755806
2024-11-27,18.480270696752488
2024-11-28,10.266817053751382
2024-11-29,8.213453643001106
2024-11-30,6.1600902322508295
2024-12-01,6.1600902322508295
2024-12-02,43.120631625755806
2024-12-03,54.41413038488233
2024-12-04,57.494175501007746
2024-12-05,62.62758402788344
2024-12-06,88.29462666226189
2024-12-07,12.320180464501659
2024-12-08,9.240135348376244
2024-12-09,52.36076697413205
2024-12-10,61.6009023225083
2024-12-11,66.73431084938399
2024-12-12,72.89440108163481
2024-12-13,89.32130836763703
2024-12-14,14.373543875251936
2024-12-15,10.266817053751382
2024-12-16,67.76099255475913
2024-12-17,75.97444619776023
2024-12-18,87.26794495688675
2024-12-19,96.508080305263
2024-12-20,86.24126325151161
2024-12-21,12.320180464501659
2024-12-22,9.240135348376244
2024-12-23,9.240135348376244
2024-12-24,9.240135348376244
2024-12-25,8.213453643001106
2024-12-26,8.213453643001106
2024-12-27,7.186771937625968
2024-12-28,6.1600902322508295
2024-12-29,6.1600902322508295
2024-12-30,5.133408526875691
2024-12-31,6.1600902322508295
2025-01-01,6.1600902322508295
2025-01-02,11.293498759126521
2025-01-03,14.373543875251936
2025-01-04,6.1600902322508295
2025-01-05,6.1600902322508295
2025-01-06,23.61367922362818
2025-01-07,44.147313331130945
2025-01-08,50.307403563381776
2025-01-09,55.44081209025747
2025-01-10,61.6009023225083
2025-01-11,11.293498759126521
2025-01-12,8.213453643001106
2025-01-13,52.36076697413205
2025-01-14,60.57422061713316
2025-01-15,59.54753891175802
2025-01-16,63.65426573325857
2025-01-17,83.16121813538619
2025-01-18,13.346862169876797
2025-01-19,8.213453643001106
2025-01-20,10.266817053751382
2025-01-21,41.06726821500553
2025-01-22,49.280721858006636
2025-01-23,63.65426573325857
2025-01-24,82.13453643001105
2025-01-25,11.293498759126521
2025-01-26,9.240135348376244
2025-01-27,56.467493795632606
2025-01-28,63.65426573325857
2025-01-29,60.57422061713316
2025-01-30,74.94776449238509
2025-01-31,86.24126325151161
2025-02-01,12.320180464501659
2025-02-02,10.266817053751382
2025-02-03,45.173995036506085
2025-02-04,60.57422061713316
2025-02-05,62.62758402788344
2025-02-06,65.70762914400885
2025-02-07,83.16121813538619
2025-02-08,13.346862169876797
2025-02-09,10.266817053751382
2025-02-10,47.22735844725636
2025-02-11,61.6009023225083
2025-02-12,65.70762914400885
2025-02-13,73.92108278700995
2025-02-14,67.76099255475913
2025-02-15,12.320180464501659
2025-02-16,9.240135348376244
2025-02-17,14.373543875251936
2025-02-18,45.173995036506085
2025-02-19,52.36076697413205
2025-02-20,51.334085268756915
2025-02-21,70.84103767088455
2025-02-22,12.320180464501659
2025-02-23,9.240135348376244
2025-02-24,46.200676741881225
2025-02-25,51.334085268756915
2025-02-26,54.41413038488233
2025-02-27,60.57422061713316
2025-02-28,78.02780960851051
2025-03-01,12.320180464501659
2025-03-02,9.240135348376244
2025-03-03,44.147313331130945
2025-03-04,55.44081209025747
2025-03-05,62.62758402788344
2025-03-06,67.76099255475913
2025-03-07,78.02780960851051
2025-03-08,12.320180464501659
2025-03-09,8.213453643001106
2025-03-10,44.147313331130945
2025-03-11,49.280721858006636
2025-03-12,52.36076697413205
2025-03-13,59.54753891175802
2025-03-14,66.73431084938399
2025-03-15,11.293498759126521
2025-03-16,9.240135348376244
2025-03-17,39.013904804255255
2025-03-18,42.093949920380666
2025-03-19,46.200676741881225
2025-03-20,52.36076697413205
2025-03-21,60.57422061713316
2025-03-22,10.266817053751382
2025-03-23,8.213453643001106
2025-03-24,40.040586509630394
2025-03-25,44.147313331130945
2025-03-26,48.2540401526315
2025-03-27,49.280721858006636
2025-03-28,64.68094743863371
2025-03-29,10.266817053751382
2025-03-30,8.213453643001106
2025-03-31,36.960541393504975
2025-04-01,45.173995036506085
2025-04-02,49.280721858006636
2025-04-03,57.494175501007746
2025-04-04,69.8143559655094
2025-04-05,10.266817053751382
2025-04-06,8.213453643001106
2025-04-07,44.147313331130945
2025-04-08,48.2540401526315
2025-04-09,51.334085268756915
2025-04-10,52.36076697413205
2025-04-11,72.89440108163481
2025-04-12,9.240135348376244
2025-04-13,7.186771937625968
2025-04-14,36.960541393504975
2025-04-15,43.51313481274411
2025-04-16,47.19263296422522
2025-04-17,54.44482209968257
2025-04-18,24.002850167295318
2025-04-19,8.172063673327628
2025-04-20,6.332314597587075
2025-04-21,24.922724705165592
2025-04-22,44.02647566543168
2025-04-23,47.19263296422522
2025-04-24,51.27866480088903
2025-04-25,66.70291760967402
2025-04-26,8.172063673327628
2025-04-27,7.252189135457352
2025-04-28,43.51313481274411
2025-04-29,54.44482209968257
2025-04-30,54.44482209968257
2025-05-01,62.6168857730102
2025-05-02,73.95510674513136
2025-05-03,9.091938211197906
2025-05-04,7.252189135457352
2025-05-05,49.032382039965775
2025-05-06,58.53085393634639
2025-05-07,56.69110486060583
2025-05-08,64.45663484875075
2025-05-09,74.87498128300165
2025-05-10,9.091938211197906
2025-05-11,8.172063673327628
2025-05-12,57.61097939847611
2025-05-13,64.86316853393346
2025-05-14,62.6168857730102
2025-05-15,65.04538962923321
2025-05-16,73.98913070325278
2025-05-17,8.943741074019567
2025-05-18,7.317606333288737
2025-05-19,55.28858118484823
2025-05-20,58.54085066630989
2025-05-21,60.980052777406144
2025-05-22,56.91471592557907
2025-05-23,47.9709748515595
2025-05-24,8.130673703654152
2025-05-25,6.504538962923322
2025-05-26,6.504538962923322
2025-05-27,30.896560073885777
2025-05-28,36.58803166644368
2025-05-29,34.14882955534744
2025-05-30,31.709627444251193
2025-05-31,6.504538962923322
2025-06-01,6.504538962923322
2025-06-02,24.392021110962457
2025-06-03,28.457357962789533
2025-06-04,26.018155851693287
2025-06-05,23.57895374059704
2025-06-06,22.765886370231627
2025-06-07,5.691471592557907
2025-06-08,4.878404222192492
2025-06-09,17.887482148039133
2025-06-10,18.70054951840455
2025-06-11,18.70054951840455
2025-06-12,18.70054951840455
2025-06-13,15.448280036942888
2025-06-14,5.691471592557907
2025-06-15,4.878404222192492
2025-06-16,11.382943185115813
2025-06-17,12.196010555481228
2025-06-18,11.382943185115813
2025-06-19,5.691471592557907
2025-06-20,8.943741074019567
2025-06-21,4.065336851827076
2025-06-22,4.065336851827076
2025-06-23,8.943741074019567
2025-06-24,9.756808444384983
2025-06-25,8.943741074019567
2025-06-26,8.943741074019567
2025-06-27,5.691471592557907
2025-06-28,4.065336851827076
2025-06-29,4.065336851827076
2025-06-30,5.691471592557907
2025-07-01,4.878404222192492
2025-07-02,5.691471592557907
2025-07-03,4.878404222192492
2025-07-04,4.878404222192492
2025-07-05,3.252269481461661
2025-07-06,4.065336851827076
2025-07-07,4.878404222192492
2025-07-08,5.691471592557907
2025-07-09,4.878404222192492
2025-07-10,5.691471592557907
2025-07-11,4.878404222192492
2025-07-12,4.065336851827076
2025-07-13,3.252269481461661
2025-07-14,4.878404222192492
2025-07-15,4.878404222192492
2025-07-16,5.691471592557907
2025-07-17,4.878404222192492
2025-07-18,4.878404222192492
2025-07-19,4.065336851827076
2025-07-20,4.065336851827076
2025-07-21,4.878404222192492
2025-07-22,4.878404222192492
2025-07-23,5.691471592557907
2025-07-24,5.691471592557907
2025-07-25,4.878404222192492
2025-07-26,4.065336851827076
2025-07-27,4.065336851827076
2025-07-28,5.691471592557907
2025-07-29,5.691471592557907
2025-07-30,6.504538962923322
2025-07-31,7.317606333288737
2025-08-01,7.317606333288737
2025-08-02,4.065336851827076
2025-08-03,4.065336851827076
2025-08-04,8.130673703654152
2025-08-05,10.569875814750398
2025-08-06,13.009077925846643
2025-08-07,14.635212666577473
2025-08-08,18.70054951840455
2025-08-09,4.878404222192492
2025-08-10,4.878404222192492
2025-08-11,16.261347407308303
2025-08-12,22.765886370231627
2025-08-13,27.644290592424117
2025-08-14,33.33576218498202
2025-08-15,49.59710959229033
2025-08-16,8.130673703654152
2025-08-17,6.504538962923322
2025-08-18,31.709627444251193
2025-08-19,43.90563799973242
2025-08-20,48.78404222192491
2025-08-21,53.66244644411741
2025-08-22,67.48459174032946
2025-08-23,8.943741074019567
2025-08-24,8.130673703654152
2025-08-25,43.092570629367
2025-08-26,52.03631170338657
2025-08-27,56.10164855521365
2025-08-28,62.60618751813697
2025-08-29,69.92379385142571
2025-08-30,10.569875814750398
2025-08-31,8.130673703654152
2025-09-01,7.317606333288737
2025-09-02,44.71870537009784
2025-09-03,56.10164855521365
2025-09-04,60.980052777406144
2025-09-05,78.05446755507987
2025-09-06,9.756808444384983
2025-09-07,7.317606333288737
2025-09-08,48.78404222192491
2025-09-09,57.72778329594448
2025-09-10,55.28858118484823
2025-09-11,60.16698540704073
2025-09-12,81.30673703654152
2025-09-13,10.569875814750398
2025-09-14,8.130673703654152
2025-09-15,46.34484011082867
2025-09-16,52.84937907375199
2025-09-17,55.28858118484823
2025-09-18,59.35391803667531
2025-09-19,73.17606333288737
2025-09-20,10.569875814750398
2025-09-21,8.130673703654152
2025-09-22,43.092570629367
2025-09-23,47.9709748515595
2025-09-24,50.41017696265574
2025-09-25,59.35391803667531
2025-09-26,69.92379385142571
2025-09-27,10.569875814750398
2025-09-28,7.317606333288737
2025-09-29,41.46643588863618
2025-09-30,49.59710959229033
2025-10-01,48.78404222192491
2025-10-02,46.34484011082867
2025-10-03,65.85845699959863
2025-10-04,8.943741074019567
2025-10-05,7.317606333288737
2025-10-06,36.58803166644368
2025-10-07,45.53177274046325
2025-10-08,47.9709748515595
2025-10-09,52.03631170338657
2025-10-10,55.28858118484823
2025-10-11,9.756808444384983
2025-10-12,7.317606333288737
2025-10-13,25.20508848132787
2025-10-14,43.90563799973242
2025-10-15,46.34484011082867
2025-10-16,47.9709748515595
2025-10-17,60.16698540704073
2025-10-18,9.756808444384983
2025-10-19,7.317606333288737
2025-10-20,38.21416640717452
2025-10-21,46.34484011082867
2025-10-22,49.59710959229033
2025-10-23,52.03631170338657
2025-10-24,69.92379385142571
2025-10-25,8.943741074019567
2025-10-26,7.317606333288737
2025-10-27,41.46643588863618
2025-10-28,48.78404222192491
2025-10-29,53.66244644411741
2025-10-30,58.54085066630989
2025-10-31,65.04538962923321
2025-11-01,7.317606333288737
2025-11-02,6.504538962923322
2025-11-03,35.77496429607827
2025-11-04,33.33576218498202
2025-11-05,43.90563799973242
2025-11-06,48.78404222192491
2025-11-07,63.41925488850239
2025-11-08,10.569875814750398
2025-11-09,7.317606333288737
2025-11-10,36.58803166644368
2025-11-11,28.457357962789533
2025-11-12,43.092570629367
2025-11-13,51.22324433302116
2025-11-14,65.85845699959863
2025-11-15,9.756808444384983
2025-11-16,8.130673703654152
2025-11-17,39.027233777539934
2025-11-18,43.90563799973242
2025-11-19,47.9709748515595
2025-11-20,56.91471592557907
2025-11-21,73.17606333288737
2025-11-22,10.569875814750398
2025-11-23,8.130673703654152
2025-11-24,23.57895374059704
2025-11-25,30.896560073885777
2025-11-26,14.635212666577473
2025-11-27,8.130673703654152
2025-11-28,6.504538962923322
2025-11-29,5.691471592557907
2025-11-30,5.691471592557907
2025-12-01,32.52269481461661
2025-12-02,40.65336851827076
2025-12-03,42.279503259001594
2025-12-04,49.59710959229033
2025-12-05,57.72778329594448
2025-12-06,9.756808444384983
2025-12-07,7.317606333288737
2025-12-08,37.4010990368091
2025-12-09,46.34484011082867
2025-12-10,44.71870537009784
2025-12-11,50.60824586445405
2025-12-12,62.97004337365043
2025-12-13,9.750242624435867
2025-12-14,8.241198339464255
2025-12-15,43.1215696674756
2025-12-16,52.46527860672876
2025-12-17,62.97004337365043
2025-12-18,69.35420897083998
2025-12-19,65.98813194359366
2025-12-20,9.750242624435867
2025-12-21,7.48667619697845
2025-12-22,13.870841794167994
2025-12-23,12.76833119437909
2025-12-24,6.384165597189545
2025-12-25,6.384165597189545
2025-12-26,5.629643454703739
2025-12-27,4.875121312217933
2025-12-28,4.875121312217933
2025-12-29,4.875121312217933
2025-12-30,4.875121312217933
2025-12-31,4.875121312217933
2026-01-01,4.875121312217933
2026-01-02,4.875121312217933
2026-01-03,4.120599169732127
2026-01-04,4.120599169732127
2026-01-05,20.25500739135754
2026-01-06,28.4962057308218
2026-01-07,29.250727873307603
2026-01-08,37.49192621277186
2026-01-09,55.483367176671976
2026-01-10,8.35172297527436
2026-01-11,5.567815316849573
2026-01-12,32.01493807188504
2026-01-13,42.45459179097799
2026-01-14,45.23849944940278
2026-01-15,49.41436093703996
2026-01-16,62.63792231455769
2026-01-17,8.35172297527436
2026-01-18,6.959769146061966
2026-01-19,7.655746060668163
2026-01-20,34.10286881570363
2026-01-21,41.758614876371794
2026-01-22,48.02240710782757
2026-01-23,57.07010699770812
2026-01-24,12.52758446291154
2026-01-25,8.35172297527436
2026-01-26,20.183330523579702
2026-01-27,29.231030413460257
2026-01-28,31.318961157278846
2026-01-29,41.062637961765596
2026-01-30,53.59022242467714
2026-01-31,8.35172297527436
2026-02-01,6.959769146061966
2026-02-02,26.44712275503547
2026-02-03,37.582753388734616
2026-02-04,38.278730303340815
2026-02-05,43.15056870558419
2026-02-06,54.982176253889534
2026-02-07,8.35172297527436
2026-02-08,6.959769146061966
2026-02-09,26.44712275503547
2026-02-10,38.278730303340815
2026-02-11,44.54252253479658
2026-02-12,45.23849944940278
2026-02-13,43.84654562019038
2026-02-14,6.959769146061966
2026-02-15,6.26379223145577
2026-02-16,10.439653719092949
2026-02-17,25.05516892582308
2026-02-18,32.01493807188504
2026-02-19,38.278730303340815
2026-02-20,49.41436093703996
2026-02-21,9.047699889880557
2026-02-22,5.567815316849573
2026-02-23,27.143099669641668
2026-02-24,37.582753388734616
2026-02-25,38.278730303340815
2026-02-26,45.23849944940278
2026-02-27,53.59022242467714
2026-02-28,8.35172297527436
2026-03-01,6.959769146061966
2026-03-02,32.71091498649124
2026-03-03,38.278730303340815
2026-03-04,39.670684132553205
2026-03-05,43.84654562019038
2026-03-06,57.07010699770812
2026-03-07,9.743676804486752
2026-03-08,6.26379223145577
2026-03-09,26.44712275503547
2026-03-10,31.318961157278846
2026-03-11,34.79884573030983
2026-03-12,42.45459179097799
2026-03-13,48.71838402243376
2026-03-14,8.35172297527436
2026-03-15,6.26379223145577
2026-03-16,24.35919201121688
2026-03-17,28.53505349885406
2026-03-18,31.318961157278846
2026-03-19,30.62298424267265
2026-03-20,35.49482264491603
2026-03-21,6.26379223145577
2026-03-22,5.567815316849573
2026-03-23,25.751145840429274
2026-03-24,29.231030413460257
2026-03-25,31.318961157278846
2026-03-26,32.01493807188504
2026-03-27,45.23849944940278
2026-03-28,6.959769146061966
2026-03-29,4.871838402243376
2026-03-30,22.967238182004486
2026-03-31,25.751145840429274
2026-04-01,29.927007328066452
2026-04-02,32.01493807188504
2026-04-03,15.311492121336325
2026-04-04,5.567815316849573
2026-04-05,4.871838402243376
2026-04-06,16.70344595054872
2026-04-07,24.35919201121688
2026-04-08,26.44712275503547
2026-04-09,27.143099669641668
2026-04-10,39.670684132553205
2026-04-11,6.26379223145577
2026-04-12,4.871838402243376
2026-04-13,28.53505349885406
2026-04-14,30.62298424267265
2026-04-15,36.88677647412842
2026-04-16,40.366661047159404
2026-04-17,51.50229168085855
2026-04-18,6.959769146061966
2026-04-19,5.567815316849573
2026-04-20,32.01493807188504
2026-04-21,41.062637961765596
2026-04-22,41.758614876371794
2026-04-23,44.54252253479658
2026-04-24,51.50229168085855
2026-04-25,6.959769146061966
2026-04-26,5.567815316849573
2026-04-27,32.01493807188504
2026-04-28,42.45459179097799
2026-04-29,42.45459179097799
2026-04-30,46.63045327861517
2026-05-01,56.374130083101925
2026-05-02,6.959769146061966
2026-05-03,4.871838402243376
2026-05-04,34.79884573030983
2026-05-05,43.15056870558419
2026-05-06,44.54252253479658
2026-05-07,47.32643019322137
2026-05-08,55.678153168495726
2026-05-09,7.655746060668163
2026-05-10,6.26379223145577
2026-05-11,38.97470721794701
2026-05-12,45.23849944940278
2026-05-13,45.93447636400897
2026-05-14,54.982176253889534
2026-05-15,58.46206082692051
2026-05-16,6.959769146061966
2026-05-17,6.26379223145577
2026-05-18,40.366661047159404
2026-05-19,45.93447636400897
2026-05-20,46.63045327861517
2026-05-21,43.84654562019038
2026-05-22,36.88677647412842
2026-05-23,6.959769146061966
2026-05-24,5.567815316849573
2026-05-25,4.871838402243376
2026-05-26,27.143099669641668
2026-05-27,25.751145840429274
2026-05-28,25.751145840429274
2026-05-29,27.839076584247863
2026-05-30,5.567815316849573
2026-05-31,4.871838402243376
